,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
61,1,4:43.0,,C. Anthony makes 2-pt jump shot from 13 ft,15,14
62,1,4:30.0,Personal foul by K. O'Quinn (drawn by J. Okafor),,15,14
63,1,4:30.0,S. Rodríguez enters the game for T. McConnell,,15,14
64,1,4:18.0,J. Okafor misses 2-pt layup from 2 ft (block by J. Holiday),,15,14
65,1,4:16.0,,Defensive rebound by Team,15,14
66,1,4:06.0,,D. Rose makes 2-pt layup from 2 ft,15,16
67,1,3:57.0,J. Okafor makes 2-pt hook shot from 2 ft,,17,16
68,1,3:57.0,Shooting foul by K. O'Quinn (drawn by J. Okafor),,17,16
69,1,3:57.0,,M. Kuzminskas enters the game for L. Thomas,17,16
70,1,3:57.0,J. Okafor makes free throw 1 of 1,,18,16
71,1,3:42.0,,C. Anthony misses 2-pt layup from 4 ft,18,16
72,1,3:41.0,,Offensive rebound by C. Anthony,18,16
73,1,3:40.0,,Personal foul by T. Luwawu-Cabarrot (drawn by J. Holiday),18,16
74,1,3:34.0,,C. Anthony makes 2-pt layup from 1 ft (assist by K. O'Quinn),18,18
75,1,3:15.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by J. Okafor),,21,18
76,1,3:07.0,,D. Rose makes 2-pt layup from 1 ft,21,20
77,1,2:54.0,J. Okafor misses 2-pt jump shot from 10 ft,,21,20
78,1,2:53.0,,Defensive rebound by J. Holiday,21,20
79,1,2:42.0,,M. Kuzminskas misses 2-pt layup from 2 ft,21,20
80,1,2:40.0,,Offensive rebound by K. O'Quinn,21,20
81,1,2:38.0,,K. O'Quinn makes 2-pt layup from 2 ft,21,22
82,1,2:25.0,Turnover by D. Šarić (bad pass; steal by K. O'Quinn),,21,22
83,1,2:21.0,,J. Holiday makes 2-pt dunk at rim (assist by K. O'Quinn),21,24
84,1,2:01.0,N. Stauskas makes 2-pt layup from 3 ft,,23,24
85,1,1:52.0,,New York full timeout,23,24
86,1,1:52.0,R. Holmes enters the game for D. Šarić,,23,24
87,1,1:52.0,R. Covington enters the game for J. Okafor,,23,24
88,1,1:52.0,Violation by Team (jump ball),,23,24
89,1,1:41.0,,D. Rose misses 2-pt layup from 2 ft,23,24
90,1,1:40.0,,Offensive rebound by J. Holiday,23,24
91,1,1:37.0,,C. Anthony misses 3-pt jump shot from 25 ft,23,24
92,1,1:36.0,,Offensive rebound by Team,23,24
93,1,1:36.0,Loose ball foul by R. Holmes (drawn by K. O'Quinn),,23,24
94,1,1:36.0,J. Anderson enters the game for T. Luwawu-Cabarrot,,23,24
95,1,1:29.0,,C. Anthony makes 2-pt jump shot from 13 ft,23,26
96,1,1:12.0,J. Anderson misses 3-pt jump shot from 23 ft,,23,26
97,1,1:11.0,,Defensive rebound by K. O'Quinn,23,26
98,1,1:07.0,,Shooting foul by J. Anderson (drawn by C. Anthony),23,26
99,1,1:07.0,,C. Anthony makes free throw 1 of 2,23,27
100,1,1:07.0,,C. Anthony misses free throw 2 of 2,23,27
101,1,1:07.0,,B. Jennings enters the game for D. Rose,23,27
102,1,1:06.0,Defensive rebound by J. Anderson,,23,27
103,1,0:56.0,S. Rodríguez misses 2-pt jump shot from 11 ft,,23,27
104,1,0:55.0,,Defensive rebound by C. Anthony,23,27
105,1,0:45.0,,Shooting foul by R. Holmes (drawn by C. Anthony),23,27
106,1,0:45.0,,C. Anthony makes free throw 1 of 2,23,28
107,1,0:45.0,J. Okafor enters the game for R. Holmes,,23,28
108,1,0:45.0,,C. Anthony makes free throw 2 of 2,23,29
109,1,0:33.0,S. Rodríguez misses 2-pt jump shot from 14 ft,,23,29
110,1,0:32.0,Offensive rebound by J. Okafor,,23,29
111,1,0:32.0,J. Okafor makes 2-pt layup from 1 ft,,25,29
112,1,0:22.0,,K. O'Quinn makes 2-pt jump shot from 14 ft (assist by B. Jennings),25,31
113,1,0:01.0,S. Rodríguez misses 2-pt jump shot from 23 ft,,25,31
114,1,0:00.0,Offensive rebound by Team,,25,31
115,2,11:51.0,,Shooting foul by J. Okafor (drawn by L. Thomas),25,31
116,2,11:51.0,,L. Thomas makes free throw 1 of 2,25,32
117,2,11:51.0,,L. Thomas misses free throw 2 of 2,25,32
118,2,11:50.0,Defensive rebound by R. Covington,,25,32
119,2,11:35.0,N. Stauskas makes 2-pt layup from 1 ft,,27,32
120,2,11:13.0,,L. Thomas makes 2-pt hook shot from 3 ft (assist by M. Kuzminskas),27,34
121,2,10:55.0,R. Covington misses 3-pt jump shot from 25 ft,,27,34
122,2,10:54.0,,Defensive rebound by B. Jennings,27,34
123,2,10:49.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by B. Jennings),27,36
124,2,10:48.0,Philadelphia full timeout,,27,36
125,2,10:48.0,Philadelphia full timeout,,27,36
126,2,10:26.0,S. Rodríguez misses 2-pt jump shot from 12 ft,,27,36
127,2,10:25.0,Offensive rebound by J. Okafor,,27,36
128,2,10:23.0,J. Okafor makes 2-pt layup from 2 ft,,29,36
129,2,10:03.0,,J. Holiday makes 2-pt layup from 1 ft (assist by K. O'Quinn),29,38
130,2,9:50.0,S. Rodríguez misses 3-pt jump shot from 25 ft,,29,38
131,2,9:49.0,,Defensive rebound by Team,29,38
132,2,9:49.0,D. Šarić enters the game for N. Stauskas,,29,38
133,2,9:49.0,G. Henderson enters the game for J. Anderson,,29,38
134,2,9:37.0,,Turnover by L. Thomas (traveling),29,38
135,2,9:22.0,G. Henderson misses 2-pt jump shot from 12 ft (block by J. Holiday),,29,38
136,2,9:21.0,,Defensive rebound by B. Jennings,29,38
137,2,9:15.0,,J. Holiday misses 3-pt jump shot from 23 ft,29,38
138,2,9:14.0,Defensive rebound by J. Okafor,,29,38
139,2,9:05.0,J. Okafor makes 2-pt layup from 1 ft,,31,38
140,2,8:53.0,,K. O'Quinn misses 2-pt jump shot from 19 ft,31,38
141,2,8:52.0,Defensive rebound by G. Henderson,,31,38
142,2,8:41.0,J. Okafor misses 2-pt jump shot from 13 ft,,31,38
143,2,8:40.0,,Defensive rebound by J. Holiday,31,38
144,2,8:34.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,31,38
145,2,8:33.0,,Offensive rebound by J. Holiday,31,38
146,2,8:26.0,,M. Kuzminskas makes 2-pt jump shot from 7 ft,31,40
147,2,8:07.0,Offensive foul by R. Covington (drawn by L. Thomas),,31,40
148,2,8:07.0,Turnover by R. Covington (offensive foul),,31,40
149,2,8:07.0,R. Holmes enters the game for J. Okafor,,31,40
150,2,8:07.0,,W. Hernangómez enters the game for K. O'Quinn,31,40
151,2,7:52.0,,L. Thomas misses 2-pt jump shot from 16 ft,31,40
152,2,7:51.0,Defensive rebound by R. Covington,,31,40
153,2,7:44.0,,Offensive charge foul by D. Šarić (drawn by W. Hernangómez),31,40
154,2,7:44.0,Turnover by D. Šarić (offensive foul),,31,40
155,2,7:32.0,,B. Jennings misses 2-pt layup from 2 ft (block by R. Holmes),31,40
156,2,7:31.0,,Offensive rebound by Team,31,40
157,2,7:31.0,,Inbound foul by G. Henderson,31,40
158,2,7:31.0,,C. Lee enters the game for J. Holiday,31,40
159,2,7:31.0,,M. Kuzminskas makes free throw 1 of 1,31,41
160,2,7:24.0,,W. Hernangómez makes 2-pt dunk at rim (assist by M. Kuzminskas),31,43
161,2,7:16.0,R. Covington misses 3-pt jump shot from 25 ft,,31,43
162,2,7:15.0,Offensive rebound by D. Šarić,,31,43
163,2,7:14.0,D. Šarić makes 2-pt layup from 1 ft,,33,43
164,2,7:09.0,,Turnover by B. Jennings (bad pass),33,43
165,2,7:09.0,T. McConnell enters the game for S. Rodríguez,,33,43
166,2,7:09.0,,C. Anthony enters the game for L. Thomas,33,43
167,2,7:09.0,,D. Rose enters the game for B. Jennings,33,43
168,2,6:53.0,D. Šarić makes 2-pt hook shot from 3 ft,,35,43
169,2,6:37.0,,C. Lee makes 2-pt jump shot from 19 ft,35,45
170,2,6:27.0,G. Henderson makes 2-pt layup from 2 ft,,37,45
171,2,6:11.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by C. Anthony),37,48
172,2,5:59.0,D. Šarić misses 3-pt jump shot from 25 ft,,37,48
173,2,5:58.0,,Defensive rebound by W. Hernangómez,37,48
174,2,5:53.0,,Shooting foul by T. McConnell (drawn by D. Rose),37,48
175,2,5:53.0,Official timeout,,37,48
176,2,5:53.0,,D. Rose makes free throw 1 of 2,37,49
177,2,5:53.0,,K. O'Quinn enters the game for W. Hernangómez,37,48
178,2,5:53.0,,W. Hernangómez enters the game for K. O'Quinn,37,49
179,2,5:53.0,,D. Rose makes free throw 2 of 2,37,50
180,2,5:33.0,Shooting foul by C. Lee (drawn by D. Šarić),,37,50
181,2,5:33.0,D. Šarić makes free throw 1 of 2,,38,50
182,2,5:33.0,D. Šarić makes free throw 2 of 2,,39,50
183,2,5:17.0,,Def 3 sec tech foul by D. Šarić,39,50
184,2,5:17.0,,C. Anthony makes technical free throw,39,51
185,2,5:10.0,,C. Lee misses 3-pt jump shot from 23 ft,39,51
186,2,5:09.0,Defensive rebound by R. Covington,,39,51
187,2,5:01.0,R. Covington misses 2-pt dunk at rim,,39,51
188,2,5:00.0,Offensive rebound by G. Henderson,,39,51
189,2,4:51.0,Shooting foul by W. Hernangómez (drawn by R. Holmes),,39,51
190,2,4:51.0,R. Holmes makes free throw 1 of 2,,40,51
191,2,4:51.0,R. Holmes misses free throw 2 of 2,,40,51
192,2,4:51.0,,L. Thomas enters the game for M. Kuzminskas,40,51
193,2,4:49.0,,Defensive rebound by L. Thomas,40,51
194,2,4:26.0,,W. Hernangómez misses 2-pt layup from 2 ft (block by R. Holmes),40,51
195,2,4:25.0,,Offensive rebound by Team,40,51
196,2,4:25.0,,Turnover by Team (shot clock),40,51
197,2,4:11.0,R. Covington makes 3-pt jump shot from 25 ft (assist by G. Henderson),,43,51
198,2,3:53.0,,D. Rose misses 2-pt layup from 2 ft,43,51
199,2,3:52.0,Defensive rebound by R. Covington,,43,51
200,2,3:46.0,D. Šarić misses 3-pt jump shot from 24 ft,,43,51
201,2,3:45.0,,Defensive rebound by D. Rose,43,51
202,2,3:37.0,,C. Anthony misses 3-pt jump shot from 25 ft,43,51
203,2,3:36.0,,Offensive rebound by W. Hernangómez,43,51
204,2,3:26.0,,L. Thomas makes 3-pt jump shot from 23 ft (assist by D. Rose),43,54
205,2,3:26.0,,Shooting foul by R. Holmes (drawn by L. Thomas),43,54
206,2,3:26.0,N. Stauskas enters the game for R. Holmes,,43,54
207,2,3:26.0,,K. O'Quinn enters the game for W. Hernangómez,43,54
208,2,3:26.0,,L. Thomas makes free throw 1 of 1,43,55
209,2,3:21.0,Shooting foul by L. Thomas (drawn by G. Henderson),,43,55
210,2,3:21.0,G. Henderson misses free throw 1 of 2,,43,55
211,2,3:21.0,Offensive rebound by Team,,43,55
212,2,3:21.0,G. Henderson makes free throw 2 of 2,,44,55
213,2,2:57.0,,C. Lee misses 3-pt jump shot from 24 ft,44,55
214,2,2:56.0,Defensive rebound by T. McConnell,,44,55
215,2,2:45.0,R. Covington makes 2-pt jump shot from 18 ft (assist by D. Šarić),,46,55
216,2,2:34.0,,D. Rose misses 2-pt layup from 2 ft,46,55
217,2,2:33.0,Defensive rebound by R. Covington,,46,55
218,2,2:26.0,Turnover by N. Stauskas (lost ball; steal by C. Lee),,46,55
219,2,2:21.0,,Turnover by C. Anthony (lost ball; steal by R. Covington),46,55
220,2,2:17.0,R. Covington makes 2-pt layup from 1 ft,,48,55
221,2,2:16.0,,New York full timeout,48,55
222,2,1:59.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by K. O'Quinn),48,58
223,2,1:44.0,R. Covington misses 3-pt jump shot from 25 ft,,48,58
224,2,1:43.0,,Defensive rebound by D. Rose,48,58
225,2,1:36.0,,D. Rose misses 2-pt layup from 3 ft,48,58
226,2,1:35.0,Defensive rebound by D. Šarić,,48,58
227,2,1:31.0,Personal foul by D. Rose (drawn by D. Šarić),,48,58
228,2,1:19.0,D. Šarić misses 2-pt jump shot from 18 ft,,48,58
229,2,1:18.0,,Defensive rebound by L. Thomas,48,58
230,2,1:01.0,,L. Thomas misses 2-pt layup from 2 ft (block by R. Covington),48,58
231,2,1:00.0,Defensive rebound by D. Šarić,,48,58
232,2,0:45.0,N. Stauskas misses 2-pt dunk at rim,,48,58
233,2,0:44.0,Offensive rebound by D. Šarić,,48,58
234,2,0:40.0,R. Covington misses 3-pt jump shot from 25 ft,,48,58
235,2,0:39.0,Offensive rebound by D. Šarić,,48,58
236,2,0:35.0,R. Covington makes 2-pt layup from 2 ft (assist by G. Henderson),,50,58
237,2,0:17.0,,D. Rose misses 2-pt layup from 2 ft,50,58
238,2,0:16.0,,Offensive rebound by K. O'Quinn,50,58
239,2,0:16.0,,K. O'Quinn misses 2-pt layup from 1 ft,50,58
240,2,0:15.0,Defensive rebound by R. Covington,,50,58
241,2,0:13.0,Turnover by R. Covington (bad pass; steal by K. O'Quinn),,50,58
242,2,0:12.0,,Shooting foul by T. McConnell (drawn by K. O'Quinn),50,58
243,2,0:12.0,,K. O'Quinn makes free throw 1 of 2,50,59
244,2,0:12.0,,J. Holiday enters the game for C. Anthony,50,59
245,2,0:12.0,,K. O'Quinn makes free throw 2 of 2,50,60
246,2,0:02.0,G. Henderson misses 2-pt jump shot from 17 ft,,50,60
247,2,0:00.0,,Defensive rebound by C. Lee,50,60
248,3,11:46.0,,C. Anthony makes 2-pt jump shot from 16 ft (assist by L. Thomas),50,62
249,3,11:46.0,,Away from play foul by R. Covington (drawn by W. Hernangómez),50,62
250,3,11:46.0,,W. Hernangómez makes free throw 1 of 1,50,63
251,3,11:33.0,R. Covington misses 2-pt jump shot from 20 ft,,50,63
252,3,11:32.0,,Defensive rebound by D. Rose,50,63
253,3,11:17.0,,D. Rose makes 2-pt jump shot from 20 ft,50,65
254,3,11:00.0,J. Okafor misses 2-pt jump shot from 18 ft,,50,65
255,3,10:59.0,,Defensive rebound by W. Hernangómez,50,65
256,3,10:50.0,,D. Rose misses 2-pt layup from 3 ft,50,65
257,3,10:48.0,Defensive rebound by Team,,50,65
258,3,10:25.0,R. Covington makes 3-pt jump shot from 25 ft (assist by D. Šarić),,53,65
259,3,10:02.0,,C. Anthony makes 2-pt jump shot from 15 ft,53,67
260,3,9:35.0,J. Okafor misses 2-pt layup from 3 ft (block by W. Hernangómez),,53,67
261,3,9:34.0,,Defensive rebound by W. Hernangómez,53,67
262,3,9:31.0,,Offensive foul by W. Hernangómez (drawn by G. Henderson),53,67
263,3,9:31.0,,Turnover by W. Hernangómez (offensive foul),53,67
264,3,9:18.0,D. Šarić makes 2-pt layup from 2 ft (assist by T. McConnell),,55,67
265,3,9:10.0,,C. Anthony misses 2-pt jump shot from 17 ft,55,67
266,3,9:09.0,Defensive rebound by D. Šarić,,55,67
267,3,8:53.0,R. Covington misses 3-pt jump shot from 26 ft,,55,67
268,3,8:52.0,,Defensive rebound by L. Thomas,55,67
269,3,8:39.0,,L. Thomas misses 2-pt layup from 1 ft,55,67
270,3,8:38.0,Defensive rebound by D. Šarić,,55,67
271,3,8:29.0,D. Šarić misses 2-pt layup from 1 ft,,55,67
272,3,8:28.0,,Defensive rebound by C. Lee,55,67
273,3,8:22.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by C. Lee),55,70
274,3,8:21.0,Philadelphia full timeout,,55,70
275,3,8:03.0,J. Okafor makes 2-pt dunk at rim (assist by R. Covington),,57,70
276,3,7:42.0,,D. Rose makes 2-pt jump shot from 12 ft,57,72
277,3,7:28.0,G. Henderson misses 3-pt jump shot from 26 ft,,57,72
278,3,7:27.0,,Defensive rebound by C. Anthony,57,72
279,3,7:17.0,,C. Anthony makes 2-pt jump shot from 18 ft,57,74
280,3,7:03.0,Personal foul by C. Anthony (drawn by D. Šarić),,57,74
281,3,7:03.0,N. Stauskas enters the game for G. Henderson,,57,74
282,3,7:03.0,T. Luwawu-Cabarrot enters the game for R. Covington,,57,74
283,3,6:52.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,57,74
284,3,6:51.0,,Defensive rebound by W. Hernangómez,57,74
285,3,6:45.0,,Personal foul by T. Luwawu-Cabarrot (drawn by C. Anthony),57,74
286,3,6:45.0,,M. Kuzminskas enters the game for L. Thomas,57,74
287,3,6:45.0,R. Holmes enters the game for J. Okafor,,57,74
288,3,6:33.0,,C. Lee misses 2-pt jump shot from 11 ft,57,74
289,3,6:32.0,Defensive rebound by R. Holmes,,57,74
290,3,6:17.0,D. Šarić misses 3-pt jump shot from 26 ft,,57,74
291,3,6:16.0,,Defensive rebound by C. Lee,57,74
292,3,6:08.0,,C. Anthony misses 3-pt jump shot from 26 ft,57,74
293,3,6:07.0,Defensive rebound by T. Luwawu-Cabarrot,,57,74
294,3,6:02.0,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),,59,74
295,3,5:39.0,,D. Rose makes 2-pt jump shot from 13 ft,59,76
296,3,5:30.0,R. Holmes makes 3-pt jump shot from 25 ft (assist by T. McConnell),,62,76
297,3,5:21.0,,C. Anthony misses 2-pt jump shot from 14 ft,62,76
298,3,5:20.0,Defensive rebound by D. Šarić,,62,76
299,3,5:15.0,Turnover by T. Luwawu-Cabarrot (lost ball),,62,76
300,3,5:15.0,,K. O'Quinn enters the game for W. Hernangómez,62,76
301,3,5:15.0,,J. Holiday enters the game for C. Lee,62,76
302,3,5:03.0,,D. Rose makes 2-pt jump shot from 15 ft,62,78
303,3,4:48.0,N. Stauskas misses 3-pt jump shot from 24 ft,,62,78
304,3,4:47.0,Offensive rebound by D. Šarić,,62,78
305,3,4:46.0,D. Šarić makes 2-pt layup from 2 ft,,64,78
306,3,4:28.0,,K. O'Quinn misses 2-pt jump shot from 19 ft,64,78
307,3,4:27.0,Defensive rebound by T. McConnell,,64,78
308,3,4:23.0,Shooting foul by M. Kuzminskas (drawn by T. Luwawu-Cabarrot),,64,78
309,3,4:23.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,65,78
310,3,4:23.0,R. Covington enters the game for D. Šarić,,65,78
311,3,4:23.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,66,78
312,3,4:08.0,,Turnover by K. O'Quinn (lost ball; steal by R. Holmes),66,78
313,3,3:58.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,66,78
314,3,3:57.0,,Defensive rebound by D. Rose,66,78
315,3,3:46.0,,New York full timeout,66,78
316,3,3:43.0,,Turnover by C. Anthony (bad pass),66,78
317,3,3:33.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,66,78
318,3,3:32.0,,Defensive rebound by J. Holiday,66,78
319,3,3:09.0,,D. Rose makes 2-pt hook shot from 8 ft (assist by M. Kuzminskas),66,80
320,3,2:51.0,N. Stauskas misses 2-pt layup from 2 ft,,66,80
321,3,2:50.0,,Defensive rebound by K. O'Quinn,66,80
322,3,2:40.0,,J. Holiday misses 2-pt jump shot from 14 ft,66,80
323,3,2:39.0,Defensive rebound by N. Stauskas,,66,80
324,3,2:34.0,N. Stauskas misses 3-pt jump shot from 26 ft,,66,80
325,3,2:33.0,,Defensive rebound by Team,66,80
326,3,2:11.0,,C. Anthony misses 3-pt jump shot from 24 ft,66,80
327,3,2:10.0,,Offensive rebound by K. O'Quinn,66,80
328,3,2:06.0,,C. Anthony makes 2-pt layup from 1 ft (assist by K. O'Quinn),66,82
329,3,1:52.0,Personal foul by C. Anthony (drawn by R. Covington),,66,82
330,3,1:52.0,,B. Jennings enters the game for C. Anthony,66,82
331,3,1:52.0,,L. Thomas enters the game for D. Rose,66,82
332,3,1:39.0,R. Covington makes 2-pt layup from 2 ft (assist by T. McConnell),,68,82
333,3,1:29.0,S. Rodríguez enters the game for T. McConnell,,68,82
334,3,1:27.0,,Shooting foul by S. Rodríguez (drawn by B. Jennings),68,82
335,3,1:27.0,,B. Jennings makes free throw 1 of 3,68,83
336,3,1:27.0,,B. Jennings makes free throw 2 of 3,68,84
337,3,1:27.0,,B. Jennings misses free throw 3 of 3,68,84
338,3,1:26.0,Defensive rebound by N. Stauskas,,68,84
339,3,1:13.0,Personal foul by L. Thomas (drawn by R. Covington),,68,84
340,3,1:13.0,R. Covington makes free throw 1 of 2,,69,84
341,3,1:13.0,R. Covington makes free throw 2 of 2,,70,84
342,3,1:00.0,,J. Holiday makes 2-pt jump shot from 22 ft (assist by B. Jennings),70,86
343,3,0:46.0,N. Stauskas makes 3-pt jump shot from 24 ft,,73,86
344,3,0:35.0,,B. Jennings misses 2-pt jump shot from 14 ft,73,86
345,3,0:34.0,Defensive rebound by N. Stauskas,,73,86
346,3,0:14.0,S. Rodríguez misses 3-pt jump shot from 24 ft,,73,86
347,3,0:13.0,Offensive rebound by R. Holmes,,73,86
348,3,0:11.0,R. Holmes misses 2-pt dunk at rim,,73,86
349,3,0:09.0,Offensive rebound by T. Luwawu-Cabarrot,,73,86
350,3,0:00.0,S. Rodríguez makes 2-pt jump shot from 4 ft,,75,86
351,4,11:46.0,R. Covington misses 3-pt jump shot from 26 ft,,75,86
352,4,11:45.0,Offensive rebound by D. Šarić,,75,86
353,4,11:37.0,Shooting foul by W. Hernangómez (drawn by N. Stauskas),,75,86
354,4,11:37.0,N. Stauskas makes free throw 1 of 2,,76,86
355,4,11:37.0,N. Stauskas makes free throw 2 of 2,,77,86
356,4,11:16.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by L. Thomas),77,89
357,4,11:05.0,Turnover by S. Rodríguez (lost ball),,77,89
358,4,10:51.0,,J. Holiday makes 2-pt jump shot from 19 ft,77,91
359,4,10:50.0,Philadelphia full timeout,,77,91
360,4,10:30.0,S. Rodríguez misses 2-pt jump shot from 7 ft,,77,91
361,4,10:29.0,,Defensive rebound by L. Thomas,77,91
362,4,10:16.0,,B. Jennings misses 2-pt layup from 1 ft,77,91
363,4,10:15.0,Defensive rebound by D. Šarić,,77,91
364,4,10:09.0,N. Stauskas makes 3-pt jump shot from 23 ft (assist by D. Šarić),,80,91
365,4,9:55.0,,L. Thomas misses 3-pt jump shot from 24 ft,80,91
366,4,9:54.0,,Offensive rebound by W. Hernangómez,80,91
367,4,9:54.0,,W. Hernangómez makes 2-pt layup from 2 ft,80,93
368,4,9:36.0,R. Holmes makes 2-pt jump shot from 14 ft (assist by D. Šarić),,82,93
369,4,9:16.0,,J. Holiday misses 2-pt jump shot from 4 ft (block by N. Stauskas),82,93
370,4,9:15.0,Defensive rebound by D. Šarić,,82,93
371,4,9:12.0,Turnover by N. Stauskas (bad pass),,82,93
372,4,9:12.0,G. Henderson enters the game for R. Covington,,82,93
373,4,9:03.0,,Shooting foul by G. Henderson (drawn by W. Hernangómez),82,93
374,4,9:03.0,,W. Hernangómez makes free throw 1 of 2,82,94
375,4,9:03.0,,W. Hernangómez makes free throw 2 of 2,82,95
376,4,8:53.0,,Violation by B. Jennings (kicked ball),82,95
377,4,8:53.0,J. Okafor enters the game for R. Holmes,,82,95
378,4,8:40.0,N. Stauskas makes 2-pt jump shot from 14 ft,,84,95
379,4,8:21.0,,L. Thomas makes 2-pt jump shot from 18 ft,84,97
