,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
118,2,10:15.0,,B. Jennings makes free throw 2 of 2,40,34
119,2,10:06.0,Shooting foul by K. O'Quinn (drawn by J. Green),,40,34
120,2,10:06.0,J. Green makes free throw 1 of 2,,41,34
121,2,10:06.0,J. Green misses free throw 2 of 2,,41,34
122,2,10:05.0,,Defensive rebound by K. O'Quinn,41,34
123,2,9:47.0,,M. Kuzminskas makes 3-pt jump shot from 28 ft (assist by J. Noah),41,37
124,2,9:31.0,N. Vučević misses 2-pt jump shot from 9 ft,,41,37
125,2,9:30.0,,Defensive rebound by J. Noah,41,37
126,2,9:21.0,,J. Noah misses 2-pt layup from 2 ft (block by B. Biyombo),41,37
127,2,9:20.0,Defensive rebound by N. Vučević,,41,37
128,2,9:05.0,N. Vučević makes 2-pt hook shot from 4 ft (assist by E. Payton),,43,37
129,2,8:54.0,,Shooting foul by E. Payton (drawn by B. Jennings),43,37
130,2,8:54.0,,B. Jennings makes 3-pt jump shot from 25 ft,43,40
131,2,8:54.0,Official timeout,,43,40
132,2,8:54.0,,B. Jennings misses free throw 1 of 1,43,40
133,2,8:52.0,,Offensive rebound by K. O'Quinn,43,40
134,2,8:45.0,,J. Holiday misses 3-pt jump shot from 25 ft,43,40
135,2,8:44.0,Defensive rebound by B. Biyombo,,43,40
136,2,8:37.0,Personal foul by M. Kuzminskas (drawn by J. Green),,43,40
137,2,8:31.0,,Violation by K. O'Quinn (kicked ball),43,40
138,2,8:24.0,N. Vučević misses 2-pt jump shot from 19 ft,,43,40
139,2,8:23.0,,Defensive rebound by B. Jennings,43,40
140,2,8:15.0,,J. Noah misses 2-pt layup from 2 ft,43,40
141,2,8:14.0,Defensive rebound by C. Watson,,43,40
142,2,8:10.0,Personal foul by M. Kuzminskas (drawn by E. Payton),,43,40
143,2,8:01.0,J. Green makes 2-pt jump shot from 7 ft,,45,40
144,2,7:47.0,,M. Kuzminskas makes 3-pt jump shot from 26 ft (assist by B. Jennings),45,43
145,2,7:25.0,J. Green misses 3-pt jump shot from 24 ft,,45,43
146,2,7:25.0,Offensive rebound by N. Vučević,,45,43
147,2,7:22.0,C. Watson misses 2-pt layup from 1 ft (block by J. Noah),,45,43
148,2,7:22.0,Offensive rebound by N. Vučević,,45,43
149,2,7:22.0,N. Vučević makes 2-pt layup from 1 ft,,47,43
150,2,7:22.0,Shooting foul by M. Kuzminskas (drawn by N. Vučević),,47,43
151,2,7:22.0,N. Vučević misses free throw 1 of 1,,47,43
152,2,7:20.0,Offensive rebound by J. Green,,47,43
153,2,7:19.0,J. Green misses 2-pt layup from 3 ft,,47,43
154,2,7:18.0,Offensive rebound by Team,,47,43
155,2,7:18.0,,C. Anthony enters the game for M. Kuzminskas,47,43
156,2,7:00.0,J. Green misses 2-pt jump shot from 16 ft,,47,43
157,2,6:59.0,,Defensive rebound by C. Anthony,47,43
158,2,6:43.0,,Personal foul by B. Biyombo (drawn by B. Jennings),47,43
159,2,6:43.0,,C. Lee enters the game for J. Holiday,47,43
160,2,6:38.0,,B. Jennings misses 3-pt jump shot from 25 ft,47,43
161,2,6:37.0,,Offensive rebound by Team,47,43
162,2,6:37.0,Loose ball foul by B. Biyombo (drawn by J. Noah),,47,43
163,2,6:37.0,S. Ibaka enters the game for B. Biyombo,,47,43
164,2,6:26.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by B. Jennings),47,46
165,2,6:12.0,Personal foul by K. O'Quinn (drawn by J. Green),,47,46
166,2,6:12.0,J. Green makes free throw 1 of 2,,48,46
167,2,6:12.0,,L. Thomas enters the game for K. O'Quinn,48,46
168,2,6:12.0,J. Green makes free throw 2 of 2,,49,46
169,2,6:12.0,,New York full timeout,49,46
170,2,5:59.0,,Turnover by B. Jennings (lost ball),49,46
171,2,5:47.0,Turnover by S. Ibaka (bad pass; steal by J. Noah),,49,46
172,2,5:29.0,,C. Anthony misses 2-pt jump shot from 11 ft,49,46
173,2,5:27.0,Defensive rebound by C. Watson,,49,46
174,2,5:20.0,E. Payton makes 3-pt jump shot from 25 ft (assist by C. Watson),,52,46
175,2,5:07.0,,Shooting foul by S. Ibaka (drawn by L. Thomas),52,46
176,2,5:07.0,,L. Thomas misses free throw 1 of 2,52,46
177,2,5:07.0,,Offensive rebound by Team,52,46
178,2,5:07.0,,D. Rose enters the game for B. Jennings,52,46
179,2,5:07.0,A. Gordon enters the game for N. Vučević,,52,46
180,2,5:07.0,J. Meeks enters the game for C. Watson,,52,46
181,2,5:07.0,,L. Thomas makes free throw 2 of 2,52,47
182,2,4:57.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by E. Payton),,55,47
183,2,4:37.0,,Shooting foul by S. Ibaka (drawn by C. Anthony),55,47
184,2,4:37.0,,C. Anthony makes free throw 1 of 2,55,48
185,2,4:37.0,,C. Anthony makes free throw 2 of 2,55,49
186,2,4:23.0,S. Ibaka makes 2-pt layup from 1 ft (assist by J. Green),,57,49
187,2,4:08.0,,J. Noah misses 2-pt layup from 1 ft,57,49
188,2,4:07.0,Defensive rebound by S. Ibaka,,57,49
189,2,4:01.0,S. Ibaka makes 3-pt jump shot from 24 ft (assist by E. Payton),,60,49
190,2,3:40.0,,Shooting foul by J. Green (drawn by C. Anthony),60,49
191,2,3:40.0,,C. Anthony makes free throw 1 of 2,60,50
192,2,3:40.0,,C. Anthony makes free throw 2 of 2,60,51
193,2,3:34.0,Orlando full timeout,,60,51
194,2,3:34.0,N. Vučević enters the game for J. Green,,60,51
195,2,3:19.0,A. Gordon misses 2-pt jump shot from 3 ft,,60,51
196,2,3:19.0,,Defensive rebound by Team,60,51
197,2,3:19.0,Loose ball foul by S. Ibaka (drawn by C. Anthony),,60,51
198,2,3:19.0,,C. Anthony makes free throw 1 of 2,60,52
199,2,3:19.0,J. Green enters the game for S. Ibaka,,60,52
200,2,3:19.0,,C. Anthony makes free throw 2 of 2,60,53
201,2,3:00.0,N. Vučević makes 2-pt jump shot from 21 ft (assist by E. Payton),,62,53
202,2,2:45.0,,C. Lee makes 2-pt jump shot from 17 ft (assist by D. Rose),62,55
203,2,2:31.0,Turnover by N. Vučević (bad pass; steal by C. Anthony),,62,55
204,2,2:26.0,,D. Rose misses 2-pt layup from 1 ft,62,55
205,2,2:24.0,,Offensive rebound by J. Noah,62,55
206,2,2:24.0,,J. Noah makes 2-pt layup from 1 ft,62,57
207,2,2:18.0,E. Payton makes 2-pt layup at rim,,64,57
208,2,2:11.0,,L. Thomas misses 3-pt jump shot from 23 ft,64,57
209,2,2:10.0,Defensive rebound by J. Green,,64,57
210,2,2:00.0,E. Payton misses 2-pt jump shot from 5 ft,,64,57
211,2,1:58.0,Offensive rebound by E. Payton,,64,57
212,2,1:54.0,J. Meeks makes 3-pt jump shot from 26 ft (assist by E. Payton),,67,57
213,2,1:42.0,,L. Thomas makes 2-pt jump shot from 17 ft,67,59
214,2,1:21.0,N. Vučević misses 2-pt jump shot from 12 ft,,67,59
215,2,1:21.0,,Defensive rebound by C. Anthony,67,59
216,2,1:06.0,,D. Rose misses 2-pt layup from 2 ft,67,59
217,2,1:05.0,Defensive rebound by N. Vučević,,67,59
218,2,0:56.0,E. Payton misses 2-pt jump shot from 21 ft,,67,59
219,2,0:56.0,,Defensive rebound by J. Noah,67,59
220,2,0:39.0,,L. Thomas misses 2-pt jump shot from 19 ft,67,59
221,2,0:38.0,Defensive rebound by J. Meeks,,67,59
222,2,0:29.0,Orlando full timeout,,67,59
223,2,0:13.0,A. Gordon misses 3-pt jump shot from 25 ft,,67,59
224,2,0:13.0,,Defensive rebound by C. Anthony,67,59
225,2,0:01.0,,Offensive foul by J. Noah (drawn by J. Meeks),67,59
226,2,0:01.0,,Turnover by J. Noah (offensive foul),67,59
227,2,0:00.0,A. Gordon misses 3-pt jump shot from 47 ft,,67,59
228,2,0:00.0,Offensive rebound by Team,,67,59
229,3,11:44.0,,Turnover by L. Thomas (traveling),67,59
230,3,11:30.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by B. Biyombo),,70,59
231,3,11:15.0,,Shooting foul by D. Augustin (drawn by D. Rose),70,59
232,3,11:15.0,,D. Rose makes free throw 1 of 2,70,60
233,3,11:15.0,,D. Rose makes free throw 2 of 2,70,61
234,3,11:05.0,Turnover by J. Meeks (bad pass; steal by J. Noah),,70,61
235,3,10:51.0,,C. Anthony makes 2-pt jump shot from 22 ft,70,63
236,3,10:38.0,A. Gordon misses 3-pt jump shot from 26 ft,,70,63
237,3,10:37.0,,Defensive rebound by D. Rose,70,63
238,3,10:29.0,,D. Rose makes 2-pt dunk from 1 ft,70,65
239,3,10:01.0,A. Gordon misses 3-pt hook shot from 26 ft,,70,65
240,3,10:00.0,,Defensive rebound by C. Anthony,70,65
241,3,9:45.0,,C. Anthony misses 2-pt jump shot from 22 ft,70,65
242,3,9:45.0,Defensive rebound by S. Ibaka,,70,65
243,3,9:23.0,D. Augustin misses 3-pt jump shot from 26 ft (block by J. Noah),,70,65
244,3,9:22.0,Offensive rebound by Team,,70,65
245,3,9:22.0,Turnover by Team (shot clock),,70,65
246,3,9:08.0,,C. Anthony misses 3-pt jump shot from 26 ft,70,65
247,3,9:07.0,Defensive rebound by A. Gordon,,70,65
248,3,9:02.0,J. Meeks makes 3-pt jump shot from 26 ft (assist by A. Gordon),,73,65
249,3,8:44.0,,Personal foul by B. Biyombo (drawn by C. Lee),73,65
250,3,8:44.0,N. Vučević enters the game for B. Biyombo,,73,65
251,3,8:35.0,,Turnover by D. Rose (bad pass; steal by N. Vučević),73,65
252,3,8:20.0,S. Ibaka makes 2-pt layup from 1 ft (assist by N. Vučević),,75,65
253,3,8:11.0,,Turnover by C. Lee (lost ball),75,65
254,3,8:04.0,Personal foul by C. Lee (drawn by J. Meeks),,75,65
255,3,8:00.0,Turnover by J. Meeks (lost ball; steal by L. Thomas),,75,65
256,3,7:59.0,,New York full timeout,75,65
257,3,7:43.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by D. Rose),75,67
258,3,7:34.0,Personal foul by L. Thomas (drawn by A. Gordon),,75,67
259,3,7:18.0,A. Gordon misses 2-pt jump shot from 18 ft,,75,67
260,3,7:17.0,,Defensive rebound by C. Anthony,75,67
261,3,7:07.0,,C. Anthony misses 2-pt jump shot from 12 ft,75,67
262,3,7:06.0,Defensive rebound by S. Ibaka,,75,67
263,3,6:54.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by A. Gordon),,77,67
264,3,6:31.0,,D. Rose misses 2-pt layup from 3 ft,77,67
265,3,6:30.0,Defensive rebound by S. Ibaka,,77,67
266,3,6:24.0,A. Gordon misses 2-pt dunk at rim,,77,67
267,3,6:23.0,Offensive rebound by N. Vučević,,77,67
268,3,6:21.0,S. Ibaka makes 2-pt jump shot from 9 ft (assist by N. Vučević),,79,67
269,3,6:01.0,,L. Thomas makes 3-pt jump shot from 24 ft (assist by C. Anthony),79,70
270,3,5:39.0,D. Augustin misses 3-pt jump shot from 25 ft,,79,70
271,3,5:38.0,,Defensive rebound by C. Anthony,79,70
272,3,5:21.0,,C. Lee makes 2-pt jump shot from 5 ft (assist by D. Rose),79,72
273,3,5:08.0,Turnover by N. Vučević (traveling),,79,72
274,3,4:57.0,,D. Rose misses 2-pt layup from 2 ft,79,72
275,3,4:56.0,Defensive rebound by A. Gordon,,79,72
276,3,4:53.0,Turnover by A. Gordon (bad pass; steal by C. Lee),,79,72
277,3,4:45.0,,C. Lee misses 2-pt jump shot from 13 ft,79,72
278,3,4:44.0,,Offensive rebound by D. Rose,79,72
279,3,4:42.0,,Turnover by D. Rose (lost ball; steal by D. Augustin),79,72
280,3,4:40.0,Shooting foul by C. Anthony (drawn by A. Gordon),,79,72
281,3,4:40.0,A. Gordon makes free throw 1 of 2,,80,72
282,3,4:40.0,A. Gordon misses free throw 2 of 2,,80,72
283,3,4:40.0,E. Payton enters the game for D. Augustin,,80,72
284,3,4:40.0,,K. O'Quinn enters the game for J. Noah,80,72
285,3,4:40.0,,M. Kuzminskas enters the game for L. Thomas,80,72
286,3,4:39.0,Offensive rebound by N. Vučević,,80,72
287,3,4:32.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by J. Meeks),,83,72
288,3,4:18.0,,K. O'Quinn misses 2-pt jump shot from 14 ft,83,72
289,3,4:17.0,,Offensive rebound by C. Lee,83,72
290,3,4:17.0,,C. Lee makes 2-pt dunk at rim,83,74
291,3,4:00.0,Personal foul by C. Lee (drawn by J. Meeks),,83,74
292,3,4:00.0,,B. Jennings enters the game for D. Rose,83,74
293,3,3:38.0,Shooting foul by C. Anthony (drawn by A. Gordon),,83,74
294,3,3:38.0,A. Gordon makes 2-pt layup from 1 ft (assist by E. Payton),,85,74
295,3,3:38.0,A. Gordon makes free throw 1 of 1,,86,74
296,3,3:14.0,,C. Anthony misses 2-pt jump shot from 15 ft,86,74
297,3,3:12.0,,Offensive rebound by Team,86,74
298,3,3:10.0,,C. Anthony misses 2-pt jump shot from 15 ft,86,74
299,3,3:09.0,Defensive rebound by N. Vučević,,86,74
300,3,3:00.0,S. Ibaka misses 2-pt jump shot from 11 ft,,86,74
301,3,2:58.0,,Defensive rebound by K. O'Quinn,86,74
302,3,2:42.0,,C. Lee misses 3-pt jump shot from 24 ft,86,74
303,3,2:42.0,,Offensive rebound by K. O'Quinn,86,74
304,3,2:39.0,,Turnover by K. O'Quinn (lost ball; steal by A. Gordon),86,74
305,3,2:35.0,S. Ibaka makes 2-pt dunk at rim (assist by A. Gordon),,88,74
306,3,2:14.0,,Personal foul by E. Payton (drawn by K. O'Quinn),88,74
307,3,2:14.0,Orlando full timeout,,88,74
308,3,2:14.0,,W. Hernangómez enters the game for C. Anthony,88,74
309,3,2:14.0,C. Watson enters the game for A. Gordon,,88,74
310,3,2:14.0,J. Green enters the game for J. Meeks,,88,74
311,3,2:08.0,,Turnover by C. Lee (bad pass),88,74
312,3,1:50.0,N. Vučević makes 2-pt hook shot from 4 ft,,90,74
313,3,1:39.0,,Def 3 sec tech foul by J. Green,90,74
314,3,1:39.0,,C. Lee makes technical free throw,90,75
315,3,1:25.0,,M. Kuzminskas misses 2-pt jump shot from 14 ft,90,75
316,3,1:24.0,Defensive rebound by N. Vučević,,90,75
317,3,1:12.0,S. Ibaka makes 2-pt layup from 2 ft (assist by E. Payton),,92,75
318,3,0:58.0,,B. Jennings makes 2-pt layup from 1 ft,92,77
319,3,0:52.0,S. Ibaka misses 3-pt jump shot from 25 ft,,92,77
320,3,0:52.0,,Defensive rebound by W. Hernangómez,92,77
321,3,0:41.0,,M. Kuzminskas makes 3-pt jump shot from 24 ft (assist by W. Hernangómez),92,80
322,3,0:20.0,S. Ibaka misses 3-pt jump shot from 25 ft,,92,80
323,3,0:20.0,Offensive rebound by N. Vučević,,92,80
324,3,0:02.0,E. Payton misses 2-pt jump shot from 8 ft,,92,80
325,3,0:02.0,Offensive rebound by S. Ibaka,,92,80
326,3,0:01.0,S. Ibaka misses 2-pt layup from 2 ft,,92,80
327,3,0:00.0,Offensive rebound by Team,,92,80
328,4,11:53.0,Personal block foul by B. Jennings (drawn by C. Watson),,92,80
329,4,11:39.0,J. Green misses 2-pt jump shot from 4 ft (block by K. O'Quinn),,92,80
330,4,11:37.0,,Defensive rebound by J. Holiday,92,80
331,4,11:31.0,,Personal foul by J. Green (drawn by J. Holiday),92,80
332,4,11:17.0,,M. Kuzminskas misses 2-pt jump shot from 8 ft,92,80
333,4,11:16.0,,Offensive rebound by Team,92,80
334,4,11:16.0,,Turnover by Team (shot clock),92,80
335,4,11:05.0,N. Vučević misses 2-pt jump shot from 7 ft,,92,80
336,4,11:05.0,,Defensive rebound by B. Jennings,92,80
337,4,10:59.0,,B. Jennings misses 3-pt jump shot from 25 ft,92,80
338,4,10:58.0,,Offensive rebound by K. O'Quinn,92,80
339,4,10:51.0,,Turnover by J. Holiday (bad pass; steal by E. Payton),92,80
340,4,10:34.0,E. Payton misses 2-pt jump shot from 18 ft,,92,80
341,4,10:33.0,,Defensive rebound by K. O'Quinn,92,80
342,4,10:26.0,,J. Holiday makes 2-pt dunk at rim (assist by B. Jennings),92,82
343,4,10:13.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),,94,82
344,4,10:02.0,,Personal foul by E. Payton (drawn by B. Jennings),94,82
345,4,10:02.0,,J. Noah enters the game for K. O'Quinn,94,82
346,4,9:59.0,,Personal foul by E. Payton (drawn by B. Jennings),94,82
347,4,9:55.0,,Turnover by M. Kuzminskas (traveling),94,82
348,4,9:38.0,E. Payton misses 2-pt jump shot from 17 ft,,94,82
349,4,9:37.0,,Defensive rebound by J. Holiday,94,82
350,4,9:25.0,,B. Jennings misses 2-pt layup at rim,94,82
351,4,9:24.0,Defensive rebound by C. Watson,,94,82
352,4,9:21.0,C. Watson misses 2-pt layup from 3 ft (block by M. Kuzminskas),,94,82
353,4,9:20.0,Offensive rebound by Team,,94,82
354,4,9:12.0,J. Green misses 3-pt jump shot from 24 ft,,94,82
355,4,9:11.0,,Defensive rebound by W. Hernangómez,94,82
356,4,9:00.0,,M. Kuzminskas misses 2-pt layup from 2 ft,94,82
357,4,8:59.0,Defensive rebound by N. Vučević,,94,82
358,4,8:50.0,E. Payton makes 2-pt jump shot from 6 ft,,96,82
359,4,8:37.0,,Turnover by J. Holiday (lost ball; steal by J. Green),96,82
360,4,8:25.0,C. Watson misses 3-pt jump shot from 25 ft,,96,82
361,4,8:25.0,,Defensive rebound by M. Kuzminskas,96,82
362,4,8:16.0,,Turnover by B. Jennings (bad pass; steal by B. Biyombo),96,82
363,4,7:54.0,E. Payton makes 2-pt layup from 2 ft,,98,82
364,4,7:49.0,,New York full timeout,98,82
365,4,7:49.0,,C. Anthony enters the game for W. Hernangómez,98,82
366,4,7:49.0,,D. Rose enters the game for J. Holiday,98,82
367,4,7:49.0,,C. Lee enters the game for M. Kuzminskas,98,82
368,4,7:49.0,J. Meeks enters the game for B. Biyombo,,98,82
369,4,7:49.0,A. Gordon enters the game for E. Payton,,98,82
370,4,7:38.0,,C. Anthony makes 2-pt jump shot from 13 ft,98,84
371,4,7:20.0,J. Green makes 3-pt jump shot from 24 ft (assist by N. Vučević),,101,84
372,4,7:09.0,Violation by N. Vučević (kicked ball),,101,84
373,4,7:05.0,,Turnover by D. Rose (bad pass),101,84
374,4,6:54.0,Turnover by C. Watson (lost ball),,101,84
375,4,6:45.0,,D. Rose makes 2-pt layup from 2 ft,101,86
376,4,6:31.0,J. Meeks misses 2-pt layup from 1 ft,,101,86
377,4,6:30.0,,Defensive rebound by C. Lee,101,86
378,4,6:23.0,,B. Jennings misses 3-pt jump shot from 23 ft,101,86
379,4,6:22.0,Defensive rebound by A. Gordon,,101,86
380,4,6:04.0,Turnover by J. Meeks (lost ball; steal by C. Anthony),,101,86
381,4,5:56.0,,C. Anthony misses 3-pt jump shot from 24 ft,101,86
