,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
49,1,6:00.0,,B. Beal makes 2-pt layup from 2 ft,13,11
50,1,5:35.0,E. Fournier misses 3-pt jump shot from 26 ft,,13,11
51,1,5:34.0,,Defensive rebound by I. Mahinmi,13,11
52,1,5:26.0,,M. Morris makes 2-pt dunk at rim (assist by J. Wall),13,13
53,1,5:24.0,Orlando full timeout,,13,13
54,1,5:10.0,T. Ross misses 2-pt jump shot from 20 ft,,13,13
55,1,5:09.0,,Defensive rebound by O. Porter,13,13
56,1,4:56.0,,J. Wall makes 2-pt layup from 2 ft,13,15
57,1,4:41.0,T. Ross misses 2-pt jump shot from 15 ft,,13,15
58,1,4:41.0,Offensive rebound by B. Biyombo,,13,15
59,1,4:40.0,B. Biyombo makes 2-pt layup from 1 ft,,15,15
60,1,4:24.0,,B. Beal makes 2-pt jump shot from 21 ft,15,17
61,1,4:14.0,A. Gordon misses 3-pt jump shot from 23 ft,,15,17
62,1,4:13.0,Offensive rebound by E. Payton,,15,17
63,1,4:11.0,E. Payton makes 2-pt layup from 2 ft,,17,17
64,1,4:11.0,,Washington full timeout,17,17
65,1,4:11.0,,B. Jennings enters the game for M. Morris,17,17
66,1,4:11.0,,B. Bogdanović enters the game for B. Beal,17,17
67,1,4:11.0,M. Hezonja enters the game for T. Ross,,17,17
68,1,4:11.0,D. Augustin enters the game for E. Payton,,17,17
69,1,3:54.0,,O. Porter misses 2-pt jump shot from 12 ft,17,17
70,1,3:53.0,Defensive rebound by A. Gordon,,17,17
71,1,3:44.0,A. Gordon makes 2-pt dunk at rim,,19,17
72,1,3:29.0,,I. Mahinmi misses 2-pt jump shot from 6 ft,19,17
73,1,3:28.0,Defensive rebound by B. Biyombo,,19,17
74,1,3:19.0,A. Gordon misses 2-pt jump shot from 10 ft,,19,17
75,1,3:18.0,Offensive rebound by B. Biyombo,,19,17
76,1,3:15.0,B. Biyombo makes 2-pt jump shot from 5 ft,,21,17
77,1,3:01.0,,O. Porter makes 2-pt layup from 2 ft (assist by B. Bogdanović),21,19
78,1,2:44.0,Personal foul by J. Wall (drawn by E. Fournier),,21,19
79,1,2:44.0,,K. Oubre enters the game for O. Porter,21,19
80,1,2:44.0,J. Green enters the game for A. Gordon,,21,19
81,1,2:44.0,C. Watson enters the game for E. Fournier,,21,19
82,1,2:31.0,C. Watson misses 2-pt layup from 2 ft,,21,19
83,1,2:30.0,,Defensive rebound by J. Wall,21,19
84,1,2:21.0,,J. Wall misses 2-pt layup from 1 ft,21,19
85,1,2:20.0,Defensive rebound by B. Biyombo,,21,19
86,1,2:15.0,J. Green makes 3-pt jump shot from 26 ft (assist by C. Watson),,24,19
87,1,1:57.0,,J. Wall misses 2-pt layup from 1 ft,24,19
88,1,1:56.0,,Offensive rebound by I. Mahinmi,24,19
89,1,1:54.0,,I. Mahinmi misses 2-pt layup from 1 ft,24,19
90,1,1:53.0,Defensive rebound by M. Hezonja,,24,19
91,1,1:52.0,Shooting foul by K. Oubre (drawn by M. Hezonja),,24,19
92,1,1:52.0,M. Hezonja makes free throw 1 of 2,,25,19
93,1,1:52.0,M. Hezonja misses free throw 2 of 2,,25,19
94,1,1:50.0,,Defensive rebound by K. Oubre,25,19
95,1,1:34.0,,Def 3 sec tech foul by D. Augustin,25,19
96,1,1:34.0,,B. Bogdanović makes technical free throw,25,20
97,1,1:28.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,25,20
98,1,1:27.0,Defensive rebound by B. Biyombo,,25,20
99,1,1:11.0,Turnover by M. Hezonja (bad pass; steal by K. Oubre),,25,20
100,1,1:05.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by B. Jennings),25,23
101,1,0:47.0,M. Hezonja misses 2-pt jump shot from 20 ft,,25,23
102,1,0:46.0,,Defensive rebound by B. Jennings,25,23
103,1,0:38.0,,Personal foul by C. Watson (drawn by J. Wall),25,23
104,1,0:30.0,,Personal block foul by C. Watson (drawn by J. Wall),25,23
105,1,0:30.0,,J. Wall makes free throw 1 of 2,25,24
106,1,0:30.0,,J. Wall makes free throw 2 of 2,25,25
107,1,0:06.0,M. Hezonja makes 3-pt jump shot from 31 ft,,28,25
108,1,0:01.0,,B. Jennings misses 3-pt jump shot from 27 ft,28,25
109,1,0:00.0,,Offensive rebound by Team,28,25
110,2,11:42.0,,M. Morris makes 2-pt jump shot from 6 ft,28,27
111,2,11:25.0,S. Zimmerman misses 2-pt layup from 2 ft (block by I. Mahinmi),,28,27
112,2,11:24.0,,Defensive rebound by K. Oubre,28,27
113,2,11:13.0,,Turnover by B. Bogdanović (lost ball; steal by C. Watson),28,27
114,2,11:07.0,D. Augustin makes 3-pt jump shot from 27 ft (assist by M. Hezonja),,31,27
115,2,10:52.0,,K. Oubre misses 2-pt jump shot from 18 ft,31,27
116,2,10:52.0,Defensive rebound by D. Augustin,,31,27
117,2,10:42.0,D. Augustin makes 3-pt jump shot from 26 ft,,34,27
118,2,10:39.0,,Washington full timeout,34,27
119,2,10:26.0,,Turnover by B. Jennings (lost ball),34,27
120,2,10:15.0,M. Hezonja makes 3-pt jump shot from 27 ft (assist by D. Augustin),,37,27
121,2,10:04.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by B. Jennings),37,29
122,2,9:43.0,J. Green misses 2-pt jump shot from 10 ft,,37,29
123,2,9:42.0,,Defensive rebound by I. Mahinmi,37,29
124,2,9:35.0,,B. Bogdanović misses 3-pt jump shot from 29 ft,37,29
125,2,9:35.0,,Offensive rebound by B. Jennings,37,29
126,2,9:32.0,,Turnover by B. Jennings (bad pass; steal by M. Hezonja),37,29
127,2,9:22.0,J. Green makes 2-pt layup from 2 ft,,39,29
128,2,9:03.0,,Turnover by M. Morris (bad pass; steal by C. Watson),39,29
129,2,8:55.0,M. Hezonja makes 3-pt jump shot from 29 ft (assist by D. Augustin),,42,29
130,2,8:54.0,,Washington full timeout,42,29
131,2,8:54.0,,B. Beal enters the game for I. Mahinmi,42,29
132,2,8:54.0,,M. Gortat enters the game for K. Oubre,42,29
133,2,8:41.0,,M. Morris misses 2-pt jump shot from 4 ft,42,29
134,2,8:40.0,Defensive rebound by S. Zimmerman,,42,29
135,2,8:29.0,D. Augustin misses 3-pt jump shot from 26 ft,,42,29
136,2,8:28.0,Offensive rebound by Team,,42,29
137,2,8:08.0,Turnover by S. Zimmerman (back court),,42,29
138,2,7:56.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by B. Jennings),42,32
139,2,7:37.0,J. Green makes 2-pt jump shot from 15 ft,,44,32
140,2,7:24.0,,M. Gortat makes 2-pt layup at rim (assist by B. Jennings),44,34
141,2,7:05.0,M. Hezonja misses 2-pt jump shot from 4 ft,,44,34
142,2,7:04.0,,Defensive rebound by M. Gortat,44,34
143,2,6:48.0,Violation by D. Augustin (kicked ball),,44,34
144,2,6:48.0,,O. Porter enters the game for B. Bogdanović,44,34
145,2,6:48.0,,J. Wall enters the game for B. Jennings,44,34
146,2,6:48.0,T. Ross enters the game for S. Zimmerman,,44,34
147,2,6:48.0,B. Biyombo enters the game for C. Watson,,44,34
148,2,6:44.0,,O. Porter misses 3-pt jump shot from 26 ft,44,34
149,2,6:43.0,,Offensive rebound by M. Gortat,44,34
150,2,6:39.0,,J. Wall misses 3-pt jump shot from 27 ft,44,34
151,2,6:38.0,,Offensive rebound by M. Gortat,44,34
152,2,6:21.0,,O. Porter makes 2-pt jump shot from 6 ft (assist by M. Morris),44,36
153,2,6:13.0,Orlando full timeout,,44,36
154,2,6:13.0,E. Fournier enters the game for D. Augustin,,44,36
155,2,6:13.0,A. Gordon enters the game for M. Hezonja,,44,36
156,2,6:13.0,E. Payton enters the game for J. Green,,44,36
157,2,5:58.0,Shooting foul by M. Morris (drawn by B. Biyombo),,44,36
158,2,5:58.0,B. Biyombo misses free throw 1 of 2,,44,36
159,2,5:58.0,Offensive rebound by Team,,44,36
160,2,5:58.0,B. Biyombo misses free throw 2 of 2,,44,36
161,2,5:57.0,,Defensive rebound by M. Gortat,44,36
162,2,5:42.0,,B. Beal misses 2-pt jump shot from 9 ft,44,36
163,2,5:41.0,Defensive rebound by B. Biyombo,,44,36
164,2,5:33.0,E. Fournier makes 2-pt jump shot from 10 ft,,46,36
165,2,5:12.0,,M. Morris misses 2-pt jump shot from 9 ft,46,36
166,2,5:11.0,Defensive rebound by E. Fournier,,46,36
167,2,5:00.0,T. Ross makes 2-pt jump shot from 15 ft,,48,36
168,2,4:41.0,,Shooting foul by B. Biyombo (drawn by M. Gortat),48,36
169,2,4:41.0,,M. Gortat misses free throw 1 of 2,48,36
170,2,4:41.0,,Offensive rebound by Team,48,36
171,2,4:41.0,,M. Gortat makes free throw 2 of 2,48,37
172,2,4:30.0,E. Fournier misses 3-pt jump shot from 27 ft,,48,37
173,2,4:29.0,,Defensive rebound by J. Wall,48,37
174,2,4:22.0,,Turnover by J. Wall (bad pass; steal by T. Ross),48,37
175,2,4:11.0,T. Ross misses 3-pt jump shot from 29 ft,,48,37
176,2,4:10.0,,Defensive rebound by O. Porter,48,37
177,2,4:07.0,,Shooting foul by A. Gordon (drawn by J. Wall),48,37
178,2,4:07.0,,J. Wall makes free throw 1 of 2,48,38
179,2,4:07.0,,J. Wall makes free throw 2 of 2,48,39
180,2,3:54.0,E. Fournier misses 2-pt jump shot from 9 ft,,48,39
181,2,3:53.0,Offensive rebound by E. Fournier,,48,39
182,2,3:50.0,E. Fournier makes 2-pt jump shot from 3 ft,,50,39
183,2,3:30.0,,B. Beal makes 2-pt jump shot from 4 ft,50,41
184,2,3:16.0,Turnover by E. Payton (bad pass; steal by M. Morris),,50,41
185,2,3:10.0,,J. Wall makes 2-pt layup from 1 ft (assist by M. Gortat),50,43
186,2,2:50.0,Official timeout,,50,43
187,2,2:45.0,T. Ross makes 3-pt jump shot from 26 ft (assist by A. Gordon),,53,43
188,2,2:25.0,,Turnover by M. Gortat (lost ball; steal by B. Biyombo),53,43
189,2,2:15.0,Offensive foul by B. Biyombo (drawn by M. Gortat),,53,43
190,2,2:15.0,Turnover by B. Biyombo (offensive foul),,53,43
191,2,2:03.0,,O. Porter misses 3-pt jump shot from 26 ft,53,43
192,2,2:02.0,Defensive rebound by A. Gordon,,53,43
193,2,1:57.0,T. Ross makes 3-pt jump shot from 27 ft (assist by A. Gordon),,56,43
194,2,1:38.0,,J. Wall misses 2-pt jump shot from 14 ft,56,43
195,2,1:37.0,,Offensive rebound by M. Gortat,56,43
196,2,1:32.0,,B. Beal misses 3-pt jump shot from 23 ft,56,43
197,2,1:31.0,,Offensive rebound by O. Porter,56,43
198,2,1:30.0,,O. Porter makes 2-pt layup at rim,56,45
199,2,1:11.0,A. Gordon misses 3-pt jump shot from 27 ft,,56,45
200,2,1:10.0,,Defensive rebound by J. Wall,56,45
201,2,1:03.0,,J. Wall misses 2-pt layup at rim,56,45
202,2,1:02.0,Defensive rebound by A. Gordon,,56,45
203,2,0:55.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by E. Payton),,59,45
204,2,0:41.0,,Turnover by J. Wall (bad pass; steal by B. Biyombo),59,45
205,2,0:32.0,E. Payton makes 2-pt jump shot from 17 ft,,61,45
206,2,0:18.0,,B. Beal misses 2-pt jump shot from 4 ft,61,45
207,2,0:16.0,Defensive rebound by E. Payton,,61,45
208,2,0:10.0,E. Fournier misses 3-pt jump shot from 25 ft,,61,45
209,2,0:09.0,Offensive rebound by A. Gordon,,61,45
210,2,0:06.0,Turnover by A. Gordon (lost ball; steal by M. Gortat),,61,45
211,2,0:03.0,,Turnover by M. Gortat (bad pass; steal by E. Fournier),61,45
212,3,11:46.0,,J. Wall makes 2-pt layup from 1 ft,61,47
213,3,11:20.0,B. Biyombo misses 2-pt jump shot from 6 ft (block by O. Porter),,61,47
214,3,11:19.0,Offensive rebound by Team,,61,47
215,3,11:19.0,Turnover by Team (shot clock),,61,47
216,3,11:07.0,,Shooting foul by A. Gordon (drawn by M. Gortat),61,47
217,3,11:07.0,,M. Gortat makes free throw 1 of 2,61,48
218,3,11:07.0,,M. Gortat makes free throw 2 of 2,61,49
219,3,10:50.0,E. Payton makes 2-pt jump shot from 8 ft,,63,49
220,3,10:38.0,,O. Porter makes 3-pt jump shot from 28 ft (assist by J. Wall),63,52
221,3,10:17.0,T. Ross misses 3-pt jump shot from 25 ft,,63,52
222,3,10:16.0,Offensive rebound by E. Payton,,63,52
223,3,10:07.0,E. Payton makes 2-pt layup from 1 ft,,65,52
224,3,9:55.0,,M. Morris makes 2-pt layup from 2 ft (assist by J. Wall),65,54
225,3,9:33.0,T. Ross misses 3-pt jump shot from 27 ft,,65,54
226,3,9:32.0,,Defensive rebound by M. Gortat,65,54
227,3,9:25.0,,Turnover by J. Wall (bad pass),65,54
228,3,9:13.0,E. Fournier misses 2-pt jump shot from 7 ft,,65,54
229,3,9:13.0,Offensive rebound by B. Biyombo,,65,54
230,3,9:13.0,B. Biyombo makes 2-pt dunk at rim,,67,54
231,3,9:13.0,Shooting foul by M. Morris (drawn by B. Biyombo),,67,54
232,3,9:13.0,B. Biyombo makes free throw 1 of 1,,68,54
233,3,9:02.0,,Shooting foul by B. Biyombo (drawn by M. Morris),68,54
234,3,9:02.0,,M. Morris makes free throw 1 of 2,68,55
235,3,9:02.0,,M. Morris makes free throw 2 of 2,68,56
236,3,8:42.0,Turnover by E. Fournier (bad pass; steal by M. Morris),,68,56
237,3,8:38.0,,B. Beal makes 2-pt layup from 1 ft (assist by M. Morris),68,58
238,3,8:31.0,B. Biyombo makes 2-pt dunk at rim (assist by E. Payton),,70,58
239,3,8:30.0,,Washington full timeout,70,58
240,3,8:15.0,,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),70,60
241,3,8:00.0,E. Payton makes 2-pt jump shot from 7 ft,,72,60
242,3,7:41.0,,Turnover by M. Gortat (bad pass; steal by A. Gordon),72,60
243,3,7:35.0,T. Ross makes 2-pt layup from 2 ft,,74,60
244,3,7:17.0,,J. Wall misses 2-pt layup from 1 ft (block by T. Ross),74,60
245,3,7:16.0,Defensive rebound by T. Ross,,74,60
246,3,7:11.0,T. Ross misses 3-pt jump shot from 25 ft,,74,60
247,3,7:10.0,Offensive rebound by B. Biyombo,,74,60
248,3,7:01.0,Shooting foul by M. Morris (drawn by A. Gordon),,74,60
249,3,7:01.0,A. Gordon makes free throw 1 of 2,,75,60
250,3,7:01.0,A. Gordon makes free throw 2 of 2,,76,60
251,3,6:52.0,,Personal foul by T. Ross (drawn by B. Beal),76,60
252,3,6:46.0,,J. Wall misses 3-pt jump shot from 26 ft,76,60
253,3,6:45.0,,Offensive rebound by M. Gortat,76,60
254,3,6:38.0,,Shooting foul by T. Ross (drawn by O. Porter),76,60
255,3,6:38.0,,O. Porter makes free throw 1 of 2,76,61
256,3,6:38.0,,O. Porter makes free throw 2 of 2,76,62
257,3,6:29.0,B. Biyombo misses 2-pt jump shot from 4 ft,,76,62
258,3,6:27.0,,Defensive rebound by M. Gortat,76,62
259,3,6:15.0,,M. Morris misses 3-pt jump shot from 27 ft,76,62
260,3,6:14.0,Defensive rebound by T. Ross,,76,62
261,3,6:04.0,Turnover by B. Biyombo (offensive goaltending),,76,62
262,3,6:04.0,,B. Bogdanović enters the game for M. Morris,76,62
263,3,5:55.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),76,65
264,3,5:35.0,T. Ross misses 2-pt jump shot from 8 ft,,76,65
265,3,5:34.0,,Defensive rebound by M. Gortat,76,65
266,3,5:28.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by J. Wall),76,68
267,3,5:27.0,Orlando full timeout,,76,68
268,3,5:10.0,T. Ross makes 2-pt jump shot from 7 ft,,78,68
269,3,4:51.0,,B. Beal misses 2-pt jump shot from 19 ft,78,68
270,3,4:50.0,Defensive rebound by T. Ross,,78,68
271,3,4:38.0,E. Fournier misses 3-pt jump shot from 27 ft,,78,68
272,3,4:38.0,,Defensive rebound by Team,78,68
273,3,4:38.0,Loose ball foul by B. Biyombo (drawn by M. Gortat),,78,68
274,3,4:38.0,Technical foul by B. Biyombo,,78,68
275,3,4:38.0,,B. Beal makes technical free throw,78,69
276,3,4:38.0,,M. Gortat makes free throw 1 of 2,78,70
277,3,4:38.0,J. Green enters the game for B. Biyombo,,78,70
278,3,4:38.0,,M. Gortat makes free throw 2 of 2,78,71
279,3,4:20.0,E. Payton makes 2-pt jump shot from 9 ft (assist by E. Fournier),,80,71
280,3,3:56.0,,M. Gortat misses 2-pt jump shot from 5 ft,80,71
281,3,3:55.0,Defensive rebound by J. Green,,80,71
282,3,3:51.0,J. Green makes 2-pt layup from 1 ft,,82,71
283,3,3:51.0,Shooting foul by M. Gortat (drawn by J. Green),,82,71
284,3,3:51.0,D. Augustin enters the game for E. Payton,,82,71
285,3,3:51.0,M. Hezonja enters the game for T. Ross,,82,71
286,3,3:51.0,,I. Mahinmi enters the game for M. Gortat,82,71
287,3,3:51.0,J. Green makes free throw 1 of 1,,83,71
288,3,3:40.0,,B. Beal misses 2-pt jump shot from 9 ft,83,71
289,3,3:39.0,Defensive rebound by A. Gordon,,83,71
290,3,3:20.0,J. Green misses 2-pt jump shot from 15 ft,,83,71
291,3,3:19.0,Offensive rebound by A. Gordon,,83,71
292,3,3:10.0,E. Fournier makes 3-pt jump shot from 28 ft,,86,71
293,3,2:53.0,,I. Mahinmi misses 2-pt jump shot from 4 ft,86,71
294,3,2:52.0,Defensive rebound by A. Gordon,,86,71
295,3,2:44.0,E. Fournier makes 2-pt layup from 3 ft,,88,71
296,3,2:44.0,,Washington full timeout,88,71
297,3,2:44.0,,T. Satoranský enters the game for O. Porter,88,71
298,3,2:23.0,,Shooting foul by E. Fournier (drawn by B. Beal),88,71
299,3,2:23.0,,B. Beal makes free throw 1 of 2,88,72
300,3,2:23.0,,B. Beal makes free throw 2 of 2,88,73
301,3,2:08.0,J. Green misses 3-pt jump shot from 26 ft,,88,73
302,3,2:08.0,,Defensive rebound by Team,88,73
303,3,1:50.0,,B. Beal makes 2-pt jump shot from 16 ft,88,75
304,3,1:30.0,E. Fournier misses 3-pt jump shot from 27 ft,,88,75
305,3,1:29.0,,Defensive rebound by J. Wall,88,75
306,3,1:21.0,,J. Wall makes 2-pt layup from 1 ft,88,77
307,3,0:55.0,M. Hezonja misses 3-pt jump shot from 28 ft,,88,77
308,3,0:54.0,,Defensive rebound by Team,88,77
309,3,0:54.0,,B. Jennings enters the game for J. Wall,88,77
310,3,0:54.0,C. Watson enters the game for E. Fournier,,88,77
311,3,0:42.0,,B. Beal misses 2-pt jump shot from 13 ft,88,77
312,3,0:41.0,Defensive rebound by M. Hezonja,,88,77
313,3,0:34.0,J. Green misses 2-pt layup from 1 ft,,88,77
314,3,0:33.0,,Defensive rebound by T. Satoranský,88,77
315,3,0:23.0,,Personal foul by M. Hezonja (drawn by I. Mahinmi),88,77
316,3,0:23.0,,I. Mahinmi makes free throw 1 of 2,88,78
317,3,0:23.0,,I. Mahinmi makes free throw 2 of 2,88,79
318,3,0:02.0,M. Hezonja misses 2-pt jump shot from 3 ft (block by I. Mahinmi),,88,79
319,3,0:01.0,Offensive rebound by A. Gordon,,88,79
320,3,0:00.0,A. Gordon makes 2-pt dunk at rim,,90,79
321,4,11:44.0,A. Gordon misses 3-pt jump shot from 26 ft,,90,79
322,4,11:43.0,,Defensive rebound by B. Beal,90,79
323,4,11:32.0,,Personal foul by C. Watson (drawn by I. Mahinmi),90,79
324,4,11:23.0,,T. Satoranský makes 3-pt jump shot from 25 ft (assist by B. Beal),90,82
325,4,11:04.0,Def 3 sec tech foul by I. Mahinmi,,90,82
326,4,11:04.0,J. Green misses technical free throw,,90,82
327,4,11:04.0,Offensive rebound by Team,,90,82
328,4,10:57.0,M. Hezonja makes 2-pt layup from 1 ft,,92,82
329,4,10:44.0,,T. Satoranský makes 2-pt jump shot from 9 ft (assist by B. Beal),92,84
330,4,10:16.0,D. Augustin makes 2-pt layup from 1 ft,,94,84
331,4,10:06.0,,Offensive foul by B. Beal (drawn by D. Augustin),94,84
332,4,10:06.0,,Turnover by B. Beal (offensive foul),94,84
333,4,10:01.0,Offensive foul by A. Gordon (drawn by I. Mahinmi),,94,84
334,4,10:01.0,Turnover by A. Gordon (offensive foul),,94,84
335,4,9:49.0,,B. Bogdanović makes 3-pt jump shot from 29 ft (assist by B. Jennings),94,87
336,4,9:30.0,M. Hezonja misses 3-pt jump shot from 27 ft,,94,87
337,4,9:29.0,,Defensive rebound by I. Mahinmi,94,87
338,4,9:17.0,,I. Mahinmi makes 2-pt hook shot from 6 ft (assist by B. Jennings),94,89
339,4,9:17.0,Orlando full timeout,,94,89
340,4,9:17.0,B. Biyombo enters the game for A. Gordon,,94,89
341,4,9:17.0,T. Ross enters the game for M. Hezonja,,94,89
342,4,8:54.0,J. Green makes 2-pt jump shot from 18 ft (assist by D. Augustin),,96,89
343,4,8:34.0,,B. Jennings misses 3-pt jump shot from 27 ft,96,89
344,4,8:33.0,Defensive rebound by J. Green,,96,89
345,4,8:22.0,Turnover by C. Watson (bad pass; steal by I. Mahinmi),,96,89
346,4,8:15.0,,B. Jennings makes 2-pt layup from 2 ft,96,91
347,4,7:48.0,J. Green misses 2-pt jump shot from 19 ft,,96,91
348,4,7:47.0,,Defensive rebound by B. Bogdanović,96,91
349,4,7:35.0,,B. Bogdanović makes 3-pt jump shot from 28 ft (assist by B. Jennings),96,94
350,4,7:23.0,Personal foul by B. Bogdanović (drawn by J. Green),,96,94
351,4,7:23.0,E. Payton enters the game for D. Augustin,,96,94
352,4,7:23.0,E. Fournier enters the game for C. Watson,,96,94
353,4,7:23.0,,J. Wall enters the game for T. Satoranský,96,94
354,4,7:12.0,T. Ross misses 3-pt jump shot from 25 ft,,96,94
355,4,7:12.0,,Defensive rebound by I. Mahinmi,96,94
356,4,7:02.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,96,94
357,4,7:01.0,Defensive rebound by B. Biyombo,,96,94
358,4,6:52.0,Turnover by T. Ross (bad pass; steal by I. Mahinmi),,96,94
359,4,6:47.0,Violation by B. Biyombo (def goaltending),,96,94
360,4,6:47.0,,J. Wall makes 2-pt layup at rim,96,96
361,4,6:47.0,,Shooting foul by E. Payton (drawn by J. Wall),96,96
362,4,6:47.0,,J. Wall makes free throw 1 of 1,96,97
363,4,6:35.0,Personal foul by I. Mahinmi (drawn by E. Payton),,96,97
364,4,6:21.0,T. Ross makes 3-pt jump shot from 31 ft (assist by B. Biyombo),,99,97
365,4,5:54.0,,J. Wall misses 2-pt jump shot from 19 ft (block by E. Payton),99,97
366,4,5:52.0,Defensive rebound by T. Ross,,99,97
367,4,5:41.0,Shooting foul by I. Mahinmi (drawn by E. Payton),,99,97
368,4,5:41.0,Official timeout,,99,97
369,4,5:41.0,E. Payton misses free throw 1 of 2,,99,97
370,4,5:41.0,Offensive rebound by Team,,99,97
371,4,5:41.0,,M. Morris enters the game for I. Mahinmi,99,97
372,4,5:41.0,,O. Porter enters the game for B. Jennings,99,97
373,4,5:41.0,E. Payton makes free throw 2 of 2,,100,97
374,4,5:29.0,,Personal foul by T. Ross (drawn by M. Morris),100,97
375,4,5:15.0,,B. Beal makes 3-pt jump shot from 29 ft (assist by J. Wall),100,100
376,4,4:58.0,T. Ross misses 2-pt layup at rim (block by B. Beal),,100,100
377,4,4:58.0,Offensive rebound by Team,,100,100
378,4,4:53.0,Turnover by E. Fournier (bad pass; steal by O. Porter),,100,100
379,4,4:40.0,,J. Wall misses 2-pt jump shot from 21 ft,100,100
380,4,4:38.0,Defensive rebound by B. Biyombo,,100,100
381,4,4:20.0,J. Green misses 2-pt layup from 1 ft,,100,100
382,4,4:20.0,Offensive rebound by Team,,100,100
383,4,4:20.0,A. Gordon enters the game for J. Green,,100,100
384,4,4:17.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by E. Payton),,103,100
385,4,3:59.0,,B. Beal makes 2-pt jump shot from 5 ft (assist by J. Wall),103,102
386,4,3:39.0,T. Ross makes 2-pt jump shot from 14 ft,,105,102
