,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
45,1,5:09.0,,W. Hernangómez makes 2-pt hook shot from 7 ft,18,16
46,1,4:56.0,J. Johnson misses 2-pt jump shot from 4 ft,,18,16
47,1,4:55.0,Offensive rebound by J. Johnson,,18,16
48,1,4:54.0,Turnover by J. Johnson (bad pass; steal by C. Lee),,18,16
49,1,4:42.0,,Turnover by W. Hernangómez (bad pass; steal by W. Reed),18,16
50,1,4:26.0,J. Richardson misses 3-pt jump shot from 25 ft,,18,16
51,1,4:25.0,,Defensive rebound by C. Lee,18,16
52,1,4:03.0,,R. Baker misses 2-pt layup from 2 ft,18,16
53,1,4:03.0,Defensive rebound by L. Babbitt,,18,16
54,1,3:57.0,G. Dragić misses 2-pt jump shot from 6 ft,,18,16
55,1,3:56.0,,Defensive rebound by K. Porziņģis,18,16
56,1,3:48.0,,C. Anthony misses 3-pt jump shot from 23 ft,18,16
57,1,3:47.0,,Offensive rebound by W. Hernangómez,18,16
58,1,3:37.0,,C. Lee misses 2-pt jump shot from 5 ft,18,16
59,1,3:37.0,Defensive rebound by J. Johnson,,18,16
60,1,3:35.0,Shooting foul by K. Porziņģis (drawn by J. Johnson),,18,16
61,1,3:35.0,J. Johnson makes free throw 1 of 2,,19,16
62,1,3:35.0,T. Johnson enters the game for L. Babbitt,,19,16
63,1,3:35.0,W. Ellington enters the game for G. Dragić,,19,16
64,1,3:35.0,,J. Holiday enters the game for C. Lee,19,16
65,1,3:35.0,,M. Kuzminskas enters the game for C. Anthony,19,16
66,1,3:35.0,J. Johnson makes free throw 2 of 2,,20,16
67,1,3:25.0,,Turnover by J. Holiday (bad pass; steal by J. Richardson),20,16
68,1,3:21.0,J. Richardson makes 2-pt layup from 2 ft,,22,16
69,1,3:02.0,,Offensive foul by W. Hernangómez (drawn by W. Reed),22,16
70,1,3:02.0,,Turnover by W. Hernangómez (offensive foul),22,16
71,1,2:50.0,T. Johnson misses 2-pt layup from 3 ft (block by M. Kuzminskas),,22,16
72,1,2:49.0,Offensive rebound by Team,,22,16
73,1,2:49.0,Miami full timeout,,22,16
74,1,2:49.0,,C. Randle enters the game for W. Hernangómez,22,16
75,1,2:49.0,,K. O'Quinn enters the game for R. Baker,22,16
76,1,2:49.0,,Violation by Team (delay of game),22,16
77,1,2:45.0,J. Johnson makes 2-pt layup from 1 ft,,24,16
78,1,2:19.0,,K. O'Quinn misses 3-pt jump shot from 25 ft,24,16
79,1,2:18.0,,Offensive rebound by Team,24,16
80,1,2:18.0,,Turnover by Team (shot clock),24,16
81,1,2:03.0,W. Ellington misses 2-pt jump shot from 22 ft,,24,16
82,1,2:02.0,,Defensive rebound by Team,24,16
83,1,1:46.0,,J. Holiday makes 2-pt jump shot from 19 ft (assist by C. Randle),24,18
84,1,1:34.0,J. Johnson misses 2-pt jump shot from 11 ft,,24,18
85,1,1:33.0,,Defensive rebound by K. O'Quinn,24,18
86,1,1:17.0,,C. Randle misses 2-pt layup from 3 ft,24,18
87,1,1:16.0,Defensive rebound by J. Johnson,,24,18
88,1,1:01.0,J. Richardson misses 3-pt jump shot from 26 ft,,24,18
89,1,1:00.0,,Defensive rebound by C. Randle,24,18
90,1,0:56.0,,J. Holiday makes 2-pt jump shot from 19 ft (assist by C. Randle),24,20
91,1,0:37.0,J. Johnson misses 2-pt layup from 3 ft (block by K. Porziņģis),,24,20
92,1,0:35.0,,Defensive rebound by K. O'Quinn,24,20
93,1,0:29.0,,C. Randle misses 2-pt layup from 2 ft,24,20
94,1,0:28.0,,Offensive rebound by M. Kuzminskas,24,20
95,1,0:28.0,,M. Kuzminskas misses 2-pt layup from 1 ft,24,20
96,1,0:27.0,,Offensive rebound by M. Kuzminskas,24,20
97,1,0:27.0,,M. Kuzminskas makes 2-pt layup from 1 ft,24,22
98,1,0:04.0,T. Johnson misses 2-pt layup from 2 ft (block by K. Porziņģis),,24,22
99,1,0:03.0,Offensive rebound by T. Johnson,,24,22
100,1,0:03.0,Turnover by Team (shot clock),,24,22
101,1,0:02.0,,Turnover by M. Kuzminskas (bad pass; steal by J. Johnson),24,22
102,2,11:43.0,,J. Holiday makes 2-pt layup from 1 ft (assist by K. O'Quinn),24,24
103,2,11:22.0,W. Ellington misses 2-pt jump shot from 20 ft,,24,24
104,2,11:21.0,Offensive rebound by T. Johnson,,24,24
105,2,11:06.0,J. Johnson misses 2-pt layup from 2 ft,,24,24
106,2,11:05.0,,Defensive rebound by M. Kuzminskas,24,24
107,2,10:55.0,,R. Baker misses 3-pt jump shot from 24 ft,24,24
108,2,10:54.0,Defensive rebound by J. Johnson,,24,24
109,2,10:49.0,Turnover by J. Johnson (lost ball),,24,24
110,2,10:41.0,,M. Kuzminskas misses 3-pt jump shot from 26 ft,24,24
111,2,10:40.0,Defensive rebound by Team,,24,24
112,2,10:27.0,G. Dragić misses 2-pt jump shot from 14 ft,,24,24
113,2,10:27.0,,Defensive rebound by R. Baker,24,24
114,2,10:18.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,24,24
115,2,10:17.0,,Offensive rebound by C. Randle,24,24
116,2,10:15.0,,M. Kuzminskas makes 2-pt dunk at rim (assist by C. Randle),24,26
117,2,9:57.0,W. Ellington misses 3-pt jump shot from 25 ft,,24,26
118,2,9:57.0,,Defensive rebound by C. Randle,24,26
119,2,9:41.0,,M. Kuzminskas misses 2-pt layup from 1 ft (block by J. Johnson),24,26
120,2,9:40.0,Defensive rebound by W. Reed,,24,26
121,2,9:36.0,Personal foul by C. Randle (drawn by T. Johnson),,24,26
122,2,9:36.0,H. Whiteside enters the game for W. Reed,,24,26
123,2,9:31.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by H. Whiteside),,27,26
124,2,9:17.0,,M. Kuzminskas misses 2-pt layup from 1 ft (block by H. Whiteside),27,26
125,2,9:16.0,Defensive rebound by J. Johnson,,27,26
126,2,9:10.0,G. Dragić misses 2-pt layup from 2 ft,,27,26
127,2,9:10.0,,Defensive rebound by C. Randle,27,26
128,2,9:03.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by J. Holiday),27,28
129,2,8:39.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by T. Johnson),,30,28
130,2,8:17.0,,C. Randle misses 3-pt jump shot from 24 ft,30,28
131,2,8:16.0,Defensive rebound by W. Ellington,,30,28
132,2,8:08.0,H. Whiteside misses 2-pt dunk at rim (block by K. O'Quinn),,30,28
133,2,8:07.0,Offensive rebound by Team,,30,28
134,2,8:07.0,Official timeout,,30,28
135,2,8:07.0,O. White enters the game for J. Johnson,,30,28
136,2,7:53.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by W. Ellington),,33,28
137,2,7:36.0,,C. Randle makes 2-pt layup at rim (assist by K. O'Quinn),33,30
138,2,7:22.0,T. Johnson misses 2-pt jump shot from 12 ft,,33,30
139,2,7:21.0,,Defensive rebound by J. Holiday,33,30
140,2,7:13.0,,C. Randle makes 3-pt jump shot from 24 ft (assist by M. Kuzminskas),33,33
141,2,7:05.0,Offensive foul by H. Whiteside (drawn by R. Baker),,33,33
142,2,7:05.0,Turnover by H. Whiteside (offensive foul),,33,33
143,2,6:41.0,,M. Kuzminskas misses 2-pt jump shot from 4 ft,33,33
144,2,6:40.0,,Offensive rebound by K. O'Quinn,33,33
145,2,6:40.0,,K. O'Quinn makes 2-pt layup from 1 ft,33,35
146,2,6:23.0,H. Whiteside misses 2-pt hook shot from 4 ft,,33,35
147,2,6:21.0,Offensive rebound by H. Whiteside,,33,35
148,2,6:19.0,H. Whiteside misses 2-pt jump shot from 5 ft,,33,35
149,2,6:18.0,,Defensive rebound by K. O'Quinn,33,35
150,2,6:10.0,,Personal foul by W. Ellington (drawn by J. Holiday),33,35
151,2,6:10.0,R. McGruder enters the game for W. Ellington,,33,35
152,2,6:10.0,J. Richardson enters the game for G. Dragić,,33,35
153,2,5:57.0,,K. O'Quinn misses 2-pt jump shot from 18 ft,33,35
154,2,5:56.0,Defensive rebound by O. White,,33,35
155,2,5:45.0,R. McGruder makes 2-pt jump shot from 7 ft,,35,35
156,2,5:39.0,,New York full timeout,35,35
157,2,5:39.0,,K. Porziņģis enters the game for K. O'Quinn,35,35
158,2,5:37.0,,Turnover by K. Porziņģis (bad pass; steal by J. Richardson),35,35
159,2,5:34.0,J. Richardson makes 2-pt dunk at rim,,37,35
160,2,5:19.0,,Shooting foul by R. McGruder (drawn by C. Randle),37,35
161,2,5:19.0,,C. Randle makes free throw 1 of 2,37,36
162,2,5:19.0,J. Johnson enters the game for R. McGruder,,37,36
163,2,5:19.0,,C. Anthony enters the game for M. Kuzminskas,37,36
164,2,5:19.0,,C. Lee enters the game for J. Holiday,37,36
165,2,5:19.0,,C. Randle makes free throw 2 of 2,37,37
166,2,5:00.0,T. Johnson misses 2-pt jump shot from 20 ft,,37,37
167,2,4:59.0,,Defensive rebound by R. Baker,37,37
168,2,4:46.0,,Turnover by K. Porziņģis (bad pass; steal by J. Richardson),37,37
169,2,4:45.0,Turnover by J. Richardson (bad pass),,37,37
170,2,4:31.0,,R. Baker misses 2-pt layup from 1 ft (block by H. Whiteside),37,37
171,2,4:29.0,Defensive rebound by O. White,,37,37
172,2,4:29.0,Personal foul by R. Baker (drawn by J. Richardson),,37,37
173,2,4:15.0,Personal foul by C. Anthony (drawn by J. Johnson),,37,37
174,2,4:05.0,Turnover by J. Richardson (lost ball),,37,37
175,2,3:53.0,,Personal foul by O. White (drawn by K. Porziņģis),37,37
176,2,3:47.0,,K. Porziņģis misses 2-pt jump shot from 9 ft,37,37
177,2,3:46.0,Defensive rebound by H. Whiteside,,37,37
178,2,3:38.0,Personal foul by C. Anthony (drawn by J. Richardson),,37,37
179,2,3:38.0,G. Dragić enters the game for O. White,,37,37
180,2,3:23.0,J. Johnson makes 3-pt jump shot from 27 ft (assist by G. Dragić),,40,37
181,2,3:14.0,,Personal foul by J. Johnson (drawn by C. Anthony),40,37
182,2,3:06.0,,Shooting foul by G. Dragić (drawn by R. Baker),40,37
183,2,3:06.0,,R. Baker makes free throw 1 of 2,40,38
184,2,3:06.0,,R. Baker misses free throw 2 of 2,40,38
185,2,3:05.0,Defensive rebound by G. Dragić,,40,38
186,2,2:48.0,G. Dragić misses 2-pt jump shot from 14 ft (block by C. Lee),,40,38
187,2,2:47.0,Offensive rebound by Team,,40,38
188,2,2:47.0,Miami full timeout,,40,38
189,2,2:45.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),,42,38
190,2,2:24.0,,Turnover by R. Baker (bad pass; steal by G. Dragić),42,38
191,2,2:02.0,J. Richardson makes 2-pt jump shot from 13 ft,,44,38
192,2,1:49.0,,R. Baker misses 3-pt jump shot from 25 ft,44,38
193,2,1:48.0,Defensive rebound by H. Whiteside,,44,38
194,2,1:39.0,Turnover by J. Johnson (bad pass),,44,38
195,2,1:39.0,,W. Hernangómez enters the game for C. Randle,44,38
196,2,1:39.0,O. White enters the game for J. Johnson,,44,38
197,2,1:18.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,44,38
198,2,1:16.0,Defensive rebound by T. Johnson,,44,38
199,2,1:05.0,T. Johnson makes 2-pt layup from 1 ft (assist by G. Dragić),,46,38
200,2,0:48.0,,C. Anthony misses 3-pt jump shot from 25 ft,46,38
201,2,0:47.0,Defensive rebound by H. Whiteside,,46,38
202,2,0:32.0,H. Whiteside misses 2-pt hook shot from 5 ft,,46,38
203,2,0:31.0,,Defensive rebound by K. Porziņģis,46,38
204,2,0:23.0,,W. Hernangómez makes 2-pt layup at rim (assist by R. Baker),46,40
205,2,0:23.0,,Shooting foul by H. Whiteside (drawn by W. Hernangómez),46,40
206,2,0:23.0,,W. Hernangómez makes free throw 1 of 1,46,41
207,2,0:17.0,Miami full timeout,,46,41
208,2,0:17.0,,C. Randle enters the game for W. Hernangómez,46,41
209,2,0:17.0,W. Ellington enters the game for O. White,,46,41
210,2,0:04.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by G. Dragić),,49,41
211,2,0:00.0,,R. Baker misses 3-pt jump shot from 41 ft,49,41
212,2,0:00.0,,Offensive rebound by Team,49,41
213,3,11:44.0,,C. Anthony misses 2-pt jump shot from 19 ft,49,41
214,3,11:43.0,,Offensive rebound by R. Baker,49,41
215,3,11:38.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Baker),49,44
216,3,11:16.0,Turnover by R. McGruder (bad pass),,49,44
217,3,10:55.0,,C. Anthony misses 2-pt jump shot from 10 ft,49,44
218,3,10:54.0,Defensive rebound by H. Whiteside,,49,44
219,3,10:46.0,H. Whiteside makes 2-pt layup from 1 ft (assist by G. Dragić),,51,44
220,3,10:46.0,Shooting foul by W. Hernangómez (drawn by H. Whiteside),,51,44
221,3,10:46.0,H. Whiteside makes free throw 1 of 1,,52,44
222,3,10:27.0,,C. Anthony makes 2-pt jump shot from 14 ft,52,46
223,3,10:12.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,54,46
224,3,9:54.0,,Shooting foul by R. McGruder (drawn by K. Porziņģis),54,46
225,3,9:54.0,,K. Porziņģis makes free throw 1 of 2,54,47
226,3,9:54.0,,K. Porziņģis misses free throw 2 of 2,54,47
227,3,9:53.0,Defensive rebound by H. Whiteside,,54,47
228,3,9:44.0,G. Dragić makes 3-pt jump shot from 25 ft,,57,47
229,3,9:33.0,,W. Hernangómez misses 2-pt layup from 2 ft,57,47
230,3,9:32.0,Defensive rebound by Team,,57,47
231,3,9:32.0,,Technical foul by Team,57,47
232,3,9:32.0,G. Dragić makes technical free throw,,58,47
233,3,9:26.0,Shooting foul by R. Baker (drawn by G. Dragić),,58,47
234,3,9:26.0,G. Dragić makes free throw 1 of 3,,59,47
235,3,9:26.0,G. Dragić makes free throw 2 of 3,,60,47
236,3,9:26.0,G. Dragić makes free throw 3 of 3,,61,47
237,3,9:14.0,,C. Anthony misses 2-pt jump shot from 20 ft,61,47
238,3,9:13.0,,Offensive rebound by W. Hernangómez,61,47
239,3,9:13.0,,Shooting foul by H. Whiteside (drawn by W. Hernangómez),61,47
240,3,9:13.0,,W. Hernangómez makes free throw 1 of 2,61,48
241,3,9:13.0,,W. Hernangómez makes free throw 2 of 2,61,49
242,3,9:01.0,G. Dragić misses 2-pt jump shot from 8 ft,,61,49
243,3,9:00.0,,Defensive rebound by W. Hernangómez,61,49
244,3,8:48.0,,Personal foul by L. Babbitt (drawn by R. Baker),61,49
245,3,8:42.0,,Personal foul by G. Dragić (drawn by K. Porziņģis),61,49
246,3,8:34.0,,R. Baker makes 2-pt layup from 1 ft,61,51
247,3,8:34.0,,Shooting foul by H. Whiteside (drawn by R. Baker),61,51
248,3,8:34.0,W. Reed enters the game for H. Whiteside,,61,51
249,3,8:34.0,,R. Baker makes free throw 1 of 1,61,52
250,3,8:17.0,Turnover by J. Richardson (bad pass),,61,52
251,3,8:03.0,,C. Anthony misses 2-pt jump shot from 12 ft,61,52
252,3,8:02.0,,Offensive rebound by W. Hernangómez,61,52
253,3,8:02.0,,W. Hernangómez misses 2-pt layup at rim,61,52
254,3,8:00.0,,Offensive rebound by W. Hernangómez,61,52
255,3,8:00.0,,W. Hernangómez misses 2-pt layup from 2 ft,61,52
256,3,7:59.0,,Offensive rebound by R. Baker,61,52
257,3,7:55.0,,C. Lee makes 2-pt jump shot from 19 ft (assist by K. Porziņģis),61,54
258,3,7:55.0,Miami full timeout,,61,54
259,3,7:44.0,R. McGruder misses 2-pt jump shot from 21 ft,,61,54
260,3,7:43.0,,Defensive rebound by C. Lee,61,54
261,3,7:23.0,,W. Hernangómez misses 2-pt jump shot from 11 ft,61,54
262,3,7:22.0,Defensive rebound by G. Dragić,,61,54
263,3,7:15.0,Shooting foul by R. Baker (drawn by W. Reed),,61,54
264,3,7:15.0,W. Reed makes free throw 1 of 2,,62,54
265,3,7:15.0,W. Reed misses free throw 2 of 2,,62,54
266,3,7:15.0,J. Johnson enters the game for R. McGruder,,62,54
267,3,7:14.0,,Defensive rebound by W. Hernangómez,62,54
268,3,7:05.0,,Personal foul by L. Babbitt (drawn by K. Porziņģis),62,54
269,3,7:05.0,,K. Porziņģis makes free throw 1 of 2,62,55
270,3,7:05.0,,K. Porziņģis makes free throw 2 of 2,62,56
271,3,6:53.0,J. Richardson misses 2-pt jump shot from 13 ft,,62,56
272,3,6:52.0,,Defensive rebound by W. Hernangómez,62,56
273,3,6:43.0,,Turnover by C. Anthony (bad pass),62,56
274,3,6:24.0,J. Johnson makes 2-pt layup from 1 ft,,64,56
275,3,6:08.0,,C. Lee misses 2-pt jump shot from 5 ft,64,56
276,3,6:07.0,,Offensive rebound by K. Porziņģis,64,56
277,3,6:00.0,,R. Baker misses 3-pt jump shot from 24 ft,64,56
278,3,6:00.0,,Offensive rebound by W. Hernangómez,64,56
279,3,5:57.0,,C. Anthony misses 3-pt jump shot from 25 ft,64,56
280,3,5:56.0,,Offensive rebound by Team,64,56
281,3,5:56.0,Loose ball foul by L. Babbitt (drawn by K. Porziņģis),,64,56
282,3,5:56.0,,K. Porziņģis makes free throw 1 of 2,64,57
283,3,5:56.0,T. Johnson enters the game for L. Babbitt,,64,57
284,3,5:56.0,,K. Porziņģis makes free throw 2 of 2,64,58
285,3,5:33.0,G. Dragić makes 2-pt hook shot from 6 ft,,66,58
286,3,5:15.0,,C. Anthony makes 2-pt jump shot from 12 ft,66,60
287,3,4:59.0,W. Reed makes 2-pt layup from 1 ft (assist by G. Dragić),,68,60
288,3,4:42.0,,K. Porziņģis makes 2-pt layup from 2 ft,68,62
289,3,4:30.0,G. Dragić misses 2-pt layup from 2 ft,,68,62
290,3,4:30.0,,Defensive rebound by C. Anthony,68,62
291,3,4:22.0,,C. Anthony misses 3-pt jump shot from 25 ft,68,62
292,3,4:21.0,Defensive rebound by G. Dragić,,68,62
293,3,4:04.0,Shooting foul by C. Lee (drawn by J. Johnson),,68,62
294,3,4:04.0,J. Johnson makes free throw 1 of 2,,69,62
295,3,4:04.0,J. Johnson misses free throw 2 of 2,,69,62
296,3,4:04.0,,J. Holiday enters the game for C. Lee,69,62
297,3,4:03.0,,Defensive rebound by W. Hernangómez,69,62
298,3,3:45.0,,Turnover by K. Porziņģis (lost ball; steal by J. Johnson),69,62
299,3,3:37.0,G. Dragić misses 2-pt jump shot from 11 ft,,69,62
300,3,3:37.0,Offensive rebound by T. Johnson,,69,62
301,3,3:29.0,G. Dragić misses 3-pt jump shot from 23 ft,,69,62
302,3,3:27.0,,Defensive rebound by J. Holiday,69,62
303,3,3:22.0,,W. Hernangómez makes 2-pt layup from 1 ft (assist by J. Holiday),69,64
304,3,3:22.0,,Shooting foul by W. Reed (drawn by W. Hernangómez),69,64
305,3,3:22.0,O. White enters the game for G. Dragić,,69,64
306,3,3:22.0,,M. Kuzminskas enters the game for C. Anthony,69,64
307,3,3:22.0,,W. Hernangómez makes free throw 1 of 1,69,65
308,3,3:02.0,O. White makes 3-pt jump shot from 24 ft (assist by W. Reed),,72,65
309,3,2:39.0,,Turnover by W. Hernangómez (bad pass; steal by J. Richardson),72,65
310,3,2:27.0,J. Johnson misses 2-pt layup from 1 ft,,72,65
311,3,2:26.0,,Defensive rebound by J. Holiday,72,65
312,3,2:19.0,,R. Baker misses 2-pt layup from 2 ft (block by J. Richardson),72,65
313,3,2:19.0,,Offensive rebound by Team,72,65
314,3,2:19.0,,New York full timeout,72,65
315,3,2:13.0,,Shooting foul by J. Johnson (drawn by K. Porziņģis),72,65
316,3,2:13.0,,K. Porziņģis misses free throw 1 of 2,72,65
317,3,2:13.0,,Offensive rebound by Team,72,65
318,3,2:13.0,,K. Porziņģis makes free throw 2 of 2,72,66
319,3,1:59.0,W. Reed misses 2-pt layup from 1 ft,,72,66
320,3,1:58.0,,Defensive rebound by K. Porziņģis,72,66
321,3,1:51.0,,W. Hernangómez misses 2-pt layup from 2 ft,72,66
322,3,1:50.0,Defensive rebound by J. Richardson,,72,66
323,3,1:40.0,T. Johnson misses 2-pt layup from 1 ft,,72,66
324,3,1:39.0,,Defensive rebound by R. Baker,72,66
325,3,1:27.0,,R. Baker misses 2-pt layup from 1 ft,72,66
326,3,1:26.0,Defensive rebound by T. Johnson,,72,66
327,3,1:14.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by J. Johnson),,75,66
328,3,0:58.0,,K. Porziņģis makes 2-pt layup from 2 ft (assist by J. Holiday),75,68
329,3,0:35.0,T. Johnson misses 3-pt jump shot from 25 ft,,75,68
330,3,0:35.0,,Defensive rebound by K. Porziņģis,75,68
331,3,0:27.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,75,68
332,3,0:26.0,Defensive rebound by O. White,,75,68
333,3,0:06.0,J. Johnson makes 2-pt jump shot from 20 ft,,77,68
334,3,0:00.0,,W. Hernangómez misses 3-pt jump shot from 25 ft,77,68
335,3,0:00.0,,Offensive rebound by Team,77,68
336,4,11:42.0,J. Johnson makes 2-pt dunk at rim,,79,68
337,4,11:17.0,,K. O'Quinn misses 2-pt jump shot from 21 ft,79,68
338,4,11:16.0,Defensive rebound by J. Johnson,,79,68
339,4,11:10.0,Shooting foul by M. Kuzminskas (drawn by J. Johnson),,79,68
340,4,11:10.0,J. Johnson misses free throw 1 of 2,,79,68
341,4,11:10.0,Offensive rebound by Team,,79,68
342,4,11:10.0,,M. Ndour enters the game for M. Kuzminskas,79,68
343,4,11:10.0,J. Johnson makes free throw 2 of 2,,80,68
344,4,10:53.0,,C. Lee misses 2-pt layup from 1 ft (block by H. Whiteside),80,68
345,4,10:53.0,,Offensive rebound by M. Ndour,80,68
346,4,10:52.0,,M. Ndour misses 2-pt layup from 1 ft (block by J. Johnson),80,68
347,4,10:49.0,Defensive rebound by J. Johnson,,80,68
348,4,10:41.0,T. Johnson makes 2-pt dunk at rim,,82,68
349,4,10:28.0,,C. Randle makes 2-pt layup from 1 ft,82,70
350,4,10:08.0,H. Whiteside makes 2-pt jump shot from 9 ft,,84,70
351,4,9:52.0,,C. Randle misses 3-pt jump shot from 25 ft,84,70
352,4,9:52.0,Defensive rebound by H. Whiteside,,84,70
353,4,9:34.0,Offensive foul by O. White (drawn by C. Randle),,84,70
354,4,9:34.0,Turnover by O. White (offensive foul),,84,70
355,4,9:34.0,W. Ellington enters the game for J. Johnson,,84,70
356,4,9:16.0,,C. Lee misses 2-pt jump shot from 11 ft,84,70
357,4,9:15.0,,Offensive rebound by K. O'Quinn,84,70
358,4,9:14.0,,K. O'Quinn misses 2-pt layup from 2 ft (block by H. Whiteside),84,70
359,4,9:11.0,Defensive rebound by G. Dragić,,84,70
360,4,9:02.0,T. Johnson misses 3-pt jump shot from 22 ft,,84,70
361,4,9:02.0,Offensive rebound by O. White,,84,70
362,4,9:00.0,O. White makes 2-pt layup at rim,,86,70
363,4,9:00.0,,New York full timeout,86,70
364,4,9:00.0,,C. Anthony enters the game for K. O'Quinn,86,70
365,4,9:00.0,,K. Porziņģis enters the game for M. Ndour,86,70
366,4,8:41.0,,C. Randle misses 2-pt layup at rim,86,70
367,4,8:41.0,Defensive rebound by T. Johnson,,86,70
368,4,8:25.0,H. Whiteside makes 2-pt dunk at rim,,88,70
369,4,8:10.0,,K. Porziņģis misses 2-pt jump shot from 9 ft,88,70
370,4,8:09.0,Defensive rebound by G. Dragić,,88,70
371,4,7:58.0,Turnover by G. Dragić (bad pass; steal by C. Lee),,88,70
372,4,7:50.0,,C. Randle misses 3-pt jump shot from 26 ft,88,70
373,4,7:49.0,Defensive rebound by O. White,,88,70
374,4,7:27.0,H. Whiteside misses 2-pt jump shot from 8 ft,,88,70
375,4,7:26.0,,Defensive rebound by C. Anthony,88,70
376,4,7:19.0,,C. Anthony makes 2-pt jump shot from 17 ft,88,72
377,4,7:06.0,Shooting foul by C. Randle (drawn by G. Dragić),,88,72
378,4,7:06.0,G. Dragić makes free throw 1 of 3,,89,72
379,4,7:06.0,G. Dragić makes free throw 2 of 3,,90,72
380,4,7:06.0,,R. Baker enters the game for C. Randle,90,72
381,4,7:06.0,J. Richardson enters the game for T. Johnson,,90,72
382,4,7:06.0,G. Dragić makes free throw 3 of 3,,91,72
383,4,6:57.0,,Turnover by Team (turnover),91,72
384,4,6:44.0,W. Ellington misses 3-pt jump shot from 24 ft,,91,72
