,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
35,1,6:54.0,,Defensive rebound by N. Vučević,14,13
36,1,6:37.0,,Turnover by N. Vučević (back court),14,13
37,1,6:18.0,N. Powell misses 2-pt jump shot from 14 ft,,14,13
38,1,6:17.0,,Defensive rebound by S. Ibaka,14,13
39,1,5:56.0,,N. Vučević misses 2-pt jump shot from 19 ft,14,13
40,1,5:55.0,Defensive rebound by D. Carroll,,14,13
41,1,5:46.0,J. Valančiūnas misses 2-pt jump shot from 20 ft,,14,13
42,1,5:45.0,,Defensive rebound by N. Vučević,14,13
43,1,5:39.0,,E. Payton makes 2-pt layup from 2 ft,14,15
44,1,5:17.0,J. Valančiūnas misses 2-pt layup from 2 ft (block by S. Ibaka),,14,15
45,1,5:17.0,Offensive rebound by Team,,14,15
46,1,5:17.0,,C. Watson enters the game for E. Fournier,14,15
47,1,5:17.0,P. Siakam enters the game for P. Patterson,,14,15
48,1,5:17.0,T. Ross enters the game for D. Carroll,,14,15
49,1,5:12.0,J. Valančiūnas misses 2-pt jump shot from 19 ft,,14,15
50,1,5:11.0,,Defensive rebound by S. Ibaka,14,15
51,1,5:05.0,,A. Gordon misses 3-pt jump shot from 23 ft,14,15
52,1,5:03.0,Defensive rebound by P. Siakam,,14,15
53,1,4:58.0,K. Lowry misses 3-pt jump shot from 27 ft,,14,15
54,1,4:56.0,,Defensive rebound by A. Gordon,14,15
55,1,4:47.0,,A. Gordon misses 2-pt dunk from 1 ft,14,15
56,1,4:46.0,Defensive rebound by P. Siakam,,14,15
57,1,4:43.0,N. Powell makes 2-pt layup from 1 ft,,16,15
58,1,4:25.0,,S. Ibaka makes 2-pt jump shot from 20 ft (assist by E. Payton),16,17
59,1,4:16.0,K. Lowry misses 2-pt jump shot from 6 ft,,16,17
60,1,4:15.0,Offensive rebound by T. Ross,,16,17
61,1,4:10.0,K. Lowry misses 3-pt jump shot from 26 ft,,16,17
62,1,4:09.0,,Defensive rebound by E. Payton,16,17
63,1,4:03.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by E. Payton),16,20
64,1,3:52.0,Toronto full timeout,,16,20
65,1,3:52.0,F. VanVleet enters the game for K. Lowry,,16,20
66,1,3:43.0,T. Ross misses 2-pt jump shot from 9 ft,,16,20
67,1,3:41.0,Offensive rebound by P. Siakam,,16,20
68,1,3:41.0,P. Siakam makes 2-pt dunk at rim,,18,20
69,1,3:24.0,,N. Vučević makes 2-pt layup from 2 ft (assist by E. Payton),18,22
70,1,3:10.0,J. Valančiūnas makes 2-pt layup from 2 ft,,20,22
71,1,2:55.0,,Turnover by N. Vučević (bad pass),20,22
72,1,2:55.0,,Orlando full timeout,20,22
73,1,2:55.0,,J. Green enters the game for S. Ibaka,20,22
74,1,2:55.0,,B. Biyombo enters the game for N. Vučević,20,22
75,1,2:55.0,,D. Augustin enters the game for E. Payton,20,22
76,1,2:55.0,L. Nogueira enters the game for J. Valančiūnas,,20,22
77,1,2:32.0,P. Siakam makes 2-pt jump shot from 8 ft (assist by F. VanVleet),,22,22
78,1,2:15.0,,Def 3 sec tech foul by P. Siakam,22,22
79,1,2:15.0,,D. Augustin makes technical free throw,22,23
80,1,2:15.0,K. Lowry enters the game for N. Powell,,22,23
81,1,2:04.0,,J. Green misses 2-pt jump shot from 6 ft (block by T. Ross),22,23
82,1,2:02.0,Defensive rebound by F. VanVleet,,22,23
83,1,2:02.0,Personal foul by D. Augustin (drawn by F. VanVleet),,22,23
84,1,1:39.0,F. VanVleet misses 2-pt layup from 2 ft (block by B. Biyombo),,22,23
85,1,1:38.0,Offensive rebound by Team,,22,23
86,1,1:38.0,Turnover by Team (shot clock),,22,23
87,1,1:28.0,,A. Gordon misses 2-pt jump shot from 8 ft,22,23
88,1,1:26.0,Defensive rebound by L. Nogueira,,22,23
89,1,1:15.0,T. Ross misses 3-pt jump shot from 25 ft,,22,23
90,1,1:13.0,,Defensive rebound by Team,22,23
91,1,1:13.0,Loose ball foul by P. Siakam (drawn by C. Watson),,22,23
92,1,1:03.0,,Shooting foul by P. Siakam (drawn by C. Watson),22,23
93,1,1:03.0,,C. Watson makes free throw 1 of 2,22,24
94,1,1:03.0,,C. Watson makes free throw 2 of 2,22,25
95,1,0:46.0,F. VanVleet makes 2-pt layup from 2 ft (assist by L. Nogueira),,24,25
96,1,0:36.0,,Shooting foul by F. VanVleet (drawn by D. Augustin),24,25
97,1,0:36.0,,D. Augustin misses free throw 1 of 2,24,25
98,1,0:36.0,,Offensive rebound by Team,24,25
99,1,0:36.0,,D. Augustin misses free throw 2 of 2,24,25
100,1,0:36.0,D. Carroll enters the game for P. Siakam,,24,25
101,1,0:34.0,,Offensive rebound by J. Green,24,25
102,1,0:32.0,,J. Green misses 2-pt jump shot from 5 ft,24,25
103,1,0:32.0,,Offensive rebound by B. Biyombo,24,25
104,1,0:32.0,,Shooting foul by F. VanVleet (drawn by B. Biyombo),24,25
105,1,0:32.0,,B. Biyombo misses free throw 1 of 2,24,25
106,1,0:32.0,,Offensive rebound by Team,24,25
107,1,0:32.0,,B. Biyombo makes free throw 2 of 2,24,26
108,1,0:17.0,Shooting foul by B. Biyombo (drawn by L. Nogueira),,24,26
109,1,0:17.0,L. Nogueira misses free throw 1 of 2,,24,26
110,1,0:17.0,Offensive rebound by Team,,24,26
111,1,0:17.0,L. Nogueira misses free throw 2 of 2,,24,26
112,1,0:16.0,,Defensive rebound by B. Biyombo,24,26
113,1,0:01.0,,Shooting foul by L. Nogueira (drawn by D. Augustin),24,26
114,1,0:01.0,,D. Augustin makes free throw 1 of 2,24,27
115,1,0:01.0,,D. Augustin makes free throw 2 of 2,24,28
116,2,11:36.0,,J. Green makes 2-pt layup from 1 ft,24,30
117,2,11:19.0,K. Lowry misses 2-pt jump shot from 19 ft,,24,30
118,2,11:18.0,,Defensive rebound by E. Fournier,24,30
119,2,11:11.0,,B. Biyombo misses 2-pt jump shot from 9 ft,24,30
120,2,11:09.0,Defensive rebound by K. Lowry,,24,30
121,2,10:52.0,,Offensive charge foul by D. Carroll (drawn by J. Green),24,30
122,2,10:52.0,Turnover by D. Carroll (offensive foul),,24,30
123,2,10:37.0,,Turnover by J. Green (traveling),24,30
124,2,10:21.0,,Offensive charge foul by L. Nogueira (drawn by D. Augustin),24,30
125,2,10:21.0,Turnover by L. Nogueira (offensive foul),,24,30
126,2,9:54.0,,J. Green misses 2-pt jump shot from 18 ft,24,30
127,2,9:53.0,,Offensive rebound by B. Biyombo,24,30
128,2,9:51.0,,B. Biyombo misses 2-pt jump shot from 5 ft,24,30
129,2,9:49.0,,Offensive rebound by E. Fournier,24,30
130,2,9:49.0,,E. Fournier misses 2-pt layup from 2 ft,24,30
131,2,9:47.0,Defensive rebound by K. Lowry,,24,30
132,2,9:33.0,K. Lowry makes 2-pt jump shot from 12 ft,,26,30
133,2,9:22.0,,Turnover by E. Fournier (bad pass; steal by F. VanVleet),26,30
134,2,9:14.0,Shooting foul by B. Biyombo (drawn by K. Lowry),,26,30
135,2,9:14.0,K. Lowry makes free throw 1 of 2,,27,30
136,2,9:14.0,J. Valančiūnas enters the game for L. Nogueira,,27,30
137,2,9:14.0,K. Lowry makes free throw 2 of 2,,28,30
138,2,9:03.0,,C. Watson makes 2-pt jump shot from 18 ft,28,32
139,2,8:49.0,T. Ross makes 3-pt jump shot from 23 ft (assist by F. VanVleet),,31,32
140,2,8:30.0,,Turnover by D. Augustin (lost ball; steal by J. Valančiūnas),31,32
141,2,8:14.0,J. Valančiūnas misses 2-pt jump shot from 10 ft,,31,32
142,2,8:12.0,Offensive rebound by D. Carroll,,31,32
143,2,7:58.0,T. Ross makes 3-pt jump shot from 26 ft (assist by J. Valančiūnas),,34,32
144,2,7:57.0,,Orlando full timeout,34,32
145,2,7:43.0,,E. Fournier makes 2-pt jump shot from 18 ft (assist by B. Biyombo),34,34
146,2,7:27.0,,S. Ibaka enters the game for J. Green,34,34
147,2,7:19.0,F. VanVleet makes 2-pt layup from 2 ft,,36,34
148,2,7:00.0,,S. Ibaka misses 2-pt hook shot from 9 ft,36,34
149,2,6:59.0,Defensive rebound by J. Valančiūnas,,36,34
150,2,6:49.0,J. Valančiūnas makes 2-pt jump shot from 12 ft (assist by F. VanVleet),,38,34
151,2,6:32.0,,C. Watson makes 2-pt jump shot from 17 ft (assist by D. Augustin),38,36
152,2,6:15.0,T. Ross misses 2-pt dunk at rim,,38,36
153,2,6:13.0,,Defensive rebound by E. Fournier,38,36
154,2,6:03.0,,Shooting foul by K. Lowry (drawn by B. Biyombo),38,36
155,2,6:03.0,,B. Biyombo misses free throw 1 of 2,38,36
156,2,6:03.0,,Offensive rebound by Team,38,36
157,2,6:03.0,J. Sullinger enters the game for D. Carroll,,38,36
158,2,6:03.0,N. Powell enters the game for F. VanVleet,,38,36
159,2,6:03.0,,E. Payton enters the game for D. Augustin,38,36
160,2,6:03.0,,B. Biyombo makes free throw 2 of 2,38,37
161,2,5:44.0,T. Ross makes 3-pt jump shot from 26 ft (assist by N. Powell),,41,37
162,2,5:30.0,,B. Biyombo makes 2-pt dunk at rim (assist by C. Watson),41,39
163,2,5:15.0,J. Sullinger makes 2-pt layup from 1 ft (assist by K. Lowry),,43,39
164,2,4:55.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by C. Watson),43,41
165,2,4:29.0,K. Lowry misses 3-pt jump shot from 30 ft,,43,41
166,2,4:28.0,,Defensive rebound by B. Biyombo,43,41
167,2,4:17.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by S. Ibaka),43,44
168,2,4:01.0,Personal foul by S. Ibaka (drawn by J. Sullinger),,43,44
169,2,4:01.0,Official timeout,,43,44
170,2,4:01.0,,N. Vučević enters the game for E. Fournier,43,44
171,2,4:01.0,,A. Gordon enters the game for B. Biyombo,43,44
172,2,3:46.0,Turnover by Team (shot clock),,43,44
173,2,3:29.0,,E. Payton misses 3-pt jump shot from 24 ft,43,44
174,2,3:28.0,Defensive rebound by T. Ross,,43,44
175,2,3:21.0,K. Lowry makes 2-pt layup from 1 ft,,45,44
176,2,3:14.0,,Turnover by E. Payton (lost ball),45,44
177,2,3:04.0,Personal foul by C. Watson (drawn by J. Valančiūnas),,45,44
178,2,3:00.0,J. Valančiūnas makes 2-pt hook shot from 4 ft,,47,44
179,2,2:37.0,,C. Watson makes 2-pt jump shot from 21 ft,47,46
180,2,2:29.0,J. Sullinger misses 2-pt layup from 2 ft,,47,46
181,2,2:27.0,Offensive rebound by J. Sullinger,,47,46
182,2,2:27.0,J. Sullinger misses 2-pt layup from 2 ft,,47,46
183,2,2:25.0,Offensive rebound by J. Sullinger,,47,46
184,2,2:25.0,J. Sullinger makes 2-pt layup from 2 ft,,49,46
185,2,2:14.0,,Personal foul by J. Sullinger (drawn by C. Watson),49,46
186,2,2:14.0,Toronto full timeout,,49,46
187,2,2:14.0,,E. Fournier enters the game for C. Watson,49,46
188,2,2:14.0,F. VanVleet enters the game for K. Lowry,,49,46
189,2,2:02.0,,N. Vučević misses 2-pt hook shot from 11 ft,49,46
190,2,2:01.0,Defensive rebound by J. Sullinger,,49,46
191,2,1:48.0,N. Powell makes 2-pt layup from 2 ft,,51,46
192,2,1:32.0,,E. Payton makes 2-pt jump shot from 10 ft,51,48
193,2,1:19.0,Turnover by N. Powell (bad pass; steal by E. Payton),,51,48
194,2,1:14.0,,E. Payton makes 2-pt layup from 1 ft,51,50
195,2,0:53.0,N. Powell misses 2-pt jump shot from 18 ft,,51,50
196,2,0:51.0,,Defensive rebound by S. Ibaka,51,50
197,2,0:45.0,,E. Payton misses 2-pt layup from 1 ft,51,50
198,2,0:43.0,Defensive rebound by J. Valančiūnas,,51,50
199,2,0:32.0,N. Powell makes 3-pt jump shot from 23 ft (assist by T. Ross),,54,50
200,2,0:31.0,,Orlando full timeout,54,50
201,2,0:31.0,P. Siakam enters the game for J. Sullinger,,54,50
202,2,0:15.0,,E. Payton makes 2-pt jump shot from 13 ft,54,52
203,2,0:03.0,J. Valančiūnas misses 2-pt layup from 2 ft,,54,52
204,2,0:02.0,,Defensive rebound by S. Ibaka,54,52
205,3,11:39.0,,N. Vučević misses 2-pt hook shot from 11 ft,54,52
206,3,11:39.0,Defensive rebound by D. Carroll,,54,52
207,3,11:24.0,Turnover by N. Powell (discontinued dribble),,54,52
208,3,11:07.0,,A. Gordon misses 2-pt layup from 3 ft (block by K. Lowry),54,52
209,3,11:06.0,,Offensive rebound by Team,54,52
210,3,11:02.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by A. Gordon),54,54
211,3,10:47.0,Shooting foul by N. Vučević (drawn by J. Valančiūnas),,54,54
212,3,10:47.0,J. Valančiūnas misses free throw 1 of 2,,54,54
213,3,10:47.0,Offensive rebound by Team,,54,54
214,3,10:47.0,J. Valančiūnas makes free throw 2 of 2,,55,54
215,3,10:38.0,,A. Gordon misses 2-pt jump shot from 15 ft,55,54
216,3,10:35.0,,Offensive rebound by E. Fournier,55,54
217,3,10:22.0,,A. Gordon misses 2-pt jump shot from 17 ft,55,54
218,3,10:21.0,Defensive rebound by J. Valančiūnas,,55,54
219,3,10:11.0,L. Nogueira misses 2-pt jump shot from 3 ft (block by S. Ibaka),,55,54
220,3,10:09.0,,Defensive rebound by E. Payton,55,54
221,3,10:00.0,Violation by D. Carroll (kicked ball),,55,54
222,3,9:52.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Fournier),55,56
223,3,9:36.0,J. Valančiūnas misses 2-pt jump shot from 17 ft,,55,56
224,3,9:34.0,,Defensive rebound by S. Ibaka,55,56
225,3,9:22.0,,E. Fournier misses 2-pt jump shot from 6 ft,55,56
226,3,9:21.0,Defensive rebound by J. Valančiūnas,,55,56
227,3,9:14.0,D. Carroll misses 3-pt jump shot from 25 ft,,55,56
228,3,9:12.0,,Defensive rebound by E. Payton,55,56
229,3,9:05.0,,N. Vučević makes 2-pt hook shot from 6 ft,55,58
230,3,8:52.0,Personal foul by A. Gordon (drawn by N. Powell),,55,58
231,3,8:47.0,Turnover by D. Carroll (bad pass),,55,58
232,3,8:36.0,,E. Payton misses 2-pt jump shot from 5 ft,55,58
233,3,8:35.0,,Offensive rebound by N. Vučević,55,58
234,3,8:35.0,,N. Vučević makes 2-pt layup from 2 ft,55,60
235,3,8:20.0,K. Lowry misses 3-pt jump shot from 26 ft,,55,60
236,3,8:19.0,,Defensive rebound by E. Fournier,55,60
237,3,8:08.0,,E. Payton misses 3-pt jump shot from 25 ft,55,60
238,3,8:05.0,,Offensive rebound by Team,55,60
239,3,7:48.0,,E. Fournier misses 2-pt jump shot from 16 ft,55,60
240,3,7:47.0,Defensive rebound by J. Valančiūnas,,55,60
241,3,7:42.0,K. Lowry misses 2-pt layup from 2 ft (block by N. Vučević),,55,60
242,3,7:42.0,Offensive rebound by Team,,55,60
243,3,7:31.0,N. Powell misses 2-pt jump shot from 12 ft,,55,60
244,3,7:30.0,,Defensive rebound by S. Ibaka,55,60
245,3,7:26.0,,A. Gordon misses 2-pt layup from 3 ft,55,60
246,3,7:24.0,Defensive rebound by L. Nogueira,,55,60
247,3,7:19.0,D. Carroll misses 3-pt jump shot from 26 ft,,55,60
248,3,7:15.0,,Defensive rebound by A. Gordon,55,60
249,3,7:07.0,,N. Vučević misses 2-pt hook shot from 5 ft,55,60
250,3,7:04.0,Defensive rebound by K. Lowry,,55,60
251,3,7:02.0,Turnover by D. Carroll (lost ball),,55,60
252,3,7:02.0,P. Siakam enters the game for L. Nogueira,,55,60
253,3,7:02.0,T. Ross enters the game for D. Carroll,,55,60
254,3,6:47.0,,N. Vučević makes 2-pt hook shot from 5 ft (assist by E. Payton),55,62
255,3,6:39.0,Toronto full timeout,,55,62
256,3,6:29.0,N. Powell makes 2-pt layup from 1 ft,,57,62
257,3,6:09.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Fournier),57,64
258,3,5:46.0,J. Valančiūnas misses 2-pt jump shot from 22 ft,,57,64
259,3,5:45.0,,Defensive rebound by S. Ibaka,57,64
260,3,5:23.0,,N. Vučević makes 2-pt dunk at rim (assist by E. Payton),57,66
261,3,5:02.0,Shooting foul by E. Fournier (drawn by P. Siakam),,57,66
262,3,5:02.0,P. Siakam misses free throw 1 of 2,,57,66
263,3,5:02.0,Offensive rebound by Team,,57,66
264,3,5:02.0,,C. Watson enters the game for E. Fournier,57,66
265,3,5:02.0,P. Siakam makes free throw 2 of 2,,58,66
266,3,4:52.0,,N. Vučević misses 2-pt jump shot from 18 ft,58,66
267,3,4:51.0,Defensive rebound by T. Ross,,58,66
268,3,4:45.0,K. Lowry misses 3-pt jump shot from 25 ft,,58,66
269,3,4:43.0,Offensive rebound by N. Powell,,58,66
270,3,4:40.0,K. Lowry misses 3-pt jump shot from 26 ft,,58,66
271,3,4:40.0,,Defensive rebound by E. Payton,58,66
272,3,4:40.0,,Personal foul by K. Lowry (drawn by A. Gordon),58,66
273,3,4:24.0,,S. Ibaka misses 2-pt jump shot from 12 ft,58,66
274,3,4:23.0,Defensive rebound by J. Valančiūnas,,58,66
275,3,4:15.0,Def 3 sec tech foul by S. Ibaka,,58,66
276,3,4:15.0,K. Lowry makes technical free throw,,59,66
277,3,4:15.0,F. VanVleet enters the game for K. Lowry,,59,66
278,3,4:15.0,,D. Augustin enters the game for E. Payton,59,66
279,3,4:09.0,Turnover by T. Ross (bad pass; steal by N. Vučević),,59,66
280,3,3:57.0,,N. Vučević makes 2-pt jump shot from 9 ft (assist by D. Augustin),59,68
281,3,3:39.0,T. Ross misses 3-pt jump shot from 27 ft,,59,68
282,3,3:37.0,,Defensive rebound by A. Gordon,59,68
283,3,3:18.0,,D. Augustin misses 3-pt jump shot from 25 ft,59,68
284,3,3:17.0,,Offensive rebound by D. Augustin,59,68
285,3,3:07.0,,Shooting foul by J. Valančiūnas (drawn by S. Ibaka),59,68
286,3,3:07.0,,S. Ibaka makes free throw 1 of 2,59,69
287,3,3:07.0,Violation by Team (jump ball),,59,69
288,3,3:07.0,J. Sullinger enters the game for J. Valančiūnas,,59,69
289,3,3:07.0,L. Nogueira enters the game for P. Siakam,,59,69
290,3,3:07.0,,S. Ibaka makes free throw 2 of 2,59,70
291,3,2:52.0,J. Sullinger misses 3-pt jump shot from 26 ft,,59,70
292,3,2:48.0,Offensive rebound by J. Sullinger,,59,70
293,3,2:45.0,,Orlando full timeout,59,70
294,3,2:45.0,,J. Green enters the game for S. Ibaka,59,70
295,3,2:33.0,F. VanVleet makes 2-pt jump shot from 23 ft,,61,70
296,3,2:18.0,Violation by T. Ross (kicked ball),,61,70
297,3,2:18.0,K. Lowry enters the game for N. Powell,,61,70
298,3,2:09.0,,J. Green misses 2-pt jump shot from 9 ft,61,70
299,3,2:08.0,Defensive rebound by Team,,61,70
300,3,1:57.0,K. Lowry misses 3-pt jump shot from 26 ft,,61,70
301,3,1:55.0,,Defensive rebound by N. Vučević,61,70
302,3,1:39.0,,Offensive foul by A. Gordon (drawn by T. Ross),61,70
303,3,1:39.0,,Turnover by A. Gordon (offensive foul),61,70
304,3,1:39.0,,B. Biyombo enters the game for N. Vučević,61,70
305,3,1:21.0,F. VanVleet misses 2-pt jump shot from 9 ft,,61,70
306,3,1:20.0,Offensive rebound by F. VanVleet,,61,70
307,3,1:16.0,F. VanVleet makes 3-pt jump shot from 24 ft (assist by K. Lowry),,64,70
308,3,1:00.0,,Shooting foul by T. Ross (drawn by A. Gordon),64,70
309,3,1:00.0,,A. Gordon misses free throw 1 of 2,64,70
310,3,1:00.0,,Offensive rebound by Team,64,70
311,3,1:00.0,,A. Gordon makes free throw 2 of 2,64,71
312,3,0:51.0,F. VanVleet misses 2-pt layup from 2 ft,,64,71
313,3,0:50.0,,Defensive rebound by B. Biyombo,64,71
314,3,0:45.0,,D. Augustin misses 2-pt layup from 1 ft,64,71
315,3,0:43.0,Defensive rebound by F. VanVleet,,64,71
316,3,0:38.0,T. Ross misses 2-pt jump shot from 6 ft (block by A. Gordon),,64,71
317,3,0:37.0,Offensive rebound by L. Nogueira,,64,71
318,3,0:36.0,L. Nogueira makes 2-pt dunk at rim,,66,71
319,3,0:20.0,,J. Green makes 2-pt layup from 1 ft,66,73
320,3,0:00.0,J. Sullinger misses 3-pt jump shot from 26 ft,,66,73
321,3,0:00.0,,Defensive rebound by B. Biyombo,66,73
322,4,11:44.0,F. VanVleet makes 3-pt jump shot from 27 ft (assist by K. Lowry),,69,73
323,4,11:27.0,,Shooting block foul by L. Nogueira (drawn by E. Fournier),69,73
324,4,11:27.0,,E. Fournier makes free throw 1 of 2,69,74
325,4,11:27.0,,E. Fournier makes free throw 2 of 2,69,75
326,4,11:09.0,Shooting foul by J. Green (drawn by F. VanVleet),,69,75
327,4,11:09.0,F. VanVleet makes free throw 1 of 3,,70,75
328,4,11:09.0,F. VanVleet makes free throw 2 of 3,,71,75
329,4,11:09.0,F. VanVleet makes free throw 3 of 3,,72,75
330,4,10:50.0,,Shooting foul by L. Nogueira (drawn by C. Watson),72,75
331,4,10:50.0,,C. Watson makes free throw 1 of 2,72,76
332,4,10:50.0,,C. Watson makes free throw 2 of 2,72,77
333,4,10:35.0,F. VanVleet misses 2-pt jump shot from 20 ft,,72,77
334,4,10:34.0,,Defensive rebound by B. Biyombo,72,77
335,4,10:21.0,,J. Green makes 2-pt layup from 2 ft (assist by C. Watson),72,79
336,4,10:11.0,F. VanVleet misses 2-pt layup from 2 ft (block by C. Watson),,72,79
337,4,10:10.0,,Defensive rebound by Team,72,79
338,4,9:57.0,,E. Fournier misses 2-pt jump shot from 9 ft,72,79
339,4,9:55.0,Defensive rebound by T. Ross,,72,79
340,4,9:46.0,T. Ross misses 2-pt jump shot from 14 ft,,72,79
341,4,9:44.0,,Defensive rebound by E. Fournier,72,79
342,4,9:35.0,,J. Green misses 3-pt jump shot from 27 ft,72,79
343,4,9:33.0,Defensive rebound by L. Nogueira,,72,79
344,4,9:29.0,Shooting foul by B. Biyombo (drawn by K. Lowry),,72,79
345,4,9:29.0,K. Lowry makes free throw 1 of 2,,73,79
346,4,9:29.0,K. Lowry makes free throw 2 of 2,,74,79
347,4,9:07.0,,J. Green misses 2-pt jump shot from 11 ft,74,79
348,4,9:06.0,Defensive rebound by K. Lowry,,74,79
349,4,8:53.0,K. Lowry makes 3-pt jump shot from 25 ft,,77,79
350,4,8:53.0,Shooting foul by B. Biyombo (drawn by K. Lowry),,77,79
351,4,8:53.0,Official timeout,,77,79
352,4,8:53.0,C. Joseph enters the game for T. Ross,,77,79
353,4,8:53.0,,S. Ibaka enters the game for D. Augustin,77,79
354,4,8:53.0,,E. Payton enters the game for J. Green,77,79
355,4,8:53.0,K. Lowry makes free throw 1 of 1,,78,79
356,4,8:34.0,,E. Fournier misses 2-pt jump shot from 20 ft,78,79
357,4,8:33.0,Defensive rebound by C. Joseph,,78,79
358,4,8:26.0,F. VanVleet misses 3-pt jump shot from 26 ft,,78,79
359,4,8:25.0,,Defensive rebound by E. Fournier,78,79
360,4,8:20.0,,E. Fournier makes 2-pt layup from 1 ft (assist by C. Watson),78,81
361,4,8:20.0,,Shooting foul by C. Joseph (drawn by E. Fournier),78,81
362,4,8:20.0,,E. Fournier makes free throw 1 of 1,78,82
363,4,8:08.0,Turnover by F. VanVleet (bad pass; steal by C. Watson),,78,82
364,4,8:03.0,,C. Watson makes 3-pt jump shot from 25 ft,78,85
365,4,7:52.0,Toronto full timeout,,78,85
366,4,7:52.0,J. Valančiūnas enters the game for C. Joseph,,78,85
367,4,7:35.0,F. VanVleet misses 3-pt jump shot from 25 ft,,78,85
368,4,7:34.0,,Defensive rebound by C. Watson,78,85
369,4,7:20.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by E. Fournier),78,87
370,4,6:58.0,K. Lowry misses 2-pt jump shot from 10 ft,,78,87
371,4,6:56.0,Offensive rebound by J. Valančiūnas,,78,87
372,4,6:56.0,J. Valančiūnas misses 2-pt layup from 3 ft,,78,87
373,4,6:54.0,,Defensive rebound by C. Watson,78,87
374,4,6:49.0,,E. Fournier misses 3-pt jump shot from 25 ft,78,87
375,4,6:48.0,Defensive rebound by L. Nogueira,,78,87
376,4,6:40.0,Turnover by F. VanVleet (step out of bounds),,78,87
377,4,6:40.0,,N. Vučević enters the game for B. Biyombo,78,87
378,4,6:27.0,,E. Payton misses 2-pt layup from 1 ft (block by J. Valančiūnas),78,87
379,4,6:24.0,Defensive rebound by L. Nogueira,,78,87
380,4,6:17.0,L. Nogueira makes 2-pt dunk at rim (assist by K. Lowry),,80,87
381,4,6:08.0,,E. Payton makes 2-pt layup at rim,80,89
382,4,5:55.0,K. Lowry misses 2-pt layup from 1 ft,,80,89
383,4,5:53.0,Offensive rebound by J. Valančiūnas,,80,89
384,4,5:53.0,J. Valančiūnas makes 2-pt dunk at rim,,82,89
