,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
165,2,4:59.0,T. Thompson enters the game for R. Jefferson,,41,47
166,2,4:59.0,I. Shumpert enters the game for C. Frye,,41,47
167,2,4:59.0,,M. Gortat enters the game for K. Oubre,41,47
168,2,4:52.0,,B. Beal misses 2-pt jump shot from 16 ft,41,47
169,2,4:50.0,,Offensive rebound by M. Gortat,41,47
170,2,4:49.0,,M. Gortat misses 2-pt layup from 2 ft,41,47
171,2,4:48.0,Defensive rebound by I. Shumpert,,41,47
172,2,4:26.0,T. Thompson misses 2-pt jump shot from 8 ft,,41,47
173,2,4:25.0,,Defensive rebound by M. Gortat,41,47
174,2,4:14.0,,Turnover by O. Porter (bad pass),41,47
175,2,4:00.0,K. Love makes 3-pt jump shot from 23 ft (assist by K. Irving),,44,47
176,2,3:26.0,,B. Beal makes 2-pt jump shot from 5 ft,44,49
177,2,3:19.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,46,49
178,2,2:55.0,,M. Morris makes 2-pt layup from 3 ft (assist by B. Beal),46,51
179,2,2:35.0,K. Irving makes 2-pt jump shot from 4 ft (assist by K. Love),,48,51
180,2,2:24.0,,B. Beal misses 3-pt jump shot from 25 ft,48,51
181,2,2:23.0,,Offensive rebound by M. Gortat,48,51
182,2,2:16.0,,M. Morris makes 2-pt dunk at rim (assist by O. Porter),48,53
183,2,1:51.0,K. Love misses 3-pt jump shot from 25 ft,,48,53
184,2,1:50.0,,Defensive rebound by M. Morris,48,53
185,2,1:47.0,,Turnover by M. Gortat (lost ball; steal by L. James),48,53
186,2,1:42.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,50,53
187,2,1:19.0,,M. Gortat makes 2-pt layup from 3 ft (assist by B. Beal),50,55
188,2,1:04.0,Personal foul by M. Gortat (drawn by K. Love),,50,55
189,2,1:04.0,Official timeout,,50,55
190,2,1:04.0,,J. Smith enters the game for M. Morris,50,55
191,2,1:04.0,K. Korver enters the game for I. Shumpert,,50,55
192,2,0:55.0,T. Thompson makes 2-pt jump shot from 4 ft (assist by L. James),,52,55
193,2,0:39.0,,Turnover by J. Wall (bad pass; steal by L. James),52,55
194,2,0:34.0,Turnover by L. James (lost ball),,52,55
195,2,0:26.0,,O. Porter makes 2-pt jump shot from 20 ft (assist by J. Wall),52,57
196,2,0:05.0,T. Thompson makes 2-pt layup from 1 ft (assist by L. James),,54,57
197,2,0:01.0,,J. Wall misses 3-pt jump shot from 27 ft,54,57
198,2,0:00.0,,Offensive rebound by Team,54,57
199,3,11:41.0,K. Love misses 3-pt jump shot from 23 ft,,54,57
200,3,11:39.0,,Defensive rebound by O. Porter,54,57
201,3,11:23.0,,B. Beal misses 3-pt jump shot from 25 ft,54,57
202,3,11:22.0,Defensive rebound by L. James,,54,57
203,3,11:14.0,L. James misses 3-pt jump shot from 26 ft,,54,57
204,3,11:14.0,,Defensive rebound by M. Gortat,54,57
205,3,10:59.0,,B. Beal makes 3-pt jump shot from 23 ft (assist by M. Morris),54,60
206,3,10:35.0,L. James makes 3-pt jump shot from 23 ft,,57,60
207,3,10:20.0,,B. Beal makes 2-pt jump shot from 21 ft (assist by J. Wall),57,62
208,3,9:55.0,Turnover by L. James (lost ball),,57,62
209,3,9:41.0,,Shooting foul by L. James (drawn by O. Porter),57,62
210,3,9:41.0,,O. Porter makes free throw 1 of 3,57,63
211,3,9:41.0,,O. Porter makes free throw 2 of 3,57,64
212,3,9:41.0,,O. Porter makes free throw 3 of 3,57,65
213,3,9:20.0,,Offensive charge foul by K. Love (drawn by O. Porter),57,65
214,3,9:20.0,Turnover by K. Love (offensive foul),,57,65
215,3,9:20.0,Cleveland full timeout,,57,65
216,3,9:06.0,,M. Gortat misses 2-pt layup from 1 ft,57,65
217,3,9:06.0,Defensive rebound by K. Love,,57,65
218,3,8:55.0,K. Irving makes 2-pt jump shot from 6 ft (assist by L. James),,59,65
219,3,8:34.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by M. Gortat),59,68
220,3,8:19.0,T. Thompson makes 2-pt layup from 1 ft (assist by K. Irving),,61,68
221,3,8:01.0,,Turnover by J. Wall (bad pass),61,68
222,3,7:51.0,K. Irving misses 2-pt layup at rim,,61,68
223,3,7:50.0,Offensive rebound by T. Thompson,,61,68
224,3,7:49.0,T. Thompson makes 2-pt dunk at rim,,63,68
225,3,7:35.0,,Offensive foul by M. Morris (drawn by I. Shumpert),63,68
226,3,7:35.0,,Turnover by M. Morris (offensive foul),63,68
227,3,7:24.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,65,68
228,3,7:05.0,,M. Morris misses 3-pt jump shot from 26 ft,65,68
229,3,7:05.0,Defensive rebound by K. Love,,65,68
230,3,6:55.0,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),,68,68
231,3,6:54.0,,Washington full timeout,68,68
232,3,6:44.0,,M. Morris makes 2-pt dunk at rim (assist by J. Wall),68,70
233,3,6:26.0,Turnover by K. Irving (bad pass),,68,70
234,3,6:16.0,,M. Morris misses 2-pt jump shot from 19 ft,68,70
235,3,6:15.0,Defensive rebound by K. Love,,68,70
236,3,6:06.0,K. Irving makes 2-pt jump shot from 19 ft,,70,70
237,3,5:51.0,,B. Beal misses 3-pt jump shot from 27 ft,70,70
238,3,5:51.0,Defensive rebound by Team,,70,70
239,3,5:51.0,,Loose ball foul by M. Gortat (drawn by K. Love),70,70
240,3,5:39.0,K. Love makes 3-pt jump shot from 26 ft (assist by L. James),,73,70
241,3,5:23.0,,J. Wall misses 3-pt jump shot from 26 ft,73,70
242,3,5:22.0,Defensive rebound by K. Love,,73,70
243,3,5:18.0,L. James makes 2-pt layup from 1 ft,,75,70
244,3,5:18.0,Shooting foul by O. Porter (drawn by L. James),,75,70
245,3,5:18.0,L. James misses free throw 1 of 1,,75,70
246,3,5:18.0,,K. Oubre enters the game for M. Morris,75,70
247,3,5:16.0,Offensive rebound by T. Thompson,,75,70
248,3,5:08.0,L. James misses 3-pt jump shot from 24 ft,,75,70
249,3,5:07.0,Offensive rebound by K. Love,,75,70
250,3,5:07.0,Turnover by K. Love (traveling),,75,70
251,3,4:54.0,,J. Wall makes 2-pt layup from 1 ft,75,72
252,3,4:38.0,T. Thompson misses 2-pt layup from 2 ft,,75,72
253,3,4:37.0,,Defensive rebound by K. Oubre,75,72
254,3,4:32.0,,O. Porter misses 2-pt layup at rim,75,72
255,3,4:31.0,Defensive rebound by L. James,,75,72
256,3,4:25.0,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),,78,72
257,3,4:10.0,,Personal foul by K. Irving (drawn by O. Porter),78,72
258,3,4:01.0,,O. Porter makes 3-pt jump shot from 23 ft (assist by B. Beal),78,75
259,3,3:42.0,Personal foul by K. Oubre (drawn by T. Thompson),,78,75
260,3,3:29.0,K. Irving misses 2-pt jump shot from 16 ft,,78,75
261,3,3:29.0,Offensive rebound by T. Thompson,,78,75
262,3,3:22.0,L. James makes 2-pt layup from 2 ft (assist by T. Thompson),,80,75
263,3,3:05.0,,J. Smith enters the game for M. Gortat,80,75
264,3,2:55.0,,J. Wall makes 2-pt jump shot from 20 ft,80,77
265,3,2:35.0,K. Irving misses 2-pt layup from 2 ft,,80,77
266,3,2:35.0,,Defensive rebound by J. Smith,80,77
267,3,2:30.0,,Personal foul by I. Shumpert (drawn by B. Beal),80,77
268,3,2:30.0,K. Korver enters the game for L. James,,80,77
269,3,2:24.0,,B. Beal makes 2-pt jump shot from 21 ft,80,79
270,3,2:04.0,K. Irving misses 3-pt jump shot from 25 ft,,80,79
271,3,2:04.0,Offensive rebound by Team,,80,79
272,3,2:04.0,,Loose ball foul by J. Smith (drawn by T. Thompson),80,79
273,3,2:04.0,R. Jefferson enters the game for I. Shumpert,,80,79
274,3,1:46.0,K. Irving misses 2-pt jump shot from 18 ft,,80,79
275,3,1:45.0,,Defensive rebound by J. Wall,80,79
276,3,1:43.0,,Personal take foul by K. Irving (drawn by J. Wall),80,79
277,3,1:43.0,,T. Satoranský enters the game for B. Beal,80,79
278,3,1:32.0,,J. Wall misses 2-pt layup from 1 ft,80,79
279,3,1:31.0,Defensive rebound by K. Korver,,80,79
280,3,1:24.0,Shooting foul by J. Wall (drawn by K. Love),,80,79
281,3,1:24.0,K. Love makes free throw 1 of 2,,81,79
282,3,1:24.0,K. Love makes free throw 2 of 2,,82,79
283,3,1:12.0,,O. Porter misses 3-pt jump shot from 27 ft,82,79
284,3,1:11.0,Defensive rebound by K. Irving,,82,79
285,3,1:08.0,Technical foul by T. Thompson,,82,79
286,3,1:08.0,,J. Wall makes technical free throw,82,80
287,3,0:50.0,K. Korver misses 3-pt jump shot from 23 ft,,82,80
288,3,0:49.0,Offensive rebound by K. Love,,82,80
289,3,0:49.0,K. Love makes 2-pt layup at rim,,84,80
290,3,0:44.0,,J. Wall makes 2-pt layup from 1 ft,84,82
291,3,0:28.0,K. Love makes 2-pt jump shot from 17 ft,,86,82
292,3,0:06.0,,J. Wall misses 2-pt layup at rim,86,82
293,3,0:05.0,Defensive rebound by T. Thompson,,86,82
294,3,0:01.0,K. Love misses 3-pt jump shot from 34 ft,,86,82
295,3,0:00.0,Offensive rebound by Team,,86,82
296,4,11:41.0,,M. Morris misses 2-pt jump shot from 8 ft,86,82
297,4,11:39.0,Defensive rebound by K. Felder,,86,82
298,4,11:34.0,Shooting foul by M. Morris (drawn by L. James),,86,82
299,4,11:34.0,L. James makes free throw 1 of 2,,87,82
300,4,11:34.0,L. James misses free throw 2 of 2,,87,82
301,4,11:33.0,,Defensive rebound by M. Morris,87,82
302,4,11:14.0,,B. Beal makes 2-pt jump shot from 18 ft,87,84
303,4,10:59.0,Offensive foul by K. Korver (drawn by K. Oubre),,87,84
304,4,10:59.0,Turnover by K. Korver (offensive foul),,87,84
305,4,10:47.0,,B. Beal makes 2-pt jump shot from 12 ft,87,86
306,4,10:47.0,,Away from play foul by K. Korver (drawn by K. Oubre),87,86
307,4,10:47.0,Turnover by K. Korver (offensive foul),,87,86
308,4,10:47.0,,K. Oubre makes free throw 1 of 1,87,87
309,4,10:32.0,C. Frye misses 3-pt jump shot from 23 ft,,87,87
310,4,10:30.0,,Defensive rebound by K. Oubre,87,87
311,4,10:24.0,,B. Beal misses 2-pt jump shot from 3 ft,87,87
312,4,10:22.0,Defensive rebound by C. Frye,,87,87
313,4,10:22.0,,Offensive charge foul by C. Frye (drawn by B. Beal),87,87
314,4,10:22.0,Turnover by C. Frye (offensive foul),,87,87
315,4,10:17.0,,Shooting foul by K. Felder (drawn by M. Morris),87,87
316,4,10:17.0,,M. Morris misses free throw 1 of 2,87,87
317,4,10:17.0,,Offensive rebound by Team,87,87
318,4,10:17.0,,M. Morris makes free throw 2 of 2,87,88
319,4,10:03.0,Turnover by L. James (bad pass; steal by K. Oubre),,87,88
320,4,9:54.0,,K. Oubre misses 2-pt layup from 1 ft,87,88
321,4,9:53.0,Defensive rebound by C. Frye,,87,88
322,4,9:48.0,Turnover by K. Felder (bad pass; steal by T. Satoranský),,87,88
323,4,9:42.0,,K. Oubre makes 2-pt dunk at rim (assist by T. Satoranský),87,90
324,4,9:42.0,Cleveland full timeout,,87,90
325,4,9:36.0,Personal foul by M. Morris (drawn by K. Korver),,87,90
326,4,9:36.0,,O. Porter enters the game for M. Morris,87,90
327,4,9:28.0,C. Frye makes 3-pt jump shot from 23 ft (assist by K. Korver),,90,90
328,4,9:00.0,,K. Oubre misses 2-pt jump shot from 4 ft,90,90
329,4,8:59.0,Defensive rebound by C. Frye,,90,90
330,4,8:41.0,K. Korver makes 3-pt jump shot from 27 ft (assist by C. Frye),,93,90
331,4,8:41.0,,Washington full timeout,93,90
332,4,8:41.0,,Technical foul by Team,93,90
333,4,8:41.0,,J. Wall enters the game for T. Satoranský,93,90
334,4,8:41.0,K. Korver makes technical free throw,,94,90
335,4,8:29.0,,O. Porter misses 3-pt jump shot from 24 ft,94,90
336,4,8:28.0,,Offensive rebound by K. Oubre,94,90
337,4,8:26.0,,K. Oubre misses 2-pt dunk at rim,94,90
338,4,8:25.0,Defensive rebound by R. Jefferson,,94,90
339,4,8:24.0,R. Jefferson misses 2-pt layup from 1 ft (block by O. Porter),,94,90
340,4,8:24.0,Offensive rebound by Team,,94,90
341,4,8:24.0,Violation by Team (jump ball),,94,90
342,4,8:21.0,Offensive foul by L. James (drawn by K. Oubre),,94,90
343,4,8:21.0,Turnover by L. James (offensive foul),,94,90
344,4,8:21.0,K. Irving enters the game for K. Felder,,94,90
345,4,8:06.0,,K. Oubre makes 2-pt layup from 1 ft (assist by B. Beal),94,92
346,4,8:06.0,,Shooting foul by C. Frye (drawn by K. Oubre),94,92
347,4,8:06.0,,K. Oubre makes free throw 1 of 1,94,93
348,4,7:44.0,Shooting foul by O. Porter (drawn by R. Jefferson),,94,93
349,4,7:44.0,R. Jefferson makes free throw 1 of 2,,95,93
350,4,7:44.0,K. Love enters the game for L. James,,95,93
351,4,7:44.0,R. Jefferson makes free throw 2 of 2,,96,93
352,4,7:34.0,,Shooting foul by C. Frye (drawn by J. Smith),96,93
353,4,7:34.0,,J. Smith misses free throw 1 of 2,96,93
354,4,7:34.0,,Offensive rebound by Team,96,93
355,4,7:34.0,T. Thompson enters the game for C. Frye,,96,93
356,4,7:34.0,,J. Smith makes free throw 2 of 2,96,94
357,4,7:23.0,K. Irving misses 3-pt jump shot from 27 ft,,96,94
358,4,7:22.0,,Defensive rebound by O. Porter,96,94
359,4,7:13.0,,M. Gortat enters the game for J. Smith,96,94
360,4,7:08.0,,M. Gortat misses 2-pt jump shot from 9 ft,96,94
361,4,7:07.0,Defensive rebound by K. Love,,96,94
362,4,6:54.0,K. Irving misses 2-pt jump shot from 15 ft,,96,94
363,4,6:54.0,Offensive rebound by Team,,96,94
364,4,6:54.0,,Loose ball foul by M. Gortat (drawn by T. Thompson),96,94
365,4,6:48.0,K. Love makes 2-pt jump shot from 12 ft,,98,94
366,4,6:33.0,,O. Porter makes 2-pt jump shot from 11 ft,98,96
367,4,6:15.0,K. Love makes 2-pt layup from 2 ft (assist by R. Jefferson),,100,96
368,4,6:15.0,Shooting foul by K. Oubre (drawn by K. Love),,100,96
369,4,6:15.0,,M. Morris enters the game for K. Oubre,100,96
370,4,6:15.0,L. James enters the game for R. Jefferson,,100,96
371,4,6:15.0,K. Love makes free throw 1 of 1,,101,96
372,4,6:00.0,,Personal foul by L. James (drawn by M. Morris),101,96
373,4,6:00.0,,M. Morris makes free throw 1 of 2,101,97
374,4,6:00.0,,M. Morris makes free throw 2 of 2,101,98
375,4,5:47.0,Turnover by K. Love (lost ball; steal by M. Morris),,101,98
376,4,5:29.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),101,100
377,4,5:02.0,K. Korver misses 3-pt jump shot from 22 ft,,101,100
378,4,5:01.0,Offensive rebound by T. Thompson,,101,100
379,4,4:50.0,K. Irving misses 2-pt jump shot from 18 ft,,101,100
380,4,4:49.0,,Defensive rebound by B. Beal,101,100
381,4,4:37.0,,J. Wall makes 2-pt jump shot from 19 ft,101,102
382,4,4:18.0,L. James makes 3-pt jump shot from 27 ft (assist by K. Irving),,104,102
383,4,4:05.0,,J. Wall makes 2-pt layup from 1 ft,104,104
384,4,3:48.0,L. James makes 3-pt jump shot from 26 ft (assist by K. Korver),,107,104
385,4,3:30.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),107,107
386,4,3:14.0,K. Irving misses 3-pt jump shot from 27 ft,,107,107
387,4,3:12.0,,Defensive rebound by B. Beal,107,107
388,4,3:01.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by B. Beal),107,110
389,4,3:00.0,Cleveland full timeout,,107,110
390,4,2:41.0,L. James makes 3-pt jump shot from 28 ft,,110,110
391,4,2:24.0,,Turnover by J. Wall (bad pass; steal by K. Love),110,110
392,4,2:17.0,K. Korver makes 3-pt jump shot from 23 ft (assist by L. James),,113,110
393,4,1:58.0,,B. Beal misses 3-pt jump shot from 26 ft,113,110
