,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
31,1,8:22.0,,J. Harden misses 3-pt jump shot from 25 ft,3,13
32,1,8:21.0,,Offensive rebound by R. Anderson,3,13
33,1,8:21.0,Loose ball foul by P. Tucker (drawn by R. Anderson),,3,13
34,1,8:14.0,,Shooting foul by A. Len (drawn by C. Capela),3,13
35,1,8:14.0,,C. Capela makes free throw 1 of 2,3,14
36,1,8:14.0,,C. Capela makes free throw 2 of 2,3,15
37,1,8:06.0,Turnover by D. Booker (bad pass; steal by P. Beverley),,3,15
38,1,8:01.0,,J. Harden makes 3-pt jump shot from 26 ft (assist by P. Beverley),3,18
39,1,7:41.0,Turnover by B. Knight (lost ball; steal by P. Beverley),,3,18
40,1,7:40.0,Loose ball foul by A. Len (drawn by P. Beverley),,3,18
41,1,7:40.0,,P. Beverley makes free throw 1 of 2,3,19
42,1,7:40.0,A. Williams enters the game for A. Len,,3,19
43,1,7:40.0,,P. Beverley makes free throw 2 of 2,3,20
44,1,7:26.0,D. Booker misses 2-pt jump shot from 17 ft,,3,20
45,1,7:25.0,,Defensive rebound by J. Harden,3,20
46,1,7:18.0,,Shooting foul by A. Williams (drawn by C. Capela),3,20
47,1,7:18.0,,C. Capela makes free throw 1 of 2,3,21
48,1,7:18.0,,C. Capela misses free throw 2 of 2,3,21
49,1,7:18.0,Defensive rebound by A. Williams,,3,21
50,1,7:02.0,B. Knight misses 2-pt jump shot from 14 ft,,3,21
51,1,7:01.0,Offensive rebound by M. Chriss,,3,21
52,1,7:01.0,M. Chriss makes 2-pt dunk at rim,,5,21
53,1,6:54.0,,T. Ariza misses 3-pt jump shot from 25 ft,5,21
54,1,6:53.0,,Offensive rebound by P. Beverley,5,21
55,1,6:40.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by J. Harden),5,24
56,1,6:27.0,D. Booker misses 2-pt layup from 4 ft (block by C. Capela),,5,24
57,1,6:27.0,Offensive rebound by Team,,5,24
58,1,6:27.0,,N. Hilário enters the game for C. Capela,5,24
59,1,6:27.0,,C. Brewer enters the game for P. Beverley,5,24
60,1,6:23.0,D. Booker misses 2-pt jump shot from 18 ft,,5,24
61,1,6:23.0,,Defensive rebound by N. Hilário,5,24
62,1,6:10.0,,J. Harden misses 2-pt jump shot from 12 ft,5,24
63,1,6:07.0,Defensive rebound by A. Williams,,5,24
64,1,6:06.0,Turnover by A. Williams (bad pass; steal by T. Ariza),,5,24
65,1,6:00.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),5,27
66,1,6:00.0,Phoenix full timeout,,5,27
67,1,6:00.0,T. Ulis enters the game for B. Knight,,5,27
68,1,6:00.0,J. Dudley enters the game for A. Williams,,5,27
69,1,5:36.0,Turnover by J. Dudley (lost ball; steal by R. Anderson),,5,27
70,1,5:30.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Harden),5,29
71,1,5:14.0,J. Dudley misses 2-pt jump shot from 21 ft,,5,29
72,1,5:13.0,,Defensive rebound by T. Ariza,5,29
73,1,5:07.0,,Turnover by J. Harden (bad pass),5,29
74,1,5:07.0,,Loose ball foul by N. Hilário (drawn by J. Dudley),5,29
75,1,5:07.0,,S. Dekker enters the game for T. Ariza,5,29
76,1,5:07.0,,Violation by Team (jump ball),5,29
77,1,4:47.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by P. Tucker),,8,29
78,1,4:24.0,,Shooting foul by P. Tucker (drawn by R. Anderson),8,29
79,1,4:24.0,,R. Anderson misses free throw 1 of 2,8,29
80,1,4:24.0,,Offensive rebound by Team,8,29
81,1,4:24.0,,R. Anderson makes free throw 2 of 2,8,30
82,1,4:06.0,T. Ulis misses 2-pt jump shot from 8 ft,,8,30
83,1,4:05.0,,Defensive rebound by J. Harden,8,30
84,1,4:00.0,Offensive charge foul by N. Hilário (drawn by J. Dudley),,8,30
85,1,4:00.0,,Turnover by N. Hilário (offensive foul),8,30
86,1,3:55.0,D. Booker misses 2-pt jump shot from 11 ft,,8,30
87,1,3:54.0,Offensive rebound by T. Ulis,,8,30
88,1,3:52.0,T. Ulis makes 3-pt jump shot from 26 ft,,11,30
89,1,3:36.0,,S. Dekker makes 2-pt dunk at rim (assist by J. Harden),11,32
90,1,3:14.0,D. Booker makes 2-pt layup from 2 ft,,13,32
91,1,2:58.0,,Personal foul by J. Dudley (drawn by J. Harden),13,32
92,1,2:58.0,,J. Harden makes free throw 1 of 2,13,33
93,1,2:58.0,,J. Harden makes free throw 2 of 2,13,34
94,1,2:52.0,D. Booker makes 2-pt layup from 1 ft (assist by T. Ulis),,15,34
95,1,2:40.0,,J. Harden misses 3-pt jump shot from 26 ft,15,34
96,1,2:39.0,Defensive rebound by M. Chriss,,15,34
97,1,2:35.0,P. Tucker misses 2-pt layup from 2 ft,,15,34
98,1,2:34.0,,Defensive rebound by N. Hilário,15,34
99,1,2:27.0,,Turnover by R. Anderson (lost ball; steal by T. Ulis),15,34
100,1,2:22.0,J. Dudley makes 2-pt layup at rim (assist by T. Ulis),,17,34
101,1,2:22.0,,Houston full timeout,17,34
102,1,2:10.0,,J. Harden makes 3-pt jump shot from 26 ft (assist by N. Hilário),17,37
103,1,1:59.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by P. Tucker),,20,37
104,1,1:39.0,,J. Harden misses 3-pt jump shot from 24 ft,20,37
105,1,1:34.0,Defensive rebound by J. Dudley,,20,37
106,1,1:27.0,D. Booker makes 2-pt layup from 1 ft (assist by T. Ulis),,22,37
107,1,1:21.0,,R. Anderson misses 3-pt jump shot from 27 ft,22,37
108,1,1:20.0,Defensive rebound by M. Chriss,,22,37
109,1,1:13.0,J. Dudley makes 2-pt jump shot from 22 ft (assist by D. Booker),,24,37
110,1,0:53.0,,J. Harden misses 3-pt jump shot from 25 ft,24,37
111,1,0:53.0,,Offensive rebound by N. Hilário,24,37
112,1,0:48.0,,Shooting foul by J. Dudley (drawn by J. Harden),24,37
113,1,0:48.0,,J. Harden makes free throw 1 of 2,24,38
114,1,0:48.0,,J. Harden misses free throw 2 of 2,24,38
115,1,0:48.0,Defensive rebound by J. Dudley,,24,38
116,1,0:29.0,T. Ulis misses 2-pt jump shot from 19 ft,,24,38
117,1,0:29.0,Offensive rebound by Team,,24,38
118,1,0:27.0,,Loose ball foul by N. Hilário (drawn by M. Chriss),24,38
119,1,0:27.0,,M. Harrell enters the game for N. Hilário,24,38
120,1,0:05.0,D. Booker misses 2-pt layup at rim (block by R. Anderson),,24,38
121,1,0:05.0,Offensive rebound by Team,,24,38
122,1,0:03.0,D. Booker misses 2-pt jump shot from 18 ft,,24,38
123,1,0:02.0,,Defensive rebound by J. Harden,24,38
124,2,11:48.0,Offensive foul by A. Williams (drawn by C. Brewer),,24,38
125,2,11:48.0,Turnover by A. Williams (offensive foul),,24,38
126,2,11:34.0,,T. Ariza misses 2-pt jump shot from 17 ft,24,38
127,2,11:33.0,Defensive rebound by P. Tucker,,24,38
128,2,11:18.0,L. Barbosa misses 3-pt jump shot from 23 ft,,24,38
129,2,11:17.0,,Defensive rebound by M. Harrell,24,38
130,2,11:06.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by S. Dekker),24,41
131,2,10:54.0,Shooting foul by T. Ariza (drawn by A. Williams),,24,41
132,2,10:54.0,A. Williams makes free throw 1 of 2,,25,41
133,2,10:54.0,A. Williams makes free throw 2 of 2,,26,41
134,2,10:47.0,,Personal foul by P. Tucker (drawn by M. Harrell),26,41
135,2,10:47.0,T. Warren enters the game for P. Tucker,,26,41
136,2,10:33.0,,C. Brewer makes 2-pt layup from 2 ft (assist by P. Beverley),26,43
137,2,10:24.0,L. Barbosa misses 2-pt layup from 3 ft (block by S. Dekker),,26,43
138,2,10:21.0,,Defensive rebound by C. Brewer,26,43
139,2,10:18.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by C. Brewer),26,46
140,2,9:58.0,Personal foul by P. Beverley (drawn by A. Williams),,26,46
141,2,9:48.0,T. Warren makes 2-pt jump shot from 14 ft (assist by T. Ulis),,28,46
142,2,9:26.0,,P. Beverley misses 2-pt jump shot from 12 ft,28,46
143,2,9:25.0,,Offensive rebound by S. Dekker,28,46
144,2,9:25.0,,Shooting foul by J. Dudley (drawn by S. Dekker),28,46
145,2,9:25.0,,S. Dekker makes free throw 1 of 2,28,47
146,2,9:25.0,M. Chriss enters the game for J. Dudley,,28,47
147,2,9:25.0,,S. Dekker makes free throw 2 of 2,28,48
148,2,9:14.0,L. Barbosa makes 2-pt layup from 2 ft (assist by M. Chriss),,30,48
149,2,9:02.0,,M. Harrell misses 2-pt layup from 1 ft,30,48
150,2,9:01.0,,Offensive rebound by S. Dekker,30,48
151,2,9:01.0,,S. Dekker makes 2-pt layup from 2 ft,30,50
152,2,9:01.0,,Shooting foul by T. Ulis (drawn by S. Dekker),30,50
153,2,9:01.0,,S. Dekker misses free throw 1 of 1,30,50
154,2,9:01.0,Defensive rebound by M. Chriss,,30,50
155,2,8:48.0,Offensive foul by A. Williams (drawn by M. Harrell),,30,50
156,2,8:48.0,Turnover by A. Williams (offensive foul),,30,50
157,2,8:48.0,,Houston full timeout,30,50
158,2,8:48.0,A. Len enters the game for A. Williams,,30,50
159,2,8:27.0,,T. Ariza misses 3-pt jump shot from 25 ft,30,50
160,2,8:26.0,,Offensive rebound by P. Beverley,30,50
161,2,8:14.0,,Shooting foul by M. Chriss (drawn by M. Harrell),30,50
162,2,8:14.0,,M. Harrell makes free throw 1 of 2,30,51
163,2,8:14.0,,M. Harrell makes free throw 2 of 2,30,52
164,2,7:51.0,T. Warren misses 2-pt jump shot from 12 ft,,30,52
165,2,7:50.0,Offensive rebound by A. Len,,30,52
166,2,7:47.0,A. Len misses 2-pt layup from 2 ft,,30,52
167,2,7:46.0,Offensive rebound by T. Warren,,30,52
168,2,7:46.0,T. Warren makes 2-pt layup from 1 ft,,32,52
169,2,7:35.0,,M. Harrell misses 2-pt jump shot from 18 ft,32,52
170,2,7:35.0,,Offensive rebound by S. Dekker,32,52
171,2,7:34.0,,S. Dekker makes 2-pt layup from 2 ft,32,54
172,2,7:11.0,T. Ulis misses 3-pt jump shot from 24 ft,,32,54
173,2,7:11.0,,Defensive rebound by Team,32,54
174,2,7:11.0,Loose ball foul by A. Len (drawn by M. Harrell),,32,54
175,2,7:11.0,,M. Harrell makes free throw 1 of 2,32,55
176,2,7:11.0,B. Knight enters the game for T. Ulis,,32,55
177,2,7:11.0,D. Booker enters the game for L. Barbosa,,32,55
178,2,7:11.0,,M. Harrell makes free throw 2 of 2,32,56
179,2,6:54.0,A. Len makes 2-pt hook shot from 5 ft (assist by M. Chriss),,34,56
180,2,6:40.0,,Turnover by P. Beverley (lost ball),34,56
181,2,6:40.0,,C. Capela enters the game for M. Harrell,34,56
182,2,6:20.0,Turnover by B. Knight (step out of bounds),,34,56
183,2,6:04.0,,T. Ariza misses 2-pt layup from 3 ft,34,56
184,2,6:03.0,,Offensive rebound by C. Capela,34,56
185,2,6:03.0,,C. Capela makes 2-pt dunk at rim,34,58
186,2,5:52.0,T. Warren makes 3-pt jump shot from 23 ft,,37,58
187,2,5:34.0,,C. Brewer makes 3-pt jump shot from 24 ft (assist by C. Capela),37,61
188,2,5:13.0,A. Len makes 2-pt layup from 1 ft (assist by M. Chriss),,39,61
189,2,5:13.0,,Houston full timeout,39,61
190,2,5:13.0,,R. Anderson enters the game for P. Beverley,39,61
191,2,5:13.0,,J. Harden enters the game for C. Brewer,39,61
192,2,5:13.0,,T. Ennis enters the game for S. Dekker,39,61
193,2,5:02.0,,Turnover by J. Harden (bad pass; steal by T. Warren),39,61
194,2,4:55.0,A. Len makes 2-pt layup from 2 ft (assist by D. Booker),,41,61
195,2,4:55.0,Shooting foul by C. Capela (drawn by A. Len),,41,61
196,2,4:55.0,A. Len misses free throw 1 of 1,,41,61
197,2,4:55.0,,Defensive rebound by J. Harden,41,61
198,2,4:41.0,,J. Harden makes 3-pt jump shot from 28 ft (assist by T. Ennis),41,64
199,2,4:16.0,T. Warren misses 3-pt jump shot from 25 ft,,41,64
200,2,4:15.0,,Defensive rebound by T. Ariza,41,64
201,2,4:07.0,,J. Harden makes 3-pt jump shot from 25 ft,41,67
202,2,3:51.0,B. Knight misses 3-pt jump shot from 26 ft,,41,67
203,2,3:51.0,,Defensive rebound by C. Capela,41,67
204,2,3:44.0,,J. Harden misses 3-pt jump shot from 31 ft,41,67
205,2,3:43.0,Defensive rebound by A. Len,,41,67
206,2,3:29.0,T. Warren misses 2-pt hook shot from 9 ft,,41,67
207,2,3:28.0,,Defensive rebound by T. Ennis,41,67
208,2,3:24.0,,Turnover by T. Ennis (lost ball; steal by T. Warren),41,67
209,2,3:22.0,Shooting foul by J. Harden (drawn by T. Warren),,41,67
210,2,3:22.0,T. Warren misses free throw 1 of 2,,41,67
211,2,3:22.0,Offensive rebound by Team,,41,67
212,2,3:22.0,T. Warren makes free throw 2 of 2,,42,67
213,2,3:10.0,,Turnover by J. Harden (bad pass; steal by D. Booker),42,67
214,2,3:04.0,T. Warren makes 2-pt layup from 1 ft (assist by A. Len),,44,67
215,2,2:49.0,,Shooting foul by M. Chriss (drawn by R. Anderson),44,67
216,2,2:49.0,Phoenix full timeout,,44,67
217,2,2:49.0,,R. Anderson misses free throw 1 of 2,44,67
218,2,2:49.0,,Offensive rebound by Team,44,67
219,2,2:49.0,L. Barbosa enters the game for M. Chriss,,44,67
220,2,2:49.0,,R. Anderson makes free throw 2 of 2,44,68
221,2,2:37.0,L. Barbosa misses 3-pt jump shot from 24 ft,,44,68
222,2,2:36.0,,Defensive rebound by T. Ariza,44,68
223,2,2:20.0,,R. Anderson makes 2-pt jump shot from 7 ft,44,70
224,2,2:06.0,Shooting foul by C. Capela (drawn by D. Booker),,44,70
225,2,2:06.0,D. Booker misses free throw 1 of 2,,44,70
226,2,2:06.0,Offensive rebound by Team,,44,70
227,2,2:06.0,D. Booker makes free throw 2 of 2,,45,70
228,2,1:44.0,,Turnover by R. Anderson (lost ball; steal by T. Warren),45,70
229,2,1:37.0,D. Booker misses 2-pt layup from 4 ft,,45,70
230,2,1:37.0,Offensive rebound by T. Warren,,45,70
231,2,1:37.0,T. Warren makes 2-pt layup from 2 ft,,47,70
232,2,1:17.0,,Shooting foul by D. Booker (drawn by J. Harden),47,70
233,2,1:17.0,,J. Harden makes free throw 1 of 2,47,71
234,2,1:17.0,,J. Harden makes free throw 2 of 2,47,72
235,2,0:58.0,D. Booker makes 2-pt jump shot from 12 ft,,49,72
236,2,0:49.0,,T. Ariza misses 2-pt jump shot from 20 ft,49,72
237,2,0:48.0,Defensive rebound by A. Len,,49,72
238,2,0:45.0,Shooting foul by T. Ennis (drawn by D. Booker),,49,72
239,2,0:45.0,D. Booker makes free throw 1 of 2,,50,72
240,2,0:45.0,D. Booker makes free throw 2 of 2,,51,72
241,2,0:29.0,,J. Harden makes 2-pt jump shot from 20 ft,51,74
242,2,0:14.0,D. Booker misses 2-pt layup from 4 ft,,51,74
243,2,0:13.0,,Defensive rebound by T. Ariza,51,74
244,2,0:05.0,,Personal foul by D. Booker (drawn by J. Harden),51,74
245,2,0:05.0,,J. Harden makes free throw 1 of 3,51,75
246,2,0:05.0,,J. Harden makes free throw 2 of 3,51,76
247,2,0:05.0,,J. Harden makes free throw 3 of 3,51,77
248,2,0:01.0,L. Barbosa misses 2-pt jump shot from 23 ft,,51,77
249,2,0:00.0,Offensive rebound by A. Len,,51,77
250,2,0:00.0,A. Len makes 2-pt layup from 5 ft,,53,77
251,3,11:45.0,B. Knight misses 2-pt jump shot from 21 ft,,53,77
252,3,11:45.0,,Defensive rebound by Team,53,77
253,3,11:32.0,,Shooting foul by D. Booker (drawn by J. Harden),53,77
254,3,11:32.0,,J. Harden makes free throw 1 of 3,53,78
255,3,11:32.0,,J. Harden makes free throw 2 of 3,53,79
256,3,11:32.0,,J. Harden makes free throw 3 of 3,53,80
257,3,11:22.0,Turnover by A. Len (lost ball),,53,80
258,3,11:10.0,,Turnover by C. Capela (lost ball),53,80
259,3,11:01.0,Turnover by D. Booker (lost ball),,53,80
260,3,10:52.0,,Shooting foul by A. Len (drawn by R. Anderson),53,80
261,3,10:52.0,,R. Anderson makes free throw 1 of 2,53,81
262,3,10:52.0,,R. Anderson makes free throw 2 of 2,53,82
263,3,10:41.0,Turnover by A. Len (offensive foul),,53,82
264,3,10:41.0,Offensive foul by A. Len (drawn by P. Beverley),,53,82
265,3,10:41.0,P. Tucker enters the game for A. Len,,53,82
266,3,10:31.0,,T. Ariza makes 2-pt jump shot from 11 ft (assist by J. Harden),53,84
267,3,10:22.0,D. Booker misses 2-pt layup from 3 ft,,53,84
268,3,10:21.0,,Defensive rebound by C. Capela,53,84
269,3,10:18.0,,P. Beverley makes 2-pt layup from 3 ft,53,86
270,3,10:18.0,Violation by M. Chriss (def goaltending),,53,86
271,3,10:18.0,Phoenix full timeout,,53,86
272,3,10:05.0,Def 3 sec tech foul by J. Harden,,53,86
273,3,10:05.0,D. Booker makes technical free throw,,54,86
274,3,9:57.0,D. Booker misses 2-pt jump shot from 11 ft,,54,86
275,3,9:57.0,,Defensive rebound by P. Beverley,54,86
276,3,9:51.0,,C. Capela makes 2-pt layup from 2 ft (assist by P. Beverley),54,88
277,3,9:39.0,Personal foul by P. Beverley (drawn by D. Booker),,54,88
278,3,9:26.0,B. Knight misses 2-pt jump shot from 19 ft,,54,88
279,3,9:25.0,Offensive rebound by M. Chriss,,54,88
280,3,9:25.0,M. Chriss misses 2-pt layup from 2 ft,,54,88
281,3,9:24.0,,Defensive rebound by R. Anderson,54,88
282,3,9:09.0,,C. Capela misses 2-pt hook shot from 6 ft,54,88
283,3,9:08.0,,Offensive rebound by C. Capela,54,88
284,3,9:03.0,,J. Harden makes 3-pt jump shot from 28 ft (assist by C. Capela),54,91
285,3,8:48.0,M. Chriss misses 3-pt jump shot from 22 ft,,54,91
286,3,8:48.0,,Defensive rebound by T. Ariza,54,91
287,3,8:40.0,,J. Harden misses 3-pt jump shot from 25 ft,54,91
288,3,8:39.0,,Offensive rebound by Team,54,91
289,3,8:34.0,,Turnover by T. Ariza (bad pass),54,91
290,3,8:17.0,B. Knight makes 2-pt dunk at rim (assist by P. Tucker),,56,91
291,3,8:03.0,,Turnover by J. Harden (bad pass; steal by P. Tucker),56,91
292,3,8:00.0,Shooting foul by P. Beverley (drawn by B. Knight),,56,91
293,3,8:00.0,B. Knight misses free throw 1 of 2,,56,91
294,3,8:00.0,Offensive rebound by Team,,56,91
295,3,8:00.0,B. Knight makes free throw 2 of 2,,57,91
296,3,7:47.0,,T. Ariza makes 2-pt layup from 1 ft (assist by J. Harden),57,93
297,3,7:32.0,D. Booker makes 3-pt jump shot from 25 ft,,60,93
298,3,7:24.0,,Turnover by J. Harden (dbl dribble),60,93
299,3,7:14.0,B. Knight misses 2-pt jump shot from 15 ft,,60,93
300,3,7:13.0,,Defensive rebound by T. Ariza,60,93
301,3,7:04.0,,C. Capela makes 2-pt layup from 1 ft (assist by R. Anderson),60,95
302,3,6:43.0,B. Knight misses 3-pt jump shot from 25 ft,,60,95
303,3,6:43.0,Offensive rebound by Team,,60,95
304,3,6:43.0,Turnover by M. Chriss (illegal assist),,60,95
305,3,6:28.0,,T. Ariza misses 2-pt jump shot from 10 ft,60,95
306,3,6:27.0,Defensive rebound by T. Warren,,60,95
307,3,6:20.0,Personal foul by P. Beverley (drawn by M. Chriss),,60,95
308,3,6:20.0,,N. Hilário enters the game for C. Capela,60,95
309,3,6:20.0,,C. Brewer enters the game for P. Beverley,60,95
310,3,6:11.0,M. Chriss misses 2-pt layup from 2 ft (block by N. Hilário),,60,95
311,3,6:11.0,Offensive rebound by Team,,60,95
312,3,6:10.0,Personal foul by T. Ariza (drawn by M. Chriss),,60,95
313,3,6:01.0,M. Chriss makes 2-pt layup from 1 ft,,62,95
314,3,5:46.0,Loose ball foul by T. Warren,,62,95
315,3,5:39.0,,N. Hilário misses 2-pt layup from 3 ft (block by P. Tucker),62,95
316,3,5:39.0,Defensive rebound by P. Tucker,,62,95
317,3,5:36.0,Turnover by P. Tucker (bad pass; steal by T. Ariza),,62,95
318,3,5:28.0,,J. Harden makes 3-pt jump shot from 23 ft (assist by T. Ariza),62,98
319,3,5:18.0,D. Booker misses 3-pt jump shot from 27 ft,,62,98
320,3,5:18.0,,Defensive rebound by J. Harden,62,98
321,3,5:11.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by C. Brewer),62,101
322,3,5:10.0,Phoenix full timeout,,62,101
323,3,5:10.0,J. Dudley enters the game for T. Warren,,62,101
324,3,5:10.0,T. Ulis enters the game for M. Chriss,,62,101
325,3,5:10.0,L. Barbosa enters the game for D. Booker,,62,101
326,3,5:10.0,A. Williams enters the game for B. Knight,,62,101
327,3,4:51.0,A. Williams misses 2-pt hook shot from 6 ft,,62,101
328,3,4:49.0,Offensive rebound by P. Tucker,,62,101
329,3,4:48.0,P. Tucker misses 2-pt layup from 3 ft,,62,101
330,3,4:46.0,,Defensive rebound by N. Hilário,62,101
331,3,4:42.0,,Shooting foul by A. Williams (drawn by R. Anderson),62,101
332,3,4:42.0,,R. Anderson makes free throw 1 of 2,62,102
333,3,4:42.0,,R. Anderson misses free throw 2 of 2,62,102
334,3,4:42.0,Defensive rebound by P. Tucker,,62,102
335,3,4:17.0,P. Tucker misses 2-pt jump shot from 16 ft,,62,102
336,3,4:15.0,Offensive rebound by A. Williams,,62,102
337,3,4:14.0,Personal block foul by N. Hilário (drawn by L. Barbosa),,62,102
338,3,4:14.0,L. Barbosa makes free throw 1 of 2,,63,102
339,3,4:14.0,L. Barbosa makes free throw 2 of 2,,64,102
340,3,3:57.0,,T. Ariza misses 3-pt jump shot from 24 ft,64,102
341,3,3:56.0,,Offensive rebound by R. Anderson,64,102
342,3,3:56.0,,R. Anderson misses 2-pt jump shot from 8 ft (block by A. Williams),64,102
343,3,3:56.0,,Offensive rebound by Team,64,102
344,3,3:56.0,,S. Dekker enters the game for R. Anderson,64,102
345,3,3:51.0,,N. Hilário misses 2-pt jump shot from 12 ft,64,102
346,3,3:50.0,,Offensive rebound by T. Ariza,64,102
347,3,3:50.0,,T. Ariza makes 2-pt layup from 2 ft,64,104
348,3,3:37.0,Turnover by T. Ulis (lost ball; steal by C. Brewer),,64,104
349,3,3:21.0,,C. Brewer misses 2-pt jump shot from 4 ft,64,104
350,3,3:21.0,Defensive rebound by A. Williams,,64,104
351,3,3:12.0,L. Barbosa makes 3-pt jump shot from 25 ft (assist by P. Tucker),,67,104
352,3,3:01.0,,Turnover by J. Harden (lost ball; steal by J. Dudley),67,104
353,3,2:56.0,L. Barbosa makes 2-pt layup from 1 ft,,69,104
354,3,2:35.0,,T. Ariza misses 3-pt jump shot from 26 ft,69,104
355,3,2:34.0,Defensive rebound by P. Tucker,,69,104
356,3,2:18.0,A. Williams misses 2-pt hook shot from 6 ft,,69,104
357,3,2:17.0,,Defensive rebound by N. Hilário,69,104
358,3,2:17.0,,Personal foul by A. Williams (drawn by J. Harden),69,104
359,3,2:17.0,,J. Harden makes free throw 1 of 2,69,105
360,3,2:17.0,,J. Harden makes free throw 2 of 2,69,106
361,3,2:08.0,T. Ulis makes 2-pt jump shot from 9 ft,,71,106
362,3,1:53.0,,S. Dekker misses 3-pt jump shot from 26 ft,71,106
363,3,1:52.0,Defensive rebound by L. Barbosa,,71,106
364,3,1:47.0,Personal foul by C. Brewer (drawn by L. Barbosa),,71,106
365,3,1:47.0,L. Barbosa makes free throw 1 of 2,,72,106
366,3,1:47.0,L. Barbosa misses free throw 2 of 2,,72,106
367,3,1:47.0,,Defensive rebound by N. Hilário,72,106
368,3,1:36.0,,J. Harden misses 3-pt jump shot from 26 ft,72,106
369,3,1:35.0,Defensive rebound by L. Barbosa,,72,106
370,3,1:25.0,L. Barbosa misses 2-pt jump shot from 10 ft,,72,106
371,3,1:24.0,,Defensive rebound by N. Hilário,72,106
372,3,1:17.0,,T. Ariza misses 2-pt layup from 2 ft,72,106
373,3,1:17.0,Defensive rebound by J. Dudley,,72,106
374,3,1:10.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by T. Ulis),,75,106
375,3,0:46.0,,C. Brewer misses 3-pt jump shot from 25 ft,75,106
376,3,0:46.0,Defensive rebound by P. Tucker,,75,106
377,3,0:37.0,L. Barbosa makes 2-pt layup from 2 ft,,77,106
378,3,0:28.0,,J. Harden makes 3-pt jump shot from 25 ft,77,109
379,3,0:08.0,T. Ulis misses 2-pt jump shot from 14 ft,,77,109
380,3,0:07.0,,Defensive rebound by T. Ariza,77,109
381,3,0:03.0,,S. Dekker makes 2-pt dunk at rim (assist by J. Harden),77,111
382,3,0:00.0,T. Ulis misses 3-pt jump shot from 26 ft,,77,111
383,3,0:00.0,Offensive rebound by Team,,77,111
384,4,11:34.0,,P. Beverley misses 2-pt jump shot from 3 ft,77,111
385,4,11:33.0,Defensive rebound by A. Len,,77,111
386,4,11:27.0,A. Len makes 2-pt dunk at rim (assist by T. Ulis),,79,111
387,4,11:04.0,,C. Brewer misses 3-pt jump shot from 26 ft,79,111
388,4,11:03.0,Defensive rebound by A. Len,,79,111
389,4,10:53.0,Shooting foul by C. Brewer (drawn by A. Len),,79,111
390,4,10:53.0,A. Len misses free throw 1 of 2,,79,111
391,4,10:53.0,Offensive rebound by Team,,79,111
