,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,BOSTON_ACTION,MEMPHIS_SCORE,BOSTON_SCORE
29,1,7:20.0,,I. Thomas makes technical free throw,9,10
30,1,7:20.0,J. Martin enters the game for J. Green,,9,10
31,1,7:11.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by J. Ennis),,12,10
32,1,6:54.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by A. Horford),12,13
33,1,6:36.0,J. Ennis makes 3-pt jump shot from 25 ft,,15,13
34,1,6:18.0,,A. Johnson makes 2-pt layup from 1 ft (assist by A. Horford),15,15
35,1,6:14.0,Memphis full timeout,,15,15
36,1,6:13.0,Turnover by J. Ennis (bad pass; steal by A. Bradley),,15,15
37,1,6:09.0,,A. Bradley misses 2-pt layup from 1 ft,15,15
38,1,6:08.0,,Offensive rebound by A. Horford,15,15
39,1,6:08.0,,A. Horford makes 2-pt dunk at rim,15,17
40,1,5:51.0,J. Martin misses 3-pt jump shot from 26 ft,,15,17
41,1,5:50.0,,Defensive rebound by J. Crowder,15,17
42,1,5:37.0,,J. Crowder misses 2-pt jump shot from 19 ft,15,17
43,1,5:35.0,,Offensive rebound by A. Johnson,15,17
44,1,5:31.0,,I. Thomas misses 3-pt jump shot from 26 ft,15,17
45,1,5:30.0,Defensive rebound by T. Allen,,15,17
46,1,5:15.0,M. Gasol makes 2-pt jump shot from 12 ft,,17,17
47,1,4:57.0,,Turnover by J. Crowder (bad pass; steal by T. Allen),17,17
48,1,4:54.0,T. Allen makes 2-pt dunk at rim,,19,17
49,1,4:53.0,Violation by Team (jump ball),,19,17
50,1,4:41.0,,A. Horford misses 2-pt hook shot from 8 ft,19,17
51,1,4:39.0,,Offensive rebound by A. Bradley,19,17
52,1,4:38.0,,A. Bradley makes 2-pt layup from 2 ft,19,19
53,1,4:14.0,M. Gasol misses 2-pt jump shot from 10 ft,,19,19
54,1,4:13.0,,Defensive rebound by A. Johnson,19,19
55,1,4:07.0,,A. Bradley makes 2-pt layup from 2 ft,19,21
56,1,3:53.0,Personal foul by A. Horford (drawn by M. Gasol),,19,21
57,1,3:53.0,V. Carter enters the game for T. Allen,,19,21
58,1,3:53.0,,M. Smart enters the game for I. Thomas,19,21
59,1,3:53.0,,K. Olynyk enters the game for A. Horford,19,21
60,1,3:48.0,Shooting foul by K. Olynyk (drawn by A. Harrison),,19,21
61,1,3:48.0,A. Harrison misses free throw 1 of 2,,19,21
62,1,3:48.0,Offensive rebound by Team,,19,21
63,1,3:48.0,A. Harrison misses free throw 2 of 2,,19,21
64,1,3:48.0,Z. Randolph enters the game for M. Gasol,,19,21
65,1,3:47.0,Offensive rebound by A. Harrison,,19,21
66,1,3:41.0,V. Carter misses 3-pt jump shot from 26 ft,,19,21
67,1,3:40.0,,Defensive rebound by J. Crowder,19,21
68,1,3:17.0,,M. Smart misses 3-pt jump shot from 25 ft,19,21
69,1,3:16.0,,Offensive rebound by A. Johnson,19,21
70,1,3:14.0,,Turnover by A. Johnson (bad pass; steal by J. Ennis),19,21
71,1,3:13.0,Personal foul by J. Crowder (drawn by J. Ennis),,19,21
72,1,3:13.0,T. Daniels enters the game for J. Ennis,,19,21
73,1,3:01.0,V. Carter misses 2-pt jump shot from 9 ft,,19,21
74,1,3:00.0,,Defensive rebound by K. Olynyk,19,21
75,1,2:47.0,,A. Bradley misses 2-pt jump shot from 16 ft,19,21
76,1,2:45.0,Defensive rebound by V. Carter,,19,21
77,1,2:32.0,,Offensive charge foul by V. Carter (drawn by M. Smart),19,21
78,1,2:32.0,Turnover by V. Carter (offensive foul),,19,21
79,1,2:32.0,,Boston full timeout,19,21
80,1,2:32.0,,G. Green enters the game for J. Crowder,19,21
81,1,2:32.0,,J. Jerebko enters the game for A. Johnson,19,21
82,1,2:18.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by M. Smart),19,24
83,1,1:58.0,T. Daniels misses 2-pt jump shot from 19 ft,,19,24
84,1,1:57.0,,Defensive rebound by J. Jerebko,19,24
85,1,1:45.0,,A. Bradley makes 2-pt layup from 2 ft (assist by J. Jerebko),19,26
86,1,1:22.0,Z. Randolph makes 2-pt hook shot from 4 ft (assist by V. Carter),,21,26
87,1,1:13.0,,Turnover by K. Olynyk (lost ball; steal by V. Carter),21,26
88,1,1:01.0,Z. Randolph misses 2-pt jump shot from 18 ft,,21,26
89,1,1:00.0,,Defensive rebound by K. Olynyk,21,26
90,1,0:49.0,,J. Jerebko misses 3-pt jump shot from 25 ft,21,26
91,1,0:47.0,Defensive rebound by Z. Randolph,,21,26
92,1,0:37.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by A. Harrison),,24,26
93,1,0:31.0,,A. Bradley misses 3-pt jump shot from 25 ft,24,26
94,1,0:30.0,,Offensive rebound by G. Green,24,26
95,1,0:30.0,,G. Green misses 2-pt layup from 2 ft,24,26
96,1,0:29.0,,Offensive rebound by K. Olynyk,24,26
97,1,0:29.0,,K. Olynyk makes 2-pt layup from 1 ft,24,28
98,1,0:13.0,T. Daniels misses 3-pt jump shot from 26 ft,,24,28
99,1,0:13.0,Offensive rebound by J. Martin,,24,28
100,1,0:13.0,J. Martin misses 2-pt layup from 1 ft,,24,28
101,1,0:10.0,,Defensive rebound by K. Olynyk,24,28
102,1,0:02.0,,K. Olynyk misses 3-pt jump shot from 26 ft,24,28
103,1,0:01.0,,Offensive rebound by M. Smart,24,28
104,1,0:01.0,,M. Smart misses 2-pt jump shot from 7 ft,24,28
105,1,0:00.0,,Offensive rebound by Team,24,28
106,2,11:43.0,,G. Green makes 2-pt jump shot from 17 ft (assist by K. Olynyk),24,30
107,2,11:22.0,Shooting foul by K. Olynyk (drawn by M. Gasol),,24,30
108,2,11:22.0,M. Gasol makes free throw 1 of 2,,25,30
109,2,11:22.0,,A. Johnson enters the game for J. Jerebko,25,30
110,2,11:22.0,M. Gasol makes free throw 2 of 2,,26,30
111,2,11:08.0,,M. Smart makes 2-pt jump shot from 15 ft,26,32
112,2,10:51.0,Z. Randolph misses 2-pt jump shot from 18 ft,,26,32
113,2,10:50.0,,Defensive rebound by A. Johnson,26,32
114,2,10:42.0,,I. Thomas misses 2-pt layup from 2 ft (block by M. Gasol),26,32
115,2,10:41.0,,Offensive rebound by A. Johnson,26,32
116,2,10:41.0,,A. Johnson misses 2-pt layup from 1 ft,26,32
117,2,10:40.0,Defensive rebound by T. Allen,,26,32
118,2,10:36.0,Turnover by M. Gasol (traveling),,26,32
119,2,10:29.0,,G. Green makes 3-pt jump shot from 24 ft (assist by A. Johnson),26,35
120,2,10:22.0,Memphis full timeout,,26,35
121,2,10:03.0,V. Carter makes 3-pt jump shot from 26 ft (assist by M. Gasol),,29,35
122,2,9:44.0,,G. Green makes 2-pt jump shot from 15 ft (assist by M. Smart),29,37
123,2,9:29.0,T. Allen makes 2-pt layup at rim,,31,37
124,2,9:29.0,Shooting foul by A. Johnson (drawn by T. Allen),,31,37
125,2,9:29.0,A. Harrison enters the game for V. Carter,,31,37
126,2,9:29.0,T. Allen makes free throw 1 of 1,,32,37
127,2,9:15.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by M. Smart),32,40
128,2,8:54.0,M. Gasol misses 2-pt hook shot from 5 ft,,32,40
129,2,8:53.0,Offensive rebound by Team,,32,40
130,2,8:53.0,,Loose ball foul by K. Olynyk (drawn by Z. Randolph),32,40
131,2,8:46.0,M. Gasol misses 3-pt jump shot from 25 ft,,32,40
132,2,8:44.0,,Defensive rebound by M. Smart,32,40
133,2,8:39.0,,I. Thomas misses 3-pt jump shot from 25 ft,32,40
134,2,8:38.0,,Offensive rebound by G. Green,32,40
135,2,8:34.0,,G. Green makes 3-pt jump shot from 26 ft,32,43
136,2,8:16.0,Turnover by M. Gasol (lost ball; steal by A. Johnson),,32,43
137,2,8:08.0,,G. Green misses 3-pt jump shot from 25 ft,32,43
138,2,8:07.0,Defensive rebound by Z. Randolph,,32,43
139,2,7:53.0,Personal foul by A. Johnson (drawn by M. Gasol),,32,43
140,2,7:53.0,J. Ennis enters the game for T. Daniels,,32,43
141,2,7:43.0,Personal foul by I. Thomas (drawn by M. Gasol),,32,43
142,2,7:43.0,M. Gasol makes free throw 1 of 2,,33,43
143,2,7:43.0,J. Green enters the game for Z. Randolph,,33,43
144,2,7:43.0,,A. Horford enters the game for A. Johnson,33,43
145,2,7:43.0,M. Gasol makes free throw 2 of 2,,34,43
146,2,7:30.0,,I. Thomas makes 2-pt layup from 2 ft (assist by K. Olynyk),34,45
147,2,7:16.0,T. Allen makes 2-pt jump shot from 6 ft (assist by M. Gasol),,36,45
148,2,6:59.0,,I. Thomas makes 2-pt layup from 1 ft (assist by K. Olynyk),36,47
149,2,6:59.0,,Shooting foul by T. Allen (drawn by I. Thomas),36,47
150,2,6:59.0,,J. Crowder enters the game for G. Green,36,47
151,2,6:59.0,,I. Thomas makes free throw 1 of 1,36,48
152,2,6:43.0,A. Harrison misses 2-pt jump shot from 6 ft (block by K. Olynyk),,36,48
153,2,6:42.0,,Defensive rebound by K. Olynyk,36,48
154,2,6:41.0,Loose ball foul by A. Harrison (drawn by K. Olynyk),,36,48
155,2,6:26.0,,A. Horford misses 2-pt jump shot from 17 ft,36,48
156,2,6:25.0,Defensive rebound by J. Ennis,,36,48
157,2,6:16.0,T. Allen misses 2-pt jump shot from 4 ft (block by M. Smart),,36,48
158,2,6:15.0,Offensive rebound by T. Allen,,36,48
159,2,6:14.0,T. Allen makes 2-pt layup from 1 ft,,38,48
160,2,6:07.0,,Boston full timeout,38,48
161,2,6:07.0,Technical foul by T. Allen,,38,48
162,2,6:07.0,,I. Thomas makes technical free throw,38,49
163,2,6:07.0,,A. Bradley enters the game for I. Thomas,38,49
164,2,5:52.0,,A. Bradley misses 2-pt jump shot from 23 ft,38,49
165,2,5:51.0,,Offensive rebound by Team,38,49
166,2,5:51.0,Loose ball foul by T. Allen (drawn by A. Horford),,38,49
167,2,5:37.0,,M. Smart misses 2-pt layup from 3 ft (block by M. Gasol),38,49
168,2,5:36.0,Defensive rebound by Team,,38,49
169,2,5:17.0,J. Green misses 2-pt layup from 3 ft (block by A. Horford),,38,49
170,2,5:16.0,Offensive rebound by Team,,38,49
171,2,5:15.0,Shooting foul by K. Olynyk (drawn by A. Harrison),,38,49
172,2,5:15.0,A. Harrison misses free throw 1 of 2,,38,49
173,2,5:15.0,Offensive rebound by Team,,38,49
174,2,5:15.0,,A. Johnson enters the game for K. Olynyk,38,49
175,2,5:15.0,A. Harrison makes free throw 2 of 2,,39,49
176,2,5:01.0,,A. Johnson misses 2-pt layup from 2 ft (block by J. Green),39,49
177,2,4:59.0,,Offensive rebound by A. Johnson,39,49
178,2,4:52.0,,M. Smart misses 2-pt jump shot from 16 ft,39,49
179,2,4:51.0,Defensive rebound by A. Harrison,,39,49
180,2,4:49.0,Turnover by A. Harrison (lost ball; steal by A. Bradley),,39,49
181,2,4:48.0,,Personal foul by A. Harrison (drawn by A. Bradley),39,49
182,2,4:48.0,Z. Randolph enters the game for M. Gasol,,39,49
183,2,4:40.0,Violation by T. Allen (kicked ball),,39,49
184,2,4:40.0,V. Carter enters the game for J. Ennis,,39,49
185,2,4:33.0,,A. Bradley misses 3-pt jump shot from 25 ft,39,49
186,2,4:32.0,Defensive rebound by J. Green,,39,49
187,2,4:23.0,Personal foul by A. Bradley (drawn by V. Carter),,39,49
188,2,4:23.0,V. Carter misses free throw 1 of 2,,39,49
189,2,4:23.0,Offensive rebound by Team,,39,49
190,2,4:23.0,V. Carter misses free throw 2 of 2,,39,49
191,2,4:23.0,,Defensive rebound by A. Johnson,39,49
192,2,4:23.0,,I. Thomas enters the game for M. Smart,39,49
193,2,4:23.0,T. Daniels enters the game for T. Allen,,39,49
194,2,4:09.0,,A. Horford misses 3-pt jump shot from 25 ft,39,49
195,2,4:08.0,Defensive rebound by J. Green,,39,49
196,2,3:58.0,V. Carter misses 2-pt jump shot from 5 ft,,39,49
197,2,3:57.0,Offensive rebound by Z. Randolph,,39,49
198,2,3:56.0,Shooting foul by J. Crowder (drawn by Z. Randolph),,39,49
199,2,3:56.0,Z. Randolph makes free throw 1 of 2,,40,49
200,2,3:56.0,Z. Randolph makes free throw 2 of 2,,41,49
201,2,3:45.0,,J. Crowder misses 3-pt jump shot from 24 ft,41,49
202,2,3:44.0,Defensive rebound by Z. Randolph,,41,49
203,2,3:26.0,Z. Randolph makes 2-pt hook shot from 6 ft,,43,49
204,2,3:08.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by I. Thomas),43,52
205,2,2:52.0,Turnover by Z. Randolph (bad pass),,43,52
206,2,2:52.0,Official timeout,,43,52
207,2,2:52.0,,J. Jerebko enters the game for A. Johnson,43,52
208,2,2:52.0,M. Gasol enters the game for J. Green,,43,52
209,2,2:40.0,,I. Thomas misses 2-pt jump shot from 8 ft,43,52
210,2,2:39.0,Defensive rebound by M. Gasol,,43,52
211,2,2:24.0,V. Carter misses 3-pt jump shot from 26 ft,,43,52
212,2,2:23.0,,Defensive rebound by J. Crowder,43,52
213,2,2:09.0,,A. Bradley makes 2-pt layup from 1 ft (assist by I. Thomas),43,54
214,2,1:49.0,T. Daniels misses 3-pt jump shot from 26 ft,,43,54
215,2,1:48.0,,Defensive rebound by J. Crowder,43,54
216,2,1:28.0,,J. Crowder misses 3-pt jump shot from 23 ft,43,54
217,2,1:27.0,Defensive rebound by A. Harrison,,43,54
218,2,1:21.0,V. Carter misses 3-pt jump shot from 26 ft,,43,54
219,2,1:20.0,,Defensive rebound by A. Horford,43,54
220,2,1:09.0,,A. Horford misses 2-pt jump shot from 10 ft,43,54
221,2,1:08.0,,Offensive rebound by A. Horford,43,54
222,2,1:08.0,,A. Horford makes 2-pt layup from 2 ft,43,56
223,2,0:53.0,T. Daniels misses 3-pt jump shot from 25 ft,,43,56
224,2,0:51.0,Offensive rebound by Team,,43,56
225,2,0:42.0,T. Daniels makes 3-pt jump shot from 25 ft,,46,56
226,2,0:36.0,,I. Thomas misses 3-pt jump shot from 27 ft,46,56
227,2,0:35.0,Defensive rebound by V. Carter,,46,56
228,2,0:33.0,A. Harrison makes 2-pt layup at rim,,48,56
229,2,0:17.0,,Turnover by I. Thomas (bad pass; steal by V. Carter),48,56
230,2,0:09.0,T. Daniels misses 3-pt jump shot from 25 ft,,48,56
231,2,0:08.0,Offensive rebound by Z. Randolph,,48,56
232,2,0:08.0,Z. Randolph misses 2-pt layup from 1 ft,,48,56
233,2,0:07.0,Offensive rebound by A. Harrison,,48,56
234,2,0:00.0,V. Carter misses 3-pt jump shot from 25 ft,,48,56
235,2,0:00.0,Offensive rebound by Team,,48,56
236,3,11:49.0,,Shooting foul by T. Allen (drawn by A. Bradley),48,56
237,3,11:49.0,,A. Bradley makes free throw 1 of 2,48,57
238,3,11:49.0,,A. Bradley misses free throw 2 of 2,48,57
239,3,11:47.0,Defensive rebound by T. Allen,,48,57
240,3,11:32.0,Personal foul by I. Thomas (drawn by A. Harrison),,48,57
241,3,11:25.0,M. Gasol misses 3-pt jump shot from 25 ft,,48,57
242,3,11:24.0,,Defensive rebound by I. Thomas,48,57
243,3,11:14.0,,A. Johnson misses 2-pt jump shot from 5 ft (block by M. Gasol),48,57
244,3,11:13.0,Defensive rebound by M. Gasol,,48,57
245,3,11:05.0,T. Allen misses 2-pt jump shot from 3 ft (block by A. Bradley),,48,57
246,3,11:04.0,Offensive rebound by T. Allen,,48,57
247,3,11:03.0,Shooting foul by A. Bradley (drawn by T. Allen),,48,57
248,3,11:03.0,T. Allen makes free throw 1 of 2,,49,57
249,3,11:03.0,T. Allen misses free throw 2 of 2,,49,57
250,3,11:03.0,,Defensive rebound by J. Crowder,49,57
251,3,10:46.0,,A. Bradley misses 2-pt layup at rim,49,57
252,3,10:45.0,Defensive rebound by J. Green,,49,57
253,3,10:38.0,J. Ennis misses 2-pt layup from 2 ft,,49,57
254,3,10:37.0,,Defensive rebound by A. Johnson,49,57
255,3,10:30.0,,A. Horford makes 2-pt layup from 1 ft (assist by I. Thomas),49,59
256,3,10:10.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by M. Gasol),,52,59
257,3,10:01.0,,I. Thomas misses 3-pt jump shot from 26 ft,52,59
258,3,10:00.0,Defensive rebound by J. Green,,52,59
259,3,9:54.0,J. Green makes 2-pt dunk at rim (assist by M. Gasol),,54,59
260,3,9:54.0,,Boston full timeout,54,59
261,3,9:36.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),54,62
262,3,9:14.0,M. Gasol misses 2-pt jump shot from 12 ft,,54,62
263,3,9:13.0,,Defensive rebound by J. Crowder,54,62
264,3,9:06.0,,Turnover by J. Crowder (bad pass; steal by M. Gasol),54,62
265,3,8:51.0,M. Gasol makes 2-pt jump shot from 16 ft (assist by A. Harrison),,56,62
266,3,8:33.0,,Shooting block foul by J. Ennis (drawn by J. Crowder),56,62
267,3,8:33.0,,J. Crowder makes free throw 1 of 2,56,63
268,3,8:33.0,,J. Crowder makes free throw 2 of 2,56,64
269,3,8:16.0,J. Ennis makes 2-pt layup from 1 ft (assist by A. Harrison),,58,64
270,3,7:55.0,,Turnover by A. Horford (bad pass; steal by J. Green),58,64
271,3,7:49.0,T. Allen makes 2-pt layup from 2 ft,,60,64
272,3,7:42.0,,A. Bradley misses 2-pt layup from 1 ft (block by J. Green),60,64
273,3,7:40.0,Defensive rebound by M. Gasol,,60,64
274,3,7:24.0,M. Gasol misses 2-pt jump shot from 13 ft,,60,64
275,3,7:23.0,Offensive rebound by T. Allen,,60,64
276,3,7:23.0,Shooting foul by A. Johnson (drawn by T. Allen),,60,64
277,3,7:23.0,T. Allen misses free throw 1 of 2,,60,64
278,3,7:23.0,Offensive rebound by Team,,60,64
279,3,7:23.0,,J. Brown enters the game for A. Johnson,60,64
280,3,7:23.0,V. Carter enters the game for J. Ennis,,60,64
281,3,7:23.0,T. Allen makes free throw 2 of 2,,61,64
282,3,7:11.0,,A. Horford makes 2-pt jump shot from 23 ft (assist by I. Thomas),61,66
283,3,6:56.0,Shooting foul by A. Bradley (drawn by J. Green),,61,66
284,3,6:56.0,J. Green makes free throw 1 of 2,,62,66
285,3,6:56.0,J. Green makes free throw 2 of 2,,63,66
286,3,6:42.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by J. Brown),63,69
287,3,6:27.0,M. Gasol misses 2-pt jump shot from 5 ft (block by J. Crowder),,63,69
288,3,6:26.0,Offensive rebound by Team,,63,69
289,3,6:19.0,A. Harrison misses 2-pt jump shot from 19 ft,,63,69
290,3,6:18.0,,Defensive rebound by A. Bradley,63,69
291,3,6:07.0,,A. Horford misses 3-pt jump shot from 25 ft,63,69
292,3,6:06.0,Defensive rebound by Team,,63,69
293,3,5:51.0,J. Green makes 2-pt jump shot from 22 ft (assist by M. Gasol),,65,69
294,3,5:33.0,,A. Horford misses 2-pt hook shot from 7 ft,65,69
295,3,5:32.0,Defensive rebound by Team,,65,69
296,3,5:16.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),,67,69
297,3,5:07.0,,Personal foul by M. Gasol (drawn by I. Thomas),67,69
298,3,5:07.0,,M. Smart enters the game for I. Thomas,67,69
299,3,5:07.0,T. Daniels enters the game for T. Allen,,67,69
300,3,4:58.0,,A. Bradley makes 2-pt layup from 1 ft (assist by M. Smart),67,71
301,3,4:58.0,,Shooting foul by T. Daniels (drawn by A. Bradley),67,71
302,3,4:58.0,,A. Bradley makes free throw 1 of 1,67,72
303,3,4:38.0,A. Harrison makes 2-pt layup from 1 ft (assist by M. Gasol),,69,72
304,3,4:26.0,,M. Smart misses 2-pt jump shot from 10 ft,69,72
305,3,4:25.0,Defensive rebound by V. Carter,,69,72
306,3,4:07.0,M. Gasol misses 2-pt jump shot from 18 ft,,69,72
307,3,4:06.0,,Defensive rebound by J. Crowder,69,72
308,3,3:56.0,,A. Bradley makes 2-pt layup from 2 ft (assist by A. Horford),69,74
309,3,3:55.0,Memphis full timeout,,69,74
310,3,3:55.0,Z. Randolph enters the game for M. Gasol,,69,74
311,3,3:43.0,V. Carter makes 2-pt layup from 1 ft (assist by Z. Randolph),,71,74
312,3,3:30.0,,J. Crowder makes 2-pt layup from 2 ft (assist by A. Bradley),71,76
313,3,3:13.0,A. Harrison misses 2-pt hook shot from 6 ft,,71,76
314,3,3:12.0,,Defensive rebound by A. Horford,71,76
315,3,3:11.0,,Turnover by A. Horford (lost ball; steal by A. Harrison),71,76
316,3,2:59.0,Shooting foul by A. Horford (drawn by A. Harrison),,71,76
317,3,2:59.0,A. Harrison makes free throw 1 of 2,,72,76
318,3,2:59.0,,K. Olynyk enters the game for J. Crowder,72,76
319,3,2:59.0,,G. Green enters the game for J. Brown,72,76
320,3,2:59.0,A. Harrison makes free throw 2 of 2,,73,76
321,3,2:40.0,,A. Horford misses 2-pt jump shot from 19 ft,73,76
322,3,2:40.0,,Offensive rebound by A. Bradley,73,76
323,3,2:27.0,,A. Horford misses 3-pt jump shot from 26 ft,73,76
324,3,2:23.0,,Offensive rebound by Team,73,76
325,3,2:21.0,,A. Bradley makes 2-pt layup from 1 ft (assist by G. Green),73,78
326,3,2:21.0,T. Allen enters the game for A. Harrison,,73,78
327,3,2:05.0,T. Daniels makes 2-pt jump shot from 18 ft (assist by T. Allen),,75,78
328,3,1:52.0,,Shooting foul by J. Green (drawn by M. Smart),75,78
329,3,1:52.0,,M. Smart misses free throw 1 of 2,75,78
330,3,1:52.0,,Offensive rebound by Team,75,78
331,3,1:52.0,,A. Johnson enters the game for A. Horford,75,78
332,3,1:52.0,,M. Smart makes free throw 2 of 2,75,79
333,3,1:35.0,Z. Randolph misses 2-pt layup from 2 ft,,75,79
334,3,1:34.0,,Defensive rebound by K. Olynyk,75,79
335,3,1:21.0,,M. Smart makes 3-pt jump shot from 28 ft,75,82
336,3,1:06.0,A. Harrison enters the game for V. Carter,,75,82
337,3,1:06.0,Turnover by Z. Randolph (lost ball; steal by A. Johnson),,75,82
338,3,1:00.0,,A. Bradley makes 2-pt dunk from 2 ft (assist by M. Smart),75,84
339,3,0:38.0,J. Green makes 2-pt jump shot from 18 ft (assist by A. Harrison),,77,84
340,3,0:31.0,,K. Olynyk misses 3-pt jump shot from 25 ft,77,84
341,3,0:30.0,Defensive rebound by Z. Randolph,,77,84
342,3,0:07.0,A. Harrison misses 3-pt jump shot from 25 ft,,77,84
343,3,0:05.0,Offensive rebound by J. Green,,77,84
344,3,0:02.0,T. Daniels misses 3-pt jump shot from 26 ft,,77,84
345,3,0:02.0,,Defensive rebound by G. Green,77,84
346,3,0:00.0,,G. Green misses 3-pt jump shot from 46 ft,77,84
347,3,0:00.0,,Offensive rebound by Team,77,84
348,4,11:41.0,M. Gasol misses 2-pt jump shot from 13 ft,,77,84
349,4,11:40.0,Offensive rebound by Z. Randolph,,77,84
350,4,11:39.0,Z. Randolph makes 2-pt layup from 2 ft,,79,84
351,4,11:26.0,,G. Green makes 2-pt layup from 1 ft (assist by I. Thomas),79,86
352,4,11:02.0,Z. Randolph makes 2-pt jump shot from 16 ft,,81,86
353,4,10:50.0,,Turnover by M. Smart (bad pass; steal by T. Allen),81,86
354,4,10:43.0,Personal foul by A. Johnson (drawn by M. Gasol),,81,86
355,4,10:26.0,T. Daniels misses 3-pt jump shot from 27 ft,,81,86
356,4,10:25.0,Offensive rebound by Team,,81,86
357,4,10:25.0,,Loose ball foul by A. Johnson (drawn by Z. Randolph),81,86
358,4,10:25.0,,T. Zeller enters the game for A. Johnson,81,86
359,4,10:20.0,M. Gasol misses 3-pt jump shot from 26 ft,,81,86
360,4,10:19.0,Offensive rebound by Z. Randolph,,81,86
361,4,10:08.0,Z. Randolph makes 2-pt layup from 2 ft,,83,86
362,4,9:52.0,,Personal foul by Z. Randolph (drawn by I. Thomas),83,86
363,4,9:52.0,V. Carter enters the game for T. Daniels,,83,86
364,4,9:45.0,,Shooting foul by V. Carter (drawn by I. Thomas),83,86
365,4,9:45.0,,I. Thomas makes free throw 1 of 2,83,87
366,4,9:45.0,,I. Thomas makes free throw 2 of 2,83,88
367,4,9:38.0,Personal foul by M. Smart (drawn by V. Carter),,83,88
368,4,9:29.0,M. Gasol makes 2-pt hook shot from 5 ft (assist by V. Carter),,85,88
369,4,9:29.0,Shooting foul by K. Olynyk (drawn by M. Gasol),,85,88
370,4,9:29.0,M. Gasol makes free throw 1 of 1,,86,88
371,4,9:17.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by I. Thomas),86,91
372,4,9:00.0,V. Carter misses 3-pt jump shot from 25 ft,,86,91
373,4,9:00.0,,Defensive rebound by K. Olynyk,86,91
374,4,8:53.0,,I. Thomas misses 2-pt layup from 2 ft,86,91
375,4,8:52.0,Defensive rebound by A. Harrison,,86,91
376,4,8:44.0,A. Harrison makes 2-pt layup from 1 ft,,88,91
377,4,8:31.0,,I. Thomas makes 2-pt layup from 1 ft,88,93
378,4,8:19.0,M. Gasol makes 2-pt hook shot from 10 ft (assist by Z. Randolph),,90,93
379,4,8:05.0,,Shooting foul by A. Harrison (drawn by I. Thomas),90,93
380,4,8:05.0,Official timeout,,90,93
381,4,8:05.0,,I. Thomas makes free throw 1 of 2,90,94
382,4,8:05.0,,A. Horford enters the game for K. Olynyk,90,93
383,4,8:05.0,J. Ennis enters the game for T. Allen,,90,93
384,4,8:05.0,,I. Thomas makes free throw 2 of 2,90,95
385,4,7:48.0,Z. Randolph makes 2-pt hook shot from 7 ft (assist by M. Gasol),,92,95
