,QUARTER,TIME_REMAINING,INDIANA_ACTION,MEMPHIS_ACTION,INDIANA_SCORE,MEMPHIS_SCORE
26,1,8:06.0,,M. Conley makes 2-pt layup from 2 ft,3,12
27,1,8:00.0,Indiana full timeout,,3,12
28,1,7:47.0,,Violation by J. Ennis (kicked ball),3,12
29,1,7:39.0,Shooting foul by J. Ennis (drawn by P. George),,3,12
30,1,7:39.0,P. George makes free throw 1 of 2,,4,12
31,1,7:39.0,P. George makes free throw 2 of 2,,5,12
32,1,7:27.0,,Shooting foul by P. George (drawn by V. Carter),5,12
33,1,7:27.0,,V. Carter makes free throw 1 of 2,5,13
34,1,7:27.0,,A. Harrison enters the game for J. Ennis,5,13
35,1,7:27.0,,V. Carter makes free throw 2 of 2,5,14
36,1,7:14.0,M. Turner makes 2-pt jump shot from 16 ft (assist by J. Teague),,7,14
37,1,6:56.0,,B. Wright makes 2-pt hook shot from 7 ft (assist by A. Harrison),7,16
38,1,6:37.0,Turnover by P. George (bad pass; steal by M. Conley),,7,16
39,1,6:32.0,,B. Wright makes 2-pt dunk at rim (assist by T. Allen),7,18
40,1,6:15.0,M. Ellis misses 2-pt layup from 3 ft (block by B. Wright),,7,18
41,1,6:15.0,,Defensive rebound by Team,7,18
42,1,5:55.0,,M. Conley makes 3-pt jump shot from 26 ft,7,21
43,1,5:42.0,T. Young misses 2-pt layup from 1 ft,,7,21
44,1,5:41.0,,Defensive rebound by V. Carter,7,21
45,1,5:35.0,,M. Conley makes 3-pt jump shot from 26 ft,7,24
46,1,5:35.0,Indiana full timeout,,7,24
47,1,5:35.0,A. Brooks enters the game for J. Teague,,7,24
48,1,5:21.0,P. George misses 2-pt jump shot from 13 ft,,7,24
49,1,5:21.0,,Defensive rebound by V. Carter,7,24
50,1,4:57.0,,A. Harrison makes 2-pt jump shot from 21 ft,7,26
51,1,4:43.0,M. Turner makes 2-pt jump shot from 5 ft,,9,26
52,1,4:43.0,Shooting foul by B. Wright (drawn by M. Turner),,9,26
53,1,4:43.0,C. Miles enters the game for M. Ellis,,9,26
54,1,4:43.0,,Z. Randolph enters the game for B. Wright,9,26
55,1,4:43.0,L. Allen enters the game for T. Young,,9,26
56,1,4:43.0,M. Turner makes free throw 1 of 1,,10,26
57,1,4:22.0,,Z. Randolph misses 3-pt jump shot from 26 ft,10,26
58,1,4:20.0,Defensive rebound by L. Allen,,10,26
59,1,4:13.0,A. Brooks misses 2-pt layup from 2 ft,,10,26
60,1,4:11.0,,Defensive rebound by Z. Randolph,10,26
61,1,4:01.0,,Shooting foul by L. Allen (drawn by V. Carter),10,26
62,1,4:01.0,,V. Carter makes free throw 1 of 2,10,27
63,1,4:01.0,,D. Davis enters the game for M. Conley,10,27
64,1,4:01.0,,V. Carter makes free throw 2 of 2,10,28
65,1,3:50.0,C. Miles misses 3-pt jump shot from 26 ft,,10,28
66,1,3:49.0,,Defensive rebound by D. Davis,10,28
67,1,3:36.0,,Turnover by Z. Randolph (bad pass; steal by L. Allen),10,28
68,1,3:29.0,A. Brooks misses 2-pt layup from 2 ft,,10,28
69,1,3:26.0,,Defensive rebound by D. Davis,10,28
70,1,3:16.0,,Personal foul by A. Brooks (drawn by V. Carter),10,28
71,1,3:16.0,,T. Daniels enters the game for V. Carter,10,28
72,1,3:16.0,R. Christmas enters the game for M. Turner,,10,28
73,1,3:04.0,,Z. Randolph makes 2-pt jump shot from 7 ft,10,30
74,1,2:43.0,C. Miles makes 3-pt jump shot from 26 ft (assist by P. George),,13,30
75,1,2:19.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by Z. Randolph),13,33
76,1,2:00.0,A. Brooks makes 3-pt jump shot from 25 ft (assist by L. Allen),,16,33
77,1,1:46.0,,T. Daniels makes 2-pt jump shot from 19 ft (assist by A. Harrison),16,35
78,1,1:33.0,C. Miles misses 3-pt jump shot from 23 ft,,16,35
79,1,1:32.0,,Defensive rebound by Z. Randolph,16,35
80,1,1:18.0,,T. Daniels misses 3-pt jump shot from 27 ft (block by P. George),16,35
81,1,1:17.0,,Offensive rebound by T. Allen,16,35
82,1,1:17.0,,T. Allen misses 2-pt layup from 1 ft,16,35
83,1,1:15.0,,Offensive rebound by Z. Randolph,16,35
84,1,1:08.0,,Z. Randolph misses 2-pt jump shot from 21 ft,16,35
85,1,1:07.0,Defensive rebound by R. Christmas,,16,35
86,1,1:00.0,A. Brooks makes 3-pt jump shot from 26 ft (assist by P. George),,19,35
87,1,0:58.0,,Memphis full timeout,19,35
88,1,0:58.0,,M. Conley enters the game for T. Allen,19,35
89,1,0:58.0,M. Ellis enters the game for P. George,,19,35
90,1,0:43.0,,M. Conley makes 3-pt jump shot from 27 ft (assist by T. Daniels),19,38
91,1,0:32.0,A. Brooks makes 3-pt jump shot from 26 ft (assist by M. Ellis),,22,38
92,1,0:08.0,,Z. Randolph misses 2-pt hook shot from 7 ft,22,38
93,1,0:07.0,Defensive rebound by L. Allen,,22,38
94,1,0:07.0,Personal foul by Z. Randolph (drawn by L. Allen),,22,38
95,1,0:07.0,L. Allen makes free throw 1 of 2,,23,38
96,1,0:07.0,,V. Carter enters the game for D. Davis,23,38
97,1,0:07.0,T. Young enters the game for R. Christmas,,23,38
98,1,0:07.0,L. Allen makes free throw 2 of 2,,24,38
99,1,0:01.0,,Z. Randolph misses 2-pt jump shot from 10 ft,24,38
100,1,0:00.0,,Offensive rebound by Team,24,38
101,2,11:39.0,C. Miles makes 3-pt jump shot from 23 ft (assist by L. Allen),,27,38
102,2,11:14.0,,T. Daniels misses 3-pt jump shot from 25 ft,27,38
103,2,11:14.0,Defensive rebound by C. Miles,,27,38
104,2,11:02.0,L. Allen misses 2-pt jump shot from 11 ft,,27,38
105,2,11:02.0,Offensive rebound by A. Brooks,,27,38
106,2,11:02.0,Shooting foul by A. Harrison (drawn by A. Brooks),,27,38
107,2,11:02.0,A. Brooks makes free throw 1 of 2,,28,38
108,2,11:02.0,A. Brooks makes free throw 2 of 2,,29,38
109,2,10:40.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by Z. Randolph),29,41
110,2,10:31.0,Personal foul by A. Harrison (drawn by M. Ellis),,29,41
111,2,10:31.0,,J. Ennis enters the game for A. Harrison,29,41
112,2,10:23.0,Offensive foul by R. Christmas (drawn by M. Conley),,29,41
113,2,10:23.0,Turnover by R. Christmas (offensive foul),,29,41
114,2,10:12.0,,M. Conley makes 3-pt jump shot from 26 ft,29,44
115,2,9:58.0,C. Miles misses 2-pt jump shot from 18 ft,,29,44
116,2,9:57.0,,Defensive rebound by M. Conley,29,44
117,2,9:45.0,,Z. Randolph makes 2-pt jump shot from 7 ft,29,46
118,2,9:28.0,M. Ellis makes 2-pt jump shot from 16 ft,,31,46
119,2,9:07.0,,T. Daniels misses 3-pt jump shot from 24 ft,31,46
120,2,9:06.0,Defensive rebound by L. Allen,,31,46
121,2,8:48.0,A. Brooks makes 3-pt jump shot from 25 ft,,34,46
122,2,8:42.0,,Memphis full timeout,34,46
123,2,8:42.0,,V. Carter enters the game for D. Davis,34,46
124,2,8:42.0,,A. Harrison enters the game for T. Daniels,34,46
125,2,8:42.0,T. Young enters the game for L. Allen,,34,46
126,2,8:35.0,,Turnover by V. Carter (bad pass; steal by T. Young),34,46
127,2,8:27.0,C. Miles makes 2-pt dunk at rim,,36,46
128,2,8:09.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by A. Harrison),36,49
129,2,7:54.0,M. Ellis misses 2-pt layup from 1 ft,,36,49
130,2,7:52.0,Offensive rebound by T. Young,,36,49
131,2,7:50.0,T. Young makes 2-pt layup from 1 ft,,38,49
132,2,7:32.0,,Z. Randolph makes 2-pt jump shot from 19 ft,38,51
133,2,7:19.0,A. Brooks misses 2-pt jump shot from 7 ft,,38,51
134,2,7:19.0,,Defensive rebound by Team,38,51
135,2,7:19.0,,Personal foul by R. Christmas (drawn by A. Harrison),38,51
136,2,7:19.0,,T. Allen enters the game for M. Conley,38,51
137,2,7:19.0,M. Turner enters the game for R. Christmas,,38,51
138,2,7:02.0,,J. Ennis makes 2-pt layup from 1 ft,38,53
139,2,7:02.0,,Shooting foul by M. Turner (drawn by J. Ennis),38,53
140,2,7:02.0,,J. Ennis makes free throw 1 of 1,38,54
141,2,6:51.0,Turnover by M. Turner (bad pass; steal by Z. Randolph),,38,54
142,2,6:47.0,Violation by T. Young (def goaltending),,38,54
143,2,6:47.0,,Z. Randolph makes 2-pt layup from 3 ft (assist by T. Allen),38,56
144,2,6:47.0,,Shooting foul by A. Brooks (drawn by Z. Randolph),38,56
145,2,6:47.0,P. George enters the game for M. Ellis,,38,56
146,2,6:47.0,,Z. Randolph makes free throw 1 of 1,38,57
147,2,6:27.0,M. Turner makes 2-pt jump shot from 19 ft (assist by C. Miles),,40,57
148,2,6:09.0,,A. Harrison makes 2-pt layup from 2 ft,40,59
149,2,6:01.0,Turnover by A. Brooks (bad pass),,40,59
150,2,6:01.0,J. Teague enters the game for A. Brooks,,40,59
151,2,5:45.0,,T. Allen misses 2-pt jump shot from 8 ft,40,59
152,2,5:44.0,,Offensive rebound by T. Allen,40,59
153,2,5:39.0,Official timeout,,40,59
154,2,5:39.0,M. Ellis enters the game for C. Miles,,40,59
155,2,5:24.0,,Z. Randolph makes 2-pt jump shot from 4 ft (assist by T. Allen),40,61
156,2,5:24.0,Violation by M. Turner (def goaltending),,40,61
157,2,5:10.0,P. George makes 2-pt jump shot from 22 ft (assist by T. Young),,42,61
158,2,4:52.0,,Shooting foul by M. Turner (drawn by T. Allen),42,61
159,2,4:52.0,,T. Allen misses free throw 1 of 2,42,61
160,2,4:52.0,,Offensive rebound by Team,42,61
161,2,4:52.0,,T. Allen makes free throw 2 of 2,42,62
162,2,4:44.0,Personal foul by A. Harrison (drawn by J. Teague),,42,62
163,2,4:44.0,,M. Conley enters the game for A. Harrison,42,62
164,2,4:29.0,M. Turner misses 2-pt jump shot from 8 ft,,42,62
165,2,4:26.0,Offensive rebound by T. Young,,42,62
166,2,4:26.0,T. Young makes 2-pt layup from 1 ft,,44,62
167,2,4:04.0,,Z. Randolph misses 3-pt jump shot from 26 ft,44,62
168,2,4:04.0,Defensive rebound by Team,,44,62
169,2,3:53.0,Turnover by P. George (bad pass; steal by M. Conley),,44,62
170,2,3:47.0,,T. Allen makes 2-pt layup from 2 ft (assist by J. Ennis),44,64
171,2,3:43.0,,Violation by Team (jump ball),44,64
172,2,3:19.0,J. Teague misses 3-pt jump shot from 25 ft,,44,64
173,2,3:19.0,,Defensive rebound by Z. Randolph,44,64
174,2,3:10.0,,T. Allen misses 2-pt jump shot from 5 ft (block by M. Ellis),44,64
175,2,3:05.0,,Offensive rebound by Team,44,64
176,2,2:57.0,,J. Ennis misses 2-pt jump shot from 21 ft,44,64
177,2,2:57.0,Defensive rebound by M. Turner,,44,64
178,2,2:45.0,M. Ellis misses 3-pt jump shot from 25 ft,,44,64
179,2,2:44.0,Offensive rebound by T. Young,,44,64
180,2,2:36.0,M. Turner misses 3-pt jump shot from 26 ft,,44,64
181,2,2:36.0,Offensive rebound by T. Young,,44,64
182,2,2:31.0,T. Young makes 2-pt jump shot from 6 ft,,46,64
183,2,2:16.0,,Memphis full timeout,46,64
184,2,2:16.0,Indiana full timeout,,46,64
185,2,2:16.0,,B. Wright enters the game for Z. Randolph,46,64
186,2,2:16.0,R. Christmas enters the game for M. Turner,,46,64
187,2,2:00.0,,B. Wright makes 2-pt layup from 2 ft (assist by M. Conley),46,66
188,2,1:41.0,R. Christmas makes 2-pt dunk at rim (assist by J. Teague),,48,66
189,2,1:20.0,,M. Conley misses 2-pt jump shot from 13 ft,48,66
190,2,1:18.0,Defensive rebound by P. George,,48,66
191,2,1:10.0,T. Young makes 2-pt dunk at rim (assist by P. George),,50,66
192,2,0:56.0,,Personal foul by R. Christmas (drawn by B. Wright),50,66
193,2,0:56.0,,B. Wright misses free throw 1 of 2,50,66
194,2,0:56.0,,Offensive rebound by Team,50,66
195,2,0:56.0,,B. Wright makes free throw 2 of 2,50,67
196,2,0:44.0,Turnover by M. Ellis (bad pass; steal by V. Carter),,50,67
197,2,0:37.0,,V. Carter makes 3-pt jump shot from 24 ft (assist by M. Conley),50,70
198,2,0:32.0,Turnover by J. Teague (lost ball; steal by J. Ennis),,50,70
199,2,0:26.0,,T. Allen misses 2-pt layup from 1 ft,50,70
200,2,0:25.0,,Offensive rebound by J. Ennis,50,70
201,2,0:24.0,,J. Ennis misses 2-pt layup from 2 ft (block by R. Christmas),50,70
202,2,0:24.0,,Offensive rebound by J. Ennis,50,70
203,2,0:24.0,,J. Ennis makes 2-pt layup from 2 ft,50,72
204,2,0:04.0,P. George makes 3-pt jump shot from 24 ft,,53,72
205,2,0:01.0,,M. Conley misses 3-pt jump shot from 27 ft,53,72
206,2,0:00.0,,Offensive rebound by Team,53,72
207,3,11:47.0,P. George misses 2-pt jump shot from 21 ft,,53,72
208,3,11:47.0,Offensive rebound by Team,,53,72
209,3,11:41.0,P. George misses 2-pt jump shot from 18 ft,,53,72
210,3,11:40.0,,Defensive rebound by B. Wright,53,72
211,3,11:25.0,,B. Wright misses 2-pt jump shot from 6 ft (block by M. Ellis),53,72
212,3,11:23.0,Defensive rebound by M. Ellis,,53,72
213,3,11:12.0,M. Turner misses 2-pt jump shot from 19 ft,,53,72
214,3,11:11.0,,Defensive rebound by V. Carter,53,72
215,3,11:00.0,,J. Ennis misses 3-pt jump shot from 26 ft,53,72
216,3,10:59.0,Defensive rebound by M. Ellis,,53,72
217,3,10:51.0,J. Teague makes 2-pt layup from 1 ft,,55,72
218,3,10:35.0,,B. Wright misses 2-pt jump shot from 7 ft,55,72
219,3,10:35.0,Defensive rebound by J. Teague,,55,72
220,3,10:28.0,T. Young makes 2-pt layup from 1 ft (assist by J. Teague),,57,72
221,3,10:28.0,,Memphis full timeout,57,72
222,3,10:14.0,,Personal foul by M. Turner (drawn by B. Wright),57,72
223,3,10:04.0,,M. Conley makes 2-pt layup from 2 ft,57,74
224,3,9:38.0,J. Teague makes 2-pt layup from 1 ft,,59,74
225,3,9:24.0,,M. Conley makes 2-pt jump shot from 17 ft (assist by T. Allen),59,76
226,3,9:10.0,T. Young makes 2-pt layup from 1 ft (assist by J. Teague),,61,76
227,3,8:40.0,,B. Wright makes 2-pt jump shot from 18 ft (assist by M. Conley),61,78
228,3,8:23.0,J. Teague misses 3-pt jump shot from 25 ft,,61,78
229,3,8:23.0,,Defensive rebound by J. Ennis,61,78
230,3,8:08.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by B. Wright),61,81
231,3,7:50.0,Personal foul by M. Conley (drawn by M. Turner),,61,81
232,3,7:45.0,P. George misses 2-pt jump shot from 12 ft,,61,81
233,3,7:45.0,,Defensive rebound by T. Allen,61,81
234,3,7:39.0,,Offensive foul by J. Ennis (drawn by M. Ellis),61,81
235,3,7:39.0,,Turnover by J. Ennis (offensive foul),61,81
236,3,7:21.0,M. Turner makes 2-pt jump shot from 13 ft (assist by T. Young),,63,81
237,3,7:04.0,,Shooting foul by P. George (drawn by V. Carter),63,81
238,3,7:04.0,,V. Carter makes free throw 1 of 3,63,82
239,3,7:04.0,,V. Carter makes free throw 2 of 3,63,83
240,3,7:04.0,,V. Carter makes free throw 3 of 3,63,84
241,3,6:51.0,T. Young misses 2-pt layup from 2 ft,,63,84
242,3,6:51.0,,Defensive rebound by V. Carter,63,84
243,3,6:27.0,,J. Ennis makes 2-pt layup from 2 ft,63,86
244,3,6:07.0,Personal foul by T. Allen (drawn by P. George),,63,86
245,3,5:54.0,,Offensive charge foul by M. Ellis (drawn by J. Ennis),63,86
246,3,5:54.0,Turnover by M. Ellis (offensive foul),,63,86
247,3,5:54.0,,A. Harrison enters the game for J. Ennis,63,86
248,3,5:29.0,,M. Conley misses 3-pt jump shot from 24 ft,63,86
249,3,5:28.0,Defensive rebound by T. Young,,63,86
250,3,5:14.0,T. Young misses 2-pt jump shot from 5 ft,,63,86
251,3,5:14.0,Offensive rebound by T. Young,,63,86
252,3,5:14.0,T. Young misses 2-pt layup from 5 ft,,63,86
253,3,5:12.0,,Defensive rebound by V. Carter,63,86
254,3,5:04.0,,T. Allen makes 2-pt layup from 2 ft,63,88
255,3,4:54.0,Personal foul by T. Allen (drawn by T. Young),,63,88
256,3,4:54.0,,T. Daniels enters the game for M. Conley,63,88
257,3,4:54.0,A. Brooks enters the game for J. Teague,,63,88
258,3,4:40.0,P. George makes 2-pt layup from 1 ft,,65,88
259,3,4:14.0,,V. Carter misses 3-pt jump shot from 25 ft,65,88
260,3,4:14.0,Defensive rebound by T. Young,,65,88
261,3,4:05.0,P. George misses 3-pt jump shot from 23 ft,,65,88
262,3,4:04.0,,Defensive rebound by T. Allen,65,88
263,3,3:58.0,,Turnover by T. Allen (bad pass),65,88
264,3,3:58.0,,Z. Randolph enters the game for B. Wright,65,88
265,3,3:48.0,M. Turner misses 2-pt jump shot from 21 ft,,65,88
266,3,3:48.0,,Defensive rebound by T. Daniels,65,88
267,3,3:36.0,,T. Daniels misses 3-pt jump shot from 26 ft,65,88
268,3,3:35.0,,Offensive rebound by V. Carter,65,88
269,3,3:35.0,,V. Carter misses 2-pt layup from 1 ft,65,88
270,3,3:32.0,Defensive rebound by M. Turner,,65,88
271,3,3:25.0,M. Ellis misses 3-pt jump shot from 24 ft,,65,88
272,3,3:24.0,Offensive rebound by T. Young,,65,88
273,3,3:16.0,P. George makes 2-pt jump shot from 11 ft,,67,88
274,3,3:16.0,,Memphis full timeout,67,88
275,3,3:16.0,,M. Conley enters the game for A. Harrison,67,88
276,3,3:16.0,C. Miles enters the game for T. Young,,67,88
277,3,3:16.0,L. Allen enters the game for M. Ellis,,67,88
278,3,3:05.0,,Turnover by Z. Randolph (bad pass; steal by P. George),67,88
279,3,3:05.0,,Loose ball foul by Z. Randolph (drawn by P. George),67,88
280,3,2:47.0,P. George makes 2-pt jump shot from 22 ft,,69,88
281,3,2:30.0,,V. Carter makes 2-pt jump shot from 15 ft,69,90
282,3,2:19.0,A. Brooks makes 2-pt layup from 1 ft,,71,90
283,3,2:07.0,,Shooting foul by L. Allen (drawn by T. Allen),71,90
284,3,2:07.0,Indiana full timeout,,71,90
285,3,2:07.0,,T. Allen makes free throw 1 of 2,71,91
286,3,2:07.0,T. Young enters the game for M. Turner,,71,90
287,3,2:07.0,,T. Allen makes free throw 2 of 2,71,92
288,3,1:58.0,Turnover by P. George (traveling),,71,92
289,3,1:41.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by T. Daniels),71,94
290,3,1:29.0,A. Brooks misses 2-pt jump shot from 13 ft,,71,94
291,3,1:28.0,Offensive rebound by L. Allen,,71,94
292,3,1:24.0,C. Miles misses 3-pt jump shot from 23 ft,,71,94
293,3,1:24.0,,Defensive rebound by T. Allen,71,94
294,3,1:24.0,,Personal foul by A. Brooks (drawn by T. Allen),71,94
295,3,1:24.0,,B. Wright enters the game for V. Carter,71,94
296,3,1:24.0,,J. Ennis enters the game for T. Allen,71,94
297,3,1:14.0,,Turnover by M. Conley (bad pass; steal by P. George),71,94
298,3,1:10.0,P. George makes 2-pt dunk at rim,,73,94
299,3,0:48.0,,Z. Randolph makes 2-pt jump shot from 5 ft,73,96
300,3,0:25.0,A. Brooks misses 2-pt layup from 3 ft,,73,96
301,3,0:24.0,Offensive rebound by L. Allen,,73,96
302,3,0:24.0,L. Allen misses 2-pt layup from 1 ft,,73,96
303,3,0:23.0,Offensive rebound by L. Allen,,73,96
304,3,0:18.0,P. George makes 3-pt jump shot from 25 ft (assist by C. Miles),,76,96
305,3,0:02.0,,M. Conley misses 2-pt jump shot from 18 ft,76,96
306,3,0:01.0,Defensive rebound by Team,,76,96
307,3,0:01.0,P. George makes 3-pt jump shot from 26 ft (assist by T. Young),,79,96
308,4,11:49.0,,Personal foul by P. George (drawn by T. Daniels),79,96
309,4,11:44.0,,Personal foul by T. Young (drawn by B. Wright),79,96
310,4,11:31.0,,M. Conley makes 3-pt jump shot from 26 ft (assist by Z. Randolph),79,99
311,4,11:13.0,C. Miles makes 2-pt jump shot from 12 ft (assist by A. Brooks),,81,99
312,4,10:50.0,,Z. Randolph makes 2-pt jump shot from 22 ft (assist by M. Conley),81,101
313,4,10:42.0,A. Brooks misses 3-pt jump shot from 25 ft,,81,101
314,4,10:41.0,,Defensive rebound by J. Ennis,81,101
315,4,10:25.0,,Z. Randolph misses 2-pt jump shot from 16 ft,81,101
316,4,10:23.0,Defensive rebound by C. Miles,,81,101
317,4,10:17.0,Turnover by C. Miles (lost ball; steal by J. Ennis),,81,101
318,4,9:57.0,,M. Conley makes 2-pt jump shot from 14 ft,81,103
319,4,9:55.0,Indiana full timeout,,81,103
320,4,9:42.0,C. Miles misses 3-pt jump shot from 23 ft,,81,103
321,4,9:41.0,,Defensive rebound by Z. Randolph,81,103
322,4,9:22.0,,T. Daniels misses 2-pt jump shot from 13 ft,81,103
323,4,9:21.0,Defensive rebound by T. Young,,81,103
324,4,9:18.0,Personal foul by J. Ennis (drawn by A. Brooks),,81,103
325,4,9:10.0,P. George misses 3-pt jump shot from 25 ft,,81,103
326,4,9:10.0,,Defensive rebound by J. Ennis,81,103
327,4,9:01.0,,M. Conley misses 3-pt jump shot from 25 ft,81,103
328,4,8:59.0,Defensive rebound by T. Young,,81,103
329,4,8:55.0,Personal foul by B. Wright (drawn by T. Young),,81,103
330,4,8:55.0,M. Turner enters the game for L. Allen,,81,103
331,4,8:55.0,,V. Carter enters the game for J. Ennis,81,103
332,4,8:41.0,T. Young makes 2-pt layup from 1 ft (assist by P. George),,83,103
333,4,8:20.0,,T. Daniels misses 2-pt layup from 2 ft,83,103
334,4,8:20.0,Defensive rebound by M. Turner,,83,103
335,4,8:09.0,C. Miles misses 2-pt layup from 3 ft (block by B. Wright),,83,103
336,4,8:07.0,,Defensive rebound by M. Conley,83,103
337,4,7:56.0,,M. Conley makes 2-pt layup at rim,83,105
338,4,7:37.0,C. Miles makes 3-pt jump shot from 26 ft (assist by M. Turner),,86,105
339,4,7:20.0,,V. Carter misses 3-pt jump shot from 27 ft,86,105
340,4,7:20.0,,Offensive rebound by Team,86,105
341,4,7:20.0,Loose ball foul by M. Turner (drawn by Z. Randolph),,86,105
342,4,7:20.0,M. Ellis enters the game for C. Miles,,86,105
343,4,7:20.0,,J. Ennis enters the game for B. Wright,86,105
344,4,7:20.0,,T. Allen enters the game for T. Daniels,86,105
345,4,7:07.0,,Z. Randolph misses 2-pt jump shot from 14 ft,86,105
346,4,7:04.0,,Offensive rebound by T. Allen,86,105
347,4,7:02.0,,T. Allen misses 2-pt layup from 2 ft,86,105
348,4,7:01.0,,Offensive rebound by T. Allen,86,105
349,4,6:59.0,,T. Allen misses 2-pt layup from 1 ft (block by P. George),86,105
350,4,6:57.0,Defensive rebound by M. Ellis,,86,105
351,4,6:53.0,P. George misses 3-pt jump shot from 27 ft,,86,105
352,4,6:51.0,,Defensive rebound by Z. Randolph,86,105
353,4,6:35.0,,Turnover by Z. Randolph (bad pass; steal by A. Brooks),86,105
354,4,6:30.0,A. Brooks misses 2-pt layup from 1 ft,,86,105
355,4,6:28.0,,Defensive rebound by M. Conley,86,105
356,4,6:23.0,,T. Allen misses 2-pt layup from 3 ft (block by M. Turner),86,105
357,4,6:19.0,,Offensive rebound by T. Allen,86,105
358,4,6:19.0,,T. Allen misses 2-pt layup from 1 ft,86,105
359,4,6:18.0,Defensive rebound by T. Young,,86,105
360,4,6:12.0,Turnover by A. Brooks (bad pass; steal by M. Conley),,86,105
361,4,5:49.0,,M. Conley misses 3-pt jump shot from 23 ft,86,105
362,4,5:49.0,Defensive rebound by T. Young,,86,105
363,4,5:41.0,Indiana full timeout,,86,105
364,4,5:41.0,K. Séraphin enters the game for P. George,,86,105
365,4,5:41.0,C. Miles enters the game for T. Young,,86,105
366,4,5:41.0,,B. Wright enters the game for Z. Randolph,86,105
367,4,5:26.0,Turnover by C. Miles (bad pass; steal by M. Conley),,86,105
368,4,5:01.0,,B. Wright misses 2-pt jump shot from 18 ft,86,105
369,4,5:01.0,Defensive rebound by M. Turner,,86,105
370,4,4:47.0,K. Séraphin misses 2-pt jump shot from 8 ft,,86,105
371,4,4:45.0,,Defensive rebound by B. Wright,86,105
372,4,4:28.0,,M. Conley misses 3-pt jump shot from 26 ft,86,105
373,4,4:27.0,Defensive rebound by M. Turner,,86,105
374,4,4:17.0,Shooting foul by J. Ennis (drawn by C. Miles),,86,105
375,4,4:17.0,C. Miles makes free throw 1 of 2,,87,105
376,4,4:17.0,R. Christmas enters the game for M. Turner,,87,105
377,4,4:17.0,C. Miles makes free throw 2 of 2,,88,105
378,4,4:02.0,,Shooting foul by A. Brooks (drawn by M. Conley),88,105
379,4,4:02.0,,M. Conley makes free throw 1 of 3,88,106
380,4,4:02.0,,M. Conley makes free throw 2 of 3,88,107
381,4,4:02.0,,W. Selden enters the game for V. Carter,88,107
382,4,4:02.0,,M. Conley makes free throw 3 of 3,88,108
383,4,3:45.0,K. Séraphin misses 2-pt hook shot from 5 ft,,88,108
384,4,3:44.0,,Defensive rebound by J. Ennis,88,108
385,4,3:28.0,,J. Ennis misses 2-pt layup from 2 ft (block by K. Séraphin),88,108
386,4,3:27.0,Defensive rebound by K. Séraphin,,88,108
387,4,3:20.0,A. Brooks misses 2-pt jump shot from 5 ft,,88,108
388,4,3:19.0,Offensive rebound by R. Christmas,,88,108
389,4,3:18.0,R. Christmas misses 2-pt jump shot from 4 ft,,88,108
390,4,3:17.0,Offensive rebound by K. Séraphin,,88,108
391,4,3:16.0,K. Séraphin makes 2-pt layup from 1 ft,,90,108
392,4,2:49.0,,J. Ennis misses 3-pt jump shot from 26 ft,90,108
393,4,2:49.0,Defensive rebound by C. Miles,,90,108
394,4,2:47.0,Indiana full timeout,,90,108
