,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
153,2,5:07.0,T. Gibson makes free throw 2 of 2,,30,52
154,2,4:46.0,,G. Antetokounmpo makes 2-pt jump shot from 14 ft,30,54
155,2,4:33.0,Personal foul by J. Henson (drawn by R. Lopez),,30,54
156,2,4:23.0,J. Butler misses 3-pt jump shot from 25 ft,,30,54
157,2,4:22.0,,Defensive rebound by G. Antetokounmpo,30,54
158,2,4:15.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,30,54
159,2,4:14.0,Defensive rebound by D. McDermott,,30,54
160,2,4:06.0,D. McDermott misses 2-pt layup from 2 ft,,30,54
161,2,4:05.0,,Defensive rebound by J. Henson,30,54
162,2,4:01.0,,J. Parker makes 2-pt dunk at rim (assist by M. Brogdon),30,56
163,2,3:51.0,Personal foul by J. Parker (drawn by J. Butler),,30,56
164,2,3:51.0,J. Butler misses free throw 1 of 2,,30,56
165,2,3:51.0,Offensive rebound by Team,,30,56
166,2,3:51.0,D. Valentine enters the game for D. McDermott,,30,56
167,2,3:51.0,J. Butler makes free throw 2 of 2,,31,56
168,2,3:40.0,,T. Snell makes 2-pt dunk at rim (assist by M. Brogdon),31,58
169,2,3:16.0,J. Butler misses 2-pt layup from 1 ft,,31,58
170,2,3:15.0,Offensive rebound by T. Gibson,,31,58
171,2,3:15.0,,Violation by J. Henson (def goaltending),31,58
172,2,3:15.0,T. Gibson makes 2-pt layup from 1 ft,,33,58
173,2,3:00.0,,T. Snell misses 2-pt layup from 1 ft,33,58
174,2,2:59.0,,Offensive rebound by G. Antetokounmpo,33,58
175,2,2:59.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,33,58
176,2,2:58.0,,Offensive rebound by J. Henson,33,58
177,2,2:58.0,,J. Henson misses 2-pt layup from 1 ft,33,58
178,2,2:57.0,Defensive rebound by D. Valentine,,33,58
179,2,2:57.0,Personal foul by J. Henson (drawn by D. Valentine),,33,58
180,2,2:57.0,,Milwaukee full timeout,33,58
181,2,2:57.0,D. Valentine makes free throw 1 of 2,,34,58
182,2,2:57.0,D. Valentine makes free throw 2 of 2,,35,58
183,2,2:31.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,35,58
184,2,2:30.0,Defensive rebound by R. Lopez,,35,58
185,2,2:27.0,Personal foul by G. Antetokounmpo (drawn by T. Gibson),,35,58
186,2,2:27.0,T. Gibson misses free throw 1 of 2,,35,58
187,2,2:27.0,Offensive rebound by Team,,35,58
188,2,2:27.0,,M. Dellavedova enters the game for G. Antetokounmpo,35,58
189,2,2:27.0,T. Gibson makes free throw 2 of 2,,36,58
190,2,2:14.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by M. Brogdon),36,61
191,2,1:46.0,T. Gibson misses 2-pt layup from 2 ft,,36,61
192,2,1:44.0,Offensive rebound by T. Gibson,,36,61
193,2,1:42.0,T. Gibson makes 2-pt layup from 1 ft,,38,61
194,2,1:28.0,,J. Henson misses 2-pt hook shot from 4 ft,38,61
195,2,1:27.0,Defensive rebound by R. Lopez,,38,61
196,2,1:09.0,T. Gibson makes 2-pt jump shot from 12 ft (assist by R. Rondo),,40,61
197,2,0:57.0,,M. Dellavedova makes 2-pt layup from 4 ft,40,63
198,2,0:53.0,J. Butler makes 2-pt layup from 2 ft (assist by R. Rondo),,42,63
199,2,0:53.0,Shooting foul by J. Parker (drawn by J. Butler),,42,63
200,2,0:53.0,J. Butler makes free throw 1 of 1,,43,63
201,2,0:30.0,,J. Parker misses 2-pt jump shot from 16 ft,43,63
202,2,0:29.0,Defensive rebound by D. Valentine,,43,63
203,2,0:20.0,,Violation by J. Henson (def goaltending),43,63
204,2,0:20.0,T. Gibson makes 2-pt layup from 1 ft (assist by R. Rondo),,45,63
205,2,0:20.0,,Technical foul by J. Henson,45,63
206,2,0:20.0,J. Butler misses technical free throw,,45,63
207,2,0:20.0,,Offensive rebound by Team,45,63
208,2,0:09.0,,Personal foul by R. Rondo (drawn by J. Parker),45,63
209,2,0:09.0,,Milwaukee full timeout,45,63
210,2,0:02.0,,J. Henson misses 3-pt jump shot from 25 ft,45,63
211,2,0:01.0,,Offensive rebound by M. Brogdon,45,63
212,2,0:01.0,,Shooting foul by T. Gibson (drawn by M. Brogdon),45,63
213,2,0:01.0,,M. Brogdon misses free throw 1 of 2,45,63
214,2,0:01.0,,Offensive rebound by Team,45,63
215,2,0:01.0,,M. Teletović enters the game for J. Henson,45,63
216,2,0:01.0,,M. Brogdon makes free throw 2 of 2,45,64
217,3,11:34.0,T. Gibson misses 2-pt layup from 1 ft,,45,64
218,3,11:33.0,,Defensive rebound by J. Parker,45,64
219,3,11:32.0,,Personal foul by R. Lopez (drawn by T. Snell),45,64
220,3,11:17.0,,M. Dellavedova makes 2-pt jump shot from 7 ft,45,66
221,3,11:00.0,R. Rondo makes 3-pt jump shot from 24 ft (assist by J. Butler),,48,66
222,3,10:50.0,,Personal foul by R. Rondo (drawn by G. Antetokounmpo),48,66
223,3,10:40.0,,J. Parker misses 2-pt jump shot from 3 ft (block by R. Lopez),48,66
224,3,10:37.0,,Offensive rebound by J. Parker,48,66
225,3,10:36.0,,J. Parker misses 2-pt layup from 2 ft,48,66
226,3,10:36.0,,Offensive rebound by J. Henson,48,66
227,3,10:36.0,,Personal foul by R. Lopez (drawn by J. Henson),48,66
228,3,10:34.0,,Personal block foul by R. Rondo (drawn by G. Antetokounmpo),48,66
229,3,10:20.0,,J. Parker makes 2-pt layup at rim,48,68
230,3,10:03.0,R. Lopez makes 2-pt hook shot from 3 ft (assist by D. Wade),,50,68
231,3,9:46.0,,M. Dellavedova misses 2-pt jump shot from 6 ft,50,68
232,3,9:45.0,,Offensive rebound by J. Henson,50,68
233,3,9:35.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,50,68
234,3,9:34.0,Defensive rebound by R. Lopez,,50,68
235,3,9:24.0,Turnover by R. Rondo (bad pass),,50,68
236,3,9:13.0,,M. Dellavedova makes 2-pt jump shot from 7 ft (assist by G. Antetokounmpo),50,70
237,3,8:57.0,J. Butler misses 2-pt jump shot from 15 ft,,50,70
238,3,8:57.0,,Defensive rebound by Team,50,70
239,3,8:57.0,Loose ball foul by T. Gibson (drawn by G. Antetokounmpo),,50,70
240,3,8:57.0,,G. Antetokounmpo makes free throw 1 of 2,50,71
241,3,8:57.0,,G. Antetokounmpo makes free throw 2 of 2,50,72
242,3,8:39.0,R. Rondo misses 3-pt jump shot from 25 ft,,50,72
243,3,8:38.0,,Defensive rebound by J. Henson,50,72
244,3,8:24.0,,T. Snell misses 2-pt jump shot from 16 ft,50,72
245,3,8:23.0,,Offensive rebound by J. Henson,50,72
246,3,8:23.0,,J. Henson misses 2-pt layup from 1 ft (block by T. Gibson),50,72
247,3,8:23.0,,Offensive rebound by Team,50,72
248,3,8:10.0,,M. Dellavedova misses 2-pt jump shot from 9 ft,50,72
249,3,8:08.0,,Offensive rebound by J. Henson,50,72
250,3,8:08.0,,J. Henson misses 2-pt layup at rim,50,72
251,3,8:06.0,Defensive rebound by T. Gibson,,50,72
252,3,8:04.0,Turnover by D. Wade (lost ball),,50,72
253,3,7:53.0,,J. Parker makes 2-pt layup at rim (assist by M. Dellavedova),50,74
254,3,7:33.0,Turnover by D. Wade (bad pass; steal by G. Antetokounmpo),,50,74
255,3,7:30.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Parker),50,76
256,3,7:30.0,Chicago full timeout,,50,76
257,3,7:16.0,D. Wade misses 3-pt jump shot from 28 ft,,50,76
258,3,7:16.0,Offensive rebound by Team,,50,76
259,3,7:16.0,,Loose ball foul by J. Henson (drawn by R. Lopez),50,76
260,3,7:07.0,R. Lopez makes 2-pt hook shot from 1 ft,,52,76
261,3,6:42.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,52,76
262,3,6:41.0,Defensive rebound by D. Wade,,52,76
263,3,6:33.0,D. Wade misses 3-pt jump shot from 30 ft,,52,76
264,3,6:32.0,,Defensive rebound by G. Antetokounmpo,52,76
265,3,6:26.0,,Turnover by G. Antetokounmpo (bad pass; steal by D. Wade),52,76
266,3,6:17.0,D. Wade makes 2-pt jump shot from 5 ft,,54,76
267,3,5:57.0,,J. Parker misses 3-pt jump shot from 27 ft,54,76
268,3,5:56.0,Defensive rebound by R. Rondo,,54,76
269,3,5:48.0,J. Butler misses 2-pt jump shot from 11 ft,,54,76
270,3,5:47.0,,Defensive rebound by G. Antetokounmpo,54,76
271,3,5:32.0,,T. Snell misses 2-pt layup from 1 ft,54,76
272,3,5:31.0,,Offensive rebound by J. Henson,54,76
273,3,5:25.0,,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),54,78
274,3,5:02.0,Shooting foul by M. Dellavedova (drawn by T. Gibson),,54,78
275,3,5:02.0,T. Gibson makes free throw 1 of 2,,55,78
276,3,5:02.0,,M. Brogdon enters the game for M. Dellavedova,55,78
277,3,5:02.0,,G. Monroe enters the game for J. Henson,55,78
278,3,5:02.0,B. Portis enters the game for R. Lopez,,55,78
279,3,5:02.0,D. McDermott enters the game for D. Wade,,55,78
280,3,5:02.0,T. Gibson makes free throw 2 of 2,,56,78
281,3,4:37.0,,T. Snell misses 2-pt jump shot from 16 ft,56,78
282,3,4:36.0,Defensive rebound by J. Butler,,56,78
283,3,4:26.0,J. Butler makes 2-pt jump shot from 5 ft (assist by D. McDermott),,58,78
284,3,4:06.0,,M. Brogdon makes 2-pt jump shot from 13 ft,58,80
285,3,3:51.0,Turnover by B. Portis (bad pass; steal by G. Monroe),,58,80
286,3,3:49.0,C. Felício enters the game for T. Gibson,,58,80
287,3,3:49.0,,M. Teletović enters the game for G. Antetokounmpo,58,80
288,3,3:49.0,D. Valentine enters the game for R. Rondo,,58,80
289,3,3:39.0,,M. Teletović misses 2-pt jump shot from 5 ft,58,80
290,3,3:38.0,Defensive rebound by B. Portis,,58,80
291,3,3:34.0,Shooting foul by G. Monroe (drawn by J. Butler),,58,80
292,3,3:34.0,J. Butler makes free throw 1 of 2,,59,80
293,3,3:34.0,J. Butler makes free throw 2 of 2,,60,80
294,3,3:24.0,,Turnover by M. Brogdon (bad pass; steal by J. Butler),60,80
295,3,3:22.0,Shooting foul by M. Teletović (drawn by J. Butler),,60,80
296,3,3:22.0,J. Butler makes free throw 1 of 2,,61,80
297,3,3:22.0,J. Butler makes free throw 2 of 2,,62,80
298,3,3:14.0,,Turnover by M. Brogdon (bad pass; steal by C. Felício),62,80
299,3,3:03.0,D. McDermott misses 2-pt layup from 1 ft (block by G. Monroe),,62,80
300,3,3:00.0,,Defensive rebound by J. Parker,62,80
301,3,2:50.0,,J. Parker makes 2-pt dunk at rim (assist by G. Monroe),62,82
302,3,2:32.0,B. Portis makes 2-pt dunk at rim (assist by D. Valentine),,64,82
303,3,2:16.0,,T. Snell makes 2-pt layup at rim (assist by G. Monroe),64,84
304,3,1:57.0,Turnover by J. Butler (traveling),,64,84
305,3,1:57.0,,Milwaukee full timeout,64,84
306,3,1:57.0,,J. Terry enters the game for T. Snell,64,84
307,3,1:57.0,D. Wade enters the game for J. Butler,,64,84
308,3,1:36.0,,Shooting foul by D. Wade (drawn by J. Parker),64,84
309,3,1:36.0,,J. Parker misses free throw 1 of 2,64,84
310,3,1:36.0,,Offensive rebound by Team,64,84
311,3,1:36.0,,J. Parker makes free throw 2 of 2,64,85
312,3,1:17.0,D. Valentine misses 2-pt jump shot from 5 ft,,64,85
313,3,1:15.0,,Defensive rebound by G. Monroe,64,85
314,3,1:05.0,,M. Teletović makes 3-pt jump shot from 27 ft (assist by M. Brogdon),64,88
315,3,0:49.0,D. Wade misses 2-pt jump shot from 9 ft,,64,88
316,3,0:47.0,,Defensive rebound by G. Monroe,64,88
317,3,0:35.0,,M. Brogdon misses 3-pt jump shot from 26 ft,64,88
318,3,0:33.0,Defensive rebound by B. Portis,,64,88
319,3,0:19.0,D. Wade makes 2-pt layup from 2 ft (assist by D. Valentine),,66,88
320,3,0:02.0,,M. Brogdon misses 2-pt jump shot from 19 ft (block by D. Wade),66,88
321,3,0:01.0,Defensive rebound by D. Valentine,,66,88
322,3,0:00.0,D. Valentine misses 3-pt jump shot from 59 ft,,66,88
323,3,0:00.0,Offensive rebound by Team,,66,88
324,4,11:45.0,,G. Monroe makes 2-pt layup at rim (assist by M. Brogdon),66,90
325,4,11:19.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by D. Wade),,69,90
326,4,10:59.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by M. Brogdon),69,93
327,4,10:40.0,D. Valentine misses 2-pt jump shot from 17 ft,,69,93
328,4,10:38.0,,Defensive rebound by G. Antetokounmpo,69,93
329,4,10:35.0,Offensive charge foul by G. Antetokounmpo (drawn by D. Wade),,69,93
330,4,10:35.0,,Turnover by G. Antetokounmpo (offensive foul),69,93
331,4,10:23.0,Shooting foul by M. Teletović (drawn by B. Portis),,69,93
332,4,10:23.0,B. Portis makes free throw 1 of 2,,70,93
333,4,10:23.0,B. Portis makes free throw 2 of 2,,71,93
334,4,10:01.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Terry),71,95
335,4,9:51.0,Personal foul by J. Terry (drawn by D. McDermott),,71,95
336,4,9:46.0,Shooting foul by J. Terry (drawn by D. Wade),,71,95
337,4,9:46.0,D. Wade misses free throw 1 of 2,,71,95
338,4,9:46.0,Offensive rebound by Team,,71,95
339,4,9:46.0,D. Wade misses free throw 2 of 2,,71,95
340,4,9:45.0,,Defensive rebound by G. Monroe,71,95
341,4,9:30.0,,M. Teletović misses 3-pt jump shot from 27 ft,71,95
342,4,9:29.0,Defensive rebound by C. Felício,,71,95
343,4,9:22.0,D. Wade makes 2-pt jump shot from 6 ft,,73,95
344,4,9:04.0,,M. Teletović misses 2-pt jump shot from 6 ft,73,95
345,4,9:02.0,Defensive rebound by D. McDermott,,73,95
346,4,8:54.0,Shooting foul by M. Teletović (drawn by D. Wade),,73,95
347,4,8:54.0,Official timeout,,73,95
348,4,8:54.0,D. Wade makes free throw 1 of 2,,74,95
349,4,8:54.0,,M. Dellavedova enters the game for M. Brogdon,73,95
350,4,8:54.0,D. Wade makes free throw 2 of 2,,75,95
351,4,8:37.0,,M. Teletović misses 3-pt jump shot from 24 ft,75,95
352,4,8:36.0,Defensive rebound by C. Felício,,75,95
353,4,8:26.0,D. Wade makes 2-pt jump shot from 12 ft,,77,95
354,4,8:05.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,77,95
355,4,8:04.0,Defensive rebound by B. Portis,,77,95
356,4,7:55.0,C. Felício makes 2-pt layup from 1 ft (assist by D. Wade),,79,95
357,4,7:38.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,79,95
358,4,7:36.0,,Offensive rebound by G. Antetokounmpo,79,95
359,4,7:36.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,79,95
360,4,7:34.0,Defensive rebound by B. Portis,,79,95
361,4,7:31.0,D. Wade makes 2-pt jump shot from 15 ft,,81,95
362,4,7:31.0,,Milwaukee full timeout,81,95
363,4,7:31.0,J. Butler enters the game for D. Valentine,,81,95
364,4,7:31.0,,J. Parker enters the game for M. Teletović,81,95
365,4,7:14.0,,J. Parker misses 3-pt jump shot from 26 ft,81,95
366,4,7:14.0,Defensive rebound by Team,,81,95
367,4,7:14.0,,Loose ball foul by G. Antetokounmpo (drawn by D. Wade),81,95
368,4,7:14.0,D. Wade makes free throw 1 of 2,,82,95
369,4,7:14.0,,T. Snell enters the game for J. Terry,82,95
370,4,7:14.0,D. Wade makes free throw 2 of 2,,83,95
371,4,6:56.0,,G. Monroe misses 2-pt layup at rim,83,95
372,4,6:55.0,Defensive rebound by Team,,83,95
373,4,6:32.0,B. Portis misses 3-pt jump shot from 24 ft,,83,95
374,4,6:30.0,Offensive rebound by D. McDermott,,83,95
375,4,6:19.0,J. Butler misses 2-pt jump shot from 18 ft,,83,95
376,4,6:16.0,,Defensive rebound by G. Antetokounmpo,83,95
377,4,6:05.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Dellavedova),83,97
378,4,5:38.0,D. Wade misses 3-pt jump shot from 27 ft,,83,97
379,4,5:37.0,,Defensive rebound by G. Antetokounmpo,83,97
380,4,5:31.0,,Shooting block foul by D. McDermott (drawn by J. Parker),83,97
381,4,5:31.0,,J. Parker makes free throw 1 of 2,83,98
382,4,5:31.0,R. Rondo enters the game for D. Wade,,83,98
383,4,5:31.0,,J. Henson enters the game for G. Monroe,83,98
