,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,ATLANTA_ACTION,LA CLIPPERS_SCORE,ATLANTA_SCORE
82,1,2:54.0,,Defensive rebound by K. Humphries,23,19
83,1,2:40.0,,T. Hardaway makes 2-pt layup from 2 ft,23,21
84,1,2:33.0,Personal take foul by M. Dunleavy (drawn by D. Jordan),,23,21
85,1,2:33.0,D. Jordan makes free throw 1 of 2,,24,21
86,1,2:33.0,W. Johnson enters the game for R. Felton,,24,21
87,1,2:33.0,D. Jordan makes free throw 2 of 2,,25,21
88,1,2:23.0,,Personal foul by J. Crawford (drawn by M. Dunleavy),25,21
89,1,2:23.0,M. Speights enters the game for D. Jordan,,25,21
90,1,2:11.0,,T. Hardaway misses 2-pt jump shot from 19 ft,25,21
91,1,2:09.0,Defensive rebound by M. Speights,,25,21
92,1,2:01.0,J. Crawford misses 2-pt jump shot from 11 ft,,25,21
93,1,2:00.0,Offensive rebound by W. Johnson,,25,21
94,1,2:00.0,W. Johnson makes 2-pt layup at rim,,27,21
95,1,1:46.0,,P. Millsap misses 3-pt jump shot from 25 ft,27,21
96,1,1:44.0,Defensive rebound by W. Johnson,,27,21
97,1,1:26.0,A. Rivers makes 3-pt jump shot from 25 ft,,30,21
98,1,1:04.0,,P. Millsap misses 2-pt jump shot from 7 ft,30,21
99,1,1:03.0,Defensive rebound by W. Johnson,,30,21
100,1,0:51.0,A. Rivers misses 3-pt jump shot from 25 ft,,30,21
101,1,0:49.0,,Defensive rebound by M. Dunleavy,30,21
102,1,0:49.0,,Personal foul by A. Rivers (drawn by M. Dunleavy),30,21
103,1,0:32.0,,M. Delaney misses 2-pt jump shot from 21 ft,30,21
104,1,0:29.0,Defensive rebound by J. Crawford,,30,21
105,1,0:10.0,J. Crawford misses 2-pt jump shot from 16 ft,,30,21
106,1,0:09.0,,Defensive rebound by M. Delaney,30,21
107,1,0:00.0,,P. Millsap misses 3-pt jump shot from 24 ft,30,21
108,1,0:00.0,,Offensive rebound by Team,30,21
109,2,12:00.0,Violation by Team (jump ball),,30,21
110,2,11:41.0,J. Crawford misses 2-pt jump shot from 13 ft,,30,21
111,2,11:39.0,Offensive rebound by B. Bass,,30,21
112,2,11:32.0,Turnover by B. Bass (traveling),,30,21
113,2,11:21.0,,Offensive foul by M. Scott (drawn by J. Crawford),30,21
114,2,11:21.0,,Turnover by M. Scott (offensive foul),30,21
115,2,11:04.0,B. Bass misses 2-pt jump shot from 16 ft,,30,21
116,2,11:02.0,Offensive rebound by Team,,30,21
117,2,10:46.0,Turnover by A. Rivers (bad pass; steal by T. Hardaway),,30,21
118,2,10:44.0,,Shooting foul by M. Speights (drawn by T. Hardaway),30,21
119,2,10:44.0,,T. Hardaway misses free throw 1 of 2,30,21
120,2,10:44.0,,Offensive rebound by Team,30,21
121,2,10:44.0,,T. Hardaway makes free throw 2 of 2,30,22
122,2,10:32.0,W. Johnson misses 3-pt jump shot from 25 ft,,30,22
123,2,10:31.0,,Defensive rebound by D. Howard,30,22
124,2,10:22.0,,D. Howard misses 2-pt layup from 2 ft,30,22
125,2,10:20.0,Defensive rebound by W. Johnson,,30,22
126,2,10:14.0,J. Crawford makes 2-pt jump shot from 19 ft,,32,22
127,2,9:57.0,,T. Hardaway misses 3-pt jump shot from 24 ft,32,22
128,2,9:56.0,Defensive rebound by A. Rivers,,32,22
129,2,9:49.0,W. Johnson misses 2-pt jump shot from 9 ft,,32,22
130,2,9:48.0,Offensive rebound by W. Johnson,,32,22
131,2,9:46.0,W. Johnson makes 2-pt jump shot from 16 ft,,34,22
132,2,9:21.0,,M. Delaney misses 3-pt jump shot from 24 ft,34,22
133,2,9:19.0,Defensive rebound by B. Bass,,34,22
134,2,9:08.0,Shooting foul by M. Scott (drawn by B. Bass),,34,22
135,2,9:08.0,B. Bass makes free throw 1 of 2,,35,22
136,2,9:08.0,,K. Bazemore enters the game for T. Hardaway,35,22
137,2,9:08.0,B. Bass makes free throw 2 of 2,,36,22
138,2,8:58.0,,D. Howard makes 2-pt hook shot from 5 ft (assist by M. Delaney),36,24
139,2,8:58.0,,Shooting foul by M. Speights (drawn by D. Howard),36,24
140,2,8:58.0,Official timeout,,36,24
141,2,8:58.0,,D. Howard makes free throw 1 of 1,36,25
142,2,8:39.0,M. Speights makes 3-pt jump shot from 25 ft (assist by A. Rivers),,39,25
143,2,8:25.0,,M. Scott misses 2-pt jump shot from 15 ft (block by B. Bass),39,25
144,2,8:25.0,,Offensive rebound by Team,39,25
145,2,8:19.0,,M. Delaney misses 2-pt jump shot from 22 ft,39,25
146,2,8:18.0,Defensive rebound by W. Johnson,,39,25
147,2,8:10.0,J. Crawford misses 2-pt jump shot from 19 ft,,39,25
148,2,8:09.0,,Defensive rebound by D. Howard,39,25
149,2,8:00.0,,Turnover by K. Bazemore (bad pass; steal by W. Johnson),39,25
150,2,7:50.0,A. Rivers makes 2-pt layup from 2 ft,,41,25
151,2,7:38.0,,Personal foul by M. Speights (drawn by D. Howard),41,25
152,2,7:38.0,,P. Millsap enters the game for M. Scott,41,25
153,2,7:38.0,,D. Schröder enters the game for M. Dunleavy,41,25
154,2,7:38.0,D. Jordan enters the game for M. Speights,,41,25
155,2,7:31.0,,P. Millsap misses 2-pt jump shot from 6 ft,41,25
156,2,7:30.0,Defensive rebound by A. Rivers,,41,25
157,2,7:22.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by A. Rivers),,44,25
158,2,7:21.0,,Atlanta full timeout,44,25
159,2,7:21.0,L. Mbah a Moute enters the game for B. Bass,,44,25
160,2,7:21.0,,T. Sefolosha enters the game for M. Delaney,44,25
161,2,7:04.0,,Turnover by D. Howard (lost ball),44,25
162,2,6:51.0,W. Johnson misses 2-pt jump shot from 16 ft,,44,25
163,2,6:48.0,,Defensive rebound by D. Schröder,44,25
164,2,6:42.0,,Shooting foul by D. Jordan (drawn by D. Howard),44,25
165,2,6:42.0,,D. Howard misses free throw 1 of 2,44,25
166,2,6:42.0,,Offensive rebound by Team,44,25
167,2,6:42.0,J. Redick enters the game for W. Johnson,,44,25
168,2,6:42.0,,D. Howard makes free throw 2 of 2,44,26
169,2,6:28.0,Shooting foul by P. Millsap (drawn by D. Jordan),,44,26
170,2,6:28.0,D. Jordan misses free throw 1 of 2,,44,26
171,2,6:28.0,Offensive rebound by Team,,44,26
172,2,6:28.0,R. Felton enters the game for J. Crawford,,44,26
173,2,6:28.0,D. Jordan makes free throw 2 of 2,,45,26
174,2,6:15.0,,D. Schröder misses 2-pt layup at rim (block by L. Mbah a Moute),45,26
175,2,6:13.0,,Offensive rebound by D. Schröder,45,26
176,2,6:08.0,,K. Bazemore misses 3-pt jump shot from 26 ft,45,26
177,2,6:07.0,Defensive rebound by D. Jordan,,45,26
178,2,6:00.0,Shooting foul by K. Bazemore (drawn by A. Rivers),,45,26
179,2,6:00.0,A. Rivers makes free throw 1 of 2,,46,26
180,2,6:00.0,A. Rivers makes free throw 2 of 2,,47,26
181,2,5:45.0,,Personal foul by R. Felton (drawn by P. Millsap),47,26
182,2,5:45.0,,P. Millsap makes free throw 1 of 2,47,27
183,2,5:45.0,,P. Millsap makes free throw 2 of 2,47,28
184,2,5:26.0,A. Rivers misses 3-pt jump shot from 26 ft,,47,28
185,2,5:24.0,Offensive rebound by J. Redick,,47,28
186,2,5:13.0,J. Redick makes 3-pt jump shot from 27 ft (assist by A. Rivers),,50,28
187,2,4:54.0,,T. Sefolosha makes 3-pt jump shot from 24 ft (assist by D. Howard),50,31
188,2,4:45.0,LA Clippers full timeout,,50,31
189,2,4:33.0,J. Redick makes 3-pt jump shot from 24 ft (assist by A. Rivers),,53,31
190,2,4:19.0,,Turnover by K. Bazemore (bad pass),53,31
191,2,4:03.0,Turnover by A. Rivers (discontinued dribble),,53,31
192,2,3:56.0,,P. Millsap makes 2-pt jump shot from 20 ft (assist by D. Schröder),53,33
193,2,3:38.0,R. Felton makes 2-pt jump shot from 17 ft,,55,33
194,2,3:25.0,,K. Bazemore misses 2-pt layup from 1 ft,55,33
195,2,3:24.0,,Offensive rebound by Team,55,33
196,2,3:22.0,,Turnover by D. Schröder (offensive foul),55,33
197,2,3:22.0,,Offensive foul by D. Schröder (drawn by R. Felton),55,33
198,2,3:09.0,Turnover by R. Felton (bad pass; steal by P. Millsap),,55,33
199,2,3:04.0,,K. Bazemore misses 3-pt jump shot from 25 ft,55,33
200,2,3:01.0,Defensive rebound by A. Rivers,,55,33
201,2,2:49.0,R. Felton misses 2-pt layup at rim,,55,33
202,2,2:48.0,,Defensive rebound by D. Howard,55,33
203,2,2:45.0,,T. Sefolosha makes 2-pt dunk at rim (assist by D. Howard),55,35
204,2,2:26.0,J. Redick misses 2-pt jump shot from 17 ft,,55,35
205,2,2:25.0,,Defensive rebound by D. Schröder,55,35
206,2,2:19.0,,D. Schröder misses 3-pt jump shot from 25 ft,55,35
207,2,2:17.0,Defensive rebound by A. Rivers,,55,35
208,2,2:13.0,A. Rivers misses 2-pt layup from 1 ft,,55,35
209,2,2:11.0,,Defensive rebound by D. Schröder,55,35
210,2,2:00.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by P. Millsap),55,38
211,2,1:58.0,LA Clippers full timeout,,55,38
212,2,1:58.0,,T. Hardaway enters the game for K. Bazemore,55,38
213,2,1:58.0,J. Crawford enters the game for A. Rivers,,55,38
214,2,1:35.0,J. Crawford misses 2-pt jump shot from 19 ft,,55,38
215,2,1:33.0,,Defensive rebound by D. Howard,55,38
216,2,1:22.0,,T. Sefolosha misses 2-pt jump shot from 14 ft,55,38
217,2,1:21.0,Defensive rebound by L. Mbah a Moute,,55,38
218,2,1:12.0,J. Crawford misses 2-pt jump shot from 6 ft (block by P. Millsap),,55,38
219,2,1:10.0,Offensive rebound by L. Mbah a Moute,,55,38
220,2,1:07.0,J. Redick makes 3-pt jump shot from 25 ft,,58,38
221,2,0:45.0,B. Bass enters the game for L. Mbah a Moute,,58,38
222,2,0:43.0,,Personal foul by B. Bass (drawn by P. Millsap),58,38
223,2,0:43.0,,P. Millsap makes free throw 1 of 2,58,39
224,2,0:43.0,,P. Millsap makes free throw 2 of 2,58,40
225,2,0:28.0,J. Redick misses 2-pt jump shot from 19 ft,,58,40
226,2,0:24.0,,Defensive rebound by T. Hardaway,58,40
227,2,0:06.0,,D. Schröder misses 2-pt jump shot from 18 ft,58,40
228,2,0:04.0,Defensive rebound by D. Jordan,,58,40
229,2,0:00.0,R. Felton misses 3-pt jump shot from 45 ft,,58,40
230,2,0:00.0,Offensive rebound by Team,,58,40
231,3,11:42.0,Turnover by R. Felton (bad pass),,58,40
232,3,11:31.0,,P. Millsap misses 2-pt jump shot from 11 ft (block by L. Mbah a Moute),58,40
233,3,11:29.0,Defensive rebound by R. Felton,,58,40
234,3,11:24.0,J. Redick makes 2-pt layup from 1 ft (assist by A. Rivers),,60,40
235,3,11:09.0,,K. Bazemore misses 2-pt jump shot from 20 ft,60,40
236,3,11:08.0,Defensive rebound by J. Redick,,60,40
237,3,10:48.0,A. Rivers makes 2-pt layup from 2 ft,,62,40
238,3,10:21.0,,T. Sefolosha makes 2-pt jump shot from 13 ft (assist by K. Bazemore),62,42
239,3,9:59.0,A. Rivers misses 2-pt layup from 2 ft (block by P. Millsap),,62,42
240,3,9:56.0,,Defensive rebound by T. Sefolosha,62,42
241,3,9:51.0,,Turnover by D. Howard (bad pass; steal by L. Mbah a Moute),62,42
242,3,9:44.0,R. Felton misses 2-pt layup from 1 ft,,62,42
243,3,9:43.0,Offensive rebound by R. Felton,,62,42
244,3,9:42.0,R. Felton makes 2-pt layup at rim,,64,42
245,3,9:27.0,,Shooting foul by R. Felton (drawn by D. Schröder),64,42
246,3,9:27.0,,D. Schröder makes free throw 1 of 3,64,43
247,3,9:27.0,,D. Schröder makes free throw 2 of 3,64,44
248,3,9:27.0,,D. Schröder makes free throw 3 of 3,64,45
249,3,9:18.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by J. Redick),,67,45
250,3,9:03.0,,K. Bazemore misses 2-pt layup from 3 ft,67,45
251,3,9:00.0,,Offensive rebound by K. Bazemore,67,45
252,3,8:56.0,,D. Schröder misses 2-pt jump shot from 7 ft,67,45
253,3,8:55.0,Defensive rebound by D. Jordan,,67,45
254,3,8:44.0,Turnover by L. Mbah a Moute (lost ball; steal by K. Bazemore),,67,45
255,3,8:38.0,,T. Sefolosha misses 2-pt jump shot from 16 ft,67,45
256,3,8:37.0,,Offensive rebound by T. Sefolosha,67,45
257,3,8:35.0,,T. Sefolosha misses 2-pt layup from 1 ft (block by L. Mbah a Moute),67,45
258,3,8:34.0,Defensive rebound by D. Jordan,,67,45
259,3,8:21.0,L. Mbah a Moute makes 2-pt jump shot from 18 ft (assist by R. Felton),,69,45
260,3,8:08.0,,P. Millsap makes 2-pt layup from 2 ft (assist by D. Howard),69,47
261,3,7:49.0,A. Rivers misses 3-pt jump shot from 25 ft,,69,47
262,3,7:48.0,,Defensive rebound by D. Howard,69,47
263,3,7:33.0,,P. Millsap misses 2-pt jump shot from 5 ft,69,47
264,3,7:33.0,Defensive rebound by Team,,69,47
265,3,7:33.0,,Loose ball foul by D. Howard (drawn by D. Jordan),69,47
266,3,7:24.0,J. Redick makes 2-pt layup from 1 ft (assist by R. Felton),,71,47
267,3,7:12.0,,D. Schröder misses 2-pt jump shot from 6 ft (block by D. Jordan),71,47
268,3,7:09.0,Defensive rebound by D. Jordan,,71,47
269,3,7:01.0,A. Rivers misses 2-pt jump shot from 7 ft,,71,47
270,3,7:00.0,,Defensive rebound by D. Howard,71,47
271,3,6:56.0,,Shooting foul by J. Redick (drawn by K. Bazemore),71,47
272,3,6:56.0,,K. Bazemore makes free throw 1 of 2,71,48
273,3,6:56.0,,K. Bazemore makes free throw 2 of 2,71,49
274,3,6:45.0,J. Redick misses 2-pt jump shot from 17 ft,,71,49
275,3,6:44.0,,Defensive rebound by P. Millsap,71,49
276,3,6:30.0,,D. Howard makes 2-pt dunk at rim (assist by T. Sefolosha),71,51
277,3,6:28.0,LA Clippers full timeout,,71,51
278,3,6:21.0,Personal foul by D. Schröder (drawn by R. Felton),,71,51
279,3,6:12.0,A. Rivers makes 2-pt jump shot from 11 ft,,73,51
280,3,5:57.0,,K. Bazemore misses 2-pt jump shot from 16 ft,73,51
281,3,5:54.0,Defensive rebound by D. Jordan,,73,51
282,3,5:46.0,R. Felton misses 3-pt jump shot from 24 ft,,73,51
283,3,5:44.0,,Defensive rebound by P. Millsap,73,51
284,3,5:35.0,,D. Howard makes 2-pt jump shot from 20 ft (assist by T. Sefolosha),73,53
285,3,5:17.0,A. Rivers misses 2-pt jump shot from 12 ft,,73,53
286,3,5:16.0,,Defensive rebound by P. Millsap,73,53
287,3,5:12.0,,K. Bazemore makes 2-pt layup at rim (assist by P. Millsap),73,55
288,3,4:54.0,J. Redick misses 2-pt jump shot from 8 ft,,73,55
289,3,4:52.0,,Defensive rebound by P. Millsap,73,55
290,3,4:43.0,,T. Sefolosha makes 2-pt jump shot from 18 ft (assist by P. Millsap),73,57
291,3,4:25.0,R. Felton makes 2-pt layup from 1 ft (assist by D. Jordan),,75,57
292,3,4:09.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by D. Schröder),75,60
293,3,3:48.0,R. Felton makes 2-pt jump shot from 16 ft,,77,60
294,3,3:32.0,,P. Millsap misses 3-pt jump shot from 24 ft (block by L. Mbah a Moute),77,60
295,3,3:30.0,,Offensive rebound by P. Millsap,77,60
296,3,3:27.0,,D. Schröder makes 2-pt layup at rim (assist by P. Millsap),77,62
297,3,3:10.0,Turnover by J. Redick (lost ball; steal by K. Bazemore),,77,62
298,3,3:07.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by D. Schröder),77,64
299,3,3:07.0,,Shooting foul by R. Felton (drawn by K. Bazemore),77,64
300,3,3:07.0,,T. Hardaway enters the game for P. Millsap,77,64
301,3,3:07.0,J. Crawford enters the game for R. Felton,,77,64
302,3,3:07.0,,K. Bazemore makes free throw 1 of 1,77,65
303,3,2:57.0,J. Crawford makes 2-pt jump shot from 19 ft,,79,65
304,3,2:41.0,,D. Schröder misses 2-pt jump shot from 12 ft (block by D. Jordan),79,65
305,3,2:41.0,,Offensive rebound by D. Schröder,79,65
306,3,2:41.0,,D. Howard makes 2-pt layup from 1 ft (assist by D. Schröder),79,67
307,3,2:41.0,,Shooting foul by J. Crawford (drawn by D. Howard),79,67
308,3,2:41.0,,Atlanta full timeout,79,67
309,3,2:41.0,,D. Howard makes free throw 1 of 1,79,68
310,3,2:23.0,A. Rivers misses 3-pt jump shot from 25 ft,,79,68
311,3,2:22.0,,Defensive rebound by T. Sefolosha,79,68
312,3,2:16.0,,D. Schröder misses 2-pt layup at rim (block by D. Jordan),79,68
313,3,2:16.0,,Offensive rebound by Team,79,68
314,3,2:16.0,W. Johnson enters the game for J. Redick,,79,68
315,3,2:10.0,,K. Bazemore misses 3-pt jump shot from 25 ft,79,68
316,3,2:08.0,Defensive rebound by L. Mbah a Moute,,79,68
317,3,1:59.0,J. Crawford misses 2-pt jump shot from 13 ft,,79,68
318,3,1:57.0,,Defensive rebound by D. Schröder,79,68
319,3,1:49.0,,D. Howard makes 2-pt layup from 2 ft (assist by D. Schröder),79,70
320,3,1:49.0,,Shooting foul by D. Jordan (drawn by D. Howard),79,70
321,3,1:49.0,,M. Dunleavy enters the game for K. Bazemore,79,70
322,3,1:49.0,R. Felton enters the game for A. Rivers,,79,70
323,3,1:49.0,,D. Howard makes free throw 1 of 1,79,71
324,3,1:25.0,L. Mbah a Moute makes 2-pt jump shot from 17 ft (assist by J. Crawford),,81,71
325,3,1:12.0,,D. Schröder makes 2-pt layup from 3 ft,81,73
326,3,0:56.0,J. Crawford makes 2-pt jump shot from 16 ft,,83,73
327,3,0:44.0,,T. Hardaway misses 3-pt jump shot from 24 ft,83,73
328,3,0:42.0,Defensive rebound by L. Mbah a Moute,,83,73
329,3,0:32.0,J. Crawford misses 2-pt jump shot from 20 ft,,83,73
330,3,0:31.0,,Defensive rebound by D. Howard,83,73
331,3,0:12.0,,Personal foul by R. Felton (drawn by D. Schröder),83,73
332,3,0:12.0,,D. Schröder makes free throw 1 of 2,83,74
333,3,0:12.0,J. Redick enters the game for L. Mbah a Moute,,83,74
334,3,0:12.0,,P. Millsap enters the game for M. Dunleavy,83,74
335,3,0:12.0,,D. Schröder makes free throw 2 of 2,83,75
336,3,0:02.0,J. Crawford makes 2-pt jump shot from 20 ft,,85,75
337,3,0:00.0,,D. Schröder misses 3-pt jump shot from 67 ft,85,75
338,3,0:00.0,,Offensive rebound by Team,85,75
339,4,11:39.0,,K. Bazemore misses 3-pt jump shot from 25 ft,85,75
340,4,11:39.0,Defensive rebound by Team,,85,75
341,4,11:26.0,R. Felton makes 3-pt jump shot from 23 ft (assist by W. Johnson),,88,75
342,4,11:01.0,,K. Bazemore misses 3-pt jump shot from 24 ft,88,75
343,4,11:00.0,Defensive rebound by B. Bass,,88,75
344,4,10:49.0,M. Speights misses 2-pt layup from 2 ft,,88,75
345,4,10:48.0,,Defensive rebound by P. Millsap,88,75
346,4,10:40.0,,Personal foul by B. Bass (drawn by M. Delaney),88,75
347,4,10:26.0,,P. Millsap misses 2-pt layup from 2 ft,88,75
348,4,10:24.0,,Offensive rebound by P. Millsap,88,75
349,4,10:13.0,,Shooting foul by R. Felton (drawn by K. Bazemore),88,75
350,4,10:13.0,,K. Bazemore makes free throw 1 of 2,88,76
351,4,10:13.0,,K. Bazemore misses free throw 2 of 2,88,76
352,4,10:13.0,A. Rivers enters the game for R. Felton,,88,76
353,4,10:12.0,Defensive rebound by B. Bass,,88,76
354,4,10:00.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by J. Crawford),,91,76
355,4,9:41.0,,M. Dunleavy makes 2-pt layup at rim (assist by K. Bazemore),91,78
356,4,9:29.0,J. Crawford misses 2-pt jump shot from 15 ft,,91,78
357,4,9:28.0,,Defensive rebound by M. Delaney,91,78
358,4,9:20.0,,M. Delaney makes 2-pt jump shot from 21 ft,91,80
359,4,9:05.0,Turnover by A. Rivers (bad pass; steal by P. Millsap),,91,80
360,4,8:58.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by P. Millsap),91,83
361,4,8:58.0,LA Clippers full timeout,,91,83
362,4,8:58.0,J. Redick enters the game for M. Speights,,91,83
363,4,8:45.0,B. Bass makes 2-pt jump shot from 4 ft (assist by W. Johnson),,93,83
364,4,8:45.0,Shooting foul by P. Millsap (drawn by B. Bass),,93,83
365,4,8:45.0,B. Bass makes free throw 1 of 1,,94,83
366,4,8:32.0,,K. Bazemore makes 2-pt dunk at rim (assist by P. Millsap),94,85
367,4,8:09.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by J. Crawford),,97,85
368,4,7:53.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by M. Delaney),97,88
369,4,7:33.0,Shooting foul by K. Bazemore (drawn by B. Bass),,97,88
370,4,7:33.0,B. Bass makes free throw 1 of 2,,98,88
371,4,7:33.0,B. Bass makes free throw 2 of 2,,99,88
372,4,7:15.0,,K. Bazemore makes 2-pt layup at rim (assist by T. Hardaway),99,90
373,4,6:50.0,J. Crawford misses 3-pt jump shot from 27 ft,,99,90
374,4,6:49.0,,Defensive rebound by P. Millsap,99,90
375,4,6:36.0,,P. Millsap misses 3-pt jump shot from 25 ft,99,90
376,4,6:35.0,Defensive rebound by J. Crawford,,99,90
377,4,6:18.0,W. Johnson makes 2-pt jump shot from 20 ft (assist by A. Rivers),,101,90
378,4,6:02.0,,M. Delaney makes 3-pt jump shot from 25 ft (assist by M. Dunleavy),101,93
