,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
35,1,7:19.0,,Shooting foul by C. McCollum (drawn by G. Hill),8,10
36,1,7:19.0,,G. Hill makes free throw 1 of 2,8,11
37,1,7:19.0,,G. Hill makes free throw 2 of 2,8,12
38,1,7:04.0,D. Lillard misses 2-pt jump shot from 16 ft,,8,12
39,1,7:03.0,,Defensive rebound by D. Favors,8,12
40,1,6:54.0,,Turnover by G. Hill (lost ball; steal by M. Leonard),8,12
41,1,6:47.0,C. McCollum misses 2-pt layup from 3 ft,,8,12
42,1,6:46.0,,Defensive rebound by D. Favors,8,12
43,1,6:39.0,,J. Ingles misses 3-pt jump shot from 25 ft,8,12
44,1,6:39.0,Defensive rebound by E. Davis,,8,12
45,1,6:16.0,D. Lillard misses 3-pt jump shot from 26 ft,,8,12
46,1,6:16.0,,Defensive rebound by R. Gobert,8,12
47,1,5:58.0,,G. Hayward makes 2-pt jump shot from 11 ft,8,14
48,1,5:39.0,D. Lillard misses 2-pt jump shot from 21 ft,,8,14
49,1,5:39.0,Offensive rebound by E. Davis,,8,14
50,1,5:33.0,Turnover by E. Davis (lost ball; steal by J. Ingles),,8,14
51,1,5:29.0,,Shooting foul by C. McCollum (drawn by R. Gobert),8,14
52,1,5:29.0,,Utah full timeout,8,14
53,1,5:29.0,,R. Gobert makes free throw 1 of 2,8,15
54,1,5:29.0,,B. Diaw enters the game for D. Favors,8,14
55,1,5:29.0,,D. Exum enters the game for G. Hill,8,14
56,1,5:29.0,A. Crabbe enters the game for C. McCollum,,8,14
57,1,5:29.0,,R. Gobert makes free throw 2 of 2,8,16
58,1,5:19.0,Turnover by A. Crabbe (lost ball; steal by J. Ingles),,8,16
59,1,5:15.0,,J. Ingles makes 2-pt layup from 3 ft,8,18
60,1,5:00.0,D. Lillard makes 2-pt jump shot from 20 ft,,10,18
61,1,4:42.0,,G. Hayward misses 3-pt jump shot from 24 ft,10,18
62,1,4:42.0,,Offensive rebound by B. Diaw,10,18
63,1,4:33.0,,G. Hayward misses 3-pt jump shot from 23 ft,10,18
64,1,4:32.0,Defensive rebound by D. Lillard,,10,18
65,1,4:22.0,D. Lillard misses 2-pt jump shot from 4 ft (block by R. Gobert),,10,18
66,1,4:22.0,Offensive rebound by Team,,10,18
67,1,4:22.0,N. Vonleh enters the game for E. Davis,,10,18
68,1,4:22.0,J. Nurkić enters the game for M. Leonard,,10,18
69,1,4:22.0,,A. Burks enters the game for J. Ingles,10,18
70,1,4:17.0,Turnover by J. Nurkić (lost ball; steal by A. Burks),,10,18
71,1,4:09.0,,A. Burks misses 2-pt jump shot from 18 ft,10,18
72,1,4:09.0,Defensive rebound by N. Vonleh,,10,18
73,1,3:49.0,A. Crabbe misses 3-pt jump shot from 25 ft,,10,18
74,1,3:48.0,,Defensive rebound by G. Hayward,10,18
75,1,3:36.0,,G. Hayward misses 2-pt layup from 2 ft,10,18
76,1,3:35.0,Defensive rebound by J. Nurkić,,10,18
77,1,3:30.0,Offensive foul by N. Vonleh (drawn by D. Exum),,10,18
78,1,3:30.0,Turnover by N. Vonleh (offensive foul),,10,18
79,1,3:17.0,,G. Hayward misses 3-pt jump shot from 25 ft,10,18
80,1,3:17.0,Defensive rebound by A. Crabbe,,10,18
81,1,3:05.0,M. Harkless makes 2-pt dunk at rim (assist by D. Lillard),,12,18
82,1,2:46.0,,G. Hayward misses 2-pt layup from 3 ft,12,18
83,1,2:46.0,Defensive rebound by Team,,12,18
84,1,2:46.0,,Loose ball foul by R. Gobert (drawn by J. Nurkić),12,18
85,1,2:46.0,Portland full timeout,,12,18
86,1,2:46.0,,D. Favors enters the game for R. Gobert,12,18
87,1,2:46.0,,J. Johnson enters the game for G. Hayward,12,18
88,1,2:46.0,P. Connaughton enters the game for M. Harkless,,12,18
89,1,2:26.0,Turnover by A. Crabbe (lost ball),,12,18
90,1,2:06.0,,D. Favors misses 2-pt layup from 2 ft (block by J. Nurkić),12,18
91,1,2:05.0,Defensive rebound by J. Nurkić,,12,18
92,1,1:57.0,Personal foul by D. Exum (drawn by D. Lillard),,12,18
93,1,1:50.0,D. Lillard misses 2-pt jump shot from 12 ft,,12,18
94,1,1:49.0,Offensive rebound by N. Vonleh,,12,18
95,1,1:42.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by J. Nurkić),,15,18
96,1,1:27.0,,A. Burks misses 2-pt jump shot from 2 ft,15,18
97,1,1:27.0,Defensive rebound by N. Vonleh,,15,18
98,1,1:11.0,A. Crabbe misses 3-pt jump shot from 24 ft,,15,18
99,1,1:10.0,,Defensive rebound by A. Burks,15,18
100,1,1:01.0,,Turnover by B. Diaw (palming),15,18
101,1,1:01.0,,G. Hill enters the game for D. Exum,15,18
102,1,1:01.0,C. McCollum enters the game for D. Lillard,,15,18
103,1,0:46.0,A. Crabbe misses 2-pt jump shot from 21 ft,,15,18
104,1,0:46.0,Offensive rebound by J. Nurkić,,15,18
105,1,0:43.0,J. Nurkić makes 2-pt layup from 2 ft,,17,18
106,1,0:35.0,,Personal foul by C. McCollum (drawn by G. Hill),17,18
107,1,0:35.0,S. Napier enters the game for C. McCollum,,17,18
108,1,0:30.0,,A. Burks misses 2-pt jump shot from 7 ft,17,18
109,1,0:30.0,Defensive rebound by N. Vonleh,,17,18
110,1,0:11.0,Turnover by J. Nurkić (lost ball; steal by D. Favors),,17,18
111,1,0:05.0,,G. Hill misses 2-pt layup from 2 ft,17,18
112,1,0:04.0,Defensive rebound by P. Connaughton,,17,18
113,2,11:46.0,,Personal foul by A. Crabbe (drawn by J. Johnson),17,18
114,2,11:34.0,,B. Diaw misses 2-pt jump shot from 9 ft,17,18
115,2,11:33.0,Defensive rebound by P. Connaughton,,17,18
116,2,11:21.0,A. Crabbe misses 2-pt jump shot from 21 ft,,17,18
117,2,11:21.0,,Defensive rebound by Team,17,18
118,2,11:01.0,,J. Johnson makes 2-pt jump shot from 9 ft,17,20
119,2,10:44.0,Shooting foul by D. Favors (drawn by J. Nurkić),,17,20
120,2,10:44.0,J. Nurkić misses free throw 1 of 2,,17,20
121,2,10:44.0,Offensive rebound by Team,,17,20
122,2,10:44.0,,J. Ingles enters the game for A. Burks,17,20
123,2,10:44.0,J. Nurkić makes free throw 2 of 2,,18,20
124,2,10:34.0,,Turnover by J. Johnson (lost ball; steal by J. Nurkić),18,20
125,2,10:32.0,Personal foul by G. Hill (drawn by J. Nurkić),,18,20
126,2,10:31.0,Turnover by A. Crabbe (bad pass; steal by J. Ingles),,18,20
127,2,10:19.0,,J. Johnson misses 3-pt jump shot from 25 ft,18,20
128,2,10:18.0,,Offensive rebound by Team,18,20
129,2,10:18.0,Loose ball foul by J. Nurkić (drawn by D. Favors),,18,20
130,2,10:18.0,,D. Exum enters the game for B. Diaw,18,20
131,2,10:02.0,,G. Hill misses 2-pt jump shot from 11 ft,18,20
132,2,10:01.0,Defensive rebound by J. Nurkić,,18,20
133,2,9:47.0,Turnover by S. Napier (bad pass; steal by D. Favors),,18,20
134,2,9:42.0,,D. Exum makes 2-pt dunk from 1 ft (assist by G. Hill),18,22
135,2,9:42.0,Portland full timeout,,18,22
136,2,9:29.0,S. Napier makes 2-pt jump shot from 23 ft,,20,22
137,2,9:06.0,,J. Johnson misses 2-pt jump shot from 19 ft,20,22
138,2,9:05.0,Defensive rebound by P. Connaughton,,20,22
139,2,8:54.0,P. Connaughton misses 3-pt jump shot from 25 ft,,20,22
140,2,8:53.0,,Defensive rebound by G. Hill,20,22
141,2,8:39.0,,Def 3 sec tech foul by J. Nurkić,20,22
142,2,8:39.0,,J. Johnson makes technical free throw,20,23
143,2,8:39.0,M. Leonard enters the game for J. Nurkić,,20,23
144,2,8:27.0,,D. Exum makes 2-pt jump shot from 7 ft,20,25
145,2,8:12.0,Shooting foul by J. Johnson (drawn by S. Napier),,20,25
146,2,8:12.0,S. Napier misses free throw 1 of 2,,20,25
147,2,8:12.0,Offensive rebound by Team,,20,25
148,2,8:12.0,,R. Gobert enters the game for D. Favors,20,25
149,2,8:12.0,D. Lillard enters the game for P. Connaughton,,20,25
150,2,8:12.0,S. Napier makes free throw 2 of 2,,21,25
151,2,7:52.0,,D. Exum makes 2-pt hook shot from 3 ft,21,27
152,2,7:39.0,Shooting foul by G. Hill (drawn by D. Lillard),,21,27
153,2,7:39.0,D. Lillard makes free throw 1 of 2,,22,27
154,2,7:39.0,,B. Diaw enters the game for J. Johnson,22,27
155,2,7:39.0,,G. Hayward enters the game for D. Exum,22,27
156,2,7:39.0,D. Lillard makes free throw 2 of 2,,23,27
157,2,7:23.0,,Offensive foul by R. Gobert (drawn by S. Napier),23,27
158,2,7:23.0,,Turnover by R. Gobert (offensive foul),23,27
159,2,7:23.0,,D. Exum enters the game for G. Hill,23,27
160,2,7:06.0,D. Lillard misses 2-pt jump shot from 12 ft,,23,27
161,2,7:05.0,,Defensive rebound by D. Exum,23,27
162,2,6:52.0,,D. Exum misses 2-pt layup from 2 ft,23,27
163,2,6:52.0,Defensive rebound by S. Napier,,23,27
164,2,6:40.0,D. Lillard makes 2-pt jump shot from 16 ft,,25,27
165,2,6:38.0,,Utah full timeout,25,27
166,2,6:19.0,,Turnover by R. Gobert (bad pass; steal by A. Crabbe),25,27
167,2,6:14.0,A. Crabbe misses 2-pt layup from 2 ft,,25,27
168,2,6:12.0,,Defensive rebound by B. Diaw,25,27
169,2,6:04.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by G. Hayward),25,30
170,2,5:46.0,M. Leonard misses 3-pt jump shot from 24 ft,,25,30
171,2,5:45.0,,Defensive rebound by J. Ingles,25,30
172,2,5:35.0,,G. Hayward makes 2-pt layup from 3 ft (assist by J. Ingles),25,32
173,2,5:16.0,S. Napier misses 3-pt jump shot from 23 ft,,25,32
174,2,5:15.0,,Defensive rebound by Team,25,32
175,2,5:14.0,,A. Burks enters the game for J. Ingles,25,32
176,2,5:14.0,,G. Hill enters the game for D. Exum,25,32
177,2,5:14.0,E. Davis enters the game for A. Crabbe,,25,32
178,2,5:14.0,M. Harkless enters the game for N. Vonleh,,25,32
179,2,5:02.0,,A. Burks makes 3-pt jump shot from 25 ft (assist by G. Hayward),25,35
180,2,5:01.0,Portland full timeout,,25,35
181,2,4:46.0,Personal foul by A. Burks (drawn by E. Davis),,25,35
182,2,4:46.0,E. Davis makes free throw 1 of 2,,26,35
183,2,4:46.0,E. Davis misses free throw 2 of 2,,26,35
184,2,4:46.0,P. Connaughton enters the game for S. Napier,,26,35
185,2,4:45.0,,Defensive rebound by G. Hill,26,35
186,2,4:27.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hill),26,37
187,2,4:00.0,Turnover by Team (shot clock),,26,37
188,2,4:00.0,,J. Johnson enters the game for B. Diaw,26,37
189,2,3:38.0,,G. Hill misses 2-pt jump shot from 16 ft,26,37
190,2,3:38.0,Defensive rebound by M. Harkless,,26,37
191,2,3:15.0,M. Leonard misses 2-pt jump shot from 6 ft,,26,37
192,2,3:15.0,,Defensive rebound by R. Gobert,26,37
193,2,3:08.0,,A. Burks misses 2-pt layup from 3 ft,26,37
194,2,3:08.0,Defensive rebound by P. Connaughton,,26,37
195,2,2:59.0,D. Lillard misses 3-pt jump shot from 26 ft,,26,37
196,2,2:59.0,,Defensive rebound by J. Johnson,26,37
197,2,2:42.0,,G. Hill makes 2-pt layup from 2 ft,26,39
198,2,2:42.0,,Shooting foul by E. Davis (drawn by G. Hill),26,39
199,2,2:42.0,,Utah full timeout,26,39
200,2,2:42.0,C. McCollum enters the game for E. Davis,,26,39
201,2,2:42.0,J. Nurkić enters the game for M. Leonard,,26,39
202,2,2:42.0,,G. Hill makes free throw 1 of 1,26,40
203,2,2:28.0,C. McCollum makes 2-pt jump shot from 17 ft,,28,40
204,2,2:15.0,,Shooting foul by P. Connaughton (drawn by R. Gobert),28,40
205,2,2:15.0,,R. Gobert misses free throw 1 of 2,28,40
206,2,2:15.0,,Offensive rebound by Team,28,40
207,2,2:15.0,,R. Gobert misses free throw 2 of 2,28,40
208,2,2:15.0,Defensive rebound by P. Connaughton,,28,40
209,2,2:15.0,,J. Ingles enters the game for A. Burks,28,40
210,2,2:01.0,D. Lillard misses 2-pt layup from 3 ft,,28,40
211,2,2:00.0,Offensive rebound by D. Lillard,,28,40
212,2,1:59.0,D. Lillard misses 2-pt layup from 1 ft,,28,40
213,2,1:58.0,Offensive rebound by P. Connaughton,,28,40
214,2,1:50.0,C. McCollum makes 2-pt layup from 2 ft,,30,40
215,2,1:35.0,,J. Johnson misses 3-pt jump shot from 24 ft,30,40
216,2,1:35.0,Defensive rebound by D. Lillard,,30,40
217,2,1:28.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by D. Lillard),,33,40
218,2,1:27.0,,Utah full timeout,33,40
219,2,1:14.0,,Turnover by R. Gobert (lost ball; steal by J. Nurkić),33,40
220,2,1:04.0,C. McCollum misses 2-pt jump shot from 16 ft,,33,40
221,2,1:04.0,,Defensive rebound by G. Hill,33,40
222,2,0:47.0,,G. Hill misses 3-pt jump shot from 24 ft,33,40
223,2,0:46.0,Defensive rebound by J. Nurkić,,33,40
224,2,0:30.0,M. Harkless makes 3-pt jump shot from 23 ft (assist by D. Lillard),,36,40
225,2,0:07.0,,G. Hayward misses 3-pt jump shot from 25 ft,36,40
226,2,0:06.0,Defensive rebound by P. Connaughton,,36,40
227,2,0:01.0,Personal foul by J. Ingles (drawn by D. Lillard),,36,40
228,2,0:01.0,D. Lillard makes free throw 1 of 2,,37,40
229,2,0:01.0,D. Lillard misses free throw 2 of 2,,37,40
230,2,0:00.0,Offensive rebound by Team,,37,40
231,3,12:00.0,,Technical foul by R. Gobert,37,40
232,3,12:00.0,D. Lillard makes technical free throw,,38,40
233,3,11:43.0,,G. Hill misses 3-pt jump shot from 25 ft,38,40
234,3,11:43.0,Defensive rebound by E. Davis,,38,40
235,3,11:31.0,M. Harkless makes 2-pt layup from 2 ft,,40,40
236,3,11:31.0,Shooting foul by G. Hayward (drawn by M. Harkless),,40,40
237,3,11:31.0,M. Harkless makes free throw 1 of 1,,41,40
238,3,11:23.0,,Shooting foul by M. Leonard (drawn by R. Gobert),41,40
239,3,11:23.0,,R. Gobert makes free throw 1 of 2,41,41
240,3,11:23.0,,R. Gobert makes free throw 2 of 2,41,42
241,3,11:08.0,E. Davis makes 2-pt jump shot from 5 ft,,43,42
242,3,10:54.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by D. Favors),43,45
243,3,10:37.0,C. McCollum misses 2-pt jump shot from 15 ft,,43,45
244,3,10:37.0,,Defensive rebound by D. Favors,43,45
245,3,10:14.0,,G. Hill misses 3-pt jump shot from 25 ft,43,45
246,3,10:14.0,Defensive rebound by C. McCollum,,43,45
247,3,9:56.0,D. Lillard misses 2-pt jump shot from 10 ft (block by R. Gobert),,43,45
248,3,9:55.0,,Defensive rebound by G. Hayward,43,45
249,3,9:41.0,,D. Favors misses 2-pt jump shot from 14 ft,43,45
250,3,9:41.0,Defensive rebound by M. Harkless,,43,45
251,3,9:30.0,E. Davis misses 2-pt hook shot from 5 ft,,43,45
252,3,9:30.0,,Defensive rebound by R. Gobert,43,45
253,3,9:20.0,,J. Ingles makes 3-pt jump shot from 25 ft,43,48
254,3,8:55.0,Offensive foul by C. McCollum (drawn by G. Hill),,43,48
255,3,8:55.0,Turnover by C. McCollum (offensive foul),,43,48
256,3,8:42.0,,G. Hill makes 3-pt jump shot from 23 ft (assist by G. Hayward),43,51
257,3,8:40.0,Portland full timeout,,43,51
258,3,8:27.0,E. Davis makes 2-pt dunk at rim (assist by M. Harkless),,45,51
259,3,8:13.0,,Turnover by G. Hill (bad pass; steal by M. Harkless),45,51
260,3,8:05.0,C. McCollum misses 2-pt jump shot from 18 ft,,45,51
261,3,8:04.0,,Defensive rebound by G. Hayward,45,51
262,3,7:52.0,,G. Hayward misses 2-pt jump shot from 3 ft,45,51
263,3,7:51.0,Defensive rebound by M. Leonard,,45,51
264,3,7:42.0,D. Lillard misses 2-pt jump shot from 13 ft (block by J. Ingles),,45,51
265,3,7:40.0,Offensive rebound by E. Davis,,45,51
266,3,7:26.0,M. Harkless misses 2-pt jump shot from 16 ft,,45,51
267,3,7:26.0,,Defensive rebound by J. Ingles,45,51
268,3,7:18.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by J. Ingles),45,54
269,3,7:01.0,C. McCollum misses 2-pt jump shot from 15 ft,,45,54
270,3,7:00.0,,Defensive rebound by R. Gobert,45,54
271,3,6:52.0,,R. Gobert makes 2-pt jump shot from 7 ft (assist by G. Hayward),45,56
272,3,6:29.0,D. Lillard misses 2-pt jump shot from 20 ft,,45,56
273,3,6:28.0,,Defensive rebound by G. Hayward,45,56
274,3,6:23.0,,G. Hill makes 2-pt layup from 2 ft (assist by G. Hayward),45,58
275,3,6:23.0,Portland full timeout,,45,58
276,3,6:23.0,J. Nurkić enters the game for M. Leonard,,45,58
277,3,6:23.0,,B. Diaw enters the game for D. Favors,45,58
278,3,6:23.0,,D. Exum enters the game for G. Hill,45,58
279,3,6:23.0,A. Crabbe enters the game for E. Davis,,45,58
280,3,6:10.0,,Violation by R. Gobert (kicked ball),45,58
281,3,6:06.0,Turnover by J. Nurkić (bad pass; steal by D. Exum),,45,58
282,3,5:59.0,,G. Hayward makes 2-pt jump shot from 13 ft (assist by D. Exum),45,60
283,3,5:42.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),,47,60
284,3,5:21.0,,B. Diaw makes 2-pt layup from 2 ft,47,62
285,3,5:05.0,C. McCollum misses 3-pt jump shot from 27 ft,,47,62
286,3,5:05.0,,Defensive rebound by B. Diaw,47,62
287,3,4:55.0,,G. Hayward misses 2-pt jump shot from 18 ft,47,62
288,3,4:54.0,Defensive rebound by J. Nurkić,,47,62
289,3,4:46.0,C. McCollum makes 2-pt layup from 2 ft,,49,62
290,3,4:45.0,,Utah full timeout,49,62
291,3,4:45.0,P. Connaughton enters the game for M. Harkless,,49,62
292,3,4:45.0,,J. Johnson enters the game for J. Ingles,49,62
293,3,4:45.0,N. Vonleh enters the game for C. McCollum,,49,62
294,3,4:33.0,,D. Exum misses 2-pt layup from 2 ft,49,62
295,3,4:32.0,Defensive rebound by J. Nurkić,,49,62
296,3,4:24.0,Personal foul by D. Exum (drawn by J. Nurkić),,49,62
297,3,4:22.0,D. Lillard misses 3-pt jump shot from 25 ft,,49,62
298,3,4:21.0,,Defensive rebound by R. Gobert,49,62
299,3,4:10.0,,D. Exum misses 2-pt jump shot from 20 ft,49,62
300,3,4:09.0,Defensive rebound by D. Lillard,,49,62
301,3,3:59.0,J. Nurkić makes 2-pt jump shot from 20 ft (assist by D. Lillard),,51,62
302,3,3:39.0,,G. Hayward makes 2-pt jump shot from 13 ft,51,64
303,3,3:26.0,Shooting foul by G. Hayward (drawn by J. Nurkić),,51,64
304,3,3:26.0,J. Nurkić makes free throw 1 of 2,,52,64
305,3,3:26.0,,D. Favors enters the game for R. Gobert,52,64
306,3,3:26.0,,G. Hill enters the game for D. Exum,52,64
307,3,3:26.0,J. Nurkić makes free throw 2 of 2,,53,64
308,3,3:09.0,,G. Hayward misses 2-pt jump shot from 8 ft,53,64
309,3,3:08.0,Defensive rebound by N. Vonleh,,53,64
310,3,2:58.0,D. Lillard misses 2-pt jump shot from 9 ft,,53,64
311,3,2:58.0,Offensive rebound by D. Lillard,,53,64
312,3,2:46.0,J. Nurkić makes 2-pt hook shot from 8 ft,,55,64
313,3,2:30.0,,G. Hayward makes 2-pt jump shot from 4 ft,55,66
314,3,2:30.0,,Shooting foul by P. Connaughton (drawn by G. Hayward),55,66
315,3,2:30.0,,G. Hayward makes free throw 1 of 1,55,67
316,3,2:18.0,Personal foul by D. Favors (drawn by J. Nurkić),,55,67
317,3,2:09.0,A. Crabbe makes 2-pt layup from 2 ft,,57,67
318,3,1:49.0,,Personal foul by N. Vonleh (drawn by B. Diaw),57,67
319,3,1:49.0,,A. Burks enters the game for G. Hayward,57,67
320,3,1:49.0,E. Davis enters the game for J. Nurkić,,57,67
321,3,1:43.0,,Turnover by D. Favors (step out of bounds),57,67
322,3,1:18.0,A. Crabbe misses 2-pt jump shot from 10 ft,,57,67
323,3,1:17.0,,Defensive rebound by G. Hill,57,67
324,3,1:00.0,,A. Burks makes 2-pt jump shot from 15 ft,57,69
325,3,0:48.0,D. Lillard makes 3-pt jump shot from 24 ft,,60,69
326,3,0:35.0,,G. Hill makes 2-pt jump shot from 13 ft,60,71
327,3,0:21.0,Shooting foul by G. Hill (drawn by D. Lillard),,60,71
328,3,0:21.0,D. Lillard makes free throw 1 of 3,,61,71
329,3,0:21.0,D. Lillard makes free throw 2 of 3,,62,71
330,3,0:21.0,D. Lillard misses free throw 3 of 3,,62,71
331,3,0:20.0,,Defensive rebound by D. Favors,62,71
332,3,0:03.0,,J. Johnson makes 3-pt jump shot from 26 ft (assist by G. Hill),62,74
333,3,0:00.0,Turnover by D. Lillard (lost ball),,62,74
334,4,11:42.0,Shooting foul by G. Hill (drawn by P. Connaughton),,62,74
335,4,11:42.0,P. Connaughton makes free throw 1 of 3,,63,74
336,4,11:42.0,P. Connaughton makes free throw 2 of 3,,64,74
337,4,11:42.0,,D. Exum enters the game for G. Hill,64,74
338,4,11:42.0,,J. Ingles enters the game for J. Johnson,64,74
339,4,11:42.0,P. Connaughton makes free throw 3 of 3,,65,74
340,4,11:26.0,,Turnover by J. Ingles (bad pass),65,74
341,4,11:26.0,,Loose ball foul by B. Diaw (drawn by A. Crabbe),65,74
342,4,11:07.0,Turnover by J. Nurkić (bad pass),,65,74
343,4,11:07.0,Loose ball foul by J. Nurkić (drawn by D. Favors),,65,74
344,4,10:56.0,,D. Exum makes 2-pt layup from 1 ft,65,76
345,4,10:42.0,Turnover by C. McCollum (traveling),,65,76
346,4,10:32.0,,Turnover by D. Exum (bad pass; steal by N. Vonleh),65,76
347,4,10:24.0,Turnover by C. McCollum (lost ball; steal by A. Burks),,65,76
348,4,10:16.0,,Turnover by J. Ingles (bad pass; steal by P. Connaughton),65,76
349,4,10:11.0,J. Nurkić makes 2-pt layup from 2 ft (assist by P. Connaughton),,67,76
350,4,9:50.0,,B. Diaw misses 2-pt hook shot from 4 ft,67,76
351,4,9:50.0,,Offensive rebound by B. Diaw,67,76
352,4,9:48.0,,B. Diaw misses 2-pt layup from 2 ft,67,76
353,4,9:47.0,Defensive rebound by N. Vonleh,,67,76
354,4,9:23.0,C. McCollum makes 2-pt jump shot from 22 ft,,69,76
355,4,9:06.0,,Personal foul by N. Vonleh (drawn by B. Diaw),69,76
356,4,9:06.0,,G. Hill enters the game for D. Exum,69,76
357,4,9:06.0,,J. Johnson enters the game for B. Diaw,69,76
358,4,9:06.0,,G. Hayward enters the game for A. Burks,69,76
359,4,9:06.0,E. Davis enters the game for J. Nurkić,,69,76
360,4,8:59.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by G. Hayward),69,79
361,4,8:38.0,Turnover by P. Connaughton (lost ball; steal by J. Ingles),,69,79
362,4,8:38.0,,Utah full timeout,69,79
363,4,8:38.0,,R. Gobert enters the game for D. Favors,69,79
364,4,8:21.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Hill),69,82
365,4,8:00.0,P. Connaughton misses 3-pt jump shot from 24 ft,,69,82
366,4,8:00.0,,Defensive rebound by J. Johnson,69,82
367,4,7:51.0,,J. Ingles makes 3-pt jump shot from 24 ft,69,85
368,4,7:40.0,Portland full timeout,,69,85
369,4,7:40.0,D. Lillard enters the game for N. Vonleh,,69,85
370,4,7:40.0,M. Harkless enters the game for P. Connaughton,,69,85
371,4,7:40.0,J. Nurkić enters the game for E. Davis,,69,85
372,4,7:24.0,D. Lillard misses 2-pt jump shot from 7 ft,,69,85
373,4,7:23.0,,Defensive rebound by R. Gobert,69,85
374,4,7:13.0,,G. Hill misses 2-pt layup from 2 ft,69,85
375,4,7:12.0,,Offensive rebound by R. Gobert,69,85
376,4,7:12.0,,R. Gobert makes 2-pt dunk at rim,69,87
377,4,7:02.0,C. McCollum makes 2-pt jump shot from 12 ft,,71,87
378,4,6:48.0,,G. Hill makes 2-pt jump shot from 4 ft,71,89
379,4,6:48.0,,Shooting foul by D. Lillard (drawn by G. Hill),71,89
380,4,6:48.0,,G. Hill misses free throw 1 of 1,71,89
381,4,6:47.0,,Offensive rebound by R. Gobert,71,89
382,4,6:29.0,,Turnover by G. Hill (bad pass; steal by J. Nurkić),71,89
383,4,6:24.0,M. Harkless misses 2-pt layup from 2 ft,,71,89
384,4,6:24.0,,Defensive rebound by R. Gobert,71,89
385,4,6:09.0,,Shooting foul by M. Harkless (drawn by J. Johnson),71,89
386,4,6:09.0,,J. Johnson makes free throw 1 of 2,71,90
387,4,6:09.0,,J. Johnson misses free throw 2 of 2,71,90
388,4,6:09.0,,D. Exum enters the game for G. Hill,71,90
389,4,6:08.0,,Offensive rebound by G. Hayward,71,90
390,4,5:51.0,,J. Johnson makes 2-pt layup from 2 ft,71,92
