,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
118,2,10:47.0,Defensive rebound by K. Towns,,23,16
119,2,10:36.0,K. Towns misses 3-pt jump shot from 24 ft,,23,16
120,2,10:35.0,,Defensive rebound by G. Hill,23,16
121,2,10:21.0,,Turnover by D. Favors (bad pass; steal by T. Jones),23,16
122,2,10:17.0,T. Jones makes 2-pt layup from 2 ft,,25,16
123,2,10:01.0,,Turnover by D. Favors (bad pass; steal by T. Jones),25,16
124,2,9:55.0,S. Muhammad makes 2-pt dunk at rim (assist by T. Jones),,27,16
125,2,9:54.0,,Utah full timeout,27,16
126,2,9:54.0,,D. Exum enters the game for A. Burks,27,16
127,2,9:54.0,,J. Ingles enters the game for T. Lyles,27,16
128,2,9:32.0,,D. Exum makes 3-pt jump shot from 23 ft (assist by J. Johnson),27,19
129,2,9:07.0,N. Bjelica misses 2-pt jump shot from 22 ft,,27,19
130,2,9:07.0,,Defensive rebound by Team,27,19
131,2,8:51.0,,D. Favors makes 2-pt dunk at rim (assist by J. Johnson),27,21
132,2,8:26.0,K. Dunn misses 3-pt jump shot from 25 ft,,27,21
133,2,8:25.0,,Defensive rebound by J. Ingles,27,21
134,2,8:10.0,,D. Exum misses 2-pt layup from 2 ft,27,21
135,2,8:09.0,,Offensive rebound by D. Favors,27,21
136,2,8:09.0,,D. Favors misses 2-pt layup from 1 ft,27,21
137,2,8:08.0,,Offensive rebound by D. Favors,27,21
138,2,8:08.0,,D. Favors makes 2-pt layup from 1 ft,27,23
139,2,7:51.0,Turnover by K. Towns (lost ball; steal by J. Ingles),,27,23
140,2,7:50.0,,Personal foul by S. Muhammad (drawn by G. Hill),27,23
141,2,7:50.0,,R. Gobert enters the game for D. Favors,27,23
142,2,7:50.0,,B. Diaw enters the game for J. Johnson,27,23
143,2,7:33.0,,B. Diaw misses 2-pt layup from 2 ft,27,23
144,2,7:33.0,,Offensive rebound by R. Gobert,27,23
145,2,7:31.0,,R. Gobert misses 2-pt layup from 1 ft,27,23
146,2,7:30.0,Defensive rebound by K. Towns,,27,23
147,2,7:24.0,T. Jones misses 2-pt layup from 3 ft,,27,23
148,2,7:23.0,,Defensive rebound by B. Diaw,27,23
149,2,7:17.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Exum),27,26
150,2,7:09.0,Minnesota full timeout,,27,26
151,2,7:09.0,R. Rubio enters the game for N. Bjelica,,27,26
152,2,7:09.0,G. Dieng enters the game for K. Dunn,,27,26
153,2,7:09.0,A. Wiggins enters the game for T. Jones,,27,26
154,2,7:09.0,,G. Hayward enters the game for G. Hill,27,26
155,2,7:06.0,Shooting foul by B. Diaw (drawn by A. Wiggins),,27,26
156,2,7:06.0,A. Wiggins makes free throw 1 of 2,,28,26
157,2,7:06.0,A. Wiggins makes free throw 2 of 2,,29,26
158,2,6:58.0,,Turnover by J. Ingles (bad pass; steal by A. Wiggins),29,26
159,2,6:50.0,Personal foul by D. Exum (drawn by R. Rubio),,29,26
160,2,6:37.0,A. Wiggins misses 2-pt jump shot from 20 ft,,29,26
161,2,6:35.0,Offensive rebound by S. Muhammad,,29,26
162,2,6:30.0,S. Muhammad misses 2-pt layup from 3 ft (block by R. Gobert),,29,26
163,2,6:29.0,,Defensive rebound by G. Hayward,29,26
164,2,6:19.0,,Personal foul by K. Towns (drawn by R. Gobert),29,26
165,2,6:19.0,,A. Burks enters the game for J. Ingles,29,26
166,2,6:07.0,,Offensive foul by R. Gobert (drawn by K. Towns),29,26
167,2,6:07.0,,Turnover by R. Gobert (offensive foul),29,26
168,2,5:52.0,A. Wiggins misses 2-pt jump shot from 22 ft,,29,26
169,2,5:51.0,,Defensive rebound by D. Exum,29,26
170,2,5:46.0,,D. Exum misses 2-pt layup from 1 ft,29,26
171,2,5:45.0,Defensive rebound by K. Towns,,29,26
172,2,5:43.0,Turnover by K. Towns (lost ball; steal by D. Exum),,29,26
173,2,5:36.0,,G. Hayward misses 3-pt jump shot from 23 ft,29,26
174,2,5:36.0,Defensive rebound by K. Towns,,29,26
175,2,5:20.0,G. Dieng makes 2-pt jump shot from 15 ft (assist by K. Towns),,31,26
176,2,5:05.0,,D. Exum makes 2-pt dunk at rim (assist by G. Hayward),31,28
177,2,4:52.0,Offensive foul by K. Towns (drawn by D. Exum),,31,28
178,2,4:52.0,Turnover by K. Towns (offensive foul),,31,28
179,2,4:43.0,,G. Hayward makes 2-pt jump shot from 19 ft,31,30
180,2,4:29.0,A. Wiggins makes 2-pt jump shot from 5 ft,,33,30
181,2,4:29.0,Shooting foul by R. Gobert (drawn by A. Wiggins),,33,30
182,2,4:29.0,,D. Favors enters the game for R. Gobert,33,30
183,2,4:29.0,A. Wiggins makes free throw 1 of 1,,34,30
184,2,4:16.0,,D. Exum misses 3-pt jump shot from 25 ft,34,30
185,2,4:16.0,Defensive rebound by K. Towns,,34,30
186,2,4:04.0,K. Towns makes 3-pt jump shot from 25 ft (assist by R. Rubio),,37,30
187,2,3:49.0,,Turnover by B. Diaw (bad pass; steal by R. Rubio),37,30
188,2,3:44.0,S. Muhammad makes 2-pt dunk at rim (assist by R. Rubio),,39,30
189,2,3:44.0,,Utah full timeout,39,30
190,2,3:44.0,,G. Hill enters the game for D. Exum,39,30
191,2,3:44.0,,J. Johnson enters the game for B. Diaw,39,30
192,2,3:28.0,,G. Hayward makes 3-pt jump shot from 24 ft,39,33
193,2,3:02.0,A. Wiggins misses 2-pt jump shot from 11 ft,,39,33
194,2,3:01.0,,Defensive rebound by G. Hayward,39,33
195,2,2:41.0,,Turnover by A. Burks (lost ball; steal by R. Rubio),39,33
196,2,2:34.0,R. Rubio makes 2-pt layup from 2 ft,,41,33
197,2,2:11.0,,J. Johnson misses 3-pt jump shot from 24 ft,41,33
198,2,2:10.0,Defensive rebound by S. Muhammad,,41,33
199,2,1:53.0,A. Wiggins makes 2-pt layup from 3 ft,,43,33
200,2,1:53.0,Shooting foul by D. Favors (drawn by A. Wiggins),,43,33
201,2,1:53.0,Minnesota full timeout,,43,33
202,2,1:53.0,N. Bjelica enters the game for G. Dieng,,43,33
203,2,1:53.0,,J. Ingles enters the game for A. Burks,43,33
204,2,1:53.0,A. Wiggins makes free throw 1 of 1,,44,33
205,2,1:31.0,,G. Hayward makes 2-pt jump shot from 9 ft (assist by J. Johnson),44,35
206,2,1:13.0,S. Muhammad misses 2-pt jump shot from 16 ft,,44,35
207,2,1:13.0,Offensive rebound by K. Towns,,44,35
208,2,1:10.0,Personal foul by J. Ingles (drawn by R. Rubio),,44,35
209,2,1:10.0,R. Rubio makes free throw 1 of 2,,45,35
210,2,1:10.0,R. Rubio makes free throw 2 of 2,,46,35
211,2,0:58.0,,G. Hayward misses 2-pt jump shot from 16 ft,46,35
212,2,0:57.0,Defensive rebound by N. Bjelica,,46,35
213,2,0:49.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by R. Rubio),,49,35
214,2,0:25.0,,G. Hayward misses 2-pt jump shot from 19 ft,49,35
215,2,0:24.0,,Offensive rebound by D. Favors,49,35
216,2,0:22.0,,D. Favors misses 2-pt layup from 2 ft,49,35
217,2,0:21.0,Defensive rebound by K. Towns,,49,35
218,2,0:15.0,N. Bjelica misses 2-pt layup from 2 ft,,49,35
219,2,0:14.0,Offensive rebound by S. Muhammad,,49,35
220,2,0:13.0,S. Muhammad makes 2-pt layup from 2 ft,,51,35
221,2,0:09.0,K. Dunn enters the game for N. Bjelica,,51,35
222,2,0:06.0,,Personal foul by S. Muhammad (drawn by J. Johnson),51,35
223,2,0:06.0,B. Rush enters the game for S. Muhammad,,51,35
224,2,0:02.0,,G. Hayward misses 2-pt jump shot from 17 ft,51,35
225,2,0:02.0,Defensive rebound by K. Towns,,51,35
226,3,11:39.0,K. Towns makes 2-pt jump shot from 12 ft (assist by R. Rubio),,53,35
227,3,11:16.0,,D. Favors makes 2-pt jump shot from 14 ft (assist by G. Hill),53,37
228,3,10:58.0,Shooting foul by G. Hayward (drawn by A. Wiggins),,53,37
229,3,10:58.0,A. Wiggins misses free throw 1 of 2,,53,37
230,3,10:58.0,Offensive rebound by Team,,53,37
231,3,10:58.0,A. Wiggins makes free throw 2 of 2,,54,37
232,3,10:43.0,,G. Hayward makes 2-pt hook shot from 6 ft,54,39
233,3,10:23.0,R. Rubio makes 2-pt jump shot from 17 ft,,56,39
234,3,10:05.0,,J. Ingles misses 3-pt jump shot from 25 ft,56,39
235,3,10:04.0,Defensive rebound by G. Dieng,,56,39
236,3,9:51.0,G. Dieng misses 2-pt jump shot from 5 ft,,56,39
237,3,9:51.0,Offensive rebound by R. Rubio,,56,39
238,3,9:36.0,A. Wiggins makes 2-pt jump shot from 12 ft,,58,39
239,3,9:20.0,,Personal foul by B. Rush (drawn by J. Ingles),58,39
240,3,9:11.0,,G. Hill misses 3-pt jump shot from 24 ft,58,39
241,3,9:11.0,Defensive rebound by K. Towns,,58,39
242,3,8:58.0,G. Dieng misses 2-pt jump shot from 19 ft,,58,39
243,3,8:57.0,,Defensive rebound by J. Ingles,58,39
244,3,8:45.0,,Turnover by G. Hill (bad pass; steal by G. Dieng),58,39
245,3,8:44.0,Personal foul by G. Hill (drawn by G. Dieng),,58,39
246,3,8:33.0,Turnover by R. Rubio (bad pass; steal by G. Hayward),,58,39
247,3,8:24.0,,Personal foul by B. Rush (drawn by G. Hayward),58,39
248,3,8:15.0,,D. Favors misses 2-pt jump shot from 7 ft,58,39
249,3,8:14.0,Defensive rebound by G. Dieng,,58,39
250,3,7:57.0,K. Towns makes 2-pt layup from 2 ft,,60,39
251,3,7:57.0,Shooting foul by D. Favors (drawn by K. Towns),,60,39
252,3,7:57.0,K. Towns makes free throw 1 of 1,,61,39
253,3,7:47.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hill),61,41
254,3,7:32.0,Shooting foul by G. Hill (drawn by R. Rubio),,61,41
255,3,7:32.0,R. Rubio makes free throw 1 of 2,,62,41
256,3,7:32.0,R. Rubio misses free throw 2 of 2,,62,41
257,3,7:32.0,,D. Exum enters the game for G. Hill,62,41
258,3,7:32.0,,J. Johnson enters the game for D. Favors,62,41
259,3,7:32.0,N. Bjelica enters the game for G. Dieng,,62,41
260,3,7:31.0,,Defensive rebound by R. Gobert,62,41
261,3,7:15.0,,G. Hayward misses 3-pt jump shot from 24 ft,62,41
262,3,7:14.0,,Offensive rebound by R. Gobert,62,41
263,3,7:09.0,,Shooting foul by B. Rush (drawn by R. Gobert),62,41
264,3,7:09.0,,R. Gobert misses free throw 1 of 2,62,41
265,3,7:09.0,,Offensive rebound by Team,62,41
266,3,7:09.0,,R. Gobert makes free throw 2 of 2,62,42
267,3,7:01.0,K. Towns makes 2-pt layup from 3 ft (assist by R. Rubio),,64,42
268,3,6:37.0,,D. Exum makes 3-pt jump shot from 23 ft (assist by G. Hayward),64,45
269,3,6:15.0,K. Towns misses 2-pt dunk at rim (block by R. Gobert),,64,45
270,3,6:14.0,,Defensive rebound by J. Johnson,64,45
271,3,6:02.0,,G. Hayward misses 3-pt jump shot from 24 ft,64,45
272,3,6:02.0,,Offensive rebound by R. Gobert,64,45
273,3,6:00.0,,R. Gobert makes 2-pt dunk at rim,64,47
274,3,5:38.0,A. Wiggins misses 2-pt jump shot from 13 ft,,64,47
275,3,5:38.0,,Defensive rebound by R. Gobert,64,47
276,3,5:25.0,,Turnover by R. Gobert (lost ball; steal by A. Wiggins),64,47
277,3,5:20.0,N. Bjelica misses 2-pt layup from 1 ft (block by G. Hayward),,64,47
278,3,5:18.0,Offensive rebound by B. Rush,,64,47
279,3,5:16.0,B. Rush misses 2-pt layup from 2 ft,,64,47
280,3,5:15.0,,Defensive rebound by J. Johnson,64,47
281,3,5:06.0,,J. Johnson misses 3-pt jump shot from 25 ft,64,47
282,3,5:04.0,Defensive rebound by B. Rush,,64,47
283,3,4:47.0,R. Rubio makes 2-pt layup from 2 ft,,66,47
284,3,4:40.0,,Utah full timeout,66,47
285,3,4:40.0,,A. Burks enters the game for J. Ingles,66,47
286,3,4:33.0,,G. Hayward misses 2-pt jump shot from 7 ft,66,47
287,3,4:32.0,Defensive rebound by N. Bjelica,,66,47
288,3,4:16.0,B. Rush makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,69,47
289,3,3:56.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),69,49
290,3,3:36.0,N. Bjelica misses 3-pt jump shot from 26 ft,,69,49
291,3,3:35.0,Offensive rebound by K. Towns,,69,49
292,3,3:22.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by R. Rubio),,72,49
293,3,2:57.0,,A. Burks misses 2-pt jump shot from 10 ft,72,49
294,3,2:57.0,Defensive rebound by Team,,72,49
295,3,2:57.0,Minnesota full timeout,,72,49
296,3,2:57.0,G. Dieng enters the game for K. Towns,,72,49
297,3,2:57.0,,D. Favors enters the game for R. Gobert,72,49
298,3,2:57.0,,T. Lyles enters the game for G. Hayward,72,49
299,3,2:46.0,Shooting foul by A. Burks (drawn by N. Bjelica),,72,49
300,3,2:46.0,N. Bjelica makes free throw 1 of 2,,73,49
301,3,2:46.0,N. Bjelica makes free throw 2 of 2,,74,49
302,3,2:27.0,,J. Johnson makes 2-pt jump shot from 6 ft,74,51
303,3,2:15.0,Personal foul by T. Lyles (drawn by G. Dieng),,74,51
304,3,2:15.0,G. Dieng makes free throw 1 of 2,,75,51
305,3,2:15.0,G. Dieng makes free throw 2 of 2,,76,51
306,3,1:52.0,,Turnover by J. Johnson (lost ball; steal by N. Bjelica),76,51
307,3,1:45.0,A. Wiggins makes 2-pt layup from 1 ft (assist by B. Rush),,78,51
308,3,1:33.0,,A. Burks makes 2-pt jump shot from 21 ft,78,53
309,3,1:05.0,Turnover by Team (shot clock),,78,53
310,3,1:05.0,K. Dunn enters the game for R. Rubio,,78,53
311,3,0:45.0,,T. Lyles misses 2-pt layup from 2 ft,78,53
312,3,0:45.0,Defensive rebound by N. Bjelica,,78,53
313,3,0:42.0,B. Rush makes 2-pt dunk at rim (assist by N. Bjelica),,80,53
314,3,0:32.0,,Turnover by D. Exum (bad pass; steal by K. Dunn),80,53
315,3,0:32.0,Personal foul by D. Favors (drawn by K. Dunn),,80,53
316,3,0:32.0,K. Dunn misses free throw 1 of 2,,80,53
317,3,0:32.0,Offensive rebound by Team,,80,53
318,3,0:32.0,K. Dunn makes free throw 2 of 2,,81,53
319,3,0:09.0,,A. Burks misses 3-pt jump shot from 24 ft,81,53
320,3,0:07.0,,Offensive rebound by D. Favors,81,53
321,3,0:07.0,,D. Favors misses 2-pt layup from 3 ft,81,53
322,3,0:06.0,,Offensive rebound by D. Favors,81,53
323,3,0:01.0,,A. Burks misses 2-pt jump shot from 3 ft (block by B. Rush),81,53
324,3,0:00.0,,Offensive rebound by A. Burks,81,53
325,3,0:00.0,,A. Burks misses 2-pt jump shot from 4 ft,81,53
326,3,0:00.0,,Offensive rebound by Team,81,53
327,4,11:40.0,,D. Favors makes 2-pt layup from 2 ft,81,55
328,4,11:21.0,K. Towns misses 2-pt layup from 2 ft (block by D. Favors),,81,55
329,4,11:21.0,Offensive rebound by Team,,81,55
330,4,11:14.0,Turnover by Team (shot clock),,81,55
331,4,10:50.0,,D. Favors misses 2-pt jump shot from 16 ft,81,55
332,4,10:50.0,Defensive rebound by T. Jones,,81,55
333,4,10:41.0,Personal foul by D. Favors (drawn by K. Towns),,81,55
334,4,10:36.0,Minnesota full timeout,,81,55
335,4,10:29.0,S. Muhammad misses 3-pt jump shot from 23 ft,,81,55
336,4,10:28.0,,Defensive rebound by A. Burks,81,55
337,4,10:19.0,,Personal foul by N. Bjelica (drawn by A. Burks),81,55
338,4,10:11.0,,Shooting foul by N. Bjelica (drawn by D. Exum),81,55
339,4,10:11.0,,D. Exum misses free throw 1 of 2,81,55
340,4,10:11.0,,Offensive rebound by Team,81,55
341,4,10:11.0,,J. Withey enters the game for D. Favors,81,55
342,4,10:11.0,,D. Exum makes free throw 2 of 2,81,56
343,4,9:50.0,K. Towns misses 2-pt layup from 2 ft,,81,56
344,4,9:50.0,,Defensive rebound by J. Ingles,81,56
345,4,9:38.0,,D. Exum misses 3-pt jump shot from 25 ft,81,56
346,4,9:38.0,Defensive rebound by K. Towns,,81,56
347,4,9:23.0,K. Towns makes 2-pt jump shot from 6 ft (assist by T. Jones),,83,56
348,4,9:03.0,,J. Withey makes 2-pt layup from 2 ft (assist by T. Lyles),83,58
349,4,8:45.0,K. Towns misses 2-pt jump shot from 17 ft,,83,58
350,4,8:44.0,,Defensive rebound by A. Burks,83,58
351,4,8:35.0,,T. Lyles misses 3-pt jump shot from 24 ft,83,58
352,4,8:34.0,Defensive rebound by K. Towns,,83,58
353,4,8:17.0,Turnover by K. Towns (bad pass; steal by J. Ingles),,83,58
354,4,8:12.0,,J. Ingles makes 2-pt layup from 1 ft,83,60
355,4,8:12.0,Minnesota full timeout,,83,60
356,4,8:12.0,,R. Neto enters the game for D. Exum,83,60
357,4,8:03.0,Personal foul by J. Withey (drawn by T. Jones),,83,60
358,4,8:00.0,Personal foul by J. Withey (drawn by K. Towns),,83,60
359,4,7:55.0,S. Muhammad makes 2-pt jump shot from 4 ft (assist by N. Bjelica),,85,60
360,4,7:41.0,,A. Burks makes 2-pt jump shot from 15 ft (assist by J. Withey),85,62
361,4,7:21.0,N. Bjelica makes 2-pt layup from 2 ft (assist by K. Towns),,87,62
362,4,6:58.0,,J. Ingles misses 3-pt jump shot from 24 ft,87,62
363,4,6:57.0,Defensive rebound by K. Towns,,87,62
364,4,6:41.0,K. Towns makes 2-pt layup from 2 ft,,89,62
365,4,6:41.0,,Utah full timeout,89,62
366,4,6:41.0,,D. Exum enters the game for J. Ingles,89,62
367,4,6:23.0,,Shooting foul by N. Bjelica (drawn by T. Lyles),89,62
368,4,6:23.0,,T. Lyles misses free throw 1 of 2,89,62
369,4,6:23.0,,Offensive rebound by Team,89,62
370,4,6:23.0,,T. Lyles makes free throw 2 of 2,89,63
371,4,6:10.0,K. Towns misses 2-pt layup from 2 ft (block by J. Withey),,89,63
372,4,6:08.0,,Defensive rebound by J. Withey,89,63
373,4,5:55.0,,A. Burks misses 2-pt layup from 2 ft,89,63
374,4,5:54.0,Defensive rebound by N. Bjelica,,89,63
375,4,5:41.0,S. Muhammad misses 3-pt jump shot from 25 ft,,89,63
376,4,5:40.0,,Defensive rebound by A. Burks,89,63
377,4,5:31.0,,J. Withey misses 2-pt jump shot from 3 ft,89,63
378,4,5:30.0,Defensive rebound by N. Bjelica,,89,63
379,4,5:24.0,Personal foul by J. Withey (drawn by N. Bjelica),,89,63
380,4,5:24.0,C. Aldrich enters the game for K. Towns,,89,63
381,4,5:18.0,S. Muhammad makes 2-pt layup from 1 ft (assist by N. Bjelica),,91,63
382,4,5:01.0,,J. Withey misses 2-pt layup at rim (block by N. Bjelica),91,63
383,4,4:59.0,,Offensive rebound by J. Withey,91,63
384,4,4:58.0,,J. Withey makes 2-pt layup from 2 ft,91,65
385,4,4:49.0,Personal foul by A. Burks (drawn by S. Muhammad),,91,65
386,4,4:49.0,S. Muhammad makes free throw 1 of 2,,92,65
387,4,4:49.0,S. Muhammad makes free throw 2 of 2,,93,65
388,4,4:43.0,,Turnover by D. Exum (bad pass),93,65
