,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
27,1,8:29.0,,T. Chandler makes free throw 2 of 2,14,15
28,1,8:09.0,S. Curry makes 3-pt jump shot from 24 ft (assist by H. Barnes),,17,15
29,1,7:49.0,,T. Warren makes 2-pt layup from 3 ft (assist by D. Booker),17,17
30,1,7:39.0,Personal foul by T. Warren,,17,17
31,1,7:33.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Williams),,20,17
32,1,7:14.0,,Turnover by D. Booker (bad pass; steal by S. Mejri),20,17
33,1,7:04.0,D. Williams makes 2-pt jump shot from 19 ft,,22,17
34,1,7:04.0,,Phoenix full timeout,22,17
35,1,6:47.0,,T. Warren misses 3-pt jump shot from 24 ft,22,17
36,1,6:45.0,Defensive rebound by S. Curry,,22,17
37,1,6:43.0,Turnover by S. Curry (lost ball; steal by E. Bledsoe),,22,17
38,1,6:33.0,,Turnover by E. Bledsoe (lost ball; steal by S. Curry),22,17
39,1,6:20.0,W. Matthews makes 2-pt jump shot from 19 ft (assist by D. Williams),,24,17
40,1,6:07.0,,D. Booker makes 2-pt jump shot from 17 ft,24,19
41,1,5:49.0,H. Barnes makes 2-pt jump shot from 20 ft (assist by W. Matthews),,26,19
42,1,5:36.0,,D. Booker misses 2-pt jump shot from 5 ft (block by W. Matthews),26,19
43,1,5:33.0,Defensive rebound by S. Mejri,,26,19
44,1,5:19.0,Shooting foul by M. Chriss (drawn by D. Williams),,26,19
45,1,5:19.0,D. Williams misses free throw 1 of 2,,26,19
46,1,5:19.0,Offensive rebound by Team,,26,19
47,1,5:19.0,,B. Knight enters the game for E. Bledsoe,26,19
48,1,5:19.0,,P. Tucker enters the game for M. Chriss,26,19
49,1,5:19.0,D. Harris enters the game for H. Barnes,,26,19
50,1,5:19.0,D. Nowitzki enters the game for S. Curry,,26,19
51,1,5:19.0,D. Williams makes free throw 2 of 2,,27,19
52,1,5:05.0,,Turnover by D. Booker (lost ball),27,19
53,1,5:05.0,J. Barea enters the game for D. Williams,,27,19
54,1,4:42.0,D. Harris misses 3-pt jump shot from 25 ft,,27,19
55,1,4:40.0,,Defensive rebound by P. Tucker,27,19
56,1,4:34.0,,B. Knight misses 2-pt jump shot from 3 ft,27,19
57,1,4:30.0,,Offensive rebound by T. Chandler,27,19
58,1,4:30.0,,T. Chandler makes 2-pt dunk at rim,27,21
59,1,4:16.0,Personal foul by D. Booker (drawn by W. Matthews),,27,21
60,1,4:05.0,J. Barea misses 2-pt jump shot from 12 ft,,27,21
61,1,4:02.0,,Defensive rebound by P. Tucker,27,21
62,1,3:52.0,,T. Warren makes 2-pt jump shot from 20 ft,27,23
63,1,3:51.0,Dallas full timeout,,27,23
64,1,3:51.0,,A. Len enters the game for T. Chandler,27,23
65,1,3:51.0,D. Powell enters the game for W. Matthews,,27,23
66,1,3:51.0,D. Finney-Smith enters the game for S. Mejri,,27,23
67,1,3:34.0,D. Finney-Smith misses 3-pt jump shot from 24 ft,,27,23
68,1,3:32.0,,Defensive rebound by B. Knight,27,23
69,1,3:18.0,,Shooting foul by D. Finney-Smith (drawn by A. Len),27,23
70,1,3:18.0,,A. Len misses free throw 1 of 2,27,23
71,1,3:18.0,,Offensive rebound by Team,27,23
72,1,3:18.0,,L. Barbosa enters the game for D. Booker,27,23
73,1,3:18.0,,A. Len makes free throw 2 of 2,27,24
74,1,3:00.0,Shooting foul by T. Warren (drawn by D. Powell),,27,24
75,1,3:00.0,D. Powell makes free throw 1 of 2,,28,24
76,1,3:00.0,,D. Bender enters the game for T. Warren,28,24
77,1,3:00.0,D. Powell makes free throw 2 of 2,,29,24
78,1,2:47.0,,B. Knight misses 2-pt layup from 1 ft,29,24
79,1,2:45.0,Defensive rebound by D. Nowitzki,,29,24
80,1,2:37.0,D. Powell misses 2-pt layup from 2 ft,,29,24
81,1,2:36.0,Offensive rebound by D. Finney-Smith,,29,24
82,1,2:36.0,D. Finney-Smith misses 2-pt layup from 2 ft,,29,24
83,1,2:34.0,Offensive rebound by D. Powell,,29,24
84,1,2:29.0,D. Harris misses 2-pt jump shot from 22 ft,,29,24
85,1,2:26.0,,Defensive rebound by P. Tucker,29,24
86,1,2:10.0,,D. Bender misses 3-pt jump shot from 24 ft,29,24
87,1,2:08.0,Defensive rebound by D. Nowitzki,,29,24
88,1,2:01.0,J. Barea misses 3-pt jump shot from 26 ft,,29,24
89,1,2:00.0,,Defensive rebound by Team,29,24
90,1,1:45.0,,A. Len makes 2-pt jump shot from 14 ft (assist by L. Barbosa),29,26
91,1,1:24.0,Turnover by D. Powell (back court),,29,26
92,1,1:16.0,,Turnover by D. Bender (bad pass; steal by D. Powell),29,26
93,1,1:09.0,Shooting foul by D. Bender (drawn by D. Harris),,29,26
94,1,1:09.0,D. Harris misses free throw 1 of 2,,29,26
95,1,1:09.0,Offensive rebound by Team,,29,26
96,1,1:09.0,D. Harris makes free throw 2 of 2,,30,26
97,1,0:57.0,,D. Bender makes 3-pt jump shot from 25 ft (assist by B. Knight),30,29
98,1,0:44.0,D. Nowitzki makes 2-pt layup from 3 ft,,32,29
99,1,0:30.0,,L. Barbosa misses 2-pt jump shot from 5 ft (block by D. Powell),32,29
100,1,0:28.0,Defensive rebound by J. Barea,,32,29
101,1,0:24.0,D. Nowitzki misses 2-pt layup from 2 ft,,32,29
102,1,0:22.0,,Defensive rebound by P. Tucker,32,29
103,1,0:04.0,,Personal foul by D. Harris (drawn by B. Knight),32,29
104,1,0:04.0,,D. Booker enters the game for A. Len,32,29
105,1,0:04.0,J. Anderson enters the game for D. Nowitzki,,32,29
106,1,0:00.0,,B. Knight misses 2-pt layup from 1 ft,32,29
107,1,0:00.0,,Offensive rebound by Team,32,29
108,2,11:54.0,,Violation by B. Knight (kicked ball),32,29
109,2,11:46.0,J. Anderson misses 3-pt jump shot from 25 ft,,32,29
110,2,11:44.0,,Defensive rebound by A. Len,32,29
111,2,11:32.0,,Personal foul by D. Finney-Smith (drawn by L. Barbosa),32,29
112,2,11:20.0,,B. Knight misses 3-pt jump shot from 26 ft,32,29
113,2,11:18.0,Defensive rebound by J. Anderson,,32,29
114,2,11:05.0,D. Powell misses 2-pt jump shot from 4 ft,,32,29
115,2,11:04.0,Offensive rebound by D. Powell,,32,29
116,2,11:02.0,J. Barea misses 3-pt jump shot from 25 ft,,32,29
117,2,10:59.0,,Defensive rebound by A. Len,32,29
118,2,10:52.0,,L. Barbosa makes 2-pt jump shot from 20 ft,32,31
119,2,10:33.0,D. Powell misses 2-pt jump shot from 5 ft (block by D. Bender),,32,31
120,2,10:31.0,,Defensive rebound by L. Barbosa,32,31
121,2,10:30.0,,Personal take foul by D. Harris (drawn by L. Barbosa),32,31
122,2,10:30.0,H. Barnes enters the game for D. Finney-Smith,,32,31
123,2,10:21.0,,L. Barbosa makes 2-pt layup from 3 ft,32,33
124,2,10:14.0,Turnover by J. Barea (bad pass),,32,33
125,2,9:59.0,,D. Bender misses 2-pt layup from 2 ft,32,33
126,2,9:59.0,,Offensive rebound by D. Bender,32,33
127,2,9:59.0,,Shooting foul by D. Powell (drawn by D. Bender),32,33
128,2,9:59.0,,D. Bender makes free throw 1 of 2,32,34
129,2,9:59.0,D. Williams enters the game for D. Harris,,32,34
130,2,9:59.0,D. Nowitzki enters the game for J. Barea,,32,34
131,2,9:59.0,W. Matthews enters the game for D. Powell,,32,34
132,2,9:59.0,S. Mejri enters the game for J. Anderson,,32,34
133,2,9:59.0,,D. Bender makes free throw 2 of 2,32,35
134,2,9:43.0,Personal foul by L. Barbosa (drawn by W. Matthews),,32,35
135,2,9:33.0,D. Nowitzki makes 2-pt dunk at rim (assist by D. Williams),,34,35
136,2,9:16.0,,L. Barbosa misses 2-pt jump shot from 15 ft,34,35
137,2,9:13.0,Defensive rebound by S. Mejri,,34,35
138,2,9:04.0,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by D. Williams),,36,35
139,2,9:04.0,,Phoenix full timeout,36,35
140,2,9:04.0,,T. Chandler enters the game for A. Len,36,35
141,2,8:51.0,,B. Knight makes 2-pt layup from 2 ft,36,37
142,2,8:36.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,36,37
143,2,8:34.0,,Defensive rebound by T. Chandler,36,37
144,2,8:21.0,,P. Tucker misses 3-pt jump shot from 22 ft,36,37
145,2,8:19.0,Defensive rebound by D. Nowitzki,,36,37
146,2,8:05.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by D. Williams),,38,37
147,2,7:39.0,,B. Knight misses 2-pt jump shot from 7 ft (block by S. Mejri),38,37
148,2,7:39.0,,Offensive rebound by Team,38,37
149,2,7:39.0,,Turnover by Team (shot clock),38,37
150,2,7:20.0,H. Barnes misses 2-pt jump shot from 20 ft,,38,37
151,2,7:18.0,,Defensive rebound by T. Chandler,38,37
152,2,7:01.0,,Turnover by D. Bender (lost ball; steal by H. Barnes),38,37
153,2,6:52.0,Def 3 sec tech foul by P. Tucker,,38,37
154,2,6:52.0,D. Nowitzki makes technical free throw,,39,37
155,2,6:52.0,,D. Booker enters the game for B. Knight,39,37
156,2,6:52.0,,T. Warren enters the game for D. Bender,39,37
157,2,6:52.0,,E. Bledsoe enters the game for L. Barbosa,39,37
158,2,6:36.0,D. Williams makes 2-pt jump shot from 21 ft,,41,37
159,2,6:23.0,,T. Warren misses 2-pt jump shot from 5 ft,41,37
160,2,6:21.0,,Offensive rebound by P. Tucker,41,37
161,2,6:18.0,,T. Warren misses 2-pt jump shot from 6 ft,41,37
162,2,6:16.0,,Offensive rebound by T. Chandler,41,37
163,2,6:16.0,,T. Chandler makes 2-pt layup from 2 ft,41,39
164,2,6:11.0,Dallas full timeout,,41,39
165,2,6:11.0,S. Curry enters the game for D. Nowitzki,,41,39
166,2,6:05.0,H. Barnes misses 3-pt jump shot from 26 ft,,41,39
167,2,6:03.0,,Defensive rebound by P. Tucker,41,39
168,2,5:41.0,,D. Booker makes 2-pt jump shot from 13 ft,41,41
169,2,5:18.0,W. Matthews misses 2-pt layup from 3 ft,,41,41
170,2,5:16.0,,Defensive rebound by T. Chandler,41,41
171,2,5:14.0,,Shooting foul by H. Barnes (drawn by E. Bledsoe),41,41
172,2,5:14.0,,E. Bledsoe makes free throw 1 of 2,41,42
173,2,5:14.0,,E. Bledsoe makes free throw 2 of 2,41,43
174,2,5:00.0,Personal foul by E. Bledsoe (drawn by S. Mejri),,41,43
175,2,4:55.0,D. Williams misses 2-pt jump shot from 3 ft (block by E. Bledsoe),,41,43
176,2,4:53.0,Offensive rebound by S. Mejri,,41,43
177,2,4:53.0,S. Mejri makes 2-pt layup from 2 ft,,43,43
178,2,4:29.0,,Shooting block foul by S. Mejri (drawn by E. Bledsoe),43,43
179,2,4:29.0,,E. Bledsoe makes free throw 1 of 2,43,44
180,2,4:29.0,,M. Chriss enters the game for P. Tucker,43,44
181,2,4:29.0,D. Nowitzki enters the game for S. Mejri,,43,44
182,2,4:29.0,,E. Bledsoe makes free throw 2 of 2,43,45
183,2,4:17.0,D. Williams makes 3-pt jump shot from 26 ft (assist by H. Barnes),,46,45
184,2,4:06.0,,Shooting foul by D. Williams (drawn by E. Bledsoe),46,45
185,2,4:06.0,,E. Bledsoe makes free throw 1 of 2,46,46
186,2,4:06.0,,E. Bledsoe makes free throw 2 of 2,46,47
187,2,3:50.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,46,47
188,2,3:48.0,,Defensive rebound by T. Chandler,46,47
189,2,3:43.0,,Shooting foul by D. Nowitzki (drawn by T. Chandler),46,47
190,2,3:43.0,,T. Chandler misses free throw 1 of 2,46,47
191,2,3:43.0,,Offensive rebound by Team,46,47
192,2,3:43.0,J. Barea enters the game for S. Curry,,46,47
193,2,3:43.0,,T. Chandler makes free throw 2 of 2,46,48
194,2,3:29.0,H. Barnes makes 2-pt jump shot from 19 ft (assist by D. Williams),,48,48
195,2,3:15.0,,Def 3 sec tech foul by D. Nowitzki,48,48
196,2,3:15.0,,E. Bledsoe makes technical free throw,48,49
197,2,3:06.0,,D. Booker misses 2-pt jump shot from 19 ft,48,49
198,2,3:04.0,,Offensive rebound by E. Bledsoe,48,49
199,2,3:04.0,,E. Bledsoe makes 2-pt layup from 2 ft,48,51
200,2,2:50.0,H. Barnes makes 2-pt jump shot from 17 ft (assist by W. Matthews),,50,51
201,2,2:38.0,,Turnover by D. Booker (bad pass; steal by J. Barea),50,51
202,2,2:32.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by J. Barea),,53,51
203,2,2:14.0,,E. Bledsoe makes 2-pt jump shot from 11 ft,53,53
204,2,2:06.0,D. Williams makes 2-pt layup at rim,,55,53
205,2,2:06.0,Shooting foul by T. Warren (drawn by D. Williams),,55,53
206,2,2:06.0,Official timeout,,55,53
207,2,2:06.0,D. Williams misses free throw 1 of 1,,55,53
208,2,2:06.0,,T. Ulis enters the game for T. Warren,55,53
209,2,2:04.0,,Defensive rebound by T. Chandler,55,53
210,2,1:51.0,,Shooting foul by D. Nowitzki (drawn by T. Chandler),55,53
211,2,1:51.0,,T. Chandler makes free throw 1 of 2,55,54
212,2,1:51.0,,T. Chandler makes free throw 2 of 2,55,55
213,2,1:35.0,W. Matthews misses 3-pt jump shot from 25 ft,,55,55
214,2,1:33.0,,Defensive rebound by T. Chandler,55,55
215,2,1:26.0,,T. Ulis misses 2-pt jump shot from 8 ft,55,55
216,2,1:23.0,,Offensive rebound by T. Chandler,55,55
217,2,1:23.0,,T. Chandler makes 2-pt layup from 1 ft,55,57
218,2,1:05.0,W. Matthews misses 2-pt jump shot from 9 ft,,55,57
219,2,1:03.0,,Defensive rebound by T. Chandler,55,57
220,2,0:59.0,,M. Chriss misses 3-pt jump shot from 22 ft,55,57
221,2,0:55.0,Defensive rebound by D. Nowitzki,,55,57
222,2,0:36.0,J. Barea makes 2-pt layup from 1 ft,,57,57
223,2,0:20.0,,M. Chriss makes 2-pt layup from 1 ft (assist by E. Bledsoe),57,59
224,2,0:03.0,Personal foul by T. Ulis (drawn by D. Williams),,57,59
225,2,0:03.0,Dallas full timeout,,57,59
226,2,0:03.0,,P. Tucker enters the game for T. Ulis,57,59
227,2,0:00.0,D. Nowitzki misses 2-pt jump shot from 19 ft,,57,59
228,2,0:00.0,,Defensive rebound by E. Bledsoe,57,59
229,3,11:47.0,H. Barnes makes 2-pt jump shot from 17 ft (assist by D. Williams),,59,59
230,3,11:21.0,,T. Warren misses 2-pt jump shot from 15 ft,59,59
231,3,11:20.0,,Offensive rebound by T. Chandler,59,59
232,3,11:20.0,,T. Chandler misses 2-pt layup from 1 ft,59,59
233,3,11:19.0,Defensive rebound by D. Williams,,59,59
234,3,11:10.0,S. Curry misses 3-pt jump shot from 22 ft,,59,59
235,3,11:06.0,,Defensive rebound by E. Bledsoe,59,59
236,3,11:02.0,,E. Bledsoe misses 2-pt layup from 2 ft,59,59
237,3,10:59.0,Defensive rebound by S. Curry,,59,59
238,3,10:53.0,D. Williams makes 3-pt jump shot from 24 ft (assist by H. Barnes),,62,59
239,3,10:30.0,,Turnover by E. Bledsoe (bad pass; steal by H. Barnes),62,59
240,3,10:17.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by W. Matthews),,65,59
241,3,10:16.0,,Phoenix full timeout,65,59
242,3,10:03.0,,D. Booker makes 2-pt jump shot from 17 ft,65,61
243,3,9:44.0,D. Williams misses 2-pt jump shot from 16 ft,,65,61
244,3,9:42.0,,Defensive rebound by T. Chandler,65,61
245,3,9:33.0,,M. Chriss misses 2-pt jump shot from 7 ft (block by D. Nowitzki),65,61
246,3,9:33.0,Defensive rebound by Team,,65,61
247,3,9:18.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by D. Williams),,68,61
248,3,9:04.0,,Turnover by D. Booker (lost ball),68,61
249,3,9:00.0,Personal foul by D. Booker (drawn by D. Williams),,68,61
250,3,8:45.0,D. Williams makes 3-pt jump shot from 26 ft (assist by H. Barnes),,71,61
251,3,8:31.0,,T. Chandler makes 2-pt dunk at rim (assist by T. Warren),71,63
252,3,8:12.0,D. Williams misses 3-pt jump shot from 25 ft,,71,63
253,3,8:09.0,,Defensive rebound by E. Bledsoe,71,63
254,3,8:05.0,,Turnover by D. Booker (traveling),71,63
255,3,8:05.0,,B. Knight enters the game for D. Booker,71,63
256,3,7:54.0,D. Williams makes 2-pt jump shot from 4 ft (assist by D. Nowitzki),,73,63
257,3,7:35.0,,Turnover by B. Knight (bad pass; steal by S. Curry),73,63
258,3,7:29.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by S. Curry),,76,63
259,3,7:28.0,,Phoenix full timeout,76,63
260,3,7:28.0,S. Mejri enters the game for D. Nowitzki,,76,63
261,3,7:15.0,,Turnover by M. Chriss (bad pass),76,63
262,3,7:05.0,Offensive foul by S. Mejri (drawn by M. Chriss),,76,63
263,3,7:05.0,Turnover by S. Mejri (offensive foul),,76,63
264,3,7:05.0,,P. Tucker enters the game for M. Chriss,76,63
265,3,6:49.0,,T. Chandler makes 2-pt dunk at rim (assist by E. Bledsoe),76,65
266,3,6:31.0,W. Matthews misses 2-pt jump shot from 21 ft,,76,65
267,3,6:29.0,,Defensive rebound by T. Chandler,76,65
268,3,6:22.0,,Turnover by T. Chandler (traveling),76,65
269,3,6:05.0,Personal foul by E. Bledsoe (drawn by H. Barnes),,76,65
270,3,5:50.0,H. Barnes misses 2-pt jump shot from 18 ft,,76,65
271,3,5:46.0,,Defensive rebound by E. Bledsoe,76,65
272,3,5:41.0,,Turnover by E. Bledsoe (bad pass; steal by S. Mejri),76,65
273,3,5:40.0,Personal foul by E. Bledsoe (drawn by W. Matthews),,76,65
274,3,5:40.0,,D. Booker enters the game for E. Bledsoe,76,65
275,3,5:20.0,H. Barnes misses 3-pt jump shot from 24 ft,,76,65
276,3,5:19.0,Offensive rebound by S. Mejri,,76,65
277,3,5:15.0,Dallas full timeout,,76,65
278,3,5:11.0,Offensive foul by D. Williams (drawn by B. Knight),,76,65
279,3,5:11.0,Turnover by D. Williams (offensive foul),,76,65
280,3,4:53.0,,T. Warren misses 2-pt jump shot from 12 ft,76,65
281,3,4:51.0,,Offensive rebound by T. Chandler,76,65
282,3,4:51.0,,T. Chandler misses 2-pt layup from 1 ft,76,65
283,3,4:49.0,,Offensive rebound by T. Chandler,76,65
284,3,4:49.0,,T. Chandler misses 2-pt layup from 2 ft,76,65
285,3,4:47.0,,Offensive rebound by T. Warren,76,65
286,3,4:47.0,,T. Warren makes 2-pt layup from 2 ft,76,67
287,3,4:42.0,Personal foul by B. Knight (drawn by D. Williams),,76,67
288,3,4:42.0,D. Nowitzki enters the game for H. Barnes,,76,67
289,3,4:42.0,J. Barea enters the game for S. Curry,,76,67
290,3,4:42.0,D. Harris enters the game for D. Williams,,76,67
291,3,4:26.0,W. Matthews makes 2-pt jump shot from 14 ft,,78,67
292,3,4:11.0,,B. Knight misses 2-pt jump shot from 14 ft,78,67
293,3,4:08.0,Defensive rebound by S. Mejri,,78,67
294,3,4:04.0,Shooting foul by T. Warren (drawn by D. Harris),,78,67
295,3,4:04.0,D. Harris misses free throw 1 of 2,,78,67
296,3,4:04.0,Offensive rebound by Team,,78,67
297,3,4:04.0,,L. Barbosa enters the game for T. Warren,78,67
298,3,4:04.0,D. Harris makes free throw 2 of 2,,79,67
299,3,3:57.0,,D. Booker makes 2-pt jump shot from 17 ft,79,69
300,3,3:42.0,J. Barea misses 2-pt jump shot from 20 ft,,79,69
301,3,3:39.0,,Defensive rebound by P. Tucker,79,69
302,3,3:35.0,,L. Barbosa misses 2-pt jump shot from 8 ft,79,69
303,3,3:30.0,Defensive rebound by S. Mejri,,79,69
304,3,3:26.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,79,69
305,3,3:23.0,,Defensive rebound by L. Barbosa,79,69
306,3,3:10.0,,D. Booker misses 2-pt layup from 3 ft (block by S. Mejri),79,69
307,3,3:06.0,Defensive rebound by S. Mejri,,79,69
308,3,2:47.0,D. Nowitzki misses 2-pt jump shot from 11 ft (block by T. Chandler),,79,69
309,3,2:47.0,Offensive rebound by Team,,79,69
310,3,2:46.0,S. Mejri makes 2-pt dunk at rim (assist by J. Barea),,81,69
311,3,2:27.0,,B. Knight makes 2-pt jump shot from 7 ft,81,71
312,3,2:27.0,,Shooting foul by J. Barea (drawn by B. Knight),81,71
313,3,2:27.0,,B. Knight makes free throw 1 of 1,81,72
314,3,2:12.0,W. Matthews makes 3-pt jump shot from 26 ft,,84,72
315,3,1:51.0,,P. Tucker makes 2-pt jump shot from 12 ft,84,74
316,3,1:29.0,D. Harris misses 2-pt layup from 3 ft,,84,74
317,3,1:29.0,,Defensive rebound by Team,84,74
318,3,1:29.0,,A. Len enters the game for T. Chandler,84,74
319,3,1:29.0,D. Powell enters the game for S. Mejri,,84,74
320,3,1:13.0,,B. Knight misses 2-pt jump shot from 6 ft (block by D. Powell),84,74
321,3,1:10.0,Defensive rebound by D. Nowitzki,,84,74
322,3,0:59.0,Personal foul by D. Booker (drawn by D. Powell),,84,74
323,3,0:59.0,D. Powell makes free throw 1 of 2,,85,74
324,3,0:59.0,D. Powell makes free throw 2 of 2,,86,74
325,3,0:50.0,,A. Len makes 2-pt layup from 2 ft (assist by D. Booker),86,76
326,3,0:34.0,D. Powell makes 2-pt layup from 2 ft (assist by J. Barea),,88,76
327,3,0:24.0,,P. Tucker misses 2-pt jump shot from 16 ft,88,76
328,3,0:22.0,Defensive rebound by D. Harris,,88,76
329,3,0:01.0,J. Barea misses 3-pt jump shot from 25 ft (block by A. Len),,88,76
330,3,0:01.0,Offensive rebound by D. Powell,,88,76
331,3,0:01.0,D. Powell misses 2-pt jump shot from 6 ft,,88,76
332,3,0:00.0,Offensive rebound by Team,,88,76
333,4,11:52.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),88,79
334,4,11:30.0,Turnover by D. Powell (step out of bounds),,88,79
335,4,11:21.0,,A. Len misses 2-pt jump shot from 14 ft,88,79
336,4,11:19.0,Defensive rebound by H. Barnes,,88,79
337,4,11:08.0,H. Barnes makes 2-pt jump shot from 16 ft (assist by J. Barea),,90,79
338,4,10:55.0,,A. Len makes 2-pt dunk at rim (assist by L. Barbosa),90,81
339,4,10:26.0,J. Barea misses 3-pt jump shot from 25 ft,,90,81
340,4,10:24.0,,Defensive rebound by A. Len,90,81
341,4,10:21.0,Violation by D. Finney-Smith (kicked ball),,90,81
342,4,10:21.0,,Technical foul by E. Bledsoe,90,81
343,4,10:21.0,Technical foul by J. Barea,,90,81
344,4,10:20.0,,Offensive foul by P. Tucker (drawn by J. Barea),90,81
345,4,10:20.0,,Turnover by P. Tucker (offensive foul),90,81
346,4,10:12.0,D. Powell makes 2-pt jump shot from 17 ft (assist by J. Barea),,92,81
347,4,9:59.0,,Turnover by A. Len (bad pass; steal by D. Powell),92,81
348,4,9:58.0,Personal foul by D. Booker (drawn by D. Powell),,92,81
349,4,9:58.0,,T. Chandler enters the game for A. Len,92,81
350,4,9:35.0,J. Barea misses 3-pt jump shot from 26 ft,,92,81
351,4,9:32.0,,Defensive rebound by T. Chandler,92,81
352,4,9:22.0,,Turnover by T. Chandler (3 sec),92,81
353,4,9:05.0,Turnover by J. Barea (bad pass),,92,81
354,4,8:49.0,,D. Booker makes 3-pt jump shot from 24 ft,92,84
355,4,8:35.0,Shooting foul by E. Bledsoe (drawn by H. Barnes),,92,84
356,4,8:35.0,Official timeout,,92,84
357,4,8:35.0,H. Barnes misses free throw 1 of 2,,92,84
358,4,8:35.0,Offensive rebound by Team,,92,84
359,4,8:35.0,,T. Warren enters the game for P. Tucker,92,84
360,4,8:35.0,H. Barnes makes free throw 2 of 2,,93,84
361,4,8:23.0,,Shooting foul by D. Finney-Smith (drawn by D. Booker),93,84
362,4,8:23.0,,D. Booker misses free throw 1 of 2,93,84
363,4,8:23.0,,Offensive rebound by Team,93,84
364,4,8:23.0,,D. Booker makes free throw 2 of 2,93,85
365,4,8:12.0,Turnover by J. Barea (bad pass),,93,85
366,4,8:03.0,,Offensive foul by E. Bledsoe (drawn by J. Barea),93,85
367,4,8:03.0,,Turnover by E. Bledsoe (offensive foul),93,85
368,4,8:03.0,S. Curry enters the game for D. Harris,,93,85
369,4,8:03.0,W. Matthews enters the game for J. Barea,,93,85
370,4,8:03.0,D. Williams enters the game for D. Finney-Smith,,93,85
371,4,8:03.0,,T. Ulis enters the game for E. Bledsoe,93,85
372,4,7:44.0,H. Barnes makes 2-pt jump shot from 13 ft,,95,85
373,4,7:36.0,,D. Booker misses 3-pt jump shot from 24 ft,95,85
374,4,7:34.0,Defensive rebound by H. Barnes,,95,85
375,4,7:24.0,D. Powell makes 2-pt layup from 1 ft (assist by W. Matthews),,97,85
376,4,7:22.0,,Phoenix full timeout,97,85
377,4,7:22.0,,M. Chriss enters the game for L. Barbosa,97,85
378,4,7:12.0,,T. Warren makes 2-pt jump shot from 16 ft,97,87
379,4,7:00.0,Turnover by W. Matthews (lost ball; steal by D. Booker),,97,87
380,4,6:55.0,,D. Booker makes 2-pt layup from 2 ft,97,89
381,4,6:39.0,Personal foul by M. Chriss (drawn by H. Barnes),,97,89
382,4,6:32.0,H. Barnes misses 3-pt jump shot from 25 ft,,97,89
383,4,6:29.0,,Defensive rebound by T. Warren,97,89
384,4,6:17.0,,T. Ulis misses 2-pt jump shot from 18 ft,97,89
385,4,6:14.0,Defensive rebound by D. Powell,,97,89
386,4,6:09.0,Personal foul by T. Warren,,97,89
387,4,5:59.0,H. Barnes makes 2-pt jump shot from 18 ft (assist by D. Williams),,99,89
