,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
41,1,5:48.0,N. Batum makes free throw 1 of 2,,11,12
42,1,5:48.0,N. Batum makes free throw 2 of 2,,12,12
43,1,5:38.0,,M. Gortat misses 2-pt layup at rim (block by C. Zeller),12,12
44,1,5:36.0,,Offensive rebound by O. Porter,12,12
45,1,5:33.0,,O. Porter makes 2-pt jump shot from 15 ft,12,14
46,1,5:15.0,C. Zeller makes 2-pt layup from 3 ft (assist by N. Batum),,14,14
47,1,4:57.0,,B. Beal misses 2-pt layup from 1 ft (block by M. Kidd-Gilchrist),14,14
48,1,4:53.0,Defensive rebound by M. Kidd-Gilchrist,,14,14
49,1,4:39.0,M. Williams makes 2-pt jump shot from 5 ft (assist by N. Batum),,16,14
50,1,4:27.0,,Turnover by M. Gortat (bad pass; steal by M. Kidd-Gilchrist),16,14
51,1,4:19.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,,18,14
52,1,4:04.0,,J. Wall makes 2-pt jump shot from 4 ft,18,16
53,1,3:44.0,N. Batum makes 3-pt jump shot from 26 ft,,21,16
54,1,3:33.0,,Personal foul by K. Walker (drawn by J. Wall),21,16
55,1,3:33.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,21,16
56,1,3:33.0,R. Sessions enters the game for M. Williams,,21,16
57,1,3:33.0,M. Belinelli enters the game for K. Walker,,21,16
58,1,3:33.0,,J. Smith enters the game for O. Porter,21,16
59,1,3:22.0,,Turnover by J. Wall (bad pass; steal by R. Sessions),21,16
60,1,3:06.0,N. Batum makes 2-pt jump shot from 13 ft,,23,16
61,1,2:49.0,,K. Oubre makes 2-pt dunk at rim (assist by J. Wall),23,18
62,1,2:35.0,Charlotte full timeout,,23,18
63,1,2:35.0,R. Hibbert enters the game for C. Zeller,,23,18
64,1,2:27.0,M. Belinelli makes 2-pt layup from 2 ft (assist by N. Batum),,25,18
65,1,2:05.0,,B. Beal misses 3-pt jump shot from 26 ft,25,18
66,1,2:04.0,Defensive rebound by M. Belinelli,,25,18
67,1,2:00.0,Turnover by N. Batum (lost ball; steal by J. Wall),,25,18
68,1,1:52.0,,J. Wall makes 2-pt layup from 1 ft,25,20
69,1,1:43.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,25,20
70,1,1:42.0,,Defensive rebound by B. Beal,25,20
71,1,1:33.0,,Personal foul by R. Sessions (drawn by J. Wall),25,20
72,1,1:33.0,,M. Thornton enters the game for B. Beal,25,20
73,1,1:19.0,,J. Smith makes 2-pt jump shot from 16 ft (assist by M. Gortat),25,22
74,1,1:05.0,Turnover by F. Kaminsky (lost ball; steal by K. Oubre),,25,22
75,1,1:00.0,,K. Oubre makes 2-pt layup from 1 ft,25,24
76,1,0:43.0,Shooting foul by M. Thornton (drawn by R. Hibbert),,25,24
77,1,0:43.0,R. Hibbert makes free throw 1 of 2,,26,24
78,1,0:43.0,R. Hibbert makes free throw 2 of 2,,27,24
79,1,0:36.0,,J. Wall makes 2-pt jump shot from 14 ft,27,26
80,1,0:28.0,R. Sessions makes 3-pt jump shot from 26 ft,,30,26
81,1,0:04.0,,J. Smith misses 2-pt jump shot from 15 ft,30,26
82,1,0:02.0,Defensive rebound by F. Kaminsky,,30,26
83,1,0:00.0,F. Kaminsky misses 3-pt jump shot from 62 ft,,30,26
84,1,0:00.0,Offensive rebound by Team,,30,26
85,2,11:42.0,F. Kaminsky misses 2-pt jump shot from 12 ft,,30,26
86,2,11:42.0,,Defensive rebound by K. Oubre,30,26
87,2,11:17.0,,J. Smith misses 2-pt jump shot from 6 ft,30,26
88,2,11:16.0,Defensive rebound by F. Kaminsky,,30,26
89,2,10:59.0,F. Kaminsky misses 2-pt jump shot from 5 ft,,30,26
90,2,10:58.0,,Defensive rebound by J. Smith,30,26
91,2,10:45.0,,A. Nicholson misses 2-pt layup from 2 ft,30,26
92,2,10:43.0,Defensive rebound by R. Hibbert,,30,26
93,2,10:35.0,M. Belinelli makes 3-pt jump shot from 27 ft,,33,26
94,2,10:20.0,,K. Oubre misses 2-pt jump shot from 3 ft (block by R. Hibbert),33,26
95,2,10:18.0,Defensive rebound by F. Kaminsky,,33,26
96,2,10:12.0,J. Lamb misses 3-pt jump shot from 25 ft,,33,26
97,2,10:10.0,,Defensive rebound by K. Oubre,33,26
98,2,10:04.0,,M. Thornton misses 3-pt jump shot from 26 ft,33,26
99,2,10:03.0,Defensive rebound by R. Hibbert,,33,26
100,2,9:47.0,Turnover by R. Sessions (lost ball; steal by J. Smith),,33,26
101,2,9:39.0,,M. Thornton makes 3-pt jump shot from 25 ft (assist by T. Burke),33,29
102,2,9:24.0,M. Belinelli misses 2-pt jump shot from 21 ft,,33,29
103,2,9:23.0,,Defensive rebound by K. Oubre,33,29
104,2,9:10.0,,M. Thornton makes 2-pt layup from 1 ft (assist by J. Smith),33,31
105,2,8:55.0,R. Sessions misses 2-pt jump shot from 18 ft,,33,31
106,2,8:54.0,,Defensive rebound by J. Smith,33,31
107,2,8:38.0,,K. Oubre misses 3-pt jump shot from 26 ft,33,31
108,2,8:37.0,,Offensive rebound by J. Smith,33,31
109,2,8:34.0,,J. Smith makes 2-pt layup from 2 ft,33,33
110,2,8:29.0,Charlotte full timeout,,33,33
111,2,8:29.0,K. Walker enters the game for R. Sessions,,33,33
112,2,8:20.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,33,33
113,2,8:19.0,,Defensive rebound by K. Oubre,33,33
114,2,8:05.0,,J. Smith misses 2-pt jump shot from 20 ft,33,33
115,2,8:03.0,Defensive rebound by J. Lamb,,33,33
116,2,7:53.0,J. Lamb makes 2-pt jump shot from 16 ft,,35,33
117,2,7:33.0,,A. Nicholson misses 2-pt layup from 2 ft,35,33
118,2,7:32.0,Defensive rebound by K. Walker,,35,33
119,2,7:20.0,M. Belinelli misses 3-pt jump shot from 25 ft,,35,33
120,2,7:19.0,Offensive rebound by R. Hibbert,,35,33
121,2,7:18.0,Shooting foul by J. Smith (drawn by R. Hibbert),,35,33
122,2,7:18.0,R. Hibbert makes free throw 1 of 2,,36,33
123,2,7:18.0,,O. Porter enters the game for K. Oubre,36,33
124,2,7:18.0,,B. Beal enters the game for A. Nicholson,36,33
125,2,7:18.0,R. Hibbert makes free throw 2 of 2,,37,33
126,2,7:07.0,,J. Smith misses 2-pt layup from 3 ft (block by R. Hibbert),37,33
127,2,7:04.0,,Offensive rebound by J. Smith,37,33
128,2,7:00.0,,J. Smith makes 2-pt layup from 4 ft,37,35
129,2,6:45.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by R. Hibbert),,40,35
130,2,6:35.0,,T. Burke makes 2-pt jump shot from 18 ft,40,37
131,2,6:23.0,K. Walker misses 2-pt jump shot from 17 ft,,40,37
132,2,6:21.0,,Defensive rebound by J. Smith,40,37
133,2,6:11.0,,T. Burke makes 2-pt layup from 1 ft,40,39
134,2,5:51.0,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by K. Walker),,43,39
135,2,5:31.0,,Shooting foul by R. Hibbert (drawn by J. Smith),43,39
136,2,5:31.0,Official timeout,,43,39
137,2,5:31.0,,J. Smith makes free throw 1 of 2,43,40
138,2,5:31.0,,J. Wall enters the game for M. Thornton,43,39
139,2,5:31.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,43,39
140,2,5:31.0,C. Zeller enters the game for R. Hibbert,,43,39
141,2,5:31.0,N. Batum enters the game for J. Lamb,,43,39
142,2,5:31.0,,J. Smith makes free throw 2 of 2,43,41
143,2,5:16.0,Turnover by F. Kaminsky (traveling),,43,41
144,2,5:16.0,,M. Gortat enters the game for J. Smith,43,41
145,2,5:05.0,,M. Gortat makes 2-pt dunk at rim (assist by B. Beal),43,43
146,2,4:49.0,N. Batum misses 3-pt jump shot from 25 ft,,43,43
147,2,4:49.0,,Defensive rebound by M. Gortat,43,43
148,2,4:45.0,,Turnover by B. Beal (bad pass),43,43
149,2,4:45.0,M. Williams enters the game for F. Kaminsky,,43,43
150,2,4:23.0,Turnover by M. Williams (lost ball; steal by J. Wall),,43,43
151,2,4:21.0,,Shooting foul by N. Batum (drawn by J. Wall),43,43
152,2,4:21.0,,J. Wall makes free throw 1 of 2,43,44
153,2,4:21.0,,J. Wall makes free throw 2 of 2,43,45
154,2,4:09.0,N. Batum misses 2-pt jump shot from 19 ft,,43,45
155,2,4:07.0,,Defensive rebound by M. Gortat,43,45
156,2,3:50.0,,Turnover by J. Wall (bad pass),43,45
157,2,3:38.0,K. Walker makes 2-pt layup from 3 ft,,45,45
158,2,3:26.0,,O. Porter misses 3-pt jump shot from 24 ft,45,45
159,2,3:24.0,Defensive rebound by M. Williams,,45,45
160,2,3:08.0,M. Kidd-Gilchrist makes 2-pt jump shot from 18 ft (assist by K. Walker),,47,45
161,2,2:55.0,,Washington full timeout,47,45
162,2,2:55.0,,K. Oubre enters the game for T. Burke,47,45
163,2,2:51.0,,K. Oubre makes 2-pt dunk at rim (assist by O. Porter),47,47
164,2,2:31.0,K. Walker misses 3-pt jump shot from 25 ft,,47,47
165,2,2:30.0,,Defensive rebound by K. Oubre,47,47
166,2,2:23.0,,J. Wall misses 2-pt layup from 1 ft,47,47
167,2,2:21.0,Defensive rebound by K. Walker,,47,47
168,2,2:09.0,M. Kidd-Gilchrist makes 2-pt layup from 3 ft (assist by N. Batum),,49,47
169,2,1:50.0,,B. Beal misses 2-pt jump shot from 18 ft,49,47
170,2,1:47.0,,Offensive rebound by J. Wall,49,47
171,2,1:24.0,,M. Gortat makes 2-pt layup from 3 ft (assist by B. Beal),49,49
172,2,1:09.0,Personal foul by O. Porter (drawn by M. Williams),,49,49
173,2,0:54.0,N. Batum makes 3-pt jump shot from 26 ft,,52,49
174,2,0:40.0,,M. Gortat misses 2-pt layup from 1 ft (block by C. Zeller),52,49
175,2,0:38.0,Defensive rebound by N. Batum,,52,49
176,2,0:23.0,N. Batum makes 2-pt jump shot from 19 ft,,54,49
177,2,0:02.0,,B. Beal misses 2-pt jump shot from 14 ft,54,49
178,2,0:00.0,Defensive rebound by Team,,54,49
179,3,11:46.0,M. Williams misses 3-pt jump shot from 27 ft,,54,49
180,3,11:45.0,,Defensive rebound by B. Beal,54,49
181,3,11:30.0,,M. Gortat makes 2-pt jump shot from 6 ft (assist by J. Wall),54,51
182,3,11:20.0,Offensive foul by C. Zeller (drawn by M. Gortat),,54,51
183,3,11:20.0,Turnover by C. Zeller (offensive foul),,54,51
184,3,11:00.0,,M. Gortat misses 2-pt jump shot from 6 ft,54,51
185,3,11:00.0,Defensive rebound by K. Walker,,54,51
186,3,10:46.0,Turnover by M. Kidd-Gilchrist (offensive foul),,54,51
187,3,10:46.0,,Offensive charge foul by M. Kidd-Gilchrist (drawn by J. Wall),54,51
188,3,10:36.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by B. Beal),54,53
189,3,10:18.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by K. Walker),,56,53
190,3,10:12.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),56,56
191,3,9:46.0,M. Williams makes 2-pt jump shot from 11 ft (assist by K. Walker),,58,56
192,3,9:30.0,,Turnover by K. Oubre (step out of bounds),58,56
193,3,9:16.0,K. Walker makes 3-pt jump shot from 26 ft (assist by C. Zeller),,61,56
194,3,9:04.0,,Turnover by J. Wall (step out of bounds),61,56
195,3,8:50.0,N. Batum makes 3-pt jump shot from 24 ft (assist by K. Walker),,64,56
196,3,8:50.0,,Washington full timeout,64,56
197,3,8:40.0,,Turnover by J. Wall (bad pass),64,56
198,3,8:22.0,C. Zeller makes 2-pt jump shot from 4 ft (assist by N. Batum),,66,56
199,3,8:01.0,,Shooting foul by C. Zeller (drawn by J. Wall),66,56
200,3,8:01.0,,J. Wall makes free throw 1 of 2,66,57
201,3,8:01.0,,J. Wall makes free throw 2 of 2,66,58
202,3,7:48.0,Turnover by K. Walker (lost ball; steal by O. Porter),,66,58
203,3,7:41.0,,B. Beal misses 3-pt jump shot from 23 ft,66,58
204,3,7:40.0,,Offensive rebound by M. Gortat,66,58
205,3,7:39.0,,M. Gortat makes 2-pt layup from 1 ft,66,60
206,3,7:24.0,Turnover by C. Zeller (lost ball; steal by M. Gortat),,66,60
207,3,7:16.0,,J. Wall misses 2-pt layup from 1 ft,66,60
208,3,7:16.0,Defensive rebound by K. Walker,,66,60
209,3,7:10.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by O. Porter),,66,60
210,3,7:08.0,Offensive rebound by C. Zeller,,66,60
211,3,7:04.0,Shooting foul by O. Porter (drawn by M. Kidd-Gilchrist),,66,60
212,3,7:04.0,M. Kidd-Gilchrist misses free throw 1 of 2,,66,60
213,3,7:04.0,Offensive rebound by Team,,66,60
214,3,7:04.0,M. Kidd-Gilchrist makes free throw 2 of 2,,67,60
215,3,6:41.0,,J. Wall misses 2-pt jump shot from 16 ft,67,60
216,3,6:38.0,,Offensive rebound by M. Gortat,67,60
217,3,6:31.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by J. Wall),67,63
218,3,6:16.0,Turnover by K. Walker (lost ball; steal by J. Wall),,67,63
219,3,6:12.0,,J. Wall makes 2-pt layup from 1 ft (assist by K. Oubre),67,65
220,3,6:12.0,Charlotte full timeout,,67,65
221,3,6:00.0,N. Batum misses 2-pt jump shot from 14 ft,,67,65
222,3,5:59.0,,Defensive rebound by M. Gortat,67,65
223,3,5:44.0,,B. Beal makes 3-pt jump shot from 25 ft,67,68
224,3,5:32.0,Turnover by N. Batum (lost ball; steal by J. Wall),,67,68
225,3,5:25.0,,K. Oubre makes 2-pt dunk at rim (assist by J. Wall),67,70
226,3,5:08.0,K. Walker makes 2-pt layup from 2 ft,,69,70
227,3,4:57.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by M. Gortat),69,73
228,3,4:41.0,K. Walker misses 3-pt jump shot from 26 ft (block by O. Porter),,69,73
229,3,4:40.0,,Defensive rebound by J. Wall,69,73
230,3,4:34.0,,Shooting foul by C. Zeller (drawn by J. Wall),69,73
231,3,4:34.0,,J. Wall makes free throw 1 of 2,69,74
232,3,4:34.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,69,74
233,3,4:34.0,M. Belinelli enters the game for M. Williams,,69,74
234,3,4:34.0,,J. Wall makes free throw 2 of 2,69,75
235,3,4:24.0,Shooting foul by B. Beal (drawn by C. Zeller),,69,75
236,3,4:24.0,C. Zeller makes free throw 1 of 2,,70,75
237,3,4:24.0,C. Zeller makes free throw 2 of 2,,71,75
238,3,4:12.0,,J. Wall misses 3-pt jump shot from 25 ft,71,75
239,3,4:11.0,,Offensive rebound by M. Gortat,71,75
240,3,4:00.0,,J. Wall misses 2-pt jump shot from 6 ft,71,75
241,3,3:59.0,,Offensive rebound by O. Porter,71,75
242,3,3:54.0,,O. Porter misses 2-pt layup at rim,71,75
243,3,3:53.0,,Offensive rebound by M. Gortat,71,75
244,3,3:49.0,,M. Gortat makes 2-pt layup at rim,71,77
245,3,3:31.0,Turnover by M. Belinelli (lost ball; steal by J. Wall),,71,77
246,3,3:26.0,,O. Porter makes 2-pt layup at rim (assist by J. Wall),71,79
247,3,3:26.0,Charlotte full timeout,,71,79
248,3,3:26.0,,J. Smith enters the game for O. Porter,71,79
249,3,3:10.0,Personal foul by K. Oubre (drawn by C. Zeller),,71,79
250,3,2:53.0,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Belinelli),,74,79
251,3,2:39.0,,J. Wall makes 2-pt layup from 3 ft (assist by B. Beal),74,81
252,3,2:28.0,K. Walker misses 2-pt jump shot from 17 ft,,74,81
253,3,2:26.0,,Defensive rebound by Team,74,81
254,3,2:12.0,,J. Smith makes 2-pt jump shot from 17 ft (assist by B. Beal),74,83
255,3,2:00.0,Personal foul by J. Wall (drawn by K. Walker),,74,83
256,3,2:00.0,R. Sessions enters the game for K. Walker,,74,83
257,3,2:00.0,,T. Burke enters the game for J. Wall,74,83
258,3,1:54.0,N. Batum misses 3-pt jump shot from 26 ft,,74,83
259,3,1:52.0,,Defensive rebound by B. Beal,74,83
260,3,1:42.0,,K. Oubre misses 3-pt jump shot from 23 ft,74,83
261,3,1:42.0,,Offensive rebound by M. Gortat,74,83
262,3,1:42.0,Loose ball foul by C. Zeller (drawn by M. Gortat),,74,83
263,3,1:42.0,R. Hibbert enters the game for C. Zeller,,74,83
264,3,1:25.0,,B. Beal makes 2-pt jump shot from 17 ft,74,85
265,3,1:04.0,M. Belinelli makes 3-pt jump shot from 25 ft,,77,85
266,3,0:50.0,,K. Oubre makes 2-pt layup from 2 ft (assist by J. Smith),77,87
267,3,0:50.0,,Shooting foul by R. Hibbert (drawn by K. Oubre),77,87
268,3,0:50.0,,K. Oubre misses free throw 1 of 1,77,87
269,3,0:48.0,Defensive rebound by N. Batum,,77,87
270,3,0:31.0,R. Sessions misses 2-pt jump shot from 7 ft,,77,87
271,3,0:30.0,,Defensive rebound by M. Gortat,77,87
272,3,0:10.0,,B. Beal misses 3-pt jump shot from 25 ft,77,87
273,3,0:09.0,Defensive rebound by F. Kaminsky,,77,87
274,3,0:03.0,F. Kaminsky misses 2-pt jump shot from 18 ft,,77,87
275,3,0:01.0,Offensive rebound by R. Hibbert,,77,87
276,4,11:44.0,,T. Burke makes 2-pt jump shot from 15 ft,77,89
277,4,11:25.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by F. Kaminsky),,80,89
278,4,11:08.0,,Turnover by J. Smith (bad pass; steal by F. Kaminsky),80,89
279,4,11:04.0,Turnover by F. Kaminsky (bad pass; steal by J. Smith),,80,89
280,4,10:58.0,,O. Porter misses 3-pt jump shot from 25 ft,80,89
281,4,10:58.0,Defensive rebound by R. Sessions,,80,89
282,4,10:44.0,Shooting foul by T. Burke (drawn by F. Kaminsky),,80,89
283,4,10:44.0,F. Kaminsky makes free throw 1 of 2,,81,89
284,4,10:44.0,F. Kaminsky misses free throw 2 of 2,,81,89
285,4,10:41.0,,Defensive rebound by J. Smith,81,89
286,4,10:29.0,,K. Oubre makes 2-pt jump shot from 5 ft (assist by O. Porter),81,91
287,4,10:12.0,Turnover by M. Belinelli (bad pass; steal by J. Smith),,81,91
288,4,9:55.0,,M. Thornton misses 2-pt jump shot from 8 ft (block by R. Hibbert),81,91
289,4,9:53.0,,Offensive rebound by J. Smith,81,91
290,4,9:52.0,,Turnover by J. Smith (bad pass; steal by R. Sessions),81,91
291,4,9:51.0,Shooting foul by T. Burke (drawn by R. Sessions),,81,91
292,4,9:51.0,R. Sessions misses free throw 1 of 2,,81,91
293,4,9:51.0,Offensive rebound by Team,,81,91
294,4,9:51.0,R. Sessions makes free throw 2 of 2,,82,91
295,4,9:36.0,,Personal foul by M. Belinelli (drawn by O. Porter),82,91
296,4,9:26.0,,T. Burke misses 3-pt jump shot from 26 ft,82,91
297,4,9:25.0,Defensive rebound by R. Hibbert,,82,91
298,4,9:12.0,J. Lamb misses 2-pt jump shot from 21 ft,,82,91
299,4,9:11.0,,Defensive rebound by M. Thornton,82,91
300,4,9:04.0,,Turnover by M. Thornton (bad pass),82,91
301,4,8:48.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by R. Sessions),,85,91
302,4,8:41.0,,Washington full timeout,85,91
303,4,8:41.0,K. Walker enters the game for R. Sessions,,85,91
304,4,8:41.0,,J. Wall enters the game for K. Oubre,85,91
305,4,8:26.0,,J. Smith makes 2-pt jump shot from 17 ft (assist by J. Wall),85,93
306,4,8:05.0,M. Belinelli makes 2-pt jump shot from 20 ft (assist by J. Lamb),,87,93
307,4,7:49.0,,M. Thornton misses 2-pt jump shot from 18 ft,87,93
308,4,7:46.0,Defensive rebound by K. Walker,,87,93
309,4,7:33.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by K. Walker),,90,93
310,4,7:18.0,N. Batum enters the game for J. Lamb,,90,93
311,4,7:18.0,,M. Gortat enters the game for J. Smith,90,93
312,4,7:18.0,,B. Beal enters the game for M. Thornton,90,93
313,4,7:13.0,,Turnover by J. Wall (lost ball; steal by R. Hibbert),90,93
314,4,7:06.0,M. Belinelli misses 3-pt jump shot from 25 ft,,90,93
315,4,7:04.0,,Defensive rebound by J. Wall,90,93
316,4,6:58.0,,Personal foul by K. Walker (drawn by B. Beal),90,93
317,4,6:56.0,,Turnover by J. Wall (bad pass; steal by N. Batum),90,93
318,4,6:47.0,M. Belinelli misses 2-pt jump shot from 5 ft,,90,93
319,4,6:46.0,,Defensive rebound by J. Wall,90,93
320,4,6:35.0,,B. Beal makes 2-pt jump shot from 17 ft,90,95
321,4,6:16.0,K. Walker makes 3-pt jump shot from 23 ft (assist by R. Hibbert),,93,95
322,4,5:57.0,,B. Beal makes 2-pt jump shot from 18 ft (assist by J. Wall),93,97
323,4,5:45.0,K. Walker misses 3-pt jump shot from 25 ft,,93,97
324,4,5:43.0,,Defensive rebound by M. Gortat,93,97
325,4,5:28.0,,J. Wall misses 2-pt jump shot from 7 ft (block by F. Kaminsky),93,97
326,4,5:27.0,,Offensive rebound by J. Wall,93,97
327,4,5:27.0,,J. Wall makes 2-pt layup from 1 ft,93,99
328,4,5:27.0,,Technical foul by J. Wall,93,99
329,4,5:27.0,Charlotte full timeout,,93,99
330,4,5:27.0,,K. Oubre enters the game for T. Burke,93,99
331,4,5:27.0,M. Williams enters the game for F. Kaminsky,,93,99
332,4,5:27.0,N. Batum makes technical free throw,,94,99
333,4,5:17.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,94,99
334,4,5:06.0,Turnover by K. Walker (lost ball; steal by J. Wall),,94,99
335,4,5:06.0,,Personal foul by R. Hibbert (drawn by J. Wall),94,99
336,4,4:54.0,,J. Wall misses 2-pt jump shot from 12 ft,94,99
337,4,4:53.0,Defensive rebound by R. Hibbert,,94,99
338,4,4:39.0,M. Williams misses 2-pt jump shot from 4 ft (block by M. Gortat),,94,99
339,4,4:37.0,Offensive rebound by M. Williams,,94,99
340,4,4:37.0,C. Zeller enters the game for R. Hibbert,,94,99
341,4,4:32.0,N. Batum makes 2-pt jump shot from 19 ft (assist by M. Williams),,96,99
342,4,4:12.0,,M. Gortat makes 2-pt dunk at rim (assist by B. Beal),96,101
343,4,3:57.0,Turnover by C. Zeller (lost ball; steal by M. Gortat),,96,101
344,4,3:56.0,,Personal foul by N. Batum (drawn by J. Wall),96,101
345,4,3:50.0,,B. Beal misses 2-pt jump shot from 17 ft,96,101
346,4,3:50.0,Defensive rebound by Team,,96,101
347,4,3:50.0,,Loose ball foul by M. Gortat (drawn by M. Williams),96,101
348,4,3:36.0,Personal foul by B. Beal (drawn by M. Kidd-Gilchrist),,96,101
349,4,3:33.0,Personal foul by K. Oubre (drawn by C. Zeller),,96,101
350,4,3:33.0,C. Zeller makes free throw 1 of 2,,97,101
351,4,3:33.0,C. Zeller makes free throw 2 of 2,,98,101
352,4,3:20.0,,Personal foul by C. Zeller (drawn by B. Beal),98,101
353,4,3:20.0,,B. Beal makes free throw 1 of 2,98,102
354,4,3:20.0,,B. Beal misses free throw 2 of 2,98,102
355,4,3:19.0,Defensive rebound by M. Kidd-Gilchrist,,98,102
356,4,3:08.0,M. Williams misses 3-pt jump shot from 25 ft,,98,102
357,4,3:06.0,,Defensive rebound by K. Oubre,98,102
358,4,2:48.0,,J. Wall misses 2-pt jump shot from 17 ft,98,102
359,4,2:47.0,Defensive rebound by N. Batum,,98,102
360,4,2:34.0,N. Batum misses 3-pt jump shot from 29 ft,,98,102
361,4,2:34.0,Offensive rebound by Team,,98,102
362,4,2:34.0,,Loose ball foul by B. Beal (drawn by C. Zeller),98,102
363,4,2:34.0,Official timeout,,98,102
364,4,2:34.0,C. Zeller makes free throw 1 of 2,,99,102
365,4,2:34.0,C. Zeller misses free throw 2 of 2,,99,102
366,4,2:32.0,,Defensive rebound by O. Porter,99,102
367,4,2:09.0,,B. Beal misses 2-pt jump shot from 15 ft,99,102
368,4,2:08.0,Defensive rebound by N. Batum,,99,102
369,4,1:55.0,Personal foul by M. Gortat (drawn by C. Zeller),,99,102
370,4,1:55.0,C. Zeller misses free throw 1 of 2,,99,102
371,4,1:55.0,Offensive rebound by Team,,99,102
372,4,1:55.0,C. Zeller makes free throw 2 of 2,,100,102
373,4,1:40.0,,K. Oubre misses 2-pt jump shot from 3 ft (block by N. Batum),100,102
374,4,1:38.0,Defensive rebound by M. Williams,,100,102
375,4,1:29.0,M. Williams misses 3-pt jump shot from 22 ft,,100,102
