,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MIAMI_ACTION,CLEVELAND_SCORE,MIAMI_SCORE
59,1,3:42.0,,J. Richardson misses 3-pt jump shot from 25 ft,27,19
60,1,3:41.0,Defensive rebound by D. Williams,,27,19
61,1,3:30.0,D. Williams makes 2-pt jump shot from 19 ft,,29,19
62,1,3:10.0,,Def 3 sec tech foul by K. Korver,29,19
63,1,3:10.0,,J. Richardson makes technical free throw,29,20
64,1,3:10.0,K. Felder enters the game for I. Shumpert,,29,20
65,1,3:10.0,R. Jefferson enters the game for C. Frye,,29,20
66,1,3:10.0,,O. White enters the game for H. Whiteside,29,20
67,1,3:07.0,L. Sanders enters the game for D. Williams,,29,20
68,1,3:02.0,,Turnover by T. Johnson (lost ball; steal by K. Felder),29,20
69,1,2:59.0,K. Felder misses 2-pt layup from 2 ft (block by O. White),,29,20
70,1,2:58.0,Offensive rebound by L. Sanders,,29,20
71,1,2:57.0,L. Sanders misses 2-pt layup from 2 ft,,29,20
72,1,2:56.0,Offensive rebound by L. Sanders,,29,20
73,1,2:55.0,L. Sanders makes 2-pt layup from 1 ft,,31,20
74,1,2:45.0,,Shooting foul by L. Sanders (drawn by T. Johnson),31,20
75,1,2:45.0,Cleveland full timeout,,31,20
76,1,2:45.0,,T. Johnson misses free throw 1 of 2,31,20
77,1,2:45.0,,Offensive rebound by Team,31,20
78,1,2:45.0,,W. Reed enters the game for R. McGruder,31,20
79,1,2:45.0,,W. Ellington enters the game for J. Johnson,31,20
80,1,2:45.0,,T. Johnson makes free throw 2 of 2,31,21
81,1,2:29.0,Turnover by L. Sanders (bad pass; steal by W. Ellington),,31,21
82,1,2:19.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by O. White),31,24
83,1,1:56.0,Turnover by J. Smith (lost ball),,31,24
84,1,1:56.0,D. Williams enters the game for J. Smith,,31,24
85,1,1:35.0,,W. Ellington misses 3-pt jump shot from 23 ft,31,24
86,1,1:34.0,,Offensive rebound by J. Richardson,31,24
87,1,1:28.0,,O. White misses 3-pt jump shot from 25 ft,31,24
88,1,1:27.0,Defensive rebound by K. Korver,,31,24
89,1,1:25.0,Turnover by L. Sanders (offensive foul),,31,24
90,1,1:25.0,Offensive foul by L. Sanders (drawn by T. Johnson),,31,24
91,1,1:25.0,K. Love enters the game for L. Sanders,,31,24
92,1,1:13.0,,J. Richardson misses 2-pt jump shot from 7 ft (block by D. Williams),31,24
93,1,1:12.0,Defensive rebound by K. Love,,31,24
94,1,1:02.0,K. Love makes 2-pt layup from 2 ft (assist by K. Felder),,33,24
95,1,1:02.0,Shooting foul by W. Reed (drawn by K. Love),,33,24
96,1,1:02.0,K. Love makes free throw 1 of 1,,34,24
97,1,0:46.0,,O. White misses 3-pt jump shot from 25 ft,34,24
98,1,0:45.0,,Offensive rebound by W. Reed,34,24
99,1,0:37.0,,Turnover by T. Johnson (bad pass),34,24
100,1,0:37.0,,G. Dragić enters the game for J. Richardson,34,24
101,1,0:27.0,K. Korver makes 3-pt jump shot from 24 ft (assist by K. Felder),,37,24
102,1,0:04.0,,G. Dragić misses 2-pt jump shot from 15 ft,37,24
103,1,0:03.0,Defensive rebound by D. Williams,,37,24
104,2,11:36.0,K. Korver misses 2-pt jump shot from 19 ft,,37,24
105,2,11:35.0,,Defensive rebound by T. Johnson,37,24
106,2,11:17.0,,W. Ellington misses 2-pt jump shot from 18 ft,37,24
107,2,11:16.0,Defensive rebound by K. Felder,,37,24
108,2,10:57.0,K. Felder makes 2-pt jump shot from 19 ft,,39,24
109,2,10:40.0,,J. Johnson misses 3-pt jump shot from 25 ft,39,24
110,2,10:39.0,Defensive rebound by R. Jefferson,,39,24
111,2,10:33.0,Personal foul by T. Johnson (drawn by D. Williams),,39,24
112,2,10:33.0,D. Williams enters the game for K. Felder,,39,24
113,2,10:27.0,K. Korver misses 2-pt layup from 1 ft (block by W. Reed),,39,24
114,2,10:26.0,,Defensive rebound by W. Ellington,39,24
115,2,10:09.0,,T. Johnson misses 3-pt jump shot from 25 ft,39,24
116,2,10:08.0,Defensive rebound by K. Love,,39,24
117,2,9:56.0,K. Love misses 2-pt jump shot from 8 ft,,39,24
118,2,9:55.0,,Defensive rebound by W. Ellington,39,24
119,2,9:49.0,,G. Dragić misses 2-pt layup from 2 ft (block by R. Jefferson),39,24
120,2,9:48.0,,Offensive rebound by Team,39,24
121,2,9:41.0,,J. Johnson makes 2-pt layup from 2 ft,39,26
122,2,9:24.0,Personal foul by J. Johnson (drawn by K. Korver),,39,26
123,2,9:24.0,,R. McGruder enters the game for T. Johnson,39,26
124,2,9:18.0,Turnover by R. Jefferson (bad pass),,39,26
125,2,9:05.0,,W. Reed makes 2-pt dunk at rim (assist by R. McGruder),39,28
126,2,9:05.0,,Shooting foul by D. Williams (drawn by W. Reed),39,28
127,2,9:05.0,J. Smith enters the game for R. Jefferson,,39,28
128,2,9:05.0,,W. Reed makes free throw 1 of 1,39,29
129,2,8:56.0,D. Williams makes 3-pt jump shot from 25 ft,,42,29
130,2,8:46.0,,G. Dragić makes 2-pt layup from 1 ft,42,31
131,2,8:46.0,,Shooting foul by D. Williams (drawn by G. Dragić),42,31
132,2,8:46.0,Official timeout,,42,31
133,2,8:46.0,C. Frye enters the game for D. Williams,,42,31
134,2,8:46.0,,G. Dragić makes free throw 1 of 1,42,32
135,2,8:32.0,Personal foul by J. Johnson (drawn by K. Love),,42,32
136,2,8:32.0,I. Shumpert enters the game for K. Korver,,42,32
137,2,8:21.0,D. Williams misses 2-pt jump shot from 6 ft (block by G. Dragić),,42,32
138,2,8:20.0,,Defensive rebound by G. Dragić,42,32
139,2,8:15.0,,J. Johnson makes 2-pt layup from 1 ft (assist by G. Dragić),42,34
140,2,8:01.0,C. Frye misses 2-pt hook shot from 5 ft,,42,34
141,2,8:00.0,Offensive rebound by Team,,42,34
142,2,8:00.0,,Loose ball foul by J. Johnson (drawn by C. Frye),42,34
143,2,8:00.0,,H. Whiteside enters the game for W. Reed,42,34
144,2,8:00.0,,O. White enters the game for J. Johnson,42,34
145,2,7:57.0,Turnover by D. Williams (bad pass),,42,34
146,2,7:46.0,Offensive charge foul by W. Ellington (drawn by J. Smith),,42,34
147,2,7:46.0,,Turnover by W. Ellington (offensive foul),42,34
148,2,7:31.0,D. Williams makes 2-pt jump shot from 19 ft,,44,34
149,2,7:16.0,,R. McGruder misses 2-pt hook shot from 9 ft,44,34
150,2,7:15.0,Defensive rebound by C. Frye,,44,34
151,2,7:11.0,Personal foul by O. White (drawn by K. Love),,44,34
152,2,7:11.0,K. Love makes free throw 1 of 2,,45,34
153,2,7:11.0,K. Love makes free throw 2 of 2,,46,34
154,2,6:54.0,,O. White misses 3-pt jump shot from 24 ft,46,34
155,2,6:53.0,Defensive rebound by C. Frye,,46,34
156,2,6:38.0,K. Love misses 2-pt jump shot from 6 ft,,46,34
157,2,6:37.0,,Defensive rebound by H. Whiteside,46,34
158,2,6:28.0,,O. White makes 2-pt jump shot from 16 ft (assist by G. Dragić),46,36
159,2,6:13.0,Personal foul by H. Whiteside (drawn by K. Love),,46,36
160,2,6:13.0,K. Love makes free throw 1 of 2,,47,36
161,2,6:13.0,,T. Johnson enters the game for W. Ellington,47,36
162,2,6:13.0,,J. Richardson enters the game for G. Dragić,47,36
163,2,6:13.0,K. Love makes free throw 2 of 2,,48,36
164,2,5:52.0,,H. Whiteside makes 2-pt jump shot from 16 ft (assist by J. Richardson),48,38
165,2,5:46.0,Cleveland full timeout,,48,38
166,2,5:46.0,R. Jefferson enters the game for K. Love,,48,38
167,2,5:39.0,C. Frye misses 3-pt jump shot from 25 ft,,48,38
168,2,5:38.0,,Defensive rebound by J. Richardson,48,38
169,2,5:28.0,,Turnover by J. Richardson (bad pass; steal by I. Shumpert),48,38
170,2,5:20.0,R. Jefferson misses 3-pt jump shot from 24 ft,,48,38
171,2,5:19.0,,Defensive rebound by H. Whiteside,48,38
172,2,5:02.0,,H. Whiteside misses 2-pt jump shot from 16 ft,48,38
173,2,5:01.0,Defensive rebound by R. Jefferson,,48,38
174,2,4:49.0,D. Williams misses 2-pt jump shot from 19 ft,,48,38
175,2,4:48.0,,Defensive rebound by H. Whiteside,48,38
176,2,4:39.0,,Shooting foul by J. Smith (drawn by H. Whiteside),48,38
177,2,4:39.0,,H. Whiteside misses free throw 1 of 2,48,38
178,2,4:39.0,,Offensive rebound by Team,48,38
179,2,4:39.0,,H. Whiteside makes free throw 2 of 2,48,39
180,2,4:20.0,D. Williams makes 2-pt jump shot from 19 ft,,50,39
181,2,4:06.0,,Shooting foul by R. Jefferson (drawn by H. Whiteside),50,39
182,2,4:06.0,,H. Whiteside makes free throw 1 of 2,50,40
183,2,4:06.0,,G. Dragić enters the game for O. White,50,40
184,2,4:06.0,,H. Whiteside makes free throw 2 of 2,50,41
185,2,3:55.0,D. Williams misses 3-pt jump shot from 25 ft,,50,41
186,2,3:54.0,,Defensive rebound by H. Whiteside,50,41
187,2,3:43.0,,J. Richardson makes 2-pt jump shot from 19 ft,50,43
188,2,3:30.0,D. Williams makes 2-pt jump shot from 5 ft,,52,43
189,2,3:12.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by H. Whiteside),52,46
190,2,2:56.0,Personal block foul by H. Whiteside (drawn by C. Frye),,52,46
191,2,2:56.0,,Miami full timeout,52,46
192,2,2:56.0,C. Frye makes free throw 1 of 2,,53,46
193,2,2:56.0,C. Frye makes free throw 2 of 2,,54,46
194,2,2:48.0,,Shooting foul by R. Jefferson (drawn by R. McGruder),54,46
195,2,2:48.0,,R. McGruder misses free throw 1 of 2,54,46
196,2,2:48.0,,Offensive rebound by Team,54,46
197,2,2:48.0,,R. McGruder misses free throw 2 of 2,54,46
198,2,2:48.0,K. Love enters the game for R. Jefferson,,54,46
199,2,2:47.0,Defensive rebound by K. Love,,54,46
200,2,2:29.0,C. Frye misses 2-pt jump shot from 19 ft,,54,46
201,2,2:28.0,,Defensive rebound by R. McGruder,54,46
202,2,2:21.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by G. Dragić),54,49
203,2,2:08.0,Offensive foul by C. Frye (drawn by G. Dragić),,54,49
204,2,2:08.0,Turnover by C. Frye (offensive foul),,54,49
205,2,1:52.0,,R. McGruder makes 3-pt jump shot from 24 ft (assist by G. Dragić),54,52
206,2,1:44.0,Cleveland full timeout,,54,52
207,2,1:44.0,K. Korver enters the game for C. Frye,,54,52
208,2,1:44.0,,W. Reed enters the game for H. Whiteside,54,52
209,2,1:33.0,J. Smith misses 2-pt jump shot from 15 ft,,54,52
210,2,1:32.0,,Defensive rebound by W. Reed,54,52
211,2,1:18.0,,R. McGruder misses 2-pt jump shot from 7 ft (block by D. Williams),54,52
212,2,1:17.0,,Offensive rebound by R. McGruder,54,52
213,2,1:16.0,,Shooting foul by J. Smith (drawn by T. Johnson),54,52
214,2,1:16.0,,T. Johnson makes free throw 1 of 2,54,53
215,2,1:16.0,D. Williams enters the game for J. Smith,,54,53
216,2,1:16.0,,T. Johnson makes free throw 2 of 2,54,54
217,2,0:54.0,D. Williams makes 2-pt jump shot from 4 ft,,56,54
218,2,0:41.0,,T. Johnson misses 3-pt jump shot from 24 ft,56,54
219,2,0:39.0,,Offensive rebound by W. Reed,56,54
220,2,0:39.0,,Shooting foul by K. Love (drawn by W. Reed),56,54
221,2,0:39.0,,W. Reed makes free throw 1 of 2,56,55
222,2,0:39.0,L. Sanders enters the game for K. Love,,56,55
223,2,0:39.0,,W. Reed makes free throw 2 of 2,56,56
224,2,0:31.0,K. Korver makes 2-pt jump shot from 20 ft (assist by D. Williams),,58,56
225,2,0:12.0,,G. Dragić misses 2-pt jump shot from 12 ft,58,56
226,2,0:11.0,Defensive rebound by D. Williams,,58,56
227,2,0:00.0,,Violation by J. Richardson (def goaltending),58,56
228,2,0:00.0,K. Korver makes 2-pt jump shot from 9 ft,,60,56
229,3,11:48.0,D. Williams misses 2-pt jump shot from 19 ft,,60,56
230,3,11:47.0,,Defensive rebound by J. Richardson,60,56
231,3,11:31.0,,R. McGruder misses 2-pt jump shot from 8 ft,60,56
232,3,11:30.0,Defensive rebound by K. Love,,60,56
233,3,11:20.0,I. Shumpert makes 2-pt jump shot from 20 ft,,62,56
234,3,11:06.0,,J. Richardson misses 3-pt jump shot from 25 ft,62,56
235,3,11:05.0,Defensive rebound by K. Love,,62,56
236,3,10:57.0,C. Frye makes 2-pt dunk at rim (assist by I. Shumpert),,64,56
237,3,10:35.0,,Shooting foul by C. Frye (drawn by H. Whiteside),64,56
238,3,10:35.0,,H. Whiteside misses free throw 1 of 2,64,56
239,3,10:35.0,,Offensive rebound by Team,64,56
240,3,10:35.0,,H. Whiteside makes free throw 2 of 2,64,57
241,3,10:18.0,Shooting foul by G. Dragić (drawn by I. Shumpert),,64,57
242,3,10:18.0,I. Shumpert makes free throw 1 of 2,,65,57
243,3,10:18.0,I. Shumpert misses free throw 2 of 2,,65,57
244,3,10:17.0,,Defensive rebound by H. Whiteside,65,57
245,3,10:07.0,,Shooting foul by I. Shumpert (drawn by G. Dragić),65,57
246,3,10:07.0,,G. Dragić misses free throw 1 of 2,65,57
247,3,10:07.0,,Offensive rebound by Team,65,57
248,3,10:07.0,,G. Dragić makes free throw 2 of 2,65,58
249,3,9:55.0,I. Shumpert misses 2-pt jump shot from 18 ft,,65,58
250,3,9:54.0,,Defensive rebound by H. Whiteside,65,58
251,3,9:45.0,,J. Richardson misses 3-pt jump shot from 24 ft,65,58
252,3,9:44.0,,Offensive rebound by H. Whiteside,65,58
253,3,9:37.0,,H. Whiteside misses 2-pt hook shot from 9 ft,65,58
254,3,9:36.0,Defensive rebound by K. Love,,65,58
255,3,9:28.0,Turnover by C. Frye (lost ball),,65,58
256,3,9:11.0,,J. Johnson misses 3-pt jump shot from 24 ft,65,58
257,3,9:10.0,Defensive rebound by C. Frye,,65,58
258,3,9:02.0,C. Frye makes 3-pt jump shot from 24 ft (assist by D. Williams),,68,58
259,3,8:45.0,,Shooting foul by J. Smith (drawn by H. Whiteside),68,58
260,3,8:45.0,,H. Whiteside misses free throw 1 of 2,68,58
261,3,8:45.0,,Offensive rebound by Team,68,58
262,3,8:45.0,,H. Whiteside makes free throw 2 of 2,68,59
263,3,8:36.0,Turnover by I. Shumpert (bad pass; steal by G. Dragić),,68,59
264,3,8:26.0,Offensive charge foul by H. Whiteside (drawn by C. Frye),,68,59
265,3,8:26.0,,Turnover by H. Whiteside (offensive foul),68,59
266,3,8:10.0,Turnover by J. Smith (bad pass; steal by R. McGruder),,68,59
267,3,8:04.0,,R. McGruder makes 2-pt layup at rim,68,61
268,3,8:04.0,Cleveland full timeout,,68,61
269,3,7:51.0,I. Shumpert makes 2-pt jump shot from 2 ft,,70,61
270,3,7:34.0,,Turnover by R. McGruder (bad pass; steal by K. Love),70,61
271,3,7:21.0,K. Love misses 3-pt jump shot from 23 ft (block by H. Whiteside),,70,61
272,3,7:20.0,Offensive rebound by Team,,70,61
273,3,7:09.0,D. Williams misses 3-pt jump shot from 23 ft,,70,61
274,3,7:08.0,,Defensive rebound by G. Dragić,70,61
275,3,6:52.0,,R. McGruder misses 3-pt jump shot from 23 ft,70,61
276,3,6:51.0,Defensive rebound by K. Love,,70,61
277,3,6:38.0,Personal foul by R. McGruder (drawn by K. Love),,70,61
278,3,6:25.0,J. Smith misses 3-pt jump shot from 23 ft,,70,61
279,3,6:24.0,,Defensive rebound by G. Dragić,70,61
280,3,6:22.0,,Personal foul by I. Shumpert (drawn by G. Dragić),70,61
281,3,6:14.0,,Turnover by R. McGruder (bad pass; steal by C. Frye),70,61
282,3,6:03.0,J. Smith misses 3-pt jump shot from 26 ft,,70,61
283,3,6:02.0,,Defensive rebound by R. McGruder,70,61
284,3,5:56.0,Offensive charge foul by J. Johnson (drawn by K. Love),,70,61
285,3,5:56.0,,Turnover by J. Johnson (offensive foul),70,61
286,3,5:56.0,,T. Johnson enters the game for J. Richardson,70,61
287,3,5:42.0,D. Williams misses 2-pt jump shot from 9 ft,,70,61
288,3,5:41.0,Offensive rebound by I. Shumpert,,70,61
289,3,5:40.0,I. Shumpert makes 2-pt layup from 1 ft,,72,61
290,3,5:40.0,Technical foul by D. Williams,,72,61
291,3,5:40.0,,Miami full timeout,72,61
292,3,5:40.0,,J. Richardson enters the game for J. Johnson,72,61
293,3,5:40.0,,G. Dragić makes technical free throw,72,62
294,3,5:24.0,,J. Richardson misses 3-pt jump shot from 25 ft,72,62
295,3,5:23.0,Defensive rebound by D. Williams,,72,62
296,3,5:06.0,K. Love misses 2-pt jump shot from 9 ft,,72,62
297,3,5:05.0,,Defensive rebound by H. Whiteside,72,62
298,3,4:57.0,,T. Johnson misses 2-pt jump shot from 16 ft,72,62
299,3,4:56.0,Defensive rebound by D. Williams,,72,62
300,3,4:38.0,Turnover by D. Williams (bad pass),,72,62
301,3,4:38.0,R. Jefferson enters the game for K. Love,,72,62
302,3,4:21.0,,T. Johnson makes 2-pt jump shot from 4 ft,72,64
303,3,4:21.0,Technical foul by I. Shumpert,,72,64
304,3,4:21.0,,G. Dragić makes technical free throw,72,65
305,3,4:08.0,D. Williams makes 3-pt jump shot from 23 ft (assist by R. Jefferson),,75,65
306,3,3:51.0,,R. McGruder misses 2-pt jump shot from 17 ft,75,65
307,3,3:50.0,Defensive rebound by J. Smith,,75,65
308,3,3:44.0,Turnover by D. Williams (lost ball; steal by J. Richardson),,75,65
309,3,3:39.0,,G. Dragić makes 2-pt layup at rim (assist by J. Richardson),75,67
310,3,3:19.0,Shooting foul by R. McGruder (drawn by D. Williams),,75,67
311,3,3:19.0,D. Williams makes 2-pt jump shot from 8 ft,,77,67
312,3,3:19.0,,W. Ellington enters the game for R. McGruder,77,67
313,3,3:19.0,K. Korver enters the game for J. Smith,,77,67
314,3,3:19.0,D. Williams makes free throw 1 of 1,,78,67
315,3,3:10.0,,Personal foul by D. Williams (drawn by G. Dragić),78,67
316,3,3:10.0,,G. Dragić makes free throw 1 of 2,78,68
317,3,3:10.0,,G. Dragić misses free throw 2 of 2,78,68
318,3,3:10.0,K. Felder enters the game for D. Williams,,78,68
319,3,3:09.0,Defensive rebound by K. Korver,,78,68
320,3,2:58.0,K. Korver makes 3-pt jump shot from 25 ft (assist by K. Felder),,81,68
321,3,2:44.0,,H. Whiteside misses 2-pt layup from 2 ft (block by I. Shumpert),81,68
322,3,2:43.0,,Offensive rebound by H. Whiteside,81,68
323,3,2:42.0,,H. Whiteside makes 2-pt layup at rim,81,70
324,3,2:31.0,C. Frye makes 3-pt jump shot from 25 ft (assist by K. Felder),,84,70
325,3,2:10.0,,H. Whiteside makes 2-pt hook shot from 8 ft (assist by W. Ellington),84,72
326,3,1:52.0,Turnover by K. Felder (lost ball),,84,72
327,3,1:52.0,K. Love enters the game for C. Frye,,84,72
328,3,1:41.0,,G. Dragić misses 2-pt jump shot from 12 ft,84,72
329,3,1:40.0,Defensive rebound by R. Jefferson,,84,72
330,3,1:25.0,K. Love misses 3-pt jump shot from 24 ft,,84,72
331,3,1:24.0,,Defensive rebound by T. Johnson,84,72
332,3,1:11.0,,T. Johnson makes 2-pt layup from 1 ft (assist by J. Richardson),84,74
333,3,0:57.0,K. Felder makes 2-pt layup from 1 ft,,86,74
334,3,0:46.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by G. Dragić),86,77
335,3,0:46.0,Cleveland full timeout,,86,77
336,3,0:46.0,D. Williams enters the game for K. Felder,,86,77
337,3,0:46.0,,R. McGruder enters the game for G. Dragić,86,77
338,3,0:29.0,K. Love makes 2-pt layup from 1 ft (assist by R. Jefferson),,88,77
339,3,0:11.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by T. Johnson),88,80
340,3,0:02.0,D. Williams makes 3-pt jump shot from 25 ft,,91,80
341,4,11:42.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Richardson),91,83
342,4,11:28.0,Turnover by D. Williams (bad pass),,91,83
343,4,11:16.0,,J. Johnson makes 2-pt jump shot from 2 ft,91,85
344,4,11:03.0,Turnover by D. Williams (bad pass; steal by J. Richardson),,91,85
345,4,11:00.0,,J. Richardson makes 2-pt dunk at rim,91,87
346,4,11:00.0,Cleveland full timeout,,91,87
347,4,10:50.0,Personal foul by T. Johnson (drawn by R. Jefferson),,91,87
348,4,10:48.0,Offensive foul by K. Korver (drawn by W. Ellington),,91,87
349,4,10:48.0,Turnover by K. Korver (offensive foul),,91,87
350,4,10:40.0,,J. Johnson makes 2-pt layup from 1 ft,91,89
351,4,10:19.0,K. Love makes 2-pt hook shot from 5 ft (assist by K. Korver),,93,89
352,4,10:03.0,,J. Johnson misses 2-pt jump shot from 14 ft,93,89
353,4,10:02.0,Defensive rebound by K. Korver,,93,89
354,4,9:53.0,Personal foul by O. White (drawn by K. Love),,93,89
355,4,9:41.0,K. Love makes 2-pt hook shot from 5 ft (assist by D. Williams),,95,89
356,4,9:22.0,,J. Johnson misses 3-pt jump shot from 25 ft,95,89
357,4,9:21.0,,Offensive rebound by Team,95,89
358,4,9:21.0,Loose ball foul by K. Love (drawn by O. White),,95,89
359,4,9:13.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by T. Johnson),95,92
360,4,9:02.0,Personal foul by J. Richardson (drawn by K. Love),,95,92
361,4,8:56.0,K. Love misses 3-pt jump shot from 24 ft,,95,92
362,4,8:55.0,,Defensive rebound by T. Johnson,95,92
363,4,8:46.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Johnson),95,95
364,4,8:19.0,D. Williams misses 3-pt jump shot from 25 ft,,95,95
365,4,8:18.0,,Defensive rebound by J. Johnson,95,95
366,4,8:11.0,,J. Richardson misses 2-pt jump shot from 10 ft,95,95
367,4,8:10.0,,Offensive rebound by Team,95,95
368,4,8:10.0,Loose ball foul by K. Love (drawn by O. White),,95,95
369,4,8:10.0,I. Shumpert enters the game for K. Love,,95,95
370,4,8:10.0,J. Smith enters the game for R. Jefferson,,95,95
371,4,8:10.0,C. Frye enters the game for D. Williams,,95,95
372,4,8:00.0,,J. Johnson makes 2-pt layup from 1 ft (assist by T. Johnson),95,97
373,4,8:00.0,,Shooting foul by C. Frye (drawn by J. Johnson),95,97
374,4,8:00.0,,J. Johnson makes free throw 1 of 1,95,98
375,4,7:39.0,I. Shumpert makes 2-pt jump shot from 18 ft,,97,98
376,4,7:25.0,,T. Johnson misses 3-pt jump shot from 24 ft,97,98
377,4,7:24.0,Defensive rebound by Team,,97,98
378,4,7:23.0,Turnover by D. Williams (bad pass; steal by J. Richardson),,97,98
379,4,7:10.0,,O. White misses 2-pt jump shot from 9 ft,97,98
380,4,7:09.0,Defensive rebound by D. Williams,,97,98
381,4,7:01.0,D. Williams misses 2-pt layup from 2 ft,,97,98
382,4,7:00.0,,Defensive rebound by O. White,97,98
383,4,6:52.0,,J. Richardson makes 2-pt layup from 1 ft,97,100
384,4,6:36.0,Personal foul by T. Johnson (drawn by I. Shumpert),,97,100
385,4,6:23.0,Turnover by D. Williams (bad pass; steal by J. Richardson),,97,100
386,4,6:17.0,,W. Ellington misses 3-pt jump shot from 25 ft,97,100
387,4,6:16.0,Defensive rebound by C. Frye,,97,100
388,4,6:08.0,J. Smith misses 3-pt jump shot from 24 ft,,97,100
