,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
387,4,5:22.0,T. Young makes free throw 1 of 2,,89,84
388,4,5:22.0,T. Young makes free throw 2 of 2,,90,84
389,4,5:05.0,,R. Holmes misses 3-pt jump shot from 27 ft,90,84
390,4,5:03.0,Defensive rebound by P. George,,90,84
391,4,4:45.0,P. George misses 2-pt jump shot from 14 ft,,90,84
392,4,4:43.0,,Defensive rebound by E. İlyasova,90,84
393,4,4:27.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by S. Rodríguez),90,87
394,4,4:27.0,,Shooting foul by P. George (drawn by E. İlyasova),90,87
395,4,4:27.0,,J. Embiid enters the game for R. Holmes,90,87
396,4,4:27.0,,E. İlyasova makes free throw 1 of 1,90,88
397,4,4:16.0,,Offensive charge foul by M. Turner (drawn by E. İlyasova),90,88
398,4,4:16.0,Turnover by M. Turner (offensive foul),,90,88
399,4,4:16.0,A. Jefferson enters the game for M. Turner,,90,88
400,4,4:05.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),90,91
401,4,3:36.0,T. Young misses 2-pt jump shot from 7 ft (block by E. İlyasova),,90,91
402,4,3:36.0,Offensive rebound by Team,,90,91
403,4,3:33.0,P. George misses 2-pt jump shot from 15 ft,,90,91
404,4,3:32.0,,Defensive rebound by E. İlyasova,90,91
405,4,3:21.0,,S. Rodríguez makes 2-pt jump shot from 3 ft,90,93
406,4,3:20.0,Indiana full timeout,,90,93
407,4,3:20.0,M. Turner enters the game for A. Jefferson,,90,93
408,4,2:56.0,J. Teague makes 3-pt jump shot from 26 ft (assist by M. Ellis),,93,93
409,4,2:36.0,,Personal foul by J. Teague (drawn by J. Embiid),93,93
410,4,2:36.0,,J. Embiid makes free throw 1 of 2,93,94
411,4,2:36.0,,J. Embiid misses free throw 2 of 2,93,94
412,4,2:36.0,,G. Henderson enters the game for N. Stauskas,93,94
413,4,2:35.0,Defensive rebound by M. Turner,,93,94
414,4,2:13.0,M. Turner misses 2-pt layup from 2 ft,,93,94
415,4,2:11.0,,Defensive rebound by J. Embiid,93,94
416,4,1:54.0,,J. Embiid makes 2-pt layup from 3 ft (assist by R. Covington),93,96
417,4,1:54.0,,Shooting foul by P. George (drawn by J. Embiid),93,96
418,4,1:54.0,,J. Embiid makes free throw 1 of 1,93,97
419,4,1:32.0,J. Teague makes 2-pt jump shot from 11 ft,,95,97
420,4,1:15.0,,J. Embiid misses 2-pt jump shot from 5 ft,95,97
421,4,1:14.0,,Offensive rebound by J. Embiid,95,97
422,4,1:14.0,,J. Embiid makes 2-pt dunk at rim,95,99
423,4,1:14.0,Indiana full timeout,,95,99
424,4,1:14.0,,T. McConnell enters the game for S. Rodríguez,95,99
425,4,1:14.0,C. Miles enters the game for T. Young,,95,99
426,4,0:58.0,P. George misses 2-pt layup from 3 ft (block by G. Henderson),,95,99
427,4,0:56.0,Offensive rebound by P. George,,95,99
428,4,0:54.0,M. Ellis misses 3-pt jump shot from 25 ft,,95,99
429,4,0:52.0,,Defensive rebound by G. Henderson,95,99
430,4,0:35.0,,J. Embiid misses 2-pt jump shot from 18 ft,95,99
431,4,0:32.0,,Offensive rebound by G. Henderson,95,99
432,4,0:25.0,,Personal foul by J. Teague (drawn by T. McConnell),95,99
433,4,0:25.0,,T. McConnell misses free throw 1 of 2,95,99
434,4,0:25.0,,Offensive rebound by Team,95,99
435,4,0:25.0,L. Allen enters the game for C. Miles,,95,99
436,4,0:25.0,C. Miles enters the game for L. Allen,,95,100
437,4,0:25.0,,T. McConnell makes free throw 2 of 2,95,100
438,4,0:25.0,Indiana full timeout,,95,100
439,4,0:22.0,M. Ellis makes 2-pt layup from 1 ft (assist by M. Turner),,97,100
440,4,0:22.0,Shooting foul by J. Embiid (drawn by M. Ellis),,97,100
441,4,0:22.0,M. Ellis makes free throw 1 of 1,,98,100
442,4,0:22.0,,Philadelphia full timeout,98,100
443,4,0:22.0,,S. Rodríguez enters the game for T. McConnell,98,100
444,4,0:22.0,,D. Šarić enters the game for E. İlyasova,98,100
445,4,0:22.0,L. Allen enters the game for M. Turner,,98,100
446,4,0:22.0,T. Young enters the game for C. Miles,,98,100
447,4,0:20.0,,Turnover by S. Rodríguez (lost ball; steal by J. Teague),98,100
448,4,0:03.0,Personal foul by G. Henderson (drawn by P. George),,98,100
449,4,0:03.0,P. George makes free throw 1 of 2,,99,100
450,4,0:03.0,P. George makes free throw 2 of 2,,100,100
451,4,0:03.0,,Philadelphia full timeout,100,100
452,4,0:03.0,M. Turner enters the game for T. Young,,100,100
453,4,0:03.0,,H. Thompson enters the game for S. Rodríguez,100,100
454,4,0:00.0,,J. Embiid misses 3-pt jump shot from 25 ft,100,100
455,4,0:00.0,,Offensive rebound by Team,100,100
456,1OT,4:47.0,M. Ellis misses 2-pt jump shot from 17 ft,,100,100
457,1OT,4:45.0,,Defensive rebound by D. Šarić,100,100
458,1OT,4:30.0,,R. Covington makes 2-pt jump shot from 14 ft (assist by S. Rodríguez),100,102
459,1OT,4:04.0,M. Turner makes 3-pt jump shot from 27 ft (assist by J. Teague),,103,102
460,1OT,3:43.0,,G. Henderson makes 2-pt jump shot from 15 ft,103,104
461,1OT,3:24.0,M. Turner misses 2-pt jump shot from 14 ft,,103,104
462,1OT,3:23.0,,Defensive rebound by R. Holmes,103,104
463,1OT,3:08.0,,Turnover by S. Rodríguez (bad pass; steal by M. Turner),103,104
464,1OT,2:55.0,Personal block foul by S. Rodríguez (drawn by M. Ellis),,103,104
465,1OT,2:42.0,M. Ellis misses 2-pt jump shot from 3 ft,,103,104
466,1OT,2:39.0,,Defensive rebound by R. Holmes,103,104
467,1OT,2:35.0,,G. Henderson misses 2-pt layup from 3 ft,103,104
468,1OT,2:33.0,Defensive rebound by M. Turner,,103,104
469,1OT,2:18.0,T. Young misses 3-pt jump shot from 28 ft,,103,104
470,1OT,2:14.0,,Defensive rebound by D. Šarić,103,104
471,1OT,2:09.0,,G. Henderson misses 2-pt layup from 1 ft (block by M. Turner),103,104
472,1OT,2:07.0,Defensive rebound by P. George,,103,104
473,1OT,2:00.0,M. Ellis misses 2-pt layup from 2 ft,,103,104
474,1OT,1:59.0,,Defensive rebound by D. Šarić,103,104
475,1OT,1:57.0,,J. Embiid enters the game for R. Holmes,103,104
476,1OT,1:44.0,,Personal foul by M. Turner (drawn by J. Embiid),103,104
477,1OT,1:44.0,C. Miles enters the game for M. Ellis,,103,104
478,1OT,1:44.0,L. Allen enters the game for M. Turner,,103,104
479,1OT,1:32.0,,J. Embiid misses 2-pt jump shot from 15 ft (block by L. Allen),103,104
480,1OT,1:30.0,,Offensive rebound by J. Embiid,103,104
481,1OT,1:30.0,,Turnover by Team (shot clock),103,104
482,1OT,1:30.0,Indiana full timeout,,103,104
483,1OT,1:30.0,,T. McConnell enters the game for S. Rodríguez,103,104
484,1OT,1:12.0,P. George makes 2-pt jump shot from 19 ft,,105,104
485,1OT,1:12.0,,Philadelphia full timeout,105,104
486,1OT,1:12.0,,S. Rodríguez enters the game for T. McConnell,105,104
487,1OT,0:55.0,,J. Embiid makes 2-pt jump shot from 4 ft,105,106
488,1OT,0:55.0,,Shooting foul by L. Allen (drawn by J. Embiid),105,106
489,1OT,0:55.0,,T. McConnell enters the game for S. Rodríguez,105,106
490,1OT,0:55.0,,J. Embiid makes free throw 1 of 1,105,107
491,1OT,0:38.0,P. George misses 2-pt jump shot from 20 ft,,105,107
492,1OT,0:37.0,,Defensive rebound by Team,105,107
493,1OT,0:37.0,,S. Rodríguez enters the game for T. McConnell,105,107
494,1OT,0:15.0,,J. Embiid misses 2-pt jump shot from 17 ft,105,107
495,1OT,0:14.0,,Offensive rebound by J. Embiid,105,107
496,1OT,0:09.0,,Personal foul by C. Miles (drawn by J. Embiid),105,107
497,1OT,0:09.0,,J. Embiid makes free throw 1 of 2,105,108
498,1OT,0:09.0,,T. McConnell enters the game for S. Rodríguez,105,108
499,1OT,0:09.0,,J. Embiid makes free throw 2 of 2,105,109
500,1OT,0:09.0,Indiana full timeout,,105,109
501,1OT,0:07.0,P. George misses 3-pt jump shot from 26 ft,,105,109
502,1OT,0:05.0,Offensive rebound by T. Young,,105,109
503,1OT,0:02.0,J. Teague misses 3-pt jump shot from 25 ft,,105,109
504,1OT,0:00.0,,Defensive rebound by Team,105,109
