,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
85,1,1:04.0,,I. Smith misses 2-pt jump shot from 11 ft,27,21
86,1,1:04.0,Defensive rebound by A. Horford,,27,21
87,1,1:00.0,Turnover by J. Brown (lost ball; steal by I. Smith),,27,21
88,1,0:55.0,,T. Harris makes 2-pt dunk at rim (assist by I. Smith),27,23
89,1,0:39.0,A. Horford misses 2-pt jump shot from 20 ft,,27,23
90,1,0:38.0,,Defensive rebound by I. Smith,27,23
91,1,0:21.0,,J. Leuer misses 2-pt jump shot from 11 ft,27,23
92,1,0:20.0,,Offensive rebound by J. Leuer,27,23
93,1,0:18.0,,Offensive foul by A. Drummond (drawn by M. Smart),27,23
94,1,0:18.0,,Turnover by A. Drummond (offensive foul),27,23
95,1,0:18.0,,A. Baynes enters the game for A. Drummond,27,23
96,1,0:05.0,A. Horford misses 3-pt jump shot from 26 ft,,27,23
97,1,0:02.0,Offensive rebound by I. Thomas,,27,23
98,1,0:01.0,I. Thomas makes 3-pt jump shot from 24 ft,,30,23
99,2,11:43.0,M. Smart misses 2-pt jump shot from 17 ft,,30,23
100,2,11:42.0,,Defensive rebound by A. Baynes,30,23
101,2,11:30.0,,T. Harris makes 2-pt jump shot from 15 ft,30,25
102,2,11:08.0,K. Olynyk misses 3-pt jump shot from 26 ft,,30,25
103,2,11:07.0,,Defensive rebound by B. Udrih,30,25
104,2,10:57.0,,R. Bullock makes 3-pt jump shot from 28 ft (assist by B. Udrih),30,28
105,2,10:41.0,J. Brown makes 3-pt jump shot from 27 ft (assist by T. Rozier),,33,28
106,2,10:24.0,Violation by A. Horford (kicked ball),,33,28
107,2,10:24.0,A. Bradley enters the game for J. Brown,,33,28
108,2,10:15.0,,J. Leuer misses 3-pt jump shot from 26 ft,33,28
109,2,10:14.0,Defensive rebound by T. Rozier,,33,28
110,2,10:03.0,T. Rozier misses 3-pt jump shot from 25 ft,,33,28
111,2,10:03.0,,Defensive rebound by R. Bullock,33,28
112,2,9:54.0,,B. Udrih misses 2-pt jump shot from 21 ft,33,28
113,2,9:54.0,Defensive rebound by A. Bradley,,33,28
114,2,9:44.0,A. Bradley misses 3-pt jump shot from 27 ft,,33,28
115,2,9:43.0,,Defensive rebound by J. Leuer,33,28
116,2,9:24.0,,A. Baynes misses 2-pt jump shot from 16 ft,33,28
117,2,9:24.0,Defensive rebound by M. Smart,,33,28
118,2,9:09.0,A. Horford makes 2-pt layup from 1 ft (assist by A. Bradley),,35,28
119,2,9:09.0,,Detroit full timeout,35,28
120,2,8:56.0,,R. Bullock makes 2-pt jump shot from 16 ft (assist by J. Leuer),35,30
121,2,8:41.0,A. Horford makes 3-pt jump shot from 27 ft (assist by A. Bradley),,38,30
122,2,8:16.0,,A. Baynes misses 2-pt layup from 3 ft (block by A. Horford),38,30
123,2,8:15.0,,Offensive rebound by Team,38,30
124,2,8:15.0,,Turnover by Team (shot clock),38,30
125,2,8:01.0,M. Smart misses 3-pt jump shot from 27 ft,,38,30
126,2,8:01.0,,Defensive rebound by A. Baynes,38,30
127,2,7:47.0,,T. Harris misses 2-pt jump shot from 11 ft,38,30
128,2,7:46.0,Defensive rebound by A. Horford,,38,30
129,2,7:37.0,Offensive foul by K. Olynyk (drawn by B. Udrih),,38,30
130,2,7:37.0,Turnover by K. Olynyk (offensive foul),,38,30
131,2,7:37.0,,M. Morris enters the game for J. Leuer,38,30
132,2,7:37.0,A. Johnson enters the game for A. Horford,,38,30
133,2,7:18.0,,Personal foul by M. Smart (drawn by M. Morris),38,30
134,2,7:03.0,,T. Harris makes 2-pt jump shot from 6 ft (assist by R. Bullock),38,32
135,2,6:48.0,A. Johnson misses 2-pt hook shot from 6 ft,,38,32
136,2,6:46.0,,Defensive rebound by A. Baynes,38,32
137,2,6:41.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by B. Udrih),38,35
138,2,6:41.0,Boston full timeout,,38,35
139,2,6:41.0,I. Thomas enters the game for M. Smart,,38,35
140,2,6:41.0,J. Crowder enters the game for T. Rozier,,38,35
141,2,6:24.0,I. Thomas misses 2-pt jump shot from 22 ft,,38,35
142,2,6:22.0,,Defensive rebound by B. Udrih,38,35
143,2,6:10.0,,R. Bullock misses 3-pt jump shot from 28 ft,38,35
144,2,6:10.0,Defensive rebound by A. Johnson,,38,35
145,2,5:46.0,K. Olynyk makes 2-pt jump shot from 21 ft (assist by I. Thomas),,40,35
146,2,5:35.0,,Personal foul by A. Johnson (drawn by A. Baynes),40,35
147,2,5:24.0,,M. Morris makes 2-pt jump shot from 11 ft (assist by B. Udrih),40,37
148,2,5:04.0,A. Johnson misses 2-pt jump shot from 5 ft,,40,37
149,2,5:04.0,,Defensive rebound by A. Baynes,40,37
150,2,4:49.0,,B. Udrih makes 2-pt jump shot from 9 ft,40,39
151,2,4:49.0,,Violation by Team (delay of game),40,39
152,2,4:37.0,I. Thomas makes 2-pt layup from 1 ft (assist by K. Olynyk),,42,39
153,2,4:22.0,,M. Morris makes 2-pt jump shot from 5 ft (assist by B. Udrih),42,41
154,2,4:02.0,J. Crowder misses 3-pt jump shot from 25 ft,,42,41
155,2,4:02.0,,Defensive rebound by R. Bullock,42,41
156,2,3:48.0,,T. Harris misses 3-pt jump shot from 25 ft,42,41
157,2,3:47.0,Defensive rebound by A. Johnson,,42,41
158,2,3:35.0,J. Crowder misses 2-pt jump shot from 18 ft,,42,41
159,2,3:35.0,,Defensive rebound by T. Harris,42,41
160,2,3:30.0,,Shooting foul by A. Johnson (drawn by T. Harris),42,41
161,2,3:30.0,,T. Harris makes free throw 1 of 2,42,42
162,2,3:30.0,A. Horford enters the game for A. Johnson,,42,42
163,2,3:30.0,M. Smart enters the game for K. Olynyk,,42,42
164,2,3:30.0,,A. Drummond enters the game for R. Bullock,42,42
165,2,3:30.0,,K. Caldwell-Pope enters the game for A. Baynes,42,42
166,2,3:30.0,,I. Smith enters the game for B. Udrih,42,42
167,2,3:30.0,,T. Harris makes free throw 2 of 2,42,43
168,2,3:18.0,A. Horford makes 2-pt jump shot from 17 ft (assist by I. Thomas),,44,43
169,2,3:06.0,,T. Harris misses 2-pt jump shot from 14 ft,44,43
170,2,3:06.0,,Offensive rebound by A. Drummond,44,43
171,2,3:05.0,,A. Drummond makes 2-pt layup from 2 ft,44,45
172,2,2:39.0,A. Bradley makes 2-pt layup from 1 ft (assist by A. Horford),,46,45
173,2,2:21.0,,T. Harris makes 2-pt dunk at rim (assist by K. Caldwell-Pope),46,47
174,2,2:02.0,Turnover by J. Crowder (bad pass),,46,47
175,2,2:02.0,Official timeout,,46,47
176,2,2:02.0,,A. Baynes enters the game for A. Drummond,46,47
177,2,1:43.0,,M. Morris misses 2-pt jump shot from 11 ft,46,47
178,2,1:42.0,Defensive rebound by I. Thomas,,46,47
179,2,1:27.0,I. Thomas makes 2-pt jump shot from 10 ft (assist by M. Smart),,48,47
180,2,1:07.0,,I. Smith misses 2-pt jump shot from 9 ft,48,47
181,2,1:06.0,Defensive rebound by I. Thomas,,48,47
182,2,1:01.0,Shooting foul by T. Harris (drawn by I. Thomas),,48,47
183,2,1:01.0,I. Thomas makes free throw 1 of 2,,49,47
184,2,1:01.0,I. Thomas makes free throw 2 of 2,,50,47
185,2,0:38.0,,A. Baynes misses 2-pt hook shot from 6 ft,50,47
186,2,0:38.0,Defensive rebound by J. Crowder,,50,47
187,2,0:27.0,Boston full timeout,,50,47
188,2,0:18.0,Turnover by A. Bradley (bad pass; steal by A. Baynes),,50,47
189,2,0:17.0,,Turnover by A. Baynes (bad pass),50,47
190,2,0:04.0,I. Thomas misses 2-pt jump shot from 4 ft,,50,47
191,2,0:02.0,,Defensive rebound by I. Smith,50,47
192,3,11:45.0,Def 3 sec tech foul by A. Drummond,,50,47
193,3,11:45.0,I. Thomas makes technical free throw,,51,47
194,3,11:38.0,I. Thomas makes 3-pt jump shot from 26 ft,,54,47
195,3,11:11.0,,T. Harris misses 3-pt jump shot from 24 ft,54,47
196,3,11:08.0,Defensive rebound by J. Crowder,,54,47
197,3,10:55.0,I. Thomas misses 3-pt jump shot from 25 ft,,54,47
198,3,10:54.0,,Defensive rebound by K. Caldwell-Pope,54,47
199,3,10:43.0,,I. Smith makes 2-pt layup at rim,54,49
200,3,10:39.0,Personal foul by M. Morris (drawn by J. Crowder),,54,49
201,3,10:24.0,Shooting foul by T. Harris (drawn by A. Horford),,54,49
202,3,10:24.0,A. Horford makes free throw 1 of 2,,55,49
203,3,10:24.0,A. Horford makes free throw 2 of 2,,56,49
204,3,10:07.0,,Turnover by K. Caldwell-Pope (bad pass; steal by A. Horford),56,49
205,3,9:53.0,A. Bradley misses 3-pt jump shot from 25 ft,,56,49
206,3,9:53.0,,Defensive rebound by A. Drummond,56,49
207,3,9:43.0,,A. Drummond misses 2-pt hook shot from 8 ft,56,49
208,3,9:42.0,Defensive rebound by A. Horford,,56,49
209,3,9:30.0,J. Crowder misses 2-pt jump shot from 20 ft,,56,49
210,3,9:30.0,Offensive rebound by A. Horford,,56,49
211,3,9:24.0,A. Bradley makes 2-pt jump shot from 13 ft (assist by A. Horford),,58,49
212,3,9:20.0,,Detroit full timeout,58,49
213,3,9:02.0,,Turnover by M. Morris (bad pass; steal by A. Horford),58,49
214,3,8:45.0,A. Bradley misses 2-pt jump shot from 20 ft,,58,49
215,3,8:45.0,,Defensive rebound by A. Drummond,58,49
216,3,8:30.0,,M. Morris makes 2-pt jump shot from 17 ft,58,51
217,3,8:14.0,A. Horford misses 2-pt jump shot from 15 ft,,58,51
218,3,8:14.0,,Defensive rebound by I. Smith,58,51
219,3,8:04.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),58,54
220,3,7:46.0,I. Thomas misses 3-pt jump shot from 26 ft,,58,54
221,3,7:46.0,,Defensive rebound by M. Morris,58,54
222,3,7:38.0,,I. Smith makes 2-pt jump shot from 6 ft,58,56
223,3,7:12.0,I. Thomas misses 3-pt jump shot from 26 ft,,58,56
224,3,7:11.0,,Defensive rebound by K. Caldwell-Pope,58,56
225,3,7:04.0,,I. Smith misses 2-pt jump shot from 7 ft,58,56
226,3,7:04.0,,Offensive rebound by K. Caldwell-Pope,58,56
227,3,6:49.0,,A. Drummond misses 2-pt layup at rim,58,56
228,3,6:47.0,Defensive rebound by A. Horford,,58,56
229,3,6:40.0,J. Crowder misses 2-pt jump shot from 20 ft,,58,56
230,3,6:39.0,,Defensive rebound by I. Smith,58,56
231,3,6:20.0,,Shooting foul by A. Bradley (drawn by T. Harris),58,56
232,3,6:20.0,,T. Harris makes free throw 1 of 2,58,57
233,3,6:20.0,J. Jerebko enters the game for A. Johnson,,58,57
234,3,6:20.0,M. Smart enters the game for J. Crowder,,58,57
235,3,6:20.0,,T. Harris makes free throw 2 of 2,58,58
236,3,6:05.0,I. Thomas misses 2-pt layup from 1 ft,,58,58
237,3,6:05.0,,Defensive rebound by M. Morris,58,58
238,3,6:00.0,,A. Drummond makes 2-pt dunk at rim (assist by I. Smith),58,60
239,3,5:44.0,A. Bradley makes 2-pt layup at rim (assist by J. Jerebko),,60,60
240,3,5:20.0,,T. Harris misses 3-pt jump shot from 26 ft,60,60
241,3,5:20.0,Defensive rebound by M. Smart,,60,60
242,3,5:10.0,J. Jerebko makes 3-pt jump shot from 26 ft (assist by I. Thomas),,63,60
243,3,4:49.0,,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,63,60
244,3,4:48.0,,Offensive rebound by A. Drummond,63,60
245,3,4:45.0,,A. Drummond makes 2-pt dunk at rim,63,62
246,3,4:35.0,Shooting foul by I. Smith (drawn by I. Thomas),,63,62
247,3,4:35.0,I. Thomas makes free throw 1 of 2,,64,62
248,3,4:35.0,I. Thomas misses free throw 2 of 2,,64,62
249,3,4:35.0,K. Olynyk enters the game for A. Horford,,64,62
250,3,4:35.0,,J. Leuer enters the game for T. Harris,64,62
251,3,4:35.0,J. Brown enters the game for A. Bradley,,64,62
252,3,4:34.0,,Defensive rebound by A. Drummond,64,62
253,3,4:14.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,64,62
254,3,4:14.0,,Offensive rebound by Team,64,62
255,3,4:14.0,,R. Bullock enters the game for K. Caldwell-Pope,64,62
256,3,4:05.0,,M. Morris makes 3-pt jump shot from 28 ft (assist by I. Smith),64,65
257,3,3:48.0,I. Thomas misses 2-pt jump shot from 3 ft,,64,65
258,3,3:48.0,,Defensive rebound by A. Drummond,64,65
259,3,3:41.0,,M. Morris misses 3-pt jump shot from 25 ft,64,65
260,3,3:41.0,,Offensive rebound by A. Drummond,64,65
261,3,3:41.0,,Shooting foul by J. Jerebko (drawn by A. Drummond),64,65
262,3,3:41.0,,A. Drummond misses free throw 1 of 2,64,65
263,3,3:41.0,,Offensive rebound by Team,64,65
264,3,3:41.0,,A. Drummond misses free throw 2 of 2,64,65
265,3,3:41.0,,Offensive rebound by Team,64,65
266,3,3:41.0,,Personal foul by J. Jerebko (drawn by A. Drummond),64,65
267,3,3:41.0,T. Zeller enters the game for K. Olynyk,,64,65
268,3,3:22.0,,A. Drummond misses 2-pt jump shot from 6 ft,64,65
269,3,3:22.0,Defensive rebound by J. Jerebko,,64,65
270,3,2:57.0,M. Smart misses 3-pt jump shot from 25 ft,,64,65
271,3,2:56.0,,Defensive rebound by J. Leuer,64,65
272,3,2:43.0,,A. Drummond makes 2-pt dunk at rim (assist by I. Smith),64,67
273,3,2:30.0,M. Smart misses 3-pt jump shot from 23 ft,,64,67
274,3,2:29.0,Offensive rebound by T. Zeller,,64,67
275,3,2:22.0,T. Zeller misses 2-pt jump shot from 16 ft,,64,67
276,3,2:21.0,,Defensive rebound by A. Drummond,64,67
277,3,2:16.0,,Shooting foul by I. Thomas (drawn by I. Smith),64,67
278,3,2:16.0,Boston full timeout,,64,67
279,3,2:16.0,,I. Smith makes free throw 1 of 2,64,68
280,3,2:16.0,T. Rozier enters the game for J. Brown,,64,67
281,3,2:16.0,,T. Harris enters the game for M. Morris,64,67
282,3,2:16.0,,I. Smith makes free throw 2 of 2,64,69
283,3,2:01.0,T. Zeller misses 2-pt jump shot from 19 ft,,64,69
284,3,2:01.0,,Defensive rebound by A. Drummond,64,69
285,3,1:49.0,,J. Leuer misses 3-pt jump shot from 25 ft,64,69
286,3,1:49.0,Defensive rebound by I. Thomas,,64,69
287,3,1:40.0,I. Thomas misses 2-pt layup at rim,,64,69
288,3,1:39.0,,Defensive rebound by A. Drummond,64,69
289,3,1:33.0,,I. Smith makes 2-pt layup from 1 ft,64,71
290,3,1:09.0,I. Thomas makes 2-pt layup from 1 ft,,66,71
291,3,0:50.0,,T. Harris misses 2-pt jump shot from 7 ft (block by M. Smart),66,71
292,3,0:48.0,Defensive rebound by J. Jerebko,,66,71
293,3,0:45.0,Turnover by J. Jerebko (bad pass; steal by R. Bullock),,66,71
294,3,0:28.0,,I. Smith misses 2-pt hook shot from 4 ft,66,71
295,3,0:27.0,Defensive rebound by M. Smart,,66,71
296,3,0:23.0,J. Jerebko makes 3-pt jump shot from 27 ft (assist by M. Smart),,69,71
297,3,0:03.0,,I. Smith makes 2-pt jump shot from 6 ft,69,73
298,3,0:01.0,T. Zeller makes 2-pt layup at rim (assist by I. Thomas),,71,73
299,4,11:38.0,,J. Leuer misses 2-pt jump shot from 16 ft,71,73
300,4,11:38.0,Defensive rebound by M. Smart,,71,73
301,4,11:24.0,J. Jerebko misses 2-pt hook shot from 6 ft,,71,73
302,4,11:22.0,,Defensive rebound by J. Leuer,71,73
303,4,11:18.0,,Turnover by A. Baynes (bad pass; steal by J. Crowder),71,73
304,4,11:14.0,Turnover by J. Crowder (lost ball; steal by T. Harris),,71,73
305,4,10:59.0,,R. Bullock misses 2-pt jump shot from 16 ft,71,73
306,4,10:59.0,Defensive rebound by T. Rozier,,71,73
307,4,10:51.0,J. Crowder misses 3-pt jump shot from 26 ft,,71,73
308,4,10:51.0,Offensive rebound by T. Rozier,,71,73
309,4,10:30.0,J. Crowder makes 2-pt jump shot from 20 ft (assist by A. Horford),,73,73
310,4,10:16.0,,Shooting foul by A. Horford (drawn by B. Udrih),73,73
311,4,10:16.0,,B. Udrih makes free throw 1 of 2,73,74
312,4,10:16.0,,B. Udrih makes free throw 2 of 2,73,75
313,4,9:59.0,M. Smart misses 2-pt layup at rim (block by R. Bullock),,73,75
314,4,9:58.0,,Defensive rebound by J. Leuer,73,75
315,4,9:50.0,,B. Udrih makes 2-pt jump shot from 16 ft,73,77
316,4,9:31.0,Shooting foul by J. Leuer (drawn by J. Crowder),,73,77
317,4,9:31.0,J. Crowder makes free throw 1 of 2,,74,77
318,4,9:31.0,A. Bradley enters the game for M. Smart,,74,77
319,4,9:31.0,J. Crowder makes free throw 2 of 2,,75,77
320,4,9:07.0,,T. Harris misses 2-pt jump shot from 7 ft,75,77
321,4,9:07.0,,Offensive rebound by R. Bullock,75,77
322,4,9:07.0,,Turnover by Team (shot clock),75,77
323,4,8:47.0,Personal foul by J. Leuer (drawn by J. Jerebko),,75,77
324,4,8:47.0,Official timeout,,75,77
325,4,8:47.0,A. Johnson enters the game for J. Jerebko,,75,77
326,4,8:33.0,T. Rozier makes 3-pt jump shot from 27 ft,,78,77
327,4,8:13.0,,R. Bullock misses 2-pt jump shot from 18 ft,78,77
328,4,8:12.0,Defensive rebound by J. Crowder,,78,77
329,4,7:54.0,T. Rozier misses 2-pt jump shot from 4 ft,,78,77
330,4,7:53.0,,Defensive rebound by A. Baynes,78,77
331,4,7:39.0,,B. Udrih makes 2-pt jump shot from 14 ft,78,79
332,4,7:25.0,A. Bradley makes 2-pt jump shot from 15 ft,,80,79
333,4,7:07.0,,J. Leuer misses 2-pt jump shot from 10 ft,80,79
334,4,7:06.0,Defensive rebound by T. Rozier,,80,79
335,4,6:54.0,A. Bradley misses 2-pt layup from 1 ft (block by R. Bullock),,80,79
336,4,6:54.0,,Defensive rebound by Team,80,79
337,4,6:54.0,,K. Caldwell-Pope enters the game for R. Bullock,80,79
338,4,6:54.0,M. Smart enters the game for J. Crowder,,80,79
339,4,6:33.0,,J. Leuer misses 3-pt jump shot from 23 ft,80,79
340,4,6:32.0,,Offensive rebound by A. Baynes,80,79
341,4,6:21.0,,B. Udrih misses 2-pt jump shot from 9 ft,80,79
342,4,6:20.0,Defensive rebound by T. Rozier,,80,79
343,4,6:14.0,Shooting foul by A. Baynes (drawn by T. Rozier),,80,79
344,4,6:14.0,T. Rozier makes free throw 1 of 2,,81,79
345,4,6:14.0,J. Jerebko enters the game for A. Horford,,81,79
346,4,6:14.0,,M. Morris enters the game for J. Leuer,81,79
347,4,6:14.0,,A. Drummond enters the game for A. Baynes,81,79
348,4,6:14.0,T. Rozier makes free throw 2 of 2,,82,79
349,4,5:51.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft (block by M. Smart),82,79
350,4,5:50.0,Defensive rebound by J. Jerebko,,82,79
351,4,5:31.0,Turnover by A. Johnson (bad pass; steal by K. Caldwell-Pope),,82,79
352,4,5:14.0,,T. Harris makes 2-pt dunk at rim,82,81
353,4,5:09.0,Boston full timeout,,82,81
354,4,5:09.0,I. Thomas enters the game for A. Johnson,,82,81
355,4,5:09.0,A. Horford enters the game for T. Rozier,,82,81
356,4,5:09.0,,I. Smith enters the game for B. Udrih,82,81
357,4,4:57.0,M. Smart makes 2-pt jump shot from 9 ft,,84,81
358,4,4:39.0,,Shooting foul by A. Horford (drawn by A. Drummond),84,81
359,4,4:39.0,,A. Drummond misses free throw 1 of 2,84,81
360,4,4:39.0,,Offensive rebound by Team,84,81
361,4,4:39.0,,A. Drummond makes free throw 2 of 2,84,82
362,4,4:25.0,I. Thomas misses 2-pt jump shot from 4 ft (block by K. Caldwell-Pope),,84,82
363,4,4:25.0,Offensive rebound by Team,,84,82
364,4,4:19.0,A. Horford misses 2-pt jump shot from 14 ft,,84,82
365,4,4:19.0,,Defensive rebound by M. Morris,84,82
366,4,4:11.0,,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,84,82
367,4,4:11.0,Defensive rebound by A. Horford,,84,82
368,4,3:50.0,M. Smart misses 3-pt jump shot from 26 ft,,84,82
369,4,3:50.0,,Defensive rebound by A. Drummond,84,82
370,4,3:32.0,,A. Drummond misses 2-pt hook shot from 7 ft,84,82
371,4,3:30.0,Defensive rebound by J. Jerebko,,84,82
372,4,3:13.0,I. Thomas misses 3-pt jump shot from 25 ft,,84,82
373,4,3:13.0,,Defensive rebound by A. Drummond,84,82
374,4,3:09.0,,Personal foul by J. Jerebko (drawn by T. Harris),84,82
375,4,3:09.0,J. Crowder enters the game for J. Jerebko,,84,82
376,4,2:52.0,,M. Morris makes 2-pt jump shot from 20 ft,84,84
377,4,2:22.0,I. Thomas misses 2-pt jump shot from 12 ft,,84,84
378,4,2:22.0,Offensive rebound by A. Bradley,,84,84
379,4,2:19.0,A. Bradley makes 2-pt layup at rim,,86,84
380,4,1:56.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by M. Morris),86,87
381,4,1:45.0,A. Horford makes 2-pt dunk at rim (assist by M. Smart),,88,87
382,4,1:26.0,,M. Morris misses 3-pt jump shot from 25 ft,88,87
383,4,1:25.0,,Offensive rebound by K. Caldwell-Pope,88,87
384,4,1:22.0,,A. Drummond makes 2-pt layup from 1 ft (assist by M. Morris),88,89
