,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,SAN ANTONIO_ACTION,CLEVELAND_SCORE,SAN ANTONIO_SCORE
138,2,7:51.0,,Shooting foul by J. Smith (drawn by L. Aldridge),27,36
139,2,7:51.0,Official timeout,,27,36
140,2,7:51.0,,L. Aldridge makes free throw 1 of 2,27,37
141,2,7:51.0,,J. Simmons enters the game for D. Green,27,36
142,2,7:51.0,,L. Aldridge makes free throw 2 of 2,27,38
143,2,7:41.0,L. James makes 2-pt layup from 3 ft (assist by K. Love),,29,38
144,2,7:41.0,Shooting foul by J. Simmons (drawn by L. James),,29,38
145,2,7:41.0,L. James misses free throw 1 of 1,,29,38
146,2,7:41.0,,Defensive rebound by D. Lee,29,38
147,2,7:41.0,,K. Anderson enters the game for J. Simmons,29,38
148,2,7:22.0,,K. Anderson makes 2-pt layup from 2 ft (assist by L. Aldridge),29,40
149,2,7:04.0,J. Smith misses 3-pt jump shot from 24 ft,,29,40
150,2,7:03.0,,Defensive rebound by D. Lee,29,40
151,2,6:50.0,,T. Parker misses 2-pt layup at rim,29,40
152,2,6:48.0,Defensive rebound by K. Love,,29,40
153,2,6:38.0,L. James misses 2-pt layup from 1 ft,,29,40
154,2,6:38.0,Offensive rebound by Team,,29,40
155,2,6:38.0,Shooting foul by K. Leonard (drawn by L. James),,29,40
156,2,6:38.0,L. James makes 2-pt dunk from 1 ft (assist by K. Love),,31,40
157,2,6:38.0,L. James makes free throw 1 of 1,,32,40
158,2,6:38.0,,San Antonio full timeout,32,40
159,2,6:38.0,,Technical foul by Team,32,40
160,2,6:38.0,K. Irving enters the game for D. Williams,,29,40
161,2,6:38.0,T. Thompson enters the game for R. Jefferson,,29,40
162,2,6:38.0,K. Irving misses technical free throw,,32,40
163,2,6:38.0,,Offensive rebound by Team,32,40
164,2,6:20.0,,K. Leonard makes 2-pt jump shot from 17 ft,32,42
165,2,6:05.0,Turnover by K. Irving (lost ball; steal by L. Aldridge),,32,42
166,2,5:57.0,,L. Aldridge makes 2-pt layup at rim (assist by K. Anderson),32,44
167,2,5:45.0,Turnover by T. Thompson (bad pass; steal by K. Anderson),,32,44
168,2,5:35.0,,D. Lee makes 2-pt layup from 1 ft (assist by K. Leonard),32,46
169,2,5:35.0,Cleveland full timeout,,32,46
170,2,5:35.0,,P. Gasol enters the game for D. Lee,32,46
171,2,5:35.0,R. Jefferson enters the game for L. James,,32,46
172,2,5:16.0,K. Love misses 2-pt hook shot from 7 ft,,32,46
173,2,5:15.0,,Defensive rebound by K. Anderson,32,46
174,2,5:00.0,,L. Aldridge makes 2-pt hook shot from 6 ft,32,48
175,2,4:35.0,Turnover by Team (shot clock),,32,48
176,2,4:14.0,,L. Aldridge misses 2-pt jump shot from 14 ft,32,48
177,2,4:12.0,Defensive rebound by T. Thompson,,32,48
178,2,4:05.0,K. Irving misses 2-pt jump shot from 5 ft (block by L. Aldridge),,32,48
179,2,4:05.0,Offensive rebound by Team,,32,48
180,2,4:05.0,,M. Ginóbili enters the game for K. Leonard,32,48
181,2,4:05.0,Cleveland full timeout,,32,48
182,2,4:05.0,,K. Leonard enters the game for K. Anderson,32,48
183,2,4:05.0,L. James enters the game for K. Love,,32,48
184,2,3:54.0,Turnover by L. James (lost ball; steal by K. Leonard),,32,48
185,2,3:40.0,,K. Leonard misses 3-pt jump shot from 25 ft,32,48
186,2,3:39.0,Defensive rebound by K. Irving,,32,48
187,2,3:29.0,Turnover by J. Smith (bad pass; steal by P. Gasol),,32,48
188,2,3:23.0,,K. Leonard misses 3-pt jump shot from 25 ft,32,48
189,2,3:22.0,,Offensive rebound by L. Aldridge,32,48
190,2,3:21.0,Loose ball foul by T. Thompson (drawn by L. Aldridge),,32,48
191,2,3:21.0,,L. Aldridge makes free throw 1 of 2,32,49
192,2,3:21.0,,P. Mills enters the game for T. Parker,32,49
193,2,3:21.0,,L. Aldridge makes free throw 2 of 2,32,50
194,2,3:11.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,34,50
195,2,2:58.0,,K. Leonard makes 2-pt dunk at rim (assist by P. Mills),34,52
196,2,2:37.0,L. James makes 2-pt layup from 2 ft,,36,52
197,2,2:22.0,,K. Leonard misses 3-pt jump shot from 26 ft,36,52
198,2,2:22.0,Defensive rebound by T. Thompson,,36,52
199,2,2:17.0,Personal foul by P. Mills,,36,52
200,2,2:17.0,T. Thompson makes free throw 1 of 2,,37,52
201,2,2:17.0,K. Love enters the game for R. Jefferson,,37,52
202,2,2:17.0,T. Thompson makes free throw 2 of 2,,38,52
203,2,2:01.0,,P. Mills makes 2-pt layup from 1 ft (assist by K. Leonard),38,54
204,2,1:47.0,L. James misses 2-pt jump shot from 15 ft,,38,54
205,2,1:46.0,,Defensive rebound by P. Mills,38,54
206,2,1:42.0,,K. Leonard makes 2-pt jump shot from 5 ft (assist by P. Mills),38,56
207,2,1:42.0,,Shooting block foul by K. Irving (drawn by K. Leonard),38,56
208,2,1:42.0,,D. Lee enters the game for P. Gasol,38,56
209,2,1:42.0,,K. Leonard makes free throw 1 of 1,38,57
210,2,1:24.0,K. Love misses 3-pt jump shot from 24 ft,,38,57
211,2,1:22.0,,Defensive rebound by P. Mills,38,57
212,2,1:16.0,,P. Mills makes 3-pt jump shot from 24 ft,38,60
213,2,1:04.0,K. Irving misses 2-pt jump shot from 15 ft,,38,60
214,2,1:03.0,,Defensive rebound by L. Aldridge,38,60
215,2,0:59.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by P. Mills),38,62
216,2,0:59.0,Cleveland full timeout,,38,62
217,2,0:59.0,D. Williams enters the game for J. Smith,,38,62
218,2,0:59.0,C. Frye enters the game for K. Love,,38,62
219,2,0:44.0,Turnover by K. Irving (lost ball),,38,62
220,2,0:29.0,,P. Mills misses 3-pt jump shot from 25 ft,38,62
221,2,0:27.0,Defensive rebound by T. Thompson,,38,62
222,2,0:07.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,40,62
223,2,0:00.0,,K. Leonard makes 2-pt hook shot from 15 ft,40,64
224,3,11:43.0,K. Love makes 2-pt layup from 2 ft (assist by J. Smith),,42,64
225,3,11:24.0,,L. Aldridge misses 2-pt layup from 3 ft,42,64
226,3,11:23.0,,Offensive rebound by L. Aldridge,42,64
227,3,11:12.0,,Turnover by D. Green (bad pass),42,64
228,3,10:57.0,Offensive foul by J. Smith (drawn by L. Aldridge),,42,64
229,3,10:57.0,Turnover by J. Smith (offensive foul),,42,64
230,3,10:36.0,,D. Green misses 2-pt jump shot from 10 ft,42,64
231,3,10:34.0,,Offensive rebound by D. Dedmon,42,64
232,3,10:31.0,,D. Dedmon makes 2-pt layup from 1 ft,42,66
233,3,10:15.0,K. Love misses 3-pt jump shot from 25 ft,,42,66
234,3,10:15.0,,Defensive rebound by D. Dedmon,42,66
235,3,10:01.0,,D. Green misses 3-pt jump shot from 23 ft,42,66
236,3,10:01.0,Defensive rebound by K. Love,,42,66
237,3,9:53.0,L. James misses 3-pt jump shot from 25 ft,,42,66
238,3,9:51.0,,Defensive rebound by D. Dedmon,42,66
239,3,9:33.0,,Turnover by L. Aldridge (bad pass; steal by K. Love),42,66
240,3,9:33.0,Turnover by K. Love (bad pass; steal by D. Green),,42,66
241,3,9:16.0,,D. Green misses 3-pt jump shot from 25 ft,42,66
242,3,9:15.0,Defensive rebound by L. James,,42,66
243,3,9:09.0,Shooting foul by D. Dedmon (drawn by T. Thompson),,42,66
244,3,9:09.0,T. Thompson makes free throw 1 of 2,,43,66
245,3,9:09.0,T. Thompson misses free throw 2 of 2,,43,66
246,3,9:09.0,,Defensive rebound by D. Dedmon,43,66
247,3,8:46.0,,K. Leonard misses 3-pt jump shot from 27 ft,43,66
248,3,8:45.0,Defensive rebound by J. Smith,,43,66
249,3,8:35.0,K. Irving misses 2-pt jump shot from 20 ft,,43,66
250,3,8:35.0,,Defensive rebound by D. Dedmon,43,66
251,3,8:31.0,,San Antonio full timeout,43,66
252,3,8:14.0,,T. Parker misses 2-pt layup from 1 ft,43,66
253,3,8:13.0,Defensive rebound by K. Love,,43,66
254,3,8:09.0,L. James misses 2-pt layup from 1 ft (block by D. Green),,43,66
255,3,8:06.0,Offensive rebound by T. Thompson,,43,66
256,3,7:56.0,J. Smith misses 3-pt jump shot from 24 ft,,43,66
257,3,7:54.0,,Defensive rebound by K. Leonard,43,66
258,3,7:54.0,,Personal foul by T. Thompson (drawn by K. Leonard),43,66
259,3,7:38.0,,K. Leonard makes 2-pt hook shot from 7 ft,43,68
260,3,7:23.0,L. James makes 2-pt dunk at rim (assist by K. Love),,45,68
261,3,6:59.0,,Personal foul by L. James (drawn by D. Green),45,68
262,3,6:59.0,,P. Gasol enters the game for D. Dedmon,45,68
263,3,6:59.0,R. Jefferson enters the game for L. James,,45,68
264,3,6:49.0,,P. Gasol makes 2-pt jump shot from 9 ft (assist by D. Green),45,70
265,3,6:27.0,Personal foul by T. Parker (drawn by K. Love),,45,70
266,3,6:19.0,K. Love misses 2-pt jump shot from 7 ft (block by D. Green),,45,70
267,3,6:19.0,Offensive rebound by Team,,45,70
268,3,6:14.0,K. Irving misses 2-pt jump shot from 12 ft,,45,70
269,3,6:13.0,,Defensive rebound by K. Leonard,45,70
270,3,6:03.0,,K. Leonard misses 2-pt layup from 1 ft,45,70
271,3,6:01.0,Defensive rebound by K. Love,,45,70
272,3,5:56.0,K. Irving misses 2-pt layup from 1 ft (block by D. Green),,45,70
273,3,5:54.0,,Defensive rebound by T. Parker,45,70
274,3,5:52.0,,K. Leonard makes 2-pt dunk at rim (assist by T. Parker),45,72
275,3,5:52.0,Cleveland full timeout,,45,72
276,3,5:52.0,,P. Mills enters the game for T. Parker,45,72
277,3,5:52.0,,M. Ginóbili enters the game for D. Green,45,72
278,3,5:42.0,K. Love misses 3-pt jump shot from 24 ft,,45,72
279,3,5:42.0,,Defensive rebound by K. Leonard,45,72
280,3,5:28.0,,Turnover by K. Leonard (lost ball),45,72
281,3,5:28.0,,K. Anderson enters the game for K. Leonard,45,72
282,3,5:17.0,Turnover by K. Love (bad pass),,45,72
283,3,5:06.0,,Personal foul by K. Irving,45,72
284,3,5:06.0,L. James enters the game for K. Irving,,45,72
285,3,5:06.0,D. Williams enters the game for J. Smith,,45,72
286,3,4:58.0,,P. Gasol misses 2-pt jump shot from 6 ft (block by T. Thompson),45,72
287,3,4:58.0,,Offensive rebound by Team,45,72
288,3,4:58.0,,Turnover by L. Aldridge (bad pass),45,72
289,3,4:43.0,Personal foul by M. Ginóbili (drawn by K. Love),,45,72
290,3,4:37.0,Turnover by D. Williams (bad pass; steal by M. Ginóbili),,45,72
291,3,4:37.0,Loose ball foul by T. Thompson (drawn by L. Aldridge),,45,72
292,3,4:37.0,C. Frye enters the game for T. Thompson,,45,72
293,3,4:21.0,,L. Aldridge misses 2-pt layup from 1 ft,45,72
294,3,4:19.0,Defensive rebound by C. Frye,,45,72
295,3,4:13.0,L. James makes 2-pt layup from 1 ft,,47,72
296,3,3:51.0,,Personal foul by L. James (drawn by L. Aldridge),47,72
297,3,3:51.0,,L. Aldridge makes free throw 1 of 2,47,73
298,3,3:51.0,,L. Aldridge makes free throw 2 of 2,47,74
299,3,3:37.0,D. Williams misses 3-pt jump shot from 25 ft,,47,74
300,3,3:36.0,,Defensive rebound by K. Anderson,47,74
301,3,3:17.0,,Turnover by P. Gasol (lost ball; steal by K. Love),47,74
302,3,3:12.0,Personal block foul by M. Ginóbili (drawn by L. James),,47,74
303,3,3:12.0,,D. Lee enters the game for L. Aldridge,47,74
304,3,2:59.0,C. Frye makes 2-pt hook shot from 7 ft (assist by L. James),,49,74
305,3,2:41.0,,P. Mills misses 3-pt jump shot from 25 ft,49,74
306,3,2:39.0,,Offensive rebound by P. Gasol,49,74
307,3,2:39.0,,P. Gasol makes 2-pt layup at rim,49,76
308,3,2:22.0,R. Jefferson makes 3-pt jump shot from 25 ft (assist by L. James),,52,76
309,3,2:06.0,,M. Ginóbili misses 2-pt jump shot from 4 ft,52,76
310,3,2:05.0,Defensive rebound by L. James,,52,76
311,3,1:58.0,R. Jefferson misses 3-pt jump shot from 23 ft,,52,76
312,3,1:57.0,Offensive rebound by R. Jefferson,,52,76
313,3,1:54.0,R. Jefferson misses 2-pt layup from 1 ft,,52,76
314,3,1:54.0,Offensive rebound by L. James,,52,76
315,3,1:54.0,Personal foul by P. Gasol (drawn by L. James),,52,76
316,3,1:54.0,L. James makes free throw 1 of 2,,53,76
317,3,1:54.0,L. James misses free throw 2 of 2,,53,76
318,3,1:54.0,,K. Leonard enters the game for K. Anderson,53,76
319,3,1:54.0,J. Jones enters the game for K. Love,,53,76
320,3,1:53.0,,Defensive rebound by K. Leonard,53,76
321,3,1:37.0,,Offensive foul by K. Leonard (drawn by R. Jefferson),53,76
322,3,1:37.0,,Turnover by K. Leonard (offensive foul),53,76
323,3,1:37.0,,Violation by Team (jump ball),53,76
324,3,1:22.0,D. Williams misses 2-pt layup from 1 ft,,53,76
325,3,1:21.0,,Defensive rebound by D. Lee,53,76
326,3,1:14.0,,Turnover by P. Gasol (bad pass; steal by C. Frye),53,76
327,3,1:09.0,Shooting foul by P. Mills (drawn by R. Jefferson),,53,76
328,3,1:09.0,R. Jefferson makes free throw 1 of 2,,54,76
329,3,1:09.0,R. Jefferson makes free throw 2 of 2,,55,76
330,3,0:50.0,,P. Gasol misses 2-pt hook shot from 8 ft,55,76
331,3,0:48.0,Defensive rebound by L. James,,55,76
332,3,0:39.0,C. Frye misses 3-pt jump shot from 25 ft,,55,76
333,3,0:37.0,Offensive rebound by L. James,,55,76
334,3,0:37.0,L. James misses 2-pt layup from 1 ft,,55,76
335,3,0:36.0,,Defensive rebound by D. Lee,55,76
336,3,0:29.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by K. Leonard),55,79
337,3,0:25.0,Cleveland full timeout,,55,79
338,3,0:25.0,J. Smith enters the game for L. James,,55,79
339,3,0:12.0,Turnover by J. Smith (lost ball; steal by P. Mills),,55,79
340,3,0:09.0,,P. Mills makes 2-pt layup from 2 ft,55,81
341,3,0:05.0,D. Williams makes 3-pt jump shot from 25 ft (assist by J. Jones),,58,81
342,3,0:00.0,,K. Leonard misses 3-pt jump shot from 26 ft,58,81
343,3,0:00.0,,Offensive rebound by Team,58,81
344,4,11:38.0,,P. Gasol makes 2-pt jump shot from 7 ft,58,83
345,4,11:22.0,Turnover by D. Williams (lost ball; steal by K. Anderson),,58,83
346,4,11:16.0,,K. Leonard makes 2-pt dunk at rim (assist by P. Mills),58,85
347,4,11:04.0,D. Williams misses 2-pt jump shot from 21 ft,,58,85
348,4,11:03.0,,Defensive rebound by K. Anderson,58,85
349,4,10:54.0,,Shooting foul by R. Jefferson (drawn by K. Leonard),58,85
350,4,10:54.0,,K. Leonard makes free throw 1 of 2,58,86
351,4,10:54.0,,D. Bertāns enters the game for D. Lee,58,86
352,4,10:54.0,D. Williams enters the game for R. Jefferson,,58,86
353,4,10:54.0,,K. Leonard makes free throw 2 of 2,58,87
354,4,10:44.0,Turnover by C. Frye (bad pass; steal by K. Leonard),,58,87
355,4,10:39.0,,K. Leonard makes 2-pt layup from 1 ft,58,89
356,4,10:32.0,Personal take foul by P. Mills,,58,89
357,4,10:32.0,,J. Simmons enters the game for K. Leonard,58,89
358,4,10:32.0,,D. Dedmon enters the game for P. Gasol,58,89
359,4,10:32.0,,B. Forbes enters the game for P. Mills,58,89
360,4,10:25.0,J. Smith makes 2-pt jump shot from 20 ft,,60,89
361,4,10:03.0,,B. Forbes misses 2-pt jump shot from 12 ft,60,89
362,4,9:58.0,,Offensive rebound by D. Dedmon,60,89
363,4,9:58.0,,D. Dedmon makes 2-pt dunk at rim,60,91
364,4,9:49.0,J. Jones misses 2-pt jump shot from 20 ft,,60,91
365,4,9:47.0,,Defensive rebound by D. Dedmon,60,91
366,4,9:29.0,,Turnover by K. Anderson (bad pass; steal by J. Jones),60,91
367,4,9:17.0,C. Frye makes 2-pt jump shot from 16 ft (assist by D. Williams),,62,91
368,4,8:59.0,,B. Forbes misses 2-pt jump shot from 20 ft,62,91
369,4,8:58.0,Defensive rebound by J. Smith,,62,91
370,4,8:48.0,C. Frye misses 3-pt jump shot from 23 ft,,62,91
371,4,8:47.0,,Defensive rebound by B. Forbes,62,91
372,4,8:34.0,,Turnover by B. Forbes (bad pass; steal by C. Frye),62,91
373,4,8:20.0,D. Williams misses 2-pt jump shot from 16 ft,,62,91
374,4,8:19.0,,Defensive rebound by D. Dedmon,62,91
375,4,8:04.0,,B. Forbes misses 3-pt jump shot from 25 ft,62,91
376,4,8:03.0,Defensive rebound by D. Williams,,62,91
377,4,7:56.0,D. Williams misses 2-pt layup at rim,,62,91
378,4,7:55.0,,Defensive rebound by K. Anderson,62,91
379,4,7:48.0,,Shooting foul by C. Frye (drawn by J. Simmons),62,91
380,4,7:48.0,Official timeout,,62,91
381,4,7:48.0,,J. Simmons makes free throw 1 of 2,62,92
382,4,7:48.0,D. Liggins enters the game for D. Williams,,62,91
383,4,7:48.0,,J. Simmons misses free throw 2 of 2,62,92
384,4,7:47.0,Defensive rebound by J. Jones,,62,92
385,4,7:24.0,Turnover by Team (shot clock),,62,92
386,4,7:11.0,,B. Forbes makes 2-pt jump shot from 17 ft,62,94
387,4,6:54.0,Personal foul by K. Anderson (drawn by C. Frye),,62,94
388,4,6:54.0,K. Felder enters the game for J. Smith,,62,94
389,4,6:39.0,D. Liggins misses 2-pt layup from 1 ft,,62,94
390,4,6:38.0,,Defensive rebound by D. Dedmon,62,94
391,4,6:28.0,,D. Bertāns misses 3-pt jump shot from 25 ft,62,94
392,4,6:27.0,Defensive rebound by D. Williams,,62,94
393,4,6:21.0,,Violation by K. Anderson (def goaltending),62,94
394,4,6:21.0,D. Williams makes 2-pt layup from 1 ft,,64,94
395,4,6:03.0,,Turnover by D. Dedmon (lost ball; steal by K. Felder),64,94
