,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MILWAUKEE_ACTION,SAN ANTONIO_SCORE,MILWAUKEE_SCORE
61,1,3:56.0,,M. Beasley makes 2-pt jump shot from 18 ft (assist by M. Brogdon),17,18
62,1,3:34.0,L. Aldridge makes 2-pt jump shot from 12 ft,,19,18
63,1,3:21.0,,M. Brogdon misses 2-pt layup from 3 ft,19,18
64,1,3:19.0,Defensive rebound by D. Lee,,19,18
65,1,3:15.0,P. Mills misses 3-pt jump shot from 29 ft,,19,18
66,1,3:13.0,,Defensive rebound by G. Monroe,19,18
67,1,3:08.0,,Turnover by M. Beasley (lost ball),19,18
68,1,2:52.0,Shooting foul by G. Monroe (drawn by L. Aldridge),,19,18
69,1,2:52.0,,Milwaukee full timeout,19,18
70,1,2:52.0,L. Aldridge makes free throw 1 of 2,,20,18
71,1,2:52.0,,J. Terry enters the game for J. Parker,19,18
72,1,2:52.0,,M. Teletović enters the game for T. Snell,19,18
73,1,2:52.0,J. Simmons enters the game for K. Leonard,,19,18
74,1,2:52.0,L. Aldridge makes free throw 2 of 2,,21,18
75,1,2:36.0,,G. Monroe makes 2-pt jump shot from 16 ft,21,20
76,1,2:16.0,J. Simmons misses 2-pt jump shot from 4 ft (block by M. Beasley),,21,20
77,1,2:16.0,Offensive rebound by Team,,21,20
78,1,2:14.0,M. Ginóbili misses 2-pt jump shot from 13 ft,,21,20
79,1,2:12.0,,Defensive rebound by G. Monroe,21,20
80,1,2:02.0,,M. Beasley makes 2-pt jump shot from 8 ft (assist by M. Brogdon),21,22
81,1,1:38.0,D. Lee makes 2-pt layup from 1 ft (assist by J. Simmons),,23,22
82,1,1:30.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),23,24
83,1,1:12.0,L. Aldridge makes 3-pt jump shot from 28 ft (assist by P. Mills),,26,24
84,1,0:55.0,,M. Teletović misses 2-pt jump shot from 16 ft,26,24
85,1,0:54.0,,Offensive rebound by G. Monroe,26,24
86,1,0:51.0,,M. Teletović misses 3-pt jump shot from 27 ft,26,24
87,1,0:50.0,Defensive rebound by D. Lee,,26,24
88,1,0:38.0,M. Ginóbili misses 2-pt layup from 2 ft,,26,24
89,1,0:36.0,,Defensive rebound by G. Monroe,26,24
90,1,0:29.0,,M. Brogdon misses 3-pt jump shot from 26 ft,26,24
91,1,0:28.0,Defensive rebound by M. Ginóbili,,26,24
92,1,0:08.0,M. Ginóbili misses 2-pt jump shot from 16 ft,,26,24
93,1,0:06.0,,Defensive rebound by M. Beasley,26,24
94,1,0:03.0,,Personal foul by J. Simmons (drawn by M. Beasley),26,24
95,1,0:00.0,,G. Monroe misses 2-pt jump shot from 14 ft,26,24
96,1,0:00.0,,Offensive rebound by Team,26,24
97,2,11:49.0,P. Mills misses 2-pt layup at rim,,26,24
98,2,11:47.0,,Defensive rebound by J. Terry,26,24
99,2,11:36.0,,Turnover by G. Monroe (bad pass; steal by M. Ginóbili),26,24
100,2,11:25.0,Turnover by M. Ginóbili (bad pass),,26,24
101,2,11:10.0,,M. Beasley makes 2-pt layup from 1 ft,26,26
102,2,11:01.0,Personal foul by M. Teletović (drawn by D. Lee),,26,26
103,2,11:01.0,K. Anderson enters the game for J. Simmons,,26,26
104,2,10:58.0,P. Mills misses 3-pt jump shot from 26 ft,,26,26
105,2,10:57.0,,Defensive rebound by G. Monroe,26,26
106,2,10:46.0,,J. Terry misses 3-pt jump shot from 24 ft,26,26
107,2,10:45.0,,Offensive rebound by G. Monroe,26,26
108,2,10:43.0,,G. Monroe misses 2-pt layup from 1 ft,26,26
109,2,10:41.0,Defensive rebound by K. Anderson,,26,26
110,2,10:22.0,P. Mills misses 3-pt jump shot from 29 ft,,26,26
111,2,10:21.0,,Defensive rebound by G. Monroe,26,26
112,2,10:14.0,,M. Brogdon misses 2-pt jump shot from 7 ft,26,26
113,2,10:13.0,Defensive rebound by P. Gasol,,26,26
114,2,10:05.0,Turnover by M. Ginóbili (bad pass),,26,26
115,2,9:51.0,,M. Teletović makes 3-pt jump shot from 27 ft (assist by G. Monroe),26,29
116,2,9:50.0,San Antonio full timeout,,26,29
117,2,9:32.0,K. Anderson makes 2-pt jump shot from 11 ft (assist by P. Mills),,28,29
118,2,9:18.0,,Turnover by G. Monroe (bad pass; steal by M. Ginóbili),28,29
119,2,9:07.0,P. Mills misses 2-pt jump shot from 18 ft,,28,29
120,2,9:05.0,,Defensive rebound by G. Monroe,28,29
121,2,8:56.0,,G. Monroe makes 2-pt layup at rim,28,31
122,2,8:56.0,,Shooting foul by D. Lee (drawn by G. Monroe),28,31
123,2,8:56.0,,G. Monroe misses free throw 1 of 1,28,31
124,2,8:56.0,T. Parker enters the game for P. Mills,,28,31
125,2,8:56.0,D. Green enters the game for M. Ginóbili,,28,31
126,2,8:56.0,,M. Dellavedova enters the game for M. Brogdon,28,31
127,2,8:53.0,Defensive rebound by D. Green,,28,31
128,2,8:34.0,Personal block foul by M. Dellavedova (drawn by T. Parker),,28,31
129,2,8:27.0,K. Anderson misses 3-pt jump shot from 25 ft,,28,31
130,2,8:26.0,,Defensive rebound by G. Monroe,28,31
131,2,8:20.0,,Turnover by M. Teletović (bad pass),28,31
132,2,8:20.0,L. Aldridge enters the game for D. Lee,,28,31
133,2,8:00.0,D. Green misses 3-pt jump shot from 24 ft,,28,31
134,2,8:00.0,Offensive rebound by Team,,28,31
135,2,8:00.0,,G. Antetokounmpo enters the game for M. Beasley,28,31
136,2,8:00.0,,J. Henson enters the game for G. Monroe,28,31
137,2,7:55.0,L. Aldridge misses 2-pt jump shot from 16 ft (block by M. Teletović),,28,31
138,2,7:54.0,,Defensive rebound by G. Antetokounmpo,28,31
139,2,7:48.0,,Personal foul by K. Anderson (drawn by G. Antetokounmpo),28,31
140,2,7:48.0,,G. Antetokounmpo makes free throw 1 of 2,28,32
141,2,7:48.0,,G. Antetokounmpo makes free throw 2 of 2,28,33
142,2,7:34.0,Turnover by D. Green (bad pass; steal by G. Antetokounmpo),,28,33
143,2,7:30.0,K. Leonard enters the game for K. Anderson,,28,33
144,2,7:30.0,,T. Snell enters the game for J. Terry,28,33
145,2,7:30.0,,J. Parker enters the game for M. Teletović,28,33
146,2,7:21.0,,G. Antetokounmpo misses 2-pt hook shot from 5 ft,28,33
147,2,7:19.0,Defensive rebound by K. Leonard,,28,33
148,2,7:13.0,K. Leonard misses 2-pt layup from 1 ft,,28,33
149,2,7:11.0,,Defensive rebound by J. Henson,28,33
150,2,7:04.0,,J. Henson misses 2-pt hook shot from 5 ft,28,33
151,2,7:03.0,,Offensive rebound by G. Antetokounmpo,28,33
152,2,7:03.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,28,33
153,2,7:01.0,Defensive rebound by P. Gasol,,28,33
154,2,6:42.0,P. Gasol misses 2-pt jump shot from 17 ft,,28,33
155,2,6:40.0,Offensive rebound by L. Aldridge,,28,33
156,2,6:39.0,L. Aldridge misses 2-pt jump shot from 9 ft,,28,33
157,2,6:39.0,Offensive rebound by Team,,28,33
158,2,6:39.0,Turnover by Team (shot clock),,28,33
159,2,6:26.0,,Turnover by J. Henson (lost ball),28,33
160,2,6:08.0,D. Green misses 3-pt jump shot from 26 ft,,28,33
161,2,6:07.0,,Defensive rebound by J. Henson,28,33
162,2,5:59.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),28,35
163,2,5:40.0,Turnover by P. Gasol (3 sec),,28,35
164,2,5:40.0,Official timeout,,28,35
165,2,5:40.0,D. Bertāns enters the game for P. Gasol,,28,35
166,2,5:28.0,,M. Dellavedova makes 2-pt jump shot from 16 ft (assist by G. Antetokounmpo),28,37
167,2,5:18.0,Personal foul by J. Henson (drawn by L. Aldridge),,28,37
168,2,5:09.0,D. Bertāns misses 3-pt jump shot from 27 ft,,28,37
169,2,5:07.0,Offensive rebound by T. Parker,,28,37
170,2,5:00.0,Turnover by K. Leonard (bad pass),,28,37
171,2,4:47.0,,J. Parker misses 3-pt jump shot from 27 ft,28,37
172,2,4:46.0,Defensive rebound by K. Leonard,,28,37
173,2,4:33.0,L. Aldridge misses 2-pt jump shot from 18 ft,,28,37
174,2,4:32.0,,Defensive rebound by J. Parker,28,37
175,2,4:27.0,,J. Parker misses 2-pt layup from 2 ft,28,37
176,2,4:25.0,,Offensive rebound by G. Antetokounmpo,28,37
177,2,4:25.0,,G. Antetokounmpo makes 2-pt dunk at rim,28,39
178,2,4:07.0,T. Parker makes 2-pt layup from 1 ft (assist by D. Green),,30,39
179,2,3:53.0,,T. Snell misses 3-pt jump shot from 23 ft,30,39
180,2,3:52.0,Defensive rebound by D. Bertāns,,30,39
181,2,3:45.0,T. Parker makes 2-pt jump shot from 19 ft,,32,39
182,2,3:45.0,,Milwaukee full timeout,32,39
183,2,3:45.0,D. Dedmon enters the game for L. Aldridge,,32,39
184,2,3:45.0,J. Simmons enters the game for D. Green,,32,39
185,2,3:34.0,,J. Parker makes 2-pt layup at rim (assist by M. Dellavedova),32,41
186,2,3:16.0,D. Bertāns misses 3-pt jump shot from 29 ft,,32,41
187,2,3:14.0,Offensive rebound by D. Dedmon,,32,41
188,2,3:12.0,Turnover by D. Dedmon (traveling),,32,41
189,2,3:03.0,,Shooting foul by D. Bertāns (drawn by J. Parker),32,41
190,2,3:03.0,,J. Parker makes free throw 1 of 2,32,42
191,2,3:03.0,,J. Parker makes free throw 2 of 2,32,43
192,2,2:47.0,Turnover by T. Parker (bad pass),,32,43
193,2,2:34.0,,J. Parker misses 2-pt jump shot from 9 ft,32,43
194,2,2:33.0,Defensive rebound by K. Leonard,,32,43
195,2,2:26.0,K. Leonard misses 2-pt jump shot from 19 ft,,32,43
196,2,2:25.0,,Defensive rebound by J. Henson,32,43
197,2,2:16.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,32,43
198,2,2:14.0,Defensive rebound by K. Leonard,,32,43
199,2,2:04.0,K. Leonard misses 2-pt jump shot from 15 ft,,32,43
200,2,2:02.0,,Defensive rebound by J. Henson,32,43
201,2,1:52.0,,Shooting foul by D. Bertāns (drawn by G. Antetokounmpo),32,43
202,2,1:52.0,,G. Antetokounmpo misses free throw 1 of 2,32,43
203,2,1:52.0,,Offensive rebound by Team,32,43
204,2,1:52.0,P. Mills enters the game for T. Parker,,32,43
205,2,1:52.0,,G. Antetokounmpo makes free throw 2 of 2,32,44
206,2,1:43.0,K. Leonard misses 2-pt jump shot from 9 ft (block by G. Antetokounmpo),,32,44
207,2,1:43.0,Offensive rebound by Team,,32,44
208,2,1:34.0,J. Simmons makes 2-pt jump shot from 20 ft (assist by P. Mills),,34,44
209,2,1:16.0,,J. Parker misses 2-pt dunk at rim (block by D. Dedmon),34,44
210,2,1:14.0,Defensive rebound by K. Leonard,,34,44
211,2,1:09.0,Shooting foul by G. Antetokounmpo (drawn by D. Bertāns),,34,44
212,2,1:09.0,D. Bertāns makes free throw 1 of 2,,35,44
213,2,1:09.0,D. Bertāns misses free throw 2 of 2,,35,44
214,2,1:09.0,D. Green enters the game for K. Leonard,,35,44
215,2,1:06.0,,Defensive rebound by J. Parker,35,44
216,2,0:58.0,,Personal foul by D. Bertāns (drawn by J. Henson),35,44
217,2,0:58.0,,J. Henson misses free throw 1 of 2,35,44
218,2,0:58.0,,Offensive rebound by Team,35,44
219,2,0:58.0,,J. Henson makes free throw 2 of 2,35,45
220,2,0:37.0,P. Mills misses 2-pt jump shot from 20 ft,,35,45
221,2,0:35.0,,Defensive rebound by Team,35,45
222,2,0:30.0,,G. Antetokounmpo makes 3-pt jump shot from 29 ft,35,48
223,2,0:14.0,Turnover by D. Bertāns (bad pass; steal by J. Henson),,35,48
224,2,0:00.0,,Turnover by G. Antetokounmpo (lost ball; steal by J. Simmons),35,48
225,3,11:41.0,T. Parker makes 2-pt jump shot from 18 ft,,37,48
226,3,11:25.0,,Turnover by J. Henson (bad pass),37,48
227,3,11:12.0,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),,40,48
228,3,10:54.0,,Personal foul by T. Parker (drawn by M. Dellavedova),40,48
229,3,10:50.0,,J. Parker makes 2-pt jump shot from 18 ft (assist by J. Henson),40,50
230,3,10:35.0,T. Parker misses 2-pt jump shot from 4 ft,,40,50
231,3,10:34.0,Offensive rebound by Team,,40,50
232,3,10:12.0,T. Parker misses 3-pt jump shot from 25 ft,,40,50
233,3,10:12.0,,Defensive rebound by Team,40,50
234,3,10:02.0,,G. Antetokounmpo misses 2-pt hook shot from 5 ft,40,50
235,3,10:00.0,Defensive rebound by P. Gasol,,40,50
236,3,9:54.0,T. Parker misses 2-pt layup from 2 ft,,40,50
237,3,9:53.0,,Defensive rebound by G. Antetokounmpo,40,50
238,3,9:40.0,,M. Dellavedova misses 2-pt jump shot from 8 ft (block by K. Leonard),40,50
239,3,9:40.0,,Offensive rebound by Team,40,50
240,3,9:40.0,,Inbound foul by T. Parker,40,50
241,3,9:40.0,,M. Dellavedova makes free throw 1 of 1,40,51
242,3,9:36.0,,M. Dellavedova misses 2-pt layup from 3 ft (block by K. Leonard),40,51
243,3,9:33.0,Defensive rebound by K. Leonard,,40,51
244,3,9:26.0,K. Leonard misses 2-pt layup from 1 ft (block by J. Henson),,40,51
245,3,9:24.0,,Defensive rebound by J. Parker,40,51
246,3,9:22.0,,Shooting foul by T. Parker (drawn by J. Henson),40,51
247,3,9:22.0,,G. Antetokounmpo makes free throw 1 of 2,40,52
248,3,9:22.0,,G. Antetokounmpo makes free throw 2 of 2,40,53
249,3,9:06.0,L. Aldridge makes 2-pt layup from 2 ft (assist by P. Gasol),,42,53
250,3,8:53.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,42,53
251,3,8:52.0,Defensive rebound by L. Aldridge,,42,53
252,3,8:46.0,T. Parker misses 2-pt layup from 1 ft (block by J. Parker),,42,53
253,3,8:44.0,,Defensive rebound by G. Antetokounmpo,42,53
254,3,8:44.0,,Personal foul by P. Gasol (drawn by G. Antetokounmpo),42,53
255,3,8:44.0,San Antonio full timeout,,42,53
256,3,8:44.0,N. Laprovíttola enters the game for T. Parker,,42,53
257,3,8:44.0,M. Ginóbili enters the game for D. Green,,42,53
258,3,8:44.0,J. Simmons enters the game for K. Leonard,,42,53
259,3,8:24.0,,J. Parker misses 3-pt jump shot from 27 ft,42,53
260,3,8:22.0,Defensive rebound by J. Simmons,,42,53
261,3,8:11.0,L. Aldridge misses 2-pt jump shot from 18 ft,,42,53
262,3,8:09.0,,Defensive rebound by G. Antetokounmpo,42,53
263,3,8:05.0,,Personal foul by N. Laprovíttola (drawn by G. Antetokounmpo),42,53
264,3,8:05.0,,G. Antetokounmpo makes free throw 1 of 2,42,54
265,3,8:05.0,,G. Antetokounmpo makes free throw 2 of 2,42,55
266,3,7:45.0,N. Laprovíttola misses 2-pt jump shot from 6 ft,,42,55
267,3,7:44.0,,Defensive rebound by G. Antetokounmpo,42,55
268,3,7:27.0,,Shooting foul by L. Aldridge (drawn by J. Parker),42,55
269,3,7:27.0,,J. Parker makes free throw 1 of 2,42,56
270,3,7:27.0,,J. Parker makes free throw 2 of 2,42,57
271,3,7:12.0,P. Gasol makes 3-pt jump shot from 27 ft (assist by J. Simmons),,45,57
272,3,6:55.0,,Shooting foul by J. Simmons (drawn by J. Henson),45,57
273,3,6:55.0,,J. Henson makes free throw 1 of 2,45,58
274,3,6:55.0,,J. Henson misses free throw 2 of 2,45,58
275,3,6:52.0,Defensive rebound by L. Aldridge,,45,58
276,3,6:45.0,Personal foul by G. Antetokounmpo (drawn by P. Gasol),,45,58
277,3,6:35.0,P. Gasol makes 2-pt jump shot from 7 ft,,47,58
278,3,6:35.0,Shooting foul by G. Antetokounmpo (drawn by P. Gasol),,47,58
279,3,6:35.0,P. Gasol makes free throw 1 of 1,,48,58
280,3,6:19.0,,M. Dellavedova misses 3-pt jump shot from 28 ft,48,58
281,3,6:18.0,Defensive rebound by L. Aldridge,,48,58
282,3,6:09.0,P. Gasol makes 2-pt layup from 1 ft (assist by N. Laprovíttola),,50,58
283,3,5:48.0,,J. Parker misses 2-pt layup from 4 ft,50,58
284,3,5:47.0,Defensive rebound by J. Simmons,,50,58
285,3,5:28.0,N. Laprovíttola makes 3-pt jump shot from 23 ft (assist by L. Aldridge),,53,58
286,3,5:28.0,,Milwaukee full timeout,53,58
287,3,5:28.0,,G. Monroe enters the game for G. Antetokounmpo,53,58
288,3,5:28.0,,M. Brogdon enters the game for J. Henson,53,58
289,3,5:28.0,,M. Beasley enters the game for M. Dellavedova,53,58
290,3,5:20.0,,Personal foul by J. Simmons (drawn by T. Snell),53,58
291,3,5:20.0,,T. Snell makes free throw 1 of 2,53,59
292,3,5:20.0,,T. Snell makes free throw 2 of 2,53,60
293,3,5:00.0,J. Simmons makes 2-pt layup from 3 ft,,55,60
294,3,4:43.0,,M. Brogdon makes 2-pt layup from 3 ft (assist by G. Monroe),55,62
295,3,4:26.0,Turnover by N. Laprovíttola (bad pass; steal by J. Parker),,55,62
296,3,4:25.0,,Personal foul by N. Laprovíttola (drawn by J. Parker),55,62
297,3,4:25.0,,J. Parker makes free throw 1 of 2,55,63
298,3,4:25.0,D. Dedmon enters the game for L. Aldridge,,55,63
299,3,4:25.0,,J. Parker makes free throw 2 of 2,55,64
300,3,4:11.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by N. Laprovíttola),,58,64
301,3,3:53.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),58,66
302,3,3:42.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,58,66
303,3,3:42.0,Offensive rebound by Team,,58,66
304,3,3:42.0,D. Bertāns enters the game for P. Gasol,,58,66
305,3,3:40.0,J. Simmons makes 2-pt dunk at rim (assist by N. Laprovíttola),,60,66
306,3,3:19.0,,G. Monroe misses 2-pt jump shot from 6 ft,60,66
307,3,3:18.0,Defensive rebound by J. Simmons,,60,66
308,3,3:09.0,Personal foul by M. Brogdon (drawn by D. Dedmon),,60,66
309,3,3:09.0,,J. Terry enters the game for T. Snell,60,66
310,3,3:09.0,,G. Antetokounmpo enters the game for J. Parker,60,66
311,3,3:03.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by N. Laprovíttola),,62,66
312,3,2:47.0,,Shooting foul by M. Ginóbili (drawn by G. Antetokounmpo),62,66
313,3,2:47.0,San Antonio full timeout,,62,66
314,3,2:47.0,,G. Antetokounmpo makes free throw 1 of 2,62,67
315,3,2:47.0,,G. Antetokounmpo makes free throw 2 of 2,62,68
316,3,2:35.0,D. Dedmon makes 2-pt dunk at rim (assist by D. Bertāns),,64,68
317,3,2:21.0,,Personal block foul by D. Bertāns (drawn by M. Beasley),64,68
318,3,2:21.0,,M. Beasley makes free throw 1 of 2,64,69
319,3,2:21.0,,M. Beasley makes free throw 2 of 2,64,70
320,3,2:11.0,D. Bertāns misses 3-pt jump shot from 27 ft,,64,70
321,3,2:10.0,,Defensive rebound by G. Monroe,64,70
322,3,2:05.0,Offensive charge foul by M. Beasley (drawn by M. Ginóbili),,64,70
323,3,2:05.0,,Turnover by M. Beasley (offensive foul),64,70
324,3,1:44.0,D. Dedmon makes 2-pt jump shot from 2 ft (assist by N. Laprovíttola),,66,70
325,3,1:19.0,,M. Brogdon misses 2-pt jump shot from 8 ft,66,70
326,3,1:19.0,Defensive rebound by D. Dedmon,,66,70
327,3,1:19.0,,Technical foul by M. Beasley,66,70
328,3,1:19.0,Technical foul by D. Bertāns,,66,70
329,3,1:19.0,Technical foul by D. Dedmon,,66,70
330,3,1:19.0,,Technical foul by G. Monroe,66,70
331,3,1:19.0,L. Aldridge enters the game for D. Bertāns,,66,70
332,3,1:19.0,,M. Teletović enters the game for M. Beasley,66,70
333,3,1:02.0,L. Aldridge makes 2-pt jump shot from 10 ft,,68,70
334,3,0:42.0,,M. Teletović makes 3-pt jump shot from 29 ft (assist by M. Brogdon),68,73
335,3,0:33.0,Shooting foul by G. Monroe (drawn by M. Ginóbili),,68,73
336,3,0:33.0,M. Ginóbili makes free throw 1 of 2,,69,73
337,3,0:33.0,M. Ginóbili misses free throw 2 of 2,,69,73
338,3,0:32.0,,Defensive rebound by G. Monroe,69,73
339,3,0:23.0,,Turnover by M. Teletović (bad pass),69,73
340,3,0:03.0,N. Laprovíttola misses 3-pt jump shot from 27 ft,,69,73
341,3,0:02.0,Offensive rebound by D. Dedmon,,69,73
342,3,0:02.0,D. Dedmon makes 2-pt layup from 1 ft,,71,73
343,4,11:44.0,,M. Teletović misses 3-pt jump shot from 25 ft,71,73
344,4,11:43.0,Defensive rebound by D. Dedmon,,71,73
345,4,11:32.0,L. Aldridge misses 2-pt layup from 2 ft (block by J. Henson),,71,73
346,4,11:32.0,Offensive rebound by Team,,71,73
347,4,11:22.0,D. Green misses 2-pt jump shot from 14 ft (block by J. Henson),,71,73
348,4,11:19.0,,Defensive rebound by G. Antetokounmpo,71,73
349,4,11:13.0,,Shooting foul by L. Aldridge (drawn by J. Henson),71,73
350,4,11:13.0,,J. Henson makes free throw 1 of 2,71,74
351,4,11:13.0,J. Simmons enters the game for D. Green,,71,74
352,4,11:13.0,,J. Henson makes free throw 2 of 2,71,75
353,4,10:54.0,Personal foul by G. Antetokounmpo,,71,75
354,4,10:49.0,Turnover by K. Leonard (traveling),,71,75
355,4,10:38.0,,M. Brogdon misses 3-pt jump shot from 27 ft,71,75
356,4,10:30.0,Defensive rebound by J. Simmons,,71,75
357,4,10:19.0,Shooting foul by J. Henson (drawn by L. Aldridge),,71,75
358,4,10:19.0,L. Aldridge makes free throw 1 of 2,,72,75
359,4,10:19.0,L. Aldridge misses free throw 2 of 2,,72,75
360,4,10:18.0,Offensive rebound by D. Dedmon,,72,75
361,4,10:11.0,K. Leonard makes 2-pt dunk at rim,,74,75
362,4,9:54.0,,J. Terry misses 3-pt jump shot from 24 ft,74,75
363,4,9:52.0,Defensive rebound by K. Leonard,,74,75
364,4,9:37.0,J. Simmons misses 2-pt jump shot from 5 ft,,74,75
365,4,9:36.0,Offensive rebound by D. Dedmon,,74,75
366,4,9:36.0,D. Dedmon makes 2-pt layup at rim,,76,75
367,4,9:36.0,Shooting foul by J. Henson (drawn by D. Dedmon),,76,75
368,4,9:36.0,D. Dedmon misses free throw 1 of 1,,76,75
369,4,9:36.0,,T. Snell enters the game for J. Terry,76,75
370,4,9:36.0,,M. Dellavedova enters the game for M. Brogdon,76,75
371,4,9:34.0,,Defensive rebound by G. Antetokounmpo,76,75
372,4,9:19.0,,M. Teletović misses 3-pt jump shot from 25 ft,76,75
373,4,9:18.0,Defensive rebound by P. Mills,,76,75
374,4,9:10.0,K. Leonard misses 3-pt jump shot from 25 ft,,76,75
375,4,9:09.0,,Defensive rebound by J. Henson,76,75
376,4,8:57.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),76,78
377,4,8:41.0,Personal foul by G. Antetokounmpo (drawn by K. Leonard),,76,78
378,4,8:41.0,Official timeout,,76,78
379,4,8:41.0,,J. Parker enters the game for G. Antetokounmpo,76,78
380,4,8:24.0,L. Aldridge makes 2-pt jump shot from 11 ft (assist by P. Mills),,78,78
381,4,8:09.0,,J. Henson misses 2-pt hook shot from 4 ft,78,78
