,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,ORLANDO_ACTION,SACRAMENTO_SCORE,ORLANDO_SCORE
30,1,7:12.0,,Violation by A. Gordon (def goaltending),9,8
31,1,7:12.0,R. Gay makes 2-pt jump shot from 3 ft,,11,8
32,1,7:12.0,Shooting foul by E. Payton (drawn by R. Gay),,11,8
33,1,7:12.0,R. Gay misses free throw 1 of 1,,11,8
34,1,7:10.0,Offensive rebound by K. Koufos,,11,8
35,1,7:08.0,K. Koufos misses 2-pt layup from 3 ft,,11,8
36,1,7:06.0,,Defensive rebound by E. Payton,11,8
37,1,6:52.0,,S. Ibaka makes 2-pt hook shot from 5 ft (assist by E. Payton),11,10
38,1,6:31.0,A. Afflalo misses 3-pt jump shot from 26 ft,,11,10
39,1,6:30.0,,Defensive rebound by Team,11,10
40,1,6:20.0,,S. Ibaka misses 3-pt jump shot from 26 ft,11,10
41,1,6:18.0,Defensive rebound by T. Lawson,,11,10
42,1,6:13.0,D. Cousins misses 2-pt layup from 2 ft,,11,10
43,1,6:13.0,,Defensive rebound by Team,11,10
44,1,6:13.0,Loose ball foul by K. Koufos (drawn by N. Vučević),,11,10
45,1,6:00.0,,A. Gordon misses 2-pt jump shot from 20 ft,11,10
46,1,5:58.0,Defensive rebound by D. Cousins,,11,10
47,1,5:50.0,D. Cousins makes 2-pt jump shot from 4 ft (assist by R. Gay),,13,10
48,1,5:50.0,Shooting foul by N. Vučević (drawn by D. Cousins),,13,10
49,1,5:50.0,,Orlando full timeout,13,10
50,1,5:50.0,D. Cousins makes free throw 1 of 1,,14,10
51,1,5:35.0,,E. Fournier misses 2-pt layup from 2 ft,14,10
52,1,5:34.0,Defensive rebound by K. Koufos,,14,10
53,1,5:24.0,D. Cousins misses 2-pt jump shot from 20 ft,,14,10
54,1,5:22.0,,Defensive rebound by A. Gordon,14,10
55,1,5:14.0,,S. Ibaka makes 2-pt jump shot from 13 ft (assist by N. Vučević),14,12
56,1,4:49.0,D. Cousins makes 2-pt jump shot from 7 ft,,16,12
57,1,4:33.0,,S. Ibaka misses 2-pt jump shot from 16 ft,16,12
58,1,4:31.0,Defensive rebound by K. Koufos,,16,12
59,1,4:18.0,R. Gay makes 3-pt jump shot from 23 ft (assist by T. Lawson),,19,12
60,1,3:58.0,,N. Vučević misses 2-pt jump shot from 17 ft,19,12
61,1,3:57.0,,Offensive rebound by S. Ibaka,19,12
62,1,3:57.0,,S. Ibaka makes 2-pt layup from 2 ft,19,14
63,1,3:38.0,R. Gay makes 3-pt jump shot from 25 ft (assist by T. Lawson),,22,14
64,1,3:20.0,,E. Payton misses 2-pt layup from 2 ft,22,14
65,1,3:18.0,,Offensive rebound by N. Vučević,22,14
66,1,3:18.0,,N. Vučević makes 2-pt layup from 2 ft,22,16
67,1,3:09.0,Sacramento full timeout,,22,16
68,1,3:09.0,M. Barnes enters the game for R. Gay,,22,16
69,1,3:09.0,O. Casspi enters the game for K. Koufos,,22,16
70,1,3:09.0,,J. Green enters the game for A. Gordon,22,16
71,1,3:09.0,,B. Biyombo enters the game for N. Vučević,22,16
72,1,2:58.0,A. Afflalo misses 2-pt jump shot from 10 ft,,22,16
73,1,2:56.0,,Defensive rebound by J. Green,22,16
74,1,2:38.0,,E. Fournier makes 2-pt jump shot from 11 ft,22,18
75,1,2:38.0,,Shooting foul by A. Afflalo (drawn by E. Fournier),22,18
76,1,2:38.0,G. Temple enters the game for T. Lawson,,22,18
77,1,2:38.0,W. Cauley-Stein enters the game for A. Afflalo,,22,18
78,1,2:38.0,,M. Hezonja enters the game for S. Ibaka,22,18
79,1,2:38.0,,E. Fournier makes free throw 1 of 1,22,19
80,1,2:20.0,D. Cousins makes 2-pt layup from 2 ft,,24,19
81,1,2:03.0,,E. Payton misses 3-pt jump shot from 24 ft,24,19
82,1,2:02.0,,Offensive rebound by B. Biyombo,24,19
83,1,1:50.0,,M. Hezonja misses 2-pt jump shot from 17 ft,24,19
84,1,1:48.0,Defensive rebound by D. Cousins,,24,19
85,1,1:41.0,O. Casspi makes 3-pt jump shot from 25 ft (assist by D. Cousins),,27,19
86,1,1:24.0,,B. Biyombo makes 2-pt dunk at rim (assist by E. Payton),27,21
87,1,1:04.0,D. Cousins misses 3-pt jump shot from 26 ft,,27,21
88,1,1:03.0,Offensive rebound by G. Temple,,27,21
89,1,0:50.0,Turnover by G. Temple (bad pass),,27,21
90,1,0:50.0,,D. Augustin enters the game for E. Payton,27,21
91,1,0:50.0,B. McLemore enters the game for D. Cousins,,27,21
92,1,0:38.0,,E. Fournier misses 3-pt jump shot from 26 ft,27,21
93,1,0:37.0,,Offensive rebound by B. Biyombo,27,21
94,1,0:37.0,,Personal foul by G. Temple (drawn by B. Biyombo),27,21
95,1,0:24.0,,Turnover by J. Green (lost ball; steal by G. Temple),27,21
96,1,0:21.0,B. McLemore makes 2-pt dunk at rim (assist by G. Temple),,29,21
97,1,0:01.0,,J. Green makes 2-pt jump shot from 14 ft (assist by D. Augustin),29,23
98,2,11:53.0,,Personal foul by B. McLemore (drawn by C. Watson),29,23
99,2,11:39.0,,J. Green misses 3-pt jump shot from 25 ft,29,23
100,2,11:38.0,Defensive rebound by G. Temple,,29,23
101,2,11:25.0,Turnover by O. Casspi (lost ball),,29,23
102,2,11:09.0,,D. Augustin makes 2-pt jump shot from 16 ft,29,25
103,2,10:49.0,O. Casspi makes 2-pt layup from 3 ft (assist by M. Barnes),,31,25
104,2,10:40.0,,Turnover by D. Augustin (bad pass; steal by W. Cauley-Stein),31,25
105,2,10:35.0,O. Casspi misses 2-pt dunk from 2 ft,,31,25
106,2,10:34.0,Offensive rebound by M. Barnes,,31,25
107,2,10:34.0,M. Barnes makes 2-pt layup from 2 ft,,33,25
108,2,10:24.0,,Personal foul by B. McLemore (drawn by M. Hezonja),33,25
109,2,10:15.0,,D. Augustin makes 3-pt jump shot from 25 ft,33,28
110,2,9:55.0,M. Barnes misses 3-pt jump shot from 25 ft,,33,28
111,2,9:54.0,,Defensive rebound by B. Biyombo,33,28
112,2,9:50.0,,Turnover by D. Augustin (bad pass; steal by B. McLemore),33,28
113,2,9:44.0,O. Casspi misses 2-pt layup from 2 ft (block by B. Biyombo),,33,28
114,2,9:43.0,,Defensive rebound by B. Biyombo,33,28
115,2,9:37.0,,J. Green makes 2-pt dunk at rim (assist by D. Augustin),33,30
116,2,9:34.0,Turnover by M. Barnes (bad pass; steal by B. Biyombo),,33,30
117,2,9:10.0,,D. Augustin makes 3-pt jump shot from 26 ft,33,33
118,2,9:02.0,Sacramento full timeout,,33,33
119,2,8:57.0,B. McLemore misses 2-pt jump shot from 20 ft,,33,33
120,2,8:53.0,,Defensive rebound by B. Biyombo,33,33
121,2,8:40.0,,M. Hezonja misses 3-pt jump shot from 25 ft,33,33
122,2,8:39.0,,Offensive rebound by B. Biyombo,33,33
123,2,8:26.0,,J. Green makes 3-pt jump shot from 24 ft (assist by D. Augustin),33,36
124,2,8:11.0,W. Cauley-Stein makes 2-pt hook shot from 8 ft,,35,36
125,2,7:55.0,,D. Augustin misses 3-pt jump shot from 26 ft,35,36
126,2,7:54.0,Defensive rebound by M. Barnes,,35,36
127,2,7:48.0,T. Lawson enters the game for G. Temple,,35,36
128,2,7:39.0,T. Lawson misses 2-pt jump shot from 22 ft,,35,36
129,2,7:37.0,,Defensive rebound by M. Hezonja,35,36
130,2,7:23.0,,J. Green makes 3-pt jump shot from 24 ft (assist by C. Watson),35,39
131,2,7:05.0,Turnover by T. Lawson (bad pass),,35,39
132,2,6:48.0,,D. Augustin misses 2-pt layup from 2 ft,35,39
133,2,6:47.0,Defensive rebound by T. Lawson,,35,39
134,2,6:42.0,O. Casspi misses 2-pt layup from 3 ft,,35,39
135,2,6:42.0,,Defensive rebound by M. Hezonja,35,39
136,2,6:42.0,,Personal foul by W. Cauley-Stein (drawn by M. Hezonja),35,39
137,2,6:30.0,,J. Green misses 2-pt jump shot from 19 ft,35,39
138,2,6:29.0,Defensive rebound by B. McLemore,,35,39
139,2,6:22.0,Turnover by M. Barnes (bad pass; steal by C. Watson),,35,39
140,2,6:17.0,,C. Watson misses 2-pt jump shot from 17 ft,35,39
141,2,6:15.0,Defensive rebound by M. Barnes,,35,39
142,2,6:04.0,O. Casspi misses 3-pt jump shot from 26 ft,,35,39
143,2,6:03.0,,Defensive rebound by C. Watson,35,39
144,2,5:59.0,,D. Augustin misses 3-pt jump shot from 26 ft,35,39
145,2,5:57.0,,Offensive rebound by J. Green,35,39
146,2,5:53.0,,Turnover by D. Augustin (bad pass),35,39
147,2,5:53.0,Official timeout,,35,39
148,2,5:53.0,,A. Gordon enters the game for M. Hezonja,35,39
149,2,5:53.0,R. Gay enters the game for M. Barnes,,35,39
150,2,5:53.0,K. Koufos enters the game for W. Cauley-Stein,,35,39
151,2,5:37.0,R. Gay makes 2-pt jump shot from 12 ft (assist by B. McLemore),,37,39
152,2,5:19.0,,Offensive foul by B. Biyombo (drawn by T. Lawson),37,39
153,2,5:19.0,,Turnover by B. Biyombo (offensive foul),37,39
154,2,5:05.0,R. Gay misses 2-pt jump shot from 16 ft,,37,39
155,2,5:03.0,Offensive rebound by T. Lawson,,37,39
156,2,4:59.0,T. Lawson makes 2-pt jump shot from 15 ft,,39,39
157,2,4:41.0,,J. Green misses 2-pt jump shot from 16 ft,39,39
158,2,4:40.0,Defensive rebound by T. Lawson,,39,39
159,2,4:34.0,,Violation by B. Biyombo (def goaltending),39,39
160,2,4:34.0,T. Lawson makes 2-pt layup from 3 ft,,41,39
161,2,4:34.0,,Orlando full timeout,41,39
162,2,4:34.0,,S. Ibaka enters the game for J. Green,41,39
163,2,4:34.0,,E. Payton enters the game for D. Augustin,41,39
164,2,4:34.0,,E. Fournier enters the game for C. Watson,41,39
165,2,4:34.0,D. Cousins enters the game for O. Casspi,,41,39
166,2,4:21.0,,A. Gordon makes 2-pt jump shot from 14 ft,41,41
167,2,4:03.0,B. McLemore makes 2-pt layup from 2 ft,,43,41
168,2,3:49.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by E. Fournier),43,44
169,2,3:22.0,D. Cousins misses 2-pt jump shot from 13 ft,,43,44
170,2,3:21.0,,Defensive rebound by B. Biyombo,43,44
171,2,3:17.0,,E. Payton makes 2-pt layup from 3 ft,43,46
172,2,3:17.0,,Shooting foul by T. Lawson (drawn by E. Payton),43,46
173,2,3:17.0,,E. Payton misses free throw 1 of 1,43,46
174,2,3:17.0,,N. Vučević enters the game for B. Biyombo,43,46
175,2,3:15.0,,Offensive rebound by Team,43,46
176,2,3:07.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),43,48
177,2,2:51.0,K. Koufos makes 2-pt hook shot from 8 ft (assist by T. Lawson),,45,48
178,2,2:39.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by N. Vučević),45,51
179,2,2:21.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by T. Lawson),,48,51
180,2,2:08.0,,E. Fournier misses 3-pt jump shot from 26 ft,48,51
181,2,2:07.0,Defensive rebound by D. Cousins,,48,51
182,2,1:52.0,Turnover by T. Lawson (bad pass; steal by A. Gordon),,48,51
183,2,1:48.0,,A. Gordon makes 2-pt dunk at rim,48,53
184,2,1:27.0,Turnover by R. Gay (bad pass),,48,53
185,2,1:27.0,A. Afflalo enters the game for B. McLemore,,48,53
186,2,1:27.0,W. Cauley-Stein enters the game for K. Koufos,,48,53
187,2,1:17.0,,E. Payton misses 2-pt layup from 2 ft,48,53
188,2,1:17.0,,Offensive rebound by N. Vučević,48,53
189,2,1:17.0,,N. Vučević misses 2-pt layup from 2 ft,48,53
190,2,1:17.0,Defensive rebound by Team,,48,53
191,2,1:02.0,,Offensive charge foul by D. Cousins (drawn by S. Ibaka),48,53
192,2,1:02.0,Turnover by D. Cousins (offensive foul),,48,53
193,2,0:42.0,,A. Gordon misses 2-pt jump shot from 10 ft,48,53
194,2,0:41.0,Defensive rebound by D. Cousins,,48,53
195,2,0:38.0,Turnover by D. Cousins (bad pass),,48,53
196,2,0:30.0,,E. Payton misses 3-pt jump shot from 27 ft,48,53
197,2,0:29.0,,Offensive rebound by A. Gordon,48,53
198,2,0:24.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by A. Gordon),48,56
199,2,0:05.0,R. Gay misses 3-pt jump shot from 25 ft,,48,56
200,2,0:03.0,Offensive rebound by T. Lawson,,48,56
201,2,0:02.0,T. Lawson makes 2-pt layup from 1 ft,,50,56
202,2,0:00.0,,E. Payton misses 3-pt jump shot from 56 ft,50,56
203,2,0:00.0,,Offensive rebound by Team,50,56
204,3,11:39.0,,Shooting foul by D. Cousins (drawn by S. Ibaka),50,56
205,3,11:39.0,,S. Ibaka makes free throw 1 of 2,50,57
206,3,11:39.0,,S. Ibaka makes free throw 2 of 2,50,58
207,3,11:25.0,D. Cousins makes 2-pt layup from 3 ft (assist by T. Lawson),,52,58
208,3,11:09.0,,S. Ibaka misses 2-pt jump shot from 17 ft,52,58
209,3,11:08.0,Defensive rebound by K. Koufos,,52,58
210,3,10:52.0,Shooting foul by A. Gordon (drawn by R. Gay),,52,58
211,3,10:52.0,R. Gay makes free throw 1 of 2,,53,58
212,3,10:52.0,R. Gay makes free throw 2 of 2,,54,58
213,3,10:36.0,,S. Ibaka makes 2-pt hook shot from 6 ft (assist by E. Payton),54,60
214,3,10:26.0,Personal foul by S. Ibaka (drawn by D. Cousins),,54,60
215,3,10:13.0,D. Cousins makes 2-pt jump shot from 8 ft,,56,60
216,3,9:55.0,,E. Fournier makes 2-pt layup from 2 ft,56,62
217,3,9:33.0,A. Afflalo misses 3-pt jump shot from 25 ft,,56,62
218,3,9:31.0,,Defensive rebound by N. Vučević,56,62
219,3,9:30.0,,Turnover by N. Vučević (bad pass; steal by D. Cousins),56,62
220,3,9:29.0,D. Cousins makes 2-pt layup from 2 ft,,58,62
221,3,9:29.0,Shooting foul by N. Vučević (drawn by D. Cousins),,58,62
222,3,9:29.0,D. Cousins makes free throw 1 of 1,,59,62
223,3,9:12.0,,E. Payton makes 2-pt layup from 2 ft,59,64
224,3,8:54.0,K. Koufos misses 2-pt layup from 3 ft,,59,64
225,3,8:54.0,,Defensive rebound by N. Vučević,59,64
226,3,8:54.0,,Personal foul by D. Cousins (drawn by E. Payton),59,64
227,3,8:37.0,,E. Payton misses 2-pt jump shot from 13 ft,59,64
228,3,8:37.0,,Offensive rebound by Team,59,64
229,3,8:31.0,,S. Ibaka misses 3-pt jump shot from 26 ft,59,64
230,3,8:31.0,,Offensive rebound by Team,59,64
231,3,8:07.0,,A. Gordon makes 2-pt layup from 2 ft (assist by E. Payton),59,66
232,3,8:07.0,,Shooting foul by K. Koufos (drawn by A. Gordon),59,66
233,3,8:07.0,,A. Gordon misses free throw 1 of 1,59,66
234,3,8:07.0,Defensive rebound by D. Cousins,,59,66
235,3,7:50.0,Turnover by R. Gay (bad pass; steal by N. Vučević),,59,66
236,3,7:46.0,,E. Fournier makes 2-pt dunk at rim (assist by A. Gordon),59,68
237,3,7:36.0,Sacramento full timeout,,59,68
238,3,7:36.0,G. Temple enters the game for T. Lawson,,59,68
239,3,7:22.0,A. Afflalo misses 2-pt jump shot from 20 ft,,59,68
240,3,7:21.0,,Defensive rebound by N. Vučević,59,68
241,3,7:07.0,,N. Vučević misses 2-pt hook shot from 8 ft,59,68
242,3,7:06.0,Defensive rebound by K. Koufos,,59,68
243,3,6:55.0,Def 3 sec tech foul by N. Vučević,,59,68
244,3,6:55.0,O. Casspi enters the game for R. Gay,,59,68
245,3,6:55.0,A. Afflalo makes technical free throw,,60,68
246,3,6:51.0,A. Afflalo makes 2-pt jump shot from 19 ft (assist by K. Koufos),,62,68
247,3,6:26.0,,Turnover by E. Fournier (lost ball; steal by K. Koufos),62,68
248,3,6:20.0,O. Casspi misses 2-pt layup from 2 ft (block by A. Gordon),,62,68
249,3,6:18.0,,Defensive rebound by N. Vučević,62,68
250,3,6:12.0,,S. Ibaka misses 3-pt jump shot from 26 ft,62,68
251,3,6:11.0,Defensive rebound by O. Casspi,,62,68
252,3,5:55.0,G. Temple misses 2-pt jump shot from 15 ft,,62,68
253,3,5:53.0,,Defensive rebound by E. Payton,62,68
254,3,5:47.0,,S. Ibaka misses 3-pt jump shot from 26 ft,62,68
255,3,5:45.0,,Offensive rebound by N. Vučević,62,68
256,3,5:41.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by N. Vučević),62,71
257,3,5:13.0,G. Temple misses 3-pt jump shot from 24 ft,,62,71
258,3,5:12.0,,Defensive rebound by A. Gordon,62,71
259,3,5:06.0,,E. Fournier makes 2-pt layup from 2 ft (assist by A. Gordon),62,73
260,3,4:50.0,D. Cousins misses 2-pt jump shot from 15 ft,,62,73
261,3,4:49.0,,Defensive rebound by Team,62,73
262,3,4:49.0,Loose ball foul by O. Casspi (drawn by N. Vučević),,62,73
263,3,4:49.0,W. Cauley-Stein enters the game for K. Koufos,,62,73
264,3,4:36.0,,Turnover by E. Fournier (kicked ball),62,73
265,3,4:36.0,,J. Green enters the game for A. Gordon,62,73
266,3,4:23.0,O. Casspi makes 3-pt jump shot from 25 ft (assist by D. Cousins),,65,73
267,3,4:23.0,,Orlando full timeout,65,73
268,3,4:23.0,,B. Biyombo enters the game for N. Vučević,65,73
269,3,4:23.0,B. McLemore enters the game for A. Afflalo,,65,73
270,3,4:08.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by E. Payton),65,76
271,3,3:50.0,O. Casspi misses 3-pt jump shot from 25 ft,,65,76
272,3,3:48.0,,Defensive rebound by B. Biyombo,65,76
273,3,3:44.0,,Personal foul by O. Casspi (drawn by S. Ibaka),65,76
274,3,3:44.0,,S. Ibaka makes free throw 1 of 2,65,77
275,3,3:44.0,,S. Ibaka makes free throw 2 of 2,65,78
276,3,3:25.0,Shooting foul by B. Biyombo (drawn by D. Cousins),,65,78
277,3,3:25.0,D. Cousins makes free throw 1 of 2,,66,78
278,3,3:25.0,D. Cousins makes free throw 2 of 2,,67,78
279,3,3:08.0,,E. Fournier misses 3-pt jump shot from 25 ft,67,78
280,3,3:07.0,Defensive rebound by G. Temple,,67,78
281,3,3:01.0,B. McLemore makes 2-pt layup from 3 ft (assist by G. Temple),,69,78
282,3,2:49.0,,S. Ibaka makes 2-pt jump shot from 21 ft (assist by E. Payton),69,80
283,3,2:24.0,B. McLemore makes 2-pt layup from 2 ft (assist by D. Cousins),,71,80
284,3,2:11.0,,B. Biyombo makes 2-pt layup from 3 ft (assist by E. Payton),71,82
285,3,1:45.0,D. Cousins makes 2-pt layup from 3 ft,,73,82
286,3,1:36.0,,S. Ibaka misses 3-pt jump shot from 26 ft,73,82
287,3,1:34.0,Defensive rebound by Team,,73,82
288,3,1:33.0,T. Lawson enters the game for G. Temple,,73,82
289,3,1:33.0,,D. Augustin enters the game for E. Payton,73,82
290,3,1:14.0,W. Cauley-Stein misses 2-pt jump shot from 13 ft,,73,82
291,3,1:13.0,Offensive rebound by O. Casspi,,73,82
292,3,1:13.0,O. Casspi makes 2-pt layup from 3 ft,,75,82
293,3,0:57.0,,Personal foul by O. Casspi (drawn by J. Green),75,82
294,3,0:57.0,,J. Green makes free throw 1 of 2,75,83
295,3,0:57.0,,J. Green makes free throw 2 of 2,75,84
296,3,0:40.0,D. Cousins misses 2-pt hook shot from 9 ft,,75,84
297,3,0:38.0,Offensive rebound by D. Cousins,,75,84
298,3,0:28.0,T. Lawson makes 3-pt jump shot from 25 ft,,78,84
299,3,0:09.0,,J. Green misses 2-pt jump shot from 9 ft,78,84
300,3,0:08.0,Defensive rebound by D. Cousins,,78,84
301,3,0:02.0,W. Cauley-Stein misses 2-pt dunk at rim,,78,84
302,3,0:00.0,,Defensive rebound by E. Fournier,78,84
303,3,0:00.0,,E. Fournier misses 3-pt jump shot from 54 ft,78,84
304,3,0:00.0,,Offensive rebound by Team,78,84
305,4,11:43.0,O. Casspi misses 2-pt jump shot from 7 ft (block by B. Biyombo),,78,84
306,4,11:40.0,,Defensive rebound by B. Biyombo,78,84
307,4,11:18.0,,D. Augustin misses 2-pt layup from 3 ft,78,84
308,4,11:17.0,Defensive rebound by W. Cauley-Stein,,78,84
309,4,10:55.0,R. Gay misses 2-pt jump shot from 22 ft,,78,84
310,4,10:54.0,,Defensive rebound by C. Watson,78,84
311,4,10:37.0,,Turnover by M. Hezonja (lost ball; steal by O. Casspi),78,84
312,4,10:36.0,Personal foul by M. Hezonja (drawn by W. Cauley-Stein),,78,84
313,4,10:18.0,T. Lawson misses 2-pt jump shot from 19 ft,,78,84
314,4,10:17.0,Offensive rebound by O. Casspi,,78,84
315,4,10:17.0,O. Casspi misses 2-pt layup from 1 ft,,78,84
316,4,10:13.0,,Defensive rebound by M. Hezonja,78,84
317,4,10:04.0,,J. Green makes 3-pt jump shot from 25 ft (assist by D. Augustin),78,87
318,4,9:43.0,W. Cauley-Stein misses 2-pt hook shot from 8 ft,,78,87
319,4,9:40.0,Offensive rebound by T. Lawson,,78,87
320,4,9:40.0,T. Lawson makes 2-pt layup from 3 ft,,80,87
321,4,9:23.0,,D. Augustin misses 2-pt jump shot from 14 ft,80,87
322,4,9:22.0,Defensive rebound by O. Casspi,,80,87
323,4,9:15.0,Shooting foul by B. Biyombo (drawn by T. Lawson),,80,87
324,4,9:15.0,T. Lawson misses free throw 1 of 2,,80,87
325,4,9:15.0,Offensive rebound by Team,,80,87
326,4,9:15.0,T. Lawson misses free throw 2 of 2,,80,87
327,4,9:15.0,,N. Vučević enters the game for M. Hezonja,80,87
328,4,9:14.0,,Defensive rebound by J. Green,80,87
329,4,8:52.0,,N. Vučević misses 2-pt jump shot from 18 ft,80,87
330,4,8:51.0,Defensive rebound by B. McLemore,,80,87
331,4,8:40.0,R. Gay misses 2-pt jump shot from 10 ft,,80,87
332,4,8:39.0,Offensive rebound by O. Casspi,,80,87
333,4,8:35.0,Offensive foul by W. Cauley-Stein (drawn by C. Watson),,80,87
334,4,8:35.0,Turnover by W. Cauley-Stein (offensive foul),,80,87
335,4,8:35.0,Official timeout,,80,87
336,4,8:35.0,D. Cousins enters the game for O. Casspi,,80,87
337,4,8:35.0,,A. Gordon enters the game for J. Green,80,87
338,4,8:16.0,,N. Vučević misses 2-pt hook shot from 12 ft,80,87
339,4,8:14.0,Defensive rebound by Team,,80,87
340,4,8:01.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Cousins),,82,87
341,4,7:47.0,,A. Gordon misses 3-pt jump shot from 25 ft,82,87
342,4,7:46.0,,Offensive rebound by C. Watson,82,87
343,4,7:38.0,,N. Vučević makes 2-pt jump shot from 21 ft (assist by D. Augustin),82,89
344,4,7:24.0,D. Cousins makes 2-pt layup from 2 ft,,84,89
345,4,7:24.0,Shooting foul by B. Biyombo (drawn by D. Cousins),,84,89
346,4,7:24.0,,E. Payton enters the game for D. Augustin,84,89
347,4,7:24.0,,E. Fournier enters the game for C. Watson,84,89
348,4,7:24.0,D. Cousins makes free throw 1 of 1,,85,89
349,4,7:13.0,,Shooting foul by W. Cauley-Stein (drawn by N. Vučević),85,89
350,4,7:13.0,,N. Vučević makes free throw 1 of 2,85,90
351,4,7:13.0,,N. Vučević misses free throw 2 of 2,85,90
352,4,7:12.0,,Offensive rebound by Team,85,90
353,4,6:59.0,,E. Payton misses 3-pt jump shot from 25 ft,85,90
354,4,6:59.0,,Offensive rebound by Team,85,90
355,4,6:59.0,,Personal foul by W. Cauley-Stein (drawn by N. Vučević),85,90
356,4,6:57.0,,Shooting foul by B. McLemore (drawn by E. Fournier),85,90
357,4,6:57.0,,E. Fournier makes free throw 1 of 2,85,91
358,4,6:57.0,,E. Fournier makes free throw 2 of 2,85,92
359,4,6:41.0,Shooting foul by B. Biyombo (drawn by D. Cousins),,85,92
360,4,6:41.0,D. Cousins makes free throw 1 of 2,,86,92
361,4,6:41.0,D. Cousins misses free throw 2 of 2,,86,92
362,4,6:41.0,,S. Ibaka enters the game for B. Biyombo,86,92
363,4,6:39.0,,Defensive rebound by N. Vučević,86,92
364,4,6:22.0,,E. Fournier makes 2-pt layup from 3 ft (assist by E. Payton),86,94
365,4,5:58.0,Personal foul by A. Gordon (drawn by D. Cousins),,86,94
366,4,5:58.0,,Orlando full timeout,86,94
367,4,5:58.0,D. Cousins makes free throw 1 of 2,,87,94
368,4,5:58.0,D. Cousins makes free throw 2 of 2,,88,94
369,4,5:37.0,,Turnover by N. Vučević (traveling),88,94
370,4,5:22.0,R. Gay makes 2-pt jump shot from 14 ft,,90,94
371,4,5:05.0,,Turnover by E. Payton (traveling),90,94
372,4,4:48.0,D. Cousins makes 2-pt jump shot from 13 ft,,92,94
373,4,4:28.0,,N. Vučević makes 2-pt jump shot from 11 ft,92,96
374,4,4:09.0,R. Gay misses 2-pt jump shot from 8 ft,,92,96
375,4,4:08.0,,Defensive rebound by A. Gordon,92,96
376,4,3:53.0,,Shooting foul by R. Gay (drawn by A. Gordon),92,96
377,4,3:53.0,,A. Gordon makes free throw 1 of 2,92,97
378,4,3:53.0,,A. Gordon makes free throw 2 of 2,92,98
379,4,3:40.0,B. McLemore misses 3-pt jump shot from 26 ft,,92,98
380,4,3:38.0,,Defensive rebound by S. Ibaka,92,98
381,4,3:24.0,,Shooting foul by B. McLemore (drawn by N. Vučević),92,98
382,4,3:24.0,,N. Vučević misses free throw 1 of 2,92,98
383,4,3:24.0,,Offensive rebound by Team,92,98
