,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MILWAUKEE_ACTION,HOUSTON_SCORE,MILWAUKEE_SCORE
76,1,3:09.0,,G. Monroe makes 2-pt layup at rim (assist by J. Parker),21,26
77,1,2:57.0,Turnover by J. Harden (lost ball; steal by G. Monroe),,21,26
78,1,2:49.0,,T. Snell makes 3-pt jump shot from 28 ft (assist by M. Brogdon),21,29
79,1,2:49.0,Houston full timeout,,21,29
80,1,2:31.0,S. Dekker makes 2-pt layup at rim (assist by E. Gordon),,23,29
81,1,2:03.0,,Turnover by T. Snell (lost ball; steal by T. Ariza),23,29
82,1,2:03.0,Personal foul by T. Snell (drawn by T. Ariza),,23,29
83,1,2:03.0,,J. Terry enters the game for T. Snell,23,29
84,1,1:56.0,Turnover by J. Harden (bad pass; steal by M. Teletović),,23,29
85,1,1:51.0,,J. Terry misses 2-pt layup from 1 ft (block by J. Harden),23,29
86,1,1:49.0,Defensive rebound by T. Ariza,,23,29
87,1,1:47.0,Turnover by E. Gordon (bad pass),,23,29
88,1,1:34.0,,J. Parker misses 2-pt jump shot from 13 ft,23,29
89,1,1:33.0,Defensive rebound by N. Hilário,,23,29
90,1,1:25.0,S. Dekker misses 3-pt jump shot from 23 ft,,23,29
91,1,1:24.0,,Defensive rebound by M. Teletović,23,29
92,1,1:22.0,,Turnover by M. Teletović (bad pass),23,29
93,1,1:16.0,E. Gordon makes 3-pt jump shot from 31 ft (assist by J. Harden),,26,29
94,1,1:01.0,,M. Brogdon makes 2-pt layup at rim,26,31
95,1,0:53.0,Shooting foul by M. Brogdon (drawn by J. Harden),,26,31
96,1,0:53.0,J. Harden makes free throw 1 of 3,,27,31
97,1,0:53.0,J. Harden makes free throw 2 of 3,,28,31
98,1,0:53.0,J. Harden makes free throw 3 of 3,,29,31
99,1,0:38.0,,J. Parker makes 2-pt dunk at rim (assist by M. Brogdon),29,33
100,1,0:30.0,N. Hilário makes 2-pt dunk at rim (assist by J. Harden),,31,33
101,1,0:09.0,,Turnover by M. Brogdon (lost ball; steal by N. Hilário),31,33
102,1,0:05.0,J. Harden makes 2-pt layup from 2 ft,,33,33
103,1,0:00.0,,J. Parker misses 3-pt jump shot from 28 ft,33,33
104,1,0:00.0,,Offensive rebound by Team,33,33
105,2,11:39.0,,G. Monroe misses 2-pt layup from 2 ft,33,33
106,2,11:38.0,Defensive rebound by S. Dekker,,33,33
107,2,11:24.0,Turnover by E. Gordon (lost ball; steal by J. Terry),,33,33
108,2,11:20.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Terry),33,35
109,2,11:04.0,,Offensive charge foul by C. Brewer (drawn by G. Monroe),33,35
110,2,11:04.0,Turnover by C. Brewer (offensive foul),,33,35
111,2,10:49.0,,Shooting foul by M. Harrell (drawn by G. Antetokounmpo),33,35
112,2,10:49.0,,G. Antetokounmpo makes free throw 1 of 2,33,36
113,2,10:49.0,,G. Antetokounmpo makes free throw 2 of 2,33,37
114,2,10:26.0,Offensive foul by M. Harrell (drawn by M. Dellavedova),,33,37
115,2,10:26.0,Turnover by M. Harrell (offensive foul),,33,37
116,2,10:17.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),33,39
117,2,10:01.0,C. Brewer misses 3-pt jump shot from 28 ft,,33,39
118,2,10:00.0,,Defensive rebound by G. Monroe,33,39
119,2,9:51.0,,M. Teletović makes 2-pt layup at rim (assist by M. Dellavedova),33,41
120,2,9:51.0,Houston full timeout,,33,41
121,2,9:26.0,P. Beverley misses 3-pt jump shot from 28 ft,,33,41
122,2,9:26.0,Offensive rebound by Team,,33,41
123,2,9:26.0,Turnover by Team (shot clock),,33,41
124,2,9:06.0,,G. Antetokounmpo makes 2-pt jump shot from 10 ft,33,43
125,2,8:55.0,M. Harrell misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,33,43
126,2,8:53.0,,Defensive rebound by M. Teletović,33,43
127,2,8:47.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by J. Terry),33,45
128,2,8:26.0,S. Dekker misses 3-pt jump shot from 26 ft,,33,45
129,2,8:25.0,,Defensive rebound by G. Monroe,33,45
130,2,8:11.0,,G. Monroe makes 2-pt hook shot from 6 ft,33,47
131,2,8:11.0,Houston full timeout,,33,47
132,2,8:11.0,T. Ariza enters the game for S. Dekker,,33,47
133,2,8:11.0,C. Capela enters the game for M. Harrell,,33,47
134,2,8:11.0,J. Harden enters the game for C. Brewer,,33,47
135,2,7:50.0,C. Capela makes 2-pt hook shot from 6 ft,,35,47
136,2,7:34.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),35,50
137,2,7:20.0,E. Gordon misses 3-pt jump shot from 27 ft,,35,50
138,2,7:17.0,,Defensive rebound by G. Monroe,35,50
139,2,7:13.0,Offensive charge foul by G. Antetokounmpo (drawn by T. Ariza),,35,50
140,2,7:13.0,,Turnover by G. Antetokounmpo (offensive foul),35,50
141,2,6:58.0,P. Beverley makes 3-pt jump shot from 23 ft (assist by J. Harden),,38,50
142,2,6:39.0,,Turnover by G. Antetokounmpo (lost ball; steal by J. Harden),38,50
143,2,6:37.0,Shooting foul by M. Teletović (drawn by J. Harden),,38,50
144,2,6:37.0,J. Harden misses free throw 1 of 2,,38,50
145,2,6:37.0,Offensive rebound by Team,,38,50
146,2,6:37.0,R. Anderson enters the game for E. Gordon,,38,50
147,2,6:37.0,,T. Snell enters the game for J. Terry,38,50
148,2,6:37.0,,J. Parker enters the game for M. Teletović,38,50
149,2,6:37.0,J. Harden makes free throw 2 of 2,,39,50
150,2,6:30.0,,Offensive foul by G. Monroe (drawn by P. Beverley),39,50
151,2,6:30.0,,Turnover by G. Monroe (offensive foul),39,50
152,2,6:26.0,J. Harden makes 2-pt layup at rim (assist by T. Ariza),,41,50
153,2,6:00.0,,M. Dellavedova makes 2-pt jump shot from 5 ft (assist by T. Snell),41,52
154,2,5:51.0,T. Ariza misses 3-pt jump shot from 26 ft,,41,52
155,2,5:50.0,Offensive rebound by Team,,41,52
156,2,5:50.0,Official timeout,,41,52
157,2,5:49.0,Shooting block foul by G. Antetokounmpo (drawn by C. Capela),,41,52
158,2,5:49.0,C. Capela makes free throw 1 of 2,,42,52
159,2,5:49.0,C. Capela misses free throw 2 of 2,,42,52
160,2,5:47.0,,Defensive rebound by J. Parker,42,52
161,2,5:33.0,,J. Parker makes 2-pt layup at rim (assist by M. Dellavedova),42,54
162,2,5:19.0,Shooting foul by T. Snell (drawn by C. Capela),,42,54
163,2,5:19.0,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),,44,54
164,2,5:19.0,C. Capela makes free throw 1 of 1,,45,54
165,2,5:02.0,,G. Monroe makes 2-pt layup from 1 ft (assist by J. Parker),45,56
166,2,4:52.0,Shooting foul by J. Parker (drawn by J. Harden),,45,56
167,2,4:52.0,J. Harden makes free throw 1 of 3,,46,56
168,2,4:52.0,J. Harden makes free throw 2 of 3,,47,56
169,2,4:52.0,,M. Brogdon enters the game for M. Dellavedova,47,56
170,2,4:52.0,,M. Plumlee enters the game for G. Monroe,47,56
171,2,4:52.0,J. Harden makes free throw 3 of 3,,48,56
172,2,4:36.0,,J. Parker makes 2-pt jump shot from 14 ft,48,58
173,2,4:18.0,R. Anderson makes 2-pt jump shot from 10 ft (assist by J. Harden),,50,58
174,2,3:56.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by J. Parker),50,60
175,2,3:37.0,C. Capela misses 2-pt jump shot from 3 ft (block by J. Parker),,50,60
176,2,3:35.0,,Defensive rebound by M. Plumlee,50,60
177,2,3:29.0,,Shooting foul by J. Harden (drawn by J. Parker),50,60
178,2,3:29.0,,J. Parker makes free throw 1 of 2,50,61
179,2,3:29.0,,M. Dellavedova enters the game for T. Snell,50,61
180,2,3:29.0,E. Gordon enters the game for C. Capela,,50,61
181,2,3:29.0,N. Hilário enters the game for P. Beverley,,50,61
182,2,3:29.0,,J. Parker makes free throw 2 of 2,50,62
183,2,3:08.0,Turnover by J. Harden (bad pass; steal by J. Parker),,50,62
184,2,2:58.0,,Turnover by M. Brogdon (bad pass; steal by T. Ariza),50,62
185,2,2:52.0,R. Anderson makes 3-pt jump shot from 23 ft (assist by E. Gordon),,53,62
186,2,2:40.0,,Turnover by M. Dellavedova (bad pass),53,62
187,2,2:40.0,,Milwaukee full timeout,53,62
188,2,2:30.0,Personal foul by M. Dellavedova (drawn by N. Hilário),,53,62
189,2,2:30.0,N. Hilário misses free throw 1 of 2,,53,62
190,2,2:30.0,Offensive rebound by Team,,53,62
191,2,2:30.0,N. Hilário makes free throw 2 of 2,,54,62
192,2,2:13.0,,M. Dellavedova makes 2-pt jump shot from 22 ft (assist by M. Brogdon),54,64
193,2,2:04.0,J. Harden makes 3-pt jump shot from 26 ft,,57,64
194,2,1:51.0,,M. Brogdon misses 3-pt jump shot from 23 ft,57,64
195,2,1:50.0,Defensive rebound by T. Ariza,,57,64
196,2,1:41.0,J. Harden makes 2-pt layup at rim,,59,64
197,2,1:26.0,,M. Brogdon misses 2-pt layup from 3 ft (block by N. Hilário),59,64
198,2,1:23.0,,Offensive rebound by G. Antetokounmpo,59,64
199,2,1:23.0,,Shooting foul by T. Ariza (drawn by G. Antetokounmpo),59,64
200,2,1:23.0,,G. Antetokounmpo misses free throw 1 of 2,59,64
201,2,1:23.0,,Offensive rebound by Team,59,64
202,2,1:23.0,,G. Antetokounmpo makes free throw 2 of 2,59,65
203,2,1:00.0,N. Hilário makes 2-pt jump shot from 15 ft (assist by T. Ariza),,61,65
204,2,1:00.0,Violation by Team (jump ball),,61,65
205,2,0:49.0,,Turnover by J. Parker (lost ball; steal by T. Ariza),61,65
206,2,0:40.0,E. Gordon misses 3-pt jump shot from 28 ft,,61,65
207,2,0:39.0,Offensive rebound by N. Hilário,,61,65
208,2,0:34.0,E. Gordon misses 2-pt jump shot from 5 ft,,61,65
209,2,0:33.0,,Defensive rebound by J. Parker,61,65
210,2,0:22.0,,J. Parker makes 3-pt jump shot from 26 ft (assist by M. Plumlee),61,68
211,2,0:03.0,J. Harden makes 3-pt jump shot from 26 ft,,64,68
212,2,0:00.0,,G. Antetokounmpo misses 3-pt jump shot from 36 ft,64,68
213,2,0:00.0,,Offensive rebound by Team,64,68
214,3,11:49.0,,Personal foul by C. Capela (drawn by M. Plumlee),64,68
215,3,11:43.0,,J. Parker makes 2-pt jump shot from 17 ft,64,70
216,3,11:22.0,Offensive foul by J. Harden (drawn by T. Snell),,64,70
217,3,11:22.0,Turnover by J. Harden (offensive foul),,64,70
218,3,11:15.0,,Personal foul by P. Beverley (drawn by T. Snell),64,70
219,3,11:05.0,,Shooting foul by R. Anderson (drawn by M. Plumlee),64,70
220,3,11:05.0,,M. Plumlee makes free throw 1 of 2,64,71
221,3,11:05.0,,M. Plumlee makes free throw 2 of 2,64,72
222,3,10:46.0,P. Beverley makes 3-pt jump shot from 26 ft (assist by T. Ariza),,67,72
223,3,10:22.0,,G. Antetokounmpo makes 2-pt jump shot from 6 ft,67,74
224,3,10:10.0,C. Capela makes 2-pt dunk at rim (assist by P. Beverley),,69,74
225,3,9:54.0,,M. Dellavedova makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),69,77
226,3,9:40.0,P. Beverley makes 3-pt jump shot from 24 ft (assist by C. Capela),,72,77
227,3,9:15.0,,J. Parker misses 2-pt jump shot from 16 ft,72,77
228,3,9:14.0,Defensive rebound by T. Ariza,,72,77
229,3,9:02.0,T. Ariza misses 2-pt dunk at rim (block by G. Antetokounmpo),,72,77
230,3,8:59.0,,Defensive rebound by T. Snell,72,77
231,3,8:53.0,,Turnover by G. Antetokounmpo (lost ball; steal by J. Harden),72,77
232,3,8:49.0,Shooting foul by T. Snell (drawn by J. Harden),,72,77
233,3,8:49.0,J. Harden makes free throw 1 of 2,,73,77
234,3,8:49.0,,M. Brogdon enters the game for T. Snell,73,77
235,3,8:49.0,J. Harden makes free throw 2 of 2,,74,77
236,3,8:35.0,,J. Parker misses 3-pt jump shot from 24 ft,74,77
237,3,8:34.0,Defensive rebound by J. Harden,,74,77
238,3,8:22.0,P. Beverley makes 2-pt layup from 1 ft,,76,77
239,3,8:22.0,,Milwaukee full timeout,76,77
240,3,8:11.0,,J. Parker misses 2-pt jump shot from 19 ft,76,77
241,3,8:10.0,Defensive rebound by T. Ariza,,76,77
242,3,8:03.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,78,77
243,3,7:35.0,,M. Brogdon misses 3-pt jump shot from 27 ft,78,77
244,3,7:34.0,Defensive rebound by T. Ariza,,78,77
245,3,7:28.0,T. Ariza misses 3-pt jump shot from 25 ft,,78,77
246,3,7:27.0,,Defensive rebound by J. Parker,78,77
247,3,7:13.0,,G. Antetokounmpo makes 3-pt jump shot from 28 ft,78,80
248,3,6:49.0,Shooting foul by M. Dellavedova (drawn by J. Harden),,78,80
249,3,6:49.0,J. Harden makes free throw 1 of 2,,79,80
250,3,6:49.0,J. Harden makes free throw 2 of 2,,80,80
251,3,6:30.0,,M. Plumlee makes 2-pt layup at rim (assist by M. Dellavedova),80,82
252,3,6:21.0,J. Harden misses 3-pt jump shot from 26 ft,,80,82
253,3,6:20.0,,Defensive rebound by M. Dellavedova,80,82
254,3,6:09.0,,Turnover by G. Antetokounmpo (bad pass; steal by J. Harden),80,82
255,3,6:03.0,C. Capela misses 2-pt layup from 1 ft,,80,82
256,3,6:01.0,,Defensive rebound by G. Antetokounmpo,80,82
257,3,5:56.0,,J. Parker makes 2-pt layup at rim (assist by M. Brogdon),80,84
258,3,5:42.0,Turnover by J. Harden (bad pass; steal by M. Brogdon),,80,84
259,3,5:41.0,,Personal take foul by R. Anderson (drawn by G. Antetokounmpo),80,84
260,3,5:41.0,N. Hilário enters the game for C. Capela,,80,84
261,3,5:41.0,E. Gordon enters the game for P. Beverley,,80,84
262,3,5:29.0,,Turnover by M. Brogdon (bad pass; steal by J. Harden),80,84
263,3,5:18.0,Shooting foul by M. Plumlee (drawn by T. Ariza),,80,84
264,3,5:18.0,T. Ariza makes free throw 1 of 2,,81,84
265,3,5:18.0,T. Ariza makes free throw 2 of 2,,82,84
266,3,5:05.0,,Shooting foul by E. Gordon (drawn by M. Dellavedova),82,84
267,3,5:05.0,,M. Dellavedova makes 2-pt jump shot from 5 ft (assist by J. Parker),82,86
268,3,5:05.0,,M. Dellavedova makes free throw 1 of 1,82,87
269,3,4:43.0,N. Hilário makes 2-pt dunk at rim,,84,87
270,3,4:33.0,,Turnover by M. Dellavedova (bad pass; steal by T. Ariza),84,87
271,3,4:20.0,J. Harden misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,84,87
272,3,4:18.0,Offensive rebound by N. Hilário,,84,87
273,3,4:13.0,R. Anderson misses 3-pt jump shot from 25 ft,,84,87
274,3,4:12.0,,Defensive rebound by G. Antetokounmpo,84,87
275,3,3:57.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,84,87
276,3,3:56.0,Defensive rebound by J. Harden,,84,87
277,3,3:44.0,N. Hilário misses 2-pt layup from 1 ft,,84,87
278,3,3:43.0,,Defensive rebound by M. Brogdon,84,87
279,3,3:33.0,,G. Antetokounmpo misses 2-pt layup at rim,84,87
280,3,3:32.0,,Offensive rebound by Team,84,87
281,3,3:32.0,S. Dekker enters the game for R. Anderson,,84,87
282,3,3:32.0,,G. Monroe enters the game for M. Plumlee,84,87
283,3,3:32.0,,M. Teletović enters the game for J. Parker,84,87
284,3,3:12.0,,M. Teletović misses 3-pt jump shot from 24 ft,84,87
285,3,3:10.0,,Offensive rebound by G. Monroe,84,87
286,3,3:09.0,,G. Monroe misses 2-pt layup from 1 ft,84,87
287,3,3:08.0,Defensive rebound by E. Gordon,,84,87
288,3,3:08.0,Personal foul by G. Monroe (drawn by J. Harden),,84,87
289,3,2:50.0,E. Gordon misses 3-pt jump shot from 27 ft,,84,87
290,3,2:49.0,,Defensive rebound by M. Dellavedova,84,87
291,3,2:36.0,,M. Dellavedova makes 3-pt jump shot from 25 ft,84,90
292,3,2:20.0,E. Gordon makes 3-pt jump shot from 28 ft (assist by J. Harden),,87,90
293,3,2:09.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Dellavedova),87,92
294,3,1:54.0,E. Gordon misses 3-pt jump shot from 24 ft,,87,92
295,3,1:53.0,,Defensive rebound by G. Monroe,87,92
296,3,1:39.0,,G. Monroe misses 2-pt hook shot from 1 ft,87,92
297,3,1:37.0,Defensive rebound by N. Hilário,,87,92
298,3,1:31.0,T. Ariza misses 2-pt jump shot from 18 ft,,87,92
299,3,1:30.0,,Defensive rebound by G. Monroe,87,92
300,3,1:17.0,,Shooting foul by S. Dekker (drawn by M. Dellavedova),87,92
301,3,1:17.0,Houston full timeout,,87,92
302,3,1:17.0,,M. Dellavedova misses free throw 1 of 2,87,92
303,3,1:17.0,,Offensive rebound by Team,87,92
304,3,1:17.0,,M. Dellavedova makes free throw 2 of 2,87,93
305,3,0:57.0,E. Gordon makes 3-pt jump shot from 28 ft (assist by J. Harden),,90,93
306,3,0:31.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,90,93
307,3,0:31.0,Defensive rebound by Team,,90,93
308,3,0:31.0,,Loose ball foul by G. Monroe (drawn by N. Hilário),90,93
309,3,0:31.0,N. Hilário makes free throw 1 of 2,,91,93
310,3,0:31.0,N. Hilário misses free throw 2 of 2,,91,93
311,3,0:30.0,,Defensive rebound by G. Monroe,91,93
312,3,0:13.0,,M. Dellavedova misses 3-pt jump shot from 28 ft,91,93
313,3,0:12.0,,Offensive rebound by G. Monroe,91,93
314,3,0:06.0,,M. Teletović misses 3-pt jump shot from 28 ft,91,93
315,3,0:05.0,Defensive rebound by E. Gordon,,91,93
316,3,0:01.0,Turnover by J. Harden (lost ball; steal by M. Brogdon),,91,93
317,3,0:00.0,,G. Monroe misses 3-pt jump shot from 53 ft,91,93
318,3,0:00.0,,Offensive rebound by Team,91,93
319,4,11:47.0,S. Dekker misses 2-pt layup from 1 ft,,91,93
320,4,11:47.0,,Defensive rebound by Team,91,93
321,4,11:47.0,Loose ball foul by C. Capela (drawn by G. Monroe),,91,93
322,4,11:31.0,,G. Monroe misses 2-pt hook shot from 3 ft,91,93
323,4,11:30.0,Defensive rebound by C. Capela,,91,93
324,4,11:17.0,S. Dekker misses 2-pt dunk at rim,,91,93
325,4,11:16.0,,Defensive rebound by J. Parker,91,93
326,4,10:54.0,,G. Monroe misses 2-pt jump shot from 17 ft,91,93
327,4,10:53.0,Defensive rebound by C. Capela,,91,93
328,4,10:49.0,S. Dekker makes 2-pt dunk at rim (assist by P. Beverley),,93,93
329,4,10:26.0,,Turnover by M. Brogdon (bad pass),93,93
330,4,10:16.0,P. Beverley makes 2-pt layup from 1 ft,,95,93
331,4,10:16.0,,Milwaukee full timeout,95,93
332,4,10:16.0,C. Brewer enters the game for R. Anderson,,95,93
333,4,10:01.0,,Shooting foul by E. Gordon (drawn by M. Brogdon),95,93
334,4,10:01.0,,M. Brogdon makes free throw 1 of 2,95,94
335,4,10:01.0,,M. Brogdon makes free throw 2 of 2,95,95
336,4,9:46.0,Turnover by E. Gordon (lost ball; steal by J. Terry),,95,95
337,4,9:42.0,,J. Parker makes 2-pt layup from 1 ft (assist by M. Brogdon),95,97
338,4,9:25.0,S. Dekker misses 3-pt jump shot from 24 ft,,95,97
339,4,9:24.0,Offensive rebound by C. Capela,,95,97
340,4,9:23.0,C. Capela makes 2-pt layup from 1 ft,,97,97
341,4,8:53.0,,M. Brogdon makes 2-pt jump shot from 12 ft,97,99
342,4,8:38.0,C. Capela makes 2-pt dunk at rim (assist by P. Beverley),,99,99
343,4,8:08.0,,J. Terry makes 2-pt jump shot from 16 ft (assist by M. Brogdon),99,101
344,4,7:50.0,P. Beverley misses 3-pt jump shot from 27 ft,,99,101
345,4,7:49.0,,Defensive rebound by G. Monroe,99,101
346,4,7:42.0,,J. Terry makes 3-pt jump shot from 26 ft (assist by G. Monroe),99,104
347,4,7:25.0,Turnover by E. Gordon (lost ball; steal by J. Terry),,99,104
348,4,7:22.0,,Shooting foul by C. Capela (drawn by G. Monroe),99,104
349,4,7:22.0,,G. Monroe makes free throw 1 of 2,99,105
350,4,7:22.0,,G. Monroe misses free throw 2 of 2,99,105
351,4,7:22.0,N. Hilário enters the game for C. Capela,,99,105
352,4,7:22.0,J. Harden enters the game for E. Gordon,,99,105
353,4,7:22.0,T. Ariza enters the game for S. Dekker,,99,105
354,4,7:22.0,R. Anderson enters the game for C. Brewer,,99,105
355,4,7:22.0,,T. Snell enters the game for M. Teletović,99,105
356,4,7:19.0,Defensive rebound by J. Harden,,99,105
357,4,7:13.0,Turnover by J. Harden (bad pass; steal by G. Monroe),,99,105
358,4,7:11.0,,Shooting foul by R. Anderson (drawn by J. Parker),99,105
359,4,7:11.0,,J. Parker makes free throw 1 of 2,99,106
360,4,7:11.0,,J. Parker makes free throw 2 of 2,99,107
361,4,6:57.0,Turnover by R. Anderson (bad pass; steal by M. Brogdon),,99,107
362,4,6:47.0,,T. Snell makes 3-pt jump shot from 27 ft (assist by J. Parker),99,110
363,4,6:47.0,Houston full timeout,,99,110
364,4,6:32.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Harden),,101,110
365,4,6:09.0,,M. Brogdon misses 2-pt layup from 1 ft (block by N. Hilário),101,110
366,4,6:07.0,,Offensive rebound by J. Terry,101,110
367,4,6:03.0,,J. Terry misses 3-pt jump shot from 25 ft,101,110
368,4,6:02.0,Defensive rebound by J. Harden,,101,110
369,4,5:55.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by N. Hilário),,104,110
370,4,5:35.0,,J. Parker misses 3-pt jump shot from 25 ft,104,110
371,4,5:34.0,Defensive rebound by J. Harden,,104,110
372,4,5:17.0,Turnover by J. Harden (bad pass; steal by G. Monroe),,104,110
373,4,5:06.0,,G. Monroe makes 2-pt jump shot from 3 ft,104,112
