,QUARTER,TIME_REMAINING,DALLAS_ACTION,UTAH_ACTION,DALLAS_SCORE,UTAH_SCORE
60,1,3:45.0,,Offensive rebound by R. Gobert,18,21
61,1,3:41.0,,R. Gobert makes 2-pt jump shot from 4 ft,18,23
62,1,3:32.0,Dallas full timeout,,18,23
63,1,3:22.0,D. Powell misses 2-pt jump shot from 17 ft,,18,23
64,1,3:21.0,,Defensive rebound by J. Johnson,18,23
65,1,3:09.0,,R. Hood makes 2-pt jump shot from 18 ft (assist by T. Lyles),18,25
66,1,2:52.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by S. Curry),,21,25
67,1,2:30.0,,J. Johnson makes 2-pt jump shot from 9 ft,21,27
68,1,2:06.0,D. Powell misses 2-pt jump shot from 18 ft,,21,27
69,1,2:06.0,,Defensive rebound by R. Gobert,21,27
70,1,1:55.0,,Personal foul by D. Harris (drawn by R. Gobert),21,27
71,1,1:55.0,J. Anderson enters the game for W. Matthews,,21,27
72,1,1:55.0,H. Barnes enters the game for D. Finney-Smith,,21,27
73,1,1:55.0,,J. Ingles enters the game for T. Lyles,21,27
74,1,1:55.0,,D. Favors enters the game for R. Gobert,21,27
75,1,1:47.0,,S. Mack makes 2-pt layup from 2 ft (assist by R. Hood),21,29
76,1,1:28.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Powell),,24,29
77,1,1:19.0,,Offensive foul by J. Ingles (drawn by J. Anderson),24,29
78,1,1:19.0,,Turnover by J. Ingles (offensive foul),24,29
79,1,1:19.0,,G. Hayward enters the game for R. Hood,24,29
80,1,1:05.0,H. Barnes makes 2-pt jump shot from 19 ft (assist by S. Curry),,26,29
81,1,0:47.0,,S. Mack makes 2-pt jump shot from 13 ft,26,31
82,1,0:36.0,S. Curry makes 3-pt jump shot from 26 ft,,29,31
83,1,0:19.0,,S. Mack makes 2-pt layup from 2 ft (assist by G. Hayward),29,33
84,1,0:02.0,D. Powell misses 2-pt jump shot from 20 ft,,29,33
85,1,0:01.0,Offensive rebound by D. Harris,,29,33
86,1,0:01.0,D. Harris misses 2-pt layup from 1 ft,,29,33
87,1,0:00.0,Offensive rebound by H. Barnes,,29,33
88,2,11:49.0,Shooting foul by D. Favors (drawn by J. Anderson),,29,33
89,2,11:49.0,J. Anderson misses free throw 1 of 2,,29,33
90,2,11:49.0,Offensive rebound by Team,,29,33
91,2,11:49.0,J. Anderson makes free throw 2 of 2,,30,33
92,2,11:31.0,,Turnover by G. Hayward (bad pass; steal by D. Williams),30,33
93,2,11:26.0,S. Curry misses 3-pt jump shot from 25 ft,,30,33
94,2,11:26.0,,Defensive rebound by Team,30,33
95,2,11:26.0,Loose ball foul by S. Mejri (drawn by D. Favors),,30,33
96,2,11:26.0,,T. Lyles enters the game for J. Johnson,30,33
97,2,11:10.0,,T. Lyles makes 2-pt dunk at rim (assist by G. Hayward),30,35
98,2,11:10.0,Dallas full timeout,,30,35
99,2,11:00.0,Personal foul by T. Lyles (drawn by H. Barnes),,30,35
100,2,10:52.0,J. Anderson makes 3-pt jump shot from 24 ft (assist by H. Barnes),,33,35
101,2,10:34.0,,D. Favors misses 2-pt jump shot from 6 ft,33,35
102,2,10:33.0,Defensive rebound by S. Mejri,,33,35
103,2,10:21.0,J. Anderson makes 3-pt jump shot from 24 ft (assist by S. Mejri),,36,35
104,2,9:58.0,,D. Favors makes 2-pt jump shot from 17 ft (assist by S. Mack),36,37
105,2,9:46.0,S. Mejri makes 2-pt dunk at rim (assist by D. Williams),,38,37
106,2,9:30.0,,Turnover by G. Hayward (bad pass),38,37
107,2,9:19.0,S. Mejri makes 2-pt dunk at rim (assist by D. Williams),,40,37
108,2,9:11.0,,Personal foul by J. Anderson (drawn by T. Lyles),40,37
109,2,9:11.0,,Technical foul by T. Lyles,40,37
110,2,9:11.0,Technical foul by J. Anderson,,40,37
111,2,9:11.0,,R. Gobert enters the game for D. Favors,40,37
112,2,9:02.0,,T. Lyles makes 2-pt jump shot from 8 ft,40,39
113,2,8:49.0,Personal foul by J. Ingles (drawn by H. Barnes),,40,39
114,2,8:49.0,D. Harris enters the game for S. Curry,,40,39
115,2,8:49.0,,R. Hood enters the game for J. Ingles,40,39
116,2,8:33.0,J. Anderson misses 2-pt jump shot from 12 ft,,40,39
117,2,8:33.0,,Defensive rebound by R. Gobert,40,39
118,2,8:13.0,,T. Lyles misses 2-pt jump shot from 12 ft,40,39
119,2,8:13.0,,Offensive rebound by Team,40,39
120,2,8:13.0,Loose ball foul by D. Harris (drawn by R. Gobert),,40,39
121,2,8:13.0,W. Matthews enters the game for J. Anderson,,40,39
122,2,8:12.0,,Shooting foul by S. Mejri (drawn by R. Gobert),40,39
123,2,8:12.0,Technical foul by S. Mejri,,40,39
124,2,8:12.0,,G. Hayward misses technical free throw,40,39
125,2,8:12.0,,Offensive rebound by Team,40,39
126,2,8:12.0,,R. Gobert makes free throw 1 of 2,40,40
127,2,8:12.0,D. Powell enters the game for S. Mejri,,40,39
128,2,8:12.0,,R. Gobert makes free throw 2 of 2,40,41
129,2,7:56.0,Shooting foul by R. Hood (drawn by W. Matthews),,40,41
130,2,7:56.0,W. Matthews makes free throw 1 of 2,,41,41
131,2,7:56.0,,J. Johnson enters the game for G. Hayward,41,41
132,2,7:56.0,,D. Exum enters the game for S. Mack,41,41
133,2,7:56.0,D. Finney-Smith enters the game for H. Barnes,,41,41
134,2,7:56.0,W. Matthews makes free throw 2 of 2,,42,41
135,2,7:35.0,,R. Gobert misses 2-pt jump shot from 3 ft,42,41
136,2,7:34.0,Defensive rebound by D. Powell,,42,41
137,2,7:26.0,W. Matthews misses 2-pt jump shot from 13 ft,,42,41
138,2,7:26.0,,Defensive rebound by T. Lyles,42,41
139,2,7:20.0,,Personal foul by D. Finney-Smith (drawn by R. Hood),42,41
140,2,7:20.0,,R. Hood misses free throw 1 of 2,42,41
141,2,7:20.0,,Offensive rebound by Team,42,41
142,2,7:20.0,,R. Hood makes free throw 2 of 2,42,42
143,2,7:01.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,42,42
144,2,7:01.0,,Defensive rebound by J. Johnson,42,42
145,2,6:51.0,,Utah full timeout,42,42
146,2,6:51.0,S. Curry enters the game for D. Williams,,42,42
147,2,6:37.0,,J. Johnson misses 2-pt jump shot from 6 ft,42,42
148,2,6:36.0,,Offensive rebound by T. Lyles,42,42
149,2,6:36.0,,T. Lyles makes 2-pt layup from 2 ft,42,44
150,2,6:16.0,D. Powell misses 3-pt jump shot from 22 ft,,42,44
151,2,6:15.0,,Defensive rebound by T. Lyles,42,44
152,2,6:06.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),42,46
153,2,5:50.0,D. Powell makes 2-pt layup from 1 ft (assist by S. Curry),,44,46
154,2,5:50.0,Shooting foul by D. Exum (drawn by D. Powell),,44,46
155,2,5:50.0,D. Powell makes free throw 1 of 1,,45,46
156,2,5:39.0,,T. Lyles misses 3-pt jump shot from 23 ft,45,46
157,2,5:39.0,,Offensive rebound by R. Gobert,45,46
158,2,5:34.0,,Personal foul by D. Harris (drawn by R. Gobert),45,46
159,2,5:34.0,,R. Gobert makes free throw 1 of 2,45,47
160,2,5:34.0,,R. Gobert misses free throw 2 of 2,45,47
161,2,5:34.0,D. Williams enters the game for D. Harris,,45,47
162,2,5:34.0,,B. Diaw enters the game for T. Lyles,45,47
163,2,5:33.0,Defensive rebound by D. Powell,,45,47
164,2,5:11.0,S. Curry misses 3-pt jump shot from 25 ft,,45,47
165,2,5:11.0,,Defensive rebound by J. Johnson,45,47
166,2,5:00.0,,R. Hood misses 2-pt jump shot from 8 ft,45,47
167,2,5:00.0,Defensive rebound by Team,,45,47
168,2,5:00.0,,Loose ball foul by R. Gobert (drawn by D. Powell),45,47
169,2,5:00.0,D. Powell makes free throw 1 of 2,,46,47
170,2,5:00.0,,G. Hayward enters the game for J. Johnson,46,47
171,2,5:00.0,D. Powell makes free throw 2 of 2,,47,47
172,2,4:44.0,,D. Exum makes 3-pt jump shot from 25 ft (assist by G. Hayward),47,50
173,2,4:22.0,D. Powell misses 2-pt layup from 3 ft,,47,50
174,2,4:22.0,,Defensive rebound by R. Hood,47,50
175,2,4:14.0,,Offensive foul by R. Gobert (drawn by W. Matthews),47,50
176,2,4:14.0,,Turnover by R. Gobert (offensive foul),47,50
177,2,4:14.0,H. Barnes enters the game for D. Finney-Smith,,47,50
178,2,4:14.0,,J. Ingles enters the game for R. Hood,47,50
179,2,4:14.0,,D. Favors enters the game for R. Gobert,47,50
180,2,3:56.0,D. Williams makes 2-pt jump shot from 14 ft,,49,50
181,2,3:32.0,,J. Ingles makes 2-pt jump shot from 20 ft,49,52
182,2,3:17.0,W. Matthews misses 3-pt jump shot from 26 ft,,49,52
183,2,3:16.0,,Defensive rebound by B. Diaw,49,52
184,2,3:04.0,,D. Exum misses 3-pt jump shot from 24 ft,49,52
185,2,3:03.0,,Offensive rebound by D. Favors,49,52
186,2,3:03.0,,Shooting foul by H. Barnes (drawn by D. Favors),49,52
187,2,3:03.0,,D. Favors misses free throw 1 of 2,49,52
188,2,3:03.0,,Offensive rebound by Team,49,52
189,2,3:03.0,J. Anderson enters the game for S. Curry,,49,52
190,2,3:03.0,,S. Mack enters the game for D. Exum,49,52
191,2,3:03.0,,D. Favors makes free throw 2 of 2,49,53
192,2,2:45.0,D. Williams misses 2-pt jump shot from 19 ft,,49,53
193,2,2:44.0,Offensive rebound by D. Powell,,49,53
194,2,2:39.0,W. Matthews misses 3-pt jump shot from 25 ft,,49,53
195,2,2:38.0,,Defensive rebound by G. Hayward,49,53
196,2,2:32.0,,Personal foul by J. Anderson (drawn by G. Hayward),49,53
197,2,2:32.0,,Utah full timeout,49,53
198,2,2:32.0,,G. Hayward makes free throw 1 of 2,49,54
199,2,2:32.0,,G. Hayward makes free throw 2 of 2,49,55
200,2,2:20.0,H. Barnes misses 2-pt hook shot from 6 ft,,49,55
201,2,2:19.0,,Defensive rebound by G. Hayward,49,55
202,2,2:09.0,,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),49,57
203,2,1:58.0,Personal foul by D. Favors (drawn by D. Williams),,49,57
204,2,1:58.0,D. Williams makes free throw 1 of 2,,50,57
205,2,1:58.0,D. Williams makes free throw 2 of 2,,51,57
206,2,1:38.0,,G. Hayward makes 2-pt dunk at rim,51,59
207,2,1:17.0,D. Williams makes 2-pt jump shot from 6 ft,,53,59
208,2,1:06.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by S. Mack),53,62
209,2,1:05.0,Dallas full timeout,,53,62
210,2,1:05.0,D. Finney-Smith enters the game for J. Anderson,,53,62
211,2,0:54.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by D. Williams),,56,62
212,2,0:43.0,,Personal foul by D. Williams (drawn by D. Favors),56,62
213,2,0:43.0,,D. Favors makes free throw 1 of 2,56,63
214,2,0:43.0,,D. Favors makes free throw 2 of 2,56,64
215,2,0:30.0,D. Williams misses 3-pt jump shot from 24 ft,,56,64
216,2,0:28.0,,Defensive rebound by D. Favors,56,64
217,2,0:07.0,,Turnover by G. Hayward (lost ball; steal by D. Williams),56,64
218,2,0:00.0,H. Barnes makes 2-pt jump shot from 18 ft (assist by D. Williams),,58,64
219,3,11:49.0,Personal foul by B. Diaw (drawn by H. Barnes),,58,64
220,3,11:44.0,Personal foul by B. Diaw (drawn by H. Barnes),,58,64
221,3,11:43.0,Turnover by H. Barnes (bad pass; steal by R. Gobert),,58,64
222,3,11:20.0,Offensive charge foul by R. Hood (drawn by S. Mejri),,58,64
223,3,11:20.0,,Turnover by R. Hood (offensive foul),58,64
224,3,11:01.0,H. Barnes makes 2-pt jump shot from 14 ft,,60,64
225,3,10:34.0,,D. Exum makes 2-pt layup from 3 ft,60,66
226,3,10:18.0,H. Barnes misses 2-pt jump shot from 15 ft,,60,66
227,3,10:14.0,Offensive rebound by S. Mejri,,60,66
228,3,10:09.0,H. Barnes misses 2-pt jump shot from 17 ft,,60,66
229,3,10:09.0,,Defensive rebound by G. Hayward,60,66
230,3,10:09.0,,Personal foul by S. Mejri (drawn by G. Hayward),60,66
231,3,10:09.0,A. Hammons enters the game for S. Mejri,,60,66
232,3,9:56.0,,Turnover by R. Hood (lost ball),60,66
233,3,9:48.0,Offensive foul by A. Hammons (drawn by D. Exum),,60,66
234,3,9:48.0,Turnover by A. Hammons (offensive foul),,60,66
235,3,9:37.0,,G. Hayward misses 2-pt jump shot from 16 ft,60,66
236,3,9:37.0,Defensive rebound by A. Hammons,,60,66
237,3,9:16.0,W. Matthews misses 2-pt jump shot from 13 ft,,60,66
238,3,9:16.0,,Defensive rebound by R. Gobert,60,66
239,3,9:00.0,,B. Diaw makes 2-pt layup from 2 ft,60,68
240,3,8:43.0,Personal foul by D. Exum (drawn by W. Matthews),,60,68
241,3,8:43.0,,S. Mack enters the game for D. Exum,60,68
242,3,8:30.0,H. Barnes makes 2-pt jump shot from 4 ft,,62,68
243,3,8:09.0,,S. Mack misses 3-pt jump shot from 23 ft,62,68
244,3,8:09.0,Defensive rebound by D. Finney-Smith,,62,68
245,3,7:54.0,A. Hammons makes 3-pt jump shot from 24 ft (assist by D. Williams),,65,68
246,3,7:44.0,,Personal foul by D. Finney-Smith (drawn by G. Hayward),65,68
247,3,7:34.0,,Personal foul by A. Hammons (drawn by S. Mack),65,68
248,3,7:29.0,,R. Hood makes 2-pt layup from 2 ft (assist by S. Mack),65,70
249,3,7:09.0,H. Barnes misses 2-pt jump shot from 10 ft,,65,70
250,3,7:08.0,,Defensive rebound by G. Hayward,65,70
251,3,7:02.0,,Personal foul by A. Hammons (drawn by R. Hood),65,70
252,3,7:02.0,,T. Lyles enters the game for B. Diaw,65,70
253,3,7:02.0,D. Powell enters the game for A. Hammons,,65,70
254,3,7:02.0,S. Curry enters the game for D. Williams,,65,70
255,3,6:52.0,,G. Hayward misses 3-pt jump shot from 25 ft,65,70
256,3,6:51.0,Defensive rebound by D. Powell,,65,70
257,3,6:38.0,H. Barnes makes 2-pt dunk at rim,,67,70
258,3,6:13.0,,R. Hood misses 3-pt jump shot from 25 ft,67,70
259,3,6:13.0,Defensive rebound by W. Matthews,,67,70
260,3,6:04.0,W. Matthews makes 3-pt jump shot from 25 ft,,70,70
261,3,6:04.0,,Utah full timeout,70,70
262,3,5:41.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by T. Lyles),70,73
263,3,5:24.0,H. Barnes misses 2-pt jump shot from 17 ft,,70,73
264,3,5:24.0,,Defensive rebound by S. Mack,70,73
265,3,5:14.0,,Turnover by R. Hood (lost ball; steal by W. Matthews),70,73
266,3,5:08.0,D. Powell makes 2-pt layup from 3 ft (assist by W. Matthews),,72,73
267,3,4:48.0,,T. Lyles makes 2-pt jump shot from 5 ft,72,75
268,3,4:31.0,Turnover by W. Matthews (lost ball; steal by R. Hood),,72,75
269,3,4:29.0,,J. Ingles enters the game for R. Hood,72,75
270,3,4:29.0,D. Harris enters the game for H. Barnes,,72,75
271,3,4:29.0,Dallas full timeout,,72,75
272,3,4:13.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by T. Lyles),72,78
273,3,4:01.0,Personal foul by J. Ingles (drawn by D. Harris),,72,78
274,3,3:51.0,S. Curry misses 2-pt jump shot from 17 ft,,72,78
275,3,3:50.0,,Defensive rebound by G. Hayward,72,78
276,3,3:29.0,,Shooting foul by S. Curry (drawn by S. Mack),72,78
277,3,3:29.0,,S. Mack makes free throw 1 of 2,72,79
278,3,3:29.0,,S. Mack misses free throw 2 of 2,72,79
279,3,3:27.0,Defensive rebound by D. Finney-Smith,,72,79
280,3,3:15.0,W. Matthews misses 2-pt layup from 3 ft,,72,79
281,3,3:15.0,,Defensive rebound by R. Gobert,72,79
282,3,3:03.0,,R. Gobert misses 2-pt layup from 2 ft,72,79
283,3,3:02.0,,Offensive rebound by S. Mack,72,79
284,3,2:54.0,,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),72,81
285,3,2:47.0,Dallas full timeout,,72,81
286,3,2:47.0,D. Williams enters the game for S. Curry,,72,81
287,3,2:47.0,J. Anderson enters the game for W. Matthews,,72,81
288,3,2:47.0,H. Barnes enters the game for D. Finney-Smith,,72,81
289,3,2:47.0,,J. Johnson enters the game for G. Hayward,72,81
290,3,2:32.0,H. Barnes misses 2-pt layup from 2 ft (block by T. Lyles),,72,81
291,3,2:30.0,,Defensive rebound by T. Lyles,72,81
292,3,2:20.0,,S. Mack misses 2-pt layup from 2 ft,72,81
293,3,2:20.0,Defensive rebound by H. Barnes,,72,81
294,3,2:09.0,Shooting foul by R. Gobert (drawn by D. Powell),,72,81
295,3,2:09.0,D. Powell misses free throw 1 of 2,,72,81
296,3,2:09.0,Offensive rebound by Team,,72,81
297,3,2:09.0,,D. Favors enters the game for R. Gobert,72,81
298,3,2:09.0,D. Powell makes free throw 2 of 2,,73,81
299,3,1:56.0,,Shooting foul by H. Barnes (drawn by J. Johnson),73,81
300,3,1:56.0,,J. Johnson makes free throw 1 of 2,73,82
301,3,1:56.0,,J. Johnson makes free throw 2 of 2,73,83
302,3,1:45.0,D. Williams makes 2-pt jump shot from 4 ft,,75,83
303,3,1:22.0,,S. Mack makes 2-pt layup from 1 ft,75,85
304,3,1:12.0,Turnover by D. Williams (lost ball; steal by S. Mack),,75,85
305,3,1:08.0,,T. Lyles makes 2-pt jump shot from 2 ft,75,87
306,3,1:03.0,Dallas full timeout,,75,87
307,3,0:50.0,Shooting foul by J. Ingles (drawn by D. Harris),,75,87
308,3,0:50.0,D. Harris makes free throw 1 of 2,,76,87
309,3,0:50.0,D. Harris makes free throw 2 of 2,,77,87
310,3,0:35.0,,T. Lyles makes 3-pt jump shot from 23 ft (assist by J. Johnson),77,90
311,3,0:17.0,H. Barnes misses 2-pt dunk at rim (block by D. Favors),,77,90
312,3,0:16.0,Offensive rebound by J. Anderson,,77,90
313,3,0:01.0,J. Anderson misses 3-pt jump shot from 25 ft,,77,90
314,3,0:00.0,,Defensive rebound by J. Ingles,77,90
315,4,11:41.0,,J. Johnson makes 2-pt jump shot from 19 ft,77,92
316,4,11:22.0,H. Barnes makes 2-pt layup from 3 ft,,79,92
317,4,11:03.0,,Turnover by D. Favors (lost ball; steal by D. Harris),79,92
318,4,10:46.0,D. Powell makes 2-pt jump shot from 3 ft (assist by D. Williams),,81,92
319,4,10:24.0,,J. Johnson misses 3-pt jump shot from 26 ft,81,92
320,4,10:24.0,Defensive rebound by J. Anderson,,81,92
321,4,10:03.0,D. Powell misses 3-pt jump shot from 24 ft,,81,92
322,4,10:03.0,,Defensive rebound by S. Mack,81,92
323,4,9:56.0,,Turnover by S. Mack (lost ball; steal by D. Harris),81,92
324,4,9:37.0,D. Williams makes 2-pt jump shot from 17 ft,,83,92
325,4,9:37.0,,Utah full timeout,83,92
326,4,9:37.0,S. Mejri enters the game for D. Powell,,83,92
327,4,9:37.0,,R. Gobert enters the game for D. Favors,83,92
328,4,9:37.0,,D. Exum enters the game for S. Mack,83,92
329,4,9:37.0,,G. Hayward enters the game for T. Lyles,83,92
330,4,9:26.0,,Turnover by J. Ingles (bad pass; steal by H. Barnes),83,92
331,4,9:08.0,H. Barnes misses 2-pt jump shot from 9 ft,,83,92
332,4,9:08.0,,Defensive rebound by J. Ingles,83,92
333,4,8:56.0,,Shooting foul by J. Anderson (drawn by R. Gobert),83,92
334,4,8:56.0,,R. Gobert makes free throw 1 of 2,83,93
335,4,8:56.0,S. Curry enters the game for D. Williams,,83,93
336,4,8:56.0,,R. Gobert makes free throw 2 of 2,83,94
337,4,8:34.0,J. Anderson misses 3-pt jump shot from 25 ft,,83,94
338,4,8:32.0,,Defensive rebound by Team,83,94
339,4,8:20.0,,G. Hayward misses 3-pt jump shot from 25 ft,83,94
340,4,8:19.0,Defensive rebound by H. Barnes,,83,94
341,4,8:00.0,Shooting foul by G. Hayward (drawn by J. Anderson),,83,94
342,4,8:00.0,J. Anderson makes free throw 1 of 3,,84,94
343,4,8:00.0,J. Anderson makes free throw 2 of 3,,85,94
344,4,8:00.0,W. Matthews enters the game for D. Harris,,85,94
345,4,8:00.0,,R. Hood enters the game for J. Johnson,85,94
346,4,8:00.0,J. Anderson makes free throw 3 of 3,,86,94
347,4,7:45.0,,D. Exum misses 3-pt jump shot from 24 ft,86,94
348,4,7:45.0,Defensive rebound by S. Mejri,,86,94
349,4,7:27.0,S. Curry misses 2-pt jump shot from 6 ft,,86,94
350,4,7:27.0,,Defensive rebound by D. Exum,86,94
351,4,7:16.0,,J. Ingles makes 3-pt jump shot from 24 ft,86,97
352,4,7:14.0,Dallas full timeout,,86,97
353,4,7:14.0,D. Williams enters the game for H. Barnes,,86,97
354,4,7:01.0,Shooting foul by G. Hayward (drawn by D. Williams),,86,97
355,4,7:01.0,D. Williams makes free throw 1 of 2,,87,97
356,4,7:01.0,D. Williams makes free throw 2 of 2,,88,97
357,4,6:43.0,,Turnover by R. Gobert (3 sec),88,97
358,4,6:32.0,D. Williams misses 3-pt jump shot from 25 ft,,88,97
359,4,6:30.0,Offensive rebound by S. Mejri,,88,97
360,4,6:18.0,W. Matthews makes 3-pt jump shot from 24 ft,,91,97
361,4,5:56.0,,Turnover by G. Hayward (lost ball; steal by W. Matthews),91,97
362,4,5:32.0,S. Curry misses 2-pt jump shot from 17 ft,,91,97
363,4,5:31.0,Offensive rebound by J. Anderson,,91,97
364,4,5:29.0,J. Anderson misses 2-pt jump shot from 4 ft,,91,97
365,4,5:29.0,,Defensive rebound by G. Hayward,91,97
366,4,5:19.0,,J. Ingles misses 3-pt jump shot from 24 ft,91,97
367,4,5:18.0,Defensive rebound by S. Curry,,91,97
368,4,5:04.0,D. Williams misses 2-pt jump shot from 17 ft,,91,97
369,4,5:04.0,,Defensive rebound by G. Hayward,91,97
370,4,4:56.0,,Shooting foul by J. Anderson (drawn by R. Gobert),91,97
371,4,4:56.0,,R. Gobert misses free throw 1 of 2,91,97
372,4,4:56.0,,Offensive rebound by Team,91,97
373,4,4:56.0,,S. Mack enters the game for D. Exum,91,97
374,4,4:56.0,,J. Johnson enters the game for J. Ingles,91,97
375,4,4:56.0,H. Barnes enters the game for J. Anderson,,91,97
376,4,4:56.0,,R. Gobert makes free throw 2 of 2,91,98
377,4,4:34.0,W. Matthews misses 3-pt jump shot from 23 ft,,91,98
378,4,4:33.0,,Defensive rebound by G. Hayward,91,98
379,4,4:23.0,,Shooting foul by W. Matthews (drawn by S. Mack),91,98
380,4,4:23.0,,S. Mack makes free throw 1 of 2,91,99
381,4,4:23.0,,S. Mack makes free throw 2 of 2,91,100
382,4,4:12.0,S. Curry makes 3-pt jump shot from 23 ft (assist by H. Barnes),,94,100
383,4,3:49.0,,J. Johnson misses 3-pt jump shot from 25 ft,94,100
384,4,3:48.0,Defensive rebound by S. Curry,,94,100
385,4,3:29.0,W. Matthews misses 3-pt jump shot from 25 ft,,94,100
386,4,3:29.0,,Defensive rebound by G. Hayward,94,100
387,4,3:20.0,Offensive charge foul by G. Hayward (drawn by S. Mejri),,94,100
388,4,3:20.0,,Turnover by G. Hayward (offensive foul),94,100
389,4,3:08.0,H. Barnes makes 2-pt jump shot from 16 ft,,96,100
390,4,2:45.0,,R. Gobert misses 2-pt hook shot from 4 ft,96,100
391,4,2:44.0,Defensive rebound by S. Curry,,96,100
