,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
31,1,7:11.0,I. Thomas makes 2-pt layup at rim (assist by J. Crowder),,13,9
32,1,6:58.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,13,9
33,1,6:58.0,Defensive rebound by A. Horford,,13,9
34,1,6:48.0,J. Brown makes 2-pt layup at rim (assist by A. Horford),,15,9
35,1,6:33.0,,J. Leuer misses 2-pt jump shot from 12 ft,15,9
36,1,6:33.0,Defensive rebound by J. Crowder,,15,9
37,1,6:11.0,I. Thomas misses 2-pt jump shot from 10 ft,,15,9
38,1,6:11.0,,Defensive rebound by A. Drummond,15,9
39,1,6:05.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,15,9
40,1,6:05.0,Defensive rebound by A. Johnson,,15,9
41,1,6:02.0,Turnover by A. Johnson (bad pass; steal by A. Drummond),,15,9
42,1,5:55.0,,R. Jackson misses 2-pt layup at rim (block by A. Horford),15,9
43,1,5:54.0,Defensive rebound by A. Johnson,,15,9
44,1,5:51.0,I. Thomas makes 2-pt layup at rim (assist by A. Johnson),,17,9
45,1,5:31.0,,Shooting foul by A. Johnson (drawn by A. Drummond),17,9
46,1,5:31.0,,A. Drummond makes 2-pt hook shot from 9 ft (assist by M. Morris),17,11
47,1,5:31.0,,A. Drummond misses free throw 1 of 1,17,11
48,1,5:31.0,,T. Harris enters the game for M. Morris,17,11
49,1,5:30.0,Defensive rebound by A. Johnson,,17,11
50,1,5:12.0,A. Horford misses 2-pt layup from 1 ft,,17,11
51,1,5:11.0,Offensive rebound by A. Johnson,,17,11
52,1,5:08.0,A. Johnson makes 2-pt dunk at rim,,19,11
53,1,4:59.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by J. Leuer),19,14
54,1,4:43.0,I. Thomas misses 3-pt jump shot from 27 ft,,19,14
55,1,4:43.0,,Defensive rebound by A. Drummond,19,14
56,1,4:34.0,,J. Leuer makes 3-pt jump shot from 26 ft (assist by R. Jackson),19,17
57,1,4:08.0,A. Horford misses 2-pt jump shot from 6 ft,,19,17
58,1,4:08.0,Offensive rebound by Team,,19,17
59,1,4:08.0,K. Olynyk enters the game for A. Johnson,,19,17
60,1,4:08.0,M. Smart enters the game for J. Brown,,19,17
61,1,4:01.0,A. Horford misses 3-pt jump shot from 27 ft,,19,17
62,1,4:00.0,,Defensive rebound by J. Leuer,19,17
63,1,3:54.0,,Turnover by T. Harris (lost ball; steal by J. Crowder),19,17
64,1,3:53.0,Personal foul by J. Leuer (drawn by J. Crowder),,19,17
65,1,3:53.0,T. Rozier enters the game for I. Thomas,,19,17
66,1,3:53.0,,M. Morris enters the game for J. Leuer,19,17
67,1,3:39.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by A. Horford),,22,17
68,1,3:22.0,,T. Harris misses 3-pt jump shot from 24 ft,22,17
69,1,3:22.0,Defensive rebound by J. Crowder,,22,17
70,1,3:15.0,J. Crowder misses 3-pt jump shot from 25 ft,,22,17
71,1,3:14.0,,Defensive rebound by K. Caldwell-Pope,22,17
72,1,3:09.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,22,17
73,1,3:09.0,,Offensive rebound by R. Jackson,22,17
74,1,2:59.0,,K. Caldwell-Pope makes 2-pt jump shot from 16 ft (assist by R. Jackson),22,19
75,1,2:43.0,T. Rozier makes 2-pt layup from 1 ft (assist by K. Olynyk),,24,19
76,1,2:29.0,,R. Jackson makes 2-pt jump shot from 17 ft,24,21
77,1,2:14.0,M. Smart misses 2-pt layup from 2 ft (block by K. Caldwell-Pope),,24,21
78,1,2:13.0,Offensive rebound by M. Smart,,24,21
79,1,2:09.0,J. Crowder misses 3-pt jump shot from 26 ft,,24,21
80,1,2:09.0,,Defensive rebound by T. Harris,24,21
81,1,1:58.0,,A. Drummond misses 2-pt hook shot from 6 ft,24,21
82,1,1:57.0,Defensive rebound by K. Olynyk,,24,21
83,1,1:46.0,K. Olynyk misses 2-pt layup at rim,,24,21
84,1,1:45.0,,Defensive rebound by A. Drummond,24,21
85,1,1:41.0,,Turnover by M. Morris (traveling),24,21
86,1,1:41.0,Boston full timeout,,24,21
87,1,1:41.0,J. Jerebko enters the game for J. Crowder,,24,21
88,1,1:41.0,J. Young enters the game for A. Horford,,24,21
89,1,1:41.0,,A. Baynes enters the game for A. Drummond,24,21
90,1,1:41.0,,I. Smith enters the game for R. Jackson,24,21
91,1,1:30.0,K. Olynyk makes 3-pt jump shot from 26 ft (assist by M. Smart),,27,21
92,1,1:11.0,,M. Morris misses 2-pt jump shot from 22 ft,27,21
93,1,1:11.0,Defensive rebound by K. Olynyk,,27,21
94,1,1:02.0,J. Jerebko misses 3-pt jump shot from 25 ft,,27,21
95,1,1:02.0,,Defensive rebound by I. Smith,27,21
96,1,0:59.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by I. Smith),27,23
97,1,0:44.0,J. Young misses 3-pt jump shot from 23 ft,,27,23
98,1,0:44.0,Offensive rebound by T. Rozier,,27,23
99,1,0:44.0,,Loose ball foul by I. Smith (drawn by T. Rozier),27,23
100,1,0:25.0,Turnover by K. Olynyk (lost ball; steal by T. Harris),,27,23
101,1,0:21.0,,Turnover by T. Harris (lost ball),27,23
102,1,0:02.0,J. Jerebko misses 2-pt jump shot from 8 ft,,27,23
103,1,0:01.0,Offensive rebound by J. Jerebko,,27,23
104,1,0:00.0,J. Jerebko misses 2-pt layup from 1 ft,,27,23
105,1,0:00.0,Offensive rebound by Team,,27,23
106,2,11:48.0,Turnover by T. Rozier (bad pass; steal by S. Johnson),,27,23
107,2,11:42.0,,I. Smith misses 2-pt layup from 1 ft,27,23
108,2,11:41.0,Defensive rebound by K. Olynyk,,27,23
109,2,11:34.0,M. Smart misses 3-pt jump shot from 25 ft,,27,23
110,2,11:32.0,,Defensive rebound by I. Smith,27,23
111,2,11:23.0,,T. Harris makes 2-pt jump shot from 16 ft (assist by I. Smith),27,25
112,2,11:02.0,K. Olynyk misses 2-pt layup from 1 ft,,27,25
113,2,11:02.0,,Defensive rebound by M. Morris,27,25
114,2,10:55.0,,Turnover by M. Morris (bad pass),27,25
115,2,10:32.0,K. Olynyk misses 2-pt jump shot from 10 ft,,27,25
116,2,10:32.0,,Defensive rebound by S. Johnson,27,25
117,2,10:23.0,,Turnover by M. Morris (bad pass; steal by J. Jerebko),27,25
118,2,10:11.0,J. Young misses 3-pt jump shot from 26 ft,,27,25
119,2,10:11.0,,Defensive rebound by I. Smith,27,25
120,2,9:55.0,,Shooting foul by K. Olynyk (drawn by T. Harris),27,25
121,2,9:55.0,,T. Harris misses free throw 1 of 2,27,25
122,2,9:55.0,,Offensive rebound by Team,27,25
123,2,9:55.0,,T. Harris makes free throw 2 of 2,27,26
124,2,9:41.0,K. Olynyk makes 2-pt jump shot from 22 ft (assist by T. Rozier),,29,26
125,2,9:29.0,,S. Johnson makes 2-pt layup at rim,29,28
126,2,9:05.0,M. Smart misses 2-pt jump shot from 12 ft,,29,28
127,2,9:03.0,,Defensive rebound by S. Johnson,29,28
128,2,8:53.0,,T. Harris misses 2-pt jump shot from 8 ft,29,28
129,2,8:52.0,Defensive rebound by M. Smart,,29,28
130,2,8:32.0,T. Rozier misses 3-pt jump shot from 26 ft,,29,28
131,2,8:32.0,,Defensive rebound by I. Smith,29,28
132,2,8:28.0,,Shooting foul by T. Rozier (drawn by A. Baynes),29,28
133,2,8:28.0,Official timeout,,29,28
134,2,8:28.0,,A. Baynes makes free throw 1 of 2,29,29
135,2,8:28.0,I. Thomas enters the game for K. Olynyk,,29,28
136,2,8:28.0,A. Johnson enters the game for M. Smart,,29,28
137,2,8:28.0,,A. Baynes misses free throw 2 of 2,29,29
138,2,8:27.0,,Offensive rebound by T. Harris,29,29
139,2,8:19.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by S. Johnson),29,32
140,2,8:04.0,Shooting foul by I. Smith (drawn by I. Thomas),,29,32
141,2,8:04.0,I. Thomas makes free throw 1 of 3,,30,32
142,2,8:04.0,I. Thomas makes free throw 2 of 3,,31,32
143,2,8:04.0,J. Brown enters the game for J. Young,,31,32
144,2,8:04.0,,R. Jackson enters the game for A. Baynes,31,32
145,2,8:04.0,,K. Caldwell-Pope enters the game for I. Smith,31,32
146,2,8:04.0,,A. Drummond enters the game for S. Johnson,31,32
147,2,8:04.0,I. Thomas makes free throw 3 of 3,,32,32
148,2,7:53.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,32,32
149,2,7:53.0,Defensive rebound by J. Jerebko,,32,32
150,2,7:39.0,A. Johnson makes 2-pt layup from 1 ft (assist by I. Thomas),,34,32
151,2,7:26.0,,Turnover by R. Jackson (lost ball; steal by I. Thomas),34,32
152,2,7:23.0,Shooting foul by T. Harris (drawn by J. Jerebko),,34,32
153,2,7:23.0,J. Jerebko makes free throw 1 of 2,,35,32
154,2,7:23.0,J. Jerebko makes free throw 2 of 2,,36,32
155,2,7:15.0,,Personal foul by T. Rozier (drawn by K. Caldwell-Pope),36,32
156,2,7:15.0,,J. Leuer enters the game for M. Morris,36,32
157,2,7:07.0,,T. Harris misses 3-pt jump shot from 26 ft,36,32
158,2,7:06.0,Defensive rebound by T. Rozier,,36,32
159,2,6:55.0,T. Rozier makes 3-pt jump shot from 24 ft (assist by I. Thomas),,39,32
160,2,6:55.0,,Detroit full timeout,39,32
161,2,6:36.0,,R. Jackson makes 3-pt jump shot from 25 ft (assist by T. Harris),39,35
162,2,6:14.0,J. Jerebko makes 2-pt layup from 1 ft (assist by A. Johnson),,41,35
163,2,6:00.0,,Turnover by K. Caldwell-Pope (bad pass),41,35
164,2,6:00.0,A. Horford enters the game for J. Jerebko,,41,35
165,2,6:00.0,M. Smart enters the game for T. Rozier,,41,35
166,2,5:46.0,I. Thomas makes 2-pt layup at rim (assist by A. Horford),,43,35
167,2,5:33.0,,J. Leuer misses 3-pt jump shot from 26 ft,43,35
168,2,5:32.0,Defensive rebound by J. Brown,,43,35
169,2,5:17.0,A. Horford misses 2-pt jump shot from 6 ft,,43,35
170,2,5:17.0,,Defensive rebound by A. Drummond,43,35
171,2,5:05.0,,Shooting foul by A. Johnson (drawn by A. Drummond),43,35
172,2,5:05.0,,A. Drummond misses free throw 1 of 2,43,35
173,2,5:05.0,,Offensive rebound by Team,43,35
174,2,5:05.0,,A. Drummond misses free throw 2 of 2,43,35
175,2,5:05.0,,M. Morris enters the game for T. Harris,43,35
176,2,5:03.0,Defensive rebound by A. Horford,,43,35
177,2,4:49.0,M. Smart makes 2-pt layup from 1 ft (assist by J. Brown),,45,35
178,2,4:35.0,,Turnover by M. Morris (lost ball; steal by I. Thomas),45,35
179,2,4:31.0,I. Thomas misses 2-pt jump shot from 4 ft,,45,35
180,2,4:31.0,Offensive rebound by J. Brown,,45,35
181,2,4:31.0,J. Brown makes 2-pt layup from 1 ft,,47,35
182,2,4:31.0,,Detroit full timeout,47,35
183,2,4:11.0,,J. Leuer misses 3-pt jump shot from 26 ft,47,35
184,2,4:10.0,Defensive rebound by A. Johnson,,47,35
185,2,3:57.0,Offensive foul by J. Brown (drawn by R. Jackson),,47,35
186,2,3:57.0,Turnover by J. Brown (offensive foul),,47,35
187,2,3:57.0,J. Crowder enters the game for J. Brown,,47,35
188,2,3:40.0,,R. Jackson makes 3-pt jump shot from 25 ft (assist by M. Morris),47,38
189,2,3:23.0,A. Horford misses 2-pt hook shot from 5 ft,,47,38
190,2,3:21.0,,Defensive rebound by A. Drummond,47,38
191,2,3:12.0,,Shooting foul by J. Crowder (drawn by R. Jackson),47,38
192,2,3:12.0,,R. Jackson makes free throw 1 of 2,47,39
193,2,3:12.0,K. Olynyk enters the game for A. Johnson,,47,39
194,2,3:12.0,,R. Jackson makes free throw 2 of 2,47,40
195,2,2:50.0,M. Smart makes 2-pt layup at rim,,49,40
196,2,2:47.0,,Personal take foul by K. Olynyk (drawn by A. Drummond),49,40
197,2,2:47.0,,A. Drummond misses free throw 1 of 2,49,40
198,2,2:47.0,,Offensive rebound by Team,49,40
199,2,2:47.0,,A. Drummond misses free throw 2 of 2,49,40
200,2,2:47.0,,T. Harris enters the game for J. Leuer,49,40
201,2,2:46.0,Defensive rebound by A. Horford,,49,40
202,2,2:39.0,Personal foul by K. Caldwell-Pope (drawn by I. Thomas),,49,40
203,2,2:39.0,,A. Baynes enters the game for A. Drummond,49,40
204,2,2:21.0,K. Olynyk misses 3-pt jump shot from 23 ft,,49,40
205,2,2:21.0,,Defensive rebound by M. Morris,49,40
206,2,2:11.0,,M. Morris makes 2-pt jump shot from 17 ft,49,42
207,2,1:53.0,I. Thomas makes 3-pt jump shot from 24 ft,,52,42
208,2,1:37.0,,R. Jackson makes 3-pt jump shot from 26 ft,52,45
209,2,1:21.0,A. Horford misses 2-pt jump shot from 15 ft,,52,45
210,2,1:21.0,Offensive rebound by Team,,52,45
211,2,1:21.0,,Loose ball foul by M. Morris (drawn by K. Olynyk),52,45
212,2,1:06.0,I. Thomas makes 2-pt layup from 1 ft,,54,45
213,2,0:56.0,,R. Jackson misses 2-pt layup from 1 ft,54,45
214,2,0:55.0,,Offensive rebound by A. Baynes,54,45
215,2,0:54.0,,A. Baynes makes 2-pt layup from 1 ft,54,47
216,2,0:36.0,M. Smart misses 3-pt jump shot from 26 ft,,54,47
217,2,0:35.0,,Defensive rebound by M. Morris,54,47
218,2,0:28.0,,Turnover by M. Morris (bad pass),54,47
219,2,0:06.0,A. Horford misses 3-pt jump shot from 25 ft,,54,47
220,2,0:05.0,,Defensive rebound by R. Jackson,54,47
221,2,0:00.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by R. Jackson),54,50
222,3,11:46.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by A. Johnson),,57,50
223,3,11:34.0,,Turnover by J. Leuer (step out of bounds),57,50
224,3,11:23.0,Shooting foul by R. Jackson (drawn by J. Crowder),,57,50
225,3,11:23.0,J. Crowder makes free throw 1 of 2,,58,50
226,3,11:23.0,J. Crowder makes free throw 2 of 2,,59,50
227,3,11:11.0,,J. Leuer misses 3-pt jump shot from 25 ft,59,50
228,3,11:11.0,Defensive rebound by J. Crowder,,59,50
229,3,11:05.0,,Violation by K. Caldwell-Pope (kicked ball),59,50
230,3,11:03.0,Turnover by J. Brown (inbound),,59,50
231,3,10:50.0,,M. Morris misses 3-pt jump shot from 26 ft,59,50
232,3,10:50.0,Defensive rebound by A. Johnson,,59,50
233,3,10:32.0,I. Thomas makes 3-pt jump shot from 26 ft (assist by J. Crowder),,62,50
234,3,10:14.0,,A. Drummond makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),62,52
235,3,9:53.0,Personal foul by M. Morris (drawn by J. Crowder),,62,52
236,3,9:44.0,A. Horford makes 2-pt dunk at rim (assist by J. Crowder),,64,52
237,3,9:29.0,,Turnover by A. Drummond (bad pass),64,52
238,3,9:23.0,Offensive foul by J. Brown (drawn by R. Jackson),,64,52
239,3,9:23.0,Turnover by J. Brown (offensive foul),,64,52
240,3,9:14.0,,Turnover by J. Leuer (bad pass; steal by I. Thomas),64,52
241,3,9:06.0,I. Thomas makes 3-pt jump shot from 26 ft,,67,52
242,3,8:59.0,,Detroit full timeout,67,52
243,3,8:49.0,,J. Leuer misses 3-pt jump shot from 26 ft,67,52
244,3,8:49.0,,Offensive rebound by A. Drummond,67,52
245,3,8:43.0,,A. Drummond makes 2-pt hook shot from 5 ft,67,54
246,3,8:29.0,I. Thomas misses 3-pt jump shot from 26 ft,,67,54
247,3,8:29.0,,Defensive rebound by Team,67,54
248,3,8:14.0,,A. Drummond makes 2-pt hook shot from 5 ft (assist by K. Caldwell-Pope),67,56
249,3,8:14.0,,Shooting foul by A. Johnson (drawn by A. Drummond),67,56
250,3,8:14.0,,A. Drummond misses free throw 1 of 1,67,56
251,3,8:11.0,Defensive rebound by A. Horford,,67,56
252,3,8:02.0,Turnover by J. Brown (bad pass; steal by A. Drummond),,67,56
253,3,7:56.0,,A. Drummond misses 2-pt dunk at rim,67,56
254,3,7:55.0,Defensive rebound by A. Johnson,,67,56
255,3,7:55.0,Turnover by A. Johnson (traveling),,67,56
256,3,7:48.0,,Personal foul by I. Thomas (drawn by R. Jackson),67,56
257,3,7:40.0,,M. Morris misses 3-pt jump shot from 25 ft,67,56
258,3,7:40.0,,Offensive rebound by Team,67,56
259,3,7:40.0,Loose ball foul by A. Johnson (drawn by A. Drummond),,67,56
260,3,7:26.0,,A. Drummond misses 2-pt hook shot from 7 ft,67,56
261,3,7:25.0,,Offensive rebound by M. Morris,67,56
262,3,7:24.0,,M. Morris misses 2-pt layup from 1 ft,67,56
263,3,7:22.0,Defensive rebound by J. Crowder,,67,56
264,3,7:11.0,Turnover by I. Thomas (bad pass),,67,56
265,3,6:58.0,,R. Jackson makes 2-pt jump shot from 16 ft,67,58
266,3,6:58.0,Boston full timeout,,67,58
267,3,6:58.0,K. Olynyk enters the game for A. Johnson,,67,58
268,3,6:44.0,Turnover by I. Thomas (lost ball; steal by K. Caldwell-Pope),,67,58
269,3,6:37.0,,A. Drummond makes 2-pt hook shot from 6 ft (assist by K. Caldwell-Pope),67,60
270,3,6:37.0,,Shooting foul by A. Horford (drawn by A. Drummond),67,60
271,3,6:37.0,,A. Drummond misses free throw 1 of 1,67,60
272,3,6:37.0,,Offensive rebound by M. Morris,67,60
273,3,6:37.0,Loose ball foul by K. Olynyk (drawn by M. Morris),,67,60
274,3,6:37.0,,M. Morris misses free throw 1 of 2,67,60
275,3,6:37.0,,Offensive rebound by Team,67,60
276,3,6:37.0,M. Smart enters the game for J. Brown,,67,60
277,3,6:37.0,,M. Morris makes free throw 2 of 2,67,61
278,3,6:23.0,Personal foul by R. Jackson (drawn by M. Smart),,67,61
279,3,6:06.0,I. Thomas misses 3-pt jump shot from 25 ft,,67,61
280,3,6:06.0,,Defensive rebound by M. Morris,67,61
281,3,6:06.0,,Personal foul by J. Crowder (drawn by M. Morris),67,61
282,3,6:06.0,,M. Morris makes free throw 1 of 2,67,62
283,3,6:06.0,,M. Morris makes free throw 2 of 2,67,63
284,3,5:47.0,K. Olynyk misses 3-pt jump shot from 24 ft,,67,63
285,3,5:46.0,,Defensive rebound by A. Drummond,67,63
286,3,5:42.0,,Turnover by J. Leuer (bad pass; steal by K. Olynyk),67,63
287,3,5:36.0,K. Olynyk misses 2-pt jump shot from 7 ft,,67,63
288,3,5:36.0,,Defensive rebound by Team,67,63
289,3,5:36.0,,T. Harris enters the game for J. Leuer,67,63
290,3,5:22.0,,K. Caldwell-Pope misses 2-pt jump shot from 7 ft,67,63
291,3,5:20.0,Defensive rebound by A. Horford,,67,63
292,3,5:13.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by M. Smart),,70,63
293,3,4:49.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by M. Morris),70,66
294,3,4:27.0,M. Smart misses 3-pt jump shot from 24 ft,,70,66
295,3,4:27.0,,Defensive rebound by K. Caldwell-Pope,70,66
296,3,4:17.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,70,66
297,3,4:17.0,Defensive rebound by K. Olynyk,,70,66
298,3,4:01.0,Turnover by M. Smart (lost ball; steal by M. Morris),,70,66
299,3,3:53.0,,M. Morris misses 3-pt jump shot from 27 ft,70,66
300,3,3:53.0,Defensive rebound by K. Olynyk,,70,66
301,3,3:49.0,,Violation by K. Caldwell-Pope (kicked ball),70,66
302,3,3:45.0,Turnover by M. Smart (lost ball),,70,66
303,3,3:45.0,T. Rozier enters the game for I. Thomas,,70,66
304,3,3:31.0,,R. Jackson misses 2-pt jump shot from 8 ft,70,66
305,3,3:31.0,Defensive rebound by K. Olynyk,,70,66
306,3,3:15.0,Turnover by K. Olynyk (bad pass; steal by R. Jackson),,70,66
307,3,3:10.0,,Turnover by R. Jackson (bad pass; steal by M. Smart),70,66
308,3,3:06.0,J. Crowder makes 2-pt layup at rim (assist by T. Rozier),,72,66
309,3,2:45.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by R. Jackson),72,68
310,3,2:25.0,Def 3 sec tech foul by T. Harris,,72,68
311,3,2:25.0,T. Zeller enters the game for A. Horford,,72,68
312,3,2:25.0,,I. Smith enters the game for R. Jackson,72,68
313,3,2:25.0,J. Crowder makes technical free throw,,73,68
314,3,2:19.0,J. Crowder misses 2-pt jump shot from 20 ft,,73,68
315,3,2:19.0,,Defensive rebound by K. Caldwell-Pope,73,68
316,3,2:19.0,,Personal take foul by T. Zeller (drawn by A. Drummond),73,68
317,3,2:19.0,,A. Drummond misses free throw 1 of 2,73,68
318,3,2:19.0,,Offensive rebound by Team,73,68
319,3,2:19.0,,A. Drummond makes free throw 2 of 2,73,69
320,3,1:53.0,T. Rozier makes 3-pt jump shot from 26 ft,,76,69
321,3,1:38.0,,T. Harris misses 2-pt dunk at rim,76,69
322,3,1:37.0,Defensive rebound by T. Rozier,,76,69
323,3,1:32.0,Shooting foul by K. Caldwell-Pope (drawn by T. Rozier),,76,69
324,3,1:32.0,T. Rozier makes free throw 1 of 2,,77,69
325,3,1:32.0,J. Brown enters the game for J. Crowder,,77,69
326,3,1:32.0,,S. Johnson enters the game for K. Caldwell-Pope,77,69
327,3,1:32.0,T. Rozier makes free throw 2 of 2,,78,69
328,3,1:18.0,,Personal foul by M. Smart (drawn by S. Johnson),78,69
329,3,1:18.0,,S. Johnson makes free throw 1 of 2,78,70
330,3,1:18.0,,S. Johnson makes free throw 2 of 2,78,71
331,3,1:05.0,Personal foul by I. Smith (drawn by M. Smart),,78,71
332,3,1:05.0,M. Smart misses free throw 1 of 2,,78,71
333,3,1:05.0,Offensive rebound by Team,,78,71
334,3,1:05.0,M. Smart makes free throw 2 of 2,,79,71
335,3,0:49.0,,A. Drummond misses 2-pt jump shot from 10 ft,79,71
336,3,0:49.0,Defensive rebound by J. Brown,,79,71
337,3,0:28.0,Turnover by Team (shot clock),,79,71
338,3,0:06.0,,M. Morris makes 2-pt jump shot from 14 ft,79,73
339,3,0:06.0,,Shooting foul by T. Rozier (drawn by M. Morris),79,73
340,3,0:06.0,I. Thomas enters the game for J. Brown,,79,73
341,3,0:06.0,,M. Morris makes free throw 1 of 1,79,74
342,3,0:00.0,I. Thomas misses 3-pt jump shot from 27 ft (block by I. Smith),,79,74
343,3,0:00.0,Offensive rebound by Team,,79,74
344,4,11:45.0,,Turnover by A. Drummond (traveling),79,74
345,4,11:31.0,Boston full timeout,,79,74
346,4,11:23.0,J. Brown misses 2-pt jump shot from 4 ft,,79,74
347,4,11:23.0,,Defensive rebound by A. Drummond,79,74
348,4,11:01.0,,J. Leuer misses 2-pt hook shot from 6 ft,79,74
349,4,11:00.0,,Offensive rebound by J. Leuer,79,74
350,4,10:53.0,,J. Leuer makes 2-pt jump shot from 6 ft,79,76
351,4,10:43.0,Turnover by K. Olynyk (lost ball; steal by S. Johnson),,79,76
352,4,10:34.0,,Turnover by A. Drummond (bad pass; steal by J. Brown),79,76
353,4,10:34.0,Personal foul by I. Smith (drawn by J. Brown),,79,76
354,4,10:34.0,A. Horford enters the game for K. Olynyk,,79,76
355,4,10:34.0,J. Jerebko enters the game for T. Zeller,,79,76
356,4,10:26.0,Personal foul by S. Johnson (drawn by M. Smart),,79,76
357,4,10:10.0,J. Jerebko misses 2-pt jump shot from 9 ft,,79,76
358,4,10:08.0,,Defensive rebound by A. Drummond,79,76
359,4,10:02.0,,Shooting foul by M. Smart (drawn by J. Leuer),79,76
360,4,10:02.0,,J. Leuer misses free throw 1 of 2,79,76
361,4,10:02.0,,Offensive rebound by Team,79,76
362,4,10:02.0,,J. Leuer misses free throw 2 of 2,79,76
363,4,10:02.0,I. Thomas enters the game for T. Rozier,,79,76
364,4,10:01.0,Defensive rebound by A. Horford,,79,76
365,4,9:41.0,M. Smart makes 2-pt jump shot from 14 ft,,81,76
366,4,9:41.0,Shooting foul by A. Drummond (drawn by M. Smart),,81,76
367,4,9:41.0,M. Smart makes free throw 1 of 1,,82,76
368,4,9:26.0,,I. Smith makes 2-pt jump shot from 15 ft,82,78
369,4,9:00.0,J. Brown misses 2-pt jump shot from 19 ft,,82,78
370,4,9:00.0,Offensive rebound by Team,,82,78
371,4,9:00.0,Turnover by Team (shot clock),,82,78
372,4,8:49.0,,I. Smith misses 2-pt layup from 1 ft,82,78
373,4,8:49.0,,Offensive rebound by Team,82,78
374,4,8:41.0,,Shooting foul by M. Smart (drawn by T. Harris),82,78
375,4,8:41.0,,T. Harris makes free throw 1 of 2,82,79
376,4,8:41.0,,T. Harris misses free throw 2 of 2,82,79
377,4,8:41.0,J. Crowder enters the game for J. Brown,,82,79
378,4,8:40.0,Defensive rebound by A. Horford,,82,79
379,4,8:22.0,I. Thomas misses 2-pt layup from 1 ft,,82,79
380,4,8:21.0,Offensive rebound by M. Smart,,82,79
381,4,8:18.0,M. Smart makes 2-pt layup at rim,,84,79
382,4,7:59.0,,S. Johnson makes 3-pt jump shot from 26 ft (assist by I. Smith),84,82
383,4,7:39.0,A. Horford misses 3-pt jump shot from 25 ft,,84,82
384,4,7:39.0,,Defensive rebound by J. Leuer,84,82
385,4,7:23.0,,I. Smith misses 2-pt jump shot from 17 ft,84,82
386,4,7:23.0,Defensive rebound by Team,,84,82
387,4,7:03.0,I. Thomas misses 2-pt jump shot from 6 ft,,84,82
