,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
75,1,4:18.0,N. Mirotić misses 3-pt jump shot from 27 ft,,15,21
76,1,4:17.0,Offensive rebound by R. Lopez,,15,21
77,1,4:17.0,R. Lopez makes 2-pt dunk at rim,,17,21
78,1,4:01.0,,I. Thomas makes 2-pt layup from 3 ft,17,23
79,1,3:45.0,J. Grant misses 2-pt layup from 2 ft,,17,23
80,1,3:44.0,Offensive rebound by R. Lopez,,17,23
81,1,3:44.0,R. Lopez misses 2-pt layup from 2 ft,,17,23
82,1,3:43.0,Offensive rebound by R. Lopez,,17,23
83,1,3:43.0,R. Lopez makes 2-pt layup from 3 ft,,19,23
84,1,3:29.0,,I. Thomas makes 2-pt layup from 3 ft (assist by M. Smart),19,25
85,1,3:10.0,R. Lopez makes 2-pt jump shot from 21 ft (assist by J. Grant),,21,25
86,1,3:03.0,,Boston full timeout,21,25
87,1,3:03.0,,J. Brown enters the game for A. Horford,21,25
88,1,3:03.0,,T. Zeller enters the game for A. Bradley,21,25
89,1,3:03.0,B. Portis enters the game for N. Mirotić,,21,25
90,1,2:47.0,,M. Smart misses 3-pt jump shot from 27 ft,21,25
91,1,2:46.0,,Offensive rebound by T. Zeller,21,25
92,1,2:37.0,,K. Olynyk misses 3-pt jump shot from 25 ft,21,25
93,1,2:36.0,Defensive rebound by J. Grant,,21,25
94,1,2:28.0,B. Portis makes 2-pt jump shot from 13 ft (assist by J. Grant),,23,25
95,1,2:11.0,,K. Olynyk misses 3-pt jump shot from 26 ft,23,25
96,1,2:10.0,,Offensive rebound by Team,23,25
97,1,2:10.0,Loose ball foul by J. Grant (drawn by M. Smart),,23,25
98,1,1:57.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by K. Olynyk),23,28
99,1,1:36.0,J. Butler misses 2-pt jump shot from 12 ft,,23,28
100,1,1:35.0,,Defensive rebound by T. Zeller,23,28
101,1,1:23.0,,T. Zeller misses 2-pt jump shot from 21 ft,23,28
102,1,1:22.0,Defensive rebound by B. Portis,,23,28
103,1,1:08.0,P. Zipser misses 3-pt jump shot from 24 ft,,23,28
104,1,1:07.0,,Defensive rebound by J. Brown,23,28
105,1,0:58.0,,I. Thomas misses 3-pt jump shot from 25 ft,23,28
106,1,0:57.0,Defensive rebound by J. Butler,,23,28
107,1,0:50.0,Personal block foul by T. Zeller (drawn by J. Butler),,23,28
108,1,0:50.0,,J. Crowder enters the game for I. Thomas,23,28
109,1,0:50.0,C. Felício enters the game for R. Lopez,,23,28
110,1,0:43.0,J. Butler misses 2-pt layup from 3 ft,,23,28
111,1,0:42.0,Offensive rebound by J. Butler,,23,28
112,1,0:27.0,B. Portis misses 3-pt jump shot from 23 ft,,23,28
113,1,0:26.0,Offensive rebound by C. Felício,,23,28
114,1,0:24.0,C. Felício misses 2-pt layup from 2 ft,,23,28
115,1,0:23.0,,Defensive rebound by J. Crowder,23,28
116,1,0:01.0,,Turnover by M. Smart (bad pass; steal by C. Felício),23,28
117,1,0:00.0,J. Grant misses 3-pt jump shot from 69 ft,,23,28
118,1,0:00.0,Offensive rebound by Team,,23,28
119,2,11:42.0,,A. Horford misses 2-pt jump shot from 12 ft,23,28
120,2,11:41.0,Defensive rebound by P. Zipser,,23,28
121,2,11:24.0,Shooting foul by A. Horford (drawn by J. Grant),,23,28
122,2,11:24.0,J. Grant makes 2-pt layup from 3 ft (assist by B. Portis),,25,28
123,2,11:24.0,J. Grant makes free throw 1 of 1,,26,28
124,2,11:07.0,,M. Smart misses 2-pt jump shot from 18 ft,26,28
125,2,11:06.0,Defensive rebound by P. Zipser,,26,28
126,2,10:44.0,C. Felício makes 2-pt dunk at rim (assist by D. Wade),,28,28
127,2,10:23.0,,M. Smart misses 2-pt jump shot from 4 ft,28,28
128,2,10:22.0,Defensive rebound by B. Portis,,28,28
129,2,10:17.0,,Violation by J. Crowder (kicked ball),28,28
130,2,10:17.0,,A. Bradley enters the game for J. Brown,28,28
131,2,10:10.0,P. Zipser misses 2-pt jump shot from 17 ft,,28,28
132,2,10:09.0,,Defensive rebound by A. Horford,28,28
133,2,10:01.0,,K. Olynyk misses 2-pt layup from 2 ft,28,28
134,2,10:00.0,Defensive rebound by B. Portis,,28,28
135,2,9:57.0,C. Felício makes 2-pt layup from 2 ft (assist by B. Portis),,30,28
136,2,9:42.0,,Turnover by A. Bradley (lost ball),30,28
137,2,9:26.0,Turnover by J. Grant (bad pass; steal by K. Olynyk),,30,28
138,2,9:20.0,,K. Olynyk misses 2-pt layup from 1 ft (block by P. Zipser),30,28
139,2,9:19.0,Defensive rebound by J. Grant,,30,28
140,2,9:11.0,D. Wade misses 3-pt jump shot from 25 ft,,30,28
141,2,9:09.0,Offensive rebound by C. Felício,,30,28
142,2,9:05.0,J. Grant misses 3-pt jump shot from 25 ft,,30,28
143,2,9:04.0,Offensive rebound by Team,,30,28
144,2,9:04.0,Personal foul by M. Smart (drawn by B. Portis),,30,28
145,2,9:04.0,,A. Johnson enters the game for K. Olynyk,30,28
146,2,9:04.0,R. Rondo enters the game for J. Grant,,30,28
147,2,8:55.0,B. Portis makes 3-pt jump shot from 23 ft (assist by D. Wade),,33,28
148,2,8:42.0,,A. Horford misses 3-pt jump shot from 25 ft,33,28
149,2,8:41.0,Defensive rebound by Team,,33,28
150,2,8:41.0,,Loose ball foul by J. Crowder (drawn by P. Zipser),33,28
151,2,8:41.0,Official timeout,,33,28
152,2,8:41.0,,I. Thomas enters the game for J. Crowder,33,28
153,2,8:31.0,D. Wade misses 2-pt jump shot from 17 ft,,33,28
154,2,8:29.0,,Defensive rebound by M. Smart,33,28
155,2,8:15.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by M. Smart),33,31
156,2,7:51.0,R. Rondo misses 2-pt layup from 2 ft,,33,31
157,2,7:50.0,Offensive rebound by Team,,33,31
158,2,7:50.0,Turnover by Team (shot clock),,33,31
159,2,7:50.0,J. Butler enters the game for P. Zipser,,33,31
160,2,7:34.0,Violation by C. Felício (kicked ball),,33,31
161,2,7:22.0,,A. Horford misses 2-pt hook shot from 6 ft,33,31
162,2,7:21.0,Defensive rebound by J. Butler,,33,31
163,2,7:12.0,Turnover by C. Felício (lost ball; steal by A. Bradley),,33,31
164,2,6:54.0,,A. Johnson misses 2-pt layup from 2 ft,33,31
165,2,6:53.0,,Offensive rebound by A. Johnson,33,31
166,2,6:53.0,,A. Johnson misses 2-pt layup from 1 ft,33,31
167,2,6:50.0,Defensive rebound by D. Wade,,33,31
168,2,6:47.0,Turnover by D. Wade (bad pass),,33,31
169,2,6:34.0,,I. Thomas makes 2-pt layup from 2 ft (assist by A. Horford),33,33
170,2,6:23.0,Offensive foul by C. Felício (drawn by M. Smart),,33,33
171,2,6:23.0,Turnover by C. Felício (offensive foul),,33,33
172,2,6:23.0,,K. Olynyk enters the game for A. Horford,33,33
173,2,6:23.0,,J. Brown enters the game for M. Smart,33,33
174,2,6:23.0,P. Zipser enters the game for D. Wade,,33,33
175,2,6:13.0,,A. Johnson misses 2-pt dunk at rim (block by B. Portis),33,33
176,2,6:12.0,Defensive rebound by C. Felício,,33,33
177,2,6:05.0,Turnover by P. Zipser (bad pass; steal by K. Olynyk),,33,33
178,2,5:52.0,,Turnover by A. Bradley (bad pass; steal by P. Zipser),33,33
179,2,5:44.0,R. Rondo misses 2-pt layup from 2 ft,,33,33
180,2,5:43.0,Offensive rebound by B. Portis,,33,33
181,2,5:42.0,B. Portis makes 2-pt layup from 2 ft,,35,33
182,2,5:24.0,,Turnover by I. Thomas (lost ball; steal by C. Felício),35,33
183,2,5:18.0,P. Zipser makes 2-pt layup from 3 ft (assist by R. Rondo),,37,33
184,2,5:18.0,,Boston full timeout,37,33
185,2,5:18.0,,A. Horford enters the game for A. Johnson,37,33
186,2,5:18.0,R. Lopez enters the game for C. Felício,,37,33
187,2,5:05.0,,J. Brown makes 2-pt layup from 3 ft (assist by A. Horford),37,35
188,2,4:40.0,Turnover by Team (shot clock),,37,35
189,2,4:19.0,,K. Olynyk makes 2-pt jump shot from 12 ft,37,37
190,2,4:03.0,R. Lopez makes 2-pt hook shot from 4 ft (assist by R. Rondo),,39,37
191,2,3:44.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by I. Thomas),39,39
192,2,3:22.0,Turnover by P. Zipser (bad pass; steal by A. Bradley),,39,39
193,2,3:16.0,,I. Thomas misses 3-pt jump shot from 25 ft,39,39
194,2,3:14.0,Defensive rebound by R. Rondo,,39,39
195,2,3:07.0,B. Portis misses 2-pt hook shot from 3 ft,,39,39
196,2,3:06.0,Offensive rebound by R. Rondo,,39,39
197,2,3:05.0,R. Rondo misses 2-pt layup from 1 ft (block by K. Olynyk),,39,39
198,2,3:04.0,Offensive rebound by R. Rondo,,39,39
199,2,3:02.0,,Violation by K. Olynyk (kicked ball),39,39
200,2,3:02.0,,M. Smart enters the game for J. Brown,39,39
201,2,3:02.0,D. Wade enters the game for R. Rondo,,39,39
202,2,3:02.0,R. Rondo enters the game for P. Zipser,,39,39
203,2,3:02.0,N. Mirotić enters the game for B. Portis,,39,39
204,2,2:51.0,R. Rondo misses 2-pt layup from 3 ft,,39,39
205,2,2:50.0,Offensive rebound by R. Lopez,,39,39
206,2,2:50.0,R. Lopez misses 2-pt layup from 1 ft,,39,39
207,2,2:48.0,,Defensive rebound by M. Smart,39,39
208,2,2:45.0,,A. Bradley misses 3-pt jump shot from 28 ft,39,39
209,2,2:45.0,Defensive rebound by D. Wade,,39,39
210,2,2:39.0,R. Rondo makes 2-pt layup from 2 ft,,41,39
211,2,2:25.0,,Turnover by I. Thomas (bad pass; steal by D. Wade),41,39
212,2,2:21.0,D. Wade misses 2-pt hook shot from 2 ft,,41,39
213,2,2:20.0,,Defensive rebound by A. Horford,41,39
214,2,2:16.0,,A. Bradley misses 3-pt jump shot from 24 ft,41,39
215,2,2:15.0,,Offensive rebound by K. Olynyk,41,39
216,2,2:15.0,Chicago full timeout,,41,39
217,2,2:06.0,,A. Horford makes 2-pt layup from 3 ft (assist by I. Thomas),41,41
218,2,1:47.0,D. Wade makes 3-pt jump shot from 24 ft (assist by J. Butler),,44,41
219,2,1:36.0,,Turnover by A. Horford (bad pass),44,41
220,2,1:36.0,J. Grant enters the game for R. Rondo,,44,41
221,2,1:24.0,Personal foul by M. Smart (drawn by J. Butler),,44,41
222,2,1:10.0,N. Mirotić misses 3-pt jump shot from 29 ft,,44,41
223,2,1:09.0,Offensive rebound by R. Lopez,,44,41
224,2,0:55.0,N. Mirotić misses 2-pt jump shot from 6 ft (block by K. Olynyk),,44,41
225,2,0:54.0,Offensive rebound by N. Mirotić,,44,41
226,2,0:52.0,Personal foul by K. Olynyk (drawn by D. Wade),,44,41
227,2,0:52.0,D. Wade makes free throw 1 of 2,,45,41
228,2,0:52.0,D. Wade makes free throw 2 of 2,,46,41
229,2,0:42.0,,I. Thomas misses 2-pt layup from 2 ft,46,41
230,2,0:41.0,,Offensive rebound by A. Horford,46,41
231,2,0:40.0,,A. Horford makes 2-pt dunk at rim,46,43
232,2,0:36.0,J. Grant misses 2-pt layup from 1 ft (block by K. Olynyk),,46,43
233,2,0:35.0,Offensive rebound by Team,,46,43
234,2,0:28.0,D. Wade misses 2-pt layup from 3 ft,,46,43
235,2,0:27.0,Offensive rebound by J. Butler,,46,43
236,2,0:27.0,J. Butler makes 2-pt layup from 3 ft,,48,43
237,2,0:04.0,,A. Bradley misses 3-pt jump shot from 23 ft,48,43
238,2,0:03.0,,Offensive rebound by K. Olynyk,48,43
239,2,0:02.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by K. Olynyk),48,46
240,3,11:43.0,,A. Johnson misses 3-pt jump shot from 25 ft,48,46
241,3,11:42.0,Defensive rebound by N. Mirotić,,48,46
242,3,11:23.0,Shooting foul by A. Johnson (drawn by N. Mirotić),,48,46
243,3,11:23.0,N. Mirotić makes free throw 1 of 2,,49,46
244,3,11:23.0,N. Mirotić makes free throw 2 of 2,,50,46
245,3,11:04.0,,Shooting foul by N. Mirotić (drawn by A. Horford),50,46
246,3,11:04.0,,A. Horford makes free throw 1 of 2,50,47
247,3,11:04.0,,A. Horford makes free throw 2 of 2,50,48
248,3,10:47.0,N. Mirotić misses 3-pt jump shot from 25 ft,,50,48
249,3,10:46.0,,Defensive rebound by I. Thomas,50,48
250,3,10:40.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by I. Thomas),50,51
251,3,10:19.0,R. Rondo makes 2-pt layup from 3 ft,,52,51
252,3,10:08.0,,A. Horford makes 2-pt jump shot from 16 ft,52,53
253,3,9:45.0,N. Mirotić misses 2-pt jump shot from 21 ft,,52,53
254,3,9:44.0,,Defensive rebound by I. Thomas,52,53
255,3,9:29.0,,J. Crowder misses 3-pt jump shot from 25 ft,52,53
256,3,9:28.0,Defensive rebound by D. Wade,,52,53
257,3,9:16.0,J. Butler misses 2-pt layup from 2 ft,,52,53
258,3,9:15.0,Offensive rebound by D. Wade,,52,53
259,3,9:15.0,D. Wade makes 2-pt layup from 2 ft,,54,53
260,3,8:56.0,,Turnover by A. Bradley (bad pass; steal by R. Rondo),54,53
261,3,8:43.0,Turnover by J. Butler (lost ball),,54,53
262,3,8:30.0,,A. Bradley misses 3-pt jump shot from 24 ft,54,53
263,3,8:29.0,Defensive rebound by N. Mirotić,,54,53
264,3,8:04.0,R. Rondo misses 3-pt jump shot from 24 ft,,54,53
265,3,8:03.0,,Defensive rebound by A. Johnson,54,53
266,3,7:54.0,,Turnover by I. Thomas (bad pass; steal by R. Rondo),54,53
267,3,7:48.0,N. Mirotić makes 2-pt layup from 2 ft (assist by D. Wade),,56,53
268,3,7:27.0,,A. Johnson makes 2-pt dunk at rim (assist by A. Bradley),56,55
269,3,7:27.0,,Shooting foul by N. Mirotić (drawn by A. Johnson),56,55
270,3,7:27.0,,A. Johnson makes free throw 1 of 1,56,56
271,3,7:10.0,J. Butler misses 2-pt jump shot from 5 ft,,56,56
272,3,7:09.0,Offensive rebound by R. Lopez,,56,56
273,3,7:09.0,R. Lopez misses 2-pt layup from 1 ft,,56,56
274,3,7:08.0,Offensive rebound by R. Rondo,,56,56
275,3,7:07.0,R. Rondo makes 2-pt layup from 1 ft,,58,56
276,3,6:49.0,,I. Thomas misses 3-pt jump shot from 26 ft,58,56
277,3,6:49.0,Defensive rebound by N. Mirotić,,58,56
278,3,6:25.0,R. Rondo misses 2-pt jump shot from 8 ft,,58,56
279,3,6:23.0,Offensive rebound by R. Rondo,,58,56
280,3,6:20.0,R. Rondo misses 2-pt jump shot from 8 ft,,58,56
281,3,6:18.0,,Defensive rebound by I. Thomas,58,56
282,3,6:17.0,,Boston full timeout,58,56
283,3,6:17.0,,J. Jerebko enters the game for A. Johnson,58,56
284,3,6:00.0,,J. Crowder makes 2-pt layup from 2 ft (assist by A. Horford),58,58
285,3,5:43.0,N. Mirotić misses 2-pt jump shot from 21 ft,,58,58
286,3,5:42.0,,Defensive rebound by A. Horford,58,58
287,3,5:33.0,,J. Crowder makes 2-pt layup from 2 ft (assist by A. Horford),58,60
288,3,5:17.0,Personal foul by J. Jerebko (drawn by J. Butler),,58,60
289,3,5:17.0,B. Portis enters the game for N. Mirotić,,58,60
290,3,5:05.0,B. Portis makes 2-pt jump shot from 22 ft (assist by R. Rondo),,60,60
291,3,4:42.0,,J. Crowder misses 2-pt jump shot from 20 ft,60,60
292,3,4:41.0,Defensive rebound by J. Butler,,60,60
293,3,4:28.0,J. Butler misses 2-pt jump shot from 21 ft,,60,60
294,3,4:27.0,,Defensive rebound by I. Thomas,60,60
295,3,4:18.0,,A. Bradley misses 2-pt jump shot from 3 ft (block by D. Wade),60,60
296,3,4:17.0,,Offensive rebound by A. Bradley,60,60
297,3,4:13.0,,A. Bradley misses 2-pt jump shot from 16 ft,60,60
298,3,4:12.0,Defensive rebound by B. Portis,,60,60
299,3,4:08.0,D. Wade misses 2-pt jump shot from 14 ft,,60,60
300,3,4:06.0,,Defensive rebound by A. Bradley,60,60
301,3,4:03.0,,I. Thomas makes 2-pt jump shot from 13 ft,60,62
302,3,4:03.0,,Shooting foul by R. Rondo (drawn by I. Thomas),60,62
303,3,4:03.0,P. Zipser enters the game for D. Wade,,60,62
304,3,4:03.0,,M. Smart enters the game for J. Crowder,60,62
305,3,4:03.0,,I. Thomas makes free throw 1 of 1,60,63
306,3,3:43.0,B. Portis makes 2-pt jump shot from 18 ft (assist by R. Rondo),,62,63
307,3,3:29.0,,I. Thomas makes 2-pt jump shot from 17 ft,62,65
308,3,3:29.0,,Shooting foul by B. Portis (drawn by I. Thomas),62,65
309,3,3:29.0,,A. Johnson enters the game for A. Horford,62,65
310,3,3:29.0,,I. Thomas makes free throw 1 of 1,62,66
311,3,3:11.0,R. Rondo makes 2-pt layup from 3 ft,,64,66
312,3,2:54.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by J. Jerebko),64,69
313,3,2:53.0,Chicago full timeout,,64,69
314,3,2:53.0,,J. Brown enters the game for A. Bradley,64,69
315,3,2:32.0,Shooting foul by I. Thomas (drawn by P. Zipser),,64,69
316,3,2:32.0,P. Zipser makes free throw 1 of 2,,65,69
317,3,2:32.0,P. Zipser makes free throw 2 of 2,,66,69
318,3,2:18.0,,Shooting foul by R. Lopez (drawn by A. Johnson),66,69
319,3,2:18.0,,A. Johnson misses free throw 1 of 2,66,69
320,3,2:18.0,,Offensive rebound by Team,66,69
321,3,2:18.0,,A. Johnson misses free throw 2 of 2,66,69
322,3,2:18.0,Defensive rebound by R. Rondo,,66,69
323,3,2:18.0,,J. Crowder enters the game for J. Jerebko,66,69
324,3,2:18.0,,G. Green enters the game for I. Thomas,66,69
325,3,1:53.0,R. Rondo misses 3-pt jump shot from 24 ft,,66,69
326,3,1:52.0,,Defensive rebound by J. Crowder,66,69
327,3,1:37.0,,G. Green misses 3-pt jump shot from 24 ft,66,69
328,3,1:36.0,Defensive rebound by R. Lopez,,66,69
329,3,1:28.0,J. Butler makes 3-pt jump shot from 25 ft (assist by R. Rondo),,69,69
330,3,1:11.0,,A. Johnson misses 2-pt layup from 2 ft,69,69
331,3,1:10.0,Defensive rebound by B. Portis,,69,69
332,3,1:01.0,,Offensive charge foul by J. Butler (drawn by M. Smart),69,69
333,3,1:01.0,Turnover by J. Butler (offensive foul),,69,69
334,3,1:01.0,J. Grant enters the game for R. Rondo,,69,69
335,3,1:01.0,,K. Olynyk enters the game for A. Johnson,69,69
336,3,1:01.0,C. Felício enters the game for R. Lopez,,69,69
337,3,0:45.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by G. Green),69,72
338,3,0:34.0,J. Butler makes 2-pt layup from 2 ft,,71,72
339,3,0:24.0,,J. Crowder makes 2-pt layup from 3 ft (assist by K. Olynyk),71,74
340,3,0:05.0,J. Butler makes 3-pt jump shot from 29 ft,,74,74
341,3,0:01.0,,K. Olynyk misses 3-pt jump shot from 26 ft,74,74
342,3,0:00.0,,Offensive rebound by Team,74,74
343,4,11:46.0,J. Butler makes 2-pt jump shot from 20 ft,,76,74
344,4,11:28.0,,G. Green misses 2-pt jump shot from 18 ft,76,74
345,4,11:27.0,Defensive rebound by C. Felício,,76,74
346,4,11:05.0,J. Grant misses 3-pt jump shot from 26 ft,,76,74
347,4,11:04.0,Offensive rebound by Team,,76,74
348,4,11:04.0,Turnover by Team (shot clock),,76,74
349,4,10:44.0,,M. Smart misses 3-pt jump shot from 26 ft,76,74
350,4,10:43.0,Defensive rebound by J. Butler,,76,74
351,4,10:36.0,J. Butler misses 3-pt jump shot from 25 ft,,76,74
352,4,10:35.0,,Defensive rebound by K. Olynyk,76,74
353,4,10:24.0,,Shooting foul by P. Zipser (drawn by G. Green),76,74
354,4,10:24.0,,G. Green misses free throw 1 of 2,76,74
355,4,10:24.0,,Offensive rebound by Team,76,74
356,4,10:24.0,D. Wade enters the game for J. Butler,,76,74
357,4,10:24.0,,G. Green makes free throw 2 of 2,76,75
358,4,10:09.0,Shooting foul by G. Green (drawn by P. Zipser),,76,75
359,4,10:09.0,P. Zipser makes free throw 1 of 2,,77,75
360,4,10:09.0,P. Zipser makes free throw 2 of 2,,78,75
361,4,9:46.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by A. Horford),78,78
362,4,9:19.0,B. Portis makes 3-pt jump shot from 26 ft (assist by D. Wade),,81,78
363,4,8:59.0,,A. Horford misses 2-pt jump shot from 11 ft,81,78
364,4,8:57.0,,Offensive rebound by K. Olynyk,81,78
365,4,8:57.0,,K. Olynyk makes 2-pt layup from 1 ft,81,80
366,4,8:44.0,Official timeout,,81,80
367,4,8:44.0,,I. Thomas enters the game for G. Green,81,80
368,4,8:34.0,D. Wade misses 2-pt jump shot from 13 ft,,81,80
369,4,8:33.0,,Defensive rebound by J. Crowder,81,80
370,4,8:14.0,,I. Thomas misses 2-pt jump shot from 15 ft,81,80
371,4,8:13.0,Defensive rebound by B. Portis,,81,80
372,4,7:53.0,B. Portis makes 3-pt jump shot from 24 ft (assist by J. Grant),,84,80
373,4,7:38.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by I. Thomas),84,83
374,4,7:11.0,J. Grant misses 2-pt jump shot from 11 ft,,84,83
375,4,7:10.0,,Defensive rebound by J. Crowder,84,83
376,4,7:06.0,,Personal foul by B. Portis (drawn by A. Horford),84,83
377,4,7:06.0,R. Rondo enters the game for J. Grant,,84,83
378,4,7:06.0,J. Butler enters the game for P. Zipser,,84,83
379,4,7:06.0,,A. Bradley enters the game for J. Crowder,84,83
380,4,6:55.0,,A. Horford misses 2-pt layup from 2 ft (block by D. Wade),84,83
381,4,6:54.0,Defensive rebound by J. Butler,,84,83
382,4,6:42.0,J. Butler makes 3-pt jump shot from 25 ft (assist by B. Portis),,87,83
383,4,6:33.0,,Turnover by I. Thomas (kicked ball),87,83
384,4,6:33.0,,Technical foul by I. Thomas,87,83
385,4,6:33.0,J. Butler misses technical free throw,,87,83
386,4,6:33.0,Offensive rebound by Team,,87,83
387,4,6:23.0,Turnover by J. Butler (lost ball; steal by A. Bradley),,87,83
388,4,6:11.0,,A. Horford makes 2-pt dunk at rim (assist by M. Smart),87,85
