,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
28,1,8:00.0,,A. Roberson makes 2-pt layup at rim (assist by R. Westbrook),3,6
29,1,7:45.0,P. Pierce misses 2-pt layup from 2 ft (block by D. Sabonis),,3,6
30,1,7:43.0,,Defensive rebound by S. Adams,3,6
31,1,7:37.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by R. Westbrook),3,9
32,1,7:37.0,LA Clippers full timeout,,3,9
33,1,7:20.0,P. Pierce misses 2-pt jump shot from 12 ft,,3,9
34,1,7:19.0,Offensive rebound by D. Jordan,,3,9
35,1,7:19.0,D. Jordan makes 2-pt layup from 2 ft,,5,9
36,1,7:12.0,,A. Roberson misses 3-pt jump shot from 23 ft,5,9
37,1,7:11.0,Defensive rebound by P. Pierce,,5,9
38,1,7:03.0,P. Pierce misses 3-pt jump shot from 25 ft,,5,9
39,1,7:00.0,Offensive rebound by L. Mbah a Moute,,5,9
40,1,6:49.0,L. Mbah a Moute misses 2-pt hook shot from 4 ft,,5,9
41,1,6:48.0,,Defensive rebound by R. Westbrook,5,9
42,1,6:43.0,,V. Oladipo makes 2-pt jump shot from 16 ft (assist by R. Westbrook),5,11
43,1,6:14.0,J. Redick misses 3-pt jump shot from 24 ft,,5,11
44,1,6:13.0,,Defensive rebound by R. Westbrook,5,11
45,1,6:11.0,Violation by P. Pierce (kicked ball),,5,11
46,1,6:11.0,R. Felton enters the game for L. Mbah a Moute,,5,11
47,1,6:11.0,W. Johnson enters the game for P. Pierce,,5,11
48,1,5:58.0,,V. Oladipo misses 2-pt jump shot from 21 ft,5,11
49,1,5:56.0,Defensive rebound by Team,,5,11
50,1,5:39.0,J. Redick misses 3-pt jump shot from 26 ft,,5,11
51,1,5:38.0,,Defensive rebound by R. Westbrook,5,11
52,1,5:32.0,,R. Westbrook misses 3-pt jump shot from 25 ft,5,11
53,1,5:32.0,Defensive rebound by W. Johnson,,5,11
54,1,5:22.0,A. Rivers misses 2-pt layup from 2 ft (block by A. Roberson),,5,11
55,1,5:21.0,,Defensive rebound by S. Adams,5,11
56,1,5:18.0,,Shooting foul by J. Redick (drawn by V. Oladipo),5,11
57,1,5:18.0,,V. Oladipo makes free throw 1 of 2,5,12
58,1,5:18.0,,E. Freedom enters the game for D. Sabonis,5,12
59,1,5:18.0,J. Crawford enters the game for A. Rivers,,5,12
60,1,5:18.0,,V. Oladipo makes free throw 2 of 2,5,13
61,1,5:09.0,Shooting foul by E. Freedom (drawn by D. Jordan),,5,13
62,1,5:09.0,D. Jordan makes free throw 1 of 2,,6,13
63,1,5:09.0,D. Jordan misses free throw 2 of 2,,6,13
64,1,5:09.0,,Defensive rebound by R. Westbrook,6,13
65,1,4:54.0,,E. Freedom makes 2-pt jump shot from 17 ft (assist by R. Westbrook),6,15
66,1,4:35.0,W. Johnson misses 2-pt jump shot from 23 ft,,6,15
67,1,4:34.0,,Defensive rebound by A. Roberson,6,15
68,1,4:22.0,,E. Freedom misses 2-pt jump shot from 16 ft,6,15
69,1,4:21.0,Defensive rebound by D. Jordan,,6,15
70,1,4:12.0,R. Felton misses 2-pt layup from 1 ft,,6,15
71,1,4:11.0,,Defensive rebound by E. Freedom,6,15
72,1,4:07.0,,Shooting foul by W. Johnson (drawn by V. Oladipo),6,15
73,1,4:07.0,,V. Oladipo makes free throw 1 of 2,6,16
74,1,4:07.0,M. Speights enters the game for W. Johnson,,6,16
75,1,4:07.0,,V. Oladipo makes free throw 2 of 2,6,17
76,1,3:54.0,Turnover by D. Jordan (lost ball),,6,17
77,1,3:54.0,,Á. Abrines enters the game for V. Oladipo,6,17
78,1,3:41.0,,R. Westbrook makes 2-pt jump shot from 15 ft,6,19
79,1,3:26.0,J. Crawford misses 3-pt jump shot from 24 ft,,6,19
80,1,3:24.0,,Defensive rebound by R. Westbrook,6,19
81,1,3:18.0,,A. Roberson makes 3-pt jump shot from 23 ft (assist by R. Westbrook),6,22
82,1,3:04.0,Personal foul by Á. Abrines (drawn by J. Redick),,6,22
83,1,3:04.0,A. Anderson enters the game for J. Redick,,6,22
84,1,3:04.0,B. Bass enters the game for D. Jordan,,6,22
85,1,2:59.0,B. Bass misses 2-pt jump shot from 17 ft,,6,22
86,1,2:58.0,Offensive rebound by B. Bass,,6,22
87,1,2:57.0,B. Bass makes 2-pt dunk at rim,,8,22
88,1,2:44.0,,R. Westbrook makes 2-pt layup from 2 ft,8,24
89,1,2:23.0,A. Anderson makes 2-pt layup from 2 ft,,10,24
90,1,2:07.0,,Á. Abrines misses 3-pt jump shot from 24 ft,10,24
91,1,2:06.0,,Offensive rebound by S. Adams,10,24
92,1,1:54.0,,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),10,26
93,1,1:44.0,Turnover by R. Felton (lost ball; steal by S. Adams),,10,26
94,1,1:40.0,,R. Westbrook makes 2-pt layup from 2 ft (assist by S. Adams),10,28
95,1,1:31.0,LA Clippers full timeout,,10,28
96,1,1:31.0,,Oklahoma City full timeout,10,28
97,1,1:31.0,,J. Lauvergne enters the game for S. Adams,10,28
98,1,1:31.0,,S. Christon enters the game for R. Westbrook,10,28
99,1,1:24.0,Personal foul by Á. Abrines (drawn by A. Anderson),,10,28
100,1,1:13.0,A. Anderson misses 3-pt jump shot from 23 ft,,10,28
101,1,1:12.0,,Defensive rebound by E. Freedom,10,28
102,1,0:56.0,,Shooting foul by A. Anderson (drawn by E. Freedom),10,28
103,1,0:56.0,,E. Freedom makes free throw 1 of 2,10,29
104,1,0:56.0,,E. Freedom misses free throw 2 of 2,10,29
105,1,0:56.0,,Offensive rebound by A. Roberson,10,29
106,1,0:39.0,,Shooting foul by B. Bass (drawn by E. Freedom),10,29
107,1,0:39.0,,E. Freedom makes free throw 1 of 2,10,30
108,1,0:39.0,,E. Freedom makes free throw 2 of 2,10,31
109,1,0:27.0,B. Bass makes 2-pt dunk at rim (assist by R. Felton),,12,31
110,1,0:08.0,,E. Freedom makes 2-pt dunk at rim (assist by S. Christon),12,33
111,1,0:00.0,A. Anderson misses 3-pt jump shot from 22 ft,,12,33
112,1,0:00.0,,Defensive rebound by E. Freedom,12,33
113,2,11:45.0,M. Speights makes 2-pt jump shot from 7 ft,,14,33
114,2,11:40.0,,Turnover by E. Freedom (bad pass),14,33
115,2,11:32.0,R. Felton misses 2-pt jump shot from 12 ft,,14,33
116,2,11:30.0,,Defensive rebound by J. Lauvergne,14,33
117,2,11:10.0,,Shooting foul by M. Speights (drawn by J. Lauvergne),14,33
118,2,11:10.0,,J. Lauvergne makes 2-pt layup from 2 ft,14,35
119,2,11:10.0,,J. Lauvergne misses free throw 1 of 1,14,35
120,2,11:09.0,Defensive rebound by M. Speights,,14,35
121,2,11:01.0,B. Bass makes 2-pt dunk at rim (assist by J. Crawford),,16,35
122,2,10:37.0,,S. Christon misses 3-pt jump shot from 23 ft,16,35
123,2,10:36.0,Defensive rebound by M. Speights,,16,35
124,2,10:30.0,Offensive foul by B. Bass (drawn by Á. Abrines),,16,35
125,2,10:30.0,Turnover by B. Bass (offensive foul),,16,35
126,2,10:30.0,A. Rivers enters the game for A. Anderson,,16,35
127,2,10:30.0,,V. Oladipo enters the game for Á. Abrines,16,35
128,2,10:13.0,,E. Freedom misses 2-pt jump shot from 8 ft,16,35
129,2,10:13.0,Defensive rebound by B. Bass,,16,35
130,2,10:03.0,B. Bass makes 2-pt dunk at rim (assist by J. Crawford),,18,35
131,2,9:45.0,,E. Freedom makes 2-pt layup from 2 ft,18,37
132,2,9:45.0,,J. Lauvergne misses 2-pt layup from 1 ft,18,37
133,2,9:45.0,,Offensive rebound by E. Freedom,18,37
134,2,9:36.0,Turnover by M. Speights (bad pass; steal by S. Christon),,18,37
135,2,9:31.0,,S. Christon makes 2-pt layup from 1 ft,18,39
136,2,9:01.0,B. Bass makes 2-pt layup from 2 ft,,20,39
137,2,8:49.0,,Turnover by V. Oladipo (traveling),20,39
138,2,8:49.0,Official timeout,,20,39
139,2,8:49.0,,R. Westbrook enters the game for S. Christon,20,39
140,2,8:49.0,D. Jordan enters the game for M. Speights,,20,39
141,2,8:41.0,B. Bass makes 2-pt dunk at rim (assist by J. Crawford),,22,39
142,2,8:25.0,,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),22,41
143,2,8:07.0,D. Jordan makes 2-pt layup from 1 ft (assist by J. Crawford),,24,41
144,2,8:00.0,,Oklahoma City full timeout,24,41
145,2,7:53.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),24,43
146,2,7:33.0,A. Rivers misses 3-pt jump shot from 23 ft,,24,43
147,2,7:32.0,Offensive rebound by D. Jordan,,24,43
148,2,7:14.0,R. Felton misses 3-pt jump shot from 24 ft,,24,43
149,2,7:13.0,Offensive rebound by B. Bass,,24,43
150,2,7:12.0,Shooting foul by J. Grant (drawn by B. Bass),,24,43
151,2,7:12.0,B. Bass makes free throw 1 of 2,,25,43
152,2,7:12.0,,S. Adams enters the game for J. Lauvergne,25,43
153,2,7:12.0,,D. Sabonis enters the game for E. Freedom,25,43
154,2,7:12.0,B. Bass makes free throw 2 of 2,,26,43
155,2,7:00.0,,Personal foul by D. Jordan (drawn by J. Grant),26,43
156,2,6:47.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by D. Sabonis),26,46
157,2,6:23.0,R. Felton makes 2-pt layup from 1 ft,,28,46
158,2,6:19.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),28,48
159,2,6:19.0,,Shooting foul by B. Bass (drawn by S. Adams),28,48
160,2,6:19.0,,S. Adams misses free throw 1 of 1,28,48
161,2,6:18.0,Defensive rebound by Team,,28,48
162,2,6:03.0,Turnover by A. Rivers (bad pass),,28,48
163,2,6:03.0,P. Pierce enters the game for B. Bass,,28,48
164,2,5:45.0,,D. Sabonis makes 2-pt dunk at rim (assist by V. Oladipo),28,50
165,2,5:23.0,R. Felton makes 2-pt jump shot from 4 ft,,30,50
166,2,5:05.0,,V. Oladipo misses 3-pt jump shot from 22 ft,30,50
167,2,5:05.0,,Offensive rebound by Team,30,50
168,2,5:05.0,Loose ball foul by D. Jordan (drawn by S. Adams),,30,50
169,2,5:05.0,J. Redick enters the game for R. Felton,,30,50
170,2,4:57.0,,R. Westbrook misses 2-pt layup from 2 ft (block by D. Jordan),30,50
171,2,4:56.0,,Offensive rebound by S. Adams,30,50
172,2,4:55.0,,S. Adams makes 2-pt hook shot from 2 ft,30,52
173,2,4:41.0,D. Jordan misses 2-pt dunk at rim (block by D. Sabonis),,30,52
174,2,4:40.0,,Defensive rebound by R. Westbrook,30,52
175,2,4:35.0,,Shooting foul by A. Rivers (drawn by S. Adams),30,52
176,2,4:35.0,,S. Adams makes free throw 1 of 2,30,53
177,2,4:35.0,,S. Adams misses free throw 2 of 2,30,53
178,2,4:35.0,,A. Roberson enters the game for J. Grant,30,53
179,2,4:34.0,Defensive rebound by P. Pierce,,30,53
180,2,4:25.0,Offensive foul by D. Jordan (drawn by V. Oladipo),,30,53
181,2,4:25.0,Turnover by D. Jordan (offensive foul),,30,53
182,2,4:25.0,A. Anderson enters the game for J. Crawford,,30,53
183,2,4:14.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by R. Westbrook),30,55
184,2,4:14.0,LA Clippers full timeout,,30,55
185,2,4:04.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by D. Jordan),,33,55
186,2,3:42.0,,R. Westbrook misses 2-pt jump shot from 18 ft,33,55
187,2,3:42.0,Defensive rebound by A. Anderson,,33,55
188,2,3:33.0,Turnover by A. Anderson (bad pass; steal by R. Westbrook),,33,55
189,2,3:28.0,,Personal foul by P. Pierce (drawn by R. Westbrook),33,55
190,2,3:28.0,,R. Westbrook makes free throw 1 of 2,33,56
191,2,3:28.0,,R. Westbrook misses free throw 2 of 2,33,56
192,2,3:27.0,Defensive rebound by D. Jordan,,33,56
193,2,3:09.0,A. Rivers misses 2-pt layup from 2 ft,,33,56
194,2,3:09.0,Offensive rebound by Team,,33,56
195,2,2:53.0,J. Redick makes 3-pt jump shot from 25 ft (assist by A. Rivers),,36,56
196,2,2:38.0,,R. Westbrook makes 2-pt jump shot from 8 ft,36,58
197,2,2:28.0,Personal foul by A. Roberson (drawn by A. Anderson),,36,58
198,2,2:21.0,Personal foul by V. Oladipo (drawn by A. Anderson),,36,58
199,2,2:14.0,Turnover by A. Rivers (bad pass; steal by A. Roberson),,36,58
200,2,2:10.0,,R. Westbrook makes 2-pt dunk at rim (assist by A. Roberson),36,60
201,2,1:54.0,Turnover by P. Pierce (bad pass),,36,60
202,2,1:33.0,,Á. Abrines enters the game for V. Oladipo,36,60
203,2,1:28.0,,A. Roberson misses 2-pt jump shot from 4 ft (block by D. Jordan),36,60
204,2,1:27.0,,Offensive rebound by D. Sabonis,36,60
205,2,1:26.0,,D. Sabonis misses 2-pt jump shot from 19 ft,36,60
206,2,1:25.0,Defensive rebound by A. Anderson,,36,60
207,2,1:11.0,P. Pierce makes 2-pt jump shot from 14 ft,,38,60
208,2,0:53.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by R. Westbrook),38,63
209,2,0:36.0,J. Redick misses 2-pt jump shot from 14 ft,,38,63
210,2,0:35.0,,Defensive rebound by R. Westbrook,38,63
211,2,0:26.0,,Á. Abrines makes 3-pt jump shot from 22 ft (assist by A. Roberson),38,66
212,2,0:03.0,A. Rivers misses 3-pt jump shot from 26 ft,,38,66
213,2,0:03.0,Offensive rebound by D. Jordan,,38,66
214,2,0:03.0,D. Jordan makes 2-pt dunk at rim,,40,66
215,2,0:00.0,,Á. Abrines makes 3-pt jump shot from 30 ft (assist by R. Westbrook),40,69
216,3,11:49.0,D. Jordan makes 2-pt hook shot from 6 ft,,42,69
217,3,11:26.0,,A. Roberson misses 2-pt layup from 2 ft (block by D. Jordan),42,69
218,3,11:25.0,Defensive rebound by L. Mbah a Moute,,42,69
219,3,11:08.0,Turnover by A. Rivers (bad pass; steal by A. Roberson),,42,69
220,3,11:07.0,,Clear path foul by P. Pierce,42,69
221,3,11:07.0,,A. Roberson makes clear path free throw 1 of 2,42,70
222,3,11:07.0,,A. Roberson makes clear path free throw 2 of 2,42,71
223,3,11:00.0,,Personal foul by J. Redick (drawn by S. Adams),42,71
224,3,10:47.0,,A. Roberson misses 3-pt jump shot from 25 ft,42,71
225,3,10:45.0,,Offensive rebound by D. Sabonis,42,71
226,3,10:36.0,,A. Roberson misses 3-pt jump shot from 26 ft,42,71
227,3,10:35.0,Defensive rebound by J. Redick,,42,71
228,3,10:23.0,L. Mbah a Moute makes 2-pt jump shot from 17 ft (assist by D. Jordan),,44,71
229,3,10:07.0,,V. Oladipo makes 2-pt jump shot from 15 ft,44,73
230,3,10:07.0,,Shooting foul by A. Rivers (drawn by V. Oladipo),44,73
231,3,10:07.0,,V. Oladipo makes free throw 1 of 1,44,74
232,3,9:53.0,J. Redick makes 2-pt jump shot from 17 ft,,46,74
233,3,9:40.0,,D. Sabonis makes 3-pt jump shot from 24 ft (assist by R. Westbrook),46,77
234,3,9:24.0,J. Redick misses 3-pt jump shot from 25 ft,,46,77
235,3,9:24.0,,Defensive rebound by V. Oladipo,46,77
236,3,9:08.0,,V. Oladipo misses 3-pt jump shot from 25 ft,46,77
237,3,9:07.0,Defensive rebound by P. Pierce,,46,77
238,3,8:50.0,A. Rivers misses 2-pt jump shot from 4 ft,,46,77
239,3,8:49.0,,Defensive rebound by R. Westbrook,46,77
240,3,8:43.0,,R. Westbrook misses 3-pt jump shot from 25 ft,46,77
241,3,8:42.0,Defensive rebound by D. Jordan,,46,77
242,3,8:42.0,LA Clippers full timeout,,46,77
243,3,8:31.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,46,77
244,3,8:30.0,Offensive rebound by L. Mbah a Moute,,46,77
245,3,8:27.0,L. Mbah a Moute misses 2-pt dunk at rim (block by A. Roberson),,46,77
246,3,8:26.0,,Defensive rebound by S. Adams,46,77
247,3,8:23.0,,Shooting foul by J. Redick (drawn by R. Westbrook),46,77
248,3,8:23.0,,R. Westbrook makes free throw 1 of 2,46,78
249,3,8:23.0,,R. Westbrook makes free throw 2 of 2,46,79
250,3,8:11.0,Shooting foul by V. Oladipo (drawn by A. Rivers),,46,79
251,3,8:11.0,A. Rivers makes free throw 1 of 2,,47,79
252,3,8:11.0,R. Felton enters the game for P. Pierce,,47,79
253,3,8:11.0,A. Rivers makes free throw 2 of 2,,48,79
254,3,7:57.0,,A. Roberson misses 3-pt jump shot from 24 ft,48,79
255,3,7:57.0,Defensive rebound by D. Jordan,,48,79
256,3,7:35.0,Turnover by D. Jordan (3 sec),,48,79
257,3,7:19.0,Violation by A. Rivers (kicked ball),,48,79
258,3,7:05.0,,V. Oladipo misses 3-pt jump shot from 25 ft,48,79
259,3,7:05.0,Defensive rebound by Team,,48,79
260,3,6:55.0,,Loose ball foul by S. Adams (drawn by D. Jordan),48,79
261,3,6:55.0,Shooting block foul by V. Oladipo (drawn by A. Rivers),,48,79
262,3,6:55.0,A. Rivers makes free throw 1 of 2,,49,79
263,3,6:55.0,,E. Freedom enters the game for D. Sabonis,49,79
264,3,6:55.0,A. Rivers makes free throw 2 of 2,,50,79
265,3,6:42.0,,Turnover by A. Roberson (bad pass; steal by R. Felton),50,79
266,3,6:37.0,J. Redick misses 3-pt jump shot from 27 ft,,50,79
267,3,6:37.0,,Defensive rebound by R. Westbrook,50,79
268,3,6:37.0,,Oklahoma City full timeout,50,79
269,3,6:18.0,,E. Freedom misses 2-pt jump shot from 7 ft,50,79
270,3,6:18.0,Defensive rebound by D. Jordan,,50,79
271,3,5:57.0,J. Redick misses 2-pt layup from 2 ft (block by E. Freedom),,50,79
272,3,5:56.0,,Defensive rebound by V. Oladipo,50,79
273,3,5:52.0,,Turnover by R. Westbrook (bad pass),50,79
274,3,5:40.0,Shooting block foul by V. Oladipo (drawn by L. Mbah a Moute),,50,79
275,3,5:40.0,L. Mbah a Moute makes 2-pt layup from 2 ft,,52,79
276,3,5:40.0,J. Crawford enters the game for J. Redick,,52,79
277,3,5:40.0,L. Mbah a Moute makes free throw 1 of 1,,53,79
278,3,5:23.0,,Shooting foul by D. Jordan (drawn by E. Freedom),53,79
279,3,5:23.0,,E. Freedom makes free throw 1 of 2,53,80
280,3,5:23.0,M. Speights enters the game for L. Mbah a Moute,,53,80
281,3,5:23.0,,Á. Abrines enters the game for V. Oladipo,53,80
282,3,5:23.0,,E. Freedom makes free throw 2 of 2,53,81
283,3,4:59.0,M. Speights makes 3-pt jump shot from 29 ft (assist by A. Rivers),,56,81
284,3,4:45.0,,R. Westbrook makes 2-pt jump shot from 11 ft,56,83
285,3,4:28.0,M. Speights makes 3-pt jump shot from 25 ft (assist by R. Felton),,59,83
286,3,4:11.0,,S. Adams makes 2-pt hook shot from 7 ft (assist by R. Westbrook),59,85
287,3,3:49.0,Shooting foul by E. Freedom (drawn by M. Speights),,59,85
288,3,3:49.0,M. Speights makes free throw 1 of 2,,60,85
289,3,3:49.0,M. Speights makes free throw 2 of 2,,61,85
290,3,3:28.0,,R. Westbrook misses 2-pt jump shot from 15 ft,61,85
291,3,3:26.0,,Offensive rebound by Team,61,85
292,3,3:19.0,,Shooting foul by A. Rivers (drawn by R. Westbrook),61,85
293,3,3:19.0,,R. Westbrook makes free throw 1 of 2,61,86
294,3,3:19.0,,R. Westbrook makes free throw 2 of 2,61,87
295,3,3:06.0,M. Speights makes 3-pt jump shot from 25 ft (assist by R. Felton),,64,87
296,3,2:47.0,,A. Roberson makes 2-pt layup from 2 ft,64,89
297,3,2:33.0,R. Felton misses 2-pt jump shot from 5 ft (block by Á. Abrines),,64,89
298,3,2:32.0,,Defensive rebound by Á. Abrines,64,89
299,3,2:30.0,,Shooting foul by M. Speights (drawn by S. Adams),64,89
300,3,2:30.0,,S. Adams makes free throw 1 of 2,64,90
301,3,2:30.0,A. Anderson enters the game for A. Rivers,,64,90
302,3,2:30.0,B. Bass enters the game for D. Jordan,,64,90
303,3,2:30.0,,S. Christon enters the game for R. Westbrook,64,90
304,3,2:30.0,,S. Adams makes free throw 2 of 2,64,91
305,3,2:09.0,B. Bass makes 2-pt jump shot from 13 ft,,66,91
306,3,1:54.0,,E. Freedom misses 2-pt jump shot from 14 ft,66,91
307,3,1:54.0,Defensive rebound by J. Crawford,,66,91
308,3,1:50.0,Turnover by J. Crawford (bad pass; steal by Á. Abrines),,66,91
309,3,1:30.0,,A. Roberson misses 3-pt jump shot from 26 ft,66,91
310,3,1:28.0,Defensive rebound by M. Speights,,66,91
311,3,1:19.0,R. Felton makes 2-pt layup from 2 ft,,68,91
312,3,0:56.0,,Á. Abrines makes 3-pt jump shot from 25 ft (assist by S. Adams),68,94
313,3,0:38.0,Turnover by M. Speights (bad pass; steal by Á. Abrines),,68,94
314,3,0:34.0,,Shooting foul by J. Crawford (drawn by Á. Abrines),68,94
315,3,0:34.0,,J. Lauvergne makes free throw 1 of 2,68,95
316,3,0:34.0,,J. Lauvergne enters the game for Á. Abrines,68,94
317,3,0:34.0,,J. Grant enters the game for S. Adams,68,94
318,3,0:34.0,,J. Lauvergne makes free throw 2 of 2,68,96
319,3,0:13.0,J. Crawford misses 3-pt jump shot from 25 ft,,68,96
320,3,0:13.0,,Defensive rebound by Team,68,96
321,4,11:38.0,,E. Freedom misses 2-pt jump shot from 12 ft,68,96
322,4,11:37.0,Defensive rebound by R. Felton,,68,96
323,4,11:29.0,Personal foul by J. Lauvergne (drawn by M. Speights),,68,96
324,4,11:18.0,R. Felton makes 3-pt jump shot from 23 ft (assist by J. Crawford),,71,96
325,4,11:01.0,,E. Freedom misses 2-pt layup from 1 ft (block by B. Bass),71,96
326,4,11:00.0,Defensive rebound by B. Bass,,71,96
327,4,10:46.0,A. Anderson makes 3-pt jump shot from 25 ft,,74,96
328,4,10:46.0,,Oklahoma City full timeout,74,96
329,4,10:29.0,,S. Christon misses 3-pt jump shot from 25 ft,74,96
330,4,10:28.0,Defensive rebound by B. Bass,,74,96
331,4,10:12.0,M. Speights misses 2-pt jump shot from 20 ft,,74,96
332,4,10:11.0,,Defensive rebound by A. Roberson,74,96
333,4,10:04.0,,Shooting foul by J. Crawford (drawn by E. Freedom),74,96
334,4,10:04.0,,E. Freedom makes free throw 1 of 2,74,97
335,4,10:04.0,,V. Oladipo enters the game for A. Roberson,74,97
336,4,10:04.0,,E. Freedom makes free throw 2 of 2,74,98
337,4,9:47.0,Personal block foul by E. Freedom (drawn by A. Anderson),,74,98
338,4,9:37.0,R. Felton misses 2-pt jump shot from 21 ft,,74,98
339,4,9:36.0,,Defensive rebound by E. Freedom,74,98
340,4,9:33.0,,Flagrant foul type 1 by R. Felton (drawn by J. Lauvergne),74,98
341,4,9:33.0,,J. Lauvergne makes flagrant free throw 1 of 2,74,99
342,4,9:33.0,,J. Lauvergne makes flagrant free throw 2 of 2,74,100
343,4,9:17.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by S. Christon),74,102
344,4,9:01.0,A. Anderson misses 2-pt jump shot from 18 ft,,74,102
345,4,9:00.0,,Defensive rebound by E. Freedom,74,102
346,4,8:36.0,,E. Freedom misses 2-pt jump shot from 16 ft,74,102
347,4,8:35.0,Defensive rebound by A. Anderson,,74,102
348,4,8:15.0,Shooting foul by J. Lauvergne (drawn by M. Speights),,74,102
349,4,8:15.0,M. Speights makes free throw 1 of 2,,75,102
350,4,8:15.0,M. Speights makes free throw 2 of 2,,76,102
351,4,7:59.0,,Personal foul by M. Speights (drawn by E. Freedom),76,102
352,4,7:51.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,76,102
353,4,7:50.0,Defensive rebound by R. Felton,,76,102
354,4,7:42.0,J. Crawford misses 2-pt jump shot from 13 ft,,76,102
355,4,7:41.0,,Defensive rebound by E. Freedom,76,102
356,4,7:32.0,,Shooting foul by B. Bass (drawn by E. Freedom),76,102
357,4,7:32.0,,E. Freedom makes free throw 1 of 2,76,103
358,4,7:32.0,A. Rivers enters the game for R. Felton,,76,103
359,4,7:32.0,,E. Freedom makes free throw 2 of 2,76,104
360,4,7:22.0,A. Anderson misses 3-pt jump shot from 23 ft,,76,104
361,4,7:22.0,,Defensive rebound by J. Grant,76,104
362,4,7:02.0,,Turnover by E. Freedom (bad pass; steal by A. Anderson),76,104
363,4,6:53.0,A. Rivers misses 3-pt jump shot from 23 ft,,76,104
364,4,6:52.0,,Defensive rebound by J. Lauvergne,76,104
365,4,6:32.0,,S. Christon misses 2-pt layup at rim,76,104
366,4,6:31.0,,Offensive rebound by E. Freedom,76,104
367,4,6:30.0,,E. Freedom makes 2-pt layup from 1 ft,76,106
368,4,6:05.0,A. Anderson misses 3-pt jump shot from 23 ft,,76,106
369,4,6:04.0,,Defensive rebound by J. Lauvergne,76,106
370,4,5:57.0,,Turnover by J. Grant (bad pass; steal by J. Crawford),76,106
371,4,5:55.0,Personal take foul by J. Lauvergne (drawn by J. Crawford),,76,106
372,4,5:55.0,Official timeout,,76,106
373,4,5:55.0,R. Felton enters the game for A. Anderson,,76,106
374,4,5:55.0,,D. Sabonis enters the game for J. Lauvergne,76,106
375,4,5:45.0,M. Speights misses 3-pt jump shot from 22 ft,,76,106
376,4,5:44.0,,Defensive rebound by D. Sabonis,76,106
377,4,5:31.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by D. Sabonis),76,109
378,4,5:15.0,M. Speights makes 3-pt jump shot from 24 ft (assist by R. Felton),,79,109
379,4,5:01.0,,S. Christon misses 2-pt jump shot from 13 ft,79,109
