,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,INDIANA_ACTION,MINNESOTA_SCORE,INDIANA_SCORE
58,1,4:10.0,Turnover by R. Rubio (bad pass; steal by P. George),,15,20
59,1,4:03.0,,M. Ellis misses 3-pt jump shot from 24 ft,15,20
60,1,4:01.0,Defensive rebound by R. Rubio,,15,20
61,1,3:49.0,G. Dieng makes 2-pt jump shot from 15 ft (assist by R. Rubio),,17,20
62,1,3:43.0,,M. Ellis makes 2-pt layup at rim (assist by J. Teague),17,22
63,1,3:34.0,Minnesota full timeout,,17,22
64,1,3:34.0,,A. Brooks enters the game for T. Young,17,22
65,1,3:34.0,,L. Allen enters the game for M. Ellis,17,22
66,1,3:34.0,,C. Miles enters the game for J. Teague,17,22
67,1,3:24.0,O. Casspi enters the game for K. Towns,,17,22
68,1,3:23.0,A. Wiggins misses 2-pt jump shot from 6 ft (block by L. Allen),,17,22
69,1,3:23.0,Offensive rebound by Team,,17,22
70,1,3:20.0,G. Dieng misses 2-pt jump shot from 16 ft,,17,22
71,1,3:20.0,,Defensive rebound by P. George,17,22
72,1,3:11.0,,Shooting foul by A. Wiggins (drawn by P. George),17,22
73,1,3:11.0,,P. George makes free throw 1 of 2,17,23
74,1,3:11.0,K. Dunn enters the game for B. Rush,,17,23
75,1,3:11.0,,P. George makes free throw 2 of 2,17,24
76,1,3:02.0,R. Rubio makes 2-pt jump shot from 18 ft,,19,24
77,1,2:46.0,,M. Turner misses 2-pt jump shot from 19 ft,19,24
78,1,2:45.0,,Offensive rebound by L. Allen,19,24
79,1,2:42.0,,Turnover by L. Allen (lost ball; steal by K. Dunn),19,24
80,1,2:42.0,Personal foul by L. Allen (drawn by K. Dunn),,19,24
81,1,2:27.0,Turnover by R. Rubio (bad pass; steal by P. George),,19,24
82,1,2:18.0,,Turnover by A. Brooks (bad pass),19,24
83,1,2:03.0,R. Rubio makes 2-pt jump shot from 17 ft,,21,24
84,1,1:45.0,,M. Turner misses 2-pt jump shot from 16 ft,21,24
85,1,1:45.0,,Offensive rebound by L. Allen,21,24
86,1,1:45.0,Loose ball foul by O. Casspi (drawn by L. Allen),,21,24
87,1,1:45.0,,L. Allen misses free throw 1 of 2,21,24
88,1,1:45.0,,Offensive rebound by Team,21,24
89,1,1:45.0,,R. Christmas enters the game for M. Turner,21,24
90,1,1:45.0,,L. Allen makes free throw 2 of 2,21,25
91,1,1:36.0,Personal foul by P. George (drawn by A. Wiggins),,21,25
92,1,1:30.0,Personal foul by C. Miles,,21,25
93,1,1:30.0,K. Dunn misses free throw 1 of 2,,21,25
94,1,1:30.0,Offensive rebound by Team,,21,25
95,1,1:30.0,K. Dunn makes free throw 2 of 2,,22,25
96,1,1:17.0,,C. Miles misses 3-pt jump shot from 24 ft,22,25
97,1,1:16.0,Defensive rebound by A. Wiggins,,22,25
98,1,1:04.0,A. Wiggins misses 2-pt layup from 1 ft,,22,25
99,1,1:03.0,Offensive rebound by G. Dieng,,22,25
100,1,1:03.0,G. Dieng makes 2-pt dunk at rim,,24,25
101,1,0:47.0,,Turnover by C. Miles (bad pass; steal by O. Casspi),24,25
102,1,0:37.0,Shooting foul by A. Brooks (drawn by R. Rubio),,24,25
103,1,0:37.0,R. Rubio makes free throw 1 of 2,,25,25
104,1,0:37.0,R. Rubio makes free throw 2 of 2,,26,25
105,1,0:27.0,,P. George misses 3-pt jump shot from 27 ft,26,25
106,1,0:24.0,Defensive rebound by G. Dieng,,26,25
107,1,0:03.0,R. Rubio misses 2-pt jump shot from 18 ft,,26,25
108,1,0:00.0,Offensive rebound by Team,,26,25
109,2,11:48.0,,C. Miles makes 2-pt layup from 1 ft (assist by A. Brooks),26,27
110,2,11:28.0,K. Towns misses 2-pt hook shot from 10 ft,,26,27
111,2,11:28.0,,Defensive rebound by R. Christmas,26,27
112,2,11:23.0,,Shooting foul by O. Casspi (drawn by R. Christmas),26,27
113,2,11:23.0,,R. Christmas makes free throw 1 of 2,26,28
114,2,11:23.0,,R. Christmas makes free throw 2 of 2,26,29
115,2,11:13.0,K. Towns makes 2-pt jump shot from 16 ft (assist by T. Jones),,28,29
116,2,11:02.0,,L. Allen misses 2-pt jump shot from 19 ft,28,29
117,2,11:01.0,Defensive rebound by T. Jones,,28,29
118,2,10:54.0,K. Dunn makes 2-pt dunk at rim (assist by T. Jones),,30,29
119,2,10:46.0,,Turnover by A. Brooks (bad pass; steal by K. Dunn),30,29
120,2,10:43.0,Shooting foul by J. Teague (drawn by K. Dunn),,30,29
121,2,10:43.0,K. Dunn makes free throw 1 of 2,,31,29
122,2,10:43.0,K. Dunn makes free throw 2 of 2,,32,29
123,2,10:18.0,,R. Christmas misses 2-pt jump shot from 13 ft,32,29
124,2,10:18.0,,Offensive rebound by L. Allen,32,29
125,2,10:18.0,,Turnover by Team (shot clock),32,29
126,2,10:05.0,K. Towns misses 3-pt jump shot from 25 ft,,32,29
127,2,10:04.0,Offensive rebound by S. Muhammad,,32,29
128,2,9:59.0,Personal foul by R. Christmas (drawn by K. Towns),,32,29
129,2,9:56.0,Turnover by O. Casspi (bad pass),,32,29
130,2,9:44.0,,Turnover by A. Brooks (lost ball; steal by O. Casspi),32,29
131,2,9:38.0,S. Muhammad makes 2-pt layup from 3 ft (assist by T. Jones),,34,29
132,2,9:32.0,,Indiana full timeout,34,29
133,2,9:19.0,,Turnover by C. Miles (bad pass; steal by T. Jones),34,29
134,2,9:15.0,K. Dunn makes 2-pt layup from 2 ft (assist by T. Jones),,36,29
135,2,9:08.0,,Shooting foul by T. Jones (drawn by J. Teague),36,29
136,2,9:08.0,,J. Teague makes free throw 1 of 3,36,30
137,2,9:08.0,,J. Teague makes free throw 2 of 3,36,31
138,2,9:08.0,G. Dieng enters the game for O. Casspi,,36,31
139,2,9:08.0,,M. Ellis enters the game for L. Allen,36,31
140,2,9:08.0,,T. Young enters the game for A. Brooks,36,31
141,2,9:08.0,,J. Teague makes free throw 3 of 3,36,32
142,2,8:46.0,K. Dunn makes 2-pt layup from 1 ft,,38,32
143,2,8:32.0,,Personal foul by K. Dunn (drawn by J. Teague),38,32
144,2,8:22.0,,J. Teague misses 3-pt jump shot from 33 ft,38,32
145,2,8:22.0,Defensive rebound by Team,,38,32
146,2,8:06.0,K. Towns makes 2-pt hook shot from 4 ft (assist by T. Jones),,40,32
147,2,7:47.0,,M. Ellis makes 2-pt layup from 2 ft (assist by J. Teague),40,34
148,2,7:33.0,Turnover by T. Jones (bad pass; steal by M. Ellis),,40,34
149,2,7:29.0,,M. Ellis makes 2-pt layup from 1 ft,40,36
150,2,7:11.0,S. Muhammad misses 3-pt jump shot from 26 ft,,40,36
151,2,7:10.0,,Defensive rebound by R. Christmas,40,36
152,2,6:58.0,,J. Teague makes 2-pt jump shot from 11 ft,40,38
153,2,6:51.0,Minnesota full timeout,,40,38
154,2,6:51.0,R. Rubio enters the game for K. Dunn,,40,38
155,2,6:51.0,A. Wiggins enters the game for S. Muhammad,,40,38
156,2,6:51.0,,M. Turner enters the game for C. Miles,40,38
157,2,6:51.0,,P. George enters the game for R. Christmas,40,38
158,2,6:39.0,Shooting foul by M. Ellis (drawn by R. Rubio),,40,38
159,2,6:39.0,R. Rubio makes free throw 1 of 2,,41,38
160,2,6:39.0,R. Rubio makes free throw 2 of 2,,42,38
161,2,6:29.0,Violation by G. Dieng (kicked ball),,42,38
162,2,6:19.0,,M. Turner misses 2-pt jump shot from 19 ft,42,38
163,2,6:19.0,Defensive rebound by K. Towns,,42,38
164,2,6:02.0,R. Rubio makes 2-pt jump shot from 19 ft (assist by T. Jones),,44,38
165,2,6:02.0,Shooting foul by M. Ellis (drawn by R. Rubio),,44,38
166,2,6:02.0,R. Rubio makes free throw 1 of 1,,45,38
167,2,5:50.0,,P. George misses 2-pt jump shot from 9 ft,45,38
168,2,5:49.0,,Offensive rebound by Team,45,38
169,2,5:47.0,,P. George makes 2-pt jump shot from 14 ft (assist by M. Ellis),45,40
170,2,5:31.0,Personal foul by M. Turner (drawn by R. Rubio),,45,40
171,2,5:31.0,R. Rubio makes free throw 1 of 2,,46,40
172,2,5:31.0,R. Rubio makes free throw 2 of 2,,47,40
173,2,5:15.0,,T. Young misses 2-pt layup from 3 ft,47,40
174,2,5:14.0,Defensive rebound by K. Towns,,47,40
175,2,5:05.0,Turnover by A. Wiggins (lost ball; steal by T. Young),,47,40
176,2,5:00.0,,M. Ellis makes 2-pt layup from 2 ft (assist by P. George),47,42
177,2,4:41.0,K. Towns misses 3-pt jump shot from 26 ft,,47,42
178,2,4:41.0,Offensive rebound by R. Rubio,,47,42
179,2,4:35.0,R. Rubio misses 2-pt jump shot from 8 ft,,47,42
180,2,4:34.0,,Defensive rebound by P. George,47,42
181,2,4:29.0,,Shooting block foul by A. Wiggins (drawn by P. George),47,42
182,2,4:29.0,,P. George makes free throw 1 of 2,47,43
183,2,4:29.0,,P. George makes free throw 2 of 2,47,44
184,2,4:18.0,T. Jones misses 3-pt jump shot from 28 ft,,47,44
185,2,4:17.0,,Defensive rebound by P. George,47,44
186,2,4:03.0,,Turnover by M. Turner (lost ball; steal by T. Jones),47,44
187,2,3:59.0,T. Jones misses 2-pt layup from 1 ft,,47,44
188,2,3:58.0,Offensive rebound by R. Rubio,,47,44
189,2,3:57.0,R. Rubio misses 2-pt layup at rim (block by M. Ellis),,47,44
190,2,3:55.0,,Defensive rebound by M. Ellis,47,44
191,2,3:42.0,,J. Teague makes 2-pt jump shot from 5 ft,47,46
192,2,3:33.0,Minnesota full timeout,,47,46
193,2,3:33.0,K. Dunn enters the game for T. Jones,,47,46
194,2,3:15.0,G. Dieng makes 2-pt jump shot from 12 ft (assist by R. Rubio),,49,46
195,2,2:51.0,,J. Teague makes 2-pt layup from 1 ft,49,48
196,2,2:32.0,Official timeout,,49,48
197,2,2:26.0,K. Towns makes 2-pt hook shot from 10 ft,,51,48
198,2,2:11.0,,Shooting foul by G. Dieng (drawn by M. Ellis),51,48
199,2,2:11.0,,M. Ellis misses free throw 1 of 2,51,48
200,2,2:11.0,,Offensive rebound by Team,51,48
201,2,2:11.0,,M. Ellis makes free throw 2 of 2,51,49
202,2,2:02.0,Personal foul by M. Turner (drawn by A. Wiggins),,51,49
203,2,2:02.0,A. Wiggins misses free throw 1 of 2,,51,49
204,2,2:02.0,Offensive rebound by Team,,51,49
205,2,2:02.0,A. Wiggins makes free throw 2 of 2,,52,49
206,2,1:51.0,,P. George makes 3-pt jump shot from 28 ft (assist by M. Ellis),52,52
207,2,1:33.0,Turnover by G. Dieng (lost ball; steal by J. Teague),,52,52
208,2,1:29.0,,T. Young misses 2-pt jump shot from 4 ft,52,52
209,2,1:28.0,,Offensive rebound by T. Young,52,52
210,2,1:28.0,,T. Young misses 2-pt jump shot from 4 ft (block by K. Dunn),52,52
211,2,1:28.0,,Offensive rebound by Team,52,52
212,2,1:26.0,,Turnover by T. Young (bad pass; steal by K. Dunn),52,52
213,2,1:25.0,Turnover by K. Dunn (bad pass),,52,52
214,2,1:17.0,,Turnover by J. Teague (bad pass; steal by K. Dunn),52,52
215,2,1:12.0,A. Wiggins misses 2-pt layup from 1 ft,,52,52
216,2,1:10.0,Offensive rebound by G. Dieng,,52,52
217,2,1:09.0,G. Dieng misses 2-pt layup from 1 ft,,52,52
218,2,1:08.0,Offensive rebound by A. Wiggins,,52,52
219,2,1:05.0,A. Wiggins makes 2-pt layup from 1 ft,,54,52
220,2,0:51.0,,P. George makes 3-pt jump shot from 23 ft (assist by T. Young),54,55
221,2,0:40.0,K. Towns makes 2-pt jump shot from 12 ft,,56,55
222,2,0:36.0,,Indiana full timeout,56,55
223,2,0:36.0,,R. Christmas enters the game for M. Turner,56,55
224,2,0:36.0,,C. Miles enters the game for M. Ellis,56,55
225,2,0:25.0,,P. George misses 2-pt jump shot from 8 ft (block by A. Wiggins),56,55
226,2,0:24.0,,Offensive rebound by P. George,56,55
227,2,0:22.0,,P. George makes 2-pt jump shot from 10 ft,56,57
228,2,0:02.0,G. Dieng makes 3-pt jump shot from 25 ft (assist by R. Rubio),,59,57
229,2,0:00.0,,J. Teague misses 3-pt jump shot from 62 ft,59,57
230,2,0:00.0,,Offensive rebound by Team,59,57
231,3,11:39.0,,J. Teague misses 3-pt jump shot from 24 ft,59,57
232,3,11:37.0,,Offensive rebound by M. Turner,59,57
233,3,11:29.0,,Turnover by M. Turner (lost ball; steal by G. Dieng),59,57
234,3,11:18.0,K. Towns makes 2-pt hook shot from 7 ft,,61,57
235,3,11:09.0,,Turnover by P. George (step out of bounds),61,57
236,3,11:09.0,,Violation by Team (jump ball),61,57
237,3,10:57.0,Shooting foul by M. Turner (drawn by K. Towns),,61,57
238,3,10:57.0,K. Towns makes free throw 1 of 2,,62,57
239,3,10:57.0,K. Towns makes free throw 2 of 2,,63,57
240,3,10:42.0,,Shooting foul by R. Rubio (drawn by P. George),63,57
241,3,10:42.0,,P. George makes free throw 1 of 2,63,58
242,3,10:42.0,,P. George makes free throw 2 of 2,63,59
243,3,10:35.0,R. Rubio misses 2-pt jump shot from 11 ft,,63,59
244,3,10:34.0,,Defensive rebound by M. Ellis,63,59
245,3,10:28.0,,M. Turner misses 2-pt layup from 1 ft (block by B. Rush),63,59
246,3,10:24.0,,Offensive rebound by M. Ellis,63,59
247,3,10:24.0,,M. Ellis makes 2-pt jump shot from 3 ft,63,61
248,3,10:09.0,K. Towns makes 2-pt jump shot from 5 ft,,65,61
249,3,9:59.0,,Shooting foul by R. Rubio (drawn by J. Teague),65,61
250,3,9:59.0,,J. Teague makes free throw 1 of 2,65,62
251,3,9:59.0,,J. Teague makes free throw 2 of 2,65,63
252,3,9:46.0,A. Wiggins misses 2-pt jump shot from 19 ft,,65,63
253,3,9:44.0,Offensive rebound by B. Rush,,65,63
254,3,9:39.0,A. Wiggins makes 3-pt jump shot from 27 ft (assist by R. Rubio),,68,63
255,3,9:25.0,,J. Teague misses 3-pt jump shot from 27 ft,68,63
256,3,9:23.0,Defensive rebound by K. Towns,,68,63
257,3,9:12.0,B. Rush misses 3-pt jump shot from 23 ft,,68,63
258,3,9:11.0,,Defensive rebound by P. George,68,63
259,3,9:04.0,,P. George misses 2-pt jump shot from 20 ft,68,63
260,3,9:03.0,Defensive rebound by R. Rubio,,68,63
261,3,8:46.0,K. Towns makes 2-pt layup from 2 ft,,70,63
262,3,8:28.0,,M. Turner makes 2-pt layup from 2 ft (assist by M. Ellis),70,65
263,3,8:06.0,A. Wiggins misses 3-pt jump shot from 27 ft,,70,65
264,3,8:05.0,,Defensive rebound by M. Turner,70,65
265,3,7:54.0,,T. Young makes 2-pt layup from 2 ft (assist by J. Teague),70,67
266,3,7:33.0,B. Rush makes 3-pt jump shot from 25 ft (assist by R. Rubio),,73,67
267,3,7:24.0,,Shooting foul by G. Dieng (drawn by P. George),73,67
268,3,7:24.0,,P. George makes free throw 1 of 2,73,68
269,3,7:24.0,,P. George makes free throw 2 of 2,73,69
270,3,7:09.0,R. Rubio makes 2-pt jump shot from 19 ft (assist by G. Dieng),,75,69
271,3,6:56.0,,T. Young makes 2-pt layup from 3 ft (assist by J. Teague),75,71
272,3,6:38.0,Shooting foul by M. Ellis (drawn by G. Dieng),,75,71
273,3,6:38.0,G. Dieng misses free throw 1 of 2,,75,71
274,3,6:38.0,Offensive rebound by Team,,75,71
275,3,6:38.0,G. Dieng makes free throw 2 of 2,,76,71
276,3,6:27.0,,Shooting foul by K. Towns (drawn by M. Ellis),76,71
277,3,6:27.0,,M. Ellis makes free throw 1 of 2,76,72
278,3,6:27.0,,M. Ellis makes free throw 2 of 2,76,73
279,3,6:19.0,B. Rush makes 3-pt jump shot from 24 ft (assist by A. Wiggins),,79,73
280,3,5:57.0,,M. Turner misses 2-pt jump shot from 18 ft,79,73
281,3,5:56.0,Defensive rebound by A. Wiggins,,79,73
282,3,5:40.0,G. Dieng makes 3-pt jump shot from 24 ft (assist by R. Rubio),,82,73
283,3,5:36.0,,Indiana full timeout,82,73
284,3,5:17.0,,M. Turner makes 3-pt jump shot from 25 ft (assist by J. Teague),82,76
285,3,4:57.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by R. Rubio),,85,76
286,3,4:38.0,,T. Young makes 2-pt layup from 1 ft (assist by M. Turner),85,78
287,3,4:19.0,K. Towns misses 2-pt layup from 2 ft,,85,78
288,3,4:18.0,,Defensive rebound by M. Turner,85,78
289,3,4:11.0,,Turnover by M. Ellis (bad pass),85,78
290,3,4:11.0,,C. Miles enters the game for M. Ellis,85,78
291,3,3:57.0,Turnover by K. Towns (lost ball; steal by P. George),,85,78
292,3,3:53.0,,T. Young misses 2-pt layup from 2 ft (block by B. Rush),85,78
293,3,3:53.0,,Offensive rebound by Team,85,78
294,3,3:53.0,O. Casspi enters the game for K. Towns,,85,78
295,3,3:48.0,Violation by G. Dieng (kicked ball),,85,78
296,3,3:37.0,,P. George misses 2-pt jump shot from 20 ft,85,78
297,3,3:36.0,Defensive rebound by R. Rubio,,85,78
298,3,3:15.0,,Violation by M. Turner (def goaltending),85,78
299,3,3:15.0,O. Casspi makes 2-pt layup from 3 ft,,87,78
300,3,3:05.0,,J. Teague makes 2-pt jump shot from 6 ft,87,80
301,3,2:45.0,Turnover by G. Dieng (bad pass; steal by P. George),,87,80
302,3,2:34.0,,T. Young makes 2-pt layup from 1 ft (assist by M. Turner),87,82
303,3,2:16.0,Turnover by A. Wiggins (lost ball),,87,82
304,3,2:16.0,Minnesota full timeout,,87,82
305,3,2:16.0,,L. Allen enters the game for T. Young,87,82
306,3,2:16.0,K. Dunn enters the game for B. Rush,,87,82
307,3,1:58.0,,P. George makes 2-pt layup from 1 ft,87,84
308,3,1:39.0,Turnover by A. Wiggins (lost ball; steal by C. Miles),,87,84
309,3,1:34.0,,P. George makes 2-pt layup from 2 ft (assist by C. Miles),87,86
310,3,1:16.0,R. Rubio misses 2-pt jump shot from 18 ft,,87,86
311,3,1:15.0,,Defensive rebound by J. Teague,87,86
312,3,1:09.0,,J. Teague makes 2-pt layup from 1 ft,87,88
313,3,0:49.0,A. Wiggins misses 2-pt jump shot from 7 ft,,87,88
314,3,0:47.0,,Defensive rebound by L. Allen,87,88
315,3,0:41.0,,Shooting foul by K. Dunn (drawn by M. Turner),87,88
316,3,0:41.0,,M. Turner makes free throw 1 of 2,87,89
317,3,0:41.0,,A. Brooks enters the game for J. Teague,87,89
318,3,0:41.0,,M. Turner makes free throw 2 of 2,87,90
319,3,0:34.0,R. Rubio misses 2-pt layup from 1 ft,,87,90
320,3,0:32.0,Offensive rebound by Team,,87,90
321,3,0:32.0,,R. Christmas enters the game for M. Turner,87,90
322,3,0:20.0,Turnover by R. Rubio (offensive foul),,87,90
323,3,0:20.0,,Offensive charge foul by R. Rubio (drawn by C. Miles),87,90
324,3,0:05.0,,A. Brooks misses 2-pt hook shot from 13 ft,87,90
325,3,0:05.0,,Offensive rebound by Team,87,90
326,3,0:05.0,Loose ball foul by O. Casspi (drawn by R. Christmas),,87,90
327,3,0:05.0,,R. Christmas misses free throw 1 of 2,87,90
328,3,0:05.0,,Offensive rebound by Team,87,90
329,3,0:05.0,,R. Christmas misses free throw 2 of 2,87,90
330,3,0:05.0,Defensive rebound by A. Wiggins,,87,90
331,3,0:05.0,K. Towns enters the game for O. Casspi,,87,90
332,3,0:00.0,A. Wiggins misses 3-pt jump shot from 26 ft,,87,90
333,3,0:00.0,Offensive rebound by Team,,87,90
334,4,11:38.0,O. Casspi misses 2-pt hook shot from 6 ft,,87,90
335,4,11:36.0,Offensive rebound by K. Towns,,87,90
336,4,11:34.0,K. Towns misses 2-pt jump shot from 12 ft,,87,90
337,4,11:33.0,,Defensive rebound by C. Miles,87,90
338,4,11:27.0,,C. Miles misses 3-pt jump shot from 25 ft,87,90
339,4,11:27.0,,Offensive rebound by Team,87,90
340,4,11:27.0,Loose ball foul by O. Casspi (drawn by R. Christmas),,87,90
341,4,11:20.0,Technical foul by Team,,87,90
342,4,11:20.0,,C. Miles makes technical free throw,87,91
343,4,11:05.0,,C. Miles misses 2-pt jump shot from 21 ft,87,91
344,4,11:04.0,,Offensive rebound by R. Christmas,87,91
345,4,11:02.0,Loose ball foul by O. Casspi (drawn by R. Christmas),,87,91
346,4,11:02.0,G. Dieng enters the game for O. Casspi,,87,91
347,4,10:50.0,,A. Brooks misses 2-pt jump shot from 16 ft (block by G. Dieng),87,91
348,4,10:49.0,Defensive rebound by T. Jones,,87,91
349,4,10:25.0,G. Dieng misses 3-pt jump shot from 24 ft,,87,91
350,4,10:24.0,,Defensive rebound by M. Ellis,87,91
351,4,10:14.0,,Shooting block foul by G. Dieng (drawn by C. Miles),87,91
352,4,10:14.0,,C. Miles makes free throw 1 of 2,87,92
353,4,10:14.0,,C. Miles misses free throw 2 of 2,87,92
354,4,10:14.0,Defensive rebound by S. Muhammad,,87,92
355,4,10:12.0,,Loose ball foul by L. Allen (drawn by S. Muhammad),87,92
356,4,10:01.0,K. Towns makes 3-pt jump shot from 26 ft (assist by T. Jones),,90,92
357,4,9:46.0,,M. Ellis makes 2-pt jump shot from 19 ft,90,94
358,4,9:35.0,Shooting foul by A. Brooks (drawn by T. Jones),,90,94
359,4,9:35.0,T. Jones makes free throw 1 of 2,,91,94
360,4,9:35.0,,J. Teague enters the game for A. Brooks,91,94
361,4,9:35.0,T. Jones makes free throw 2 of 2,,92,94
362,4,9:18.0,Violation by G. Dieng (def goaltending),,92,94
363,4,9:18.0,,M. Ellis makes 2-pt layup from 2 ft,92,96
364,4,9:04.0,S. Muhammad misses 3-pt jump shot from 26 ft,,92,96
365,4,9:03.0,,Defensive rebound by J. Teague,92,96
366,4,8:54.0,,J. Teague makes 2-pt jump shot from 14 ft,92,98
367,4,8:38.0,Shooting block foul by C. Miles (drawn by S. Muhammad),,92,98
368,4,8:38.0,Official timeout,,92,98
369,4,8:38.0,S. Muhammad misses free throw 1 of 2,,92,98
370,4,8:38.0,Offensive rebound by Team,,92,98
371,4,8:38.0,S. Muhammad misses free throw 2 of 2,,92,98
372,4,8:38.0,,Defensive rebound by L. Allen,92,98
373,4,8:38.0,,M. Turner enters the game for R. Christmas,92,98
374,4,8:38.0,,P. George enters the game for M. Ellis,92,98
375,4,8:24.0,,C. Miles makes 2-pt layup from 2 ft (assist by J. Teague),92,100
376,4,8:06.0,K. Towns misses 2-pt hook shot from 12 ft,,92,100
377,4,8:06.0,,Defensive rebound by M. Turner,92,100
378,4,7:56.0,,J. Teague misses 2-pt hook shot from 7 ft,92,100
379,4,7:53.0,Defensive rebound by K. Dunn,,92,100
380,4,7:45.0,Shooting foul by L. Allen (drawn by K. Towns),,92,100
381,4,7:45.0,K. Towns makes free throw 1 of 3,,93,100
382,4,7:45.0,K. Towns makes free throw 2 of 3,,94,100
383,4,7:45.0,A. Wiggins enters the game for S. Muhammad,,94,100
384,4,7:45.0,K. Towns makes free throw 3 of 3,,95,100
385,4,7:28.0,,Shooting foul by T. Jones (drawn by J. Teague),95,100
386,4,7:28.0,,J. Teague makes free throw 1 of 2,95,101
387,4,7:28.0,R. Rubio enters the game for T. Jones,,95,101
388,4,7:28.0,,J. Teague makes free throw 2 of 2,95,102
389,4,7:18.0,K. Towns misses 3-pt jump shot from 28 ft,,95,102
390,4,7:17.0,,Defensive rebound by L. Allen,95,102
391,4,7:10.0,,C. Miles misses 2-pt layup from 1 ft (block by K. Dunn),95,102
