,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
53,1,5:34.0,,G. Hayward misses 2-pt jump shot from 21 ft,20,15
54,1,5:33.0,Defensive rebound by V. Carter,,20,15
55,1,5:16.0,M. Gasol misses 2-pt jump shot from 7 ft,,20,15
56,1,5:15.0,,Defensive rebound by R. Gobert,20,15
57,1,5:03.0,,Turnover by G. Hayward (traveling),20,15
58,1,5:03.0,,Violation by Team (jump ball),20,15
59,1,4:43.0,Z. Randolph makes 2-pt hook shot from 9 ft,,22,15
60,1,4:25.0,,T. Lyles makes 2-pt jump shot from 13 ft,22,17
61,1,4:06.0,M. Gasol makes 2-pt hook shot from 7 ft,,24,17
62,1,3:46.0,,T. Lyles makes 2-pt jump shot from 19 ft (assist by S. Mack),24,19
63,1,3:24.0,V. Carter misses 2-pt layup from 3 ft (block by R. Gobert),,24,19
64,1,3:23.0,Offensive rebound by V. Carter,,24,19
65,1,3:21.0,V. Carter makes 2-pt jump shot from 11 ft,,26,19
66,1,3:06.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by G. Hayward),26,22
67,1,2:59.0,Memphis full timeout,,26,22
68,1,2:59.0,D. Davis enters the game for M. Gasol,,26,22
69,1,2:59.0,C. Parsons enters the game for J. Ennis,,26,22
70,1,2:59.0,,J. Johnson enters the game for J. Ingles,26,22
71,1,2:59.0,,B. Diaw enters the game for R. Gobert,26,22
72,1,2:49.0,Turnover by V. Carter (bad pass; steal by J. Johnson),,26,22
73,1,2:37.0,,Turnover by S. Mack (bad pass; steal by D. Davis),26,22
74,1,2:27.0,V. Carter makes 3-pt jump shot from 27 ft,,29,22
75,1,2:14.0,,Shooting foul by A. Harrison (drawn by S. Mack),29,22
76,1,2:14.0,,S. Mack makes free throw 1 of 2,29,23
77,1,2:14.0,,S. Mack misses free throw 2 of 2,29,23
78,1,2:13.0,Defensive rebound by Z. Randolph,,29,23
79,1,2:06.0,Personal foul by B. Diaw (drawn by Z. Randolph),,29,23
80,1,2:06.0,Z. Randolph makes free throw 1 of 2,,30,23
81,1,2:06.0,,R. Neto enters the game for S. Mack,30,23
82,1,2:06.0,M. Conley enters the game for A. Harrison,,30,23
83,1,2:06.0,Z. Randolph makes free throw 2 of 2,,31,23
84,1,1:52.0,,T. Lyles makes 2-pt jump shot from 16 ft,31,25
85,1,1:33.0,Z. Randolph misses 2-pt jump shot from 17 ft,,31,25
86,1,1:33.0,,Defensive rebound by G. Hayward,31,25
87,1,1:25.0,Violation by V. Carter (kicked ball),,31,25
88,1,1:11.0,,T. Lyles misses 3-pt jump shot from 23 ft,31,25
89,1,1:10.0,,Offensive rebound by Team,31,25
90,1,1:04.0,,G. Hayward misses 2-pt layup from 1 ft,31,25
91,1,1:04.0,Defensive rebound by M. Conley,,31,25
92,1,0:50.0,Z. Randolph misses 2-pt jump shot from 16 ft,,31,25
93,1,0:49.0,,Defensive rebound by R. Neto,31,25
94,1,0:35.0,,B. Diaw misses 2-pt hook shot from 4 ft,31,25
95,1,0:35.0,Defensive rebound by Z. Randolph,,31,25
96,1,0:13.0,M. Conley makes 2-pt jump shot from 9 ft,,33,25
97,1,0:01.0,,R. Neto misses 3-pt jump shot from 26 ft,33,25
98,1,0:00.0,,Offensive rebound by Team,33,25
99,2,11:42.0,V. Carter makes 3-pt jump shot from 24 ft (assist by M. Conley),,36,25
100,2,11:16.0,,J. Johnson misses 2-pt jump shot from 12 ft,36,25
101,2,11:15.0,Defensive rebound by D. Davis,,36,25
102,2,10:58.0,Offensive foul by D. Davis (drawn by J. Ingles),,36,25
103,2,10:58.0,Turnover by D. Davis (offensive foul),,36,25
104,2,10:35.0,,J. Ingles misses 2-pt jump shot from 5 ft,36,25
105,2,10:35.0,Defensive rebound by Z. Randolph,,36,25
106,2,10:23.0,Z. Randolph misses 2-pt jump shot from 3 ft,,36,25
107,2,10:22.0,Offensive rebound by Z. Randolph,,36,25
108,2,10:20.0,Z. Randolph makes 2-pt layup from 1 ft,,38,25
109,2,9:55.0,,Shooting foul by D. Davis (drawn by J. Ingles),38,25
110,2,9:55.0,,J. Ingles makes free throw 1 of 2,38,26
111,2,9:55.0,J. Ennis enters the game for V. Carter,,38,26
112,2,9:55.0,J. Green enters the game for D. Davis,,38,26
113,2,9:55.0,,J. Ingles makes free throw 2 of 2,38,27
114,2,9:42.0,Turnover by Z. Randolph (lost ball),,38,27
115,2,9:41.0,Loose ball foul by C. Parsons (drawn by D. Exum),,38,27
116,2,9:41.0,,S. Mack enters the game for J. Ingles,38,27
117,2,9:29.0,,B. Diaw makes 2-pt layup from 1 ft (assist by J. Johnson),38,29
118,2,9:24.0,Memphis full timeout,,38,29
119,2,9:16.0,Turnover by J. Green (bad pass; steal by D. Favors),,38,29
120,2,9:00.0,,D. Exum misses 2-pt jump shot from 4 ft (block by J. Green),38,29
121,2,8:59.0,Defensive rebound by Z. Randolph,,38,29
122,2,8:48.0,J. Ennis misses 3-pt jump shot from 23 ft,,38,29
123,2,8:48.0,,Defensive rebound by D. Favors,38,29
124,2,8:34.0,,D. Favors makes 2-pt dunk at rim (assist by B. Diaw),38,31
125,2,8:19.0,M. Conley misses 2-pt layup from 1 ft,,38,31
126,2,8:19.0,Offensive rebound by Z. Randolph,,38,31
127,2,8:19.0,Shooting foul by D. Favors (drawn by Z. Randolph),,38,31
128,2,8:19.0,Z. Randolph makes free throw 1 of 2,,39,31
129,2,8:19.0,A. Harrison enters the game for M. Conley,,39,31
130,2,8:19.0,,R. Gobert enters the game for D. Favors,39,31
131,2,8:19.0,Z. Randolph makes free throw 2 of 2,,40,31
132,2,8:08.0,,J. Johnson misses 2-pt jump shot from 9 ft,40,31
133,2,7:58.0,Defensive rebound by C. Parsons,,40,31
134,2,7:58.0,C. Parsons misses 3-pt jump shot from 25 ft,,40,31
135,2,7:57.0,,Defensive rebound by D. Exum,40,31
136,2,7:50.0,,Shooting foul by J. Green (drawn by R. Gobert),40,31
137,2,7:50.0,,R. Gobert makes free throw 1 of 2,40,32
138,2,7:50.0,,T. Lyles enters the game for B. Diaw,40,32
139,2,7:50.0,,G. Hayward enters the game for J. Johnson,40,32
140,2,7:50.0,M. Gasol enters the game for Z. Randolph,,40,32
141,2,7:50.0,,R. Gobert makes free throw 2 of 2,40,33
142,2,7:38.0,C. Parsons misses 3-pt jump shot from 25 ft,,40,33
143,2,7:37.0,,Defensive rebound by R. Gobert,40,33
144,2,7:27.0,,Personal foul by J. Ennis (drawn by D. Exum),40,33
145,2,7:27.0,V. Carter enters the game for J. Ennis,,40,33
146,2,7:23.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by G. Hayward),40,36
147,2,7:14.0,Personal foul by R. Gobert (drawn by M. Gasol),,40,36
148,2,7:03.0,M. Gasol makes 3-pt jump shot from 24 ft (assist by C. Parsons),,43,36
149,2,6:41.0,,D. Exum misses 3-pt jump shot from 23 ft,43,36
150,2,6:41.0,,Offensive rebound by S. Mack,43,36
151,2,6:26.0,,D. Exum misses 2-pt jump shot from 15 ft,43,36
152,2,6:26.0,,Offensive rebound by Team,43,36
153,2,6:13.0,,G. Hayward misses 3-pt jump shot from 24 ft,43,36
154,2,6:12.0,Defensive rebound by A. Harrison,,43,36
155,2,5:56.0,M. Gasol makes 2-pt hook shot from 7 ft,,45,36
156,2,5:41.0,,S. Mack makes 3-pt jump shot from 24 ft,45,39
157,2,5:20.0,M. Gasol makes 2-pt jump shot from 15 ft,,47,39
158,2,5:04.0,,S. Mack makes 2-pt jump shot from 21 ft,47,41
159,2,4:51.0,Offensive foul by M. Gasol (drawn by R. Gobert),,47,41
160,2,4:51.0,Turnover by M. Gasol (offensive foul),,47,41
161,2,4:51.0,,Utah full timeout,47,41
162,2,4:51.0,M. Conley enters the game for C. Parsons,,47,41
163,2,4:51.0,J. Martin enters the game for V. Carter,,47,41
164,2,4:39.0,,G. Hayward makes 3-pt jump shot from 25 ft,47,44
165,2,4:16.0,M. Conley misses 2-pt jump shot from 11 ft,,47,44
166,2,4:16.0,,Defensive rebound by T. Lyles,47,44
167,2,4:09.0,,Offensive foul by R. Gobert (drawn by A. Harrison),47,44
168,2,4:09.0,,Turnover by R. Gobert (offensive foul),47,44
169,2,4:09.0,,D. Favors enters the game for R. Gobert,47,44
170,2,3:44.0,J. Green makes 2-pt jump shot from 10 ft (assist by A. Harrison),,49,44
171,2,3:37.0,,D. Favors misses 2-pt jump shot from 18 ft,49,44
172,2,3:36.0,Defensive rebound by M. Conley,,49,44
173,2,3:16.0,Turnover by M. Gasol (lost ball; steal by T. Lyles),,49,44
174,2,3:15.0,,Personal foul by A. Harrison (drawn by T. Lyles),49,44
175,2,3:15.0,,T. Lyles misses free throw 1 of 2,49,44
176,2,3:15.0,,Offensive rebound by Team,49,44
177,2,3:15.0,,J. Ingles enters the game for D. Exum,49,44
178,2,3:15.0,Z. Randolph enters the game for J. Green,,49,44
179,2,3:15.0,V. Carter enters the game for A. Harrison,,49,44
180,2,3:15.0,,T. Lyles makes free throw 2 of 2,49,45
181,2,3:00.0,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Conley),,51,45
182,2,2:44.0,,G. Hayward misses 3-pt jump shot from 24 ft,51,45
183,2,2:42.0,Defensive rebound by V. Carter,,51,45
184,2,2:26.0,Turnover by M. Gasol (lost ball; steal by T. Lyles),,51,45
185,2,2:20.0,,S. Mack makes 3-pt jump shot from 25 ft (assist by T. Lyles),51,48
186,2,2:08.0,Memphis full timeout,,51,48
187,2,2:08.0,,Utah full timeout,51,48
188,2,1:56.0,M. Conley makes 3-pt jump shot from 24 ft,,54,48
189,2,1:42.0,,T. Lyles misses 3-pt jump shot from 24 ft,54,48
190,2,1:41.0,Defensive rebound by M. Gasol,,54,48
191,2,1:37.0,Offensive foul by Z. Randolph (drawn by T. Lyles),,54,48
192,2,1:37.0,Turnover by Z. Randolph (offensive foul),,54,48
193,2,1:37.0,A. Harrison enters the game for J. Martin,,54,48
194,2,1:23.0,,D. Favors misses 2-pt jump shot from 9 ft,54,48
195,2,1:22.0,Defensive rebound by V. Carter,,54,48
196,2,1:03.0,V. Carter makes 2-pt hook shot from 8 ft,,56,48
197,2,0:47.0,,Turnover by D. Favors (bad pass; steal by V. Carter),56,48
198,2,0:42.0,Personal foul by T. Lyles (drawn by Z. Randolph),,56,48
199,2,0:27.0,M. Gasol misses 2-pt layup from 2 ft,,56,48
200,2,0:27.0,,Defensive rebound by J. Ingles,56,48
201,2,0:02.0,,J. Ingles misses 3-pt jump shot from 23 ft,56,48
202,2,0:02.0,Defensive rebound by M. Gasol,,56,48
203,2,0:01.0,M. Gasol misses 3-pt jump shot from 72 ft,,56,48
204,2,0:00.0,Offensive rebound by Team,,56,48
205,3,11:40.0,M. Gasol misses 2-pt jump shot from 8 ft,,56,48
206,3,11:39.0,Offensive rebound by J. Green,,56,48
207,3,11:39.0,Personal foul by J. Ingles (drawn by J. Green),,56,48
208,3,11:31.0,M. Gasol misses 3-pt jump shot from 25 ft,,56,48
209,3,11:30.0,Offensive rebound by J. Ennis,,56,48
210,3,11:22.0,M. Gasol makes 2-pt layup from 3 ft (assist by M. Conley),,58,48
211,3,11:22.0,Shooting foul by R. Gobert (drawn by M. Gasol),,58,48
212,3,11:22.0,M. Gasol misses free throw 1 of 1,,58,48
213,3,11:22.0,,Defensive rebound by R. Gobert,58,48
214,3,11:08.0,,G. Hayward makes 2-pt jump shot from 16 ft (assist by R. Gobert),58,50
215,3,10:50.0,J. Ennis misses 2-pt jump shot from 8 ft,,58,50
216,3,10:50.0,,Defensive rebound by R. Gobert,58,50
217,3,10:38.0,,D. Exum misses 3-pt jump shot from 24 ft,58,50
218,3,10:38.0,Defensive rebound by M. Gasol,,58,50
219,3,10:29.0,M. Conley misses 3-pt jump shot from 24 ft,,58,50
220,3,10:29.0,,Defensive rebound by R. Gobert,58,50
221,3,10:13.0,,D. Exum makes 2-pt layup from 2 ft,58,52
222,3,9:51.0,M. Conley makes 2-pt layup from 2 ft,,60,52
223,3,9:36.0,,Offensive foul by G. Hayward (drawn by J. Ennis),60,52
224,3,9:36.0,,Turnover by G. Hayward (offensive foul),60,52
225,3,9:16.0,M. Gasol misses 2-pt jump shot from 22 ft,,60,52
226,3,9:15.0,Offensive rebound by J. Green,,60,52
227,3,9:13.0,J. Green misses 2-pt hook shot from 2 ft,,60,52
228,3,9:12.0,,Defensive rebound by D. Exum,60,52
229,3,9:02.0,,D. Favors misses 2-pt jump shot from 18 ft,60,52
230,3,9:01.0,Defensive rebound by C. Parsons,,60,52
231,3,8:50.0,Turnover by C. Parsons (bad pass; steal by R. Gobert),,60,52
232,3,8:45.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),60,54
233,3,8:19.0,M. Conley misses 3-pt jump shot from 24 ft,,60,54
234,3,8:18.0,,Defensive rebound by J. Ingles,60,54
235,3,8:13.0,,Personal foul by J. Ennis (drawn by J. Ingles),60,54
236,3,8:13.0,,S. Mack enters the game for D. Exum,60,54
237,3,8:13.0,V. Carter enters the game for J. Ennis,,60,54
238,3,8:04.0,,R. Gobert makes 2-pt hook shot from 6 ft (assist by S. Mack),60,56
239,3,7:48.0,J. Green misses 2-pt jump shot from 11 ft,,60,56
240,3,7:47.0,,Defensive rebound by S. Mack,60,56
241,3,7:40.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by S. Mack),60,59
242,3,7:38.0,Memphis full timeout,,60,59
243,3,7:38.0,,T. Lyles enters the game for D. Favors,60,59
244,3,7:25.0,Offensive foul by V. Carter (drawn by R. Gobert),,60,59
245,3,7:25.0,Turnover by V. Carter (offensive foul),,60,59
246,3,7:03.0,,G. Hayward misses 3-pt jump shot from 24 ft,60,59
247,3,7:03.0,Defensive rebound by C. Parsons,,60,59
248,3,6:53.0,C. Parsons makes 2-pt layup from 2 ft,,62,59
249,3,6:39.0,,Personal foul by V. Carter (drawn by G. Hayward),62,59
250,3,6:26.0,,G. Hayward misses 3-pt jump shot from 25 ft,62,59
251,3,6:24.0,Defensive rebound by C. Parsons,,62,59
252,3,6:12.0,M. Conley makes 2-pt layup from 2 ft,,64,59
253,3,5:52.0,,S. Mack makes 2-pt jump shot from 12 ft,64,61
254,3,5:34.0,Turnover by M. Gasol (lost ball; steal by J. Ingles),,64,61
255,3,5:24.0,,T. Lyles makes 2-pt layup from 2 ft,64,63
256,3,5:01.0,C. Parsons makes 2-pt layup from 2 ft (assist by M. Conley),,66,63
257,3,4:37.0,,J. Ingles makes 2-pt layup from 2 ft,66,65
258,3,4:19.0,Personal foul by R. Gobert (drawn by M. Gasol),,66,65
259,3,4:19.0,A. Harrison enters the game for M. Conley,,66,65
260,3,4:19.0,J. Martin enters the game for C. Parsons,,66,65
261,3,4:19.0,,D. Favors enters the game for R. Gobert,66,65
262,3,4:19.0,,D. Exum enters the game for J. Ingles,66,65
263,3,4:18.0,Personal foul by D. Favors (drawn by M. Gasol),,66,65
264,3,4:09.0,A. Harrison misses 2-pt jump shot from 14 ft,,66,65
265,3,4:07.0,Offensive rebound by J. Martin,,66,65
266,3,4:04.0,Turnover by J. Martin (bad pass; steal by D. Favors),,66,65
267,3,3:44.0,,D. Favors misses 2-pt jump shot from 7 ft,66,65
268,3,3:43.0,Defensive rebound by V. Carter,,66,65
269,3,3:24.0,V. Carter misses 3-pt jump shot from 25 ft,,66,65
270,3,3:24.0,,Defensive rebound by T. Lyles,66,65
271,3,3:11.0,,G. Hayward misses 3-pt jump shot from 24 ft,66,65
272,3,3:11.0,Defensive rebound by Team,,66,65
273,3,3:11.0,D. Davis enters the game for M. Gasol,,66,65
274,3,3:11.0,Z. Randolph enters the game for J. Green,,66,65
275,3,3:00.0,Shooting foul by D. Exum (drawn by V. Carter),,66,65
276,3,3:00.0,V. Carter makes free throw 1 of 2,,67,65
277,3,3:00.0,,J. Johnson enters the game for G. Hayward,67,65
278,3,3:00.0,V. Carter makes free throw 2 of 2,,68,65
279,3,2:35.0,,J. Johnson misses 2-pt jump shot from 16 ft,68,65
280,3,2:34.0,,Offensive rebound by T. Lyles,68,65
281,3,2:26.0,,Personal foul by A. Harrison (drawn by S. Mack),68,65
282,3,2:26.0,,Utah full timeout,68,65
283,3,2:21.0,,T. Lyles misses 3-pt jump shot from 25 ft,68,65
284,3,2:21.0,Defensive rebound by V. Carter,,68,65
285,3,2:00.0,V. Carter misses 2-pt jump shot from 12 ft,,68,65
286,3,2:00.0,,Defensive rebound by T. Lyles,68,65
287,3,1:46.0,,T. Lyles misses 3-pt jump shot from 25 ft,68,65
288,3,1:46.0,,Offensive rebound by J. Johnson,68,65
289,3,1:33.0,,S. Mack makes 2-pt jump shot from 11 ft,68,67
290,3,1:21.0,Personal foul by D. Exum (drawn by V. Carter),,68,67
291,3,1:21.0,V. Carter misses free throw 1 of 2,,68,67
292,3,1:21.0,Offensive rebound by Team,,68,67
293,3,1:21.0,,B. Diaw enters the game for D. Favors,68,67
294,3,1:21.0,V. Carter makes free throw 2 of 2,,69,67
295,3,1:05.0,,Shooting foul by D. Davis (drawn by J. Johnson),69,67
296,3,1:05.0,,J. Johnson makes free throw 1 of 2,69,68
297,3,1:05.0,,J. Johnson misses free throw 2 of 2,69,68
298,3,1:04.0,,Offensive rebound by B. Diaw,69,68
299,3,0:51.0,,Shooting foul by Z. Randolph (drawn by T. Lyles),69,68
300,3,0:51.0,,T. Lyles makes free throw 1 of 2,69,69
301,3,0:51.0,,T. Lyles makes free throw 2 of 2,69,70
302,3,0:34.0,D. Davis makes 2-pt layup from 2 ft (assist by A. Harrison),,71,70
303,3,0:34.0,Shooting foul by T. Lyles (drawn by D. Davis),,71,70
304,3,0:34.0,D. Davis misses free throw 1 of 1,,71,70
305,3,0:33.0,Offensive rebound by Team,,71,70
306,3,0:18.0,Z. Randolph makes 2-pt jump shot from 7 ft (assist by V. Carter),,73,70
307,4,11:50.0,,J. Johnson misses 3-pt jump shot from 24 ft,73,70
308,4,11:50.0,Defensive rebound by Z. Randolph,,73,70
309,4,11:32.0,Z. Randolph makes 2-pt layup from 1 ft,,75,70
310,4,11:06.0,,Turnover by Team (shot clock),75,70
311,4,10:50.0,Z. Randolph misses 2-pt jump shot from 19 ft,,75,70
312,4,10:49.0,,Defensive rebound by J. Ingles,75,70
313,4,10:36.0,,J. Ingles makes 3-pt jump shot from 24 ft,75,73
314,4,10:14.0,Personal foul by R. Gobert (drawn by A. Harrison),,75,73
315,4,10:14.0,,T. Lyles enters the game for R. Gobert,75,73
316,4,10:05.0,Turnover by A. Harrison (offensive foul),,75,73
317,4,10:05.0,Offensive foul by A. Harrison (drawn by D. Exum),,75,73
318,4,9:48.0,,Shooting foul by Z. Randolph (drawn by T. Lyles),75,73
319,4,9:48.0,,T. Lyles makes free throw 1 of 2,75,74
320,4,9:48.0,,T. Lyles makes free throw 2 of 2,75,75
321,4,9:33.0,V. Carter misses 2-pt layup from 3 ft,,75,75
322,4,9:33.0,Offensive rebound by D. Davis,,75,75
323,4,9:33.0,D. Davis misses 2-pt layup from 2 ft,,75,75
324,4,9:33.0,Offensive rebound by Team,,75,75
325,4,9:33.0,,Loose ball foul by B. Diaw (drawn by Z. Randolph),75,75
326,4,9:20.0,Z. Randolph misses 2-pt jump shot from 4 ft,,75,75
327,4,9:17.0,Offensive rebound by D. Davis,,75,75
328,4,9:17.0,D. Davis misses 2-pt layup from 2 ft,,75,75
329,4,9:16.0,Offensive rebound by Z. Randolph,,75,75
330,4,9:16.0,Z. Randolph makes 2-pt layup from 3 ft,,77,75
331,4,8:55.0,,T. Lyles makes 2-pt jump shot from 6 ft (assist by J. Ingles),77,77
332,4,8:44.0,Offensive foul by V. Carter (drawn by B. Diaw),,77,77
333,4,8:44.0,Turnover by V. Carter (offensive foul),,77,77
334,4,8:44.0,,Utah full timeout,77,77
335,4,8:44.0,J. Ennis enters the game for J. Martin,,77,77
336,4,8:31.0,,B. Diaw makes 2-pt layup from 2 ft,77,79
337,4,8:11.0,A. Harrison misses 2-pt layup from 2 ft,,77,79
338,4,8:10.0,Offensive rebound by Z. Randolph,,77,79
339,4,8:10.0,Z. Randolph misses 2-pt layup from 3 ft,,77,79
340,4,8:09.0,Offensive rebound by Z. Randolph,,77,79
341,4,8:09.0,Z. Randolph makes 2-pt layup from 2 ft,,79,79
342,4,7:57.0,,D. Exum makes 2-pt dunk at rim,79,81
343,4,7:36.0,V. Carter makes 3-pt jump shot from 25 ft,,82,81
344,4,7:17.0,,T. Lyles misses 2-pt layup from 2 ft,82,81
345,4,7:16.0,Defensive rebound by J. Ennis,,82,81
346,4,7:00.0,A. Harrison makes 3-pt jump shot from 22 ft (assist by J. Ennis),,85,81
347,4,6:50.0,,Shooting foul by A. Harrison (drawn by D. Exum),85,81
348,4,6:50.0,,D. Exum misses free throw 1 of 2,85,81
349,4,6:50.0,,Offensive rebound by Team,85,81
350,4,6:50.0,M. Conley enters the game for A. Harrison,,85,81
351,4,6:50.0,M. Gasol enters the game for D. Davis,,85,81
352,4,6:50.0,,G. Hayward enters the game for J. Johnson,85,81
353,4,6:50.0,,D. Exum makes free throw 2 of 2,85,82
354,4,6:36.0,Turnover by M. Gasol (lost ball; steal by B. Diaw),,85,82
355,4,6:31.0,,G. Hayward makes 2-pt layup at rim (assist by J. Ingles),85,84
356,4,6:27.0,Memphis full timeout,,85,84
357,4,6:16.0,V. Carter misses 3-pt jump shot from 24 ft,,85,84
358,4,6:15.0,,Defensive rebound by Team,85,84
359,4,6:08.0,,Shooting foul by J. Ennis (drawn by G. Hayward),85,84
360,4,6:08.0,,G. Hayward makes free throw 1 of 2,85,85
361,4,6:08.0,,G. Hayward makes free throw 2 of 2,85,86
362,4,5:44.0,M. Conley makes 3-pt jump shot from 24 ft,,88,86
363,4,5:30.0,,Personal foul by Z. Randolph (drawn by T. Lyles),88,86
364,4,5:30.0,J. Green enters the game for Z. Randolph,,88,86
365,4,5:30.0,A. Harrison enters the game for V. Carter,,88,86
366,4,5:18.0,,D. Exum misses 3-pt jump shot from 25 ft,88,86
367,4,5:18.0,Defensive rebound by M. Conley,,88,86
368,4,5:14.0,Personal foul by J. Ingles (drawn by M. Conley),,88,86
369,4,5:14.0,,S. Mack enters the game for J. Ingles,88,86
370,4,4:56.0,J. Green misses 2-pt layup from 3 ft,,88,86
371,4,4:55.0,,Defensive rebound by T. Lyles,88,86
372,4,4:45.0,Offensive charge foul by D. Exum (drawn by M. Conley),,88,86
373,4,4:45.0,,Turnover by D. Exum (offensive foul),88,86
374,4,4:29.0,A. Harrison misses 3-pt jump shot from 24 ft,,88,86
375,4,4:29.0,,Defensive rebound by G. Hayward,88,86
376,4,4:11.0,,B. Diaw makes 2-pt layup from 2 ft (assist by T. Lyles),88,88
377,4,3:54.0,Offensive foul by M. Gasol (drawn by B. Diaw),,88,88
378,4,3:54.0,Turnover by M. Gasol (offensive foul),,88,88
379,4,3:54.0,,J. Ingles enters the game for D. Exum,88,88
380,4,3:44.0,,G. Hayward misses 3-pt jump shot from 25 ft,88,88
381,4,3:43.0,Defensive rebound by A. Harrison,,88,88
382,4,3:27.0,M. Conley misses 2-pt layup from 3 ft,,88,88
383,4,3:27.0,,Defensive rebound by G. Hayward,88,88
384,4,3:12.0,,Turnover by T. Lyles (bad pass; steal by M. Gasol),88,88
385,4,2:55.0,Shooting foul by B. Diaw (drawn by A. Harrison),,88,88
386,4,2:55.0,,Utah full timeout,88,88
387,4,2:55.0,A. Harrison makes free throw 1 of 2,,89,88
388,4,2:55.0,A. Harrison makes free throw 2 of 2,,90,88
389,4,2:38.0,,S. Mack misses 3-pt jump shot from 23 ft,90,88
390,4,2:37.0,Defensive rebound by J. Green,,90,88
391,4,2:14.0,M. Gasol misses 3-pt jump shot from 25 ft,,90,88
392,4,2:13.0,Offensive rebound by J. Green,,90,88
