,Date,Away Team,Home Team
829,2021-04-16,CHO,BRK
830,2021-04-16,ORL,TOR
831,2021-04-16,MEM,CHI
832,2021-04-16,DEN,HOU
833,2021-04-16,MIA,MIN
834,2021-04-16,POR,SAS
835,2021-04-16,NYK,DAL
836,2021-04-17,UTA,LAL
837,2021-04-17,CLE,CHI
838,2021-04-17,DET,WAS
839,2021-04-17,GSW,BOS
840,2021-04-17,MEM,MIL
841,2021-04-17,SAS,PHO
842,2021-04-18,IND,ATL
843,2021-04-18,NOP,NYK
844,2021-04-18,BRK,MIA
845,2021-04-18,POR,CHO
846,2021-04-18,HOU,ORL
847,2021-04-18,OKC,TOR
848,2021-04-18,SAC,DAL
849,2021-04-18,MIN,LAC
850,2021-04-19,CLE,DET
851,2021-04-19,CHI,BOS
852,2021-04-19,GSW,PHI
853,2021-04-19,SAS,IND
854,2021-04-19,HOU,MIA
855,2021-04-19,PHO,MIL
856,2021-04-19,OKC,WAS
857,2021-04-19,MEM,DEN
858,2021-04-19,UTA,LAL
859,2021-04-20,ORL,ATL
860,2021-04-20,BRK,NOP
861,2021-04-20,CHO,NYK
862,2021-04-20,LAC,POR
863,2021-04-20,MIN,SAC
864,2021-04-21,CHI,CLE
865,2021-04-21,OKC,IND
866,2021-04-21,PHO,PHI
867,2021-04-21,BRK,TOR
868,2021-04-21,GSW,WAS
869,2021-04-21,UTA,HOU
870,2021-04-21,ATL,NYK
871,2021-04-21,DET,DAL
872,2021-04-21,MIA,SAS
873,2021-04-21,MEM,LAC
874,2021-04-21,DEN,POR
875,2021-04-21,MIN,SAC
876,2021-04-22,PHO,BOS
877,2021-04-22,PHI,MIL
878,2021-04-22,NOP,ORL
879,2021-04-22,DET,SAS
880,2021-04-22,CHO,CHI
881,2021-04-22,LAL,DAL
882,2021-04-23,MIA,ATL
883,2021-04-23,BOS,BRK
884,2021-04-23,CLE,CHO
885,2021-04-23,LAC,HOU
886,2021-04-23,WAS,OKC
887,2021-04-23,DEN,GSW
888,2021-04-23,MEM,POR
889,2021-04-24,TOR,NYK
890,2021-04-24,PHI,MIL
891,2021-04-24,DET,IND
892,2021-04-24,CHI,MIA
893,2021-04-24,SAS,NOP
894,2021-04-24,LAL,DAL
895,2021-04-24,MIN,UTA
896,2021-04-24,HOU,DEN
897,2021-04-25,BOS,CHO
898,2021-04-25,PHO,BRK
899,2021-04-25,MEM,POR
900,2021-04-25,CLE,WAS
901,2021-04-25,MIL,ATL
902,2021-04-25,IND,ORL
903,2021-04-25,SAC,GSW
904,2021-04-26,ATL,DET
905,2021-04-26,LAL,ORL
906,2021-04-26,OKC,PHI
907,2021-04-26,SAS,WAS
908,2021-04-26,PHO,NYK
909,2021-04-26,CLE,TOR
910,2021-04-26,CHI,MIA
911,2021-04-26,UTA,MIN
912,2021-04-26,LAC,NOP
913,2021-04-26,MEM,DEN
914,2021-04-26,DAL,SAC
915,2021-04-27,OKC,BOS
916,2021-04-27,MIL,CHO
917,2021-04-27,POR,IND
918,2021-04-27,BRK,TOR
919,2021-04-27,MIN,HOU
920,2021-04-27,DAL,GSW
921,2021-04-28,ORL,CLE
922,2021-04-28,ATL,PHI
923,2021-04-28,CHO,BOS
924,2021-04-28,CHI,NYK
925,2021-04-28,LAL,WAS
926,2021-04-28,SAS,MIA
927,2021-04-28,NOP,DEN
928,2021-04-28,POR,MEM
929,2021-04-28,LAC,PHO
930,2021-04-28,UTA,SAC
931,2021-04-29,DAL,DET
932,2021-04-29,BRK,IND
933,2021-04-29,MIL,HOU
934,2021-04-29,GSW,MIN
935,2021-04-29,TOR,DEN
936,2021-04-29,NOP,OKC
937,2021-04-30,ATL,PHI
938,2021-04-30,SAS,BOS
939,2021-04-30,WAS,CLE
940,2021-04-30,POR,BRK
941,2021-04-30,ORL,MEM
942,2021-04-30,MIL,CHI
943,2021-04-30,UTA,PHO
944,2021-04-30,SAC,LAL
