,Date,Away Team,Home Team
87,2014-11-08,MEM,MIL
88,2014-11-08,NOP,SAS
89,2014-11-09,ORL,BRK
90,2014-11-09,UTA,DET
91,2014-11-09,SAC,OKC
92,2014-11-09,PHI,TOR
93,2014-11-09,MIA,DAL
94,2014-11-09,GSW,PHO
95,2014-11-09,DEN,POR
96,2014-11-09,CHO,LAL
97,2014-11-10,NOP,CLE
98,2014-11-10,UTA,IND
99,2014-11-10,ATL,NYK
100,2014-11-10,DET,CHI
101,2014-11-10,SAS,LAC
102,2014-11-11,ORL,TOR
103,2014-11-11,LAL,MEM
104,2014-11-11,OKC,MIL
105,2014-11-11,SAC,DAL
106,2014-11-11,CHO,POR
107,2014-11-11,SAS,GSW
108,2014-11-12,DET,WAS
109,2014-11-12,UTA,ATL
110,2014-11-12,OKC,BOS
111,2014-11-12,IND,MIA
112,2014-11-12,ORL,NYK
113,2014-11-12,LAL,NOP
114,2014-11-12,POR,DEN
115,2014-11-12,BRK,PHO
116,2014-11-12,HOU,MIN
117,2014-11-13,SAC,MEM
118,2014-11-13,CHI,TOR
119,2014-11-13,PHI,DAL
120,2014-11-13,BRK,GSW
121,2014-11-14,DEN,IND
122,2014-11-14,MIL,ORL
123,2014-11-14,MIA,ATL
124,2014-11-14,CLE,BOS
125,2014-11-14,UTA,NYK
126,2014-11-14,PHI,HOU
127,2014-11-14,MIN,NOP
128,2014-11-14,DET,OKC
129,2014-11-14,CHO,PHO
130,2014-11-14,SAS,LAL
131,2014-11-15,ORL,WAS
132,2014-11-15,ATL,CLE
133,2014-11-15,UTA,TOR
134,2014-11-15,IND,CHI
135,2014-11-15,DET,MEM
136,2014-11-15,MIN,DAL
137,2014-11-15,BRK,POR
138,2014-11-15,SAS,SAC
139,2014-11-15,CHO,GSW
140,2014-11-15,PHO,LAC
141,2014-11-16,DEN,NYK
142,2014-11-16,MIL,MIA
143,2014-11-16,HOU,OKC
144,2014-11-16,GSW,LAL
145,2014-11-17,DAL,CHO
146,2014-11-17,DEN,CLE
147,2014-11-17,PHO,BOS
148,2014-11-17,MIA,BRK
149,2014-11-17,ORL,DET
150,2014-11-17,HOU,MEM
151,2014-11-17,PHI,SAS
152,2014-11-17,NOP,POR
153,2014-11-17,CHI,LAC
154,2014-11-18,LAL,ATL
155,2014-11-18,NYK,MIL
156,2014-11-18,OKC,UTA
157,2014-11-18,NOP,SAC
158,2014-11-19,SAS,CLE
159,2014-11-19,CHO,IND
160,2014-11-19,LAC,ORL
161,2014-11-19,BOS,PHI
162,2014-11-19,DAL,WAS
163,2014-11-19,MIL,BRK
164,2014-11-19,PHO,DET
165,2014-11-19,MEM,TOR
166,2014-11-19,NYK,MIN
167,2014-11-19,OKC,DEN
168,2014-11-19,LAL,HOU
169,2014-11-20,LAC,MIA
170,2014-11-20,CHI,SAC
171,2014-11-21,ORL,CHO
172,2014-11-21,PHO,PHI
173,2014-11-21,DET,ATL
174,2014-11-21,MIL,TOR
175,2014-11-21,BOS,MEM
176,2014-11-21,SAS,MIN
177,2014-11-21,BRK,OKC
178,2014-11-21,CLE,WAS
179,2014-11-21,LAL,DAL
180,2014-11-21,NOP,DEN
181,2014-11-21,UTA,GSW
182,2014-11-21,CHI,POR
183,2014-11-22,PHO,IND
184,2014-11-22,MIA,ORL
185,2014-11-22,TOR,CLE
186,2014-11-22,PHI,NYK
187,2014-11-22,DAL,HOU
188,2014-11-22,SAC,MIN
189,2014-11-22,WAS,MIL
190,2014-11-22,BRK,SAS
191,2014-11-22,NOP,UTA
192,2014-11-23,POR,BOS
193,2014-11-23,LAC,MEM
194,2014-11-23,CHO,MIA
195,2014-11-23,GSW,OKC
196,2014-11-23,DEN,LAL
197,2014-11-24,LAC,CHO
198,2014-11-24,ORL,CLE
199,2014-11-24,POR,PHI
200,2014-11-24,PHO,TOR
201,2014-11-24,NYK,HOU
202,2014-11-24,IND,DAL
203,2014-11-24,CHI,UTA
204,2014-11-25,ATL,WAS
205,2014-11-25,GSW,MIA
206,2014-11-25,DET,MIL
207,2014-11-25,SAC,NOP
208,2014-11-25,CHI,DEN
209,2014-11-26,POR,CHO
210,2014-11-26,WAS,CLE
211,2014-11-26,GSW,ORL
212,2014-11-26,BRK,PHI
213,2014-11-26,TOR,ATL
214,2014-11-26,NYK,DAL
215,2014-11-26,LAC,DET
216,2014-11-26,SAC,HOU
217,2014-11-26,MIL,MIN
218,2014-11-26,UTA,OKC
219,2014-11-26,IND,SAS
220,2014-11-26,DEN,PHO
221,2014-11-26,MEM,LAL
222,2014-11-28,CHI,BOS
223,2014-11-28,GSW,CHO
224,2014-11-28,NOP,ATL
225,2014-11-28,MIL,DET
226,2014-11-28,DAL,TOR
227,2014-11-28,LAC,HOU
228,2014-11-28,ORL,IND
229,2014-11-28,NYK,OKC
230,2014-11-28,SAC,SAS
231,2014-11-28,PHO,DEN
232,2014-11-28,MEM,POR
233,2014-11-28,MIN,LAL
234,2014-11-29,DAL,PHI
235,2014-11-29,NOP,WAS
236,2014-11-29,CHO,ATL
237,2014-11-29,IND,CLE
238,2014-11-29,HOU,MIL
239,2014-11-29,LAC,UTA
240,2014-11-30,SAS,BOS
241,2014-11-30,CHI,BRK
242,2014-11-30,GSW,DET
243,2014-11-30,MEM,SAC
244,2014-11-30,MIA,NYK
245,2014-11-30,ORL,PHO
246,2014-11-30,MIN,POR
247,2014-11-30,TOR,LAL
248,2014-12-01,SAS,PHI
249,2014-12-01,MIA,WAS
250,2014-12-01,DEN,UTA
251,2014-12-01,MIN,LAC
252,2014-12-02,MIL,CLE
253,2014-12-02,BOS,ATL
254,2014-12-02,LAL,DET
255,2014-12-02,BRK,NYK
256,2014-12-02,DAL,CHI
257,2014-12-02,OKC,NOP
258,2014-12-02,POR,DEN
259,2014-12-02,IND,PHO
260,2014-12-02,TOR,SAC
261,2014-12-02,ORL,GSW
262,2014-12-03,CHI,CHO
263,2014-12-03,LAL,WAS
264,2014-12-03,DET,BOS
265,2014-12-03,SAS,BRK
266,2014-12-03,ATL,MIA
267,2014-12-03,MEM,HOU
268,2014-12-03,DAL,MIL
269,2014-12-03,PHI,MIN
270,2014-12-03,TOR,UTA
271,2014-12-03,ORL,LAC
272,2014-12-04,CLE,NYK
273,2014-12-04,IND,POR
274,2014-12-04,NOP,GSW
275,2014-12-05,NYK,CHO
276,2014-12-05,OKC,PHI
277,2014-12-05,DEN,WAS
278,2014-12-05,LAL,BOS
279,2014-12-05,ATL,BRK
280,2014-12-05,CLE,TOR
281,2014-12-05,SAS,MEM
282,2014-12-05,HOU,MIN
283,2014-12-05,PHO,DAL
284,2014-12-05,MIA,MIL
285,2014-12-05,ORL,UTA
286,2014-12-05,IND,SAC
287,2014-12-06,PHI,DET
288,2014-12-06,GSW,CHI
289,2014-12-06,PHO,HOU
290,2014-12-06,MIN,SAS
291,2014-12-06,ORL,SAC
292,2014-12-06,NOP,LAC
293,2014-12-07,WAS,BOS
294,2014-12-07,DEN,ATL
295,2014-12-07,OKC,DET
296,2014-12-07,MIA,MEM
297,2014-12-07,MIL,DAL
298,2014-12-07,POR,NYK
299,2014-12-07,NOP,LAL
300,2014-12-08,ATL,IND
301,2014-12-08,BOS,WAS
302,2014-12-08,CLE,BRK
303,2014-12-08,DEN,TOR
304,2014-12-08,GSW,MIN
305,2014-12-08,UTA,SAC
306,2014-12-08,PHO,LAC
307,2014-12-09,TOR,CLE
308,2014-12-09,POR,DET
309,2014-12-09,DAL,MEM
310,2014-12-09,NYK,NOP
311,2014-12-09,MIL,OKC
312,2014-12-09,MIA,PHO
313,2014-12-09,SAS,UTA
314,2014-12-09,SAC,LAL
315,2014-12-10,BOS,CHO
316,2014-12-10,LAC,IND
317,2014-12-10,WAS,ORL
318,2014-12-10,PHI,ATL
319,2014-12-10,BRK,CHI
320,2014-12-10,NOP,DAL
321,2014-12-10,POR,MIN
322,2014-12-10,NYK,SAS
323,2014-12-10,MIA,DEN
324,2014-12-10,HOU,GSW
325,2014-12-11,CLE,OKC
326,2014-12-11,HOU,SAC
327,2014-12-12,POR,CHI
328,2014-12-12,LAC,WAS
329,2014-12-12,ORL,ATL
330,2014-12-12,NYK,BOS
331,2014-12-12,PHI,BRK
332,2014-12-12,IND,TOR
333,2014-12-12,CHO,MEM
334,2014-12-12,OKC,MIN
335,2014-12-12,CLE,NOP
336,2014-12-12,DET,PHO
337,2014-12-12,MIA,UTA
338,2014-12-12,LAL,SAS
339,2014-12-13,GSW,DAL
340,2014-12-13,BRK,CHO
341,2014-12-13,POR,IND
342,2014-12-13,ATL,ORL
343,2014-12-13,LAC,MIL
344,2014-12-13,MEM,PHI
345,2014-12-13,DEN,HOU
346,2014-12-13,DET,SAC
347,2014-12-14,CHI,MIA
348,2014-12-14,GSW,NOP
349,2014-12-14,UTA,WAS
350,2014-12-14,LAL,MIN
351,2014-12-14,PHO,OKC
352,2014-12-14,TOR,NYK
353,2014-12-14,SAS,DEN
354,2014-12-15,CHO,CLE
355,2014-12-15,LAL,IND
356,2014-12-15,BOS,PHI
357,2014-12-15,CHI,ATL
358,2014-12-15,ORL,TOR
359,2014-12-15,MIL,PHO
360,2014-12-15,SAS,POR
361,2014-12-15,DET,LAC
362,2014-12-16,MIN,WAS
363,2014-12-16,MIA,BRK
364,2014-12-16,GSW,MEM
365,2014-12-16,UTA,NOP
366,2014-12-16,DAL,NYK
367,2014-12-16,OKC,SAC
368,2014-12-17,PHO,CHO
369,2014-12-17,ATL,CLE
370,2014-12-17,ORL,BOS
371,2014-12-17,DAL,DET
372,2014-12-17,UTA,MIA
373,2014-12-17,BRK,TOR
374,2014-12-17,MEM,SAS
375,2014-12-17,MIL,POR
376,2014-12-17,HOU,DEN
377,2014-12-17,IND,LAC
378,2014-12-18,NYK,CHI
379,2014-12-18,NOP,HOU
380,2014-12-18,MIL,SAC
381,2014-12-18,OKC,GSW
382,2014-12-19,UTA,ORL
383,2014-12-19,CHO,PHI
384,2014-12-19,MIN,BOS
385,2014-12-19,BRK,CLE
386,2014-12-19,TOR,DET
387,2014-12-19,WAS,MIA
388,2014-12-19,CHI,MEM
389,2014-12-19,POR,SAS
390,2014-12-19,LAC,DEN
391,2014-12-19,OKC,LAL
392,2014-12-20,PHO,NYK
393,2014-12-20,UTA,CHO
394,2014-12-20,POR,NOP
395,2014-12-20,ATL,HOU
396,2014-12-20,SAS,DAL
397,2014-12-20,IND,DEN
398,2014-12-20,MIL,LAC
399,2014-12-21,NYK,TOR
400,2014-12-21,MEM,CLE
401,2014-12-21,DET,BRK
402,2014-12-21,BOS,MIA
403,2014-12-21,PHI,ORL
404,2014-12-21,LAL,SAC
405,2014-12-21,PHO,WAS
406,2014-12-21,IND,MIN
407,2014-12-21,NOP,OKC
408,2014-12-22,DEN,CHO
409,2014-12-22,TOR,CHI
410,2014-12-22,POR,HOU
411,2014-12-22,UTA,MEM
412,2014-12-22,ATL,DAL
413,2014-12-22,LAC,SAS
414,2014-12-22,SAC,GSW
415,2014-12-23,MIN,CLE
416,2014-12-23,NOP,IND
417,2014-12-23,BOS,ORL
418,2014-12-23,CHI,WAS
419,2014-12-23,LAC,ATL
420,2014-12-23,DEN,BRK
421,2014-12-23,PHI,MIA
422,2014-12-23,CHO,MIL
423,2014-12-23,POR,OKC
424,2014-12-23,DAL,PHO
425,2014-12-23,GSW,LAL
426,2014-12-25,WAS,NYK
427,2014-12-25,OKC,SAS
428,2014-12-25,CLE,MIA
429,2014-12-25,LAL,CHI
430,2014-12-25,GSW,LAC
431,2014-12-26,BRK,BOS
432,2014-12-26,CLE,ORL
433,2014-12-26,MIL,ATL
434,2014-12-26,IND,DET
435,2014-12-26,HOU,MEM
436,2014-12-26,SAS,NOP
437,2014-12-26,CHO,OKC
438,2014-12-26,LAL,DAL
439,2014-12-26,MIN,DEN
440,2014-12-26,PHI,POR
441,2014-12-26,PHO,SAC
442,2014-12-27,TOR,LAC
443,2014-12-27,ORL,CHO
444,2014-12-27,BOS,WAS
445,2014-12-27,MEM,MIA
446,2014-12-27,IND,BRK
447,2014-12-27,NOP,CHI
448,2014-12-27,ATL,MIL
449,2014-12-27,PHI,UTA
450,2014-12-27,NYK,SAC
451,2014-12-27,MIN,GSW
452,2014-12-28,DET,CLE
453,2014-12-28,HOU,SAS
454,2014-12-28,OKC,DAL
455,2014-12-28,TOR,DEN
456,2014-12-28,NYK,POR
457,2014-12-28,PHO,LAL
458,2014-12-29,MIL,CHO
459,2014-12-29,CHI,IND
460,2014-12-29,SAC,BRK
461,2014-12-29,ORL,MIA
462,2014-12-29,WAS,HOU
463,2014-12-29,UTA,LAC
464,2014-12-30,DET,ORL
465,2014-12-30,CLE,ATL
466,2014-12-30,BRK,CHI
467,2014-12-30,SAS,MEM
468,2014-12-30,PHO,NOP
469,2014-12-30,WAS,DAL
470,2014-12-30,LAL,DEN
471,2014-12-30,MIN,UTA
472,2014-12-30,TOR,POR
473,2014-12-30,PHI,GSW
474,2014-12-31,SAC,BOS
475,2014-12-31,MIA,IND
476,2014-12-31,NYK,LAC
477,2014-12-31,MIL,CLE
478,2014-12-31,CHO,HOU
479,2014-12-31,NOP,SAS
480,2014-12-31,PHO,OKC
481,2015-01-01,DEN,CHI
482,2015-01-01,SAC,MIN
483,2015-01-02,CLE,CHO
484,2015-01-02,BRK,ORL
485,2015-01-02,DAL,BOS
486,2015-01-02,DET,NYK
487,2015-01-02,HOU,NOP
488,2015-01-02,WAS,OKC
489,2015-01-02,IND,MIL
490,2015-01-02,PHI,PHO
491,2015-01-02,ATL,UTA
492,2015-01-02,TOR,GSW
493,2015-01-02,MEM,LAL
494,2015-01-03,CHO,ORL
495,2015-01-03,BOS,CHI
496,2015-01-03,MIA,HOU
497,2015-01-03,UTA,MIN
498,2015-01-03,WAS,SAS
499,2015-01-03,MEM,DEN
500,2015-01-03,ATL,POR
501,2015-01-03,PHI,LAC
502,2015-01-04,DAL,CLE
503,2015-01-04,SAC,DET
504,2015-01-04,BRK,MIA
505,2015-01-04,MIL,NYK
506,2015-01-04,TOR,PHO
507,2015-01-04,IND,LAL
508,2015-01-05,CLE,PHI
509,2015-01-05,CHO,BOS
510,2015-01-05,DAL,BRK
511,2015-01-05,HOU,CHI
512,2015-01-05,NYK,MEM
513,2015-01-05,DEN,MIN
514,2015-01-05,WAS,NOP
515,2015-01-05,IND,UTA
516,2015-01-05,LAL,POR
517,2015-01-05,OKC,GSW
518,2015-01-05,ATL,LAC
519,2015-01-06,PHO,MIL
520,2015-01-06,DET,SAS
521,2015-01-07,NOP,CHO
522,2015-01-07,HOU,CLE
523,2015-01-07,MIL,PHI
524,2015-01-07,NYK,WAS
525,2015-01-07,MEM,ATL
526,2015-01-07,BOS,BRK
527,2015-01-07,UTA,CHI
528,2015-01-07,DET,DAL
529,2015-01-07,ORL,DEN
530,2015-01-07,PHO,MIN
531,2015-01-07,OKC,SAC
532,2015-01-07,IND,GSW
533,2015-01-07,LAL,LAC
534,2015-01-08,CHO,TOR
535,2015-01-08,HOU,NYK
536,2015-01-08,MIA,POR
537,2015-01-09,BOS,IND
538,2015-01-09,PHI,BRK
539,2015-01-09,ATL,DET
540,2015-01-09,MEM,NOP
541,2015-01-09,UTA,OKC
542,2015-01-09,CHI,WAS
543,2015-01-09,MIN,MIL
544,2015-01-09,PHO,SAS
545,2015-01-09,DEN,SAC
546,2015-01-09,CLE,GSW
547,2015-01-09,ORL,LAL
548,2015-01-10,CHO,NYK
549,2015-01-10,DAL,LAC
550,2015-01-10,BRK,DET
551,2015-01-10,IND,PHI
552,2015-01-10,BOS,TOR
553,2015-01-10,MIL,CHI
554,2015-01-10,UTA,HOU
555,2015-01-10,SAS,MIN
556,2015-01-10,ORL,POR
557,2015-01-11,WAS,ATL
558,2015-01-11,MIA,LAC
559,2015-01-11,PHO,MEM
560,2015-01-11,CLE,SAC
561,2015-01-11,POR,LAL
562,2015-01-12,NOP,BOS
563,2015-01-12,HOU,BRK
564,2015-01-12,DET,TOR
565,2015-01-12,ORL,CHI
566,2015-01-13,MIN,IND
567,2015-01-13,ATL,PHI
568,2015-01-13,SAS,WAS
569,2015-01-13,CLE,PHO
570,2015-01-13,GSW,UTA
571,2015-01-13,DAL,SAC
572,2015-01-13,MIA,LAL
573,2015-01-14,SAS,CHO
574,2015-01-14,HOU,ORL
575,2015-01-14,MEM,BRK
576,2015-01-14,NOP,DET
577,2015-01-14,PHI,TOR
578,2015-01-14,ATL,BOS
579,2015-01-14,WAS,CHI
580,2015-01-14,DAL,DEN
581,2015-01-14,MIA,GSW
582,2015-01-14,LAC,POR
583,2015-01-15,NYK,MIL
584,2015-01-15,OKC,HOU
585,2015-01-15,CLE,LAL
586,2015-01-16,DET,IND
587,2015-01-16,MEM,ORL
588,2015-01-16,NOP,PHI
589,2015-01-16,BRK,WAS
590,2015-01-16,CHI,BOS
591,2015-01-16,ATL,TOR
592,2015-01-16,GSW,OKC
593,2015-01-16,DEN,DAL
594,2015-01-16,POR,SAS
595,2015-01-16,MIN,PHO
596,2015-01-16,LAL,UTA
597,2015-01-16,MIA,SAC
598,2015-01-16,CLE,LAC
599,2015-01-17,IND,CHO
600,2015-01-17,PHI,DET
601,2015-01-17,WAS,BRK
602,2015-01-17,ATL,CHI
603,2015-01-17,GSW,HOU
604,2015-01-17,MIN,DEN
605,2015-01-17,POR,MEM
606,2015-01-17,LAC,SAC
607,2015-01-18,NOP,TOR
608,2015-01-18,OKC,ORL
609,2015-01-18,UTA,SAS
610,2015-01-19,MIN,CHO
611,2015-01-19,PHI,WAS
612,2015-01-19,DET,ATL
613,2015-01-19,BOS,LAC
614,2015-01-19,DEN,GSW
615,2015-01-19,DAL,MEM
616,2015-01-19,IND,HOU
617,2015-01-19,NOP,NYK
618,2015-01-19,CHI,CLE
619,2015-01-19,TOR,MIL
620,2015-01-19,LAL,PHO
621,2015-01-19,SAC,POR
622,2015-01-20,OKC,MIA
623,2015-01-20,SAS,DEN
624,2015-01-21,MIA,CHO
625,2015-01-21,UTA,CLE
626,2015-01-21,NYK,PHI
627,2015-01-21,IND,ATL
628,2015-01-21,ORL,DET
629,2015-01-21,TOR,MEM
630,2015-01-21,DAL,MIN
631,2015-01-21,LAL,NOP
632,2015-01-21,OKC,WAS
633,2015-01-21,POR,PHO
634,2015-01-21,BRK,SAC
635,2015-01-21,HOU,GSW
636,2015-01-22,SAS,CHI
637,2015-01-22,UTA,MIL
638,2015-01-22,BOS,POR
639,2015-01-22,BRK,LAC
640,2015-01-23,TOR,PHI
641,2015-01-23,OKC,ATL
642,2015-01-23,CHO,CLE
643,2015-01-23,IND,MIA
644,2015-01-23,ORL,NYK
645,2015-01-23,CHI,DAL
646,2015-01-23,NOP,MIN
647,2015-01-23,LAL,SAS
648,2015-01-23,BOS,DEN
649,2015-01-23,HOU,PHO
650,2015-01-23,SAC,GSW
651,2015-01-24,NYK,CHO
652,2015-01-24,DET,MIL
653,2015-01-24,PHI,MEM
654,2015-01-24,BRK,UTA
655,2015-01-24,WAS,POR
656,2015-01-25,MIA,CHI
657,2015-01-25,OKC,CLE
658,2015-01-25,MIN,ATL
659,2015-01-25,DAL,NOP
660,2015-01-25,IND,ORL
661,2015-01-25,LAC,PHO
662,2015-01-25,MIL,SAS
663,2015-01-25,DET,TOR
664,2015-01-25,WAS,DEN
665,2015-01-25,BOS,GSW
666,2015-01-25,HOU,LAL
667,2015-01-26,ORL,MEM
668,2015-01-26,PHI,NOP
669,2015-01-26,MIN,OKC
670,2015-01-26,BOS,UTA
671,2015-01-26,DEN,LAC
672,2015-01-27,TOR,IND
673,2015-01-27,CLE,DET
674,2015-01-27,MIL,MIA
675,2015-01-27,MEM,DAL
676,2015-01-27,CHI,GSW
677,2015-01-27,WAS,LAL
678,2015-01-28,POR,CLE
679,2015-01-28,DET,PHI
680,2015-01-28,SAC,TOR
681,2015-01-28,BRK,ATL
682,2015-01-28,DAL,HOU
683,2015-01-28,BOS,MIN
684,2015-01-28,DEN,NOP
685,2015-01-28,OKC,NYK
686,2015-01-28,CHO,SAS
687,2015-01-28,LAC,UTA
688,2015-01-28,WAS,PHO
689,2015-01-29,NYK,IND
690,2015-01-29,MIL,ORL
691,2015-01-29,DEN,MEM
692,2015-01-29,CHI,LAL
693,2015-01-30,MIN,PHI
694,2015-01-30,POR,ATL
695,2015-01-30,HOU,BOS
696,2015-01-30,TOR,BRK
697,2015-01-30,SAC,CLE
698,2015-01-30,DAL,MIA
699,2015-01-30,LAC,NOP
700,2015-01-30,GSW,UTA
701,2015-01-30,CHI,PHO
702,2015-01-31,SAC,IND
703,2015-01-31,DAL,ORL
704,2015-01-31,TOR,WAS
705,2015-01-31,PHI,ATL
706,2015-01-31,HOU,DET
707,2015-01-31,OKC,MEM
708,2015-01-31,CLE,MIN
709,2015-01-31,POR,MIL
710,2015-01-31,CHO,DEN
711,2015-01-31,LAC,SAS
712,2015-01-31,PHO,GSW
713,2015-02-01,MIA,BOS
714,2015-02-01,LAL,NYK
715,2015-02-02,PHI,CLE
716,2015-02-02,CHO,WAS
717,2015-02-02,LAC,BRK
718,2015-02-02,MIL,TOR
719,2015-02-02,ATL,NOP
720,2015-02-02,ORL,OKC
721,2015-02-02,MIN,DAL
722,2015-02-02,MEM,PHO
723,2015-02-03,DEN,PHI
724,2015-02-03,MIA,DET
725,2015-02-03,BOS,NYK
726,2015-02-03,UTA,POR
727,2015-02-03,GSW,SAC
728,2015-02-04,DET,IND
729,2015-02-04,WAS,ATL
730,2015-02-04,DEN,BOS
731,2015-02-04,BRK,TOR
732,2015-02-04,CHI,HOU
733,2015-02-04,LAL,MIL
734,2015-02-04,MIA,MIN
735,2015-02-04,OKC,NOP
736,2015-02-04,ORL,SAS
737,2015-02-04,MEM,UTA
738,2015-02-04,DAL,GSW
739,2015-02-05,WAS,CHO
740,2015-02-05,LAC,CLE
741,2015-02-05,DAL,SAC
742,2015-02-05,PHO,POR
743,2015-02-06,NYK,BRK
744,2015-02-06,CLE,IND
745,2015-02-06,LAL,ORL
746,2015-02-06,LAC,TOR
747,2015-02-06,GSW,ATL
748,2015-02-06,PHI,BOS
749,2015-02-06,DEN,DET
750,2015-02-06,MIL,HOU
751,2015-02-06,MEM,MIN
752,2015-02-06,NOP,OKC
753,2015-02-06,UTA,PHO
754,2015-02-06,MIA,SAS
755,2015-02-07,CHI,NOP
756,2015-02-07,BRK,WAS
757,2015-02-07,GSW,NYK
758,2015-02-07,CHO,PHI
759,2015-02-07,POR,DAL
760,2015-02-07,BOS,MIL
761,2015-02-07,SAC,UTA
762,2015-02-08,LAC,OKC
763,2015-02-08,LAL,CLE
764,2015-02-08,IND,CHO
765,2015-02-08,MIN,DET
766,2015-02-08,ATL,MEM
767,2015-02-08,CHI,ORL
768,2015-02-08,POR,HOU
769,2015-02-08,SAS,TOR
770,2015-02-08,PHO,SAC
771,2015-02-09,SAS,IND
772,2015-02-09,GSW,PHI
773,2015-02-09,ORL,WAS
774,2015-02-09,NYK,MIA
775,2015-02-09,BRK,MIL
776,2015-02-09,ATL,MIN
777,2015-02-09,UTA,NOP
778,2015-02-09,LAC,DAL
779,2015-02-09,OKC,DEN
780,2015-02-10,DET,CHO
781,2015-02-10,SAC,CHI
782,2015-02-10,BRK,MEM
783,2015-02-10,HOU,PHO
784,2015-02-10,DEN,LAL
785,2015-02-11,NYK,ORL
786,2015-02-11,ATL,BOS
787,2015-02-11,SAS,DET
788,2015-02-11,WAS,TOR
789,2015-02-11,MIA,CLE
790,2015-02-11,SAC,MIL
791,2015-02-11,GSW,MIN
792,2015-02-11,IND,NOP
793,2015-02-11,MEM,OKC
794,2015-02-11,UTA,DAL
795,2015-02-11,LAL,POR
796,2015-02-11,HOU,LAC
797,2015-02-12,CLE,CHI
798,2015-02-19,DAL,OKC
799,2015-02-19,SAS,LAC
800,2015-02-20,NOP,ORL
801,2015-02-20,IND,PHI
802,2015-02-20,TOR,ATL
803,2015-02-20,CHI,DET
804,2015-02-20,MIA,NYK
805,2015-02-20,PHO,MIN
806,2015-02-20,CLE,WAS
807,2015-02-20,HOU,DAL
808,2015-02-20,DEN,MIL
809,2015-02-20,POR,UTA
810,2015-02-20,BOS,SAC
811,2015-02-20,SAS,GSW
812,2015-02-20,BRK,LAL
813,2015-02-21,OKC,CHO
814,2015-02-21,NOP,MIA
815,2015-02-21,PHO,CHI
816,2015-02-21,TOR,HOU
817,2015-02-21,SAC,LAC
818,2015-02-22,CLE,NYK
819,2015-02-22,WAS,DET
820,2015-02-22,ATL,MIL
821,2015-02-22,GSW,IND
822,2015-02-22,PHI,ORL
823,2015-02-22,DEN,OKC
824,2015-02-22,CHO,DAL
825,2015-02-22,MEM,POR
826,2015-02-22,BOS,LAL
827,2015-02-23,PHI,MIA
828,2015-02-23,MIL,CHI
829,2015-02-23,MIN,HOU
830,2015-02-23,TOR,NOP
