,Date,Away Team,Home Team
133,2018-11-04,PHI,BRK
134,2018-11-04,NYK,WAS
135,2018-11-04,ORL,SAS
136,2018-11-04,MEM,PHO
137,2018-11-04,MIN,POR
138,2018-11-04,TOR,LAL
139,2018-11-05,MIA,DET
140,2018-11-05,HOU,IND
141,2018-11-05,CLE,ORL
142,2018-11-05,CHI,NYK
143,2018-11-05,NOP,OKC
144,2018-11-05,BOS,DEN
145,2018-11-05,TOR,UTA
146,2018-11-05,MEM,GSW
147,2018-11-05,MIN,LAC
148,2018-11-06,ATL,CHO
149,2018-11-06,WAS,DAL
150,2018-11-06,BRK,PHO
151,2018-11-06,MIL,POR
152,2018-11-07,OKC,CLE
153,2018-11-07,DET,ORL
154,2018-11-07,NYK,ATL
155,2018-11-07,SAS,MIA
156,2018-11-07,PHI,IND
157,2018-11-07,DEN,MEM
158,2018-11-07,CHI,NOP
159,2018-11-07,DAL,UTA
160,2018-11-07,TOR,SAC
161,2018-11-07,MIN,LAL
162,2018-11-08,HOU,OKC
163,2018-11-08,BOS,PHO
164,2018-11-08,LAC,POR
165,2018-11-08,MIL,GSW
166,2018-11-09,WAS,ORL
167,2018-11-09,CHO,PHI
168,2018-11-09,DET,ATL
169,2018-11-09,IND,MIA
170,2018-11-09,BRK,DEN
171,2018-11-09,BOS,UTA
172,2018-11-09,MIN,SAC
173,2018-11-10,NYK,TOR
174,2018-11-10,MIL,LAC
175,2018-11-10,PHO,NOP
176,2018-11-10,CLE,CHI
177,2018-11-10,PHI,MEM
178,2018-11-10,WAS,MIA
179,2018-11-10,BRK,GSW
180,2018-11-10,HOU,SAS
181,2018-11-10,OKC,DAL
182,2018-11-10,LAL,SAC
183,2018-11-11,CHO,DET
184,2018-11-11,IND,HOU
185,2018-11-11,ORL,NYK
186,2018-11-11,MIL,DEN
187,2018-11-11,BOS,POR
188,2018-11-11,ATL,LAL
189,2018-11-12,ORL,WAS
190,2018-11-12,PHI,MIA
191,2018-11-12,NOP,TOR
192,2018-11-12,DAL,CHI
193,2018-11-12,UTA,MEM
194,2018-11-12,BRK,MIN
195,2018-11-12,PHO,OKC
196,2018-11-12,SAS,SAC
197,2018-11-12,GSW,LAC
198,2018-11-13,CHO,CLE
199,2018-11-13,HOU,DEN
200,2018-11-13,ATL,GSW
201,2018-11-14,PHI,ORL
202,2018-11-14,CLE,WAS
203,2018-11-14,CHI,BOS
204,2018-11-14,MIA,BRK
205,2018-11-14,DET,TOR
206,2018-11-14,MEM,MIL
207,2018-11-14,NOP,MIN
208,2018-11-14,NYK,OKC
209,2018-11-14,UTA,DAL
210,2018-11-14,SAS,PHO
211,2018-11-14,POR,LAL
212,2018-11-15,GSW,HOU
213,2018-11-15,ATL,DEN
214,2018-11-15,SAS,LAC
215,2018-11-16,TOR,BOS
216,2018-11-16,MIA,IND
217,2018-11-16,UTA,PHI
218,2018-11-16,BRK,WAS
219,2018-11-16,SAC,MEM
220,2018-11-16,POR,MIN
221,2018-11-16,NYK,NOP
222,2018-11-16,CHI,MIL
223,2018-11-17,LAC,BRK
224,2018-11-17,PHI,CHO
225,2018-11-17,ATL,IND
226,2018-11-17,DEN,NOP
227,2018-11-17,LAL,ORL
228,2018-11-17,UTA,BOS
229,2018-11-17,TOR,CHI
230,2018-11-17,SAC,HOU
231,2018-11-17,GSW,DAL
232,2018-11-17,OKC,PHO
233,2018-11-18,MEM,MIN
234,2018-11-18,LAL,MIA
235,2018-11-18,NYK,ORL
236,2018-11-18,POR,WAS
237,2018-11-18,GSW,SAS
238,2018-11-19,BOS,CHO
239,2018-11-19,CLE,DET
240,2018-11-19,UTA,IND
241,2018-11-19,PHO,PHI
242,2018-11-19,LAC,ATL
243,2018-11-19,DAL,MEM
244,2018-11-19,DEN,MIL
245,2018-11-19,SAS,NOP
246,2018-11-19,OKC,SAC
247,2018-11-20,TOR,ORL
248,2018-11-20,LAC,WAS
249,2018-11-20,BRK,MIA
250,2018-11-20,POR,NYK
251,2018-11-21,IND,CHO
252,2018-11-21,NOP,PHI
253,2018-11-21,TOR,ATL
254,2018-11-21,NYK,BOS
255,2018-11-21,PHO,CHI
256,2018-11-21,LAL,CLE
257,2018-11-21,DET,HOU
258,2018-11-21,POR,MIL
259,2018-11-21,DEN,MIN
260,2018-11-21,BRK,DAL
261,2018-11-21,MEM,SAS
262,2018-11-21,SAC,UTA
263,2018-11-21,OKC,GSW
264,2018-11-23,MIN,BRK
265,2018-11-23,MEM,LAC
266,2018-11-23,HOU,DET
267,2018-11-23,BOS,ATL
268,2018-11-23,NOP,NYK
269,2018-11-23,CLE,PHI
270,2018-11-23,WAS,TOR
271,2018-11-23,MIA,CHI
272,2018-11-23,SAS,IND
273,2018-11-23,CHO,OKC
274,2018-11-23,PHO,MIL
275,2018-11-23,ORL,DEN
276,2018-11-23,POR,GSW
277,2018-11-23,UTA,LAL
278,2018-11-24,HOU,CLE
279,2018-11-24,CHI,MIN
280,2018-11-24,DEN,OKC
281,2018-11-24,NOP,WAS
282,2018-11-24,BOS,DAL
283,2018-11-24,SAC,GSW
284,2018-11-24,SAS,MIL
285,2018-11-25,ORL,LAL
286,2018-11-25,PHO,DET
287,2018-11-25,CHO,ATL
288,2018-11-25,PHI,BRK
289,2018-11-25,NYK,MEM
290,2018-11-25,MIA,TOR
291,2018-11-25,UTA,SAC
292,2018-11-25,LAC,POR
293,2018-11-26,MIL,CHO
294,2018-11-26,MIN,CLE
295,2018-11-26,HOU,WAS
296,2018-11-26,SAS,CHI
297,2018-11-26,BOS,NOP
298,2018-11-26,IND,UTA
299,2018-11-26,ORL,GSW
300,2018-11-27,NYK,DET
301,2018-11-27,ATL,MIA
302,2018-11-27,TOR,MEM
303,2018-11-27,LAL,DEN
304,2018-11-27,IND,PHO
305,2018-11-28,ATL,CHO
306,2018-11-28,NYK,PHI
307,2018-11-28,UTA,BRK
308,2018-11-28,DAL,HOU
309,2018-11-28,CHI,MIL
310,2018-11-28,SAS,MIN
311,2018-11-28,WAS,NOP
312,2018-11-28,CLE,OKC
313,2018-11-28,ORL,POR
314,2018-11-28,PHO,LAC
315,2018-11-29,GSW,TOR
316,2018-11-29,IND,LAL
317,2018-11-29,LAC,SAC
318,2018-11-30,CLE,BOS
319,2018-11-30,UTA,CHO
320,2018-11-30,CHI,DET
321,2018-11-30,WAS,PHI
322,2018-11-30,MEM,BRK
323,2018-11-30,NOP,MIA
324,2018-11-30,ATL,OKC
325,2018-11-30,HOU,SAS
326,2018-11-30,ORL,PHO
327,2018-11-30,DAL,LAL
328,2018-11-30,DEN,POR
329,2018-12-01,MIL,NYK
330,2018-12-01,GSW,DET
331,2018-12-01,BRK,WAS
332,2018-12-01,TOR,CLE
333,2018-12-01,CHI,HOU
334,2018-12-01,BOS,MIN
335,2018-12-01,IND,SAC
336,2018-12-02,PHO,LAL
337,2018-12-02,NOP,CHO
338,2018-12-02,UTA,MIA
339,2018-12-02,MEM,PHI
340,2018-12-02,LAC,DAL
341,2018-12-02,POR,SAS
342,2018-12-03,OKC,DET
343,2018-12-03,GSW,ATL
344,2018-12-03,CLE,BRK
345,2018-12-03,WAS,NYK
346,2018-12-03,DEN,TOR
347,2018-12-03,HOU,MIN
348,2018-12-03,LAC,NOP
349,2018-12-04,CHI,IND
350,2018-12-04,ORL,MIA
351,2018-12-04,POR,DAL
352,2018-12-04,SAC,PHO
353,2018-12-04,SAS,UTA
354,2018-12-05,GSW,CLE
355,2018-12-05,DEN,ORL
356,2018-12-05,WAS,ATL
357,2018-12-05,OKC,BRK
358,2018-12-05,LAC,MEM
359,2018-12-05,DET,MIL
360,2018-12-05,CHO,MIN
361,2018-12-05,DAL,NOP
362,2018-12-05,PHI,TOR
363,2018-12-05,SAS,LAL
364,2018-12-06,NYK,BOS
365,2018-12-06,PHO,POR
366,2018-12-06,HOU,UTA
367,2018-12-07,DEN,CHO
368,2018-12-07,PHI,DET
369,2018-12-07,IND,ORL
370,2018-12-07,TOR,BRK
371,2018-12-07,SAC,CLE
372,2018-12-07,OKC,CHI
373,2018-12-07,MEM,NOP
374,2018-12-07,LAL,SAS
375,2018-12-07,MIA,PHO
376,2018-12-07,GSW,MIL
377,2018-12-08,HOU,DAL
378,2018-12-08,SAC,IND
379,2018-12-08,DEN,ATL
380,2018-12-08,WAS,CLE
381,2018-12-08,BRK,NYK
382,2018-12-08,BOS,CHI
383,2018-12-08,LAL,MEM
384,2018-12-08,MIN,POR
385,2018-12-08,MIA,LAC
386,2018-12-09,NOP,DET
387,2018-12-09,MIL,TOR
388,2018-12-09,UTA,SAS
389,2018-12-09,CHO,NYK
390,2018-12-10,WAS,IND
391,2018-12-10,DET,PHI
392,2018-12-10,NOP,BOS
393,2018-12-10,SAC,CHI
394,2018-12-10,CLE,MIL
395,2018-12-10,UTA,OKC
396,2018-12-10,ORL,DAL
397,2018-12-10,MEM,DEN
398,2018-12-10,LAC,PHO
399,2018-12-10,MIN,GSW
400,2018-12-10,MIA,LAL
401,2018-12-11,POR,HOU
402,2018-12-11,PHO,SAS
403,2018-12-11,TOR,LAC
404,2018-12-12,DET,CHO
405,2018-12-12,NYK,CLE
406,2018-12-12,MIL,IND
407,2018-12-12,BRK,PHI
408,2018-12-12,BOS,WAS
409,2018-12-12,POR,MEM
410,2018-12-12,OKC,NOP
411,2018-12-12,ATL,DAL
412,2018-12-12,MIA,UTA
413,2018-12-12,MIN,SAC
414,2018-12-12,TOR,GSW
415,2018-12-13,LAL,HOU
416,2018-12-13,LAC,SAS
417,2018-12-13,CHI,ORL
418,2018-12-13,DAL,PHO
419,2018-12-14,ATL,BOS
420,2018-12-14,NYK,CHO
421,2018-12-14,WAS,BRK
422,2018-12-14,MIL,CLE
423,2018-12-14,IND,PHI
424,2018-12-14,MIA,MEM
425,2018-12-14,OKC,DEN
426,2018-12-14,TOR,POR
427,2018-12-14,GSW,SAC
428,2018-12-15,UTA,ORL
429,2018-12-15,LAL,CHO
430,2018-12-15,BOS,DET
431,2018-12-15,HOU,MEM
432,2018-12-15,CHI,SAS
433,2018-12-15,LAC,OKC
434,2018-12-15,MIN,PHO
435,2018-12-16,ATL,BRK
436,2018-12-16,PHI,CLE
437,2018-12-16,NYK,IND
438,2018-12-16,LAL,WAS
439,2018-12-16,SAC,DAL
440,2018-12-16,MIA,NOP
441,2018-12-16,TOR,DEN
442,2018-12-17,MIL,DET
443,2018-12-17,PHO,NYK
444,2018-12-17,UTA,HOU
445,2018-12-17,SAC,MIN
446,2018-12-17,CHI,OKC
447,2018-12-17,PHI,SAS
448,2018-12-17,MEM,GSW
449,2018-12-17,POR,LAC
450,2018-12-18,CLE,IND
451,2018-12-18,WAS,ATL
452,2018-12-18,LAL,BRK
453,2018-12-18,DAL,DEN
454,2018-12-19,CLE,CHO
455,2018-12-19,SAS,ORL
456,2018-12-19,NYK,PHI
457,2018-12-19,PHO,BOS
458,2018-12-19,IND,TOR
459,2018-12-19,BRK,CHI
460,2018-12-19,WAS,HOU
461,2018-12-19,NOP,MIL
462,2018-12-19,DET,MIN
463,2018-12-19,GSW,UTA
464,2018-12-19,MEM,POR
465,2018-12-19,OKC,SAC
466,2018-12-20,HOU,MIA
467,2018-12-20,DAL,LAC
468,2018-12-21,DET,CHO
469,2018-12-21,CLE,TOR
470,2018-12-21,IND,BRK
471,2018-12-21,ATL,NYK
472,2018-12-21,MIL,BOS
473,2018-12-21,ORL,CHI
474,2018-12-21,MIN,SAS
475,2018-12-21,UTA,POR
476,2018-12-21,MEM,SAC
477,2018-12-21,NOP,LAL
478,2018-12-22,DEN,LAC
479,2018-12-22,PHO,WAS
480,2018-12-22,TOR,PHI
481,2018-12-22,SAS,HOU
482,2018-12-22,MIL,MIA
483,2018-12-22,DAL,GSW
484,2018-12-22,OKC,UTA
485,2018-12-23,ATL,DET
486,2018-12-23,WAS,IND
487,2018-12-23,CHO,BOS
488,2018-12-23,PHO,BRK
489,2018-12-23,CHI,CLE
490,2018-12-23,MIA,ORL
491,2018-12-23,NOP,SAC
492,2018-12-23,MIN,OKC
493,2018-12-23,LAC,GSW
494,2018-12-23,DAL,POR
495,2018-12-23,MEM,LAL
496,2018-12-25,MIL,NYK
497,2018-12-25,OKC,HOU
498,2018-12-25,PHI,BOS
499,2018-12-25,LAL,GSW
500,2018-12-25,POR,UTA
501,2018-12-26,WAS,DET
502,2018-12-26,PHO,ORL
503,2018-12-26,IND,ATL
504,2018-12-26,CHO,BRK
505,2018-12-26,TOR,MIA
506,2018-12-26,MIN,CHI
507,2018-12-26,CLE,MEM
508,2018-12-26,NOP,DAL
509,2018-12-26,DEN,SAS
510,2018-12-26,SAC,LAC
511,2018-12-27,BOS,HOU
512,2018-12-27,NYK,MIL
513,2018-12-27,LAL,SAC
514,2018-12-27,POR,GSW
515,2018-12-27,PHI,UTA
516,2018-12-28,BRK,CHO
517,2018-12-28,DET,IND
518,2018-12-28,TOR,ORL
519,2018-12-28,CHI,WAS
520,2018-12-28,CLE,MIA
521,2018-12-28,ATL,MIN
522,2018-12-28,DAL,NOP
523,2018-12-28,SAS,DEN
524,2018-12-28,OKC,PHO
525,2018-12-28,LAC,LAL
526,2018-12-29,BRK,MIL
527,2018-12-29,HOU,NOP
528,2018-12-29,CHO,WAS
529,2018-12-29,CLE,ATL
530,2018-12-29,BOS,MEM
531,2018-12-29,NYK,UTA
532,2018-12-29,DEN,PHO
533,2018-12-29,GSW,POR
534,2018-12-29,SAS,LAC
535,2018-12-30,DET,ORL
536,2018-12-30,MIN,MIA
537,2018-12-30,CHI,TOR
538,2018-12-30,OKC,DAL
539,2018-12-30,PHI,POR
540,2018-12-30,SAC,LAL
541,2018-12-31,ATL,IND
542,2018-12-31,ORL,CHO
543,2018-12-31,MEM,HOU
544,2018-12-31,BOS,SAS
545,2018-12-31,MIN,NOP
546,2018-12-31,DAL,OKC
547,2018-12-31,GSW,PHO
548,2019-01-01,UTA,TOR
549,2019-01-01,DET,MIL
550,2019-01-01,NYK,DEN
551,2019-01-01,POR,SAC
552,2019-01-01,PHI,LAC
553,2019-01-02,DAL,CHO
554,2019-01-02,MIA,CLE
555,2019-01-02,ATL,WAS
556,2019-01-02,NOP,BRK
557,2019-01-02,MIN,BOS
558,2019-01-02,ORL,CHI
559,2019-01-02,DET,MEM
560,2019-01-02,PHI,PHO
561,2019-01-02,OKC,LAL
562,2019-01-03,TOR,SAS
563,2019-01-03,DEN,SAC
564,2019-01-03,HOU,GSW
565,2019-01-04,UTA,CLE
566,2019-01-04,DAL,BOS
567,2019-01-04,IND,CHI
568,2019-01-04,BRK,MEM
569,2019-01-04,WAS,MIA
570,2019-01-04,ORL,MIN
571,2019-01-04,ATL,MIL
572,2019-01-04,LAC,PHO
573,2019-01-04,NYK,LAL
574,2019-01-04,OKC,POR
575,2019-01-05,CHO,DEN
576,2019-01-05,UTA,DET
577,2019-01-05,DAL,PHI
578,2019-01-05,NOP,CLE
579,2019-01-05,TOR,MIL
580,2019-01-05,MEM,SAS
581,2019-01-05,HOU,POR
582,2019-01-05,GSW,SAC
583,2019-01-06,BRK,CHI
584,2019-01-06,ORL,LAC
585,2019-01-06,LAL,MIN
586,2019-01-06,MIA,ATL
587,2019-01-06,WAS,OKC
588,2019-01-06,IND,TOR
589,2019-01-06,CHO,PHO
590,2019-01-07,SAS,DET
591,2019-01-07,BRK,BOS
592,2019-01-07,DEN,HOU
593,2019-01-07,UTA,MIL
594,2019-01-07,MEM,NOP
595,2019-01-07,LAL,DAL
596,2019-01-07,NYK,POR
597,2019-01-07,ORL,SAC
598,2019-01-08,IND,CLE
599,2019-01-08,WAS,PHI
600,2019-01-08,DEN,MIA
601,2019-01-08,ATL,TOR
602,2019-01-08,MIN,OKC
603,2019-01-08,SAC,PHO
604,2019-01-08,NYK,GSW
605,2019-01-08,CHO,LAC
606,2019-01-09,IND,BOS
607,2019-01-09,PHI,WAS
608,2019-01-09,ATL,BRK
609,2019-01-09,MIL,HOU
610,2019-01-09,SAS,MEM
611,2019-01-09,CLE,NOP
612,2019-01-09,PHO,DAL
613,2019-01-09,ORL,UTA
614,2019-01-09,CHI,POR
615,2019-01-09,DET,LAL
616,2019-01-10,BOS,MIA
617,2019-01-10,LAC,DEN
618,2019-01-10,OKC,SAS
619,2019-01-10,DET,SAC
620,2019-01-11,ATL,PHI
621,2019-01-11,MIL,WAS
622,2019-01-11,IND,NYK
623,2019-01-11,BRK,TOR
624,2019-01-11,CLE,HOU
625,2019-01-11,DAL,MIN
626,2019-01-11,CHO,POR
627,2019-01-11,LAL,UTA
628,2019-01-11,CHI,GSW
629,2019-01-12,DET,LAC
630,2019-01-12,MEM,MIA
631,2019-01-12,BOS,ORL
632,2019-01-12,NOP,MIN
633,2019-01-12,SAS,OKC
634,2019-01-12,DEN,PHO
635,2019-01-12,CHO,SAC
636,2019-01-12,CHI,UTA
637,2019-01-13,PHI,NYK
638,2019-01-13,TOR,WAS
639,2019-01-13,MIL,ATL
640,2019-01-13,HOU,ORL
641,2019-01-13,GSW,DAL
642,2019-01-13,POR,DEN
643,2019-01-13,CLE,LAL
644,2019-01-14,BOS,BRK
645,2019-01-14,MEM,HOU
646,2019-01-14,CHO,SAS
647,2019-01-14,DET,UTA
648,2019-01-14,POR,SAC
649,2019-01-14,NOP,LAC
650,2019-01-15,PHO,IND
651,2019-01-15,MIN,PHI
652,2019-01-15,OKC,ATL
653,2019-01-15,MIA,MIL
654,2019-01-15,GSW,DEN
655,2019-01-15,CHI,LAL
656,2019-01-16,ORL,DET
657,2019-01-16,TOR,BOS
658,2019-01-16,BRK,HOU
659,2019-01-16,MIL,MEM
660,2019-01-16,SAS,DAL
661,2019-01-16,CLE,POR
662,2019-01-16,NOP,GSW
663,2019-01-16,UTA,LAC
664,2019-01-17,NYK,WAS
665,2019-01-17,SAC,CHO
666,2019-01-17,PHI,IND
667,2019-01-17,PHO,TOR
668,2019-01-17,CHI,DEN
669,2019-01-17,LAL,OKC
670,2019-01-18,MEM,BOS
671,2019-01-18,MIA,DET
672,2019-01-18,BRK,ORL
673,2019-01-18,SAS,MIN
674,2019-01-18,CLE,UTA
675,2019-01-18,GSW,LAC
676,2019-01-18,NOP,POR
677,2019-01-19,OKC,PHI
678,2019-01-19,PHO,CHO
679,2019-01-19,SAC,DET
680,2019-01-19,DAL,IND
681,2019-01-19,MIL,ORL
682,2019-01-19,BOS,ATL
683,2019-01-19,MEM,TOR
684,2019-01-19,MIA,CHI
685,2019-01-19,LAL,HOU
686,2019-01-19,CLE,DEN
687,2019-01-20,CHO,IND
688,2019-01-20,PHO,MIN
689,2019-01-20,LAC,SAS
690,2019-01-21,OKC,NYK
691,2019-01-21,CHI,CLE
692,2019-01-21,DAL,MIL
693,2019-01-21,DET,WAS
694,2019-01-21,ORL,ATL
695,2019-01-21,SAC,BRK
696,2019-01-21,NOP,MEM
697,2019-01-21,MIA,BOS
698,2019-01-21,HOU,PHI
699,2019-01-21,POR,UTA
700,2019-01-21,GSW,LAL
701,2019-01-22,SAC,TOR
702,2019-01-22,POR,OKC
703,2019-01-22,LAC,DAL
704,2019-01-22,MIN,PHO
705,2019-01-23,TOR,IND
706,2019-01-23,CLE,BOS
707,2019-01-23,ORL,BRK
708,2019-01-23,LAC,MIA
709,2019-01-23,HOU,NYK
710,2019-01-23,ATL,CHI
711,2019-01-23,CHO,MEM
712,2019-01-23,DET,NOP
713,2019-01-23,SAS,PHI
714,2019-01-23,DEN,UTA
715,2019-01-24,NOP,OKC
716,2019-01-24,GSW,WAS
717,2019-01-24,POR,PHO
718,2019-01-24,MIN,LAL
719,2019-01-25,WAS,ORL
720,2019-01-25,NYK,BRK
721,2019-01-25,MIA,CLE
722,2019-01-25,LAC,CHI
723,2019-01-25,TOR,HOU
724,2019-01-25,SAC,MEM
725,2019-01-25,DET,DAL
726,2019-01-25,CHO,MIL
727,2019-01-25,PHO,DEN
728,2019-01-25,MIN,UTA
729,2019-01-26,SAS,NOP
730,2019-01-26,IND,MEM
731,2019-01-26,GSW,BOS
732,2019-01-26,PHI,DEN
733,2019-01-26,ATL,POR
734,2019-01-27,CLE,CHI
735,2019-01-27,SAC,LAC
736,2019-01-27,MIL,OKC
737,2019-01-27,TOR,DAL
738,2019-01-27,ORL,HOU
739,2019-01-27,UTA,MIN
740,2019-01-27,WAS,SAS
741,2019-01-27,MIA,NYK
742,2019-01-27,PHO,LAL
743,2019-01-28,NYK,CHO
744,2019-01-28,GSW,IND
745,2019-01-28,BRK,BOS
746,2019-01-28,DEN,MEM
747,2019-01-28,ATL,LAC
748,2019-01-29,WAS,CLE
749,2019-01-29,MIL,DET
750,2019-01-29,OKC,ORL
751,2019-01-29,CHI,BRK
752,2019-01-29,NOP,HOU
753,2019-01-29,PHO,SAS
754,2019-01-29,PHI,LAL
755,2019-01-30,CHO,BOS
756,2019-01-30,CHI,MIA
757,2019-01-30,DAL,NYK
758,2019-01-30,MEM,MIN
759,2019-01-30,DEN,NOP
760,2019-01-30,IND,WAS
761,2019-01-30,ATL,SAC
762,2019-01-30,UTA,POR
763,2019-01-31,DAL,DET
764,2019-01-31,IND,ORL
765,2019-01-31,MIL,TOR
766,2019-01-31,BRK,SAS
767,2019-01-31,PHI,GSW
768,2019-01-31,LAL,LAC
769,2019-02-01,MEM,CHO
770,2019-02-01,BOS,NYK
771,2019-02-01,OKC,MIA
772,2019-02-01,ATL,UTA
773,2019-02-01,HOU,DEN
774,2019-02-02,LAC,DET
775,2019-02-02,CHI,CHO
776,2019-02-02,BRK,ORL
777,2019-02-02,MIL,WAS
778,2019-02-02,DAL,CLE
779,2019-02-02,IND,MIA
780,2019-02-02,LAL,GSW
781,2019-02-02,NOP,SAS
782,2019-02-02,DEN,MIN
783,2019-02-02,ATL,PHO
784,2019-02-02,HOU,UTA
785,2019-02-02,PHI,SAC
786,2019-02-03,MEM,NYK
787,2019-02-03,OKC,BOS
788,2019-02-03,LAC,TOR
789,2019-02-04,DEN,DET
790,2019-02-04,ATL,WAS
791,2019-02-04,MIL,BRK
792,2019-02-04,IND,NOP
793,2019-02-04,HOU,PHO
794,2019-02-04,SAS,SAC
795,2019-02-05,LAC,CHO
796,2019-02-05,BOS,CLE
797,2019-02-05,LAL,IND
798,2019-02-05,DET,NYK
799,2019-02-05,MIN,MEM
800,2019-02-05,ORL,OKC
801,2019-02-05,TOR,PHI
802,2019-02-05,MIA,POR
803,2019-02-06,DEN,BRK
804,2019-02-06,NOP,CHI
805,2019-02-06,WAS,MIL
806,2019-02-06,CHO,DAL
807,2019-02-06,PHO,UTA
808,2019-02-06,HOU,SAC
809,2019-02-06,SAS,GSW
810,2019-02-07,LAC,IND
811,2019-02-07,MIN,ORL
812,2019-02-07,TOR,ATL
813,2019-02-07,LAL,BOS
814,2019-02-07,MEM,OKC
815,2019-02-07,SAS,POR
816,2019-02-08,NYK,DET
817,2019-02-08,DEN,PHI
818,2019-02-08,CLE,WAS
819,2019-02-08,CHI,BRK
820,2019-02-08,MIL,DAL
821,2019-02-08,GSW,PHO
822,2019-02-08,MIN,NOP
823,2019-02-08,MIA,SAC
824,2019-02-09,SAS,UTA
825,2019-02-09,CLE,IND
826,2019-02-09,CHO,ATL
827,2019-02-09,TOR,NYK
828,2019-02-09,LAC,BOS
829,2019-02-09,WAS,CHI
830,2019-02-09,NOP,MEM
