,Date,Away Team,Home Team
301,2015-12-06,DAL,WAS
302,2015-12-06,SAC,OKC
303,2015-12-07,DET,CHO
304,2015-12-07,SAS,PHI
305,2015-12-07,WAS,MIA
306,2015-12-07,DAL,NYK
307,2015-12-07,LAL,TOR
308,2015-12-07,PHO,CHI
309,2015-12-07,POR,MIL
310,2015-12-07,LAC,MIN
311,2015-12-07,BOS,NOP
312,2015-12-08,POR,CLE
313,2015-12-08,GSW,IND
314,2015-12-08,HOU,BRK
315,2015-12-08,OKC,MEM
316,2015-12-08,ORL,DEN
317,2015-12-08,UTA,SAC
318,2015-12-09,CHI,BOS
319,2015-12-09,MIA,CHO
320,2015-12-09,HOU,WAS
321,2015-12-09,MEM,DET
322,2015-12-09,SAS,TOR
323,2015-12-09,LAC,MIL
324,2015-12-09,LAL,MIN
325,2015-12-09,ORL,PHO
326,2015-12-09,NYK,UTA
327,2015-12-09,ATL,DAL
328,2015-12-10,PHI,BRK
329,2015-12-10,LAC,CHI
330,2015-12-10,ATL,OKC
331,2015-12-10,NYK,SAC
332,2015-12-11,MIA,IND
333,2015-12-11,CLE,ORL
334,2015-12-11,DET,PHI
335,2015-12-11,GSW,BOS
336,2015-12-11,MIL,TOR
337,2015-12-11,CHO,MEM
338,2015-12-11,WAS,NOP
339,2015-12-11,MIN,DEN
340,2015-12-11,OKC,UTA
341,2015-12-11,POR,PHO
342,2015-12-11,LAL,SAS
343,2015-12-12,LAC,BRK
344,2015-12-12,BOS,CHO
345,2015-12-12,IND,DET
346,2015-12-12,SAS,ATL
347,2015-12-12,NOP,CHI
348,2015-12-12,LAL,HOU
349,2015-12-12,WAS,DAL
350,2015-12-12,GSW,MIL
351,2015-12-12,NYK,POR
352,2015-12-13,MIN,PHO
353,2015-12-13,MEM,MIA
354,2015-12-13,PHI,TOR
355,2015-12-13,UTA,OKC
356,2015-12-14,TOR,IND
357,2015-12-14,ORL,BRK
358,2015-12-14,LAC,DET
359,2015-12-14,MIA,ATL
360,2015-12-14,PHI,CHI
361,2015-12-14,WAS,MEM
362,2015-12-14,PHO,DAL
363,2015-12-14,UTA,SAS
364,2015-12-14,HOU,DEN
365,2015-12-14,NOP,POR
366,2015-12-15,CLE,BOS
367,2015-12-15,DEN,MIN
368,2015-12-15,HOU,SAC
369,2015-12-15,MIL,LAL
370,2015-12-16,DAL,IND
371,2015-12-16,CHO,ORL
372,2015-12-16,MIA,BRK
373,2015-12-16,BOS,DET
374,2015-12-16,MIN,NYK
375,2015-12-16,PHI,ATL
376,2015-12-16,MEM,CHI
377,2015-12-16,POR,OKC
378,2015-12-16,WAS,SAS
379,2015-12-16,NOP,UTA
380,2015-12-16,PHO,GSW
381,2015-12-16,MIL,LAC
382,2015-12-17,TOR,CHO
383,2015-12-17,OKC,CLE
384,2015-12-17,HOU,LAL
385,2015-12-18,BRK,IND
386,2015-12-18,POR,ORL
387,2015-12-18,NYK,PHI
388,2015-12-18,ATL,BOS
389,2015-12-18,DET,CHI
390,2015-12-18,TOR,MIA
391,2015-12-18,SAC,MIN
392,2015-12-18,LAC,SAS
393,2015-12-18,MEM,DAL
394,2015-12-18,DEN,UTA
395,2015-12-18,MIL,GSW
396,2015-12-18,NOP,PHO
397,2015-12-19,LAL,OKC
398,2015-12-19,CHO,WAS
399,2015-12-19,CHI,NYK
400,2015-12-19,LAC,HOU
401,2015-12-19,IND,MEM
402,2015-12-20,MIN,BRK
403,2015-12-20,POR,MIA
404,2015-12-20,PHI,CLE
405,2015-12-20,MIL,PHO
406,2015-12-20,ATL,ORL
407,2015-12-20,SAC,TOR
408,2015-12-20,NOP,DEN
409,2015-12-21,SAC,WAS
410,2015-12-21,MIN,BOS
411,2015-12-21,ORL,NYK
412,2015-12-21,POR,ATL
413,2015-12-21,BRK,CHI
414,2015-12-21,CHO,HOU
415,2015-12-21,IND,SAS
416,2015-12-21,PHO,UTA
417,2015-12-21,OKC,LAC
418,2015-12-22,MEM,PHI
419,2015-12-22,DET,MIA
420,2015-12-22,DAL,TOR
421,2015-12-22,LAL,DEN
422,2015-12-23,BOS,CHO
423,2015-12-23,NYK,CLE
424,2015-12-23,SAC,IND
425,2015-12-23,HOU,ORL
426,2015-12-23,MEM,WAS
427,2015-12-23,DAL,BRK
428,2015-12-23,DET,ATL
429,2015-12-23,PHI,MIL
430,2015-12-23,SAS,MIN
431,2015-12-23,POR,NOP
432,2015-12-23,DEN,PHO
433,2015-12-23,UTA,GSW
434,2015-12-23,OKC,LAL
435,2015-12-25,NOP,MIA
436,2015-12-25,CHI,OKC
437,2015-12-25,CLE,GSW
438,2015-12-25,SAS,HOU
439,2015-12-25,LAC,LAL
440,2015-12-26,WAS,BRK
441,2015-12-26,TOR,MIL
442,2015-12-26,MEM,CHO
443,2015-12-26,HOU,NOP
444,2015-12-26,MIA,ORL
445,2015-12-26,NYK,ATL
446,2015-12-26,BOS,DET
447,2015-12-26,IND,MIN
448,2015-12-26,CHI,DAL
449,2015-12-26,DEN,SAS
450,2015-12-26,PHI,PHO
451,2015-12-26,LAC,UTA
452,2015-12-26,CLE,POR
453,2015-12-27,LAL,MEM
454,2015-12-27,NYK,BOS
455,2015-12-27,DEN,OKC
456,2015-12-27,POR,SAC
457,2015-12-28,LAL,CHO
458,2015-12-28,ATL,IND
459,2015-12-28,NOP,ORL
460,2015-12-28,LAC,WAS
461,2015-12-28,BRK,MIA
462,2015-12-28,TOR,CHI
463,2015-12-28,MIL,DAL
464,2015-12-28,MIN,SAS
465,2015-12-28,CLE,PHO
466,2015-12-28,PHI,UTA
467,2015-12-28,SAC,GSW
468,2015-12-29,DET,NYK
469,2015-12-29,ATL,HOU
470,2015-12-29,MIA,MEM
471,2015-12-29,MIL,OKC
472,2015-12-29,CLE,DEN
473,2015-12-30,LAC,CHO
474,2015-12-30,BRK,ORL
475,2015-12-30,LAL,BOS
476,2015-12-30,WAS,TOR
477,2015-12-30,IND,CHI
478,2015-12-30,UTA,MIN
479,2015-12-30,GSW,DAL
480,2015-12-30,PHO,SAS
481,2015-12-30,DEN,POR
482,2015-12-30,PHI,SAC
483,2015-12-31,MIN,DET
484,2015-12-31,MIL,IND
485,2015-12-31,GSW,HOU
486,2015-12-31,LAC,NOP
487,2015-12-31,PHO,OKC
488,2015-12-31,POR,UTA
489,2016-01-01,ORL,WAS
490,2016-01-01,DAL,MIA
491,2016-01-01,CHO,TOR
492,2016-01-01,NYK,CHI
493,2016-01-01,PHI,LAL
494,2016-01-02,BRK,BOS
495,2016-01-02,PHO,SAC
496,2016-01-02,OKC,CHO
497,2016-01-02,DET,IND
498,2016-01-02,ORL,CLE
499,2016-01-02,MIL,MIN
500,2016-01-02,NOP,DAL
501,2016-01-02,HOU,SAS
502,2016-01-02,MEM,UTA
503,2016-01-02,DEN,GSW
504,2016-01-02,PHI,LAC
505,2016-01-03,ATL,NYK
506,2016-01-03,CHI,TOR
507,2016-01-03,MIA,WAS
508,2016-01-03,POR,DEN
509,2016-01-03,PHO,LAL
510,2016-01-04,TOR,CLE
511,2016-01-04,MIN,PHI
512,2016-01-04,BOS,BRK
513,2016-01-04,ORL,DET
514,2016-01-04,IND,MIA
515,2016-01-04,SAS,MIL
516,2016-01-04,SAC,OKC
517,2016-01-04,HOU,UTA
518,2016-01-04,MEM,POR
519,2016-01-04,CHO,GSW
520,2016-01-05,NYK,ATL
521,2016-01-05,MIL,CHI
522,2016-01-05,SAC,DAL
523,2016-01-05,GSW,LAL
524,2016-01-06,NYK,MIA
525,2016-01-06,IND,ORL
526,2016-01-06,CLE,WAS
527,2016-01-06,DET,BOS
528,2016-01-06,TOR,BRK
529,2016-01-06,DEN,MIN
530,2016-01-06,DAL,NOP
531,2016-01-06,UTA,SAS
532,2016-01-06,CHO,PHO
533,2016-01-06,MEM,OKC
534,2016-01-06,LAC,POR
535,2016-01-07,ATL,PHI
536,2016-01-07,BOS,CHI
537,2016-01-07,UTA,HOU
538,2016-01-07,LAL,SAC
539,2016-01-08,TOR,WAS
540,2016-01-08,ORL,BRK
541,2016-01-08,DEN,MEM
542,2016-01-08,DAL,MIL
543,2016-01-08,CLE,MIN
544,2016-01-08,IND,NOP
545,2016-01-08,NYK,SAS
546,2016-01-08,MIA,PHO
547,2016-01-08,GSW,POR
548,2016-01-08,OKC,LAL
549,2016-01-09,CHO,LAC
550,2016-01-09,CHI,ATL
551,2016-01-09,WAS,ORL
552,2016-01-09,BRK,DET
553,2016-01-09,TOR,PHI
554,2016-01-09,MIA,UTA
555,2016-01-09,GSW,SAC
556,2016-01-10,NOP,LAC
557,2016-01-10,DAL,MIN
558,2016-01-10,BOS,MEM
559,2016-01-10,CLE,PHI
560,2016-01-10,IND,HOU
561,2016-01-10,MIL,NYK
562,2016-01-10,CHO,DEN
563,2016-01-10,OKC,POR
564,2016-01-10,UTA,LAL
565,2016-01-11,SAS,BRK
566,2016-01-11,WAS,CHI
567,2016-01-11,MIA,GSW
568,2016-01-12,PHO,IND
569,2016-01-12,SAS,DET
570,2016-01-12,BOS,NYK
571,2016-01-12,HOU,MEM
572,2016-01-12,CHI,MIL
573,2016-01-12,OKC,MIN
574,2016-01-12,CLE,DAL
575,2016-01-12,NOP,LAL
576,2016-01-13,ATL,CHO
577,2016-01-13,MIL,WAS
578,2016-01-13,NYK,BRK
579,2016-01-13,IND,BOS
580,2016-01-13,MIN,HOU
581,2016-01-13,DAL,OKC
582,2016-01-13,GSW,DEN
583,2016-01-13,UTA,POR
584,2016-01-13,NOP,SAC
585,2016-01-13,MIA,LAC
586,2016-01-14,TOR,ORL
587,2016-01-14,CHI,PHI
588,2016-01-14,DET,MEM
589,2016-01-14,CLE,SAS
590,2016-01-14,SAC,UTA
591,2016-01-14,LAL,GSW
592,2016-01-15,WAS,IND
593,2016-01-15,MIN,OKC
594,2016-01-15,PHO,BOS
595,2016-01-15,POR,BRK
596,2016-01-15,DAL,CHI
597,2016-01-15,ATL,MIL
598,2016-01-15,CHO,NOP
599,2016-01-15,MIA,DEN
600,2016-01-15,CLE,HOU
601,2016-01-16,MIL,CHO
602,2016-01-16,BRK,ATL
603,2016-01-16,GSW,DET
604,2016-01-16,POR,PHI
605,2016-01-16,BOS,WAS
606,2016-01-16,NYK,MEM
607,2016-01-16,LAL,UTA
608,2016-01-16,SAC,LAC
609,2016-01-17,PHO,MIN
610,2016-01-17,MIA,OKC
611,2016-01-17,DAL,SAS
612,2016-01-17,IND,DEN
613,2016-01-17,HOU,LAL
614,2016-01-18,PHI,NYK
615,2016-01-18,UTA,CHO
616,2016-01-18,POR,WAS
617,2016-01-18,NOP,MEM
618,2016-01-18,CHI,DET
619,2016-01-18,ORL,ATL
620,2016-01-18,BRK,TOR
621,2016-01-18,GSW,CLE
622,2016-01-18,BOS,DAL
623,2016-01-18,HOU,LAC
624,2016-01-19,MIL,MIA
625,2016-01-19,MIN,NOP
626,2016-01-19,OKC,DEN
627,2016-01-19,IND,PHO
628,2016-01-20,PHI,ORL
629,2016-01-20,MIA,WAS
630,2016-01-20,CLE,BRK
631,2016-01-20,UTA,NYK
632,2016-01-20,BOS,TOR
633,2016-01-20,GSW,CHI
634,2016-01-20,DET,HOU
635,2016-01-20,CHO,OKC
636,2016-01-20,MIN,DAL
637,2016-01-20,SAC,LAL
638,2016-01-20,ATL,POR
639,2016-01-21,LAC,CLE
640,2016-01-21,DET,NOP
641,2016-01-21,MEM,DEN
642,2016-01-21,ATL,SAC
643,2016-01-21,SAS,PHO
644,2016-01-22,CHO,ORL
645,2016-01-22,CHI,BOS
646,2016-01-22,UTA,BRK
647,2016-01-22,LAC,NYK
648,2016-01-22,MIL,HOU
649,2016-01-22,MIA,TOR
650,2016-01-22,OKC,DAL
651,2016-01-22,IND,GSW
652,2016-01-22,SAS,LAL
653,2016-01-23,NYK,CHO
654,2016-01-23,MIL,NOP
655,2016-01-23,MEM,MIN
656,2016-01-23,CHI,CLE
657,2016-01-23,ATL,PHO
658,2016-01-23,DET,DEN
659,2016-01-23,LAL,POR
660,2016-01-23,IND,SAC
661,2016-01-24,DAL,HOU
662,2016-01-24,LAC,TOR
663,2016-01-24,BOS,PHI
664,2016-01-24,OKC,BRK
665,2016-01-25,MIN,CLE
666,2016-01-25,BOS,WAS
667,2016-01-25,MIA,CHI
668,2016-01-25,ORL,MEM
669,2016-01-25,HOU,NOP
670,2016-01-25,ATL,DEN
671,2016-01-25,DET,UTA
672,2016-01-25,CHO,SAC
673,2016-01-25,SAS,GSW
674,2016-01-26,LAC,IND
675,2016-01-26,PHO,PHI
676,2016-01-26,MIA,BRK
677,2016-01-26,OKC,NYK
678,2016-01-26,WAS,TOR
679,2016-01-26,ORL,MIL
680,2016-01-26,SAC,POR
681,2016-01-26,DAL,LAL
682,2016-01-27,PHO,CLE
683,2016-01-27,DEN,BOS
684,2016-01-27,PHI,DET
685,2016-01-27,LAC,ATL
686,2016-01-27,OKC,MIN
687,2016-01-27,HOU,SAS
688,2016-01-27,CHO,UTA
689,2016-01-27,DAL,GSW
690,2016-01-28,ATL,IND
691,2016-01-28,DEN,WAS
692,2016-01-28,MIL,MEM
693,2016-01-28,SAC,NOP
694,2016-01-28,NYK,TOR
695,2016-01-28,CHI,LAL
696,2016-01-29,ORL,BOS
697,2016-01-29,CLE,DET
698,2016-01-29,PHO,NYK
699,2016-01-29,MIA,MIL
700,2016-01-29,HOU,OKC
701,2016-01-29,BRK,DAL
702,2016-01-29,MIN,UTA
703,2016-01-29,CHO,POR
704,2016-01-29,LAL,LAC
705,2016-01-30,GSW,PHI
706,2016-01-30,DET,TOR
707,2016-01-30,DEN,IND
708,2016-01-30,BRK,NOP
709,2016-01-30,WAS,HOU
710,2016-01-30,SAC,MEM
711,2016-01-30,SAS,CLE
712,2016-01-31,CHI,LAC
713,2016-01-31,ATL,MIA
714,2016-01-31,BOS,ORL
715,2016-01-31,PHO,DAL
716,2016-01-31,GSW,NYK
717,2016-01-31,MIN,POR
718,2016-01-31,CHO,LAL
719,2016-02-01,CLE,IND
720,2016-02-01,DET,BRK
721,2016-02-01,DAL,ATL
722,2016-02-01,MEM,NOP
723,2016-02-01,WAS,OKC
724,2016-02-01,ORL,SAS
725,2016-02-01,TOR,DEN
726,2016-02-01,CHI,UTA
727,2016-02-01,MIL,SAC
728,2016-02-02,BOS,NYK
729,2016-02-02,MIA,HOU
730,2016-02-02,TOR,PHO
731,2016-02-02,MIL,POR
732,2016-02-02,MIN,LAL
733,2016-02-03,CLE,CHO
734,2016-02-03,ATL,PHI
735,2016-02-03,DET,BOS
736,2016-02-03,IND,BRK
737,2016-02-03,ORL,OKC
738,2016-02-03,GSW,WAS
739,2016-02-03,MIA,DAL
740,2016-02-03,NOP,SAS
741,2016-02-03,DEN,UTA
742,2016-02-03,CHI,SAC
743,2016-02-03,MIN,LAC
744,2016-02-04,NYK,DET
745,2016-02-04,HOU,PHO
746,2016-02-04,LAL,NOP
747,2016-02-04,TOR,POR
748,2016-02-05,IND,ATL
749,2016-02-05,MIA,CHO
750,2016-02-05,LAC,ORL
751,2016-02-05,PHI,WAS
752,2016-02-05,SAC,BRK
753,2016-02-05,BOS,CLE
754,2016-02-05,MEM,NYK
755,2016-02-05,CHI,DEN
756,2016-02-05,MIL,UTA
757,2016-02-05,SAS,DAL
758,2016-02-06,POR,HOU
759,2016-02-06,WAS,CHO
760,2016-02-06,DET,IND
761,2016-02-06,NOP,CLE
762,2016-02-06,BRK,PHI
763,2016-02-06,DAL,MEM
764,2016-02-06,CHI,MIN
765,2016-02-06,LAL,SAS
766,2016-02-06,OKC,GSW
767,2016-02-06,UTA,PHO
768,2016-02-07,SAC,BOS
769,2016-02-07,DEN,NYK
770,2016-02-07,ATL,ORL
771,2016-02-07,LAC,MIA
772,2016-02-08,CHI,CHO
773,2016-02-08,SAC,CLE
774,2016-02-08,LAL,IND
775,2016-02-08,LAC,PHI
776,2016-02-08,DEN,BRK
777,2016-02-08,TOR,DET
778,2016-02-08,ORL,ATL
779,2016-02-08,POR,MEM
780,2016-02-08,NOP,MIN
781,2016-02-08,OKC,PHO
782,2016-02-09,SAS,MIA
783,2016-02-09,BOS,MIL
784,2016-02-09,WAS,NYK
785,2016-02-09,UTA,DAL
786,2016-02-09,HOU,GSW
787,2016-02-10,CHO,IND
788,2016-02-10,SAS,ORL
789,2016-02-10,SAC,PHI
790,2016-02-10,LAC,BOS
791,2016-02-10,MEM,BRK
792,2016-02-10,DEN,DET
793,2016-02-10,ATL,CHI
794,2016-02-10,LAL,CLE
795,2016-02-10,TOR,MIN
796,2016-02-10,UTA,NOP
797,2016-02-10,GSW,PHO
798,2016-02-10,HOU,POR
799,2016-02-11,WAS,MIL
800,2016-02-11,NOP,OKC
801,2016-02-18,UTA,WAS
802,2016-02-18,CHI,CLE
803,2016-02-18,SAS,LAC
804,2016-02-19,DAL,ORL
805,2016-02-19,DET,WAS
806,2016-02-19,NYK,BRK
807,2016-02-19,MIA,ATL
808,2016-02-19,TOR,CHI
809,2016-02-19,MIN,MEM
810,2016-02-19,CHO,MIL
811,2016-02-19,PHI,NOP
812,2016-02-19,IND,OKC
813,2016-02-19,HOU,PHO
814,2016-02-19,GSW,POR
815,2016-02-19,DEN,SAC
816,2016-02-19,SAS,LAL
817,2016-02-19,BOS,UTA
818,2016-02-20,MIL,ATL
819,2016-02-20,WAS,MIA
820,2016-02-20,NYK,MIN
821,2016-02-20,GSW,LAC
822,2016-02-21,NOP,DET
823,2016-02-21,CLE,OKC
824,2016-02-21,BOS,DEN
825,2016-02-21,SAS,PHO
826,2016-02-21,CHO,BRK
827,2016-02-21,IND,ORL
828,2016-02-21,MEM,TOR
829,2016-02-21,PHI,DAL
830,2016-02-21,LAL,CHI
