,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
128,2,7:32.0,J. Crowder makes 2-pt jump shot from 22 ft,,40,29
129,2,7:23.0,,Personal foul by M. Smart (drawn by R. Jackson),40,29
130,2,7:18.0,,Offensive foul by R. Jackson (drawn by M. Smart),40,29
131,2,7:18.0,,Turnover by R. Jackson (offensive foul),40,29
132,2,7:01.0,Personal foul by J. Meeks (drawn by M. Smart),,40,29
133,2,6:52.0,J. Crowder misses 2-pt jump shot from 5 ft (block by G. Monroe),,40,29
134,2,6:50.0,,Defensive rebound by T. Prince,40,29
135,2,6:44.0,,J. Meeks makes 3-pt jump shot from 25 ft (assist by T. Prince),40,32
136,2,6:44.0,Boston full timeout,,40,32
137,2,6:44.0,J. Sullinger enters the game for T. Zeller,,40,32
138,2,6:44.0,B. Bass enters the game for J. Crowder,,40,32
139,2,6:44.0,A. Bradley enters the game for J. Jerebko,,40,32
140,2,6:25.0,A. Bradley misses 3-pt jump shot from 26 ft,,40,32
141,2,6:24.0,,Defensive rebound by G. Monroe,40,32
142,2,6:16.0,,R. Jackson misses 2-pt layup at rim,40,32
143,2,6:14.0,,Offensive rebound by G. Monroe,40,32
144,2,6:12.0,,G. Monroe makes 2-pt layup at rim,40,34
145,2,5:59.0,A. Bradley misses 2-pt jump shot from 17 ft,,40,34
146,2,5:57.0,,Defensive rebound by T. Prince,40,34
147,2,5:43.0,,R. Jackson makes 2-pt jump shot from 20 ft,40,36
148,2,5:15.0,M. Smart misses 3-pt jump shot from 23 ft,,40,36
149,2,5:14.0,Offensive rebound by J. Sullinger,,40,36
150,2,5:12.0,J. Sullinger misses 2-pt layup from 2 ft (block by T. Prince),,40,36
151,2,5:12.0,Offensive rebound by B. Bass,,40,36
152,2,5:12.0,Shooting foul by G. Monroe (drawn by B. Bass),,40,36
153,2,5:12.0,B. Bass makes free throw 1 of 2,,41,36
154,2,5:12.0,B. Bass makes free throw 2 of 2,,42,36
155,2,5:07.0,,Personal foul by M. Smart (drawn by R. Jackson),42,36
156,2,5:07.0,I. Thomas enters the game for M. Smart,,42,36
157,2,4:55.0,,T. Prince makes 2-pt jump shot from 18 ft (assist by R. Jackson),42,38
158,2,4:30.0,E. Turner makes 2-pt jump shot from 14 ft,,44,38
159,2,4:16.0,,Turnover by T. Prince (lost ball; steal by B. Bass),44,38
160,2,4:16.0,Personal foul by T. Prince (drawn by B. Bass),,44,38
161,2,4:16.0,B. Bass makes free throw 1 of 2,,45,38
162,2,4:16.0,,A. Drummond enters the game for T. Prince,45,38
163,2,4:16.0,B. Bass makes free throw 2 of 2,,46,38
164,2,4:00.0,,G. Monroe misses 2-pt jump shot from 4 ft,46,38
165,2,3:59.0,Defensive rebound by B. Bass,,46,38
166,2,3:50.0,B. Bass misses 3-pt jump shot from 23 ft,,46,38
167,2,3:48.0,,Defensive rebound by G. Monroe,46,38
168,2,3:30.0,,R. Jackson makes 2-pt jump shot from 18 ft,46,40
169,2,3:14.0,Turnover by I. Thomas (step out of bounds),,46,40
170,2,3:02.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,46,40
171,2,3:01.0,Defensive rebound by B. Bass,,46,40
172,2,2:45.0,A. Bradley makes 3-pt jump shot from 26 ft (assist by B. Bass),,49,40
173,2,2:20.0,,G. Monroe makes 2-pt hook shot from 3 ft (assist by K. Caldwell-Pope),49,42
174,2,2:09.0,Personal foul by G. Monroe (drawn by I. Thomas),,49,42
175,2,2:09.0,Official timeout,,49,42
176,2,2:09.0,,A. Tolliver enters the game for G. Monroe,49,42
177,2,2:09.0,I. Thomas makes free throw 1 of 2,,50,42
178,2,2:09.0,I. Thomas makes free throw 2 of 2,,51,42
179,2,1:54.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),51,44
180,2,1:34.0,J. Sullinger makes 2-pt jump shot from 5 ft,,53,44
181,2,1:12.0,,Turnover by A. Drummond (lost ball; steal by J. Sullinger),53,44
182,2,1:00.0,A. Bradley misses 3-pt jump shot from 25 ft,,53,44
183,2,1:00.0,Offensive rebound by Team,,53,44
184,2,1:00.0,,Loose ball foul by A. Drummond (drawn by J. Sullinger),53,44
185,2,1:00.0,J. Sullinger makes free throw 1 of 2,,54,44
186,2,1:00.0,,J. Anthony enters the game for A. Drummond,54,44
187,2,1:00.0,J. Sullinger makes free throw 2 of 2,,55,44
188,2,0:46.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Jackson),55,47
189,2,0:34.0,J. Sullinger misses 3-pt jump shot from 27 ft,,55,47
190,2,0:33.0,,Defensive rebound by R. Jackson,55,47
191,2,0:27.0,,R. Jackson misses 2-pt jump shot from 18 ft,55,47
192,2,0:26.0,Defensive rebound by J. Sullinger,,55,47
193,2,0:02.0,Turnover by A. Bradley (bad pass; steal by J. Anthony),,55,47
194,3,11:46.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by K. Olynyk),,58,47
195,3,11:30.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),58,49
196,3,11:08.0,B. Bass makes 2-pt jump shot from 14 ft,,60,49
197,3,11:03.0,,A. Drummond makes 2-pt layup at rim (assist by C. Butler),60,51
198,3,11:03.0,,Shooting foul by B. Bass (drawn by A. Drummond),60,51
199,3,11:03.0,,A. Drummond misses free throw 1 of 1,60,51
200,3,11:03.0,Defensive rebound by K. Olynyk,,60,51
201,3,10:46.0,B. Bass makes 2-pt dunk at rim (assist by A. Bradley),,62,51
202,3,10:28.0,,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,62,51
203,3,10:27.0,Defensive rebound by E. Turner,,62,51
204,3,10:25.0,K. Olynyk makes 2-pt dunk at rim (assist by E. Turner),,64,51
205,3,10:25.0,,Detroit full timeout,64,51
206,3,10:25.0,,A. Tolliver enters the game for A. Drummond,64,51
207,3,10:16.0,,Personal foul by M. Smart (drawn by R. Jackson),64,51
208,3,10:09.0,,Offensive foul by G. Monroe (drawn by M. Smart),64,51
209,3,10:09.0,,Turnover by G. Monroe (offensive foul),64,51
210,3,9:52.0,A. Bradley misses 3-pt jump shot from 26 ft,,64,51
211,3,9:51.0,,Defensive rebound by C. Butler,64,51
212,3,9:43.0,,C. Butler misses 2-pt jump shot from 20 ft,64,51
213,3,9:42.0,Defensive rebound by A. Bradley,,64,51
214,3,9:35.0,,Offensive charge foul by E. Turner (drawn by G. Monroe),64,51
215,3,9:35.0,Turnover by E. Turner (offensive foul),,64,51
216,3,9:09.0,,R. Jackson misses 2-pt jump shot from 8 ft,64,51
217,3,9:08.0,,Offensive rebound by G. Monroe,64,51
218,3,9:07.0,,G. Monroe makes 2-pt layup at rim,64,53
219,3,8:53.0,B. Bass makes 2-pt dunk at rim (assist by K. Olynyk),,66,53
220,3,8:32.0,,G. Monroe makes 2-pt layup at rim (assist by R. Jackson),66,55
221,3,8:20.0,K. Olynyk misses 2-pt layup from 1 ft (block by G. Monroe),,66,55
222,3,8:19.0,,Defensive rebound by G. Monroe,66,55
223,3,8:08.0,,R. Jackson makes 3-pt jump shot from 26 ft,66,58
224,3,7:50.0,A. Bradley misses 3-pt jump shot from 25 ft,,66,58
225,3,7:49.0,,Defensive rebound by C. Butler,66,58
226,3,7:40.0,,C. Butler misses 3-pt jump shot from 26 ft,66,58
227,3,7:39.0,Defensive rebound by A. Bradley,,66,58
228,3,7:33.0,E. Turner misses 3-pt jump shot from 25 ft,,66,58
229,3,7:32.0,,Defensive rebound by R. Jackson,66,58
230,3,7:26.0,,R. Jackson makes 2-pt layup from 1 ft,66,60
231,3,7:20.0,Boston full timeout,,66,60
232,3,7:08.0,B. Bass misses 2-pt jump shot from 19 ft,,66,60
233,3,7:07.0,,Defensive rebound by A. Tolliver,66,60
234,3,6:49.0,,R. Jackson makes 2-pt layup from 1 ft,66,62
235,3,6:36.0,Turnover by E. Turner (bad pass; steal by G. Monroe),,66,62
236,3,6:31.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by R. Jackson),66,64
237,3,6:15.0,B. Bass makes 2-pt dunk at rim (assist by A. Bradley),,68,64
238,3,6:03.0,,A. Tolliver makes 2-pt layup at rim (assist by R. Jackson),68,66
239,3,6:03.0,,Shooting foul by K. Olynyk (drawn by A. Tolliver),68,66
240,3,6:03.0,I. Thomas enters the game for E. Turner,,68,66
241,3,6:03.0,J. Crowder enters the game for K. Olynyk,,68,66
242,3,6:03.0,,A. Tolliver makes free throw 1 of 1,68,67
243,3,5:52.0,Turnover by A. Bradley (bad pass; steal by G. Monroe),,68,67
244,3,5:38.0,,A. Tolliver misses 3-pt jump shot from 23 ft,68,67
245,3,5:37.0,Defensive rebound by A. Bradley,,68,67
246,3,5:28.0,I. Thomas makes 2-pt layup at rim,,70,67
247,3,5:13.0,,C. Butler misses 3-pt jump shot from 23 ft,70,67
248,3,5:12.0,,Offensive rebound by G. Monroe,70,67
249,3,5:12.0,,Shooting foul by B. Bass (drawn by G. Monroe),70,67
250,3,5:12.0,,G. Monroe makes free throw 1 of 2,70,68
251,3,5:12.0,T. Zeller enters the game for B. Bass,,70,68
252,3,5:12.0,,T. Prince enters the game for C. Butler,70,68
253,3,5:12.0,,G. Monroe misses free throw 2 of 2,70,68
254,3,5:11.0,Defensive rebound by J. Crowder,,70,68
255,3,4:57.0,I. Thomas misses 2-pt jump shot from 5 ft,,70,68
256,3,4:56.0,Offensive rebound by T. Zeller,,70,68
257,3,4:56.0,Turnover by T. Zeller (lost ball; steal by R. Jackson),,70,68
258,3,4:46.0,,G. Monroe misses 2-pt jump shot from 4 ft,70,68
259,3,4:45.0,Defensive rebound by J. Crowder,,70,68
260,3,4:39.0,M. Smart misses 3-pt jump shot from 27 ft,,70,68
261,3,4:37.0,,Defensive rebound by K. Caldwell-Pope,70,68
262,3,4:29.0,,R. Jackson misses 2-pt layup at rim,70,68
263,3,4:27.0,Defensive rebound by T. Zeller,,70,68
264,3,4:23.0,I. Thomas makes 2-pt layup from 1 ft,,72,68
265,3,4:03.0,,R. Jackson makes 2-pt jump shot from 5 ft,72,70
266,3,3:52.0,Shooting foul by K. Caldwell-Pope (drawn by I. Thomas),,72,70
267,3,3:52.0,I. Thomas misses free throw 1 of 2,,72,70
268,3,3:52.0,Offensive rebound by Team,,72,70
269,3,3:52.0,,A. Drummond enters the game for G. Monroe,72,70
270,3,3:52.0,I. Thomas makes free throw 2 of 2,,73,70
271,3,3:41.0,,Turnover by R. Jackson (lost ball; steal by A. Bradley),73,70
272,3,3:38.0,Shooting foul by K. Caldwell-Pope (drawn by J. Crowder),,73,70
273,3,3:38.0,J. Crowder makes free throw 1 of 2,,74,70
274,3,3:38.0,,J. Meeks enters the game for K. Caldwell-Pope,74,70
275,3,3:38.0,J. Crowder makes free throw 2 of 2,,75,70
276,3,3:23.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),75,72
277,3,3:09.0,I. Thomas misses 2-pt jump shot from 5 ft,,75,72
278,3,3:08.0,Offensive rebound by I. Thomas,,75,72
279,3,3:03.0,M. Smart makes 3-pt jump shot from 24 ft (assist by I. Thomas),,78,72
280,3,2:46.0,,Turnover by R. Jackson (back court),78,72
281,3,2:32.0,I. Thomas makes 2-pt layup at rim,,80,72
282,3,2:32.0,Shooting foul by R. Jackson (drawn by I. Thomas),,80,72
283,3,2:32.0,,J. Lucas III enters the game for R. Jackson,80,72
284,3,2:32.0,I. Thomas makes free throw 1 of 1,,81,72
285,3,2:11.0,,A. Tolliver misses 3-pt jump shot from 25 ft,81,72
286,3,2:10.0,Defensive rebound by A. Bradley,,81,72
287,3,2:02.0,J. Crowder makes 2-pt jump shot from 10 ft (assist by I. Thomas),,83,72
288,3,2:02.0,Shooting foul by A. Tolliver (drawn by J. Crowder),,83,72
289,3,2:02.0,J. Crowder makes free throw 1 of 1,,84,72
290,3,1:40.0,,T. Prince makes 2-pt jump shot from 19 ft,84,74
291,3,1:31.0,Personal foul by A. Tolliver (drawn by I. Thomas),,84,74
292,3,1:31.0,I. Thomas makes free throw 1 of 2,,85,74
293,3,1:31.0,,K. Caldwell-Pope enters the game for A. Tolliver,85,74
294,3,1:31.0,I. Thomas makes free throw 2 of 2,,86,74
295,3,1:17.0,,Turnover by K. Caldwell-Pope (lost ball; steal by M. Smart),86,74
296,3,1:10.0,A. Bradley misses 3-pt jump shot from 23 ft,,86,74
297,3,1:09.0,Offensive rebound by I. Thomas,,86,74
298,3,0:56.0,Shooting foul by J. Meeks (drawn by T. Zeller),,86,74
299,3,0:56.0,T. Zeller makes free throw 1 of 2,,87,74
300,3,0:56.0,J. Jerebko enters the game for A. Bradley,,87,74
301,3,0:56.0,T. Zeller makes free throw 2 of 2,,88,74
302,3,0:40.0,,Turnover by A. Drummond (bad pass; steal by M. Smart),88,74
303,3,0:35.0,I. Thomas makes 3-pt jump shot from 26 ft,,91,74
304,3,0:23.0,,J. Lucas III misses 2-pt jump shot from 4 ft,91,74
305,3,0:22.0,Defensive rebound by T. Zeller,,91,74
306,3,0:03.0,I. Thomas misses 3-pt jump shot from 27 ft,,91,74
307,3,0:02.0,,Defensive rebound by A. Drummond,91,74
308,3,0:01.0,,A. Drummond misses 3-pt jump shot from 78 ft,91,74
309,3,0:00.0,,Offensive rebound by Team,91,74
310,4,11:40.0,,J. Meeks makes 2-pt jump shot from 19 ft (assist by J. Lucas III),91,76
311,4,11:23.0,J. Crowder misses 2-pt jump shot from 20 ft,,91,76
312,4,11:22.0,,Defensive rebound by J. Meeks,91,76
313,4,11:17.0,,T. Prince makes 2-pt jump shot from 20 ft (assist by J. Lucas III),91,78
314,4,10:52.0,J. Jerebko makes 2-pt layup at rim (assist by J. Crowder),,93,78
315,4,10:23.0,,A. Drummond misses 2-pt jump shot from 5 ft,93,78
316,4,10:22.0,Defensive rebound by T. Zeller,,93,78
317,4,10:17.0,Personal foul by K. Caldwell-Pope (drawn by I. Thomas),,93,78
318,4,10:09.0,I. Thomas makes 2-pt layup at rim,,95,78
319,4,10:09.0,,Detroit full timeout,95,78
320,4,10:09.0,,R. Jackson enters the game for J. Lucas III,95,78
321,4,9:53.0,,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,95,78
322,4,9:52.0,Defensive rebound by J. Crowder,,95,78
323,4,9:32.0,J. Crowder misses 2-pt jump shot from 19 ft,,95,78
324,4,9:31.0,,Defensive rebound by T. Prince,95,78
325,4,9:20.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by R. Jackson),95,81
326,4,9:00.0,J. Jerebko misses 3-pt jump shot from 25 ft,,95,81
327,4,8:59.0,,Defensive rebound by A. Drummond,95,81
328,4,8:48.0,,Turnover by R. Jackson (bad pass; steal by J. Jerebko),95,81
329,4,8:37.0,M. Smart misses 3-pt jump shot from 27 ft,,95,81
330,4,8:37.0,,Defensive rebound by T. Prince,95,81
331,4,8:37.0,,Personal foul by J. Jerebko (drawn by T. Prince),95,81
332,4,8:37.0,E. Turner enters the game for M. Smart,,95,81
333,4,8:24.0,,R. Jackson misses 2-pt jump shot from 6 ft,95,81
334,4,8:23.0,,Offensive rebound by A. Drummond,95,81
335,4,8:22.0,,A. Drummond misses 2-pt tip-in from 1 ft,95,81
336,4,8:21.0,,Offensive rebound by A. Drummond,95,81
337,4,8:20.0,,A. Drummond misses 2-pt tip-in at rim,95,81
338,4,8:19.0,,Offensive rebound by A. Drummond,95,81
339,4,8:18.0,,A. Drummond misses 2-pt tip-in at rim,95,81
340,4,8:18.0,Defensive rebound by T. Zeller,,95,81
341,4,8:18.0,Personal foul by A. Drummond (drawn by T. Zeller),,95,81
342,4,7:58.0,I. Thomas makes 3-pt jump shot from 26 ft,,98,81
343,4,7:41.0,,J. Meeks makes 3-pt jump shot from 23 ft (assist by R. Jackson),98,84
344,4,7:22.0,I. Thomas makes 2-pt layup at rim,,100,84
345,4,7:14.0,,Detroit full timeout,100,84
346,4,7:05.0,,A. Drummond makes 2-pt dunk at rim (assist by T. Prince),100,86
347,4,6:46.0,I. Thomas makes 3-pt jump shot from 26 ft (assist by E. Turner),,103,86
348,4,6:31.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,103,86
349,4,6:30.0,Defensive rebound by J. Crowder,,103,86
350,4,6:18.0,Shooting foul by K. Caldwell-Pope (drawn by J. Jerebko),,103,86
351,4,6:18.0,J. Jerebko makes free throw 1 of 2,,104,86
352,4,6:18.0,J. Jerebko makes free throw 2 of 2,,105,86
353,4,6:06.0,,T. Prince makes 2-pt jump shot from 16 ft (assist by R. Jackson),105,88
354,4,5:52.0,I. Thomas misses 3-pt jump shot from 25 ft (block by A. Drummond),,105,88
355,4,5:50.0,,Defensive rebound by K. Caldwell-Pope,105,88
356,4,5:48.0,,A. Drummond makes 2-pt layup at rim (assist by K. Caldwell-Pope),105,90
357,4,5:32.0,Shooting foul by K. Caldwell-Pope (drawn by J. Crowder),,105,90
358,4,5:32.0,,G. Monroe enters the game for K. Caldwell-Pope,105,90
359,4,5:32.0,J. Crowder makes free throw 1 of 2,,106,90
360,4,5:32.0,K. Olynyk enters the game for T. Zeller,,106,90
361,4,5:32.0,J. Sullinger enters the game for J. Jerebko,,106,90
362,4,5:32.0,J. Crowder makes free throw 2 of 2,,107,90
363,4,5:18.0,,G. Monroe misses 2-pt jump shot from 19 ft,107,90
364,4,5:17.0,,Offensive rebound by A. Drummond,107,90
365,4,5:16.0,,A. Drummond makes 2-pt layup at rim,107,92
366,4,4:52.0,J. Crowder misses 3-pt jump shot from 25 ft,,107,92
367,4,4:51.0,,Defensive rebound by A. Drummond,107,92
368,4,4:42.0,,Personal foul by K. Olynyk (drawn by G. Monroe),107,92
369,4,4:42.0,A. Bradley enters the game for I. Thomas,,107,92
370,4,4:34.0,,A. Drummond makes 2-pt dunk at rim (assist by G. Monroe),107,94
371,4,4:14.0,J. Sullinger misses 2-pt jump shot from 13 ft,,107,94
372,4,4:12.0,Offensive rebound by K. Olynyk,,107,94
373,4,4:10.0,K. Olynyk misses 2-pt tip-in from 1 ft,,107,94
374,4,4:09.0,Offensive rebound by K. Olynyk,,107,94
375,4,4:07.0,K. Olynyk makes 2-pt tip-in from 1 ft,,109,94
376,4,3:59.0,,Turnover by R. Jackson (step out of bounds),109,94
