,QUARTER,TIME_REMAINING,MIAMI_ACTION,GOLDEN STATE_ACTION,MIAMI_SCORE,GOLDEN STATE_SCORE
61,1,3:43.0,M. Chalmers makes technical free throw,,10,18
62,1,3:43.0,,D. Green makes free throw 1 of 1,10,19
63,1,3:27.0,D. Granger misses 3-pt jump shot from 26 ft,,10,19
64,1,3:23.0,,Defensive rebound by M. Speights,10,19
65,1,3:19.0,,M. Speights misses 2-pt jump shot from 17 ft,10,19
66,1,3:18.0,Defensive rebound by L. Deng,,10,19
67,1,3:02.0,C. Andersen makes 2-pt jump shot from 17 ft (assist by S. Napier),,12,19
68,1,2:45.0,,Shooting foul by S. Napier (drawn by K. Thompson),12,19
69,1,2:45.0,,Golden State full timeout,12,19
70,1,2:45.0,,D. Lee enters the game for D. Green,12,19
71,1,2:45.0,,L. Barbosa enters the game for S. Curry,12,19
72,1,2:45.0,C. Bosh enters the game for L. Deng,,12,19
73,1,2:45.0,N. Cole enters the game for M. Chalmers,,12,19
74,1,2:45.0,,K. Thompson makes free throw 1 of 2,12,20
75,1,2:45.0,,K. Thompson makes free throw 2 of 2,12,21
76,1,2:22.0,N. Cole makes 2-pt jump shot from 19 ft,,14,21
77,1,2:09.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Iguodala),14,24
78,1,1:52.0,J. Ennis enters the game for S. Napier,,14,24
79,1,1:47.0,C. Bosh misses 2-pt jump shot from 17 ft,,14,24
80,1,1:46.0,Offensive rebound by D. Granger,,14,24
81,1,1:42.0,D. Granger misses 2-pt jump shot from 13 ft,,14,24
82,1,1:41.0,,Defensive rebound by L. Barbosa,14,24
83,1,1:37.0,,Turnover by L. Barbosa (lost ball),14,24
84,1,1:18.0,C. Bosh misses 2-pt jump shot from 5 ft,,14,24
85,1,1:16.0,,Defensive rebound by M. Speights,14,24
86,1,1:11.0,,Shooting foul by C. Andersen (drawn by D. Lee),14,24
87,1,1:11.0,,D. Lee makes free throw 1 of 2,14,25
88,1,1:11.0,,D. Lee makes free throw 2 of 2,14,26
89,1,1:00.0,J. Ennis makes 2-pt jump shot from 6 ft (assist by C. Bosh),,16,26
90,1,0:48.0,,M. Speights misses 2-pt jump shot from 18 ft,16,26
91,1,0:47.0,Defensive rebound by C. Bosh,,16,26
92,1,0:38.0,N. Cole misses 2-pt jump shot from 11 ft,,16,26
93,1,0:37.0,,Defensive rebound by D. Lee,16,26
94,1,0:25.0,,Turnover by A. Iguodala (bad pass),16,26
95,1,0:06.0,C. Bosh makes 2-pt jump shot from 12 ft (assist by N. Cole),,18,26
96,1,0:01.0,,K. Thompson misses 2-pt jump shot from 13 ft,18,26
97,1,0:00.0,Defensive rebound by C. Andersen,,18,26
98,2,11:40.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by J. Holiday),18,28
99,2,11:13.0,Turnover by Team (shot clock),,18,28
100,2,10:54.0,,D. Lee makes 2-pt layup from 1 ft (assist by J. Holiday),18,30
101,2,10:31.0,Turnover by N. Cole (offensive foul),,18,30
102,2,10:31.0,Offensive foul by N. Cole (drawn by M. Speights),,18,30
103,2,10:12.0,,A. Iguodala makes 2-pt jump shot from 17 ft (assist by D. Lee),18,32
104,2,9:50.0,C. Bosh makes 2-pt jump shot from 11 ft (assist by N. Cole),,20,32
105,2,9:40.0,,A. Iguodala misses 3-pt jump shot from 26 ft,20,32
106,2,9:38.0,,Offensive rebound by M. Speights,20,32
107,2,9:26.0,,M. Speights misses 2-pt jump shot from 19 ft,20,32
108,2,9:25.0,Defensive rebound by D. Granger,,20,32
109,2,9:15.0,C. Bosh makes 3-pt jump shot from 26 ft (assist by N. Cole),,23,32
110,2,8:54.0,,L. Barbosa makes 2-pt jump shot from 8 ft (assist by M. Speights),23,34
111,2,8:38.0,Turnover by D. Granger (lost ball),,23,34
112,2,8:38.0,Official timeout,,23,34
113,2,8:38.0,H. Whiteside enters the game for D. Granger,,23,34
114,2,8:38.0,M. Chalmers enters the game for C. Andersen,,23,34
115,2,8:24.0,,J. Holiday misses 3-pt jump shot from 26 ft,23,34
116,2,8:23.0,Defensive rebound by J. Ennis,,23,34
117,2,8:12.0,C. Bosh misses 2-pt jump shot from 17 ft,,23,34
118,2,8:11.0,,Defensive rebound by Team,23,34
119,2,7:53.0,,D. Lee misses 2-pt jump shot from 4 ft (block by H. Whiteside),23,34
120,2,7:51.0,,Offensive rebound by D. Lee,23,34
121,2,7:49.0,,D. Lee makes 2-pt jump shot from 5 ft,23,36
122,2,7:32.0,H. Whiteside misses 2-pt jump shot from 3 ft (block by A. Iguodala),,23,36
123,2,7:30.0,,Defensive rebound by D. Lee,23,36
124,2,7:17.0,,L. Barbosa makes 2-pt jump shot from 9 ft (assist by A. Iguodala),23,38
125,2,7:14.0,Miami full timeout,,23,38
126,2,7:14.0,,A. Bogut enters the game for M. Speights,23,38
127,2,7:14.0,L. Deng enters the game for C. Bosh,,23,38
128,2,7:14.0,S. Napier enters the game for N. Cole,,23,38
129,2,7:14.0,S. Williams enters the game for J. Ennis,,23,38
130,2,7:03.0,M. Chalmers makes 2-pt jump shot from 12 ft,,25,38
131,2,6:42.0,,A. Iguodala makes 3-pt jump shot from 24 ft (assist by D. Lee),25,41
132,2,6:14.0,M. Chalmers misses 3-pt jump shot from 25 ft,,25,41
133,2,6:13.0,,Defensive rebound by D. Lee,25,41
134,2,6:06.0,,J. Holiday makes 2-pt jump shot from 17 ft (assist by L. Barbosa),25,43
135,2,5:49.0,S. Williams misses 3-pt jump shot from 23 ft,,25,43
136,2,5:48.0,Offensive rebound by H. Whiteside,,25,43
137,2,5:47.0,Turnover by H. Whiteside (lost ball),,25,43
138,2,5:39.0,,Personal foul by S. Napier (drawn by L. Barbosa),25,43
139,2,5:28.0,,J. Holiday misses 2-pt jump shot from 17 ft,25,43
140,2,5:27.0,Defensive rebound by Team,,25,43
141,2,5:13.0,L. Deng makes 2-pt jump shot from 12 ft (assist by S. Napier),,27,43
142,2,4:59.0,,A. Iguodala makes 2-pt dunk at rim (assist by A. Bogut),27,45
143,2,4:34.0,M. Chalmers misses 2-pt jump shot from 13 ft (block by J. Holiday),,27,45
144,2,4:33.0,,Defensive rebound by L. Barbosa,27,45
145,2,4:24.0,,L. Barbosa misses 2-pt jump shot from 22 ft,27,45
146,2,4:22.0,Defensive rebound by H. Whiteside,,27,45
147,2,4:03.0,Shooting foul by L. Barbosa (drawn by S. Napier),,27,45
148,2,4:03.0,S. Napier misses free throw 1 of 2,,27,45
149,2,4:03.0,Offensive rebound by Team,,27,45
150,2,4:03.0,,K. Thompson enters the game for L. Barbosa,27,45
151,2,4:03.0,,S. Curry enters the game for J. Holiday,27,45
152,2,4:03.0,,D. Green enters the game for D. Lee,27,45
153,2,4:03.0,S. Napier makes free throw 2 of 2,,28,45
154,2,3:42.0,,D. Green misses 3-pt jump shot from 28 ft,28,45
155,2,3:41.0,Defensive rebound by Team,,28,45
156,2,3:26.0,Shooting foul by A. Iguodala (drawn by L. Deng),,28,45
157,2,3:26.0,L. Deng makes free throw 1 of 2,,29,45
158,2,3:26.0,,H. Barnes enters the game for A. Iguodala,29,45
159,2,3:26.0,L. Deng makes free throw 2 of 2,,30,45
160,2,3:15.0,,K. Thompson misses 3-pt jump shot from 24 ft,30,45
161,2,3:13.0,,Offensive rebound by H. Barnes,30,45
162,2,3:11.0,,H. Barnes misses 2-pt jump shot from 4 ft (block by H. Whiteside),30,45
163,2,3:09.0,,Offensive rebound by S. Curry,30,45
164,2,3:06.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by H. Barnes),30,48
165,2,2:40.0,Shooting foul by A. Bogut (drawn by M. Chalmers),,30,48
166,2,2:40.0,,Golden State full timeout,30,48
167,2,2:40.0,,M. Speights enters the game for A. Bogut,30,48
168,2,2:40.0,C. Bosh enters the game for S. Williams,,30,48
169,2,2:40.0,M. Chalmers makes free throw 1 of 2,,31,48
170,2,2:40.0,M. Chalmers makes free throw 2 of 2,,32,48
171,2,2:24.0,,S. Curry makes 3-pt jump shot from 28 ft,32,51
172,2,2:04.0,C. Bosh makes 2-pt jump shot from 18 ft (assist by L. Deng),,34,51
173,2,1:52.0,,S. Curry misses 2-pt layup from 2 ft,34,51
174,2,1:51.0,Defensive rebound by L. Deng,,34,51
175,2,1:46.0,Personal foul by M. Speights (drawn by H. Whiteside),,34,51
176,2,1:36.0,Personal foul by D. Green (drawn by C. Bosh),,34,51
177,2,1:36.0,C. Bosh makes free throw 1 of 2,,35,51
178,2,1:36.0,C. Bosh makes free throw 2 of 2,,36,51
179,2,1:16.0,,D. Green misses 2-pt jump shot from 3 ft,36,51
180,2,1:15.0,,Offensive rebound by M. Speights,36,51
181,2,1:15.0,,M. Speights makes 2-pt dunk at rim,36,53
182,2,0:59.0,L. Deng misses 3-pt jump shot from 23 ft,,36,53
183,2,0:58.0,,Defensive rebound by S. Curry,36,53
184,2,0:55.0,,H. Barnes misses 2-pt layup from 2 ft,36,53
185,2,0:54.0,,Offensive rebound by M. Speights,36,53
186,2,0:54.0,,M. Speights makes 2-pt tip-in at rim,36,55
187,2,0:37.0,H. Whiteside misses 2-pt jump shot from 13 ft,,36,55
188,2,0:36.0,Offensive rebound by S. Napier,,36,55
189,2,0:36.0,S. Napier makes 2-pt layup from 1 ft,,38,55
190,2,0:21.0,,K. Thompson misses 3-pt jump shot from 26 ft,38,55
191,2,0:20.0,Defensive rebound by M. Chalmers,,38,55
192,2,0:02.0,H. Whiteside misses 2-pt hook shot from 6 ft,,38,55
193,2,0:01.0,Offensive rebound by Team,,38,55
194,2,0:01.0,Miami full timeout,,38,55
195,2,0:01.0,M. Chalmers misses 3-pt jump shot from 22 ft (block by K. Thompson),,38,55
196,2,0:00.0,Offensive rebound by Team,,38,55
197,3,11:44.0,,H. Barnes misses 2-pt jump shot from 21 ft,38,55
198,3,11:42.0,,Offensive rebound by H. Barnes,38,55
199,3,11:37.0,,S. Curry makes 2-pt jump shot from 14 ft (assist by H. Barnes),38,57
200,3,11:17.0,Shooting foul by D. Green (drawn by C. Bosh),,38,57
201,3,11:17.0,C. Bosh makes free throw 1 of 2,,39,57
202,3,11:17.0,C. Bosh makes free throw 2 of 2,,40,57
203,3,11:01.0,,D. Green misses 2-pt jump shot from 15 ft,40,57
204,3,10:59.0,Defensive rebound by H. Whiteside,,40,57
205,3,10:41.0,Shooting foul by D. Green (drawn by C. Bosh),,40,57
206,3,10:41.0,C. Bosh makes free throw 1 of 2,,41,57
207,3,10:41.0,C. Bosh makes free throw 2 of 2,,42,57
208,3,10:29.0,,K. Thompson misses 2-pt jump shot from 15 ft,42,57
209,3,10:28.0,Defensive rebound by H. Whiteside,,42,57
210,3,10:18.0,L. Deng makes 3-pt jump shot from 22 ft (assist by M. Chalmers),,45,57
211,3,10:17.0,,Golden State full timeout,45,57
212,3,10:01.0,,S. Curry misses 3-pt jump shot from 26 ft,45,57
213,3,10:00.0,,Offensive rebound by H. Barnes,45,57
214,3,9:48.0,,H. Barnes makes 2-pt layup from 1 ft,45,59
215,3,9:31.0,Turnover by S. Napier (bad pass),,45,59
216,3,9:16.0,,Personal foul by M. Chalmers (drawn by D. Green),45,59
217,3,9:07.0,,K. Thompson misses 2-pt jump shot from 14 ft,45,59
218,3,9:06.0,Defensive rebound by H. Whiteside,,45,59
219,3,8:53.0,Turnover by C. Bosh (bad pass; steal by A. Bogut),,45,59
220,3,8:47.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),45,61
221,3,8:26.0,S. Napier makes 3-pt jump shot from 27 ft,,48,61
222,3,8:14.0,,Personal foul by S. Napier (drawn by S. Curry),48,61
223,3,8:06.0,,K. Thompson misses 2-pt jump shot from 10 ft,48,61
224,3,8:05.0,Defensive rebound by H. Whiteside,,48,61
225,3,7:51.0,C. Bosh misses 2-pt jump shot from 16 ft,,48,61
226,3,7:50.0,,Defensive rebound by H. Barnes,48,61
227,3,7:42.0,,D. Green misses 3-pt jump shot from 25 ft,48,61
228,3,7:40.0,Defensive rebound by Team,,48,61
229,3,7:27.0,H. Whiteside makes 2-pt jump shot from 15 ft (assist by S. Napier),,50,61
230,3,7:19.0,,Turnover by D. Green (offensive foul),50,61
231,3,7:19.0,,Offensive foul by D. Green (drawn by M. Chalmers),50,61
232,3,7:19.0,,D. Lee enters the game for D. Green,50,61
233,3,7:03.0,Shooting foul by H. Barnes (drawn by L. Deng),,50,61
234,3,7:03.0,L. Deng makes free throw 1 of 2,,51,61
235,3,7:03.0,L. Deng makes free throw 2 of 2,,52,61
236,3,6:50.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Lee),52,63
237,3,6:50.0,,Shooting foul by S. Napier (drawn by S. Curry),52,63
238,3,6:50.0,,S. Curry makes free throw 1 of 1,52,64
239,3,6:38.0,L. Deng makes 3-pt jump shot from 24 ft (assist by S. Napier),,55,64
240,3,6:26.0,,K. Thompson misses 3-pt jump shot from 26 ft,55,64
241,3,6:25.0,Defensive rebound by H. Whiteside,,55,64
242,3,6:13.0,H. Whiteside misses 2-pt layup from 2 ft,,55,64
243,3,6:12.0,,Defensive rebound by A. Bogut,55,64
244,3,6:01.0,,D. Lee makes 2-pt layup from 1 ft (assist by S. Curry),55,66
245,3,6:00.0,Miami full timeout,,55,66
246,3,6:00.0,,A. Iguodala enters the game for H. Barnes,55,66
247,3,5:44.0,Turnover by S. Napier (bad pass),,55,66
248,3,5:31.0,,Offensive foul by A. Iguodala (drawn by S. Napier),55,66
249,3,5:31.0,,Turnover by A. Iguodala (offensive foul),55,66
250,3,5:11.0,C. Bosh misses 3-pt jump shot from 26 ft,,55,66
251,3,5:10.0,,Defensive rebound by K. Thompson,55,66
252,3,4:59.0,,Offensive foul by A. Bogut (drawn by S. Napier),55,66
253,3,4:59.0,,Turnover by A. Bogut (offensive foul),55,66
254,3,4:49.0,Shooting foul by D. Lee (drawn by C. Bosh),,55,66
255,3,4:49.0,C. Bosh makes free throw 1 of 2,,56,66
256,3,4:49.0,,M. Speights enters the game for A. Bogut,56,66
257,3,4:49.0,C. Bosh makes free throw 2 of 2,,57,66
258,3,4:36.0,,K. Thompson makes 2-pt jump shot from 10 ft (assist by D. Lee),57,68
259,3,4:19.0,Turnover by S. Napier (lost ball; steal by S. Curry),,57,68
260,3,4:12.0,,S. Curry misses 2-pt jump shot from 20 ft,57,68
261,3,4:11.0,Defensive rebound by H. Whiteside,,57,68
262,3,4:03.0,N. Cole enters the game for S. Napier,,57,68
263,3,4:03.0,,L. Barbosa enters the game for K. Thompson,57,68
264,3,3:56.0,Turnover by H. Whiteside (offensive goaltending),,57,68
265,3,3:32.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),57,71
266,3,3:15.0,M. Chalmers misses 2-pt jump shot from 4 ft,,57,71
267,3,3:14.0,Offensive rebound by H. Whiteside,,57,71
268,3,3:14.0,H. Whiteside makes 2-pt layup from 2 ft,,59,71
269,3,2:57.0,,M. Speights makes 2-pt jump shot from 12 ft (assist by S. Curry),59,73
270,3,2:43.0,L. Deng makes 2-pt jump shot from 6 ft (assist by M. Chalmers),,61,73
271,3,2:32.0,,S. Curry misses 2-pt jump shot from 3 ft (block by N. Cole),61,73
272,3,2:31.0,,Offensive rebound by Team,61,73
273,3,2:23.0,,M. Speights misses 2-pt jump shot from 17 ft,61,73
274,3,2:22.0,,Offensive rebound by D. Lee,61,73
275,3,2:18.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by L. Barbosa),61,76
276,3,1:50.0,Turnover by Team (shot clock),,61,76
277,3,1:38.0,,Shooting foul by H. Whiteside (drawn by M. Speights),61,76
278,3,1:38.0,,M. Speights makes free throw 1 of 2,61,77
279,3,1:38.0,S. Williams enters the game for C. Bosh,,61,77
280,3,1:38.0,,M. Speights makes free throw 2 of 2,61,78
281,3,1:20.0,M. Chalmers misses 2-pt jump shot from 9 ft,,61,78
282,3,1:19.0,Offensive rebound by H. Whiteside,,61,78
283,3,1:19.0,H. Whiteside makes 2-pt tip-in at rim,,63,78
284,3,1:03.0,,S. Curry misses 2-pt jump shot from 16 ft,63,78
285,3,1:01.0,Defensive rebound by H. Whiteside,,63,78
286,3,0:54.0,Personal foul by S. Curry (drawn by L. Deng),,63,78
287,3,0:54.0,L. Deng misses free throw 1 of 2,,63,78
288,3,0:54.0,Offensive rebound by Team,,63,78
289,3,0:54.0,J. Ennis enters the game for M. Chalmers,,63,78
290,3,0:54.0,L. Deng misses free throw 2 of 2,,63,78
291,3,0:52.0,,Defensive rebound by D. Lee,63,78
292,3,0:41.0,,Turnover by A. Iguodala (bad pass; steal by S. Williams),63,78
293,3,0:33.0,Offensive foul by H. Whiteside (drawn by S. Curry),,63,78
294,3,0:33.0,Turnover by H. Whiteside (offensive foul),,63,78
295,3,0:23.0,,L. Barbosa makes 3-pt jump shot from 26 ft (assist by D. Lee),63,81
296,3,0:03.0,N. Cole misses 2-pt jump shot from 7 ft,,63,81
297,3,0:00.0,Offensive rebound by Team,,63,81
298,4,11:47.0,N. Cole makes 2-pt jump shot from 15 ft (assist by S. Williams),,65,81
299,4,11:38.0,,Offensive foul by M. Speights (drawn by C. Andersen),65,81
300,4,11:38.0,,Turnover by M. Speights (offensive foul),65,81
301,4,11:24.0,Turnover by S. Williams (bad pass),,65,81
302,4,11:03.0,,M. Speights misses 2-pt jump shot from 14 ft,65,81
303,4,11:03.0,Defensive rebound by J. Ennis,,65,81
304,4,10:54.0,Shooting block foul by M. Speights (drawn by J. Ennis),,65,81
305,4,10:54.0,J. Ennis makes free throw 1 of 2,,66,81
306,4,10:54.0,J. Ennis makes free throw 2 of 2,,67,81
307,4,10:39.0,,Personal foul by N. Cole (drawn by L. Barbosa),67,81
308,4,10:26.0,,L. Barbosa misses 3-pt jump shot from 26 ft,67,81
309,4,10:26.0,Defensive rebound by J. Ennis,,67,81
310,4,10:16.0,S. Williams makes 2-pt jump shot from 15 ft (assist by J. Ennis),,69,81
311,4,9:55.0,,L. Barbosa misses 2-pt jump shot from 7 ft,69,81
312,4,9:54.0,Defensive rebound by C. Andersen,,69,81
313,4,9:46.0,S. Williams misses 3-pt jump shot from 27 ft,,69,81
314,4,9:45.0,,Defensive rebound by M. Speights,69,81
315,4,9:40.0,,Golden State full timeout,69,81
316,4,9:32.0,,M. Speights misses 2-pt hook shot from 11 ft,69,81
317,4,9:31.0,Defensive rebound by C. Andersen,,69,81
318,4,9:20.0,S. Williams makes 3-pt jump shot from 27 ft (assist by N. Cole),,72,81
319,4,9:03.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by A. Iguodala),72,84
320,4,8:43.0,Turnover by J. Ennis (bad pass; steal by L. Barbosa),,72,84
321,4,8:39.0,,J. Holiday makes 2-pt layup from 1 ft (assist by A. Iguodala),72,86
322,4,8:39.0,,Shooting foul by S. Williams (drawn by J. Holiday),72,86
323,4,8:39.0,,A. Bogut enters the game for M. Speights,72,86
324,4,8:39.0,,K. Thompson enters the game for L. Barbosa,72,86
325,4,8:39.0,,J. Holiday misses free throw 1 of 1,72,86
326,4,8:37.0,Defensive rebound by N. Cole,,72,86
327,4,8:34.0,Miami full timeout,,72,86
328,4,8:21.0,Turnover by N. Cole (lost ball),,72,86
329,4,8:01.0,,D. Lee misses 2-pt layup from 2 ft,72,86
330,4,8:00.0,Defensive rebound by S. Williams,,72,86
331,4,7:45.0,Personal foul by J. Holiday (drawn by S. Williams),,72,86
332,4,7:45.0,C. Bosh enters the game for D. Granger,,72,86
333,4,7:34.0,N. Cole misses 2-pt jump shot from 16 ft,,72,86
334,4,7:33.0,,Defensive rebound by A. Bogut,72,86
335,4,7:24.0,,Personal foul by S. Williams (drawn by K. Thompson),72,86
336,4,7:24.0,,D. Green enters the game for D. Lee,72,86
337,4,7:24.0,M. Chalmers enters the game for N. Cole,,72,86
338,4,7:24.0,S. Napier enters the game for J. Ennis,,72,86
339,4,7:16.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by A. Iguodala),72,88
340,4,6:48.0,L. Deng enters the game for C. Andersen,,72,88
341,4,6:48.0,Shooting foul by A. Bogut (drawn by S. Napier),,72,88
342,4,6:48.0,S. Napier makes free throw 1 of 2,,73,88
343,4,6:48.0,,S. Curry enters the game for J. Holiday,73,88
344,4,6:48.0,S. Napier makes free throw 2 of 2,,74,88
345,4,6:35.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by D. Green),74,91
346,4,6:22.0,Turnover by L. Deng (offensive foul),,74,91
347,4,6:22.0,Offensive foul by L. Deng (drawn by A. Iguodala),,74,91
348,4,6:13.0,,Shooting foul by M. Chalmers (drawn by D. Green),74,91
349,4,6:13.0,,D. Green misses free throw 1 of 2,74,91
350,4,6:13.0,,Offensive rebound by Team,74,91
351,4,6:13.0,,D. Green makes free throw 2 of 2,74,92
352,4,6:07.0,S. Napier makes 2-pt layup from 1 ft,,76,92
353,4,5:53.0,,Shooting foul by S. Williams (drawn by S. Curry),76,92
354,4,5:53.0,,S. Curry misses free throw 1 of 2,76,92
355,4,5:53.0,,Offensive rebound by Team,76,92
356,4,5:53.0,,S. Curry misses free throw 2 of 2,76,92
357,4,5:52.0,Defensive rebound by L. Deng,,76,92
358,4,5:33.0,L. Deng makes 2-pt hook shot from 7 ft (assist by M. Chalmers),,78,92
359,4,5:17.0,,D. Green misses 2-pt jump shot from 11 ft,78,92
360,4,5:16.0,Defensive rebound by C. Bosh,,78,92
361,4,5:05.0,C. Bosh misses 3-pt jump shot from 27 ft,,78,92
362,4,5:04.0,,Defensive rebound by D. Green,78,92
363,4,4:47.0,,S. Curry misses 3-pt jump shot from 25 ft,78,92
364,4,4:46.0,Defensive rebound by C. Bosh,,78,92
365,4,4:35.0,M. Chalmers makes 2-pt layup from 1 ft,,80,92
366,4,4:35.0,,Golden State full timeout,80,92
367,4,4:33.0,,Personal take foul by C. Bosh (drawn by A. Bogut),80,92
368,4,4:33.0,,A. Bogut makes free throw 1 of 2,80,93
369,4,4:33.0,,A. Bogut makes free throw 2 of 2,80,94
370,4,4:23.0,C. Bosh makes 2-pt jump shot from 12 ft (assist by S. Napier),,82,94
371,4,4:16.0,,Personal take foul by C. Bosh (drawn by A. Bogut),82,94
372,4,4:16.0,,A. Bogut makes free throw 1 of 2,82,95
373,4,4:16.0,,A. Bogut makes free throw 2 of 2,82,96
374,4,3:55.0,C. Bosh misses 2-pt jump shot from 12 ft,,82,96
375,4,3:54.0,,Defensive rebound by A. Bogut,82,96
376,4,3:36.0,,Turnover by K. Thompson (bad pass; steal by S. Napier),82,96
377,4,3:23.0,L. Deng misses 3-pt jump shot from 23 ft,,82,96
378,4,3:22.0,Offensive rebound by C. Bosh,,82,96
379,4,3:22.0,C. Bosh makes 2-pt dunk at rim,,84,96
380,4,3:20.0,,Golden State full timeout,84,96
381,4,3:20.0,,H. Barnes enters the game for A. Bogut,84,96
382,4,3:06.0,,S. Curry makes 2-pt jump shot from 8 ft,84,98
383,4,3:06.0,,Shooting foul by S. Napier (drawn by S. Curry),84,98
384,4,3:06.0,,S. Curry makes free throw 1 of 1,84,99
385,4,2:48.0,L. Deng misses 2-pt jump shot from 11 ft,,84,99
386,4,2:46.0,Offensive rebound by L. Deng,,84,99
