,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
127,2,9:16.0,,H. Türkoğlu misses 3-pt jump shot from 26 ft,38,36
128,2,9:15.0,Defensive rebound by M. Morris,,38,36
129,2,9:09.0,Turnover by A. Tolliver (lost ball),,38,36
130,2,9:09.0,,J. Redick enters the game for J. Cunningham,38,36
131,2,8:59.0,,J. Crawford misses 2-pt layup at rim,38,36
132,2,8:56.0,,Offensive rebound by G. Davis,38,36
133,2,8:53.0,,G. Davis makes 2-pt tip-in from 1 ft,38,38
134,2,8:46.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,38,38
135,2,8:45.0,,Defensive rebound by H. Türkoğlu,38,38
136,2,8:30.0,,S. Hawes makes 2-pt hook shot from 5 ft (assist by J. Crawford),38,40
137,2,8:15.0,A. Tolliver misses 3-pt jump shot from 24 ft,,38,40
138,2,8:14.0,,Defensive rebound by S. Hawes,38,40
139,2,8:05.0,,Personal foul by M. Morris (drawn by G. Davis),38,40
140,2,8:05.0,Official timeout,,38,40
141,2,7:51.0,,S. Hawes misses 2-pt jump shot from 17 ft,38,40
142,2,7:49.0,Defensive rebound by E. Bledsoe,,38,40
143,2,7:43.0,Turnover by E. Bledsoe (bad pass),,38,40
144,2,7:30.0,,J. Redick makes 2-pt jump shot from 17 ft (assist by H. Türkoğlu),38,42
145,2,7:06.0,M. Morris makes 2-pt hook shot from 5 ft (assist by E. Bledsoe),,40,42
146,2,6:50.0,,M. Barnes enters the game for H. Türkoğlu,40,42
147,2,6:50.0,,D. Jordan enters the game for S. Hawes,40,42
148,2,6:50.0,,B. Griffin enters the game for G. Davis,40,42
149,2,6:43.0,,Shooting foul by E. Bledsoe (drawn by J. Redick),40,42
150,2,6:43.0,,J. Redick makes free throw 1 of 3,40,43
151,2,6:43.0,,J. Redick makes free throw 2 of 3,40,44
152,2,6:43.0,,C. Paul enters the game for J. Crawford,40,44
153,2,6:43.0,,J. Redick makes free throw 3 of 3,40,45
154,2,6:23.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,43,45
155,2,5:55.0,,M. Barnes misses 2-pt layup from 2 ft,43,45
156,2,5:54.0,Defensive rebound by A. Tolliver,,43,45
157,2,5:48.0,G. Green misses 3-pt jump shot from 24 ft,,43,45
158,2,5:47.0,,Defensive rebound by C. Paul,43,45
159,2,5:36.0,,M. Barnes misses 3-pt jump shot from 25 ft,43,45
160,2,5:35.0,Defensive rebound by A. Len,,43,45
161,2,5:15.0,A. Len misses 2-pt layup from 2 ft,,43,45
162,2,5:13.0,,Defensive rebound by D. Jordan,43,45
163,2,4:56.0,,B. Griffin makes 2-pt jump shot from 5 ft,43,47
164,2,4:41.0,M. Morris misses 3-pt jump shot from 24 ft,,43,47
165,2,4:39.0,,Defensive rebound by J. Redick,43,47
166,2,4:29.0,,C. Paul makes 2-pt jump shot from 11 ft,43,49
167,2,4:22.0,Phoenix full timeout,,43,49
168,2,4:22.0,P. Tucker enters the game for G. Green,,43,49
169,2,4:22.0,G. Dragić enters the game for M. Morris,,43,49
170,2,4:03.0,P. Tucker makes 2-pt jump shot from 11 ft (assist by A. Tolliver),,45,49
171,2,3:50.0,,Turnover by B. Griffin (bad pass; steal by E. Bledsoe),45,49
172,2,3:35.0,A. Tolliver misses 3-pt jump shot from 27 ft,,45,49
173,2,3:32.0,,Defensive rebound by C. Paul,45,49
174,2,3:26.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),45,51
175,2,3:12.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by G. Dragić),,47,51
176,2,3:02.0,,B. Griffin misses 2-pt jump shot from 19 ft,47,51
177,2,3:01.0,Defensive rebound by E. Bledsoe,,47,51
178,2,3:01.0,Personal block foul by B. Griffin (drawn by E. Bledsoe),,47,51
179,2,3:01.0,,J. Crawford enters the game for M. Barnes,47,51
180,2,2:43.0,G. Dragić makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),,50,51
181,2,2:26.0,,C. Paul misses 2-pt jump shot from 13 ft,50,51
182,2,2:25.0,,Offensive rebound by D. Jordan,50,51
183,2,2:21.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),50,53
184,2,2:14.0,,Technical foul by B. Griffin,50,53
185,2,2:14.0,,LA Clippers full timeout,50,53
186,2,2:14.0,E. Bledsoe makes technical free throw,,51,53
187,2,2:03.0,A. Tolliver misses 2-pt jump shot from 22 ft (block by D. Jordan),,51,53
188,2,2:03.0,,Defensive rebound by B. Griffin,51,53
189,2,2:03.0,Loose ball foul by A. Len (drawn by B. Griffin),,51,53
190,2,1:37.0,,C. Paul misses 3-pt jump shot from 32 ft,51,53
191,2,1:35.0,Defensive rebound by A. Len,,51,53
192,2,1:27.0,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),,53,53
193,2,1:01.0,,J. Crawford misses 2-pt jump shot from 18 ft,53,53
194,2,1:00.0,Defensive rebound by A. Len,,53,53
195,2,0:54.0,E. Bledsoe makes 2-pt jump shot from 13 ft,,55,53
196,2,0:31.0,,B. Griffin makes 3-pt jump shot from 27 ft (assist by C. Paul),55,56
197,2,0:05.0,E. Bledsoe misses 2-pt jump shot from 3 ft,,55,56
198,2,0:05.0,Offensive rebound by Team,,55,56
199,2,0:05.0,,Loose ball foul by C. Paul (drawn by A. Len),55,56
200,2,0:05.0,,J. Cunningham enters the game for B. Griffin,55,56
201,2,0:05.0,,M. Barnes enters the game for J. Redick,55,56
202,2,0:05.0,Phoenix full timeout,,55,56
203,2,0:02.0,Shooting foul by D. Jordan (drawn by E. Bledsoe),,55,56
204,2,0:02.0,E. Bledsoe makes free throw 1 of 2,,56,56
205,2,0:02.0,E. Bledsoe makes free throw 2 of 2,,57,56
206,2,0:00.0,,J. Cunningham makes 3-pt jump shot from 25 ft (assist by M. Barnes),57,59
207,2,0:00.0,,Shooting foul by E. Bledsoe (drawn by J. Cunningham),57,59
208,2,0:00.0,,J. Cunningham makes free throw 1 of 1,57,60
209,2,0:00.0,A. Tolliver misses 2-pt jump shot from 19 ft,,57,60
210,2,0:00.0,Offensive rebound by Team,,57,60
211,3,11:49.0,,Turnover by B. Griffin (lost ball; steal by M. Morris),57,60
212,3,11:44.0,G. Dragić misses 2-pt layup from 2 ft,,57,60
213,3,11:41.0,Offensive rebound by E. Bledsoe,,57,60
214,3,11:41.0,E. Bledsoe makes 2-pt tip-in from 1 ft,,59,60
215,3,11:28.0,,C. Paul makes 2-pt layup from 2 ft,59,62
216,3,11:28.0,,Shooting foul by M. Plumlee (drawn by C. Paul),59,62
217,3,11:28.0,,C. Paul makes free throw 1 of 1,59,63
218,3,11:07.0,M. Morris makes 2-pt jump shot from 7 ft (assist by G. Dragić),,61,63
219,3,10:45.0,,B. Griffin misses 2-pt jump shot from 17 ft,61,63
220,3,10:45.0,Defensive rebound by Team,,61,63
221,3,10:45.0,,Loose ball foul by M. Barnes (drawn by E. Bledsoe),61,63
222,3,10:32.0,M. Morris misses 2-pt jump shot from 13 ft,,61,63
223,3,10:31.0,,Defensive rebound by B. Griffin,61,63
224,3,10:16.0,,M. Barnes misses 3-pt jump shot from 24 ft,61,63
225,3,10:15.0,,Offensive rebound by C. Paul,61,63
226,3,10:09.0,,B. Griffin misses 2-pt jump shot from 21 ft,61,63
227,3,10:07.0,Defensive rebound by P. Tucker,,61,63
228,3,9:55.0,G. Dragić misses 3-pt jump shot from 24 ft,,61,63
229,3,9:54.0,,Defensive rebound by M. Barnes,61,63
230,3,9:44.0,,C. Paul misses 2-pt jump shot from 17 ft,61,63
231,3,9:43.0,Defensive rebound by E. Bledsoe,,61,63
232,3,9:37.0,Personal foul by C. Paul (drawn by E. Bledsoe),,61,63
233,3,9:23.0,Shooting foul by C. Paul (drawn by E. Bledsoe),,61,63
234,3,9:23.0,E. Bledsoe makes free throw 1 of 2,,62,63
235,3,9:23.0,E. Bledsoe makes free throw 2 of 2,,63,63
236,3,9:13.0,,D. Jordan misses 2-pt dunk at rim,63,63
237,3,9:12.0,,Offensive rebound by D. Jordan,63,63
238,3,9:09.0,,D. Jordan makes 2-pt layup at rim,63,65
239,3,9:01.0,Turnover by M. Morris (bad pass),,63,65
240,3,8:51.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),63,67
241,3,8:37.0,Offensive foul by M. Plumlee (drawn by C. Paul),,63,67
242,3,8:37.0,Turnover by M. Plumlee (offensive foul),,63,67
243,3,8:37.0,A. Len enters the game for M. Plumlee,,63,67
244,3,8:23.0,,C. Paul makes 3-pt jump shot from 22 ft (assist by B. Griffin),63,70
245,3,8:23.0,Phoenix full timeout,,63,70
246,3,8:10.0,M. Morris misses 2-pt jump shot from 9 ft,,63,70
247,3,8:09.0,,Defensive rebound by D. Jordan,63,70
248,3,7:57.0,,Shooting foul by G. Dragić (drawn by B. Griffin),63,70
249,3,7:57.0,,B. Griffin makes free throw 1 of 2,63,71
250,3,7:57.0,,B. Griffin misses free throw 2 of 2,63,71
251,3,7:55.0,Defensive rebound by M. Morris,,63,71
252,3,7:40.0,A. Len makes 2-pt jump shot from 14 ft (assist by E. Bledsoe),,65,71
253,3,7:19.0,,B. Griffin makes 2-pt layup at rim (assist by C. Paul),65,73
254,3,7:01.0,G. Dragić misses 3-pt jump shot from 26 ft,,65,73
255,3,7:00.0,Offensive rebound by A. Len,,65,73
256,3,6:51.0,P. Tucker misses 3-pt jump shot from 22 ft,,65,73
257,3,6:50.0,,Defensive rebound by B. Griffin,65,73
258,3,6:34.0,,Turnover by C. Paul (lost ball; steal by G. Dragić),65,73
259,3,6:31.0,Turnover by G. Dragić (lost ball; steal by C. Paul),,65,73
260,3,6:31.0,,J. Redick misses 2-pt layup from 2 ft,65,73
261,3,6:31.0,Defensive rebound by Team,,65,73
262,3,6:31.0,,Loose ball foul by B. Griffin (drawn by P. Tucker),65,73
263,3,6:18.0,A. Len misses 2-pt dunk at rim,,65,73
264,3,6:18.0,,Defensive rebound by D. Jordan,65,73
265,3,6:18.0,Loose ball foul by A. Len (drawn by D. Jordan),,65,73
266,3,6:05.0,,C. Paul misses 3-pt jump shot from 25 ft,65,73
267,3,6:03.0,Defensive rebound by M. Morris,,65,73
268,3,5:54.0,A. Len misses 2-pt dunk from 1 ft (block by D. Jordan),,65,73
269,3,5:52.0,,Defensive rebound by J. Redick,65,73
270,3,5:46.0,,J. Redick misses 3-pt jump shot from 26 ft,65,73
271,3,5:44.0,Defensive rebound by P. Tucker,,65,73
272,3,5:35.0,M. Morris makes 2-pt dunk at rim (assist by E. Bledsoe),,67,73
273,3,5:34.0,,LA Clippers full timeout,67,73
274,3,5:22.0,,B. Griffin misses 2-pt jump shot from 17 ft,67,73
275,3,5:20.0,,Offensive rebound by D. Jordan,67,73
276,3,5:14.0,,B. Griffin makes 2-pt dunk at rim (assist by M. Barnes),67,75
277,3,4:52.0,M. Morris makes 3-pt jump shot from 23 ft (assist by G. Dragić),,70,75
278,3,4:31.0,,Personal foul by M. Morris (drawn by B. Griffin),70,75
279,3,4:31.0,,J. Crawford enters the game for J. Redick,70,75
280,3,4:23.0,,Personal foul by M. Morris (drawn by B. Griffin),70,75
281,3,4:23.0,,B. Griffin makes free throw 1 of 2,70,76
282,3,4:23.0,M. Morris enters the game for M. Morris,,70,76
283,3,4:23.0,,B. Griffin makes free throw 2 of 2,70,77
284,3,4:07.0,M. Morris misses 2-pt jump shot from 16 ft,,70,77
285,3,4:05.0,Offensive rebound by A. Len,,70,77
286,3,3:55.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,70,77
287,3,3:53.0,,Defensive rebound by B. Griffin,70,77
288,3,3:21.0,,B. Griffin makes 2-pt jump shot from 22 ft (assist by C. Paul),70,79
289,3,3:01.0,Turnover by M. Morris (lost ball),,70,79
290,3,3:01.0,,S. Hawes enters the game for D. Jordan,70,79
291,3,3:01.0,G. Green enters the game for E. Bledsoe,,70,79
292,3,2:38.0,,C. Paul misses 3-pt jump shot from 27 ft,70,79
293,3,2:37.0,,Offensive rebound by S. Hawes,70,79
294,3,2:32.0,,M. Barnes makes 2-pt jump shot from 19 ft (assist by S. Hawes),70,81
295,3,2:22.0,Shooting foul by M. Barnes (drawn by A. Len),,70,81
296,3,2:22.0,A. Len misses free throw 1 of 2,,70,81
297,3,2:22.0,Offensive rebound by Team,,70,81
298,3,2:22.0,A. Tolliver enters the game for P. Tucker,,70,81
299,3,2:22.0,A. Len makes free throw 2 of 2,,71,81
300,3,2:10.0,,S. Hawes makes 2-pt jump shot from 20 ft (assist by C. Paul),71,83
301,3,1:57.0,M. Morris misses 3-pt jump shot from 24 ft,,71,83
302,3,1:55.0,Offensive rebound by M. Morris,,71,83
303,3,1:49.0,A. Len makes 2-pt dunk at rim (assist by M. Morris),,73,83
304,3,1:34.0,,S. Hawes misses 3-pt jump shot from 26 ft,73,83
305,3,1:33.0,Defensive rebound by A. Len,,73,83
306,3,1:23.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by G. Green),,76,83
307,3,1:07.0,,C. Paul makes 2-pt layup from 1 ft (assist by M. Barnes),76,85
308,3,0:55.0,G. Dragić makes 2-pt layup from 2 ft (assist by G. Green),,78,85
309,3,0:37.0,,B. Griffin makes 2-pt layup from 2 ft,78,87
310,3,0:33.0,G. Green misses 3-pt jump shot from 24 ft,,78,87
311,3,0:31.0,,Defensive rebound by B. Griffin,78,87
312,3,0:10.0,,C. Paul makes 2-pt jump shot from 16 ft,78,89
313,3,0:01.0,Shooting foul by S. Hawes (drawn by A. Len),,78,89
314,3,0:01.0,A. Len makes 2-pt layup at rim (assist by G. Dragić),,80,89
315,3,0:01.0,,H. Türkoğlu enters the game for B. Griffin,80,89
316,3,0:01.0,A. Len misses free throw 1 of 1,,80,89
317,3,0:00.0,,Defensive rebound by M. Barnes,80,89
318,4,11:42.0,M. Morris makes 2-pt jump shot from 16 ft (assist by M. Morris),,82,89
319,4,11:24.0,,Shooting foul by M. Morris (drawn by D. Jordan),82,89
320,4,11:24.0,,D. Jordan misses free throw 1 of 2,82,89
321,4,11:24.0,,Offensive rebound by Team,82,89
322,4,11:24.0,M. Plumlee enters the game for M. Morris,,82,89
323,4,11:24.0,E. Bledsoe enters the game for G. Dragić,,82,89
324,4,11:24.0,,D. Jordan misses free throw 2 of 2,82,89
325,4,11:23.0,Defensive rebound by A. Tolliver,,82,89
326,4,11:12.0,G. Green makes 2-pt jump shot from 12 ft (assist by E. Bledsoe),,84,89
327,4,11:12.0,Shooting foul by J. Crawford (drawn by G. Green),,84,89
328,4,11:12.0,G. Green makes free throw 1 of 1,,85,89
329,4,11:01.0,,J. Crawford misses 2-pt jump shot from 15 ft,85,89
330,4,10:59.0,,Offensive rebound by Team,85,89
331,4,10:57.0,,J. Redick makes 2-pt layup at rim (assist by J. Crawford),85,91
332,4,10:36.0,Shooting foul by J. Redick (drawn by E. Bledsoe),,85,91
333,4,10:36.0,E. Bledsoe makes free throw 1 of 2,,86,91
334,4,10:36.0,E. Bledsoe makes free throw 2 of 2,,87,91
335,4,10:22.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by J. Redick),87,94
336,4,10:05.0,G. Green misses 3-pt jump shot from 23 ft,,87,94
337,4,10:04.0,,Defensive rebound by S. Hawes,87,94
338,4,9:56.0,,J. Crawford misses 3-pt jump shot from 25 ft,87,94
339,4,9:55.0,Defensive rebound by E. Bledsoe,,87,94
340,4,9:47.0,E. Bledsoe makes 2-pt jump shot from 21 ft,,89,94
341,4,9:33.0,,J. Redick misses 3-pt jump shot from 25 ft,89,94
342,4,9:31.0,Defensive rebound by M. Plumlee,,89,94
343,4,9:24.0,E. Bledsoe makes 2-pt jump shot from 18 ft,,91,94
344,4,9:13.0,,Turnover by J. Crawford (bad pass; steal by E. Bledsoe),91,94
345,4,9:13.0,Personal foul by J. Crawford (drawn by E. Bledsoe),,91,94
346,4,9:13.0,,Technical foul by J. Crawford,91,94
347,4,9:13.0,,J. Crawford ejected from game,91,94
348,4,9:13.0,,C. Paul enters the game for J. Crawford,91,94
349,4,9:13.0,,M. Barnes enters the game for H. Türkoğlu,91,94
350,4,9:13.0,,Technical foul by Team,91,94
351,4,9:13.0,E. Bledsoe makes technical free throw,,92,94
352,4,9:13.0,E. Bledsoe makes technical free throw,,93,94
353,4,8:59.0,M. Morris makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,96,94
354,4,8:41.0,,J. Redick misses 3-pt jump shot from 25 ft,96,94
355,4,8:39.0,Defensive rebound by M. Morris,,96,94
356,4,8:20.0,G. Green misses 2-pt jump shot from 13 ft,,96,94
357,4,8:19.0,,Defensive rebound by D. Jordan,96,94
358,4,8:08.0,,C. Paul makes 2-pt jump shot from 15 ft,96,96
359,4,7:51.0,M. Morris makes 3-pt jump shot from 24 ft,,99,96
360,4,7:34.0,,M. Barnes misses 3-pt jump shot from 25 ft,99,96
361,4,7:32.0,Defensive rebound by E. Bledsoe,,99,96
362,4,7:23.0,M. Plumlee makes 2-pt layup from 1 ft (assist by E. Bledsoe),,101,96
363,4,7:22.0,,LA Clippers full timeout,101,96
364,4,7:22.0,,B. Griffin enters the game for S. Hawes,101,96
365,4,7:08.0,,Personal foul by M. Plumlee (drawn by B. Griffin),101,96
366,4,6:53.0,,C. Paul misses 2-pt jump shot from 5 ft,101,96
367,4,6:51.0,Defensive rebound by M. Plumlee,,101,96
368,4,6:37.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,101,96
369,4,6:36.0,,Defensive rebound by B. Griffin,101,96
370,4,6:22.0,,B. Griffin misses 2-pt layup from 1 ft,101,96
371,4,6:19.0,Defensive rebound by E. Bledsoe,,101,96
372,4,6:06.0,Turnover by M. Morris (bad pass; steal by J. Redick),,101,96
373,4,6:01.0,,M. Barnes makes 2-pt layup at rim (assist by J. Redick),101,98
374,4,5:52.0,G. Green makes 2-pt layup from 3 ft,,103,98
375,4,5:40.0,Official timeout,,103,98
376,4,5:37.0,,Shooting foul by M. Plumlee (drawn by B. Griffin),103,98
377,4,5:37.0,,B. Griffin makes free throw 1 of 2,103,99
378,4,5:37.0,,B. Griffin makes free throw 2 of 2,103,100
379,4,5:22.0,Turnover by A. Tolliver (bad pass),,103,100
