,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
42,1,5:49.0,,Defensive rebound by J. Dudley,10,9
43,1,5:41.0,,Personal block foul by K. Korver (drawn by J. Dudley),10,9
44,1,5:41.0,,Milwaukee full timeout,10,9
45,1,5:41.0,P. Antić enters the game for A. Horford,,10,9
46,1,5:41.0,K. Bazemore enters the game for K. Korver,,10,9
47,1,5:26.0,,Turnover by Team (shot clock),10,9
48,1,5:17.0,Turnover by P. Millsap (bad pass; steal by J. Henson),,10,9
49,1,5:05.0,,G. Antetokounmpo misses 2-pt layup at rim (block by P. Millsap),10,9
50,1,5:03.0,Defensive rebound by P. Millsap,,10,9
51,1,4:57.0,P. Millsap makes 2-pt layup at rim (assist by J. Teague),,12,9
52,1,4:36.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,12,9
53,1,4:35.0,Defensive rebound by K. Bazemore,,12,9
54,1,4:21.0,P. Millsap misses 2-pt jump shot from 8 ft,,12,9
55,1,4:21.0,Offensive rebound by Team,,12,9
56,1,4:21.0,,Loose ball foul by J. Dudley (drawn by P. Antić),12,9
57,1,4:21.0,,O. Mayo enters the game for K. Middleton,12,9
58,1,4:10.0,P. Millsap makes 2-pt layup at rim,,14,9
59,1,3:52.0,,Offensive foul by J. Henson (drawn by K. Bazemore),14,9
60,1,3:52.0,,Turnover by J. Henson (offensive foul),14,9
61,1,3:52.0,D. Schröder enters the game for J. Teague,,14,9
62,1,3:52.0,,Z. Pachulia enters the game for J. Henson,14,9
63,1,3:34.0,D. Carroll misses 2-pt jump shot from 5 ft,,14,9
64,1,3:33.0,,Defensive rebound by J. Bayless,14,9
65,1,3:27.0,,Turnover by J. Bayless (lost ball; steal by D. Carroll),14,9
66,1,3:13.0,P. Millsap misses 3-pt jump shot from 23 ft,,14,9
67,1,3:12.0,,Defensive rebound by O. Mayo,14,9
68,1,3:04.0,,J. Dudley misses 3-pt jump shot from 25 ft,14,9
69,1,3:02.0,Defensive rebound by P. Millsap,,14,9
70,1,2:47.0,K. Bazemore misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,14,9
71,1,2:47.0,Offensive rebound by Team,,14,9
72,1,2:47.0,Atlanta full timeout,,14,9
73,1,2:47.0,,T. Ennis enters the game for J. Bayless,14,9
74,1,2:47.0,Personal foul by O. Mayo (drawn by K. Bazemore),,14,9
75,1,2:42.0,P. Millsap misses 2-pt jump shot from 4 ft,,14,9
76,1,2:40.0,Offensive rebound by P. Millsap,,14,9
77,1,2:40.0,P. Millsap misses 2-pt layup at rim,,14,9
78,1,2:39.0,,Defensive rebound by G. Antetokounmpo,14,9
79,1,2:29.0,,Turnover by T. Ennis (back court),14,9
80,1,2:12.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by P. Antić),,17,9
81,1,1:43.0,,T. Ennis misses 2-pt jump shot from 4 ft,17,9
82,1,1:41.0,Defensive rebound by K. Bazemore,,17,9
83,1,1:32.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by K. Bazemore),,20,9
84,1,1:19.0,,Offensive foul by J. Dudley (drawn by D. Carroll),20,9
85,1,1:19.0,,Turnover by J. Dudley (offensive foul),20,9
86,1,1:19.0,K. Korver enters the game for D. Carroll,,20,9
87,1,1:19.0,A. Horford enters the game for P. Millsap,,20,9
88,1,1:08.0,D. Schröder misses 3-pt jump shot from 25 ft,,20,9
89,1,1:07.0,,Defensive rebound by G. Antetokounmpo,20,9
90,1,1:00.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft,20,11
91,1,0:53.0,Personal foul by T. Ennis (drawn by P. Antić),,20,11
92,1,0:40.0,P. Antić misses 3-pt jump shot from 24 ft,,20,11
93,1,0:39.0,,Defensive rebound by Team,20,11
94,1,0:22.0,,Z. Pachulia makes 2-pt jump shot from 14 ft (assist by J. Dudley),20,13
95,1,0:01.0,K. Bazemore makes 2-pt jump shot from 22 ft (assist by D. Schröder),,22,13
96,2,11:39.0,,E. İlyasova misses 2-pt layup at rim,22,13
97,2,11:37.0,Defensive rebound by P. Antić,,22,13
98,2,11:25.0,D. Schröder misses 2-pt jump shot from 19 ft,,22,13
99,2,11:24.0,,Defensive rebound by Z. Pachulia,22,13
100,2,11:17.0,,Shooting foul by K. Bazemore (drawn by K. Middleton),22,13
101,2,11:17.0,,K. Middleton makes free throw 1 of 2,22,14
102,2,11:17.0,,K. Middleton makes free throw 2 of 2,22,15
103,2,10:58.0,K. Korver makes 3-pt jump shot from 23 ft (assist by D. Schröder),,25,15
104,2,10:51.0,,Offensive foul by O. Mayo (drawn by P. Antić),25,15
105,2,10:51.0,,Turnover by O. Mayo (offensive foul),25,15
106,2,10:51.0,M. Scott enters the game for P. Antić,,25,15
107,2,10:33.0,Turnover by D. Schröder (bad pass; steal by E. İlyasova),,25,15
108,2,10:28.0,,K. Middleton makes 2-pt layup at rim,25,17
109,2,10:14.0,M. Scott misses 3-pt jump shot from 26 ft,,25,17
110,2,10:13.0,,Defensive rebound by E. İlyasova,25,17
111,2,10:01.0,,E. İlyasova makes 2-pt layup at rim (assist by T. Ennis),25,19
112,2,9:43.0,A. Horford makes 2-pt hook shot from 3 ft (assist by K. Bazemore),,27,19
113,2,9:23.0,,Turnover by E. İlyasova (step out of bounds),27,19
114,2,9:11.0,K. Korver misses 3-pt jump shot from 25 ft,,27,19
115,2,9:10.0,Offensive rebound by A. Horford,,27,19
116,2,9:02.0,D. Schröder makes 2-pt layup at rim,,29,19
117,2,9:02.0,Shooting foul by T. Ennis (drawn by D. Schröder),,29,19
118,2,9:02.0,D. Schröder makes free throw 1 of 1,,30,19
119,2,8:50.0,,T. Ennis makes 2-pt dunk at rim (assist by Z. Pachulia),30,21
120,2,8:30.0,D. Schröder misses 2-pt jump shot from 7 ft,,30,21
121,2,8:28.0,,Defensive rebound by Z. Pachulia,30,21
122,2,8:28.0,Official timeout,,30,21
123,2,8:23.0,,Turnover by Z. Pachulia (lost ball; steal by M. Scott),30,21
124,2,8:12.0,Turnover by A. Horford (lost ball; steal by Z. Pachulia),,30,21
125,2,7:55.0,,T. Ennis misses 3-pt jump shot from 26 ft,30,21
126,2,7:53.0,Defensive rebound by K. Bazemore,,30,21
127,2,7:36.0,M. Scott makes 3-pt jump shot from 26 ft (assist by D. Schröder),,33,21
128,2,7:18.0,,K. Middleton misses 2-pt jump shot from 16 ft (block by K. Bazemore),33,21
129,2,7:18.0,Defensive rebound by K. Bazemore,,33,21
130,2,7:18.0,Personal foul by Z. Pachulia (drawn by K. Bazemore),,33,21
131,2,7:18.0,,J. Bayless enters the game for T. Ennis,33,21
132,2,7:18.0,J. Teague enters the game for K. Bazemore,,33,21
133,2,7:18.0,D. Carroll enters the game for K. Korver,,33,21
134,2,6:58.0,J. Teague makes 2-pt layup at rim,,35,21
135,2,6:33.0,,Turnover by O. Mayo (lost ball),35,21
136,2,6:33.0,,M. Plumlee enters the game for Z. Pachulia,35,21
137,2,6:24.0,Personal foul by E. İlyasova (drawn by A. Horford),,35,21
138,2,6:11.0,D. Carroll misses 3-pt jump shot from 26 ft,,35,21
139,2,6:10.0,,Defensive rebound by K. Middleton,35,21
140,2,5:56.0,,O. Mayo misses 2-pt jump shot from 15 ft,35,21
141,2,5:55.0,Defensive rebound by M. Scott,,35,21
142,2,5:40.0,Turnover by D. Schröder (bad pass; steal by J. Bayless),,35,21
143,2,5:35.0,,J. Bayless makes 2-pt layup from 1 ft,35,23
144,2,5:23.0,Shooting block foul by O. Mayo (drawn by D. Schröder),,35,23
145,2,5:23.0,,Milwaukee full timeout,35,23
146,2,5:23.0,P. Millsap enters the game for A. Horford,,35,23
147,2,5:23.0,,G. Antetokounmpo enters the game for O. Mayo,35,23
148,2,5:23.0,,J. Dudley enters the game for E. İlyasova,35,23
149,2,5:23.0,D. Schröder makes free throw 1 of 2,,36,23
150,2,5:23.0,D. Schröder makes free throw 2 of 2,,37,23
151,2,5:10.0,,Turnover by K. Middleton (step out of bounds),37,23
152,2,4:49.0,M. Scott makes 2-pt jump shot from 4 ft (assist by P. Millsap),,39,23
153,2,4:34.0,,K. Middleton makes 2-pt jump shot from 12 ft,39,25
154,2,4:13.0,D. Schröder misses 2-pt jump shot from 3 ft (block by G. Antetokounmpo),,39,25
155,2,4:12.0,Offensive rebound by M. Scott,,39,25
156,2,4:09.0,M. Scott misses 2-pt jump shot from 17 ft,,39,25
157,2,4:08.0,,Defensive rebound by M. Plumlee,39,25
158,2,3:55.0,,K. Middleton misses 3-pt jump shot from 24 ft,39,25
159,2,3:54.0,,Offensive rebound by M. Plumlee,39,25
160,2,3:54.0,,Personal foul by P. Millsap (drawn by M. Plumlee),39,25
161,2,3:54.0,K. Korver enters the game for D. Schröder,,39,25
162,2,3:35.0,,J. Bayless makes 2-pt jump shot from 14 ft (assist by M. Plumlee),39,27
163,2,3:18.0,D. Carroll misses 3-pt jump shot from 24 ft,,39,27
164,2,3:17.0,Offensive rebound by Team,,39,27
165,2,3:11.0,Shooting foul by G. Antetokounmpo (drawn by M. Scott),,39,27
166,2,3:11.0,M. Scott misses free throw 1 of 2,,39,27
167,2,3:11.0,Offensive rebound by Team,,39,27
168,2,3:11.0,M. Scott makes free throw 2 of 2,,40,27
169,2,2:58.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Bayless),40,29
170,2,2:56.0,Atlanta full timeout,,40,29
171,2,2:56.0,A. Horford enters the game for M. Scott,,40,29
172,2,2:28.0,A. Horford misses 2-pt jump shot from 19 ft,,40,29
173,2,2:27.0,Offensive rebound by P. Millsap,,40,29
174,2,2:27.0,P. Millsap makes 2-pt dunk at rim,,42,29
175,2,2:12.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Plumlee),42,31
176,2,1:46.0,K. Korver misses 3-pt jump shot from 22 ft,,42,31
177,2,1:44.0,Offensive rebound by P. Millsap,,42,31
178,2,1:43.0,P. Millsap misses 2-pt layup at rim,,42,31
179,2,1:41.0,Offensive rebound by P. Millsap,,42,31
180,2,1:32.0,P. Millsap makes 2-pt layup from 1 ft,,44,31
181,2,1:13.0,,Turnover by K. Middleton (lost ball; steal by P. Millsap),44,31
182,2,1:07.0,J. Teague makes 2-pt jump shot from 12 ft,,46,31
183,2,0:49.0,,J. Bayless makes 2-pt jump shot from 16 ft,46,33
184,2,0:30.0,A. Horford misses 2-pt jump shot from 17 ft,,46,33
185,2,0:29.0,Offensive rebound by P. Millsap,,46,33
186,2,0:28.0,Personal foul by J. Bayless (drawn by P. Millsap),,46,33
187,2,0:28.0,P. Millsap makes free throw 1 of 2,,47,33
188,2,0:28.0,P. Millsap makes free throw 2 of 2,,48,33
189,2,0:06.0,,J. Bayless makes 2-pt jump shot from 18 ft,48,35
190,2,0:05.0,Turnover by D. Carroll (lost ball),,48,35
191,2,0:05.0,,Milwaukee full timeout,48,35
192,2,0:05.0,K. Bazemore enters the game for K. Korver,,48,35
193,2,0:03.0,,Turnover by J. Dudley (bad pass),48,35
194,2,0:03.0,Atlanta full timeout,,48,35
195,2,0:03.0,K. Korver enters the game for K. Bazemore,,48,35
196,3,11:45.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,48,35
197,3,11:44.0,Defensive rebound by P. Millsap,,48,35
198,3,11:41.0,Shooting foul by K. Middleton (drawn by A. Horford),,48,35
199,3,11:41.0,A. Horford makes free throw 1 of 2,,49,35
200,3,11:41.0,A. Horford makes free throw 2 of 2,,50,35
201,3,11:19.0,,J. Bayless misses 2-pt jump shot from 16 ft,50,35
202,3,11:17.0,Defensive rebound by D. Carroll,,50,35
203,3,11:03.0,K. Korver misses 2-pt jump shot from 15 ft,,50,35
204,3,11:02.0,,Defensive rebound by J. Bayless,50,35
205,3,10:56.0,,K. Middleton misses 2-pt jump shot from 16 ft,50,35
206,3,10:55.0,Defensive rebound by J. Teague,,50,35
207,3,10:39.0,Turnover by K. Korver (bad pass; steal by G. Antetokounmpo),,50,35
208,3,10:35.0,,Turnover by G. Antetokounmpo (bad pass),50,35
209,3,10:29.0,Turnover by J. Teague (lost ball; steal by J. Bayless),,50,35
210,3,10:25.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by K. Middleton),50,37
211,3,10:25.0,,Shooting foul by A. Horford (drawn by G. Antetokounmpo),50,37
212,3,10:25.0,,G. Antetokounmpo makes free throw 1 of 1,50,38
213,3,10:20.0,Turnover by J. Teague (bad pass; steal by J. Bayless),,50,38
214,3,10:08.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Bayless),50,41
215,3,9:52.0,P. Millsap misses 2-pt layup at rim,,50,41
216,3,9:50.0,Offensive rebound by A. Horford,,50,41
217,3,9:50.0,A. Horford misses 2-pt tip-in from 1 ft,,50,41
218,3,9:49.0,,Defensive rebound by J. Bayless,50,41
219,3,9:44.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),50,43
220,3,9:43.0,Atlanta full timeout,,50,43
221,3,9:31.0,P. Millsap makes 2-pt layup at rim (assist by J. Teague),,52,43
222,3,9:13.0,,J. Bayless misses 2-pt layup at rim,52,43
223,3,9:13.0,Defensive rebound by Team,,52,43
224,3,8:57.0,Turnover by A. Horford (step out of bounds),,52,43
225,3,8:33.0,,J. Dudley misses 2-pt jump shot from 18 ft,52,43
226,3,8:32.0,,Offensive rebound by J. Henson,52,43
227,3,8:28.0,,J. Dudley misses 2-pt layup at rim,52,43
228,3,8:25.0,,Offensive rebound by J. Henson,52,43
229,3,8:22.0,,J. Henson misses 2-pt jump shot from 7 ft (block by A. Horford),52,43
230,3,8:20.0,,Offensive rebound by J. Henson,52,43
231,3,8:14.0,,J. Henson misses 2-pt layup from 1 ft (block by P. Millsap),52,43
232,3,8:11.0,Defensive rebound by P. Millsap,,52,43
233,3,7:51.0,Turnover by J. Teague (bad pass),,52,43
234,3,7:31.0,,Shooting foul by D. Carroll (drawn by K. Middleton),52,43
235,3,7:31.0,,K. Middleton makes free throw 1 of 2,52,44
236,3,7:31.0,,K. Middleton makes free throw 2 of 2,52,45
237,3,7:16.0,D. Carroll misses 3-pt jump shot from 25 ft,,52,45
238,3,7:15.0,Offensive rebound by Team,,52,45
239,3,7:15.0,,Loose ball foul by K. Middleton (drawn by P. Millsap),52,45
240,3,7:03.0,A. Horford makes 2-pt layup at rim (assist by D. Carroll),,54,45
241,3,6:51.0,,Shooting foul by D. Carroll (drawn by G. Antetokounmpo),54,45
242,3,6:51.0,,G. Antetokounmpo makes free throw 1 of 2,54,46
243,3,6:51.0,,G. Antetokounmpo makes free throw 2 of 2,54,47
244,3,6:45.0,Offensive foul by J. Teague (drawn by J. Dudley),,54,47
245,3,6:45.0,Turnover by J. Teague (offensive foul),,54,47
246,3,6:25.0,,G. Antetokounmpo misses 2-pt jump shot from 6 ft,54,47
247,3,6:23.0,Defensive rebound by K. Korver,,54,47
248,3,6:20.0,Shooting foul by J. Bayless (drawn by A. Horford),,54,47
249,3,6:20.0,A. Horford makes free throw 1 of 2,,55,47
250,3,6:20.0,K. Bazemore enters the game for K. Korver,,55,47
251,3,6:20.0,A. Horford makes free throw 2 of 2,,56,47
252,3,6:07.0,,K. Middleton misses 3-pt jump shot from 26 ft,56,47
253,3,6:05.0,,Offensive rebound by G. Antetokounmpo,56,47
254,3,6:04.0,,G. Antetokounmpo makes 2-pt dunk at rim,56,49
255,3,5:42.0,Shooting foul by J. Henson (drawn by A. Horford),,56,49
256,3,5:42.0,,Violation by Team (delay of game),56,49
257,3,5:42.0,A. Horford misses free throw 1 of 2,,56,49
258,3,5:42.0,Offensive rebound by Team,,56,49
259,3,5:42.0,A. Horford makes free throw 2 of 2,,57,49
260,3,5:20.0,,G. Antetokounmpo misses 2-pt jump shot from 16 ft,57,49
261,3,5:20.0,,Offensive rebound by J. Dudley,57,49
262,3,5:20.0,Loose ball foul by D. Carroll (drawn by J. Dudley),,57,49
263,3,5:20.0,P. Antić enters the game for A. Horford,,57,49
264,3,5:08.0,,Turnover by J. Dudley (bad pass),57,49
265,3,4:59.0,Turnover by P. Millsap (bad pass),,57,49
266,3,4:50.0,,K. Middleton misses 2-pt layup from 1 ft (block by K. Bazemore),57,49
267,3,4:48.0,Defensive rebound by P. Antić,,57,49
268,3,4:47.0,Personal take foul by J. Henson (drawn by J. Teague),,57,49
269,3,4:47.0,J. Teague makes free throw 1 of 2,,58,49
270,3,4:47.0,,O. Mayo enters the game for K. Middleton,58,49
271,3,4:47.0,D. Schröder enters the game for D. Carroll,,58,49
272,3,4:47.0,J. Teague makes free throw 2 of 2,,59,49
273,3,4:28.0,,Personal foul by J. Teague (drawn by J. Dudley),59,49
274,3,4:28.0,,J. Dudley makes free throw 1 of 2,59,50
275,3,4:28.0,,J. Dudley makes free throw 2 of 2,59,51
276,3,4:20.0,J. Teague misses 2-pt layup at rim,,59,51
277,3,4:20.0,Offensive rebound by Team,,59,51
278,3,4:20.0,,Loose ball foul by J. Bayless (drawn by P. Antić),59,51
279,3,4:20.0,P. Antić misses free throw 1 of 2,,59,51
280,3,4:20.0,Offensive rebound by Team,,59,51
281,3,4:20.0,P. Antić makes free throw 2 of 2,,60,51
282,3,4:08.0,,Turnover by J. Bayless (lost ball; steal by J. Teague),60,51
283,3,4:05.0,J. Teague misses 2-pt layup from 1 ft (block by O. Mayo),,60,51
284,3,4:04.0,,Defensive rebound by J. Dudley,60,51
285,3,4:04.0,,Personal foul by P. Antić (drawn by J. Dudley),60,51
286,3,4:04.0,,J. Dudley makes free throw 1 of 2,60,52
287,3,4:04.0,,T. Ennis enters the game for J. Bayless,60,52
288,3,4:04.0,,J. Dudley makes free throw 2 of 2,60,53
289,3,3:51.0,P. Antić misses 3-pt jump shot from 26 ft,,60,53
290,3,3:50.0,,Defensive rebound by T. Ennis,60,53
291,3,3:45.0,,J. Henson makes 2-pt layup at rim (assist by T. Ennis),60,55
292,3,3:21.0,P. Millsap misses 2-pt layup from 1 ft (block by J. Henson),,60,55
293,3,3:19.0,,Defensive rebound by J. Dudley,60,55
294,3,3:16.0,,Turnover by J. Dudley (bad pass; steal by J. Teague),60,55
295,3,3:08.0,Turnover by P. Antić (bad pass; steal by J. Dudley),,60,55
296,3,3:00.0,,O. Mayo makes 3-pt jump shot from 23 ft (assist by T. Ennis),60,58
297,3,2:47.0,K. Bazemore misses 3-pt jump shot from 23 ft,,60,58
298,3,2:46.0,,Defensive rebound by J. Henson,60,58
299,3,2:44.0,,Turnover by J. Dudley (lost ball; steal by K. Bazemore),60,58
300,3,2:40.0,P. Millsap misses 2-pt layup at rim,,60,58
301,3,2:38.0,Offensive rebound by K. Bazemore,,60,58
302,3,2:35.0,P. Millsap makes 2-pt layup at rim (assist by K. Bazemore),,62,58
303,3,2:14.0,,O. Mayo makes 2-pt jump shot from 15 ft,62,60
304,3,1:55.0,Shooting foul by J. Henson (drawn by P. Antić),,62,60
305,3,1:55.0,,Milwaukee full timeout,62,60
306,3,1:55.0,K. Korver enters the game for J. Teague,,62,60
307,3,1:55.0,A. Horford enters the game for P. Millsap,,62,60
308,3,1:55.0,,E. İlyasova enters the game for J. Dudley,62,60
309,3,1:55.0,,Z. Pachulia enters the game for J. Henson,62,60
310,3,1:55.0,P. Antić makes free throw 1 of 2,,63,60
311,3,1:55.0,P. Antić makes free throw 2 of 2,,64,60
312,3,1:34.0,,E. İlyasova makes 2-pt jump shot from 18 ft,64,62
313,3,1:11.0,P. Antić misses 2-pt layup from 1 ft,,64,62
314,3,1:09.0,Offensive rebound by P. Antić,,64,62
315,3,1:03.0,Turnover by D. Schröder (lost ball),,64,62
316,3,0:53.0,,Personal foul by K. Korver (drawn by G. Antetokounmpo),64,62
317,3,0:53.0,,G. Antetokounmpo makes free throw 1 of 2,64,63
318,3,0:53.0,M. Scott enters the game for P. Antić,,64,63
319,3,0:53.0,,G. Antetokounmpo makes free throw 2 of 2,64,64
320,3,0:44.0,M. Scott makes 2-pt jump shot from 13 ft (assist by K. Korver),,66,64
321,3,0:26.0,,Offensive foul by Z. Pachulia (drawn by K. Korver),66,64
322,3,0:26.0,,Turnover by Z. Pachulia (offensive foul),66,64
323,3,0:02.0,M. Scott misses 3-pt jump shot from 23 ft,,66,64
324,3,0:01.0,,Defensive rebound by Z. Pachulia,66,64
325,3,0:00.0,,Z. Pachulia misses 3-pt jump shot from 42 ft,66,64
326,3,0:00.0,,Offensive rebound by Team,66,64
327,4,11:50.0,K. Korver misses 2-pt layup at rim,,66,64
328,4,11:48.0,,Defensive rebound by G. Antetokounmpo,66,64
329,4,11:37.0,,T. Ennis misses 2-pt jump shot from 3 ft,66,64
330,4,11:35.0,Defensive rebound by A. Horford,,66,64
331,4,11:24.0,K. Korver makes 3-pt jump shot from 26 ft (assist by D. Schröder),,69,64
332,4,11:03.0,,T. Ennis makes 2-pt layup at rim,69,66
333,4,10:52.0,D. Schröder misses 2-pt jump shot from 15 ft,,69,66
334,4,10:51.0,,Defensive rebound by E. İlyasova,69,66
335,4,10:40.0,,Personal foul by K. Bazemore (drawn by G. Antetokounmpo),69,66
336,4,10:34.0,,G. Antetokounmpo misses 2-pt layup at rim,69,66
337,4,10:32.0,Defensive rebound by D. Schröder,,69,66
338,4,10:21.0,K. Bazemore makes 2-pt dunk at rim (assist by K. Korver),,71,66
339,4,10:04.0,,O. Mayo misses 2-pt jump shot from 17 ft,71,66
340,4,10:03.0,Defensive rebound by D. Schröder,,71,66
341,4,9:56.0,K. Korver makes 3-pt jump shot from 28 ft (assist by D. Schröder),,74,66
342,4,9:40.0,,O. Mayo makes 2-pt jump shot from 5 ft (assist by E. İlyasova),74,68
343,4,9:40.0,D. Schröder makes flagrant free throw 1 of 2,,75,68
344,4,9:40.0,D. Schröder makes flagrant free throw 2 of 2,,76,68
345,4,9:31.0,K. Korver makes 3-pt jump shot from 27 ft (assist by D. Schröder),,79,68
346,4,9:20.0,,T. Ennis misses 2-pt jump shot from 9 ft,79,68
347,4,9:20.0,,Offensive rebound by Team,79,68
348,4,9:20.0,Loose ball foul by K. Korver (drawn by G. Antetokounmpo),,79,68
349,4,9:20.0,,K. Middleton enters the game for G. Antetokounmpo,79,68
350,4,9:14.0,,Z. Pachulia misses 2-pt jump shot from 3 ft,79,68
351,4,9:14.0,Defensive rebound by Team,,79,68
352,4,9:14.0,,Loose ball foul by Z. Pachulia (drawn by A. Horford),79,68
353,4,8:57.0,M. Scott misses 3-pt jump shot from 24 ft,,79,68
354,4,8:55.0,,Defensive rebound by E. İlyasova,79,68
355,4,8:48.0,,O. Mayo misses 2-pt jump shot from 11 ft,79,68
356,4,8:46.0,Defensive rebound by K. Bazemore,,79,68
357,4,8:41.0,Atlanta full timeout,,79,68
358,4,8:40.0,,M. Plumlee enters the game for Z. Pachulia,79,68
359,4,8:35.0,A. Horford makes 2-pt dunk at rim (assist by D. Schröder),,81,68
360,4,8:11.0,,M. Plumlee makes 2-pt hook shot from 3 ft (assist by K. Middleton),81,70
361,4,8:02.0,Personal foul by K. Middleton (drawn by K. Korver),,81,70
362,4,8:02.0,D. Carroll enters the game for K. Bazemore,,81,70
363,4,7:52.0,D. Schröder makes 2-pt layup from 1 ft,,83,70
364,4,7:32.0,,Turnover by T. Ennis (bad pass; steal by K. Korver),83,70
365,4,7:27.0,Turnover by D. Carroll (offensive foul),,83,70
366,4,7:27.0,Offensive foul by D. Carroll (drawn by K. Middleton),,83,70
367,4,7:27.0,,J. Bayless enters the game for T. Ennis,83,70
368,4,7:27.0,,J. Dudley enters the game for E. İlyasova,83,70
369,4,7:27.0,P. Millsap enters the game for A. Horford,,83,70
370,4,7:16.0,,O. Mayo misses 3-pt jump shot from 23 ft,83,70
371,4,7:15.0,Defensive rebound by M. Scott,,83,70
372,4,6:53.0,D. Schröder misses 3-pt jump shot from 28 ft,,83,70
373,4,6:52.0,,Defensive rebound by M. Plumlee,83,70
374,4,6:40.0,,K. Middleton misses 3-pt jump shot from 23 ft,83,70
375,4,6:39.0,,Offensive rebound by M. Plumlee,83,70
376,4,6:34.0,,O. Mayo makes 3-pt jump shot from 26 ft (assist by M. Plumlee),83,73
377,4,6:21.0,P. Millsap makes 2-pt layup from 2 ft (assist by D. Schröder),,85,73
378,4,6:07.0,,J. Dudley misses 3-pt jump shot from 26 ft,85,73
379,4,6:06.0,Defensive rebound by P. Millsap,,85,73
380,4,5:49.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by D. Schröder),,88,73
381,4,5:26.0,,O. Mayo misses 3-pt jump shot from 26 ft,88,73
382,4,5:25.0,Defensive rebound by P. Millsap,,88,73
