,QUARTER,TIME_REMAINING,DALLAS_ACTION,TORONTO_ACTION,DALLAS_SCORE,TORONTO_SCORE
383,4,6:20.0,Offensive rebound by C. Parsons,,84,79
384,4,6:16.0,C. Parsons makes 2-pt jump shot from 7 ft,,86,79
385,4,6:00.0,,Turnover by J. Johnson (lost ball; steal by D. Harris),86,79
386,4,5:53.0,Shooting foul by J. Johnson (drawn by D. Harris),,86,79
387,4,5:53.0,D. Harris misses free throw 1 of 2,,86,79
388,4,5:53.0,Offensive rebound by Team,,86,79
389,4,5:53.0,D. Harris makes free throw 2 of 2,,87,79
390,4,5:39.0,,Shooting foul by A. Aminu (drawn by K. Lowry),87,79
391,4,5:39.0,,K. Lowry makes free throw 1 of 2,87,80
392,4,5:39.0,,K. Lowry makes free throw 2 of 2,87,81
393,4,5:26.0,M. Ellis misses 2-pt jump shot from 20 ft,,87,81
394,4,5:25.0,,Defensive rebound by A. Johnson,87,81
395,4,5:14.0,,K. Lowry misses 2-pt jump shot from 20 ft,87,81
396,4,5:13.0,,Offensive rebound by A. Johnson,87,81
397,4,5:10.0,,A. Johnson misses 2-pt layup from 1 ft,87,81
398,4,5:09.0,,Offensive rebound by A. Johnson,87,81
399,4,5:09.0,,A. Johnson makes 2-pt layup from 1 ft,87,83
400,4,5:09.0,Dallas full timeout,,87,83
401,4,5:09.0,D. Nowitzki enters the game for A. Aminu,,87,83
402,4,5:09.0,,P. Patterson enters the game for J. Johnson,87,83
403,4,4:46.0,M. Ellis makes 2-pt layup from 2 ft,,89,83
404,4,4:32.0,,Turnover by K. Lowry (bad pass),89,83
405,4,4:32.0,,L. Williams enters the game for T. Ross,89,83
406,4,4:18.0,M. Ellis makes 2-pt jump shot from 18 ft,,91,83
407,4,3:56.0,,G. Vásquez misses 3-pt jump shot from 24 ft,91,83
408,4,3:55.0,,Offensive rebound by P. Patterson,91,83
409,4,3:47.0,,K. Lowry misses 3-pt jump shot from 25 ft,91,83
410,4,3:46.0,Defensive rebound by C. Parsons,,91,83
411,4,3:27.0,M. Ellis makes 3-pt jump shot from 26 ft,,94,83
412,4,3:21.0,,Toronto full timeout,94,83
413,4,3:12.0,,K. Lowry misses 3-pt jump shot from 23 ft,94,83
414,4,3:12.0,Defensive rebound by C. Parsons,,94,83
415,4,2:56.0,C. Parsons misses 3-pt jump shot from 24 ft,,94,83
416,4,2:55.0,,Defensive rebound by P. Patterson,94,83
417,4,2:48.0,,Personal block foul by M. Ellis (drawn by G. Vásquez),94,83
418,4,2:44.0,,Offensive foul by P. Patterson (drawn by M. Ellis),94,83
419,4,2:44.0,,Turnover by P. Patterson (offensive foul),94,83
420,4,2:30.0,C. Parsons misses 2-pt layup from 4 ft,,94,83
421,4,2:29.0,,Defensive rebound by G. Vásquez,94,83
422,4,2:26.0,,Turnover by G. Vásquez (bad pass; steal by M. Ellis),94,83
423,4,2:21.0,M. Ellis makes 3-pt jump shot from 25 ft,,97,83
424,4,2:03.0,,A. Johnson makes 2-pt hook shot from 4 ft (assist by G. Vásquez),97,85
425,4,1:47.0,Personal foul by A. Johnson (drawn by M. Ellis),,97,85
426,4,1:41.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,97,85
427,4,1:40.0,,Defensive rebound by K. Lowry,97,85
428,4,1:40.0,,Personal foul by C. Parsons (drawn by K. Lowry),97,85
429,4,1:33.0,,G. Vásquez makes 3-pt jump shot from 27 ft,97,88
430,4,1:11.0,M. Ellis misses 2-pt jump shot from 16 ft,,97,88
431,4,1:10.0,,Defensive rebound by K. Lowry,97,88
432,4,1:01.0,,G. Vásquez makes 3-pt jump shot from 25 ft (assist by K. Lowry),97,91
433,4,1:01.0,Dallas full timeout,,97,91
434,4,0:53.0,Personal foul by P. Patterson (drawn by D. Nowitzki),,97,91
435,4,0:53.0,D. Nowitzki makes free throw 1 of 2,,98,91
436,4,0:53.0,A. Aminu enters the game for C. Parsons,,98,91
437,4,0:53.0,D. Nowitzki makes free throw 2 of 2,,99,91
438,4,0:50.0,,K. Lowry makes 3-pt jump shot from 26 ft,99,94
439,4,0:44.0,M. Ellis misses 2-pt layup from 2 ft,,99,94
440,4,0:43.0,,Defensive rebound by P. Patterson,99,94
441,4,0:38.0,,L. Williams misses 3-pt jump shot from 26 ft,99,94
442,4,0:37.0,,Offensive rebound by P. Patterson,99,94
443,4,0:34.0,,K. Lowry makes 2-pt layup from 2 ft,99,96
444,4,0:32.0,Personal foul by L. Williams (drawn by M. Ellis),,99,96
445,4,0:32.0,M. Ellis makes free throw 1 of 2,,100,96
446,4,0:32.0,J. Crowder enters the game for D. Nowitzki,,100,96
447,4,0:32.0,M. Ellis makes free throw 2 of 2,,101,96
448,4,0:26.0,,K. Lowry makes 2-pt layup at rim,101,98
449,4,0:25.0,Dallas full timeout,,101,98
450,4,0:25.0,C. Parsons enters the game for T. Chandler,,101,98
451,4,0:25.0,D. Nowitzki enters the game for J. Crowder,,101,98
452,4,0:25.0,J. Barea enters the game for A. Aminu,,101,98
453,4,0:22.0,M. Ellis makes 2-pt layup at rim (assist by C. Parsons),,103,98
454,4,0:16.0,,K. Lowry makes 2-pt jump shot from 3 ft,103,100
455,4,0:15.0,Personal foul by G. Vásquez (drawn by M. Ellis),,103,100
456,4,0:15.0,M. Ellis makes free throw 1 of 2,,104,100
457,4,0:15.0,A. Aminu enters the game for D. Nowitzki,,104,100
458,4,0:15.0,J. Crowder enters the game for C. Parsons,,104,100
459,4,0:15.0,M. Ellis misses free throw 2 of 2,,104,100
460,4,0:15.0,,Defensive rebound by G. Vásquez,104,100
461,4,0:15.0,,Toronto full timeout,104,100
462,4,0:10.0,,K. Lowry makes 2-pt jump shot from 2 ft,104,102
463,4,0:07.0,Personal foul by G. Vásquez (drawn by D. Harris),,104,102
464,4,0:07.0,D. Harris makes free throw 1 of 2,,105,102
465,4,0:07.0,D. Harris makes free throw 2 of 2,,106,102
466,4,0:02.0,,K. Lowry misses 3-pt jump shot from 28 ft,106,102
467,4,0:01.0,,Offensive rebound by Team,106,102
