,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,OKLAHOMA CITY_ACTION,SACRAMENTO_SCORE,OKLAHOMA CITY_SCORE
113,2,10:26.0,,S. Telfair makes free throw 1 of 1,19,27
114,2,10:14.0,Turnover by R. Evans (lost ball; steal by K. Perkins),,19,27
115,2,9:55.0,,R. Jackson makes 2-pt layup from 2 ft,19,29
116,2,9:44.0,Shooting foul by R. Jackson (drawn by R. Sessions),,19,29
117,2,9:44.0,R. Sessions makes free throw 1 of 2,,20,29
118,2,9:44.0,R. Sessions makes free throw 2 of 2,,21,29
119,2,9:30.0,,K. Perkins makes 2-pt jump shot from 6 ft (assist by J. Lamb),21,31
120,2,9:17.0,R. McCallum misses 3-pt jump shot from 22 ft,,21,31
121,2,9:16.0,,Defensive rebound by N. Collison,21,31
122,2,9:09.0,,Turnover by R. Jackson (lost ball; steal by R. Sessions),21,31
123,2,9:05.0,R. Sessions makes 2-pt layup at rim (assist by O. Casspi),,23,31
124,2,8:49.0,,N. Collison makes 2-pt jump shot from 14 ft (assist by J. Lamb),23,33
125,2,8:29.0,C. Landry makes 2-pt layup from 1 ft (assist by R. Sessions),,25,33
126,2,8:06.0,,K. Perkins makes 2-pt layup at rim (assist by S. Telfair),25,35
127,2,7:52.0,O. Casspi misses 3-pt jump shot from 24 ft,,25,35
128,2,7:52.0,,Defensive rebound by N. Collison,25,35
129,2,7:33.0,,S. Telfair misses 2-pt layup from 2 ft,25,35
130,2,7:32.0,Defensive rebound by R. McCallum,,25,35
131,2,7:26.0,O. Casspi makes 2-pt layup from 1 ft (assist by R. McCallum),,27,35
132,2,7:17.0,,Oklahoma City full timeout,27,35
133,2,7:17.0,,S. Ibaka enters the game for J. Lamb,27,35
134,2,7:17.0,J. Thompson enters the game for C. Landry,,27,35
135,2,7:17.0,D. Cousins enters the game for R. Evans,,27,35
136,2,7:02.0,,R. Jackson misses 3-pt jump shot from 25 ft,27,35
137,2,7:02.0,,Offensive rebound by S. Ibaka,27,35
138,2,6:59.0,,S. Ibaka misses 2-pt hook shot from 9 ft,27,35
139,2,6:57.0,Defensive rebound by Team,,27,35
140,2,6:47.0,R. Sessions misses 2-pt jump shot from 3 ft,,27,35
141,2,6:46.0,,Defensive rebound by S. Ibaka,27,35
142,2,6:39.0,,R. Jackson misses 2-pt layup from 2 ft (block by D. Cousins),27,35
143,2,6:37.0,,Offensive rebound by S. Ibaka,27,35
144,2,6:28.0,,Shooting foul by R. McCallum (drawn by S. Telfair),27,35
145,2,6:28.0,,S. Telfair makes 2-pt layup from 1 ft,27,37
146,2,6:28.0,D. Collison enters the game for R. Sessions,,27,37
147,2,6:28.0,R. Gay enters the game for O. Casspi,,27,37
148,2,6:28.0,,S. Telfair makes free throw 1 of 1,27,38
149,2,6:09.0,R. Gay misses 3-pt jump shot from 24 ft,,27,38
150,2,6:09.0,,Defensive rebound by Team,27,38
151,2,5:56.0,,S. Ibaka misses 3-pt jump shot from 22 ft,27,38
152,2,5:55.0,Defensive rebound by D. Cousins,,27,38
153,2,5:41.0,Personal foul by K. Perkins (drawn by D. Cousins),,27,38
154,2,5:41.0,Official timeout,,27,38
155,2,5:41.0,,S. Adams enters the game for K. Perkins,27,38
156,2,5:41.0,B. McLemore enters the game for R. McCallum,,27,38
157,2,5:28.0,R. Gay makes 2-pt jump shot from 13 ft (assist by D. Collison),,29,38
158,2,5:15.0,,Personal foul by R. Gay (drawn by S. Ibaka),29,38
159,2,5:01.0,,R. Jackson misses 2-pt jump shot from 8 ft,29,38
160,2,5:00.0,Defensive rebound by D. Cousins,,29,38
161,2,4:53.0,D. Collison misses 3-pt jump shot from 22 ft,,29,38
162,2,4:53.0,,Defensive rebound by N. Collison,29,38
163,2,4:36.0,,R. Jackson misses 3-pt jump shot from 23 ft,29,38
164,2,4:34.0,,Offensive rebound by N. Collison,29,38
165,2,4:34.0,,N. Collison misses 2-pt tip-in from 1 ft,29,38
166,2,4:33.0,,Offensive rebound by S. Ibaka,29,38
167,2,4:32.0,,Shooting foul by D. Cousins (drawn by S. Ibaka),29,38
168,2,4:32.0,,S. Ibaka makes free throw 1 of 2,29,39
169,2,4:32.0,,S. Ibaka makes free throw 2 of 2,29,40
170,2,4:16.0,R. Gay makes 3-pt jump shot from 24 ft (assist by B. McLemore),,32,40
171,2,4:04.0,,S. Telfair makes 3-pt jump shot from 24 ft,32,43
172,2,3:46.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by R. Gay),,35,43
173,2,3:31.0,,S. Telfair misses 3-pt jump shot from 24 ft,35,43
174,2,3:30.0,Defensive rebound by D. Collison,,35,43
175,2,3:16.0,R. Gay misses 2-pt jump shot from 16 ft,,35,43
176,2,3:15.0,,Defensive rebound by N. Collison,35,43
177,2,3:08.0,,L. Thomas enters the game for N. Collison,35,43
178,2,3:08.0,,J. Lamb enters the game for S. Telfair,35,43
179,2,2:59.0,,S. Ibaka misses 2-pt jump shot from 17 ft,35,43
180,2,2:58.0,Defensive rebound by D. Cousins,,35,43
181,2,2:41.0,D. Cousins misses 2-pt layup from 2 ft (block by S. Ibaka),,35,43
182,2,2:39.0,,Defensive rebound by J. Lamb,35,43
183,2,2:31.0,,L. Thomas misses 2-pt jump shot from 17 ft,35,43
184,2,2:30.0,,Offensive rebound by S. Ibaka,35,43
185,2,2:28.0,,S. Ibaka makes 2-pt dunk at rim,35,45
186,2,2:19.0,J. Thompson makes 2-pt jump shot from 14 ft (assist by D. Collison),,37,45
187,2,1:59.0,,Shooting foul by B. McLemore (drawn by R. Jackson),37,45
188,2,1:59.0,Sacramento full timeout,,37,45
189,2,1:59.0,Violation by Team (delay of game),,37,45
190,2,1:59.0,,Violation by Team (delay of game),37,45
191,2,1:59.0,N. Stauskas enters the game for B. McLemore,,37,45
192,2,1:59.0,,R. Jackson makes free throw 1 of 2,37,46
193,2,1:59.0,,R. Jackson makes free throw 2 of 2,37,47
194,2,1:40.0,D. Cousins misses 2-pt layup from 2 ft,,37,47
195,2,1:39.0,,Defensive rebound by S. Adams,37,47
196,2,1:14.0,,S. Ibaka misses 2-pt jump shot from 7 ft,37,47
197,2,1:13.0,Defensive rebound by D. Collison,,37,47
198,2,1:08.0,R. Gay makes 2-pt layup from 1 ft (assist by D. Collison),,39,47
199,2,0:45.0,Violation by D. Cousins (def goaltending),,39,47
200,2,0:45.0,,S. Ibaka makes 2-pt jump shot from 5 ft,39,49
201,2,0:35.0,Personal foul by S. Adams (drawn by D. Cousins),,39,49
202,2,0:35.0,,K. Perkins enters the game for S. Adams,39,49
203,2,0:22.0,R. Gay misses 3-pt jump shot from 24 ft,,39,49
204,2,0:21.0,,Defensive rebound by R. Jackson,39,49
205,2,0:01.0,,R. Jackson makes 3-pt jump shot from 24 ft,39,52
206,3,11:47.0,Turnover by D. Cousins (bad pass),,39,52
207,3,11:32.0,,J. Lamb makes 2-pt jump shot from 4 ft (assist by R. Jackson),39,54
208,3,11:06.0,D. Collison misses 2-pt jump shot from 20 ft,,39,54
209,3,11:06.0,,Defensive rebound by J. Lamb,39,54
210,3,10:45.0,,R. Jackson misses 2-pt jump shot from 18 ft,39,54
211,3,10:44.0,Defensive rebound by J. Thompson,,39,54
212,3,10:35.0,D. Cousins misses 2-pt layup from 1 ft,,39,54
213,3,10:35.0,,Defensive rebound by Team,39,54
214,3,10:22.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by R. Jackson),39,56
215,3,10:20.0,Sacramento full timeout,,39,56
216,3,9:56.0,Turnover by Team (shot clock),,39,56
217,3,9:42.0,,S. Ibaka misses 3-pt jump shot from 22 ft,39,56
218,3,9:41.0,Defensive rebound by R. Gay,,39,56
219,3,9:34.0,D. Cousins makes 2-pt layup at rim (assist by R. Gay),,41,56
220,3,9:24.0,,Turnover by R. Jackson (bad pass; steal by D. Cousins),41,56
221,3,9:24.0,Personal foul by R. Jackson (drawn by D. Collison),,41,56
222,3,9:16.0,D. Cousins makes 2-pt dunk at rim (assist by R. Gay),,43,56
223,3,9:16.0,Shooting foul by S. Adams (drawn by D. Cousins),,43,56
224,3,9:16.0,D. Cousins misses free throw 1 of 1,,43,56
225,3,9:15.0,,Defensive rebound by L. Thomas,43,56
226,3,8:54.0,,S. Ibaka misses 2-pt jump shot from 13 ft,43,56
227,3,8:52.0,Defensive rebound by R. Gay,,43,56
228,3,8:41.0,D. Collison makes 2-pt layup at rim,,45,56
229,3,8:22.0,,R. Jackson misses 2-pt layup from 2 ft,45,56
230,3,8:21.0,Defensive rebound by B. McLemore,,45,56
231,3,8:15.0,B. McLemore misses 3-pt jump shot from 22 ft,,45,56
232,3,8:14.0,,Defensive rebound by J. Lamb,45,56
233,3,7:53.0,,Turnover by S. Adams (bad pass; steal by D. Collison),45,56
234,3,7:44.0,D. Collison misses 2-pt jump shot from 3 ft,,45,56
235,3,7:43.0,,Defensive rebound by S. Adams,45,56
236,3,7:24.0,,Turnover by J. Lamb (lost ball; steal by J. Thompson),45,56
237,3,7:20.0,R. Gay makes 2-pt dunk at rim,,47,56
238,3,7:20.0,,Oklahoma City full timeout,47,56
239,3,7:06.0,,Turnover by S. Adams (bad pass; steal by D. Cousins),47,56
240,3,6:58.0,D. Collison makes 2-pt jump shot from 18 ft,,49,56
241,3,6:42.0,,J. Lamb misses 2-pt jump shot from 4 ft,49,56
242,3,6:41.0,Defensive rebound by R. Gay,,49,56
243,3,6:29.0,R. Gay misses 2-pt jump shot from 9 ft,,49,56
244,3,6:28.0,,Defensive rebound by R. Jackson,49,56
245,3,6:20.0,,S. Ibaka misses 2-pt jump shot from 15 ft,49,56
246,3,6:19.0,Defensive rebound by J. Thompson,,49,56
247,3,6:01.0,Personal foul by S. Adams (drawn by D. Cousins),,49,56
248,3,6:01.0,D. Cousins misses free throw 1 of 2,,49,56
249,3,6:01.0,Offensive rebound by Team,,49,56
250,3,6:01.0,,K. Perkins enters the game for S. Adams,49,56
251,3,6:01.0,D. Cousins makes free throw 2 of 2,,50,56
252,3,5:45.0,,Personal foul by J. Thompson (drawn by R. Jackson),50,56
253,3,5:41.0,,L. Thomas misses 2-pt jump shot from 3 ft (block by D. Cousins),50,56
254,3,5:41.0,,Offensive rebound by Team,50,56
255,3,5:38.0,,J. Lamb misses 2-pt jump shot from 17 ft,50,56
256,3,5:37.0,Defensive rebound by R. Gay,,50,56
257,3,5:27.0,D. Cousins misses 2-pt jump shot from 3 ft (block by K. Perkins),,50,56
258,3,5:26.0,Offensive rebound by D. Cousins,,50,56
259,3,5:24.0,D. Cousins makes 2-pt layup at rim,,52,56
260,3,5:09.0,,J. Lamb misses 2-pt layup from 1 ft,52,56
261,3,5:07.0,,Offensive rebound by J. Lamb,52,56
262,3,5:07.0,,J. Lamb makes 2-pt tip-in from 1 ft,52,58
263,3,4:52.0,B. McLemore misses 2-pt jump shot from 3 ft,,52,58
264,3,4:51.0,Offensive rebound by R. Gay,,52,58
265,3,4:51.0,R. Gay misses 2-pt tip-in from 2 ft,,52,58
266,3,4:51.0,,Defensive rebound by Team,52,58
267,3,4:51.0,Loose ball foul by J. Thompson (drawn by S. Ibaka),,52,58
268,3,4:51.0,C. Landry enters the game for J. Thompson,,52,58
269,3,4:41.0,,Turnover by J. Lamb (bad pass; steal by D. Collison),52,58
270,3,4:39.0,D. Collison makes 2-pt layup from 1 ft,,54,58
271,3,4:39.0,Shooting foul by R. Jackson (drawn by D. Collison),,54,58
272,3,4:39.0,D. Collison makes free throw 1 of 1,,55,58
273,3,4:21.0,,R. Jackson misses 2-pt jump shot from 8 ft,55,58
274,3,4:20.0,Defensive rebound by D. Collison,,55,58
275,3,4:11.0,D. Cousins makes 2-pt jump shot from 19 ft (assist by D. Collison),,57,58
276,3,3:57.0,,Personal block foul by C. Landry (drawn by R. Jackson),57,58
277,3,3:57.0,,N. Collison enters the game for S. Ibaka,57,58
278,3,3:57.0,,S. Telfair enters the game for J. Lamb,57,58
279,3,3:46.0,,S. Telfair makes 2-pt jump shot from 20 ft,57,60
280,3,3:27.0,Turnover by D. Cousins (bad pass; steal by L. Thomas),,57,60
281,3,3:16.0,,K. Perkins misses 2-pt hook shot from 4 ft,57,60
282,3,3:15.0,Defensive rebound by R. Gay,,57,60
283,3,3:08.0,Turnover by R. Gay (lost ball; steal by L. Thomas),,57,60
284,3,2:56.0,,S. Telfair misses 3-pt jump shot from 24 ft,57,60
285,3,2:55.0,Defensive rebound by D. Cousins,,57,60
286,3,2:44.0,,Offensive charge foul by D. Collison (drawn by N. Collison),57,60
287,3,2:44.0,Turnover by D. Collison (offensive foul),,57,60
288,3,2:44.0,R. Evans enters the game for D. Cousins,,57,60
289,3,2:27.0,,L. Thomas makes 2-pt jump shot from 4 ft (assist by N. Collison),57,62
290,3,2:04.0,Turnover by D. Collison (lost ball; steal by S. Telfair),,57,62
291,3,2:00.0,,Turnover by S. Telfair (lost ball; steal by R. Gay),57,62
292,3,1:48.0,Shooting foul by N. Collison (drawn by C. Landry),,57,62
293,3,1:48.0,C. Landry misses free throw 1 of 2,,57,62
294,3,1:48.0,Offensive rebound by Team,,57,62
295,3,1:48.0,,I. Smith enters the game for R. Jackson,57,62
296,3,1:48.0,C. Landry makes free throw 2 of 2,,58,62
297,3,1:27.0,,Turnover by N. Collison (bad pass; steal by R. Gay),58,62
298,3,1:22.0,R. Gay makes 2-pt dunk at rim (assist by D. Collison),,60,62
299,3,1:22.0,Technical foul by R. Gay,,60,62
300,3,1:22.0,,S. Telfair makes technical free throw,60,63
301,3,1:00.0,,Turnover by S. Telfair (bad pass; steal by R. Evans),60,63
302,3,0:52.0,Personal foul by L. Thomas (drawn by R. Gay),,60,63
303,3,0:52.0,R. Gay makes free throw 1 of 2,,61,63
304,3,0:52.0,R. Gay makes free throw 2 of 2,,62,63
305,3,0:41.0,,S. Telfair makes 2-pt layup from 1 ft,62,65
306,3,0:33.0,Turnover by B. McLemore (bad pass),,62,65
307,3,0:16.0,,I. Smith makes 2-pt jump shot from 4 ft,62,67
308,3,0:02.0,D. Collison makes 3-pt jump shot from 23 ft,,65,67
309,3,0:00.0,,S. Telfair misses 3-pt jump shot from 24 ft,65,67
310,3,0:00.0,Defensive rebound by Team,,65,67
311,4,11:46.0,,I. Smith makes 2-pt layup from 2 ft,65,69
312,4,11:46.0,,Shooting foul by R. Sessions (drawn by I. Smith),65,69
313,4,11:46.0,,I. Smith makes free throw 1 of 1,65,70
314,4,11:31.0,Def 3 sec tech foul by S. Ibaka,,65,70
315,4,11:31.0,O. Casspi misses technical free throw,,65,70
316,4,11:31.0,Offensive rebound by Team,,65,70
317,4,11:20.0,Turnover by R. Sessions (bad pass; steal by N. Collison),,65,70
318,4,11:16.0,,N. Collison makes 2-pt dunk at rim (assist by I. Smith),65,72
319,4,11:16.0,Sacramento full timeout,,65,72
320,4,11:01.0,Turnover by C. Landry (lost ball),,65,72
321,4,10:43.0,,Shooting foul by R. Sessions (drawn by I. Smith),65,72
322,4,10:43.0,,I. Smith makes free throw 1 of 2,65,73
323,4,10:43.0,,I. Smith makes free throw 2 of 2,65,74
324,4,10:19.0,R. Evans makes 2-pt jump shot from 2 ft (assist by R. Sessions),,67,74
325,4,10:02.0,,S. Telfair misses 2-pt jump shot from 19 ft,67,74
326,4,10:01.0,Defensive rebound by O. Casspi,,67,74
327,4,9:50.0,C. Landry makes 2-pt dunk at rim (assist by R. Evans),,69,74
328,4,9:26.0,,N. Collison makes 3-pt jump shot from 24 ft (assist by S. Telfair),69,77
329,4,9:08.0,N. Stauskas misses 3-pt jump shot from 24 ft,,69,77
330,4,9:06.0,Offensive rebound by C. Landry,,69,77
331,4,9:06.0,C. Landry makes 2-pt layup from 2 ft,,71,77
332,4,9:05.0,,Oklahoma City full timeout,71,77
333,4,9:05.0,,R. Jackson enters the game for S. Telfair,71,77
334,4,8:47.0,,R. Jackson makes 2-pt layup from 1 ft,71,79
335,4,8:31.0,O. Casspi misses 3-pt jump shot from 24 ft,,71,79
336,4,8:30.0,,Defensive rebound by N. Collison,71,79
337,4,8:10.0,,R. Jackson misses 3-pt jump shot from 24 ft,71,79
338,4,8:08.0,Defensive rebound by R. Evans,,71,79
339,4,7:54.0,O. Casspi makes 2-pt layup from 1 ft (assist by R. Sessions),,73,79
340,4,7:30.0,,N. Collison makes 3-pt jump shot from 24 ft (assist by R. Jackson),73,82
341,4,7:10.0,Shooting foul by N. Collison (drawn by C. Landry),,73,82
342,4,7:10.0,C. Landry makes free throw 1 of 2,,74,82
343,4,7:10.0,R. Gay enters the game for N. Stauskas,,74,82
344,4,7:10.0,D. Cousins enters the game for R. Sessions,,74,82
345,4,7:10.0,D. Collison enters the game for R. Evans,,74,82
346,4,7:10.0,C. Landry misses free throw 2 of 2,,74,82
347,4,7:02.0,,Defensive rebound by S. Ibaka,74,82
348,4,6:53.0,,Turnover by K. Perkins (lost ball),74,82
349,4,6:53.0,J. Thompson enters the game for C. Landry,,74,82
350,4,6:53.0,B. McLemore enters the game for O. Casspi,,74,82
351,4,6:53.0,Technical foul by R. Evans,,74,82
352,4,6:53.0,,R. Jackson makes technical free throw,74,83
353,4,6:31.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by D. Cousins),,77,83
354,4,6:15.0,,J. Lamb enters the game for I. Smith,77,83
355,4,6:09.0,,R. Jackson misses 3-pt jump shot from 24 ft,77,83
356,4,6:08.0,,Offensive rebound by K. Perkins,77,83
357,4,6:06.0,,K. Perkins makes 2-pt layup at rim,77,85
358,4,6:06.0,,Shooting foul by J. Thompson (drawn by K. Perkins),77,85
359,4,6:06.0,,K. Perkins misses free throw 1 of 1,77,85
360,4,6:05.0,Defensive rebound by R. Gay,,77,85
361,4,5:49.0,D. Collison misses 2-pt jump shot from 21 ft,,77,85
362,4,5:49.0,Offensive rebound by Team,,77,85
363,4,5:49.0,,Loose ball foul by R. Jackson (drawn by J. Thompson),77,85
364,4,5:38.0,R. Gay makes 2-pt hook shot from 6 ft (assist by D. Collison),,79,85
365,4,5:19.0,,S. Ibaka misses 3-pt jump shot from 24 ft,79,85
366,4,5:18.0,Defensive rebound by Team,,79,85
367,4,4:57.0,B. McLemore makes 2-pt jump shot from 14 ft,,81,85
368,4,4:40.0,,Personal foul by D. Cousins (drawn by S. Ibaka),81,85
369,4,4:40.0,,S. Adams enters the game for K. Perkins,81,85
370,4,4:26.0,,R. Jackson misses 2-pt jump shot from 15 ft,81,85
371,4,4:26.0,Defensive rebound by R. Gay,,81,85
372,4,4:10.0,B. McLemore misses 3-pt jump shot from 22 ft,,81,85
373,4,4:10.0,,Defensive rebound by S. Ibaka,81,85
374,4,3:53.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by J. Lamb),81,87
375,4,3:39.0,Personal foul by N. Collison (drawn by B. McLemore),,81,87
376,4,3:39.0,,L. Thomas enters the game for N. Collison,81,87
377,4,3:33.0,R. Gay misses 3-pt jump shot from 24 ft,,81,87
378,4,3:32.0,,Defensive rebound by S. Adams,81,87
379,4,3:11.0,,J. Lamb misses 3-pt jump shot from 23 ft,81,87
380,4,3:09.0,Defensive rebound by D. Collison,,81,87
381,4,3:01.0,D. Collison makes 2-pt jump shot from 21 ft (assist by B. McLemore),,83,87
382,4,2:46.0,,J. Lamb misses 2-pt jump shot from 6 ft,83,87
383,4,2:45.0,Defensive rebound by B. McLemore,,83,87
384,4,2:43.0,Personal take foul by S. Ibaka (drawn by B. McLemore),,83,87
385,4,2:43.0,Official timeout,,83,87
386,4,2:32.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Gay),,85,87
387,4,2:17.0,,Shooting foul by D. Cousins (drawn by R. Jackson),85,87
