,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW ORLEANS_ACTION,BOSTON_SCORE,NEW ORLEANS_SCORE
182,2,0:27.0,,Defensive rebound by Ö. Aşık,47,47
183,2,0:06.0,,Ö. Aşık misses 2-pt dunk at rim,47,47
184,2,0:04.0,Defensive rebound by M. Smart,,47,47
185,2,0:00.0,B. Bass misses 2-pt jump shot from 19 ft,,47,47
186,2,0:00.0,Offensive rebound by Team,,47,47
187,3,11:44.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by Ö. Aşık),47,49
188,3,11:30.0,B. Bass misses 2-pt jump shot from 17 ft,,47,49
189,3,11:29.0,,Defensive rebound by A. Davis,47,49
190,3,11:16.0,,E. Gordon misses 3-pt jump shot from 23 ft,47,49
191,3,11:16.0,Defensive rebound by Team,,47,49
192,3,11:16.0,,Loose ball foul by Ö. Aşık (drawn by B. Bass),47,49
193,3,11:04.0,B. Bass makes 3-pt jump shot from 24 ft (assist by E. Turner),,50,49
194,3,10:43.0,,A. Davis misses 2-pt jump shot from 20 ft,50,49
195,3,10:42.0,,Offensive rebound by Team,50,49
196,3,10:42.0,Loose ball foul by K. Olynyk (drawn by Ö. Aşık),,50,49
197,3,10:29.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by T. Evans),50,52
198,3,10:11.0,K. Olynyk misses 2-pt jump shot from 22 ft,,50,52
199,3,10:10.0,,Defensive rebound by Ö. Aşık,50,52
200,3,10:05.0,,T. Evans misses 2-pt jump shot from 10 ft,50,52
201,3,10:02.0,Defensive rebound by J. Crowder,,50,52
202,3,9:58.0,K. Olynyk misses 2-pt jump shot from 19 ft (block by A. Davis),,50,52
203,3,9:56.0,,Defensive rebound by A. Davis,50,52
204,3,9:50.0,,E. Gordon misses 3-pt jump shot from 27 ft,50,52
205,3,9:47.0,Defensive rebound by E. Turner,,50,52
206,3,9:39.0,Shooting foul by Q. Pondexter (drawn by K. Olynyk),,50,52
207,3,9:39.0,K. Olynyk makes free throw 1 of 2,,51,52
208,3,9:39.0,K. Olynyk makes free throw 2 of 2,,52,52
209,3,9:26.0,,Q. Pondexter misses 2-pt jump shot from 19 ft,52,52
210,3,9:24.0,Defensive rebound by B. Bass,,52,52
211,3,9:16.0,Turnover by B. Bass (offensive goaltending),,52,52
212,3,8:56.0,,Ö. Aşık makes 2-pt dunk at rim (assist by Q. Pondexter),52,54
213,3,8:41.0,Shooting foul by E. Gordon (drawn by M. Smart),,52,54
214,3,8:41.0,M. Smart makes free throw 1 of 2,,53,54
215,3,8:41.0,M. Smart makes free throw 2 of 2,,54,54
216,3,8:24.0,,Turnover by A. Davis (traveling),54,54
217,3,8:10.0,M. Smart misses 2-pt jump shot from 10 ft (block by A. Davis),,54,54
218,3,8:08.0,,Defensive rebound by Ö. Aşık,54,54
219,3,7:58.0,,T. Evans makes 3-pt jump shot from 26 ft (assist by Q. Pondexter),54,57
220,3,7:40.0,J. Crowder makes 2-pt jump shot from 22 ft (assist by K. Olynyk),,56,57
221,3,7:24.0,,Turnover by T. Evans (lost ball),56,57
222,3,7:09.0,B. Bass misses 3-pt jump shot from 24 ft,,56,57
223,3,7:05.0,Offensive rebound by K. Olynyk,,56,57
224,3,7:05.0,K. Olynyk misses 2-pt layup from 1 ft,,56,57
225,3,7:03.0,,Defensive rebound by T. Evans,56,57
226,3,6:52.0,,Turnover by T. Evans (bad pass; steal by J. Crowder),56,57
227,3,6:46.0,K. Olynyk misses 3-pt jump shot from 25 ft,,56,57
228,3,6:44.0,Offensive rebound by B. Bass,,56,57
229,3,6:38.0,B. Bass makes 2-pt dunk at rim (assist by J. Crowder),,58,57
230,3,6:16.0,,Q. Pondexter makes 3-pt jump shot from 24 ft (assist by Ö. Aşık),58,60
231,3,5:49.0,E. Turner misses 2-pt jump shot from 22 ft,,58,60
232,3,5:48.0,,Defensive rebound by Q. Pondexter,58,60
233,3,5:40.0,,Turnover by A. Davis (lost ball; steal by J. Crowder),58,60
234,3,5:35.0,B. Bass makes 2-pt dunk at rim (assist by M. Smart),,60,60
235,3,5:20.0,,Turnover by Ö. Aşık (traveling),60,60
236,3,5:20.0,,New Orleans full timeout,60,60
237,3,5:20.0,I. Thomas enters the game for J. Crowder,,60,60
238,3,5:07.0,Turnover by I. Thomas (bad pass; steal by T. Evans),,60,60
239,3,5:01.0,,T. Evans makes 2-pt layup at rim,60,62
240,3,4:37.0,K. Olynyk makes 2-pt jump shot from 11 ft,,62,62
241,3,4:18.0,,A. Davis misses 2-pt jump shot from 21 ft,62,62
242,3,4:17.0,Defensive rebound by M. Smart,,62,62
243,3,4:03.0,B. Bass misses 2-pt layup from 1 ft,,62,62
244,3,4:01.0,,Defensive rebound by A. Davis,62,62
245,3,3:51.0,,Turnover by T. Evans (lost ball; steal by M. Smart),62,62
246,3,3:46.0,E. Turner makes 2-pt layup from 1 ft (assist by M. Smart),,64,62
247,3,3:20.0,,Q. Pondexter misses 3-pt jump shot from 24 ft,64,62
248,3,3:19.0,Defensive rebound by M. Smart,,64,62
249,3,3:07.0,T. Zeller enters the game for K. Olynyk,,64,62
250,3,3:07.0,,D. Cunningham enters the game for Ö. Aşık,64,62
251,3,3:07.0,,N. Cole enters the game for T. Evans,64,62
252,3,3:04.0,Offensive foul by E. Turner (drawn by E. Gordon),,64,62
253,3,3:04.0,Turnover by E. Turner (offensive foul),,64,62
254,3,2:51.0,,N. Cole misses 2-pt jump shot from 17 ft,64,62
255,3,2:49.0,Defensive rebound by T. Zeller,,64,62
256,3,2:33.0,B. Bass makes 2-pt layup from 1 ft (assist by E. Turner),,66,62
257,3,2:14.0,,A. Davis misses 2-pt jump shot from 10 ft,66,62
258,3,2:12.0,,Offensive rebound by A. Davis,66,62
259,3,2:07.0,,D. Cunningham misses 2-pt jump shot from 16 ft,66,62
260,3,2:05.0,Defensive rebound by T. Zeller,,66,62
261,3,1:56.0,T. Zeller makes 2-pt hook shot from 2 ft,,68,62
262,3,1:40.0,,Personal foul by M. Smart (drawn by E. Gordon),68,62
263,3,1:40.0,Boston full timeout,,68,62
264,3,1:40.0,J. Jerebko enters the game for B. Bass,,68,62
265,3,1:40.0,J. Young enters the game for E. Turner,,68,62
266,3,1:32.0,,E. Gordon makes 2-pt jump shot from 13 ft,68,64
267,3,1:12.0,T. Zeller misses 2-pt jump shot from 7 ft,,68,64
268,3,1:10.0,,Defensive rebound by D. Cunningham,68,64
269,3,1:01.0,,Shooting foul by J. Jerebko (drawn by A. Davis),68,64
270,3,1:01.0,,A. Davis makes free throw 1 of 2,68,65
271,3,1:01.0,,L. Babbitt enters the game for Q. Pondexter,68,65
272,3,1:01.0,,A. Davis makes free throw 2 of 2,68,66
273,3,0:45.0,J. Jerebko misses 3-pt jump shot from 25 ft,,68,66
274,3,0:44.0,,Defensive rebound by A. Davis,68,66
275,3,0:33.0,,Shooting foul by M. Smart (drawn by E. Gordon),68,66
276,3,0:33.0,,E. Gordon makes free throw 1 of 2,68,67
277,3,0:33.0,,E. Gordon makes free throw 2 of 2,68,68
278,3,0:26.0,I. Thomas makes 2-pt jump shot from 7 ft,,70,68
279,3,0:26.0,Shooting foul by N. Cole (drawn by I. Thomas),,70,68
280,3,0:26.0,B. Bass enters the game for T. Zeller,,70,68
281,3,0:26.0,J. Crowder enters the game for J. Young,,70,68
282,3,0:26.0,I. Thomas makes free throw 1 of 1,,71,68
283,3,0:04.0,,N. Cole misses 3-pt jump shot from 24 ft,71,68
284,3,0:03.0,,Offensive rebound by D. Cunningham,71,68
285,4,11:44.0,J. Young misses 2-pt jump shot from 20 ft,,71,68
286,4,11:42.0,,Defensive rebound by L. Babbitt,71,68
287,4,11:23.0,,T. Evans misses 2-pt jump shot from 22 ft,71,68
288,4,11:22.0,Defensive rebound by J. Crowder,,71,68
289,4,11:15.0,I. Thomas makes 3-pt jump shot from 26 ft,,74,68
290,4,10:55.0,,Turnover by L. Babbitt (bad pass; steal by J. Crowder),74,68
291,4,10:50.0,J. Young misses 2-pt jump shot from 18 ft,,74,68
292,4,10:48.0,,Defensive rebound by L. Babbitt,74,68
293,4,10:40.0,,L. Babbitt misses 3-pt jump shot from 27 ft,74,68
294,4,10:39.0,Defensive rebound by J. Crowder,,74,68
295,4,10:24.0,J. Crowder misses 3-pt jump shot from 24 ft,,74,68
296,4,10:23.0,,Defensive rebound by L. Babbitt,74,68
297,4,10:12.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by N. Cole),74,71
298,4,9:50.0,J. Jerebko makes 2-pt layup from 2 ft,,76,71
299,4,9:26.0,,A. Davis misses 2-pt jump shot from 19 ft,76,71
300,4,9:24.0,Defensive rebound by J. Young,,76,71
301,4,9:08.0,I. Thomas makes 3-pt jump shot from 24 ft,,79,71
302,4,8:43.0,,D. Cunningham misses 2-pt layup from 2 ft,79,71
303,4,8:41.0,Defensive rebound by I. Thomas,,79,71
304,4,8:39.0,I. Thomas makes 3-pt jump shot from 26 ft,,82,71
305,4,8:37.0,,New Orleans full timeout,82,71
306,4,8:37.0,E. Turner enters the game for J. Young,,82,71
307,4,8:29.0,,Personal foul by B. Bass (drawn by A. Davis),82,71
308,4,8:21.0,,T. Evans makes 2-pt layup from 2 ft,82,73
309,4,8:06.0,Shooting foul by N. Cole (drawn by I. Thomas),,82,73
310,4,8:06.0,I. Thomas makes free throw 1 of 3,,83,73
311,4,8:06.0,,E. Gordon enters the game for D. Cunningham,83,73
312,4,8:06.0,I. Thomas makes free throw 2 of 3,,84,73
313,4,8:06.0,I. Thomas makes free throw 3 of 3,,85,73
314,4,7:54.0,,T. Evans makes 2-pt layup from 2 ft,85,75
315,4,7:38.0,J. Crowder makes 2-pt layup from 1 ft (assist by E. Turner),,87,75
316,4,7:22.0,,E. Gordon misses 3-pt jump shot from 26 ft,87,75
317,4,7:19.0,,Offensive rebound by T. Evans,87,75
318,4,7:12.0,,T. Evans misses 2-pt layup from 2 ft,87,75
319,4,7:10.0,Defensive rebound by J. Crowder,,87,75
320,4,7:04.0,Shooting foul by A. Davis (drawn by B. Bass),,87,75
321,4,7:04.0,B. Bass makes free throw 1 of 2,,88,75
322,4,7:04.0,,A. Ajinça enters the game for A. Davis,88,75
323,4,7:04.0,B. Bass makes free throw 2 of 2,,89,75
324,4,6:50.0,,Personal foul by B. Bass (drawn by A. Ajinça),89,75
325,4,6:50.0,T. Zeller enters the game for B. Bass,,89,75
326,4,6:50.0,M. Smart enters the game for I. Thomas,,89,75
327,4,6:38.0,,E. Gordon makes 3-pt jump shot from 27 ft (assist by T. Evans),89,78
328,4,6:25.0,Shooting foul by A. Ajinça (drawn by J. Jerebko),,89,78
329,4,6:25.0,J. Jerebko makes free throw 1 of 2,,90,78
330,4,6:25.0,J. Jerebko makes free throw 2 of 2,,91,78
331,4,6:11.0,,T. Evans misses 2-pt layup from 2 ft,91,78
332,4,6:08.0,Defensive rebound by E. Turner,,91,78
333,4,6:01.0,E. Turner makes 2-pt layup from 1 ft,,93,78
334,4,5:46.0,,Turnover by N. Cole (lost ball),93,78
335,4,5:46.0,Official timeout,,93,78
336,4,5:46.0,,A. Davis enters the game for N. Cole,93,78
337,4,5:46.0,,Q. Pondexter enters the game for A. Ajinça,93,78
338,4,5:46.0,B. Bass enters the game for T. Zeller,,93,78
339,4,5:29.0,Turnover by J. Crowder (lost ball),,93,78
340,4,5:19.0,,L. Babbitt makes 3-pt jump shot from 22 ft (assist by T. Evans),93,81
341,4,4:59.0,J. Crowder misses 2-pt jump shot from 19 ft,,93,81
342,4,4:58.0,,Defensive rebound by E. Gordon,93,81
343,4,4:47.0,,E. Gordon misses 3-pt jump shot from 27 ft,93,81
344,4,4:46.0,Defensive rebound by B. Bass,,93,81
345,4,4:32.0,J. Crowder misses 3-pt jump shot from 25 ft,,93,81
346,4,4:31.0,,Defensive rebound by L. Babbitt,93,81
347,4,4:20.0,,Turnover by T. Evans (bad pass; steal by J. Jerebko),93,81
348,4,4:15.0,J. Jerebko makes 2-pt dunk at rim (assist by E. Turner),,95,81
349,4,3:57.0,,E. Gordon misses 3-pt jump shot from 24 ft,95,81
350,4,3:56.0,Defensive rebound by J. Jerebko,,95,81
351,4,3:39.0,E. Turner misses 2-pt layup from 2 ft,,95,81
352,4,3:38.0,,Defensive rebound by L. Babbitt,95,81
353,4,3:25.0,,A. Davis misses 2-pt jump shot from 14 ft,95,81
354,4,3:24.0,Defensive rebound by J. Crowder,,95,81
355,4,3:02.0,M. Smart misses 3-pt jump shot from 25 ft,,95,81
356,4,3:00.0,,Defensive rebound by A. Davis,95,81
357,4,3:00.0,Loose ball foul by J. Jerebko (drawn by A. Davis),,95,81
358,4,2:36.0,,A. Davis makes 2-pt jump shot from 5 ft,95,83
359,4,2:28.0,Boston full timeout,,95,83
360,4,2:28.0,I. Thomas enters the game for J. Jerebko,,95,83
361,4,2:22.0,I. Thomas misses 2-pt jump shot from 19 ft,,95,83
362,4,2:20.0,,Defensive rebound by A. Davis,95,83
363,4,2:06.0,,Shooting foul by E. Turner (drawn by A. Davis),95,83
364,4,2:06.0,,A. Davis makes free throw 1 of 2,95,84
365,4,2:06.0,,A. Davis makes free throw 2 of 2,95,85
366,4,1:54.0,J. Crowder makes 2-pt layup from 1 ft,,97,85
367,4,1:44.0,,T. Evans misses 3-pt jump shot from 25 ft,97,85
368,4,1:43.0,Defensive rebound by M. Smart,,97,85
369,4,1:26.0,B. Bass misses 2-pt jump shot from 8 ft,,97,85
370,4,1:25.0,,Defensive rebound by L. Babbitt,97,85
371,4,1:18.0,,L. Babbitt makes 2-pt layup at rim,97,87
372,4,0:59.0,Turnover by I. Thomas (discontinued dribble),,97,87
373,4,0:59.0,,New Orleans full timeout,97,87
374,4,0:49.0,,A. Davis makes 2-pt dunk at rim (assist by L. Babbitt),97,89
375,4,0:45.0,Turnover by E. Turner (bad pass; steal by T. Evans),,97,89
376,4,0:39.0,,Personal foul by E. Turner (drawn by A. Davis),97,89
377,4,0:39.0,,A. Davis makes free throw 1 of 2,97,90
378,4,0:39.0,,A. Davis misses free throw 2 of 2,97,90
379,4,0:38.0,Defensive rebound by E. Turner,,97,90
380,4,0:30.0,Boston full timeout,,97,90
381,4,0:26.0,Personal take foul by T. Evans (drawn by E. Turner),,97,90
382,4,0:24.0,E. Turner makes 2-pt layup from 1 ft (assist by M. Smart),,99,90
383,4,0:24.0,Shooting foul by T. Evans (drawn by E. Turner),,99,90
384,4,0:24.0,E. Turner makes free throw 1 of 1,,100,90
385,4,0:13.0,,Shooting foul by E. Turner (drawn by Q. Pondexter),100,90
