,QUARTER,TIME_REMAINING,NEW YORK_ACTION,HOUSTON_ACTION,NEW YORK_SCORE,HOUSTON_SCORE
379,4,4:22.0,,Defensive rebound by J. Harden,80,82
380,4,4:17.0,,I. Canaan misses 3-pt jump shot from 24 ft,80,82
381,4,4:15.0,Defensive rebound by S. Larkin,,80,82
382,4,4:13.0,Personal foul by F. García (drawn by S. Larkin),,80,82
383,4,3:53.0,I. Shumpert makes 2-pt jump shot from 9 ft (assist by S. Larkin),,82,82
384,4,3:40.0,,J. Harden makes 3-pt jump shot from 24 ft,82,85
385,4,3:16.0,T. Wear misses 2-pt jump shot from 11 ft,,82,85
386,4,3:14.0,,Defensive rebound by J. Harden,82,85
387,4,3:07.0,,Shooting block foul by A. Stoudemire (drawn by J. Harden),82,85
388,4,3:07.0,,J. Harden makes free throw 1 of 2,82,86
389,4,3:07.0,,J. Harden makes free throw 2 of 2,82,87
390,4,2:47.0,Personal block foul by D. Motiejūnas (drawn by A. Stoudemire),,82,87
391,4,2:47.0,New York full timeout,,82,87
392,4,2:47.0,,J. Terry enters the game for I. Canaan,82,87
393,4,2:47.0,J. Calderón enters the game for S. Larkin,,82,87
394,4,2:31.0,A. Stoudemire misses 2-pt jump shot from 20 ft,,82,87
395,4,2:29.0,,Defensive rebound by F. García,82,87
396,4,2:21.0,,D. Motiejūnas misses 2-pt hook shot from 4 ft,82,87
397,4,2:19.0,Defensive rebound by A. Stoudemire,,82,87
398,4,2:10.0,I. Shumpert misses 3-pt jump shot from 24 ft,,82,87
399,4,2:08.0,,Defensive rebound by J. Terry,82,87
400,4,1:44.0,,J. Harden misses 2-pt jump shot from 19 ft,82,87
401,4,1:42.0,Defensive rebound by P. Prigioni,,82,87
402,4,1:33.0,T. Wear misses 2-pt jump shot from 11 ft,,82,87
403,4,1:31.0,,Defensive rebound by Team,82,87
404,4,1:31.0,T. Hardaway enters the game for T. Wear,,82,87
405,4,1:13.0,,Shooting foul by I. Shumpert (drawn by J. Harden),82,87
406,4,1:13.0,,J. Harden makes free throw 1 of 2,82,88
407,4,1:13.0,,J. Harden makes free throw 2 of 2,82,89
408,4,1:13.0,New York full timeout,,82,89
409,4,1:02.0,P. Prigioni misses 3-pt jump shot from 22 ft,,82,89
410,4,1:01.0,,Defensive rebound by J. Harden,82,89
411,4,0:42.0,,Personal foul by I. Shumpert (drawn by J. Harden),82,89
412,4,0:42.0,,J. Harden makes free throw 1 of 2,82,90
413,4,0:42.0,,J. Harden makes free throw 2 of 2,82,91
414,4,0:42.0,New York full timeout,,82,91
415,4,0:39.0,P. Prigioni makes 2-pt layup from 1 ft (assist by J. Calderón),,84,91
416,4,0:19.0,,T. Ariza misses 3-pt jump shot from 26 ft,84,91
417,4,0:18.0,Defensive rebound by Team,,84,91
418,4,0:09.0,A. Stoudemire makes 2-pt dunk at rim (assist by I. Shumpert),,86,91
