,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
39,1,6:36.0,Personal foul by M. Williams (drawn by T. Lawson),,10,13
40,1,6:36.0,,Z. LaVine enters the game for M. Williams,10,13
41,1,6:26.0,Personal foul by S. Muhammad (drawn by A. Afflalo),,10,13
42,1,6:16.0,J. Nurkić makes 2-pt hook shot from 4 ft (assist by T. Lawson),,12,13
43,1,6:07.0,,Minnesota full timeout,12,13
44,1,5:49.0,,G. Dieng misses 2-pt jump shot from 3 ft,12,13
45,1,5:47.0,Defensive rebound by W. Chandler,,12,13
46,1,5:36.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by T. Lawson),,15,13
47,1,5:20.0,,Turnover by A. Wiggins (traveling),15,13
48,1,5:12.0,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),,17,13
49,1,4:55.0,,T. Young misses 2-pt jump shot from 3 ft,17,13
50,1,4:53.0,Defensive rebound by W. Chandler,,17,13
51,1,4:44.0,A. Afflalo makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,20,13
52,1,4:22.0,,S. Muhammad makes 3-pt jump shot from 24 ft (assist by A. Wiggins),20,16
53,1,4:11.0,A. Afflalo misses 3-pt jump shot from 24 ft,,20,16
54,1,4:10.0,,Defensive rebound by S. Muhammad,20,16
55,1,3:52.0,,G. Dieng makes 2-pt layup at rim (assist by T. Young),20,18
56,1,3:52.0,,Shooting foul by K. Faried (drawn by G. Dieng),20,18
57,1,3:52.0,,A. Bennett enters the game for T. Young,20,18
58,1,3:52.0,J. Hickson enters the game for K. Faried,,20,18
59,1,3:52.0,,G. Dieng makes free throw 1 of 1,20,19
60,1,3:40.0,W. Chandler misses 3-pt jump shot from 22 ft,,20,19
61,1,3:39.0,,Defensive rebound by A. Bennett,20,19
62,1,3:32.0,,S. Muhammad misses 3-pt jump shot from 23 ft,20,19
63,1,3:30.0,,Offensive rebound by A. Bennett,20,19
64,1,3:28.0,,Turnover by A. Bennett (lost ball; steal by A. Afflalo),20,19
65,1,3:24.0,Shooting foul by Z. LaVine (drawn by A. Afflalo),,20,19
66,1,3:24.0,A. Afflalo makes free throw 1 of 2,,21,19
67,1,3:24.0,N. Robinson enters the game for W. Chandler,,21,19
68,1,3:24.0,,T. Daniels enters the game for S. Muhammad,21,19
69,1,3:24.0,A. Afflalo makes free throw 2 of 2,,22,19
70,1,3:11.0,,A. Bennett misses 2-pt jump shot from 21 ft,22,19
71,1,3:10.0,Defensive rebound by A. Afflalo,,22,19
72,1,2:58.0,J. Hickson misses 2-pt hook shot from 7 ft,,22,19
73,1,2:56.0,,Defensive rebound by A. Wiggins,22,19
74,1,2:45.0,,A. Bennett misses 2-pt layup from 2 ft (block by J. Nurkić),22,19
75,1,2:43.0,,Offensive rebound by G. Dieng,22,19
76,1,2:37.0,,Z. LaVine misses 3-pt jump shot from 23 ft,22,19
77,1,2:35.0,Defensive rebound by J. Nurkić,,22,19
78,1,2:28.0,T. Lawson makes 2-pt jump shot from 17 ft,,24,19
79,1,2:28.0,Shooting foul by T. Daniels (drawn by T. Lawson),,24,19
80,1,2:28.0,Denver full timeout,,24,19
81,1,2:28.0,,J. Adrien enters the game for G. Dieng,24,19
82,1,2:28.0,T. Lawson misses free throw 1 of 1,,24,19
83,1,2:25.0,Offensive rebound by Team,,24,19
84,1,2:17.0,N. Robinson makes 3-pt jump shot from 23 ft (assist by T. Lawson),,27,19
85,1,1:57.0,,A. Bennett misses 2-pt jump shot from 15 ft,27,19
86,1,1:56.0,Defensive rebound by J. Nurkić,,27,19
87,1,1:48.0,J. Nurkić makes 2-pt jump shot from 18 ft (assist by T. Lawson),,29,19
88,1,1:31.0,,A. Wiggins misses 2-pt jump shot from 19 ft (block by J. Nurkić),29,19
89,1,1:29.0,Defensive rebound by J. Hickson,,29,19
90,1,1:23.0,A. Afflalo makes 3-pt jump shot from 25 ft (assist by N. Robinson),,32,19
91,1,1:09.0,,S. Muhammad enters the game for A. Wiggins,32,19
92,1,0:59.0,,A. Bennett makes 2-pt jump shot from 17 ft (assist by S. Muhammad),32,21
93,1,0:41.0,N. Robinson makes 3-pt jump shot from 25 ft (assist by T. Lawson),,35,21
94,1,0:30.0,,S. Muhammad misses 3-pt jump shot from 24 ft,35,21
95,1,0:29.0,Defensive rebound by J. Hickson,,35,21
96,1,0:06.0,J. Nurkić misses 2-pt jump shot from 17 ft,,35,21
97,1,0:05.0,,Defensive rebound by S. Muhammad,35,21
98,1,0:01.0,,S. Muhammad misses 2-pt jump shot from 4 ft,35,21
99,1,0:00.0,,Offensive rebound by Team,35,21
100,2,11:41.0,,A. Bennett misses 2-pt jump shot from 19 ft,35,21
101,2,11:40.0,,Offensive rebound by S. Muhammad,35,21
102,2,11:24.0,,S. Muhammad makes 2-pt layup from 1 ft,35,23
103,2,11:08.0,W. Chandler misses 2-pt jump shot from 19 ft,,35,23
104,2,11:07.0,,Defensive rebound by A. Bennett,35,23
105,2,11:02.0,,Shooting foul by T. Lawson (drawn by Z. LaVine),35,23
106,2,11:02.0,,Z. LaVine makes free throw 1 of 2,35,24
107,2,11:02.0,K. Faried enters the game for T. Lawson,,35,24
108,2,11:02.0,,Z. LaVine misses free throw 2 of 2,35,24
109,2,11:02.0,Defensive rebound by J. Hickson,,35,24
110,2,10:52.0,N. Robinson makes 2-pt layup from 2 ft,,37,24
111,2,10:37.0,,T. Daniels misses 3-pt jump shot from 22 ft,37,24
112,2,10:36.0,Defensive rebound by Team,,37,24
113,2,10:36.0,,Loose ball foul by J. Adrien (drawn by J. Hickson),37,24
114,2,10:20.0,Personal foul by A. Bennett (drawn by W. Chandler),,37,24
115,2,10:14.0,N. Robinson makes 2-pt jump shot from 18 ft,,39,24
116,2,10:02.0,,Personal foul by N. Robinson (drawn by Z. LaVine),39,24
117,2,9:56.0,,J. Adrien misses 2-pt layup at rim,39,24
118,2,9:54.0,Defensive rebound by K. Faried,,39,24
119,2,9:48.0,J. Hickson makes 2-pt layup at rim (assist by N. Robinson),,41,24
120,2,9:32.0,,Z. LaVine misses 2-pt layup from 1 ft,41,24
121,2,9:31.0,Defensive rebound by W. Chandler,,41,24
122,2,9:26.0,K. Faried makes 2-pt dunk at rim (assist by D. Arthur),,43,24
123,2,9:20.0,,Minnesota full timeout,43,24
124,2,9:20.0,,G. Dieng enters the game for J. Adrien,43,24
125,2,9:20.0,,A. Wiggins enters the game for T. Daniels,43,24
126,2,9:04.0,,A. Wiggins misses 3-pt jump shot from 25 ft,43,24
127,2,9:02.0,Defensive rebound by J. Hickson,,43,24
128,2,8:40.0,J. Hickson makes 2-pt jump shot from 8 ft,,45,24
129,2,8:14.0,,A. Wiggins makes 3-pt jump shot from 23 ft (assist by S. Muhammad),45,27
130,2,7:55.0,Shooting foul by G. Dieng (drawn by K. Faried),,45,27
131,2,7:55.0,K. Faried makes free throw 1 of 2,,46,27
132,2,7:55.0,,T. Young enters the game for A. Bennett,46,27
133,2,7:55.0,,M. Williams enters the game for Z. LaVine,46,27
134,2,7:55.0,K. Faried makes free throw 2 of 2,,47,27
135,2,7:54.0,,Personal foul by J. Hickson (drawn by M. Williams),47,27
136,2,7:47.0,,Personal foul by K. Faried (drawn by T. Young),47,27
137,2,7:41.0,,M. Williams misses 3-pt jump shot from 24 ft,47,27
138,2,7:40.0,Defensive rebound by K. Faried,,47,27
139,2,7:38.0,N. Robinson makes 2-pt layup at rim (assist by K. Faried),,49,27
140,2,7:19.0,,S. Muhammad misses 2-pt jump shot from 7 ft,49,27
141,2,7:17.0,Defensive rebound by J. Hickson,,49,27
142,2,7:13.0,D. Arthur misses 2-pt layup from 1 ft,,49,27
143,2,7:11.0,,Defensive rebound by T. Young,49,27
144,2,7:03.0,,A. Wiggins misses 3-pt jump shot from 24 ft,49,27
145,2,7:02.0,,Offensive rebound by S. Muhammad,49,27
146,2,7:02.0,,S. Muhammad makes 2-pt tip-in at rim,49,29
147,2,7:02.0,,Shooting foul by K. Faried (drawn by S. Muhammad),49,29
148,2,7:02.0,T. Mozgov enters the game for K. Faried,,49,29
149,2,7:02.0,,S. Muhammad misses free throw 1 of 1,49,29
150,2,7:01.0,Defensive rebound by T. Mozgov,,49,29
151,2,6:51.0,N. Robinson misses 3-pt jump shot from 25 ft,,49,29
152,2,6:50.0,,Defensive rebound by G. Dieng,49,29
153,2,6:32.0,,G. Dieng makes 2-pt layup from 2 ft,49,31
154,2,6:24.0,Denver full timeout,,49,31
155,2,6:24.0,T. Lawson enters the game for N. Robinson,,49,31
156,2,6:24.0,A. Afflalo enters the game for D. Arthur,,49,31
157,2,6:12.0,T. Mozgov misses 2-pt jump shot from 15 ft,,49,31
158,2,6:11.0,,Defensive rebound by M. Williams,49,31
159,2,6:01.0,,M. Williams misses 2-pt jump shot from 12 ft,49,31
160,2,5:59.0,Defensive rebound by T. Mozgov,,49,31
161,2,5:51.0,A. Afflalo misses 3-pt jump shot from 25 ft,,49,31
162,2,5:50.0,,Defensive rebound by S. Muhammad,49,31
163,2,5:27.0,,G. Dieng misses 2-pt jump shot from 16 ft,49,31
164,2,5:26.0,,Offensive rebound by Team,49,31
165,2,5:26.0,,Turnover by Team (shot clock),49,31
166,2,5:01.0,T. Lawson misses 2-pt jump shot from 20 ft,,49,31
167,2,4:59.0,,Defensive rebound by T. Young,49,31
168,2,4:52.0,,Turnover by G. Dieng (traveling),49,31
169,2,4:35.0,A. Afflalo makes 2-pt jump shot from 16 ft,,51,31
170,2,4:35.0,Shooting foul by S. Muhammad (drawn by A. Afflalo),,51,31
171,2,4:35.0,A. Afflalo makes free throw 1 of 1,,52,31
172,2,4:23.0,,Shooting foul by T. Mozgov (drawn by A. Wiggins),52,31
173,2,4:23.0,,A. Wiggins misses free throw 1 of 2,52,31
174,2,4:23.0,,Offensive rebound by Team,52,31
175,2,4:23.0,J. Nurkić enters the game for T. Mozgov,,52,31
176,2,4:23.0,,A. Wiggins makes free throw 2 of 2,52,32
177,2,4:00.0,J. Hickson makes 2-pt jump shot from 12 ft,,54,32
178,2,3:37.0,,T. Young misses 2-pt jump shot from 16 ft,54,32
179,2,3:36.0,Defensive rebound by T. Lawson,,54,32
180,2,3:30.0,Shooting foul by A. Wiggins (drawn by A. Afflalo),,54,32
181,2,3:30.0,A. Afflalo makes free throw 1 of 2,,55,32
182,2,3:30.0,A. Afflalo makes free throw 2 of 2,,56,32
183,2,3:18.0,,Shooting foul by J. Hickson (drawn by T. Young),56,32
184,2,3:18.0,,T. Young makes free throw 1 of 2,56,33
185,2,3:18.0,,Z. LaVine enters the game for S. Muhammad,56,33
186,2,3:18.0,,T. Young makes free throw 2 of 2,56,34
187,2,3:09.0,Turnover by J. Hickson (traveling),,56,34
188,2,2:52.0,,T. Young misses 2-pt layup from 2 ft,56,34
189,2,2:51.0,,Offensive rebound by G. Dieng,56,34
190,2,2:49.0,,G. Dieng makes 2-pt layup at rim,56,36
191,2,2:34.0,J. Nurkić makes 2-pt dunk at rim (assist by T. Lawson),,58,36
192,2,2:14.0,,T. Young misses 2-pt jump shot from 13 ft,58,36
193,2,2:13.0,Defensive rebound by J. Nurkić,,58,36
194,2,2:00.0,J. Hickson makes 2-pt layup at rim,,60,36
195,2,1:52.0,,Minnesota full timeout,60,36
196,2,1:52.0,,Minnesota full timeout,60,36
197,2,1:42.0,,G. Dieng misses 2-pt jump shot from 9 ft (block by J. Nurkić),60,36
198,2,1:39.0,,Offensive rebound by M. Williams,60,36
199,2,1:37.0,,G. Dieng makes 2-pt dunk at rim (assist by M. Williams),60,38
200,2,1:18.0,A. Afflalo makes 2-pt jump shot from 12 ft (assist by T. Lawson),,62,38
201,2,1:03.0,,Turnover by M. Williams (bad pass; steal by J. Nurkić),62,38
202,2,0:48.0,Turnover by J. Nurkić (lost ball),,62,38
203,2,0:29.0,,Z. LaVine misses 3-pt jump shot from 25 ft,62,38
204,2,0:28.0,,Offensive rebound by G. Dieng,62,38
205,2,0:20.0,,T. Young misses 2-pt jump shot from 17 ft,62,38
206,2,0:17.0,,Offensive rebound by Team,62,38
207,2,0:17.0,Denver full timeout,,62,38
208,2,0:17.0,D. Arthur enters the game for J. Nurkić,,62,38
209,2,0:17.0,,T. Daniels enters the game for G. Dieng,62,38
210,2,0:02.0,,M. Williams makes 3-pt jump shot from 25 ft,62,41
211,2,0:01.0,T. Lawson misses 3-pt jump shot from 48 ft,,62,41
212,2,0:00.0,Offensive rebound by Team,,62,41
213,3,11:47.0,,A. Wiggins makes 2-pt jump shot from 21 ft (assist by M. Williams),62,43
214,3,11:26.0,W. Chandler makes 2-pt jump shot from 19 ft,,64,43
215,3,11:05.0,,M. Williams misses 2-pt jump shot from 14 ft,64,43
216,3,11:04.0,,Offensive rebound by M. Williams,64,43
217,3,11:02.0,,M. Williams makes 2-pt jump shot from 9 ft,64,45
218,3,10:56.0,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),,66,45
219,3,10:55.0,,Minnesota full timeout,66,45
220,3,10:34.0,,M. Williams misses 3-pt jump shot from 25 ft,66,45
221,3,10:32.0,Defensive rebound by K. Faried,,66,45
222,3,10:29.0,Turnover by K. Faried (bad pass; steal by A. Wiggins),,66,45
223,3,10:16.0,,T. Young misses 3-pt jump shot from 24 ft,66,45
224,3,10:15.0,Defensive rebound by W. Chandler,,66,45
225,3,9:51.0,A. Afflalo misses 2-pt jump shot from 20 ft,,66,45
226,3,9:50.0,,Defensive rebound by M. Williams,66,45
227,3,9:44.0,,T. Young makes 2-pt layup at rim (assist by M. Williams),66,47
228,3,9:30.0,Turnover by T. Lawson (bad pass; steal by T. Young),,66,47
229,3,9:25.0,,A. Wiggins misses 2-pt layup at rim,66,47
230,3,9:24.0,,Offensive rebound by G. Dieng,66,47
231,3,9:23.0,,G. Dieng makes 2-pt layup at rim,66,49
232,3,9:23.0,Denver full timeout,,66,49
233,3,9:09.0,,Offensive charge foul by W. Chandler (drawn by T. Young),66,49
234,3,9:09.0,Turnover by W. Chandler (offensive foul),,66,49
235,3,8:58.0,,A. Wiggins makes 3-pt jump shot from 24 ft (assist by T. Young),66,52
236,3,8:46.0,A. Afflalo makes 2-pt jump shot from 13 ft,,68,52
237,3,8:25.0,,S. Muhammad makes 3-pt jump shot from 25 ft (assist by A. Wiggins),68,55
238,3,8:08.0,T. Lawson makes 2-pt jump shot from 14 ft,,70,55
239,3,7:47.0,,S. Muhammad misses 2-pt jump shot from 8 ft,70,55
240,3,7:46.0,Defensive rebound by T. Lawson,,70,55
241,3,7:41.0,Personal foul by M. Williams (drawn by T. Lawson),,70,55
242,3,7:24.0,K. Faried misses 2-pt jump shot from 4 ft (block by G. Dieng),,70,55
243,3,7:22.0,,Defensive rebound by G. Dieng,70,55
244,3,7:16.0,,M. Williams makes 3-pt jump shot from 24 ft,70,58
245,3,7:03.0,Shooting foul by M. Williams (drawn by A. Afflalo),,70,58
246,3,7:03.0,A. Afflalo makes free throw 1 of 2,,71,58
247,3,7:03.0,,Z. LaVine enters the game for M. Williams,71,58
248,3,7:03.0,A. Afflalo makes free throw 2 of 2,,72,58
249,3,7:03.0,,Technical foul by M. Williams,72,58
250,3,7:03.0,A. Afflalo makes technical free throw,,73,58
251,3,6:39.0,,Z. LaVine makes 2-pt jump shot from 21 ft,73,60
252,3,6:25.0,W. Chandler misses 3-pt jump shot from 25 ft,,73,60
253,3,6:24.0,Offensive rebound by K. Faried,,73,60
254,3,6:20.0,T. Mozgov makes 2-pt dunk at rim (assist by K. Faried),,75,60
255,3,5:56.0,,Turnover by T. Young (lost ball),75,60
256,3,5:46.0,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),,77,60
257,3,5:28.0,,Z. LaVine makes 2-pt jump shot from 4 ft,77,62
258,3,5:16.0,Personal foul by Z. LaVine (drawn by T. Lawson),,77,62
259,3,5:16.0,,A. Bennett enters the game for T. Young,77,62
260,3,5:10.0,Turnover by T. Lawson (bad pass; steal by S. Muhammad),,77,62
261,3,5:06.0,,Personal foul by T. Lawson (drawn by Z. LaVine),77,62
262,3,5:00.0,,Turnover by A. Bennett (lost ball; steal by T. Lawson),77,62
263,3,4:51.0,A. Afflalo makes 2-pt jump shot from 10 ft,,79,62
264,3,4:36.0,,Z. LaVine misses 2-pt jump shot from 5 ft (block by T. Mozgov),79,62
265,3,4:33.0,,Offensive rebound by G. Dieng,79,62
266,3,4:33.0,,G. Dieng makes 2-pt tip-in at rim,79,64
267,3,4:19.0,K. Faried misses 2-pt jump shot from 17 ft,,79,64
268,3,4:18.0,Offensive rebound by T. Mozgov,,79,64
269,3,4:15.0,T. Mozgov misses 2-pt hook shot from 5 ft,,79,64
270,3,4:14.0,,Defensive rebound by G. Dieng,79,64
271,3,4:07.0,,S. Muhammad makes 2-pt jump shot from 5 ft,79,66
272,3,4:07.0,,Shooting foul by W. Chandler (drawn by S. Muhammad),79,66
273,3,4:07.0,J. Hickson enters the game for K. Faried,,79,66
274,3,4:07.0,,G. Robinson enters the game for A. Wiggins,79,66
275,3,4:07.0,,S. Muhammad makes free throw 1 of 1,79,67
276,3,3:57.0,T. Lawson makes 2-pt layup at rim,,81,67
277,3,3:34.0,,G. Dieng makes 2-pt jump shot from 15 ft (assist by Z. LaVine),81,69
278,3,3:17.0,T. Mozgov misses 3-pt jump shot from 23 ft,,81,69
279,3,3:16.0,,Defensive rebound by S. Muhammad,81,69
280,3,3:07.0,,A. Bennett misses 2-pt jump shot from 20 ft,81,69
281,3,3:05.0,Defensive rebound by T. Lawson,,81,69
282,3,2:56.0,T. Lawson misses 2-pt jump shot from 17 ft,,81,69
283,3,2:54.0,Offensive rebound by J. Hickson,,81,69
284,3,2:52.0,J. Hickson misses 2-pt layup from 1 ft,,81,69
285,3,2:51.0,Offensive rebound by W. Chandler,,81,69
286,3,2:41.0,A. Afflalo makes 2-pt jump shot from 13 ft,,83,69
287,3,2:15.0,,Turnover by A. Bennett (lost ball; steal by T. Mozgov),83,69
288,3,2:07.0,W. Chandler misses 3-pt jump shot from 23 ft,,83,69
289,3,2:06.0,Offensive rebound by J. Hickson,,83,69
290,3,1:57.0,T. Lawson misses 2-pt jump shot from 16 ft,,83,69
291,3,1:56.0,,Defensive rebound by G. Dieng,83,69
292,3,1:38.0,,S. Muhammad misses 2-pt jump shot from 13 ft,83,69
293,3,1:37.0,Defensive rebound by W. Chandler,,83,69
294,3,1:21.0,T. Mozgov misses 2-pt jump shot from 14 ft,,83,69
295,3,1:19.0,Offensive rebound by J. Hickson,,83,69
296,3,1:13.0,A. Afflalo makes 2-pt jump shot from 20 ft (assist by J. Hickson),,85,69
297,3,0:52.0,,G. Dieng misses 2-pt layup from 2 ft (block by T. Mozgov),85,69
298,3,0:51.0,,Offensive rebound by Team,85,69
299,3,0:51.0,Denver full timeout,,85,69
300,3,0:51.0,,J. Adrien enters the game for G. Dieng,85,69
301,3,0:51.0,,A. Wiggins enters the game for S. Muhammad,85,69
302,3,0:51.0,J. Nurkić enters the game for T. Mozgov,,85,69
303,3,0:51.0,D. Arthur enters the game for T. Lawson,,85,69
304,3,0:51.0,N. Robinson enters the game for W. Chandler,,85,69
305,3,0:48.0,,A. Wiggins misses 2-pt jump shot from 18 ft,85,69
306,3,0:47.0,Defensive rebound by J. Nurkić,,85,69
307,3,0:27.0,J. Hickson makes 2-pt jump shot from 9 ft,,87,69
308,3,0:07.0,,Personal take foul by N. Robinson (drawn by Z. LaVine),87,69
309,3,0:01.0,,Z. LaVine misses 2-pt jump shot from 17 ft,87,69
310,3,0:00.0,,Offensive rebound by Team,87,69
311,4,11:46.0,D. Arthur misses 3-pt jump shot from 25 ft,,87,69
312,4,11:43.0,,Defensive rebound by Z. LaVine,87,69
313,4,11:38.0,,Z. LaVine misses 2-pt layup from 1 ft,87,69
314,4,11:36.0,,Offensive rebound by A. Wiggins,87,69
315,4,11:36.0,,A. Wiggins makes 2-pt dunk at rim,87,71
316,4,11:12.0,A. Afflalo misses 2-pt jump shot from 15 ft,,87,71
317,4,11:10.0,,Defensive rebound by J. Adrien,87,71
318,4,11:02.0,,A. Wiggins misses 2-pt jump shot from 20 ft,87,71
319,4,11:01.0,Defensive rebound by J. Hickson,,87,71
320,4,10:43.0,J. Hickson makes 2-pt jump shot from 7 ft,,89,71
321,4,10:26.0,,Personal block foul by D. Arthur (drawn by A. Wiggins),89,71
322,4,10:22.0,,J. Adrien misses 2-pt layup from 2 ft (block by J. Nurkić),89,71
323,4,10:20.0,Defensive rebound by N. Robinson,,89,71
324,4,10:04.0,D. Arthur makes 3-pt jump shot from 25 ft (assist by A. Afflalo),,92,71
325,4,9:48.0,,G. Robinson misses 2-pt jump shot from 19 ft,92,71
326,4,9:47.0,Defensive rebound by J. Nurkić,,92,71
327,4,9:36.0,J. Nurkić misses 2-pt jump shot from 18 ft,,92,71
328,4,9:35.0,,Defensive rebound by T. Daniels,92,71
329,4,9:27.0,,T. Daniels misses 2-pt layup at rim,92,71
330,4,9:26.0,Defensive rebound by A. Afflalo,,92,71
331,4,9:22.0,D. Arthur makes 2-pt dunk at rim (assist by N. Robinson),,94,71
332,4,9:21.0,,Minnesota full timeout,94,71
333,4,9:21.0,,S. Muhammad enters the game for G. Robinson,94,71
334,4,9:21.0,,M. Williams enters the game for Z. LaVine,94,71
335,4,9:21.0,W. Chandler enters the game for A. Afflalo,,94,71
336,4,9:21.0,,T. Young enters the game for T. Daniels,94,71
337,4,9:07.0,,A. Wiggins misses 2-pt jump shot from 19 ft,94,71
338,4,9:06.0,,Offensive rebound by J. Adrien,94,71
339,4,9:06.0,,Personal foul by N. Robinson (drawn by J. Adrien),94,71
340,4,8:52.0,,T. Young misses 3-pt jump shot from 23 ft,94,71
341,4,8:50.0,,Offensive rebound by A. Wiggins,94,71
342,4,8:45.0,,M. Williams misses 3-pt jump shot from 25 ft,94,71
343,4,8:44.0,,Offensive rebound by T. Young,94,71
344,4,8:40.0,,M. Williams makes 2-pt jump shot from 13 ft (assist by T. Young),94,73
345,4,8:22.0,D. Arthur misses 3-pt jump shot from 24 ft,,94,73
346,4,8:21.0,,Defensive rebound by Team,94,73
347,4,8:21.0,Loose ball foul by J. Nurkić (drawn by J. Adrien),,94,73
348,4,8:12.0,,T. Young makes 3-pt jump shot from 24 ft (assist by M. Williams),94,76
349,4,7:47.0,N. Robinson misses 3-pt jump shot from 27 ft,,94,76
350,4,7:46.0,Offensive rebound by J. Nurkić,,94,76
351,4,7:43.0,J. Nurkić makes 2-pt jump shot from 5 ft,,96,76
352,4,7:34.0,,M. Williams misses 3-pt jump shot from 25 ft,96,76
353,4,7:33.0,Defensive rebound by N. Robinson,,96,76
354,4,7:13.0,J. Nurkić misses 2-pt layup at rim (block by J. Adrien),,96,76
355,4,7:12.0,,Defensive rebound by T. Young,96,76
356,4,7:08.0,,Turnover by T. Young (lost ball; steal by J. Hickson),96,76
357,4,7:06.0,Turnover by J. Hickson (bad pass; steal by T. Young),,96,76
358,4,7:01.0,,A. Wiggins makes 3-pt jump shot from 23 ft (assist by T. Young),96,79
359,4,6:59.0,Denver full timeout,,96,79
360,4,6:59.0,,G. Dieng enters the game for J. Adrien,96,79
361,4,6:46.0,Turnover by J. Nurkić (bad pass),,96,79
362,4,6:34.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by T. Young),96,82
363,4,6:16.0,W. Chandler makes 2-pt jump shot from 8 ft (assist by N. Robinson),,98,82
364,4,5:51.0,,Shooting foul by D. Arthur (drawn by S. Muhammad),98,82
365,4,5:51.0,,S. Muhammad makes free throw 1 of 2,98,83
366,4,5:51.0,,S. Muhammad makes free throw 2 of 2,98,84
367,4,5:38.0,N. Robinson misses 3-pt jump shot from 25 ft,,98,84
368,4,5:36.0,Offensive rebound by Team,,98,84
369,4,5:26.0,J. Nurkić makes 2-pt layup at rim (assist by N. Robinson),,100,84
370,4,5:16.0,,M. Williams misses 3-pt jump shot from 25 ft,100,84
371,4,5:14.0,,Offensive rebound by G. Dieng,100,84
372,4,5:14.0,,Shooting foul by D. Arthur (drawn by G. Dieng),100,84
373,4,5:14.0,,G. Dieng makes free throw 1 of 2,100,85
374,4,5:14.0,,G. Dieng makes free throw 2 of 2,100,86
375,4,5:01.0,J. Nurkić misses 2-pt jump shot from 21 ft,,100,86
376,4,5:00.0,,Defensive rebound by A. Wiggins,100,86
377,4,4:50.0,,A. Wiggins makes 2-pt layup from 2 ft,100,88
378,4,4:31.0,Turnover by N. Robinson (bad pass; steal by G. Dieng),,100,88
379,4,4:20.0,,Shooting foul by D. Arthur (drawn by T. Young),100,88
380,4,4:20.0,,T. Young makes free throw 1 of 2,100,89
