,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
127,2,10:00.0,,Personal foul by J. Smith (drawn by T. Hansbrough),27,34
128,2,9:48.0,,L. Williams makes 3-pt jump shot from 24 ft,27,37
129,2,9:47.0,New York full timeout,,27,37
130,2,9:47.0,L. Thomas enters the game for J. Smith,,27,37
131,2,9:47.0,A. Bargnani enters the game for T. Wear,,27,37
132,2,9:47.0,L. Galloway enters the game for R. Ledo,,27,37
133,2,9:32.0,L. Thomas makes 2-pt jump shot from 20 ft (assist by L. Galloway),,29,37
134,2,9:18.0,,L. Williams misses 3-pt jump shot from 23 ft,29,37
135,2,9:16.0,Defensive rebound by Q. Acy,,29,37
136,2,8:56.0,Q. Acy makes 2-pt jump shot from 17 ft (assist by S. Larkin),,31,37
137,2,8:36.0,,T. Hansbrough makes 2-pt jump shot from 2 ft (assist by G. Vásquez),31,39
138,2,8:23.0,Turnover by L. Thomas (bad pass; steal by J. Johnson),,31,39
139,2,8:17.0,,J. Johnson makes 2-pt jump shot from 9 ft,31,41
140,2,7:52.0,L. Thomas misses 2-pt jump shot from 20 ft,,31,41
141,2,7:51.0,,Defensive rebound by J. Johnson,31,41
142,2,7:43.0,,T. Hansbrough makes 2-pt layup from 1 ft (assist by J. Johnson),31,43
143,2,7:26.0,L. Galloway misses 2-pt jump shot from 19 ft,,31,43
144,2,7:25.0,Offensive rebound by L. Thomas,,31,43
145,2,7:24.0,Shooting foul by J. Johnson (drawn by L. Thomas),,31,43
146,2,7:24.0,L. Thomas misses free throw 1 of 2,,31,43
147,2,7:24.0,Offensive rebound by Team,,31,43
148,2,7:24.0,,D. DeRozan enters the game for L. Williams,31,43
149,2,7:24.0,L. Thomas misses free throw 2 of 2,,31,43
150,2,7:23.0,,Defensive rebound by T. Hansbrough,31,43
151,2,7:22.0,Technical foul by Team,,31,43
152,2,7:22.0,,D. DeRozan makes technical free throw,31,44
153,2,7:05.0,,J. Johnson makes 2-pt layup from 1 ft,31,46
154,2,7:05.0,,Shooting foul by Q. Acy (drawn by J. Johnson),31,46
155,2,7:05.0,A. Shved enters the game for S. Larkin,,31,46
156,2,7:05.0,L. Amundson enters the game for Q. Acy,,31,46
157,2,7:05.0,,J. Johnson makes free throw 1 of 1,31,47
158,2,6:45.0,Personal foul by J. Johnson (drawn by A. Shved),,31,47
159,2,6:30.0,L. Amundson misses 2-pt jump shot from 17 ft,,31,47
160,2,6:28.0,,Defensive rebound by T. Hansbrough,31,47
161,2,6:17.0,,T. Hansbrough misses 2-pt hook shot from 1 ft,31,47
162,2,6:16.0,,Offensive rebound by J. Johnson,31,47
163,2,6:16.0,,Turnover by J. Johnson (lost ball; steal by L. Galloway),31,47
164,2,6:16.0,,Loose ball foul by J. Johnson (drawn by L. Galloway),31,47
165,2,6:16.0,L. Thomas makes free throw 1 of 2,,32,47
166,2,6:16.0,,T. Ross enters the game for J. Johnson,32,47
167,2,6:16.0,,J. Valančiūnas enters the game for T. Hansbrough,32,47
168,2,6:16.0,L. Thomas makes free throw 2 of 2,,33,47
169,2,5:50.0,,D. DeRozan misses 2-pt jump shot from 20 ft,33,47
170,2,5:50.0,Defensive rebound by Team,,33,47
171,2,5:50.0,,Loose ball foul by J. Valančiūnas (drawn by L. Amundson),33,47
172,2,5:50.0,Official timeout,,33,47
173,2,5:50.0,L. Amundson misses free throw 1 of 2,,33,47
174,2,5:50.0,Offensive rebound by Team,,33,47
175,2,5:50.0,L. Amundson misses free throw 2 of 2,,33,47
176,2,5:49.0,,Defensive rebound by J. Valančiūnas,33,47
177,2,5:33.0,,P. Patterson misses 2-pt jump shot from 17 ft,33,47
178,2,5:32.0,,Offensive rebound by P. Patterson,33,47
179,2,5:22.0,,Turnover by G. Vásquez (bad pass; steal by L. Galloway),33,47
180,2,5:17.0,Turnover by L. Galloway (lost ball),,33,47
181,2,4:58.0,,Turnover by G. Vásquez (bad pass; steal by L. Amundson),33,47
182,2,4:47.0,Turnover by A. Shved (bad pass; steal by T. Ross),,33,47
183,2,4:41.0,,G. Vásquez makes 2-pt layup from 1 ft (assist by J. Valančiūnas),33,49
184,2,4:17.0,L. Thomas makes 2-pt jump shot from 19 ft,,35,49
185,2,3:59.0,,J. Valančiūnas misses 2-pt jump shot from 4 ft (block by A. Bargnani),35,49
186,2,3:57.0,,Offensive rebound by T. Ross,35,49
187,2,3:52.0,,P. Patterson misses 3-pt jump shot from 24 ft,35,49
188,2,3:51.0,Defensive rebound by A. Shved,,35,49
189,2,3:39.0,A. Bargnani makes 2-pt jump shot from 20 ft (assist by A. Shved),,37,49
190,2,3:33.0,,Toronto full timeout,37,49
191,2,3:33.0,,L. Williams enters the game for G. Vásquez,37,49
192,2,3:33.0,,A. Johnson enters the game for P. Patterson,37,49
193,2,3:24.0,,A. Johnson makes 2-pt dunk at rim (assist by J. Valančiūnas),37,51
194,2,3:05.0,A. Bargnani misses 2-pt jump shot from 19 ft,,37,51
195,2,3:02.0,Offensive rebound by L. Amundson,,37,51
196,2,2:48.0,L. Galloway misses 3-pt jump shot from 25 ft,,37,51
197,2,2:47.0,,Defensive rebound by A. Johnson,37,51
198,2,2:32.0,,Turnover by A. Johnson (offensive goaltending),37,51
199,2,2:15.0,A. Shved misses 2-pt jump shot from 19 ft,,37,51
200,2,2:14.0,,Defensive rebound by Team,37,51
201,2,2:04.0,,Shooting foul by L. Galloway (drawn by D. DeRozan),37,51
202,2,2:04.0,,D. DeRozan makes free throw 1 of 2,37,52
203,2,2:04.0,S. Larkin enters the game for A. Shved,,37,52
204,2,2:04.0,,D. DeRozan makes free throw 2 of 2,37,53
205,2,1:45.0,A. Bargnani misses 2-pt jump shot from 14 ft,,37,53
206,2,1:43.0,,Defensive rebound by J. Valančiūnas,37,53
207,2,1:28.0,,Turnover by A. Johnson (lost ball; steal by L. Amundson),37,53
208,2,1:20.0,L. Galloway misses 2-pt layup from 1 ft,,37,53
209,2,1:18.0,Offensive rebound by L. Amundson,,37,53
210,2,1:14.0,L. Thomas misses 2-pt jump shot from 21 ft,,37,53
211,2,1:13.0,,Defensive rebound by J. Valančiūnas,37,53
212,2,1:02.0,,Shooting foul by L. Galloway (drawn by L. Williams),37,53
213,2,1:02.0,,L. Williams makes free throw 1 of 2,37,54
214,2,1:02.0,,L. Williams misses free throw 2 of 2,37,54
215,2,1:01.0,Defensive rebound by L. Amundson,,37,54
216,2,0:47.0,Shooting foul by T. Ross (drawn by A. Bargnani),,37,54
217,2,0:47.0,A. Bargnani makes free throw 1 of 2,,38,54
218,2,0:47.0,A. Bargnani makes free throw 2 of 2,,39,54
219,2,0:37.0,,L. Williams misses 2-pt jump shot from 19 ft,39,54
220,2,0:35.0,,Offensive rebound by J. Valančiūnas,39,54
221,2,0:33.0,,J. Valančiūnas misses 2-pt layup from 2 ft (block by L. Amundson),39,54
222,2,0:31.0,Defensive rebound by S. Larkin,,39,54
223,2,0:07.0,A. Bargnani makes 2-pt jump shot from 20 ft (assist by L. Galloway),,41,54
224,2,0:00.0,,D. DeRozan makes 2-pt jump shot from 18 ft,41,56
225,3,11:47.0,A. Bargnani makes 2-pt jump shot from 11 ft (assist by L. Amundson),,43,56
226,3,11:21.0,,G. Vásquez makes 2-pt layup from 1 ft,43,58
227,3,11:03.0,,Offensive charge foul by L. Amundson (drawn by A. Johnson),43,58
228,3,11:03.0,Turnover by L. Amundson (offensive foul),,43,58
229,3,10:51.0,,Turnover by A. Johnson (bad pass; steal by L. Thomas),43,58
230,3,10:39.0,L. Thomas makes 2-pt hook shot from 7 ft,,45,58
231,3,10:17.0,,T. Ross misses 2-pt jump shot from 13 ft,45,58
232,3,10:16.0,Defensive rebound by L. Amundson,,45,58
233,3,10:08.0,L. Thomas makes 3-pt jump shot from 22 ft (assist by S. Larkin),,48,58
234,3,9:54.0,,Personal foul by S. Larkin (drawn by A. Johnson),48,58
235,3,9:41.0,,D. DeRozan misses 2-pt jump shot from 6 ft,48,58
236,3,9:40.0,Defensive rebound by L. Thomas,,48,58
237,3,9:16.0,A. Bargnani misses 2-pt hook shot from 2 ft,,48,58
238,3,9:16.0,Offensive rebound by Team,,48,58
239,3,9:16.0,Turnover by Team (shot clock),,48,58
240,3,9:07.0,,D. DeRozan misses 2-pt jump shot from 22 ft,48,58
241,3,9:06.0,Defensive rebound by L. Galloway,,48,58
242,3,9:01.0,L. Galloway makes 2-pt layup from 2 ft,,50,58
243,3,9:01.0,,Toronto full timeout,50,58
244,3,8:54.0,,Personal foul by L. Amundson (drawn by J. Valančiūnas),50,58
245,3,8:39.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft,50,60
246,3,8:19.0,Personal foul by A. Johnson (drawn by S. Larkin),,50,60
247,3,8:19.0,Technical foul by L. Amundson,,50,60
248,3,8:19.0,,D. DeRozan makes technical free throw,50,61
249,3,8:05.0,L. Galloway misses 3-pt jump shot from 24 ft,,50,61
250,3,8:04.0,,Defensive rebound by D. DeRozan,50,61
251,3,7:54.0,,A. Johnson misses 3-pt jump shot from 24 ft,50,61
252,3,7:52.0,Defensive rebound by L. Amundson,,50,61
253,3,7:44.0,L. Galloway misses 2-pt layup from 1 ft,,50,61
254,3,7:43.0,Offensive rebound by L. Amundson,,50,61
255,3,7:41.0,L. Amundson misses 2-pt layup from 1 ft (block by J. Valančiūnas),,50,61
256,3,7:40.0,,Defensive rebound by A. Johnson,50,61
257,3,7:32.0,,J. Valančiūnas misses 2-pt layup from 1 ft,50,61
258,3,7:31.0,Defensive rebound by L. Amundson,,50,61
259,3,7:23.0,A. Bargnani misses 2-pt jump shot from 18 ft,,50,61
260,3,7:22.0,,Defensive rebound by D. DeRozan,50,61
261,3,7:10.0,,G. Vásquez makes 2-pt jump shot from 3 ft (assist by D. DeRozan),50,63
262,3,6:49.0,,Violation by G. Vásquez (kicked ball),50,63
263,3,6:49.0,C. Aldrich enters the game for L. Amundson,,50,63
264,3,6:37.0,L. Thomas misses 2-pt hook shot from 7 ft,,50,63
265,3,6:36.0,,Defensive rebound by J. Valančiūnas,50,63
266,3,6:21.0,,Shooting foul by S. Larkin (drawn by J. Valančiūnas),50,63
267,3,6:21.0,,J. Valančiūnas makes free throw 1 of 2,50,64
268,3,6:21.0,,P. Patterson enters the game for A. Johnson,50,64
269,3,6:21.0,,J. Valančiūnas makes free throw 2 of 2,50,65
270,3,6:01.0,C. Aldrich misses 2-pt hook shot from 9 ft,,50,65
271,3,6:00.0,,Defensive rebound by J. Valančiūnas,50,65
272,3,5:49.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by P. Patterson),50,67
273,3,5:31.0,Shooting foul by J. Valančiūnas (drawn by L. Thomas),,50,67
274,3,5:31.0,L. Thomas makes free throw 1 of 2,,51,67
275,3,5:31.0,J. Smith enters the game for A. Bargnani,,51,67
276,3,5:31.0,L. Thomas makes free throw 2 of 2,,52,67
277,3,5:25.0,,Personal foul by J. Smith (drawn by P. Patterson),52,67
278,3,5:25.0,,L. Williams enters the game for T. Ross,52,67
279,3,5:21.0,,Offensive foul by J. Valančiūnas (drawn by C. Aldrich),52,67
280,3,5:21.0,,Turnover by J. Valančiūnas (offensive foul),52,67
281,3,5:08.0,L. Galloway misses 3-pt jump shot from 25 ft,,52,67
282,3,5:07.0,,Defensive rebound by J. Valančiūnas,52,67
283,3,4:53.0,,Turnover by P. Patterson (bad pass),52,67
284,3,4:53.0,,T. Hansbrough enters the game for J. Valančiūnas,52,67
285,3,4:43.0,L. Thomas makes 2-pt jump shot from 9 ft,,54,67
286,3,4:17.0,,G. Vásquez misses 3-pt jump shot from 24 ft,54,67
287,3,4:16.0,Defensive rebound by C. Aldrich,,54,67
288,3,4:13.0,Turnover by S. Larkin (bad pass),,54,67
289,3,3:59.0,,L. Williams misses 3-pt jump shot from 24 ft,54,67
290,3,3:57.0,,Offensive rebound by T. Hansbrough,54,67
291,3,3:50.0,,G. Vásquez makes 2-pt jump shot from 8 ft,54,69
292,3,3:36.0,S. Larkin makes 3-pt jump shot from 24 ft (assist by L. Galloway),,57,69
293,3,3:17.0,,T. Hansbrough makes 2-pt layup from 1 ft (assist by L. Williams),57,71
294,3,3:17.0,,Shooting foul by L. Thomas (drawn by T. Hansbrough),57,71
295,3,3:17.0,,T. Hansbrough makes free throw 1 of 1,57,72
296,3,3:05.0,C. Aldrich makes 2-pt dunk at rim (assist by S. Larkin),,59,72
297,3,2:46.0,,G. Vásquez makes 2-pt jump shot from 11 ft (assist by D. DeRozan),59,74
298,3,2:31.0,Turnover by J. Smith (bad pass; steal by P. Patterson),,59,74
299,3,2:13.0,,D. DeRozan misses 2-pt jump shot from 21 ft,59,74
300,3,2:12.0,Defensive rebound by C. Aldrich,,59,74
301,3,1:54.0,J. Smith makes 3-pt jump shot from 23 ft (assist by L. Galloway),,62,74
302,3,1:31.0,,Turnover by T. Hansbrough (lost ball; steal by C. Aldrich),62,74
303,3,1:23.0,New York full timeout,,62,74
304,3,1:05.0,S. Larkin misses 3-pt jump shot from 23 ft,,62,74
305,3,1:03.0,,Defensive rebound by P. Patterson,62,74
306,3,0:48.0,,L. Williams misses 2-pt jump shot from 16 ft,62,74
307,3,0:47.0,Defensive rebound by C. Aldrich,,62,74
308,3,0:39.0,L. Galloway makes 2-pt layup from 2 ft,,64,74
309,3,0:36.0,,Turnover by G. Vásquez (bad pass),64,74
310,3,0:31.0,Personal block foul by T. Hansbrough (drawn by S. Larkin),,64,74
311,3,0:24.0,C. Aldrich makes 2-pt hook shot from 6 ft (assist by L. Galloway),,66,74
312,3,0:00.0,,Turnover by D. DeRozan (bad pass; steal by J. Smith),66,74
313,4,11:40.0,,J. Johnson misses 2-pt jump shot from 19 ft,66,74
314,4,11:39.0,Defensive rebound by S. Larkin,,66,74
315,4,11:32.0,S. Larkin misses 2-pt layup from 2 ft,,66,74
316,4,11:31.0,,Defensive rebound by P. Patterson,66,74
317,4,11:21.0,,Shooting foul by C. Aldrich (drawn by T. Hansbrough),66,74
318,4,11:21.0,,T. Hansbrough makes 2-pt layup from 1 ft (assist by P. Patterson),66,76
319,4,11:21.0,T. Wear enters the game for L. Thomas,,66,76
320,4,11:21.0,,T. Hansbrough misses free throw 1 of 1,66,76
321,4,11:21.0,Defensive rebound by J. Smith,,66,76
322,4,10:58.0,S. Larkin misses 3-pt jump shot from 24 ft,,66,76
323,4,10:57.0,Offensive rebound by T. Wear,,66,76
324,4,10:41.0,C. Aldrich misses 2-pt hook shot from 8 ft,,66,76
325,4,10:40.0,,Defensive rebound by J. Johnson,66,76
326,4,10:27.0,,L. Williams makes 2-pt jump shot from 4 ft,66,78
327,4,10:12.0,R. Ledo makes 3-pt jump shot from 25 ft (assist by S. Larkin),,69,78
328,4,9:51.0,,L. Williams misses 2-pt layup from 2 ft,69,78
329,4,9:50.0,Defensive rebound by S. Larkin,,69,78
330,4,9:46.0,R. Ledo makes 2-pt layup from 2 ft (assist by S. Larkin),,71,78
331,4,9:46.0,Shooting foul by T. Ross (drawn by R. Ledo),,71,78
332,4,9:46.0,R. Ledo makes free throw 1 of 1,,72,78
333,4,9:31.0,,T. Ross makes 2-pt jump shot from 14 ft,72,80
334,4,9:31.0,,Shooting foul by R. Ledo (drawn by T. Ross),72,80
335,4,9:31.0,,T. Ross makes free throw 1 of 1,72,81
336,4,9:16.0,C. Aldrich misses 2-pt hook shot from 8 ft,,72,81
337,4,9:15.0,,Defensive rebound by T. Ross,72,81
338,4,9:01.0,,Shooting foul by C. Aldrich (drawn by T. Hansbrough),72,81
339,4,9:01.0,,T. Hansbrough makes free throw 1 of 2,72,82
340,4,9:01.0,New York full timeout,,72,82
341,4,9:01.0,A. Bargnani enters the game for C. Aldrich,,72,82
342,4,9:01.0,L. Galloway enters the game for S. Larkin,,72,82
343,4,9:01.0,,T. Hansbrough makes free throw 2 of 2,72,83
344,4,8:46.0,R. Ledo misses 2-pt jump shot from 5 ft,,72,83
345,4,8:46.0,,Defensive rebound by T. Hansbrough,72,83
346,4,8:28.0,,L. Williams makes 2-pt jump shot from 15 ft (assist by P. Patterson),72,85
347,4,8:10.0,R. Ledo misses 2-pt layup from 3 ft,,72,85
348,4,8:09.0,,Defensive rebound by P. Patterson,72,85
349,4,8:04.0,,Shooting foul by R. Ledo (drawn by L. Williams),72,85
350,4,8:04.0,,L. Williams makes free throw 1 of 3,72,86
351,4,8:04.0,,L. Williams makes free throw 2 of 3,72,87
352,4,8:04.0,S. Larkin enters the game for R. Ledo,,72,87
353,4,8:04.0,,L. Williams makes free throw 3 of 3,72,88
354,4,7:40.0,A. Bargnani misses 2-pt jump shot from 11 ft,,72,88
355,4,7:39.0,,Defensive rebound by J. Johnson,72,88
356,4,7:31.0,,J. Johnson makes 2-pt layup from 2 ft,72,90
357,4,7:18.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by T. Wear),,75,90
358,4,7:04.0,,P. Patterson misses 3-pt jump shot from 24 ft,75,90
359,4,7:03.0,Defensive rebound by T. Wear,,75,90
360,4,6:37.0,T. Wear misses 2-pt jump shot from 22 ft,,75,90
361,4,6:36.0,,Defensive rebound by L. Williams,75,90
362,4,6:23.0,,T. Hansbrough makes 2-pt hook shot from 2 ft (assist by J. Johnson),75,92
363,4,6:04.0,J. Smith misses 3-pt jump shot from 22 ft,,75,92
364,4,6:03.0,,Defensive rebound by P. Patterson,75,92
365,4,5:56.0,,Turnover by J. Johnson (lost ball),75,92
366,4,5:56.0,Official timeout,,75,92
367,4,5:56.0,,D. DeRozan enters the game for T. Ross,75,92
368,4,5:56.0,L. Thomas enters the game for T. Wear,,75,92
369,4,5:45.0,L. Galloway misses 3-pt jump shot from 24 ft,,75,92
370,4,5:44.0,,Defensive rebound by D. DeRozan,75,92
371,4,5:36.0,,Turnover by D. DeRozan (lost ball; steal by S. Larkin),75,92
372,4,5:32.0,L. Galloway makes 2-pt jump shot from 18 ft (assist by S. Larkin),,77,92
373,4,5:04.0,,Turnover by L. Williams (lost ball; steal by S. Larkin),77,92
374,4,4:56.0,L. Thomas makes 2-pt layup from 2 ft (assist by S. Larkin),,79,92
375,4,4:55.0,,Toronto full timeout,79,92
376,4,4:55.0,,J. Valančiūnas enters the game for J. Johnson,79,92
377,4,4:55.0,,G. Vásquez enters the game for T. Hansbrough,79,92
378,4,4:42.0,,D. DeRozan makes 2-pt jump shot from 15 ft,79,94
379,4,4:23.0,A. Bargnani makes 2-pt jump shot from 11 ft (assist by J. Smith),,81,94
380,4,4:05.0,,D. DeRozan makes 3-pt jump shot from 22 ft (assist by P. Patterson),81,97
