,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
34,1,6:28.0,,T. Young misses 2-pt jump shot from 16 ft,10,7
35,1,6:27.0,Defensive rebound by W. Matthews,,10,7
36,1,6:12.0,N. Batum misses 3-pt jump shot from 25 ft,,10,7
37,1,6:11.0,,Defensive rebound by A. Wiggins,10,7
38,1,6:07.0,,Turnover by Z. LaVine (bad pass),10,7
39,1,5:59.0,L. Aldridge misses 2-pt jump shot from 18 ft,,10,7
40,1,5:58.0,,Defensive rebound by G. Dieng,10,7
41,1,5:50.0,,T. Young misses 2-pt jump shot from 3 ft (block by L. Aldridge),10,7
42,1,5:49.0,Defensive rebound by W. Matthews,,10,7
43,1,5:45.0,,Minnesota full timeout,10,7
44,1,5:45.0,,S. Muhammad enters the game for C. Brewer,10,7
45,1,5:45.0,S. Blake enters the game for W. Matthews,,10,7
46,1,5:44.0,D. Lillard makes 2-pt layup at rim (assist by N. Batum),,12,7
47,1,5:24.0,,T. Young misses 2-pt jump shot from 16 ft,12,7
48,1,5:24.0,,Offensive rebound by G. Dieng,12,7
49,1,5:11.0,,S. Muhammad misses 2-pt jump shot from 10 ft,12,7
50,1,5:10.0,Defensive rebound by R. Lopez,,12,7
51,1,5:02.0,D. Lillard misses 2-pt jump shot from 16 ft,,12,7
52,1,5:01.0,,Defensive rebound by Team,12,7
53,1,5:01.0,C. Kaman enters the game for R. Lopez,,12,7
54,1,4:42.0,,A. Wiggins makes 2-pt jump shot from 13 ft (assist by T. Young),12,9
55,1,4:24.0,Personal foul by G. Dieng (drawn by L. Aldridge),,12,9
56,1,4:24.0,,A. Bennett enters the game for G. Dieng,12,9
57,1,4:24.0,,J. Adrien enters the game for T. Young,12,9
58,1,4:18.0,C. Kaman misses 2-pt jump shot from 13 ft,,12,9
59,1,4:17.0,,Defensive rebound by Z. LaVine,12,9
60,1,4:05.0,,J. Adrien misses 2-pt jump shot from 17 ft,12,9
61,1,4:05.0,Defensive rebound by Team,,12,9
62,1,3:46.0,C. Kaman misses 2-pt jump shot from 10 ft (block by J. Adrien),,12,9
63,1,3:45.0,,Defensive rebound by A. Bennett,12,9
64,1,3:41.0,,Personal foul by S. Blake (drawn by A. Wiggins),12,9
65,1,3:33.0,,A. Wiggins misses 2-pt layup from 1 ft,12,9
66,1,3:33.0,Defensive rebound by D. Lillard,,12,9
67,1,3:27.0,Personal foul by Z. LaVine (drawn by D. Lillard),,12,9
68,1,3:16.0,D. Lillard misses 3-pt jump shot from 24 ft,,12,9
69,1,3:14.0,,Defensive rebound by S. Muhammad,12,9
70,1,3:04.0,,S. Muhammad makes 2-pt layup at rim,12,11
71,1,2:49.0,N. Batum misses 3-pt jump shot from 26 ft,,12,11
72,1,2:48.0,,Defensive rebound by J. Adrien,12,11
73,1,2:42.0,,Shooting foul by L. Aldridge (drawn by S. Muhammad),12,11
74,1,2:42.0,Portland full timeout,,12,11
75,1,2:42.0,W. Matthews enters the game for N. Batum,,12,11
76,1,2:42.0,A. Crabbe enters the game for D. Lillard,,12,11
77,1,2:42.0,,S. Muhammad makes free throw 1 of 2,12,12
78,1,2:42.0,,S. Muhammad makes free throw 2 of 2,12,13
79,1,2:32.0,Personal foul by A. Bennett (drawn by L. Aldridge),,12,13
80,1,2:16.0,C. Kaman makes 2-pt jump shot from 7 ft,,14,13
81,1,2:02.0,,A. Wiggins makes 2-pt jump shot from 12 ft (assist by J. Adrien),14,15
82,1,1:50.0,C. Kaman misses 2-pt jump shot from 14 ft,,14,15
83,1,1:50.0,,Defensive rebound by J. Adrien,14,15
84,1,1:37.0,,A. Bennett misses 2-pt jump shot from 18 ft,14,15
85,1,1:37.0,,Offensive rebound by S. Muhammad,14,15
86,1,1:31.0,,S. Muhammad makes 2-pt jump shot from 7 ft,14,17
87,1,1:13.0,C. Kaman makes 2-pt jump shot from 15 ft (assist by S. Blake),,16,17
88,1,0:55.0,,Personal foul by W. Matthews (drawn by A. Wiggins),16,17
89,1,0:55.0,,A. Wiggins misses free throw 1 of 2,16,17
90,1,0:55.0,,Offensive rebound by Team,16,17
91,1,0:55.0,,A. Wiggins makes free throw 2 of 2,16,18
92,1,0:38.0,L. Aldridge misses 2-pt jump shot from 15 ft,,16,18
93,1,0:37.0,,Defensive rebound by A. Wiggins,16,18
94,1,0:32.0,,Offensive foul by A. Bennett (drawn by S. Blake),16,18
95,1,0:32.0,,Turnover by A. Bennett (offensive foul),16,18
96,1,0:32.0,,T. Young enters the game for A. Bennett,16,18
97,1,0:18.0,Turnover by S. Blake (bad pass; steal by T. Young),,16,18
98,1,0:14.0,,Personal foul by A. Crabbe (drawn by Z. LaVine),16,18
99,1,0:14.0,,Z. LaVine makes free throw 1 of 2,16,19
100,1,0:14.0,,R. Hummel enters the game for T. Young,16,19
101,1,0:14.0,,C. Brewer enters the game for A. Wiggins,16,19
102,1,0:14.0,D. Lillard enters the game for L. Aldridge,,16,19
103,1,0:14.0,,Z. LaVine makes free throw 2 of 2,16,20
104,1,0:03.0,Personal foul by C. Brewer (drawn by D. Lillard),,16,20
105,1,0:00.0,S. Blake misses 3-pt jump shot from 23 ft,,16,20
106,1,0:00.0,Offensive rebound by Team,,16,20
107,2,11:44.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by J. Freeland),,19,20
108,2,11:26.0,,S. Muhammad makes 2-pt jump shot from 4 ft (assist by R. Hummel),19,22
109,2,11:16.0,Turnover by C. Kaman (bad pass; steal by S. Muhammad),,19,22
110,2,10:57.0,,Turnover by Z. LaVine (bad pass; steal by S. Blake),19,22
111,2,10:43.0,W. Matthews misses 3-pt jump shot from 25 ft,,19,22
112,2,10:43.0,Offensive rebound by C. Kaman,,19,22
113,2,10:41.0,C. Kaman makes 2-pt layup at rim,,21,22
114,2,10:41.0,Shooting foul by J. Adrien (drawn by C. Kaman),,21,22
115,2,10:41.0,N. Batum enters the game for W. Matthews,,21,22
116,2,10:41.0,,A. Wiggins enters the game for Z. LaVine,21,22
117,2,10:41.0,C. Kaman misses free throw 1 of 1,,21,22
118,2,10:40.0,,Defensive rebound by J. Adrien,21,22
119,2,10:30.0,,S. Muhammad misses 2-pt jump shot from 20 ft,21,22
120,2,10:27.0,,Offensive rebound by S. Muhammad,21,22
121,2,10:24.0,,J. Adrien misses 2-pt layup from 1 ft (block by C. Kaman),21,22
122,2,10:22.0,Defensive rebound by C. Kaman,,21,22
123,2,10:20.0,Turnover by C. Kaman (bad pass; steal by C. Brewer),,21,22
124,2,10:12.0,,S. Muhammad misses 3-pt jump shot from 23 ft,21,22
125,2,10:10.0,,Offensive rebound by Team,21,22
126,2,10:10.0,Loose ball foul by A. Crabbe (drawn by S. Muhammad),,21,22
127,2,10:10.0,,T. Young enters the game for R. Hummel,21,22
128,2,10:07.0,,Offensive foul by A. Wiggins (drawn by A. Crabbe),21,22
129,2,10:07.0,,Turnover by A. Wiggins (offensive foul),21,22
130,2,9:48.0,C. Kaman misses 2-pt jump shot from 3 ft,,21,22
131,2,9:47.0,,Defensive rebound by J. Adrien,21,22
132,2,9:29.0,,J. Adrien makes 2-pt hook shot from 5 ft (assist by A. Wiggins),21,24
133,2,9:24.0,Personal foul by S. Muhammad (drawn by A. Crabbe),,21,24
134,2,9:09.0,Turnover by C. Kaman (3 sec),,21,24
135,2,8:55.0,,C. Brewer makes 2-pt layup from 1 ft (assist by A. Wiggins),21,26
136,2,8:48.0,Turnover by S. Blake (lost ball; steal by C. Brewer),,21,26
137,2,8:43.0,,S. Muhammad makes 2-pt dunk at rim (assist by T. Young),21,28
138,2,8:40.0,Portland full timeout,,21,28
139,2,8:40.0,D. Lillard enters the game for S. Blake,,21,28
140,2,8:27.0,D. Lillard misses 3-pt jump shot from 26 ft,,21,28
141,2,8:26.0,Offensive rebound by C. Kaman,,21,28
142,2,8:20.0,C. Kaman misses 2-pt jump shot from 3 ft (block by J. Adrien),,21,28
143,2,8:19.0,,Defensive rebound by J. Adrien,21,28
144,2,8:03.0,,A. Wiggins makes 2-pt jump shot from 16 ft (assist by C. Brewer),21,30
145,2,7:44.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by C. Kaman),,24,30
146,2,7:32.0,,C. Brewer misses 2-pt layup from 4 ft,24,30
147,2,7:31.0,,Offensive rebound by S. Muhammad,24,30
148,2,7:31.0,,S. Muhammad misses 2-pt layup from 2 ft,24,30
149,2,7:29.0,,Offensive rebound by T. Young,24,30
150,2,7:26.0,,S. Muhammad misses 2-pt layup from 2 ft (block by C. Kaman),24,30
151,2,7:23.0,,Offensive rebound by J. Adrien,24,30
152,2,7:11.0,,Shooting foul by N. Batum (drawn by C. Brewer),24,30
153,2,7:11.0,,C. Brewer makes free throw 1 of 2,24,31
154,2,7:11.0,L. Aldridge enters the game for J. Freeland,,24,31
155,2,7:11.0,R. Lopez enters the game for C. Kaman,,24,31
156,2,7:11.0,,C. Brewer makes free throw 2 of 2,24,32
157,2,6:49.0,A. Crabbe misses 3-pt jump shot from 24 ft,,24,32
158,2,6:48.0,Offensive rebound by R. Lopez,,24,32
159,2,6:44.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by R. Lopez),,27,32
160,2,6:30.0,,C. Brewer makes 2-pt dunk at rim,27,34
161,2,6:08.0,R. Lopez misses 2-pt jump shot from 5 ft,,27,34
162,2,6:08.0,,Defensive rebound by J. Adrien,27,34
163,2,5:57.0,,T. Young misses 2-pt jump shot from 6 ft (block by L. Aldridge),27,34
164,2,5:57.0,,Offensive rebound by Team,27,34
165,2,5:57.0,Official timeout,,27,34
166,2,5:57.0,W. Matthews enters the game for A. Crabbe,,27,34
167,2,5:50.0,,A. Wiggins makes 2-pt jump shot from 17 ft,27,36
168,2,5:33.0,Turnover by R. Lopez (bad pass; steal by T. Young),,27,36
169,2,5:17.0,,S. Muhammad misses 2-pt jump shot from 9 ft,27,36
170,2,5:16.0,Defensive rebound by R. Lopez,,27,36
171,2,5:03.0,D. Lillard makes 2-pt layup from 1 ft,,29,36
172,2,4:43.0,,J. Adrien makes 2-pt layup at rim (assist by S. Muhammad),29,38
173,2,4:25.0,R. Lopez misses 2-pt jump shot from 7 ft,,29,38
174,2,4:24.0,,Defensive rebound by S. Muhammad,29,38
175,2,4:11.0,,A. Wiggins misses 3-pt jump shot from 23 ft,29,38
176,2,4:11.0,,Offensive rebound by C. Brewer,29,38
177,2,4:07.0,,C. Brewer misses 2-pt jump shot from 5 ft,29,38
178,2,4:05.0,Defensive rebound by R. Lopez,,29,38
179,2,3:57.0,Turnover by L. Aldridge (lost ball; steal by C. Brewer),,29,38
180,2,3:53.0,,A. Wiggins makes 2-pt dunk at rim,29,40
181,2,3:32.0,R. Lopez misses 2-pt jump shot from 17 ft,,29,40
182,2,3:32.0,,Defensive rebound by J. Adrien,29,40
183,2,3:22.0,,T. Young misses 3-pt jump shot from 25 ft,29,40
184,2,3:22.0,Defensive rebound by R. Lopez,,29,40
185,2,3:04.0,L. Aldridge misses 2-pt jump shot from 16 ft,,29,40
186,2,3:03.0,,Defensive rebound by T. Young,29,40
187,2,2:57.0,,Minnesota full timeout,29,40
188,2,2:57.0,T. Robinson enters the game for R. Lopez,,29,40
189,2,2:44.0,,T. Young makes 2-pt jump shot from 9 ft (assist by C. Brewer),29,42
190,2,2:16.0,D. Lillard makes 2-pt layup from 1 ft,,31,42
191,2,1:50.0,,T. Young misses 3-pt jump shot from 25 ft,31,42
192,2,1:48.0,Defensive rebound by D. Lillard,,31,42
193,2,1:43.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Lillard),,34,42
194,2,1:29.0,,Shooting foul by T. Robinson (drawn by A. Wiggins),34,42
195,2,1:29.0,,A. Wiggins misses free throw 1 of 2,34,42
196,2,1:29.0,,Offensive rebound by Team,34,42
197,2,1:29.0,,A. Wiggins makes free throw 2 of 2,34,43
198,2,1:13.0,Turnover by L. Aldridge (bad pass; steal by S. Muhammad),,34,43
199,2,1:09.0,,Turnover by C. Brewer (lost ball),34,43
200,2,0:58.0,D. Lillard misses 3-pt jump shot from 25 ft,,34,43
201,2,0:57.0,Offensive rebound by L. Aldridge,,34,43
202,2,0:56.0,L. Aldridge misses 2-pt layup from 3 ft,,34,43
203,2,0:55.0,Offensive rebound by T. Robinson,,34,43
204,2,0:54.0,T. Robinson makes 2-pt layup from 1 ft,,36,43
205,2,0:30.0,,T. Young misses 2-pt jump shot from 18 ft,36,43
206,2,0:29.0,,Offensive rebound by J. Adrien,36,43
207,2,0:25.0,,S. Muhammad misses 2-pt jump shot from 13 ft,36,43
208,2,0:23.0,Defensive rebound by T. Robinson,,36,43
209,2,0:16.0,W. Matthews misses 3-pt jump shot from 23 ft,,36,43
210,2,0:15.0,Offensive rebound by L. Aldridge,,36,43
211,2,0:12.0,Turnover by L. Aldridge (back court),,36,43
212,2,0:12.0,,Minnesota full timeout,36,43
213,2,0:12.0,,Z. LaVine enters the game for J. Adrien,36,43
214,2,0:12.0,A. Crabbe enters the game for W. Matthews,,36,43
215,2,0:12.0,S. Blake enters the game for T. Robinson,,36,43
216,2,0:02.0,,Shooting foul by L. Aldridge (drawn by S. Muhammad),36,43
217,2,0:02.0,,S. Muhammad makes free throw 1 of 2,36,44
218,2,0:02.0,,S. Muhammad misses free throw 2 of 2,36,44
219,2,0:00.0,Defensive rebound by L. Aldridge,,36,44
220,2,0:00.0,Portland full timeout,,36,44
221,2,0:00.0,W. Matthews enters the game for N. Batum,,36,44
222,2,0:00.0,T. Robinson enters the game for A. Crabbe,,36,44
223,2,0:00.0,,R. Hummel enters the game for S. Muhammad,36,44
224,2,0:00.0,,G. Dieng enters the game for Z. LaVine,36,44
225,2,0:00.0,Turnover by L. Aldridge (lost ball; steal by C. Brewer),,36,44
226,3,11:49.0,L. Aldridge misses 2-pt jump shot from 18 ft,,36,44
227,3,11:48.0,,Defensive rebound by C. Brewer,36,44
228,3,11:21.0,,Z. LaVine makes 2-pt jump shot from 3 ft (assist by T. Young),36,46
229,3,10:58.0,Turnover by R. Lopez (traveling),,36,46
230,3,10:46.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by Z. LaVine),36,48
231,3,10:23.0,N. Batum misses 3-pt jump shot from 24 ft,,36,48
232,3,10:22.0,Offensive rebound by R. Lopez,,36,48
233,3,10:17.0,D. Lillard makes 2-pt layup at rim (assist by R. Lopez),,38,48
234,3,9:55.0,,T. Young misses 2-pt layup from 2 ft,38,48
235,3,9:54.0,,Offensive rebound by G. Dieng,38,48
236,3,9:54.0,,G. Dieng makes 2-pt tip-in from 1 ft,38,50
237,3,9:38.0,D. Lillard misses 3-pt jump shot from 26 ft,,38,50
238,3,9:38.0,,Defensive rebound by A. Wiggins,38,50
239,3,9:31.0,,T. Young misses 3-pt jump shot from 23 ft,38,50
240,3,9:30.0,,Offensive rebound by A. Wiggins,38,50
241,3,9:16.0,,T. Young misses 2-pt jump shot from 7 ft,38,50
242,3,9:16.0,Defensive rebound by D. Lillard,,38,50
243,3,9:09.0,Turnover by N. Batum (bad pass; steal by C. Brewer),,38,50
244,3,9:04.0,,Z. LaVine makes 2-pt layup at rim (assist by C. Brewer),38,52
245,3,8:37.0,W. Matthews misses 3-pt jump shot from 25 ft,,38,52
246,3,8:37.0,,Defensive rebound by Z. LaVine,38,52
247,3,8:19.0,,G. Dieng misses 2-pt jump shot from 16 ft,38,52
248,3,8:19.0,Defensive rebound by N. Batum,,38,52
249,3,8:06.0,L. Aldridge misses 2-pt jump shot from 18 ft,,38,52
250,3,8:05.0,,Defensive rebound by A. Wiggins,38,52
251,3,7:54.0,,T. Young makes 2-pt hook shot from 5 ft,38,54
252,3,7:38.0,W. Matthews misses 3-pt jump shot from 25 ft,,38,54
253,3,7:37.0,Offensive rebound by R. Lopez,,38,54
254,3,7:36.0,R. Lopez makes 2-pt layup from 3 ft,,40,54
255,3,7:14.0,,Turnover by C. Brewer (traveling),40,54
256,3,7:09.0,Offensive foul by R. Lopez (drawn by Z. LaVine),,40,54
257,3,7:09.0,Turnover by R. Lopez (offensive foul),,40,54
258,3,7:09.0,,Minnesota full timeout,40,54
259,3,7:00.0,,Turnover by C. Brewer (offensive foul),40,54
260,3,7:00.0,,Offensive foul by C. Brewer (drawn by N. Batum),40,54
261,3,6:50.0,D. Lillard misses 2-pt jump shot from 4 ft,,40,54
262,3,6:49.0,,Defensive rebound by G. Dieng,40,54
263,3,6:40.0,,C. Brewer misses 2-pt jump shot from 4 ft,40,54
264,3,6:39.0,,Offensive rebound by T. Young,40,54
265,3,6:36.0,,T. Young makes 2-pt jump shot from 3 ft,40,56
266,3,6:16.0,Turnover by N. Batum (lost ball),,40,56
267,3,6:16.0,C. Kaman enters the game for R. Lopez,,40,56
268,3,6:16.0,S. Blake enters the game for W. Matthews,,40,56
269,3,6:16.0,,S. Muhammad enters the game for C. Brewer,40,56
270,3,5:59.0,,T. Young misses 3-pt jump shot from 25 ft,40,56
271,3,5:59.0,,Offensive rebound by G. Dieng,40,56
272,3,5:50.0,,A. Wiggins misses 2-pt jump shot from 8 ft,40,56
273,3,5:50.0,Defensive rebound by C. Kaman,,40,56
274,3,5:42.0,N. Batum misses 3-pt jump shot from 25 ft,,40,56
275,3,5:41.0,Offensive rebound by D. Lillard,,40,56
276,3,5:31.0,Personal foul by G. Dieng (drawn by L. Aldridge),,40,56
277,3,5:31.0,,J. Adrien enters the game for G. Dieng,40,56
278,3,5:21.0,Turnover by C. Kaman (lost ball; steal by A. Wiggins),,40,56
279,3,5:17.0,,T. Young makes 2-pt dunk at rim (assist by Z. LaVine),40,58
280,3,4:45.0,D. Lillard misses 3-pt jump shot from 26 ft,,40,58
281,3,4:45.0,,Defensive rebound by S. Muhammad,40,58
282,3,4:28.0,,J. Adrien makes 2-pt jump shot from 11 ft (assist by A. Wiggins),40,60
283,3,4:11.0,L. Aldridge makes 2-pt layup from 2 ft (assist by C. Kaman),,42,60
284,3,3:51.0,,Z. LaVine misses 3-pt jump shot from 25 ft,42,60
285,3,3:50.0,Defensive rebound by Team,,42,60
286,3,3:32.0,C. Kaman makes 2-pt hook shot from 5 ft,,44,60
287,3,3:23.0,,Turnover by Z. LaVine (lost ball; steal by D. Lillard),44,60
288,3,3:17.0,Shooting foul by J. Adrien (drawn by N. Batum),,44,60
289,3,3:17.0,N. Batum makes free throw 1 of 2,,45,60
290,3,3:17.0,,A. Bennett enters the game for T. Young,45,60
291,3,3:17.0,N. Batum makes free throw 2 of 2,,46,60
292,3,2:56.0,,Shooting foul by C. Kaman (drawn by J. Adrien),46,60
293,3,2:56.0,Portland full timeout,,46,60
294,3,2:56.0,,J. Adrien makes free throw 1 of 2,46,61
295,3,2:56.0,,J. Adrien misses free throw 2 of 2,46,61
296,3,2:55.0,Defensive rebound by C. Kaman,,46,61
297,3,2:34.0,L. Aldridge makes 2-pt layup from 2 ft (assist by S. Blake),,48,61
298,3,2:11.0,,S. Muhammad misses 2-pt jump shot from 20 ft (block by N. Batum),48,61
299,3,2:10.0,Defensive rebound by C. Kaman,,48,61
300,3,2:02.0,Turnover by C. Kaman (lost ball; steal by S. Muhammad),,48,61
301,3,1:54.0,,S. Muhammad misses 2-pt layup from 1 ft (block by N. Batum),48,61
302,3,1:53.0,Defensive rebound by N. Batum,,48,61
303,3,1:44.0,L. Aldridge misses 2-pt jump shot from 22 ft,,48,61
304,3,1:44.0,,Defensive rebound by A. Bennett,48,61
305,3,1:27.0,,J. Adrien misses 2-pt jump shot from 4 ft,48,61
306,3,1:27.0,Defensive rebound by D. Lillard,,48,61
307,3,1:22.0,D. Lillard makes 2-pt layup at rim,,50,61
308,3,1:22.0,Shooting foul by Z. LaVine (drawn by D. Lillard),,50,61
309,3,1:22.0,,C. Brewer enters the game for S. Muhammad,50,61
310,3,1:22.0,W. Matthews enters the game for N. Batum,,50,61
311,3,1:22.0,D. Lillard makes free throw 1 of 1,,51,61
312,3,1:11.0,,Personal foul by D. Lillard (drawn by Z. LaVine),51,61
313,3,1:11.0,A. Crabbe enters the game for D. Lillard,,51,61
314,3,1:03.0,,Personal foul by A. Crabbe (drawn by C. Brewer),51,61
315,3,1:03.0,,C. Brewer makes free throw 1 of 2,51,62
316,3,1:03.0,,C. Brewer makes free throw 2 of 2,51,63
317,3,0:49.0,L. Aldridge misses 2-pt jump shot from 7 ft,,51,63
318,3,0:49.0,,Defensive rebound by A. Bennett,51,63
319,3,0:43.0,,Z. LaVine misses 2-pt jump shot from 5 ft (block by C. Kaman),51,63
320,3,0:42.0,,Offensive rebound by J. Adrien,51,63
321,3,0:41.0,,Offensive foul by J. Adrien (drawn by L. Aldridge),51,63
322,3,0:41.0,,Turnover by J. Adrien (offensive foul),51,63
323,3,0:41.0,D. Lillard enters the game for A. Crabbe,,51,63
324,3,0:31.0,D. Lillard misses 3-pt jump shot from 26 ft,,51,63
325,3,0:31.0,,Defensive rebound by A. Wiggins,51,63
326,3,0:13.0,,Turnover by Z. LaVine (lost ball; steal by D. Lillard),51,63
327,3,0:07.0,Turnover by W. Matthews (lost ball; steal by A. Wiggins),,51,63
328,3,0:01.0,,C. Brewer makes 3-pt jump shot from 26 ft (assist by A. Bennett),51,66
329,3,0:00.0,D. Lillard misses 3-pt jump shot from 50 ft,,51,66
330,3,0:00.0,Offensive rebound by Team,,51,66
331,4,11:47.0,,Shooting foul by W. Matthews (drawn by A. Wiggins),51,66
332,4,11:47.0,,A. Wiggins misses free throw 1 of 2,51,66
333,4,11:47.0,,Offensive rebound by Team,51,66
334,4,11:47.0,,A. Wiggins makes free throw 2 of 2,51,67
335,4,11:30.0,W. Matthews makes 2-pt jump shot from 4 ft,,53,67
336,4,11:14.0,,C. Brewer misses 2-pt jump shot from 18 ft,53,67
337,4,11:14.0,,Offensive rebound by J. Adrien,53,67
338,4,11:08.0,,Turnover by J. Adrien (bad pass; steal by D. Lillard),53,67
339,4,11:04.0,D. Lillard makes 2-pt dunk at rim,,55,67
340,4,10:50.0,,J. Adrien misses 2-pt jump shot from 3 ft (block by C. Kaman),55,67
341,4,10:49.0,Defensive rebound by C. Kaman,,55,67
342,4,10:38.0,D. Wright misses 3-pt jump shot from 25 ft,,55,67
343,4,10:38.0,,Defensive rebound by Z. LaVine,55,67
344,4,10:22.0,,Personal foul by S. Blake (drawn by C. Brewer),55,67
345,4,10:22.0,R. Lopez enters the game for C. Kaman,,55,67
346,4,10:22.0,,S. Muhammad enters the game for A. Wiggins,55,67
347,4,10:09.0,,C. Brewer makes 2-pt jump shot from 20 ft (assist by J. Adrien),55,69
348,4,9:53.0,D. Lillard makes 2-pt layup from 3 ft,,57,69
349,4,9:31.0,,Personal foul by W. Matthews (drawn by S. Muhammad),57,69
350,4,9:31.0,,T. Young enters the game for A. Bennett,57,69
351,4,9:24.0,,Z. LaVine makes 2-pt jump shot from 18 ft,57,71
352,4,9:12.0,D. Lillard misses 2-pt jump shot from 18 ft,,57,71
353,4,9:11.0,,Defensive rebound by T. Young,57,71
354,4,9:04.0,,Offensive foul by T. Young (drawn by D. Lillard),57,71
355,4,9:04.0,,Turnover by T. Young (offensive foul),57,71
356,4,9:04.0,N. Batum enters the game for S. Blake,,57,71
357,4,8:50.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Lillard),,60,71
358,4,8:31.0,,Shooting foul by R. Lopez (drawn by J. Adrien),60,71
359,4,8:31.0,Official timeout,,60,71
360,4,8:31.0,,J. Adrien misses free throw 1 of 2,60,71
361,4,8:31.0,,Offensive rebound by Team,60,71
362,4,8:31.0,,J. Adrien makes free throw 2 of 2,60,72
363,4,8:20.0,R. Lopez makes 2-pt dunk at rim (assist by D. Lillard),,62,72
364,4,8:04.0,,Turnover by Z. LaVine (bad pass; steal by N. Batum),62,72
365,4,7:49.0,Shooting foul by C. Brewer (drawn by D. Wright),,62,72
366,4,7:49.0,D. Wright makes free throw 1 of 2,,63,72
367,4,7:49.0,,G. Dieng enters the game for J. Adrien,63,72
368,4,7:49.0,,A. Wiggins enters the game for Z. LaVine,63,72
369,4,7:49.0,D. Wright makes free throw 2 of 2,,64,72
370,4,7:32.0,,A. Wiggins makes 2-pt jump shot from 18 ft,64,74
371,4,7:29.0,Turnover by D. Lillard (lost ball),,64,74
372,4,7:29.0,Loose ball foul by D. Lillard (drawn by C. Brewer),,64,74
373,4,7:29.0,,C. Brewer makes free throw 1 of 2,64,75
374,4,7:29.0,L. Aldridge enters the game for D. Wright,,64,75
375,4,7:29.0,,C. Brewer makes free throw 2 of 2,64,76
376,4,7:11.0,W. Matthews misses 3-pt jump shot from 22 ft,,64,76
377,4,7:08.0,,Defensive rebound by A. Wiggins,64,76
378,4,7:00.0,,Turnover by A. Wiggins (bad pass),64,76
379,4,6:53.0,D. Lillard misses 3-pt jump shot from 26 ft,,64,76
380,4,6:52.0,,Defensive rebound by A. Wiggins,64,76
381,4,6:40.0,,T. Young misses 2-pt jump shot from 18 ft,64,76
382,4,6:40.0,,Offensive rebound by G. Dieng,64,76
