,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PORTLAND_ACTION,OKLAHOMA CITY_SCORE,PORTLAND_SCORE
126,2,8:29.0,M. McGary makes 2-pt layup from 2 ft,,36,32
127,2,8:29.0,,Portland full timeout,36,32
128,2,8:29.0,,D. Lillard enters the game for S. Blake,36,32
129,2,8:20.0,,D. Lillard misses 3-pt jump shot from 27 ft,36,32
130,2,8:19.0,Defensive rebound by D. Waiters,,36,32
131,2,8:07.0,K. Singler misses 2-pt jump shot from 12 ft (block by M. Leonard),,36,32
132,2,8:05.0,Offensive rebound by M. McGary,,36,32
133,2,8:03.0,A. Morrow makes 2-pt layup from 2 ft (assist by M. McGary),,38,32
134,2,7:47.0,,C. Kaman makes 2-pt jump shot from 12 ft (assist by D. Lillard),38,34
135,2,7:33.0,M. McGary misses 2-pt layup from 1 ft,,38,34
136,2,7:32.0,,Defensive rebound by C. Kaman,38,34
137,2,7:16.0,,W. Matthews misses 2-pt jump shot from 9 ft,38,34
138,2,7:15.0,Defensive rebound by K. Singler,,38,34
139,2,7:15.0,,Technical foul by C. Kaman,38,34
140,2,7:15.0,A. Morrow misses technical free throw,,38,34
141,2,7:15.0,Offensive rebound by Team,,38,34
142,2,7:15.0,R. Westbrook enters the game for D. Augustin,,38,34
143,2,7:15.0,,R. Lopez enters the game for C. Kaman,38,34
144,2,6:59.0,A. Morrow makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,41,34
145,2,6:41.0,,M. Leonard makes 3-pt jump shot from 23 ft (assist by A. Afflalo),41,37
146,2,6:24.0,R. Westbrook makes 2-pt jump shot from 6 ft,,43,37
147,2,6:24.0,Shooting foul by M. Leonard (drawn by R. Westbrook),,43,37
148,2,6:24.0,,N. Batum enters the game for M. Leonard,43,37
149,2,6:24.0,,L. Aldridge enters the game for W. Matthews,43,37
150,2,6:24.0,S. Ibaka enters the game for K. Singler,,43,37
151,2,6:24.0,R. Westbrook makes free throw 1 of 1,,44,37
152,2,6:06.0,,R. Lopez misses 2-pt layup at rim,44,37
153,2,6:05.0,,Offensive rebound by R. Lopez,44,37
154,2,6:05.0,,R. Lopez misses 2-pt tip-in at rim,44,37
155,2,6:04.0,Defensive rebound by R. Westbrook,,44,37
156,2,5:46.0,M. McGary misses 2-pt jump shot from 9 ft,,44,37
157,2,5:43.0,Offensive rebound by S. Ibaka,,44,37
158,2,5:41.0,S. Ibaka misses 3-pt jump shot from 26 ft,,44,37
159,2,5:40.0,Offensive rebound by R. Westbrook,,44,37
160,2,5:33.0,D. Waiters misses 2-pt jump shot from 4 ft,,44,37
161,2,5:32.0,,Defensive rebound by R. Lopez,44,37
162,2,5:25.0,,N. Batum misses 2-pt jump shot from 20 ft,44,37
163,2,5:24.0,Defensive rebound by R. Westbrook,,44,37
164,2,5:20.0,Shooting foul by A. Afflalo (drawn by D. Waiters),,44,37
165,2,5:20.0,Official timeout,,44,37
166,2,5:20.0,,W. Matthews enters the game for A. Afflalo,44,37
167,2,5:20.0,D. Waiters misses free throw 1 of 2,,44,37
168,2,5:20.0,Offensive rebound by Team,,44,37
169,2,5:20.0,D. Waiters makes free throw 2 of 2,,45,37
170,2,5:10.0,,Turnover by L. Aldridge (bad pass; steal by R. Westbrook),45,37
171,2,4:56.0,M. McGary makes 2-pt jump shot from 13 ft (assist by D. Waiters),,47,37
172,2,4:36.0,,Shooting foul by S. Ibaka (drawn by L. Aldridge),47,37
173,2,4:36.0,,L. Aldridge makes free throw 1 of 2,47,38
174,2,4:36.0,,L. Aldridge makes free throw 2 of 2,47,39
175,2,4:22.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by R. Westbrook),,49,39
176,2,4:11.0,,D. Lillard makes 2-pt layup from 1 ft,49,41
177,2,4:01.0,R. Westbrook misses 2-pt jump shot from 15 ft,,49,41
178,2,3:59.0,,Defensive rebound by L. Aldridge,49,41
179,2,3:54.0,,D. Lillard misses 2-pt jump shot from 4 ft,49,41
180,2,3:52.0,,Offensive rebound by R. Lopez,49,41
181,2,3:52.0,,R. Lopez misses 2-pt layup from 3 ft,49,41
182,2,3:51.0,,Offensive rebound by L. Aldridge,49,41
183,2,3:49.0,,L. Aldridge misses 2-pt layup from 3 ft (block by S. Ibaka),49,41
184,2,3:48.0,Defensive rebound by D. Waiters,,49,41
185,2,3:46.0,N. Collison enters the game for M. McGary,,49,41
186,2,3:38.0,N. Collison makes 2-pt layup from 1 ft (assist by R. Westbrook),,51,41
187,2,3:13.0,,N. Batum misses 3-pt jump shot from 26 ft,51,41
188,2,3:12.0,Defensive rebound by R. Westbrook,,51,41
189,2,3:07.0,Turnover by R. Westbrook (bad pass),,51,41
190,2,2:50.0,,L. Aldridge makes 2-pt hook shot from 6 ft,51,43
191,2,2:44.0,Oklahoma City full timeout,,51,43
192,2,2:44.0,A. Roberson enters the game for A. Morrow,,51,43
193,2,2:36.0,D. Waiters misses 2-pt jump shot from 15 ft,,51,43
194,2,2:36.0,,Defensive rebound by W. Matthews,51,43
195,2,2:27.0,,W. Matthews misses 3-pt jump shot from 26 ft,51,43
196,2,2:26.0,Defensive rebound by A. Roberson,,51,43
197,2,2:22.0,Turnover by R. Westbrook (lost ball),,51,43
198,2,2:02.0,,W. Matthews misses 2-pt layup from 1 ft,51,43
199,2,2:01.0,Defensive rebound by N. Collison,,51,43
200,2,1:51.0,D. Waiters misses 2-pt jump shot from 17 ft,,51,43
201,2,1:50.0,Offensive rebound by D. Waiters,,51,43
202,2,1:38.0,N. Collison makes 2-pt layup from 2 ft,,53,43
203,2,1:19.0,,Shooting foul by N. Collison (drawn by D. Lillard),53,43
204,2,1:19.0,,D. Lillard makes free throw 1 of 2,53,44
205,2,1:19.0,D. Augustin enters the game for D. Waiters,,53,44
206,2,1:19.0,,D. Lillard makes free throw 2 of 2,53,45
207,2,1:00.0,R. Westbrook makes 2-pt jump shot from 17 ft,,55,45
208,2,0:49.0,,D. Lillard misses 2-pt jump shot from 17 ft,55,45
209,2,0:47.0,Defensive rebound by R. Westbrook,,55,45
210,2,0:43.0,D. Augustin makes 2-pt jump shot from 21 ft (assist by R. Westbrook),,57,45
211,2,0:31.0,,R. Lopez misses 2-pt jump shot from 4 ft (block by S. Ibaka),57,45
212,2,0:29.0,Defensive rebound by A. Roberson,,57,45
213,2,0:12.0,Shooting foul by N. Batum (drawn by R. Westbrook),,57,45
214,2,0:12.0,R. Westbrook makes free throw 1 of 2,,58,45
215,2,0:12.0,K. Singler enters the game for D. Augustin,,58,45
216,2,0:12.0,R. Westbrook makes free throw 2 of 2,,59,45
217,2,0:12.0,,Portland full timeout,59,45
218,2,0:12.0,,A. Afflalo enters the game for R. Lopez,59,45
219,2,0:01.0,,Shooting foul by N. Collison (drawn by D. Lillard),59,45
220,2,0:01.0,,D. Lillard makes free throw 1 of 2,59,46
221,2,0:01.0,Oklahoma City full timeout,,59,46
222,2,0:01.0,M. McGary enters the game for N. Collison,,59,46
223,2,0:01.0,,D. Lillard makes free throw 2 of 2,59,47
224,2,0:01.0,Turnover by M. McGary (bad pass; steal by W. Matthews),,59,47
225,3,11:45.0,,W. Matthews misses 2-pt jump shot from 17 ft,59,47
226,3,11:43.0,Defensive rebound by R. Westbrook,,59,47
227,3,11:30.0,Turnover by N. Collison (bad pass; steal by N. Batum),,59,47
228,3,11:23.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by N. Batum),59,50
229,3,11:04.0,N. Collison misses 2-pt jump shot from 14 ft,,59,50
230,3,11:03.0,,Defensive rebound by L. Aldridge,59,50
231,3,10:52.0,,Personal block foul by A. Roberson (drawn by W. Matthews),59,50
232,3,10:45.0,,Shooting block foul by N. Collison (drawn by L. Aldridge),59,50
233,3,10:45.0,,L. Aldridge makes free throw 1 of 2,59,51
234,3,10:45.0,M. McGary enters the game for N. Collison,,59,51
235,3,10:45.0,,L. Aldridge makes free throw 2 of 2,59,52
236,3,10:36.0,R. Westbrook misses 2-pt layup from 1 ft,,59,52
237,3,10:35.0,,Defensive rebound by N. Batum,59,52
238,3,10:28.0,,D. Lillard makes 2-pt layup at rim (assist by L. Aldridge),59,54
239,3,10:25.0,Oklahoma City full timeout,,59,54
240,3,10:14.0,R. Westbrook makes 2-pt jump shot from 16 ft,,61,54
241,3,10:00.0,,W. Matthews misses 2-pt layup from 1 ft,61,54
242,3,9:59.0,Defensive rebound by S. Ibaka,,61,54
243,3,9:53.0,M. McGary makes 2-pt dunk at rim (assist by R. Westbrook),,63,54
244,3,9:32.0,,Turnover by N. Batum (bad pass; steal by M. McGary),63,54
245,3,9:27.0,S. Ibaka makes 2-pt dunk at rim (assist by R. Westbrook),,65,54
246,3,9:08.0,,L. Aldridge misses 2-pt jump shot from 13 ft,65,54
247,3,9:06.0,,Offensive rebound by L. Aldridge,65,54
248,3,8:59.0,,W. Matthews misses 3-pt jump shot from 24 ft,65,54
249,3,8:58.0,Defensive rebound by K. Singler,,65,54
250,3,8:52.0,M. McGary makes 2-pt dunk at rim (assist by R. Westbrook),,67,54
251,3,8:52.0,,Portland full timeout,67,54
252,3,8:33.0,,D. Lillard misses 3-pt jump shot from 25 ft,67,54
253,3,8:32.0,Defensive rebound by A. Roberson,,67,54
254,3,8:17.0,S. Ibaka makes 2-pt dunk at rim,,69,54
255,3,8:01.0,,R. Lopez makes 2-pt jump shot from 17 ft (assist by N. Batum),69,56
256,3,7:40.0,R. Westbrook misses 2-pt jump shot from 17 ft,,69,56
257,3,7:39.0,,Defensive rebound by N. Batum,69,56
258,3,7:25.0,,Turnover by R. Lopez (lost ball; steal by K. Singler),69,56
259,3,7:18.0,Turnover by R. Westbrook (lost ball; steal by D. Lillard),,69,56
260,3,7:14.0,,D. Lillard makes 2-pt layup from 1 ft,69,58
261,3,7:01.0,Turnover by R. Westbrook (lost ball; steal by W. Matthews),,69,58
262,3,6:58.0,Violation by R. Westbrook (kicked ball),,69,58
263,3,6:50.0,,D. Lillard makes 3-pt jump shot from 25 ft,69,61
264,3,6:31.0,R. Westbrook misses 2-pt jump shot from 12 ft,,69,61
265,3,6:30.0,,Defensive rebound by L. Aldridge,69,61
266,3,6:13.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by L. Aldridge),69,64
267,3,6:11.0,Oklahoma City full timeout,,69,64
268,3,6:11.0,D. Waiters enters the game for A. Roberson,,69,64
269,3,5:54.0,R. Westbrook misses 2-pt layup from 1 ft,,69,64
270,3,5:53.0,,Defensive rebound by D. Lillard,69,64
271,3,5:49.0,,Turnover by D. Lillard (bad pass),69,64
272,3,5:47.0,Personal foul by N. Batum (drawn by R. Westbrook),,69,64
273,3,5:47.0,,A. Afflalo enters the game for W. Matthews,69,64
274,3,5:37.0,D. Waiters makes 2-pt jump shot from 14 ft,,71,64
275,3,5:18.0,,A. Afflalo makes 2-pt jump shot from 5 ft,71,66
276,3,5:18.0,,Shooting foul by D. Waiters (drawn by A. Afflalo),71,66
277,3,5:18.0,,A. Afflalo makes free throw 1 of 1,71,67
278,3,5:06.0,D. Waiters misses 2-pt layup from 1 ft,,71,67
279,3,5:05.0,,Defensive rebound by R. Lopez,71,67
280,3,4:58.0,,D. Lillard misses 3-pt jump shot from 26 ft,71,67
281,3,4:57.0,Defensive rebound by Team,,71,67
282,3,4:56.0,A. Morrow enters the game for K. Singler,,71,67
283,3,4:36.0,M. McGary makes 2-pt dunk at rim (assist by A. Morrow),,73,67
284,3,4:15.0,,L. Aldridge misses 2-pt jump shot from 11 ft,73,67
285,3,4:14.0,Defensive rebound by R. Westbrook,,73,67
286,3,4:11.0,R. Westbrook makes 2-pt layup from 2 ft,,75,67
287,3,3:56.0,,L. Aldridge makes 2-pt hook shot from 1 ft,75,69
288,3,3:34.0,M. McGary makes 2-pt hook shot from 4 ft,,77,69
289,3,3:12.0,,L. Aldridge makes 2-pt jump shot from 15 ft (assist by R. Lopez),77,71
290,3,2:51.0,M. McGary makes 2-pt layup from 1 ft (assist by R. Westbrook),,79,71
291,3,2:40.0,,D. Lillard misses 2-pt layup from 2 ft,79,71
292,3,2:39.0,Defensive rebound by M. McGary,,79,71
293,3,2:36.0,Shooting foul by L. Aldridge (drawn by R. Westbrook),,79,71
294,3,2:36.0,,Technical foul by Team,79,71
295,3,2:36.0,R. Westbrook misses technical free throw,,79,71
296,3,2:36.0,Offensive rebound by Team,,79,71
297,3,2:36.0,R. Westbrook makes free throw 1 of 2,,80,71
298,3,2:36.0,,C. Kaman enters the game for R. Lopez,80,71
299,3,2:36.0,,S. Blake enters the game for D. Lillard,80,71
300,3,2:36.0,R. Westbrook makes free throw 2 of 2,,81,71
301,3,2:12.0,Violation by S. Ibaka (def goaltending),,81,71
302,3,2:12.0,,C. Kaman makes 2-pt layup from 2 ft (assist by S. Blake),81,73
303,3,2:06.0,R. Westbrook misses 2-pt layup from 1 ft,,81,73
304,3,2:05.0,,Defensive rebound by C. Kaman,81,73
305,3,1:57.0,,L. Aldridge misses 3-pt jump shot from 26 ft,81,73
306,3,1:56.0,Defensive rebound by R. Westbrook,,81,73
307,3,1:42.0,R. Westbrook makes 2-pt layup from 1 ft (assist by M. McGary),,83,73
308,3,1:28.0,,Personal foul by A. Morrow (drawn by N. Batum),83,73
309,3,1:28.0,D. Augustin enters the game for R. Westbrook,,83,73
310,3,1:17.0,,L. Aldridge misses 2-pt jump shot from 3 ft,83,73
311,3,1:16.0,Defensive rebound by D. Augustin,,83,73
312,3,1:06.0,S. Ibaka makes 2-pt jump shot from 20 ft (assist by D. Augustin),,85,73
313,3,0:52.0,,Turnover by S. Blake (bad pass; steal by D. Augustin),85,73
314,3,0:48.0,D. Waiters makes 2-pt layup from 2 ft (assist by D. Augustin),,87,73
315,3,0:35.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by L. Aldridge),87,76
316,3,0:19.0,M. McGary makes 2-pt jump shot from 8 ft (assist by D. Augustin),,89,76
317,3,0:01.0,,A. Afflalo makes 2-pt jump shot from 7 ft,89,78
318,3,0:00.0,D. Augustin misses 3-pt jump shot from 50 ft,,89,78
319,3,0:00.0,,Defensive rebound by Team,89,78
320,4,11:39.0,D. Waiters misses 2-pt layup from 2 ft,,89,78
321,4,11:38.0,,Defensive rebound by C. Kaman,89,78
322,4,11:25.0,,W. Matthews misses 2-pt jump shot from 12 ft,89,78
323,4,11:24.0,,Offensive rebound by C. Kaman,89,78
324,4,11:24.0,,C. Kaman makes 2-pt layup at rim,89,80
325,4,11:10.0,Personal foul by S. Blake (drawn by D. Augustin),,89,80
326,4,11:03.0,Shooting foul by S. Blake (drawn by D. Augustin),,89,80
327,4,11:03.0,D. Augustin makes free throw 1 of 2,,90,80
328,4,11:03.0,D. Augustin makes free throw 2 of 2,,91,80
329,4,10:45.0,,Personal foul by A. Morrow (drawn by C. Kaman),91,80
330,4,10:37.0,,Shooting foul by D. Waiters (drawn by W. Matthews),91,80
331,4,10:37.0,,W. Matthews makes free throw 1 of 2,91,81
332,4,10:37.0,,W. Matthews makes free throw 2 of 2,91,82
333,4,10:17.0,D. Augustin misses 2-pt layup from 2 ft,,91,82
334,4,10:16.0,Offensive rebound by M. McGary,,91,82
335,4,10:15.0,M. McGary makes 2-pt layup at rim,,93,82
336,4,9:56.0,,D. Wright misses 3-pt jump shot from 25 ft,93,82
337,4,9:55.0,Defensive rebound by M. McGary,,93,82
338,4,9:40.0,M. McGary makes 2-pt layup from 1 ft (assist by D. Augustin),,95,82
339,4,9:40.0,,Portland full timeout,95,82
340,4,9:40.0,,D. Lillard enters the game for S. Blake,95,82
341,4,9:28.0,,A. Afflalo makes 3-pt jump shot from 26 ft (assist by D. Lillard),95,85
342,4,9:14.0,Offensive foul by M. McGary (drawn by D. Lillard),,95,85
343,4,9:14.0,Turnover by M. McGary (offensive foul),,95,85
344,4,9:05.0,,Turnover by W. Matthews (bad pass; steal by D. Augustin),95,85
345,4,9:00.0,D. Augustin misses 2-pt layup from 2 ft (block by W. Matthews),,95,85
346,4,8:58.0,,Defensive rebound by C. Kaman,95,85
347,4,8:56.0,,Shooting foul by A. Morrow (drawn by A. Afflalo),95,85
348,4,8:56.0,,A. Afflalo misses free throw 1 of 2,95,85
349,4,8:56.0,,Offensive rebound by Team,95,85
350,4,8:56.0,,N. Batum enters the game for W. Matthews,95,85
351,4,8:56.0,,A. Afflalo makes free throw 2 of 2,95,86
352,4,8:38.0,D. Waiters makes 2-pt jump shot from 19 ft (assist by K. Singler),,97,86
353,4,8:21.0,,Shooting foul by K. Singler (drawn by D. Lillard),97,86
354,4,8:21.0,,D. Lillard misses free throw 1 of 2,97,86
355,4,8:21.0,,Offensive rebound by Team,97,86
356,4,8:21.0,R. Westbrook enters the game for A. Morrow,,97,86
357,4,8:21.0,,L. Aldridge enters the game for C. Kaman,97,86
358,4,8:21.0,,D. Lillard makes free throw 2 of 2,97,87
359,4,8:10.0,R. Westbrook misses 2-pt jump shot from 11 ft,,97,87
360,4,8:09.0,,Defensive rebound by Team,97,87
361,4,7:56.0,,D. Lillard makes 2-pt layup from 1 ft,97,89
362,4,7:38.0,D. Waiters misses 2-pt layup from 2 ft (block by L. Aldridge),,97,89
363,4,7:38.0,Offensive rebound by Team,,97,89
364,4,7:38.0,S. Ibaka enters the game for M. McGary,,97,89
365,4,7:30.0,S. Ibaka misses 2-pt jump shot from 9 ft (block by N. Batum),,97,89
366,4,7:30.0,Offensive rebound by S. Ibaka,,97,89
367,4,7:30.0,Turnover by Team (shot clock),,97,89
368,4,7:20.0,,D. Lillard makes 2-pt layup at rim,97,91
369,4,7:19.0,Oklahoma City full timeout,,97,91
370,4,7:10.0,R. Westbrook makes 2-pt layup from 1 ft,,99,91
371,4,6:56.0,,Shooting foul by K. Singler (drawn by N. Batum),99,91
372,4,6:56.0,,N. Batum makes free throw 1 of 3,99,92
373,4,6:56.0,,N. Batum makes free throw 2 of 3,99,93
374,4,6:56.0,,N. Batum makes free throw 3 of 3,99,94
375,4,6:47.0,R. Westbrook makes 2-pt layup from 1 ft,,101,94
376,4,6:31.0,,D. Lillard misses 2-pt jump shot from 4 ft,101,94
377,4,6:30.0,,Offensive rebound by L. Aldridge,101,94
378,4,6:30.0,,L. Aldridge makes 2-pt layup from 1 ft,101,96
379,4,6:11.0,D. Augustin misses 3-pt jump shot from 25 ft,,101,96
380,4,6:10.0,Offensive rebound by R. Westbrook,,101,96
381,4,5:57.0,S. Ibaka misses 2-pt jump shot from 17 ft,,101,96
382,4,5:56.0,,Defensive rebound by Team,101,96
383,4,5:55.0,,W. Matthews enters the game for D. Wright,101,96
