,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
70,1,2:39.0,,Defensive rebound by L. Aldridge,16,25
71,1,2:27.0,,Offensive foul by C. Kaman (drawn by J. Hamilton),16,25
72,1,2:27.0,,Turnover by C. Kaman (offensive foul),16,25
73,1,2:27.0,,Portland full timeout,16,25
74,1,2:27.0,A. Onuaku enters the game for J. Hamilton,,16,25
75,1,2:27.0,,S. Blake enters the game for N. Batum,16,25
76,1,2:27.0,,A. Afflalo enters the game for D. Lillard,16,25
77,1,2:07.0,Z. LaVine misses 2-pt jump shot from 6 ft,,16,25
78,1,2:05.0,,Defensive rebound by L. Aldridge,16,25
79,1,1:52.0,,L. Aldridge makes 2-pt jump shot from 5 ft,16,27
80,1,1:32.0,A. Wiggins misses 3-pt jump shot from 25 ft,,16,27
81,1,1:31.0,,Defensive rebound by C. Kaman,16,27
82,1,1:13.0,,A. Afflalo misses 3-pt jump shot from 23 ft,16,27
83,1,1:11.0,,Offensive rebound by L. Aldridge,16,27
84,1,1:11.0,,L. Aldridge makes 2-pt tip-in at rim,16,29
85,1,0:48.0,A. Wiggins makes 2-pt jump shot from 14 ft,,18,29
86,1,0:48.0,Shooting foul by A. Afflalo (drawn by A. Wiggins),,18,29
87,1,0:48.0,L. Brown enters the game for Z. LaVine,,18,29
88,1,0:48.0,A. Wiggins makes free throw 1 of 1,,19,29
89,1,0:33.0,,Personal foul by C. Budinger (drawn by L. Aldridge),19,29
90,1,0:26.0,,L. Aldridge misses 3-pt jump shot from 24 ft,19,29
91,1,0:25.0,Defensive rebound by L. Brown,,19,29
92,1,0:03.0,C. Budinger misses 2-pt layup at rim (block by C. Kaman),,19,29
93,1,0:02.0,,Defensive rebound by C. McCollum,19,29
94,1,0:00.0,,A. Afflalo misses 3-pt jump shot from 25 ft,19,29
95,1,0:00.0,,Offensive rebound by Team,19,29
96,2,11:45.0,A. Wiggins makes 2-pt jump shot from 11 ft (assist by L. Brown),,21,29
97,2,11:27.0,,C. McCollum makes 2-pt jump shot from 15 ft,21,31
98,2,11:04.0,K. Martin misses 2-pt jump shot from 10 ft,,21,31
99,2,11:03.0,Offensive rebound by L. Brown,,21,31
100,2,11:03.0,L. Brown misses 2-pt tip-in from 1 ft,,21,31
101,2,11:02.0,,Defensive rebound by M. Leonard,21,31
102,2,10:53.0,,A. Afflalo misses 3-pt jump shot from 22 ft,21,31
103,2,10:52.0,Defensive rebound by A. Onuaku,,21,31
104,2,10:38.0,C. Budinger misses 3-pt jump shot from 25 ft,,21,31
105,2,10:37.0,,Defensive rebound by R. Lopez,21,31
106,2,10:25.0,,R. Lopez makes 2-pt layup from 1 ft (assist by S. Blake),21,33
107,2,10:05.0,K. Martin makes 2-pt jump shot from 12 ft,,23,33
108,2,9:57.0,,C. McCollum misses 2-pt jump shot from 17 ft,23,33
109,2,9:55.0,Defensive rebound by L. Brown,,23,33
110,2,9:41.0,C. Budinger misses 2-pt layup from 1 ft,,23,33
111,2,9:40.0,,Defensive rebound by R. Lopez,23,33
112,2,9:25.0,,M. Leonard misses 2-pt jump shot from 19 ft,23,33
113,2,9:24.0,Defensive rebound by C. Budinger,,23,33
114,2,9:14.0,A. Wiggins misses 2-pt jump shot from 14 ft,,23,33
115,2,9:13.0,,Defensive rebound by M. Leonard,23,33
116,2,8:55.0,,S. Blake misses 3-pt jump shot from 26 ft,23,33
117,2,8:54.0,Defensive rebound by K. Martin,,23,33
118,2,8:53.0,Minnesota full timeout,,23,33
119,2,8:53.0,R. Hummel enters the game for K. Martin,,23,33
120,2,8:53.0,A. Payne enters the game for A. Onuaku,,23,33
121,2,8:42.0,C. Budinger makes 3-pt jump shot from 26 ft (assist by L. Brown),,26,33
122,2,8:13.0,,S. Blake misses 3-pt jump shot from 23 ft,26,33
123,2,8:12.0,Defensive rebound by R. Hummel,,26,33
124,2,8:05.0,C. Budinger misses 2-pt layup at rim,,26,33
125,2,8:03.0,,Defensive rebound by C. McCollum,26,33
126,2,7:54.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by A. Afflalo),26,36
127,2,7:35.0,A. Wiggins misses 2-pt hook shot from 6 ft,,26,36
128,2,7:33.0,,Defensive rebound by M. Leonard,26,36
129,2,7:26.0,,Personal foul by L. Brown (drawn by S. Blake),26,36
130,2,7:26.0,Z. LaVine enters the game for A. Wiggins,,26,36
131,2,7:26.0,,N. Batum enters the game for S. Blake,26,36
132,2,7:26.0,,D. Lillard enters the game for A. Afflalo,26,36
133,2,7:17.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Leonard),26,39
134,2,6:57.0,Shooting foul by R. Lopez (drawn by R. Hummel),,26,39
135,2,6:57.0,R. Hummel makes free throw 1 of 2,,27,39
136,2,6:57.0,Turnover by A. Payne (lane violation.),,27,39
137,2,6:45.0,,Turnover by R. Lopez (bad pass; steal by C. Budinger),27,39
138,2,6:32.0,R. Hummel misses 2-pt jump shot from 22 ft,,27,39
139,2,6:31.0,,Defensive rebound by N. Batum,27,39
140,2,6:24.0,,Turnover by C. McCollum (bad pass; steal by R. Hummel),27,39
141,2,6:15.0,A. Payne makes 2-pt jump shot from 19 ft (assist by Z. LaVine),,29,39
142,2,5:56.0,,D. Lillard misses 2-pt jump shot from 9 ft,29,39
143,2,5:54.0,,Offensive rebound by R. Lopez,29,39
144,2,5:54.0,,R. Lopez makes 2-pt layup at rim,29,41
145,2,5:42.0,Z. LaVine makes 2-pt layup at rim,,31,41
146,2,5:42.0,Shooting foul by M. Leonard (drawn by Z. LaVine),,31,41
147,2,5:42.0,Official timeout,,31,41
148,2,5:42.0,Z. LaVine makes free throw 1 of 1,,32,41
149,2,5:20.0,,D. Lillard misses 2-pt jump shot from 16 ft (block by L. Brown),32,41
150,2,5:18.0,Defensive rebound by L. Brown,,32,41
151,2,5:03.0,R. Hummel misses 2-pt jump shot from 22 ft,,32,41
152,2,5:02.0,,Defensive rebound by M. Leonard,32,41
153,2,4:51.0,,C. McCollum misses 3-pt jump shot from 24 ft,32,41
154,2,4:50.0,Defensive rebound by A. Payne,,32,41
155,2,4:46.0,Turnover by Z. LaVine (palming),,32,41
156,2,4:46.0,,C. Kaman enters the game for R. Lopez,32,41
157,2,4:46.0,,L. Aldridge enters the game for M. Leonard,32,41
158,2,4:37.0,,C. McCollum makes 2-pt jump shot from 4 ft,32,43
159,2,4:25.0,,Violation by C. McCollum (kicked ball),32,43
160,2,4:25.0,A. Wiggins enters the game for C. Budinger,,32,43
161,2,4:25.0,K. Martin enters the game for L. Brown,,32,43
162,2,4:16.0,Shooting foul by N. Batum (drawn by A. Wiggins),,32,43
163,2,4:16.0,A. Wiggins makes free throw 1 of 2,,33,43
164,2,4:16.0,A. Wiggins makes free throw 2 of 2,,34,43
165,2,3:57.0,,C. McCollum makes 2-pt jump shot from 17 ft,34,45
166,2,3:42.0,R. Hummel misses 2-pt jump shot from 21 ft,,34,45
167,2,3:41.0,,Defensive rebound by N. Batum,34,45
168,2,3:32.0,,N. Batum misses 2-pt jump shot from 11 ft,34,45
169,2,3:32.0,,Offensive rebound by Team,34,45
170,2,3:32.0,,A. Afflalo enters the game for C. McCollum,34,45
171,2,3:29.0,,L. Aldridge misses 2-pt jump shot from 20 ft,34,45
172,2,3:28.0,,Offensive rebound by N. Batum,34,45
173,2,3:23.0,,L. Aldridge makes 2-pt dunk at rim (assist by N. Batum),34,47
174,2,3:23.0,Minnesota full timeout,,34,47
175,2,3:23.0,J. Hamilton enters the game for R. Hummel,,34,47
176,2,3:06.0,A. Wiggins misses 2-pt jump shot from 18 ft,,34,47
177,2,3:05.0,Offensive rebound by J. Hamilton,,34,47
178,2,3:00.0,K. Martin misses 2-pt jump shot from 10 ft,,34,47
179,2,2:58.0,Offensive rebound by A. Payne,,34,47
180,2,2:58.0,A. Payne misses 2-pt tip-in at rim,,34,47
181,2,2:56.0,Offensive rebound by Team,,34,47
182,2,2:56.0,,Portland full timeout,34,47
183,2,2:42.0,Turnover by Z. LaVine (bad pass; steal by N. Batum),,34,47
184,2,2:19.0,,N. Batum makes 3-pt jump shot from 22 ft (assist by C. Kaman),34,50
185,2,1:54.0,J. Hamilton misses 2-pt hook shot from 6 ft,,34,50
186,2,1:54.0,Offensive rebound by Team,,34,50
187,2,1:51.0,K. Martin misses 2-pt jump shot from 15 ft,,34,50
188,2,1:50.0,,Defensive rebound by C. Kaman,34,50
189,2,1:39.0,,D. Lillard makes 2-pt jump shot from 21 ft,34,52
190,2,1:23.0,A. Wiggins misses 2-pt jump shot from 12 ft (block by D. Lillard),,34,52
191,2,1:21.0,,Defensive rebound by D. Lillard,34,52
192,2,1:18.0,,D. Lillard misses 2-pt layup at rim,34,52
193,2,1:16.0,Defensive rebound by Z. LaVine,,34,52
194,2,1:06.0,Z. LaVine makes 2-pt layup from 2 ft,,36,52
195,2,0:52.0,,Shooting foul by A. Payne (drawn by L. Aldridge),36,52
196,2,0:52.0,,L. Aldridge misses free throw 1 of 2,36,52
197,2,0:52.0,,Offensive rebound by Team,36,52
198,2,0:52.0,C. Budinger enters the game for A. Payne,,36,52
199,2,0:52.0,,L. Aldridge makes free throw 2 of 2,36,53
200,2,0:39.0,Turnover by Z. LaVine (bad pass; steal by N. Batum),,36,53
201,2,0:31.0,,Turnover by D. Lillard (lost ball; steal by C. Budinger),36,53
202,2,0:28.0,Turnover by C. Budinger (bad pass; steal by N. Batum),,36,53
203,2,0:25.0,,D. Lillard misses 3-pt jump shot from 26 ft,36,53
204,2,0:24.0,,Offensive rebound by C. Kaman,36,53
205,2,0:24.0,,C. Kaman makes 2-pt layup at rim,36,55
206,2,0:06.0,K. Martin misses 2-pt jump shot from 16 ft,,36,55
207,2,0:05.0,Offensive rebound by J. Hamilton,,36,55
208,2,0:04.0,Personal foul by L. Aldridge (drawn by J. Hamilton),,36,55
209,2,0:03.0,Turnover by C. Budinger (bad pass; steal by C. Kaman),,36,55
210,2,0:00.0,,D. Lillard misses 3-pt jump shot from 25 ft,36,55
211,2,0:00.0,,Offensive rebound by Team,36,55
212,3,11:44.0,K. Martin makes 2-pt jump shot from 14 ft (assist by A. Wiggins),,38,55
213,3,11:29.0,,N. Batum misses 2-pt jump shot from 17 ft,38,55
214,3,11:28.0,Defensive rebound by J. Hamilton,,38,55
215,3,11:13.0,A. Wiggins misses 2-pt jump shot from 16 ft,,38,55
216,3,11:12.0,,Defensive rebound by L. Aldridge,38,55
217,3,11:07.0,,Shooting foul by A. Wiggins (drawn by R. Lopez),38,55
218,3,11:07.0,,R. Lopez makes free throw 1 of 2,38,56
219,3,11:07.0,,R. Lopez makes free throw 2 of 2,38,57
220,3,10:54.0,A. Wiggins makes 2-pt hook shot from 5 ft,,40,57
221,3,10:54.0,Shooting foul by N. Batum (drawn by A. Wiggins),,40,57
222,3,10:54.0,A. Wiggins misses free throw 1 of 1,,40,57
223,3,10:53.0,,Defensive rebound by L. Aldridge,40,57
224,3,10:44.0,,D. Lillard misses 3-pt jump shot from 25 ft,40,57
225,3,10:43.0,Defensive rebound by A. Wiggins,,40,57
226,3,10:35.0,J. Hamilton misses 2-pt jump shot from 16 ft,,40,57
227,3,10:34.0,,Defensive rebound by D. Lillard,40,57
228,3,10:15.0,,A. Afflalo misses 3-pt jump shot from 23 ft,40,57
229,3,10:14.0,Defensive rebound by A. Payne,,40,57
230,3,9:56.0,A. Wiggins misses 2-pt jump shot from 13 ft,,40,57
231,3,9:54.0,,Defensive rebound by N. Batum,40,57
232,3,9:45.0,,R. Lopez makes 2-pt dunk at rim (assist by N. Batum),40,59
233,3,9:22.0,A. Payne misses 2-pt jump shot from 20 ft,,40,59
234,3,9:21.0,,Defensive rebound by A. Afflalo,40,59
235,3,9:08.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by L. Aldridge),40,62
236,3,8:43.0,Shooting foul by D. Lillard (drawn by Z. LaVine),,40,62
237,3,8:43.0,Z. LaVine makes free throw 1 of 2,,41,62
238,3,8:43.0,Z. LaVine makes free throw 2 of 2,,42,62
239,3,8:31.0,,Turnover by N. Batum (bad pass; steal by A. Payne),42,62
240,3,8:21.0,A. Payne makes 2-pt jump shot from 18 ft (assist by Z. LaVine),,44,62
241,3,8:03.0,,Turnover by R. Lopez (bad pass; steal by Z. LaVine),44,62
242,3,8:00.0,Z. LaVine makes 2-pt dunk at rim,,46,62
243,3,7:46.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Lillard),46,64
244,3,7:30.0,K. Martin misses 3-pt jump shot from 25 ft,,46,64
245,3,7:29.0,,Defensive rebound by L. Aldridge,46,64
246,3,7:20.0,,Shooting foul by Z. LaVine (drawn by D. Lillard),46,64
247,3,7:20.0,,D. Lillard makes free throw 1 of 2,46,65
248,3,7:20.0,,D. Lillard makes free throw 2 of 2,46,66
249,3,7:08.0,J. Hamilton misses 2-pt jump shot from 17 ft,,46,66
250,3,7:07.0,,Defensive rebound by L. Aldridge,46,66
251,3,6:53.0,,Shooting block foul by A. Payne (drawn by D. Lillard),46,66
252,3,6:53.0,,D. Lillard makes free throw 1 of 2,46,67
253,3,6:53.0,,D. Lillard makes free throw 2 of 2,46,68
254,3,6:39.0,A. Wiggins misses 2-pt layup from 2 ft,,46,68
255,3,6:37.0,Offensive rebound by J. Hamilton,,46,68
256,3,6:37.0,J. Hamilton misses 2-pt tip-in at rim,,46,68
257,3,6:36.0,Offensive rebound by J. Hamilton,,46,68
258,3,6:35.0,J. Hamilton makes 2-pt layup from 1 ft,,48,68
259,3,6:20.0,,Shooting foul by A. Payne (drawn by L. Aldridge),48,68
260,3,6:20.0,,L. Aldridge makes free throw 1 of 2,48,69
261,3,6:20.0,C. Budinger enters the game for A. Payne,,48,69
262,3,6:20.0,,L. Aldridge makes free throw 2 of 2,48,70
263,3,6:10.0,A. Wiggins misses 2-pt layup from 1 ft,,48,70
264,3,6:08.0,,Defensive rebound by N. Batum,48,70
265,3,6:00.0,,R. Lopez makes 2-pt layup from 2 ft (assist by N. Batum),48,72
266,3,6:00.0,,Shooting foul by J. Hamilton (drawn by R. Lopez),48,72
267,3,6:00.0,Minnesota full timeout,,48,72
268,3,6:00.0,,R. Lopez makes free throw 1 of 1,48,73
269,3,5:39.0,Z. LaVine misses 2-pt jump shot from 21 ft,,48,73
270,3,5:38.0,,Defensive rebound by L. Aldridge,48,73
271,3,5:29.0,,R. Lopez makes 2-pt layup from 2 ft (assist by D. Lillard),48,75
272,3,5:27.0,Minnesota full timeout,,48,75
273,3,5:27.0,,C. Kaman enters the game for R. Lopez,48,75
274,3,5:10.0,C. Budinger misses 2-pt layup from 1 ft,,48,75
275,3,5:09.0,,Defensive rebound by C. Kaman,48,75
276,3,4:50.0,,D. Lillard misses 3-pt jump shot from 25 ft,48,75
277,3,4:49.0,Defensive rebound by A. Wiggins,,48,75
278,3,4:35.0,A. Wiggins misses 2-pt layup from 2 ft,,48,75
279,3,4:34.0,Offensive rebound by J. Hamilton,,48,75
280,3,4:34.0,J. Hamilton misses 2-pt tip-in at rim,,48,75
281,3,4:34.0,Offensive rebound by Team,,48,75
282,3,4:29.0,K. Martin misses 2-pt jump shot from 5 ft,,48,75
283,3,4:28.0,Offensive rebound by K. Martin,,48,75
284,3,4:19.0,K. Martin makes 2-pt dunk at rim,,50,75
285,3,3:59.0,,Turnover by N. Batum (bad pass; steal by K. Martin),50,75
286,3,3:56.0,Shooting foul by A. Afflalo (drawn by K. Martin),,50,75
287,3,3:56.0,K. Martin makes free throw 1 of 2,,51,75
288,3,3:56.0,,C. McCollum enters the game for A. Afflalo,51,75
289,3,3:56.0,R. Hummel enters the game for A. Wiggins,,51,75
290,3,3:56.0,K. Martin makes free throw 2 of 2,,52,75
291,3,3:39.0,,Offensive foul by C. Kaman (drawn by K. Martin),52,75
292,3,3:39.0,,Turnover by C. Kaman (offensive foul),52,75
293,3,3:24.0,Shooting foul by C. McCollum (drawn by K. Martin),,52,75
294,3,3:24.0,K. Martin makes free throw 1 of 2,,53,75
295,3,3:24.0,K. Martin makes free throw 2 of 2,,54,75
296,3,3:03.0,,L. Aldridge misses 3-pt jump shot from 24 ft,54,75
297,3,3:02.0,,Offensive rebound by C. Kaman,54,75
298,3,2:55.0,,C. Kaman makes 2-pt jump shot from 5 ft,54,77
299,3,2:34.0,C. Budinger makes 2-pt hook shot from 4 ft,,56,77
300,3,2:07.0,,C. Kaman misses 2-pt hook shot from 6 ft,56,77
301,3,2:05.0,,Offensive rebound by L. Aldridge,56,77
302,3,2:05.0,,L. Aldridge makes 2-pt tip-in at rim,56,79
303,3,1:52.0,K. Martin misses 3-pt jump shot from 25 ft,,56,79
304,3,1:51.0,Offensive rebound by J. Hamilton,,56,79
305,3,1:37.0,Z. LaVine makes 2-pt layup from 1 ft,,58,79
306,3,1:17.0,,N. Batum makes 3-pt jump shot from 25 ft,58,82
307,3,1:01.0,J. Hamilton makes 2-pt jump shot from 18 ft (assist by Z. LaVine),,60,82
308,3,0:53.0,,Shooting foul by J. Hamilton (drawn by D. Lillard),60,82
309,3,0:53.0,,Portland full timeout,60,82
310,3,0:53.0,,D. Lillard makes free throw 1 of 2,60,83
311,3,0:53.0,,D. Lillard makes free throw 2 of 2,60,84
312,3,0:44.0,Personal foul by C. McCollum (drawn by K. Martin),,60,84
313,3,0:44.0,K. Martin makes free throw 1 of 2,,61,84
314,3,0:44.0,K. Martin makes free throw 2 of 2,,62,84
315,3,0:35.0,,D. Lillard misses 2-pt jump shot from 19 ft,62,84
316,3,0:34.0,Defensive rebound by J. Hamilton,,62,84
317,3,0:29.0,Turnover by K. Martin (lost ball; steal by C. McCollum),,62,84
318,3,0:12.0,,C. McCollum misses 3-pt jump shot from 24 ft,62,84
319,3,0:11.0,Defensive rebound by Z. LaVine,,62,84
320,3,0:06.0,C. Budinger misses 2-pt dunk at rim,,62,84
321,3,0:05.0,Offensive rebound by Z. LaVine,,62,84
322,3,0:00.0,Z. LaVine misses 2-pt jump shot from 15 ft,,62,84
323,3,0:00.0,Offensive rebound by Team,,62,84
324,4,11:36.0,,S. Blake misses 2-pt jump shot from 16 ft,62,84
325,4,11:35.0,Defensive rebound by A. Onuaku,,62,84
326,4,11:24.0,R. Hummel makes 2-pt jump shot from 19 ft (assist by Z. LaVine),,64,84
327,4,11:07.0,,A. Afflalo misses 2-pt jump shot from 21 ft,64,84
328,4,11:06.0,,Offensive rebound by Team,64,84
329,4,10:54.0,,C. McCollum makes 2-pt layup from 2 ft,64,86
330,4,10:43.0,Personal foul by R. Lopez (drawn by Z. LaVine),,64,86
331,4,10:34.0,Shooting foul by R. Lopez (drawn by Z. LaVine),,64,86
332,4,10:34.0,Z. LaVine makes free throw 1 of 2,,65,86
333,4,10:34.0,Z. LaVine misses free throw 2 of 2,,65,86
334,4,10:33.0,,Defensive rebound by M. Leonard,65,86
335,4,10:23.0,,Turnover by C. McCollum (bad pass; steal by C. Budinger),65,86
336,4,10:20.0,Turnover by C. Budinger (bad pass; steal by S. Blake),,65,86
337,4,10:11.0,,S. Blake misses 2-pt jump shot from 18 ft,65,86
338,4,10:10.0,Defensive rebound by R. Hummel,,65,86
339,4,10:01.0,A. Onuaku misses 2-pt hook shot from 6 ft,,65,86
340,4,9:58.0,,Defensive rebound by C. McCollum,65,86
341,4,9:55.0,,Personal foul by A. Wiggins (drawn by M. Leonard),65,86
342,4,9:55.0,L. Brown enters the game for Z. LaVine,,65,86
343,4,9:47.0,,A. Afflalo misses 2-pt jump shot from 20 ft,65,86
344,4,9:46.0,Defensive rebound by R. Hummel,,65,86
345,4,9:32.0,A. Wiggins misses 2-pt hook shot from 4 ft,,65,86
346,4,9:30.0,,Defensive rebound by M. Leonard,65,86
347,4,9:12.0,,C. McCollum misses 3-pt jump shot from 27 ft,65,86
348,4,9:11.0,Defensive rebound by A. Wiggins,,65,86
349,4,9:00.0,R. Hummel misses 3-pt jump shot from 25 ft,,65,86
350,4,8:59.0,,Defensive rebound by A. Afflalo,65,86
351,4,8:43.0,,R. Lopez misses 2-pt jump shot from 11 ft,65,86
352,4,8:41.0,,Offensive rebound by M. Leonard,65,86
353,4,8:32.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by S. Blake),65,89
354,4,8:15.0,C. Budinger makes 2-pt jump shot from 5 ft (assist by A. Wiggins),,67,89
355,4,7:54.0,,C. McCollum makes 2-pt jump shot from 17 ft,67,91
356,4,7:42.0,C. Budinger makes 2-pt jump shot from 12 ft,,69,91
357,4,7:26.0,,R. Lopez makes 2-pt layup at rim (assist by S. Blake),69,93
358,4,7:26.0,,Shooting foul by R. Hummel (drawn by R. Lopez),69,93
359,4,7:26.0,Official timeout,,69,93
360,4,7:26.0,K. Martin enters the game for A. Onuaku,,69,93
361,4,7:26.0,J. Hamilton enters the game for R. Hummel,,69,93
362,4,7:26.0,,A. Crabbe enters the game for A. Afflalo,69,93
363,4,7:26.0,,R. Lopez makes free throw 1 of 1,69,94
364,4,7:04.0,,M. Leonard misses 2-pt layup from 2 ft,69,94
365,4,7:03.0,,Offensive rebound by R. Lopez,69,94
366,4,7:04.0,,Violation by M. Leonard (def goaltending),69,94
367,4,7:04.0,A. Wiggins makes 2-pt jump shot from 8 ft,,71,94
368,4,6:59.0,,R. Lopez makes 2-pt layup from 1 ft,71,96
369,4,6:50.0,Personal foul by S. Blake (drawn by A. Wiggins),,71,96
370,4,6:50.0,A. Wiggins misses free throw 1 of 2,,71,96
371,4,6:50.0,Offensive rebound by Team,,71,96
372,4,6:50.0,,J. Freeland enters the game for R. Lopez,71,96
373,4,6:50.0,A. Wiggins makes free throw 2 of 2,,72,96
374,4,6:40.0,,M. Leonard makes 2-pt dunk at rim (assist by C. McCollum),72,98
375,4,6:40.0,,Shooting foul by J. Hamilton (drawn by M. Leonard),72,98
376,4,6:40.0,,M. Leonard makes free throw 1 of 1,72,99
377,4,6:34.0,Personal foul by A. Crabbe (drawn by A. Wiggins),,72,99
378,4,6:26.0,Shooting foul by A. Crabbe (drawn by A. Wiggins),,72,99
379,4,6:26.0,A. Wiggins makes free throw 1 of 2,,73,99
380,4,6:26.0,A. Wiggins makes free throw 2 of 2,,74,99
381,4,6:03.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by S. Blake),74,102
382,4,5:43.0,C. Budinger misses 3-pt jump shot from 26 ft,,74,102
