,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MINNESOTA_ACTION,HOUSTON_SCORE,MINNESOTA_SCORE
90,1,0:53.0,,S. Muhammad makes 2-pt jump shot from 14 ft (assist by M. Williams),24,24
91,1,0:42.0,Shooting foul by G. Dieng (drawn by D. Howard),,24,24
92,1,0:42.0,D. Howard makes free throw 1 of 2,,25,24
93,1,0:42.0,T. Daniels enters the game for D. Motiejūnas,,25,24
94,1,0:42.0,D. Howard makes free throw 2 of 2,,26,24
95,1,0:35.0,,S. Muhammad makes 2-pt dunk at rim,26,26
96,1,0:21.0,D. Howard makes 2-pt layup at rim (assist by J. Terry),,28,26
97,1,0:02.0,,M. Williams misses 2-pt jump shot from 20 ft,28,26
98,1,0:01.0,,Offensive rebound by G. Dieng,28,26
99,1,0:00.0,,G. Dieng misses 2-pt jump shot from 6 ft,28,26
100,1,0:00.0,,Offensive rebound by Team,28,26
101,2,11:52.0,,Personal foul by T. Daniels (drawn by C. Brewer),28,26
102,2,11:38.0,,C. Brewer makes 2-pt jump shot from 17 ft (assist by G. Dieng),28,28
103,2,11:22.0,T. Daniels misses 2-pt jump shot from 20 ft,,28,28
104,2,11:21.0,,Defensive rebound by G. Dieng,28,28
105,2,11:10.0,,M. Williams misses 2-pt jump shot from 15 ft,28,28
106,2,11:09.0,Defensive rebound by Team,,28,28
107,2,11:09.0,I. Canaan enters the game for J. Terry,,28,28
108,2,10:57.0,D. Howard misses 2-pt jump shot from 4 ft (block by G. Dieng),,28,28
109,2,10:56.0,,Defensive rebound by C. Brewer,28,28
110,2,10:55.0,,Personal foul by K. Papanikolaou (drawn by C. Brewer),28,28
111,2,10:36.0,,G. Dieng misses 2-pt layup from 1 ft,28,28
112,2,10:35.0,,Offensive rebound by A. Bennett,28,28
113,2,10:33.0,,A. Bennett makes 2-pt layup from 1 ft,28,30
114,2,10:23.0,Shooting foul by M. Williams (drawn by I. Canaan),,28,30
115,2,10:23.0,I. Canaan makes 2-pt layup from 1 ft,,30,30
116,2,10:23.0,J. Harden enters the game for T. Daniels,,30,30
117,2,10:23.0,I. Canaan makes free throw 1 of 1,,31,30
118,2,10:12.0,,S. Muhammad misses 2-pt jump shot from 21 ft,31,30
119,2,10:11.0,Defensive rebound by D. Howard,,31,30
120,2,9:53.0,D. Howard makes 2-pt hook shot from 4 ft,,33,30
121,2,9:34.0,,G. Dieng makes 2-pt jump shot from 17 ft,33,32
122,2,9:14.0,K. Papanikolaou makes 3-pt jump shot from 24 ft (assist by D. Howard),,36,32
123,2,9:01.0,,C. Brewer makes 2-pt layup from 2 ft (assist by M. Williams),36,34
124,2,8:43.0,T. Ariza misses 3-pt jump shot from 25 ft,,36,34
125,2,8:42.0,,Defensive rebound by M. Williams,36,34
126,2,8:39.0,,Turnover by M. Williams (bad pass; steal by T. Ariza),36,34
127,2,8:35.0,I. Canaan misses 3-pt jump shot from 23 ft,,36,34
128,2,8:33.0,Offensive rebound by Team,,36,34
129,2,8:33.0,Houston full timeout,,36,34
130,2,8:33.0,,N. Peković enters the game for G. Dieng,36,34
131,2,8:33.0,D. Motiejūnas enters the game for K. Papanikolaou,,36,34
132,2,8:26.0,D. Howard misses 2-pt jump shot from 4 ft,,36,34
133,2,8:25.0,Offensive rebound by D. Motiejūnas,,36,34
134,2,8:23.0,D. Motiejūnas misses 2-pt layup from 2 ft (block by A. Bennett),,36,34
135,2,8:22.0,,Defensive rebound by M. Williams,36,34
136,2,8:19.0,,S. Muhammad misses 2-pt layup from 2 ft,36,34
137,2,8:18.0,Defensive rebound by J. Harden,,36,34
138,2,8:15.0,T. Ariza makes 2-pt layup at rim (assist by J. Harden),,38,34
139,2,8:07.0,,Turnover by C. Brewer (bad pass; steal by J. Harden),38,34
140,2,8:03.0,Turnover by I. Canaan (bad pass; steal by N. Peković),,38,34
141,2,7:59.0,,Shooting foul by D. Howard (drawn by S. Muhammad),38,34
142,2,7:59.0,,S. Muhammad misses free throw 1 of 2,38,34
143,2,7:59.0,,Offensive rebound by Team,38,34
144,2,7:59.0,,S. Muhammad makes free throw 2 of 2,38,35
145,2,7:48.0,J. Harden misses 3-pt jump shot from 24 ft,,38,35
146,2,7:47.0,,Defensive rebound by A. Bennett,38,35
147,2,7:43.0,,C. Brewer makes 2-pt dunk at rim (assist by M. Williams),38,37
148,2,7:42.0,Houston full timeout,,38,37
149,2,7:42.0,J. Terry enters the game for I. Canaan,,38,37
150,2,7:29.0,J. Harden misses 2-pt jump shot from 16 ft,,38,37
151,2,7:28.0,Offensive rebound by Team,,38,37
152,2,7:21.0,J. Harden makes 2-pt jump shot from 3 ft,,40,37
153,2,7:08.0,,Shooting foul by D. Howard (drawn by M. Williams),40,37
154,2,7:08.0,,M. Williams makes free throw 1 of 2,40,38
155,2,7:08.0,,A. Wiggins enters the game for C. Brewer,40,38
156,2,7:08.0,,M. Williams makes free throw 2 of 2,40,39
157,2,6:55.0,T. Ariza misses 3-pt jump shot from 23 ft,,40,39
158,2,6:54.0,,Defensive rebound by A. Bennett,40,39
159,2,6:46.0,,M. Williams misses 2-pt jump shot from 13 ft (block by J. Terry),40,39
160,2,6:44.0,Defensive rebound by J. Terry,,40,39
161,2,6:37.0,Offensive foul by J. Terry (drawn by S. Muhammad),,40,39
162,2,6:37.0,Turnover by J. Terry (offensive foul),,40,39
163,2,6:37.0,,T. Young enters the game for A. Bennett,40,39
164,2,6:29.0,,Turnover by M. Williams (bad pass; steal by J. Harden),40,39
165,2,6:25.0,J. Harden makes 2-pt layup at rim (assist by J. Terry),,42,39
166,2,6:25.0,Shooting foul by M. Williams (drawn by J. Harden),,42,39
167,2,6:25.0,,K. Martin enters the game for S. Muhammad,42,39
168,2,6:25.0,J. Harden makes free throw 1 of 1,,43,39
169,2,6:07.0,,A. Wiggins misses 2-pt jump shot from 8 ft,43,39
170,2,6:06.0,Defensive rebound by D. Howard,,43,39
171,2,5:56.0,J. Harden misses 3-pt jump shot from 25 ft,,43,39
172,2,5:55.0,,Defensive rebound by N. Peković,43,39
173,2,5:40.0,,N. Peković makes 2-pt hook shot from 4 ft,43,41
174,2,5:27.0,Personal foul by T. Young (drawn by J. Terry),,43,41
175,2,5:27.0,,Z. LaVine enters the game for M. Williams,43,41
176,2,5:27.0,K. Papanikolaou enters the game for D. Motiejūnas,,43,41
177,2,5:15.0,T. Ariza makes 2-pt layup from 2 ft,,45,41
178,2,4:53.0,,Turnover by N. Peković (3 sec),45,41
179,2,4:53.0,T. Black enters the game for D. Howard,,45,41
180,2,4:38.0,Offensive foul by T. Black (drawn by A. Wiggins),,45,41
181,2,4:38.0,Turnover by T. Black (offensive foul),,45,41
182,2,4:19.0,,A. Wiggins misses 2-pt jump shot from 13 ft,45,41
183,2,4:18.0,Defensive rebound by T. Ariza,,45,41
184,2,4:13.0,Turnover by J. Harden (lost ball; steal by T. Young),,45,41
185,2,4:10.0,,Shooting foul by T. Ariza (drawn by K. Martin),45,41
186,2,4:10.0,,K. Martin makes free throw 1 of 2,45,42
187,2,4:10.0,,K. Martin makes free throw 2 of 2,45,43
188,2,3:51.0,K. Papanikolaou misses 2-pt layup at rim,,45,43
189,2,3:49.0,Offensive rebound by T. Black,,45,43
190,2,3:49.0,T. Black makes 2-pt tip-in at rim,,47,43
191,2,3:41.0,I. Canaan enters the game for J. Terry,,47,43
192,2,3:37.0,,N. Peković misses 2-pt layup at rim,47,43
193,2,3:36.0,Defensive rebound by T. Black,,47,43
194,2,3:31.0,Shooting foul by A. Wiggins (drawn by J. Harden),,47,43
195,2,3:31.0,J. Harden makes free throw 1 of 2,,48,43
196,2,3:31.0,J. Harden makes free throw 2 of 2,,49,43
197,2,3:14.0,,T. Young makes 2-pt layup at rim (assist by K. Martin),49,45
198,2,2:59.0,T. Black makes 2-pt layup from 1 ft (assist by T. Ariza),,51,45
199,2,2:30.0,,K. Martin makes 2-pt layup from 1 ft,51,47
200,2,2:20.0,I. Canaan misses 2-pt jump shot from 6 ft,,51,47
201,2,2:19.0,,Defensive rebound by N. Peković,51,47
202,2,2:13.0,,Minnesota full timeout,51,47
203,2,2:13.0,D. Howard enters the game for T. Ariza,,51,47
204,2,2:07.0,,T. Young misses 2-pt jump shot from 19 ft,51,47
205,2,2:05.0,Defensive rebound by I. Canaan,,51,47
206,2,1:59.0,J. Harden misses 3-pt jump shot from 25 ft,,51,47
207,2,1:58.0,,Defensive rebound by K. Martin,51,47
208,2,1:42.0,,A. Wiggins misses 2-pt jump shot from 5 ft (block by D. Howard),51,47
209,2,1:42.0,,Offensive rebound by Team,51,47
210,2,1:38.0,,K. Martin misses 2-pt jump shot from 17 ft,51,47
211,2,1:37.0,Defensive rebound by T. Black,,51,47
212,2,1:11.0,J. Harden makes 2-pt jump shot from 19 ft,,53,47
213,2,1:00.0,,Z. LaVine misses 2-pt jump shot from 17 ft,53,47
214,2,1:00.0,Defensive rebound by D. Howard,,53,47
215,2,0:36.0,I. Canaan misses 2-pt jump shot from 5 ft (block by T. Young),,53,47
216,2,0:34.0,,Defensive rebound by N. Peković,53,47
217,2,0:31.0,,A. Wiggins makes 2-pt layup at rim (assist by Z. LaVine),53,49
218,2,0:06.0,J. Harden misses 2-pt jump shot from 18 ft,,53,49
219,2,0:05.0,,Defensive rebound by N. Peković,53,49
220,2,0:00.0,,Z. LaVine misses 2-pt layup from 2 ft,53,49
221,2,0:00.0,,Offensive rebound by Team,53,49
222,3,11:48.0,,T. Young misses 2-pt layup from 2 ft,53,49
223,3,11:47.0,Defensive rebound by D. Howard,,53,49
224,3,11:31.0,D. Motiejūnas makes 2-pt hook shot from 6 ft,,55,49
225,3,11:15.0,,T. Young misses 2-pt jump shot from 3 ft (block by D. Howard),55,49
226,3,11:14.0,,Offensive rebound by T. Young,55,49
227,3,11:07.0,,T. Young misses 2-pt jump shot from 14 ft,55,49
228,3,11:06.0,Defensive rebound by D. Motiejūnas,,55,49
229,3,10:58.0,,Offensive charge foul by D. Motiejūnas (drawn by T. Young),55,49
230,3,10:58.0,Turnover by D. Motiejūnas (offensive foul),,55,49
231,3,10:45.0,,K. Martin misses 2-pt jump shot from 5 ft (block by D. Howard),55,49
232,3,10:45.0,,Offensive rebound by Team,55,49
233,3,10:32.0,,Z. LaVine misses 3-pt jump shot from 25 ft,55,49
234,3,10:31.0,Defensive rebound by I. Canaan,,55,49
235,3,10:19.0,D. Howard misses 2-pt layup from 1 ft,,55,49
236,3,10:18.0,,Defensive rebound by N. Peković,55,49
237,3,10:17.0,,Personal foul by I. Canaan (drawn by Z. LaVine),55,49
238,3,10:08.0,,Personal foul by D. Howard (drawn by N. Peković),55,49
239,3,9:55.0,,N. Peković misses 2-pt jump shot from 3 ft,55,49
240,3,9:54.0,,Offensive rebound by Team,55,49
241,3,9:54.0,,Turnover by Team (shot clock),55,49
242,3,9:37.0,D. Howard misses 2-pt dunk at rim,,55,49
243,3,9:33.0,Offensive rebound by T. Ariza,,55,49
244,3,9:30.0,T. Ariza misses 3-pt jump shot from 24 ft,,55,49
245,3,9:29.0,Offensive rebound by J. Harden,,55,49
246,3,9:20.0,D. Howard makes 2-pt layup from 1 ft (assist by J. Harden),,57,49
247,3,9:19.0,,Minnesota full timeout,57,49
248,3,9:07.0,,A. Wiggins misses 2-pt jump shot from 18 ft,57,49
249,3,9:06.0,Defensive rebound by J. Harden,,57,49
250,3,8:58.0,Shooting foul by T. Young (drawn by D. Howard),,57,49
251,3,8:58.0,D. Howard makes free throw 1 of 2,,58,49
252,3,8:58.0,D. Howard misses free throw 2 of 2,,58,49
253,3,8:57.0,,Defensive rebound by N. Peković,58,49
254,3,8:41.0,,A. Wiggins makes 2-pt jump shot from 18 ft,58,51
255,3,8:24.0,Turnover by T. Ariza (bad pass; steal by N. Peković),,58,51
256,3,8:20.0,,Personal foul by J. Harden (drawn by K. Martin),58,51
257,3,8:07.0,,N. Peković misses 2-pt jump shot from 5 ft (block by D. Motiejūnas),58,51
258,3,8:06.0,,Offensive rebound by K. Martin,58,51
259,3,8:06.0,,K. Martin makes 2-pt tip-in at rim,58,53
260,3,7:43.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by D. Motiejūnas),,61,53
261,3,7:22.0,,Z. LaVine misses 2-pt jump shot from 17 ft,61,53
262,3,7:21.0,Defensive rebound by D. Howard,,61,53
263,3,7:14.0,I. Canaan makes 2-pt layup from 1 ft,,63,53
264,3,7:14.0,Shooting foul by Z. LaVine (drawn by I. Canaan),,63,53
265,3,7:14.0,,Minnesota full timeout,63,53
266,3,7:14.0,K. Papanikolaou enters the game for D. Motiejūnas,,63,53
267,3,7:14.0,I. Canaan misses free throw 1 of 1,,63,53
268,3,7:14.0,,Defensive rebound by N. Peković,63,53
269,3,7:01.0,,T. Young misses 2-pt jump shot from 15 ft,63,53
270,3,6:59.0,,Offensive rebound by N. Peković,63,53
271,3,6:59.0,,N. Peković makes 2-pt layup from 1 ft,63,55
272,3,6:59.0,,Shooting foul by K. Papanikolaou (drawn by N. Peković),63,55
273,3,6:59.0,,N. Peković makes free throw 1 of 1,63,56
274,3,6:47.0,T. Ariza misses 2-pt layup at rim,,63,56
275,3,6:46.0,,Defensive rebound by N. Peković,63,56
276,3,6:42.0,Offensive charge foul by A. Wiggins (drawn by K. Papanikolaou),,63,56
277,3,6:42.0,,Turnover by A. Wiggins (offensive foul),63,56
278,3,6:30.0,K. Papanikolaou makes 3-pt jump shot from 23 ft (assist by J. Harden),,66,56
279,3,6:08.0,,Shooting foul by K. Papanikolaou (drawn by K. Martin),66,56
280,3,6:08.0,,K. Martin misses free throw 1 of 2,66,56
281,3,6:08.0,,Offensive rebound by Team,66,56
282,3,6:08.0,J. Terry enters the game for T. Ariza,,66,56
283,3,6:08.0,,K. Martin makes free throw 2 of 2,66,57
284,3,6:00.0,I. Canaan misses 3-pt jump shot from 24 ft,,66,57
285,3,5:59.0,Offensive rebound by D. Howard,,66,57
286,3,5:52.0,K. Papanikolaou misses 2-pt jump shot from 20 ft,,66,57
287,3,5:51.0,,Defensive rebound by K. Martin,66,57
288,3,5:40.0,,K. Martin makes 3-pt jump shot from 24 ft (assist by T. Young),66,60
289,3,5:19.0,J. Harden misses 2-pt jump shot from 17 ft,,66,60
290,3,5:18.0,Offensive rebound by D. Howard,,66,60
291,3,5:18.0,D. Howard makes 2-pt tip-in from 1 ft,,68,60
292,3,5:05.0,,K. Martin makes 2-pt jump shot from 16 ft (assist by Z. LaVine),68,62
293,3,4:48.0,Turnover by K. Papanikolaou (bad pass; steal by K. Martin),,68,62
294,3,4:45.0,,Shooting foul by J. Terry (drawn by A. Wiggins),68,62
295,3,4:45.0,,A. Wiggins makes free throw 1 of 2,68,63
296,3,4:45.0,T. Ariza enters the game for I. Canaan,,68,63
297,3,4:45.0,,A. Wiggins makes free throw 2 of 2,68,64
298,3,4:35.0,Personal foul by A. Wiggins (drawn by J. Harden),,68,64
299,3,4:35.0,,S. Muhammad enters the game for A. Wiggins,68,64
300,3,4:28.0,D. Howard makes 2-pt layup from 1 ft,,70,64
301,3,4:12.0,,Turnover by K. Martin (bad pass; steal by J. Harden),70,64
302,3,4:06.0,J. Harden misses 2-pt layup at rim,,70,64
303,3,4:05.0,,Defensive rebound by T. Young,70,64
304,3,3:58.0,,Z. LaVine misses 3-pt jump shot from 24 ft,70,64
305,3,3:57.0,,Offensive rebound by S. Muhammad,70,64
306,3,3:56.0,,S. Muhammad misses 2-pt layup from 2 ft,70,64
307,3,3:55.0,Defensive rebound by D. Howard,,70,64
308,3,3:53.0,Houston full timeout,,70,64
309,3,3:53.0,,G. Dieng enters the game for N. Peković,70,64
310,3,3:53.0,,C. Brewer enters the game for K. Martin,70,64
311,3,3:53.0,D. Motiejūnas enters the game for J. Harden,,70,64
312,3,3:33.0,J. Terry makes 3-pt jump shot from 23 ft (assist by D. Howard),,73,64
313,3,3:11.0,,Shooting block foul by T. Ariza (drawn by C. Brewer),73,64
314,3,3:11.0,,C. Brewer makes free throw 1 of 2,73,65
315,3,3:11.0,,C. Brewer misses free throw 2 of 2,73,65
316,3,3:09.0,Defensive rebound by Team,,73,65
317,3,2:47.0,D. Howard misses 2-pt hook shot from 6 ft,,73,65
318,3,2:46.0,Offensive rebound by D. Motiejūnas,,73,65
319,3,2:45.0,D. Motiejūnas makes 2-pt layup at rim,,75,65
320,3,2:33.0,,G. Dieng makes 2-pt dunk at rim (assist by Z. LaVine),75,67
321,3,2:17.0,Shooting foul by C. Brewer (drawn by T. Ariza),,75,67
322,3,2:17.0,T. Ariza makes free throw 1 of 2,,76,67
323,3,2:17.0,,A. Bennett enters the game for T. Young,76,67
324,3,2:17.0,T. Black enters the game for D. Howard,,76,67
325,3,2:17.0,J. Harden enters the game for K. Papanikolaou,,76,67
326,3,2:17.0,,Violation by G. Dieng (lane),76,67
327,3,2:17.0,T. Ariza makes free throw 2 of 2,,77,67
328,3,2:08.0,,Turnover by Z. LaVine (lost ball),77,67
329,3,1:53.0,J. Harden makes 2-pt layup from 1 ft (assist by D. Motiejūnas),,79,67
330,3,1:27.0,,G. Dieng misses 2-pt jump shot from 17 ft,79,67
331,3,1:25.0,Defensive rebound by T. Ariza,,79,67
332,3,1:11.0,J. Terry makes 3-pt jump shot from 22 ft (assist by J. Harden),,82,67
333,3,0:50.0,,C. Brewer makes 2-pt layup from 2 ft (assist by G. Dieng),82,69
334,3,0:33.0,D. Motiejūnas misses 2-pt layup at rim,,82,69
335,3,0:32.0,,Defensive rebound by A. Bennett,82,69
336,3,0:24.0,,Z. LaVine misses 2-pt jump shot from 11 ft,82,69
337,3,0:23.0,,Offensive rebound by Team,82,69
338,3,0:23.0,Loose ball foul by T. Black (drawn by S. Muhammad),,82,69
339,3,0:23.0,,S. Muhammad misses free throw 1 of 2,82,69
340,3,0:23.0,,Offensive rebound by Team,82,69
341,3,0:23.0,,S. Muhammad makes free throw 2 of 2,82,70
342,3,0:01.0,T. Black makes 2-pt layup from 1 ft (assist by J. Harden),,84,70
343,3,0:00.0,,G. Dieng misses 3-pt jump shot from 76 ft,84,70
344,3,0:00.0,,Offensive rebound by Team,84,70
345,4,11:50.0,J. Terry makes 3-pt jump shot from 23 ft (assist by J. Harden),,87,70
346,4,11:30.0,,Shooting foul by K. Papanikolaou (drawn by G. Dieng),87,70
347,4,11:30.0,,G. Dieng makes free throw 1 of 2,87,71
348,4,11:30.0,,G. Dieng makes free throw 2 of 2,87,72
349,4,11:19.0,J. Harden misses 2-pt layup from 2 ft,,87,72
350,4,11:18.0,Offensive rebound by T. Black,,87,72
351,4,11:18.0,T. Black makes 2-pt tip-in at rim,,89,72
352,4,10:54.0,,S. Muhammad makes 2-pt jump shot from 21 ft (assist by M. Williams),89,74
353,4,10:41.0,K. Papanikolaou makes 3-pt jump shot from 24 ft (assist by D. Motiejūnas),,92,74
354,4,10:29.0,,R. Hummel makes 2-pt layup at rim (assist by M. Williams),92,76
355,4,10:09.0,K. Papanikolaou misses 2-pt layup at rim,,92,76
356,4,10:08.0,,Defensive rebound by G. Dieng,92,76
357,4,9:59.0,,Personal foul by J. Terry (drawn by G. Dieng),92,76
358,4,9:59.0,,A. Wiggins enters the game for S. Muhammad,92,76
359,4,9:58.0,,Turnover by A. Wiggins (bad pass; steal by J. Terry),92,76
360,4,9:41.0,T. Black makes 2-pt layup from 1 ft,,94,76
361,4,9:39.0,,Minnesota full timeout,94,76
362,4,9:39.0,,R. Turiaf enters the game for R. Hummel,94,76
363,4,9:30.0,Loose ball foul by J. Harden (drawn by A. Wiggins),,94,76
364,4,9:21.0,,M. Williams misses 2-pt jump shot from 17 ft,94,76
365,4,9:21.0,Defensive rebound by Team,,94,76
366,4,9:06.0,D. Motiejūnas misses 2-pt jump shot from 20 ft,,94,76
367,4,9:05.0,Offensive rebound by T. Black,,94,76
368,4,8:58.0,D. Motiejūnas makes 2-pt jump shot from 4 ft (assist by K. Papanikolaou),,96,76
369,4,8:38.0,,Turnover by A. Wiggins (lost ball),96,76
370,4,8:38.0,,N. Peković enters the game for G. Dieng,96,76
371,4,8:24.0,J. Harden misses 2-pt jump shot from 14 ft,,96,76
372,4,8:23.0,,Defensive rebound by C. Brewer,96,76
373,4,8:10.0,,A. Wiggins misses 2-pt jump shot from 21 ft,96,76
374,4,8:09.0,,Offensive rebound by N. Peković,96,76
375,4,8:08.0,,Personal foul by K. Papanikolaou (drawn by C. Brewer),96,76
376,4,8:08.0,D. Howard enters the game for T. Black,,96,76
377,4,8:08.0,T. Ariza enters the game for K. Papanikolaou,,96,76
378,4,7:59.0,,N. Peković makes 2-pt hook shot from 9 ft,96,78
379,4,7:34.0,D. Howard makes 2-pt jump shot from 17 ft (assist by J. Harden),,98,78
380,4,7:18.0,,Shooting foul by J. Terry (drawn by N. Peković),98,78
381,4,7:18.0,,N. Peković makes free throw 1 of 2,98,79
382,4,7:18.0,,N. Peković makes free throw 2 of 2,98,80
383,4,7:05.0,J. Harden makes 3-pt jump shot from 24 ft (assist by J. Terry),,101,80
384,4,6:54.0,,C. Brewer makes 2-pt layup at rim (assist by M. Williams),101,82
385,4,6:39.0,D. Motiejūnas misses 3-pt jump shot from 23 ft,,101,82
