,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
134,2,10:25.0,Defensive rebound by T. Mozgov,,29,36
135,2,10:25.0,Personal foul by T. Robinson (drawn by T. Mozgov),,29,36
136,2,10:18.0,Personal foul by T. Robinson (drawn by T. Mozgov),,29,36
137,2,10:12.0,R. Foye makes 3-pt jump shot from 24 ft,,32,36
138,2,10:00.0,,C. Kaman misses 2-pt jump shot from 19 ft,32,36
139,2,10:00.0,Defensive rebound by T. Mozgov,,32,36
140,2,9:52.0,Shooting foul by D. Lillard (drawn by R. Foye),,32,36
141,2,9:52.0,R. Foye makes free throw 1 of 2,,33,36
142,2,9:52.0,R. Foye makes free throw 2 of 2,,34,36
143,2,9:27.0,,W. Barton misses 2-pt jump shot from 21 ft (block by D. Gallinari),34,36
144,2,9:27.0,,Offensive rebound by T. Robinson,34,36
145,2,9:27.0,,Turnover by Team (shot clock),34,36
146,2,9:14.0,D. Gallinari misses 2-pt layup from 1 ft,,34,36
147,2,9:13.0,,Defensive rebound by T. Robinson,34,36
148,2,9:10.0,,Personal foul by R. Foye (drawn by D. Lillard),34,36
149,2,9:10.0,K. Faried enters the game for J. McGee,,34,36
150,2,9:10.0,,W. Matthews enters the game for W. Barton,34,36
151,2,9:10.0,,R. Lopez enters the game for C. Kaman,34,36
152,2,9:03.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by R. Lopez),34,39
153,2,8:45.0,R. Foye misses 2-pt jump shot from 10 ft,,34,39
154,2,8:45.0,,Defensive rebound by Team,34,39
155,2,8:45.0,Official timeout,,34,39
156,2,8:28.0,,Turnover by S. Blake (traveling),34,39
157,2,8:23.0,K. Faried misses 2-pt layup from 1 ft,,34,39
158,2,8:21.0,,Defensive rebound by T. Robinson,34,39
159,2,8:07.0,,R. Lopez makes 2-pt hook shot from 6 ft,34,41
160,2,7:44.0,K. Faried misses 2-pt layup from 1 ft,,34,41
161,2,7:42.0,Offensive rebound by T. Mozgov,,34,41
162,2,7:42.0,T. Mozgov makes 2-pt tip-in at rim,,36,41
163,2,7:26.0,,W. Matthews misses 3-pt jump shot from 24 ft,36,41
164,2,7:25.0,Defensive rebound by T. Mozgov,,36,41
165,2,7:19.0,N. Robinson makes 2-pt layup from 1 ft,,38,41
166,2,7:19.0,Shooting foul by T. Robinson (drawn by N. Robinson),,38,41
167,2,7:19.0,N. Robinson makes free throw 1 of 1,,39,41
168,2,6:56.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Lillard),39,44
169,2,6:49.0,,L. Aldridge enters the game for T. Robinson,39,44
170,2,6:49.0,,N. Batum enters the game for D. Lillard,39,44
171,2,6:42.0,D. Gallinari misses 2-pt jump shot from 20 ft,,39,44
172,2,6:42.0,,Defensive rebound by W. Matthews,39,44
173,2,6:35.0,A. Afflalo enters the game for D. Gallinari,,39,44
174,2,6:35.0,W. Chandler enters the game for R. Foye,,39,44
175,2,6:23.0,,R. Lopez makes 2-pt hook shot from 7 ft,39,46
176,2,6:11.0,N. Robinson misses 2-pt jump shot from 22 ft,,39,46
177,2,6:11.0,Offensive rebound by K. Faried,,39,46
178,2,6:10.0,K. Faried makes 2-pt layup from 1 ft,,41,46
179,2,5:49.0,,L. Aldridge makes 2-pt jump shot from 17 ft,41,48
180,2,5:37.0,N. Robinson misses 2-pt jump shot from 9 ft,,41,48
181,2,5:35.0,Offensive rebound by K. Faried,,41,48
182,2,5:35.0,Shooting foul by L. Aldridge (drawn by K. Faried),,41,48
183,2,5:35.0,,Portland full timeout,41,48
184,2,5:35.0,T. Lawson enters the game for N. Robinson,,41,48
185,2,5:35.0,K. Faried makes free throw 1 of 2,,42,48
186,2,5:35.0,K. Faried makes free throw 2 of 2,,43,48
187,2,5:15.0,,W. Matthews misses 3-pt jump shot from 25 ft,43,48
188,2,5:15.0,,Offensive rebound by L. Aldridge,43,48
189,2,5:12.0,,L. Aldridge misses 2-pt jump shot from 7 ft,43,48
190,2,5:09.0,,Offensive rebound by W. Matthews,43,48
191,2,4:58.0,,L. Aldridge makes 2-pt jump shot from 21 ft (assist by W. Matthews),43,50
192,2,4:42.0,K. Faried misses 2-pt jump shot from 14 ft,,43,50
193,2,4:42.0,,Defensive rebound by S. Blake,43,50
194,2,4:32.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by N. Batum),43,53
195,2,4:31.0,Denver full timeout,,43,53
196,2,4:31.0,,D. Lillard enters the game for S. Blake,43,53
197,2,4:17.0,A. Afflalo misses 2-pt jump shot from 13 ft,,43,53
198,2,4:17.0,,Defensive rebound by W. Matthews,43,53
199,2,4:03.0,,L. Aldridge makes 2-pt jump shot from 21 ft (assist by D. Lillard),43,55
200,2,3:46.0,Turnover by T. Lawson (bad pass; steal by D. Lillard),,43,55
201,2,3:34.0,,L. Aldridge misses 2-pt jump shot from 16 ft,43,55
202,2,3:34.0,Defensive rebound by A. Afflalo,,43,55
203,2,3:28.0,T. Lawson makes 2-pt layup from 1 ft,,45,55
204,2,3:17.0,,Shooting foul by T. Lawson (drawn by R. Lopez),45,55
205,2,3:17.0,,R. Lopez makes free throw 1 of 2,45,56
206,2,3:17.0,,R. Lopez makes free throw 2 of 2,45,57
207,2,3:04.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by K. Faried),,48,57
208,2,2:45.0,,W. Matthews misses 3-pt jump shot from 24 ft,48,57
209,2,2:44.0,Defensive rebound by Team,,48,57
210,2,2:31.0,K. Faried misses 2-pt jump shot from 6 ft,,48,57
211,2,2:31.0,,Defensive rebound by N. Batum,48,57
212,2,2:24.0,,N. Batum misses 2-pt layup from 2 ft,48,57
213,2,2:22.0,Defensive rebound by T. Mozgov,,48,57
214,2,2:14.0,A. Afflalo makes 2-pt jump shot from 23 ft (assist by W. Chandler),,50,57
215,2,1:57.0,,N. Batum misses 2-pt jump shot from 10 ft,50,57
216,2,1:56.0,Defensive rebound by T. Mozgov,,50,57
217,2,1:48.0,A. Afflalo makes 2-pt jump shot from 13 ft,,52,57
218,2,1:29.0,,L. Aldridge makes 2-pt jump shot from 7 ft,52,59
219,2,1:10.0,Turnover by K. Faried (offensive goaltending),,52,59
220,2,1:10.0,J. McGee enters the game for K. Faried,,52,59
221,2,0:51.0,,L. Aldridge misses 2-pt jump shot from 17 ft,52,59
222,2,0:51.0,,Offensive rebound by R. Lopez,52,59
223,2,0:51.0,,R. Lopez misses 2-pt tip-in at rim,52,59
224,2,0:49.0,Defensive rebound by J. McGee,,52,59
225,2,0:43.0,T. Mozgov makes 2-pt dunk at rim,,54,59
226,2,0:34.0,,L. Aldridge makes 2-pt jump shot from 21 ft (assist by D. Lillard),54,61
227,2,0:28.0,J. McGee makes 2-pt dunk at rim (assist by T. Lawson),,56,61
228,2,0:11.0,,Turnover by R. Lopez (3 sec),56,61
229,2,0:10.0,Denver full timeout,,56,61
230,2,0:10.0,,C. Kaman enters the game for L. Aldridge,56,61
231,2,0:06.0,Shooting foul by D. Lillard (drawn by T. Lawson),,56,61
232,2,0:06.0,T. Lawson misses free throw 1 of 2,,56,61
233,2,0:06.0,Offensive rebound by Team,,56,61
234,2,0:06.0,,L. Aldridge enters the game for C. Kaman,56,61
235,2,0:06.0,T. Lawson misses free throw 2 of 2,,56,61
236,2,0:05.0,,Defensive rebound by L. Aldridge,56,61
237,2,0:00.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Lillard),56,64
238,3,11:45.0,,L. Aldridge misses 2-pt jump shot from 19 ft,56,64
239,3,11:43.0,,Offensive rebound by R. Lopez,56,64
240,3,11:43.0,,R. Lopez misses 2-pt tip-in from 1 ft,56,64
241,3,11:40.0,Defensive rebound by T. Mozgov,,56,64
242,3,11:32.0,A. Afflalo makes 2-pt layup from 1 ft,,58,64
243,3,11:32.0,Shooting foul by W. Matthews (drawn by A. Afflalo),,58,64
244,3,11:32.0,A. Afflalo makes free throw 1 of 1,,59,64
245,3,11:18.0,,Personal foul by W. Chandler (drawn by N. Batum),59,64
246,3,11:14.0,,D. Lillard misses 2-pt jump shot from 20 ft,59,64
247,3,11:13.0,Defensive rebound by W. Chandler,,59,64
248,3,11:06.0,W. Chandler makes 2-pt jump shot from 15 ft,,61,64
249,3,10:46.0,,R. Lopez misses 2-pt jump shot from 9 ft,61,64
250,3,10:45.0,Defensive rebound by W. Chandler,,61,64
251,3,10:31.0,T. Mozgov misses 2-pt jump shot from 6 ft,,61,64
252,3,10:30.0,Offensive rebound by T. Lawson,,61,64
253,3,10:28.0,Turnover by K. Faried (offensive foul),,61,64
254,3,10:28.0,Offensive foul by K. Faried (drawn by D. Lillard),,61,64
255,3,10:12.0,,L. Aldridge misses 2-pt jump shot from 12 ft,61,64
256,3,10:12.0,,Offensive rebound by N. Batum,61,64
257,3,10:08.0,,L. Aldridge makes 3-pt jump shot from 22 ft (assist by N. Batum),61,67
258,3,9:51.0,K. Faried misses 2-pt jump shot from 3 ft (block by L. Aldridge),,61,67
259,3,9:50.0,,Defensive rebound by N. Batum,61,67
260,3,9:40.0,,L. Aldridge misses 2-pt jump shot from 16 ft,61,67
261,3,9:39.0,Defensive rebound by A. Afflalo,,61,67
262,3,9:33.0,A. Afflalo misses 2-pt jump shot from 6 ft,,61,67
263,3,9:32.0,,Defensive rebound by R. Lopez,61,67
264,3,9:21.0,,W. Matthews misses 2-pt layup from 2 ft (block by T. Mozgov),61,67
265,3,9:18.0,,Offensive rebound by L. Aldridge,61,67
266,3,9:17.0,,L. Aldridge makes 2-pt jump shot from 15 ft,61,69
267,3,9:07.0,Denver full timeout,,61,69
268,3,8:55.0,Personal foul by W. Matthews (drawn by A. Afflalo),,61,69
269,3,8:50.0,T. Mozgov misses 2-pt layup at rim,,61,69
270,3,8:49.0,Offensive rebound by K. Faried,,61,69
271,3,8:49.0,K. Faried misses 2-pt tip-in at rim,,61,69
272,3,8:47.0,,Defensive rebound by L. Aldridge,61,69
273,3,8:39.0,,W. Matthews misses 3-pt jump shot from 24 ft,61,69
274,3,8:39.0,Defensive rebound by T. Lawson,,61,69
275,3,8:31.0,Turnover by T. Lawson (lost ball; steal by N. Batum),,61,69
276,3,8:29.0,,Personal foul by A. Afflalo (drawn by W. Matthews),61,69
277,3,8:18.0,,L. Aldridge misses 2-pt jump shot from 20 ft,61,69
278,3,8:18.0,Defensive rebound by T. Mozgov,,61,69
279,3,8:14.0,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),,63,69
280,3,7:48.0,,N. Batum misses 3-pt jump shot from 24 ft,63,69
281,3,7:44.0,Defensive rebound by T. Lawson,,63,69
282,3,7:38.0,A. Afflalo misses 2-pt jump shot from 11 ft,,63,69
283,3,7:37.0,,Defensive rebound by W. Matthews,63,69
284,3,7:32.0,,Shooting foul by W. Chandler (drawn by L. Aldridge),63,69
285,3,7:32.0,,L. Aldridge makes free throw 1 of 2,63,70
286,3,7:32.0,,L. Aldridge misses free throw 2 of 2,63,70
287,3,7:31.0,Defensive rebound by T. Mozgov,,63,70
288,3,7:11.0,Shooting foul by R. Lopez (drawn by T. Mozgov),,63,70
289,3,7:11.0,T. Mozgov misses free throw 1 of 2,,63,70
290,3,7:11.0,Offensive rebound by Team,,63,70
291,3,7:11.0,T. Mozgov makes free throw 2 of 2,,64,70
292,3,6:53.0,,Personal foul by A. Afflalo (drawn by W. Matthews),64,70
293,3,6:44.0,,R. Lopez misses 2-pt hook shot from 4 ft,64,70
294,3,6:43.0,Defensive rebound by T. Mozgov,,64,70
295,3,6:33.0,T. Mozgov misses 2-pt dunk at rim,,64,70
296,3,6:31.0,Offensive rebound by A. Afflalo,,64,70
297,3,6:29.0,A. Afflalo misses 3-pt jump shot from 23 ft,,64,70
298,3,6:28.0,Offensive rebound by T. Mozgov,,64,70
299,3,6:26.0,T. Mozgov misses 2-pt layup from 2 ft (block by R. Lopez),,64,70
300,3,6:24.0,,Defensive rebound by D. Lillard,64,70
301,3,6:18.0,,Turnover by N. Batum (bad pass; steal by T. Lawson),64,70
302,3,6:11.0,T. Lawson misses 2-pt layup from 2 ft (block by N. Batum),,64,70
303,3,6:09.0,,Defensive rebound by R. Lopez,64,70
304,3,6:04.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by W. Matthews),64,73
305,3,5:39.0,K. Faried misses 2-pt hook shot from 3 ft,,64,73
306,3,5:39.0,,Defensive rebound by N. Batum,64,73
307,3,5:26.0,,L. Aldridge makes 2-pt jump shot from 14 ft,64,75
308,3,5:24.0,Denver full timeout,,64,75
309,3,5:24.0,,C. McCollum enters the game for W. Matthews,64,75
310,3,5:24.0,,C. Kaman enters the game for R. Lopez,64,75
311,3,5:24.0,R. Foye enters the game for A. Afflalo,,64,75
312,3,5:24.0,J. McGee enters the game for K. Faried,,64,75
313,3,5:15.0,Offensive foul by J. McGee (drawn by D. Lillard),,64,75
314,3,5:15.0,Turnover by J. McGee (offensive foul),,64,75
315,3,5:01.0,,Turnover by C. Kaman (3 sec),64,75
316,3,4:47.0,R. Foye makes 3-pt jump shot from 23 ft (assist by T. Lawson),,67,75
317,3,4:26.0,,N. Batum misses 3-pt jump shot from 24 ft,67,75
318,3,4:25.0,Defensive rebound by Team,,67,75
319,3,4:25.0,,Violation by C. Kaman (kicked ball),67,75
320,3,4:08.0,Turnover by J. McGee (lost ball; steal by L. Aldridge),,67,75
321,3,4:07.0,,S. Blake enters the game for D. Lillard,67,75
322,3,3:53.0,,N. Batum misses 2-pt jump shot from 21 ft,67,75
323,3,3:53.0,Defensive rebound by Team,,67,75
324,3,3:43.0,J. McGee misses 2-pt layup from 2 ft (block by C. Kaman),,67,75
325,3,3:41.0,Offensive rebound by T. Mozgov,,67,75
326,3,3:38.0,Turnover by T. Mozgov (lost ball; steal by S. Blake),,67,75
327,3,3:32.0,,C. Kaman makes 2-pt jump shot from 16 ft (assist by L. Aldridge),67,77
328,3,3:21.0,Turnover by J. McGee (lost ball),,67,77
329,3,3:21.0,D. Gallinari enters the game for W. Chandler,,67,77
330,3,3:11.0,,Offensive foul by N. Batum (drawn by D. Gallinari),67,77
331,3,3:11.0,,Turnover by N. Batum (offensive foul),67,77
332,3,2:55.0,D. Gallinari misses 3-pt jump shot from 24 ft,,67,77
333,3,2:54.0,,Defensive rebound by L. Aldridge,67,77
334,3,2:44.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by S. Blake),67,80
335,3,2:26.0,Personal foul by S. Blake (drawn by T. Lawson),,67,80
336,3,2:26.0,T. Lawson makes free throw 1 of 2,,68,80
337,3,2:26.0,,W. Matthews enters the game for N. Batum,68,80
338,3,2:26.0,T. Lawson makes free throw 2 of 2,,69,80
339,3,2:08.0,,W. Matthews misses 2-pt jump shot from 7 ft,69,80
340,3,2:07.0,Defensive rebound by T. Mozgov,,69,80
341,3,1:56.0,R. Foye misses 3-pt jump shot from 25 ft,,69,80
342,3,1:55.0,,Defensive rebound by W. Matthews,69,80
343,3,1:36.0,,S. Blake makes 3-pt jump shot from 22 ft (assist by C. McCollum),69,83
344,3,1:20.0,T. Lawson makes 2-pt jump shot from 3 ft,,71,83
345,3,1:08.0,,C. Kaman makes 2-pt jump shot from 18 ft (assist by S. Blake),71,85
346,3,0:52.0,T. Lawson makes 2-pt jump shot from 7 ft,,73,85
347,3,0:44.0,,L. Aldridge misses 2-pt jump shot from 19 ft,73,85
348,3,0:43.0,Defensive rebound by D. Gallinari,,73,85
349,3,0:34.0,Turnover by D. Gallinari (lost ball; steal by W. Matthews),,73,85
350,3,0:25.0,,W. Matthews misses 3-pt jump shot from 24 ft,73,85
351,3,0:24.0,Defensive rebound by R. Foye,,73,85
352,3,0:01.0,R. Foye misses 2-pt jump shot from 18 ft,,73,85
353,3,0:01.0,,Defensive rebound by Team,73,85
354,4,11:47.0,Def 3 sec tech foul by C. Kaman,,73,85
355,4,11:47.0,R. Foye makes technical free throw,,74,85
356,4,11:41.0,Shooting foul by J. Freeland (drawn by J. McGee),,74,85
357,4,11:41.0,J. McGee misses free throw 1 of 2,,74,85
358,4,11:41.0,Offensive rebound by Team,,74,85
359,4,11:41.0,J. McGee makes free throw 2 of 2,,75,85
360,4,11:28.0,,W. Matthews makes 2-pt layup from 2 ft,75,87
361,4,11:16.0,Turnover by J. McGee (lost ball; steal by J. Freeland),,75,87
362,4,11:11.0,,J. Freeland makes 2-pt dunk at rim (assist by C. McCollum),75,89
363,4,10:53.0,N. Robinson makes 3-pt jump shot from 24 ft (assist by R. Foye),,78,89
364,4,10:28.0,,C. Kaman misses 2-pt layup from 1 ft,78,89
365,4,10:26.0,,Offensive rebound by C. Kaman,78,89
366,4,10:26.0,,Shooting foul by J. McGee (drawn by C. Kaman),78,89
367,4,10:26.0,,C. Kaman makes free throw 1 of 2,78,90
368,4,10:26.0,K. Faried enters the game for J. McGee,,78,90
369,4,10:26.0,,C. Kaman misses free throw 2 of 2,78,90
370,4,10:23.0,Defensive rebound by K. Faried,,78,90
371,4,10:14.0,R. Foye misses 2-pt jump shot from 22 ft,,78,90
372,4,10:13.0,,Defensive rebound by C. Kaman,78,90
373,4,10:02.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by S. Blake),78,93
374,4,9:46.0,Shooting foul by W. Matthews (drawn by J. Hickson),,78,93
375,4,9:46.0,J. Hickson misses free throw 1 of 2,,78,93
376,4,9:46.0,Offensive rebound by Team,,78,93
377,4,9:46.0,J. Hickson makes free throw 2 of 2,,79,93
378,4,9:31.0,,Turnover by C. McCollum (bad pass; steal by D. Gallinari),79,93
379,4,9:24.0,J. Hickson misses 2-pt hook shot from 3 ft (block by C. Kaman),,79,93
380,4,9:22.0,Offensive rebound by R. Foye,,79,93
381,4,9:15.0,N. Robinson misses 3-pt jump shot from 24 ft,,79,93
382,4,9:14.0,,Defensive rebound by C. Kaman,79,93
383,4,9:12.0,,J. Freeland misses 2-pt layup from 1 ft,79,93
384,4,9:10.0,Defensive rebound by R. Foye,,79,93
