,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
473,1OT,0:58.0,Boston full timeout,,121,118
474,1OT,0:58.0,K. Olynyk enters the game for T. Zeller,,121,118
475,1OT,0:49.0,B. Bass misses 2-pt layup at rim (block by M. Gortat),,121,118
476,1OT,0:48.0,,Defensive rebound by P. Pierce,121,118
477,1OT,0:39.0,,P. Pierce makes 3-pt jump shot from 24 ft (assist by J. Wall),121,121
478,1OT,0:33.0,Boston full timeout,,121,121
479,1OT,0:33.0,,R. Butler enters the game for M. Gortat,121,121
480,1OT,0:33.0,M. Thornton enters the game for B. Bass,,121,121
481,1OT,0:27.0,J. Green misses 2-pt jump shot from 14 ft,,121,121
482,1OT,0:26.0,,Defensive rebound by J. Wall,121,121
483,1OT,0:20.0,,Washington full timeout,121,121
484,1OT,0:20.0,B. Bass enters the game for M. Thornton,,121,121
485,1OT,0:06.0,,J. Wall misses 2-pt jump shot from 14 ft,121,121
486,1OT,0:04.0,Defensive rebound by B. Bass,,121,121
487,1OT,0:01.0,B. Bass misses 2-pt jump shot from 3 ft,,121,121
488,1OT,0:00.0,,Defensive rebound by Team,121,121
489,2OT,4:43.0,M. Smart makes 3-pt jump shot from 24 ft (assist by B. Bass),,124,121
490,2OT,4:24.0,,M. Gortat misses 2-pt jump shot from 15 ft,124,121
491,2OT,4:23.0,Defensive rebound by K. Olynyk,,124,121
492,2OT,4:18.0,M. Smart misses 2-pt layup at rim,,124,121
493,2OT,4:16.0,,Defensive rebound by J. Wall,124,121
494,2OT,4:09.0,,K. Humphries misses 2-pt jump shot from 3 ft (block by K. Olynyk),124,121
495,2OT,4:08.0,Defensive rebound by Team,,124,121
496,2OT,3:48.0,B. Bass makes 2-pt jump shot from 18 ft,,126,121
497,2OT,3:28.0,,K. Humphries makes 2-pt jump shot from 11 ft (assist by J. Wall),126,123
498,2OT,3:09.0,B. Bass makes 2-pt dunk at rim (assist by J. Green),,128,123
499,2OT,2:50.0,,K. Humphries misses 2-pt jump shot from 13 ft,128,123
500,2OT,2:49.0,Defensive rebound by J. Green,,128,123
501,2OT,2:40.0,K. Olynyk makes 2-pt jump shot from 15 ft (assist by J. Green),,130,123
502,2OT,2:39.0,,Washington full timeout,130,123
503,2OT,2:39.0,,R. Butler enters the game for M. Gortat,130,123
504,2OT,2:26.0,,J. Wall misses 2-pt layup from 2 ft,130,123
505,2OT,2:25.0,,Offensive rebound by J. Wall,130,123
506,2OT,2:23.0,,Personal foul by K. Olynyk (drawn by J. Wall),130,123
507,2OT,2:10.0,,Personal foul by K. Olynyk (drawn by P. Pierce),130,123
508,2OT,2:10.0,A. Bradley enters the game for K. Olynyk,,130,123
509,2OT,2:03.0,,J. Wall makes 2-pt layup at rim,130,125
510,2OT,2:03.0,,Shooting foul by B. Bass (drawn by J. Wall),130,125
511,2OT,2:03.0,M. Thornton enters the game for A. Bradley,,130,125
512,2OT,2:03.0,,J. Wall makes free throw 1 of 1,130,126
513,2OT,1:44.0,J. Green misses 2-pt jump shot from 4 ft,,130,126
514,2OT,1:44.0,,Defensive rebound by Team,130,126
515,2OT,1:44.0,A. Bradley enters the game for M. Thornton,,130,126
516,2OT,1:28.0,,J. Wall makes 2-pt layup at rim,130,128
517,2OT,1:09.0,J. Green misses 2-pt layup from 2 ft,,130,128
518,2OT,1:08.0,Offensive rebound by M. Smart,,130,128
519,2OT,1:04.0,E. Turner makes 2-pt jump shot from 6 ft,,132,128
520,2OT,0:53.0,,J. Wall makes 2-pt jump shot from 12 ft,132,130
521,2OT,0:53.0,Boston full timeout,,132,130
522,2OT,0:51.0,M. Smart misses 3-pt jump shot from 26 ft,,132,130
523,2OT,0:50.0,,Defensive rebound by B. Beal,132,130
524,2OT,0:45.0,,J. Wall makes 2-pt layup from 1 ft (assist by B. Beal),132,132
525,2OT,0:45.0,,Shooting foul by E. Turner (drawn by J. Wall),132,132
526,2OT,0:45.0,,J. Wall makes free throw 1 of 1,132,133
527,2OT,0:45.0,Boston full timeout,,132,133
528,2OT,0:45.0,J. Sullinger enters the game for A. Bradley,,132,133
529,2OT,0:45.0,M. Thornton enters the game for B. Bass,,132,133
530,2OT,0:37.0,Offensive foul by J. Green (drawn by P. Pierce),,132,133
531,2OT,0:37.0,Turnover by J. Green (offensive foul),,132,133
532,2OT,0:37.0,B. Bass enters the game for J. Sullinger,,132,133
533,2OT,0:37.0,A. Bradley enters the game for M. Thornton,,132,133
534,2OT,0:37.0,,Washington full timeout,132,133
535,2OT,0:13.0,,J. Wall misses 3-pt jump shot from 25 ft,132,133
536,2OT,0:12.0,Defensive rebound by B. Bass,,132,133
537,2OT,0:10.0,Boston full timeout,,132,133
538,2OT,0:10.0,,G. Temple enters the game for P. Pierce,132,133
539,2OT,0:07.0,Personal foul by B. Beal (drawn by E. Turner),,132,133
540,2OT,0:07.0,,P. Pierce enters the game for G. Temple,132,133
541,2OT,0:01.0,E. Turner misses 2-pt jump shot from 19 ft,,132,133
542,2OT,0:00.0,,Defensive rebound by K. Humphries,132,133
