,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
47,1,6:23.0,,Defensive rebound by R. Rubio,14,9
48,1,6:14.0,,N. Peković makes 2-pt layup at rim (assist by R. Rubio),14,11
49,1,6:00.0,Shooting foul by K. Martin (drawn by D. Lillard),,14,11
50,1,6:00.0,D. Lillard makes free throw 1 of 2,,15,11
51,1,6:00.0,C. McCollum enters the game for A. Afflalo,,15,11
52,1,6:00.0,,G. Dieng enters the game for K. Garnett,15,11
53,1,6:00.0,D. Lillard makes free throw 2 of 2,,16,11
54,1,5:50.0,,K. Martin makes 2-pt jump shot from 10 ft (assist by R. Rubio),16,13
55,1,5:28.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,19,13
56,1,5:12.0,,Shooting foul by C. McCollum (drawn by K. Martin),19,13
57,1,5:12.0,,K. Martin makes free throw 1 of 2,19,14
58,1,5:12.0,,K. Martin makes free throw 2 of 2,19,15
59,1,4:51.0,L. Aldridge makes 2-pt layup at rim,,21,15
60,1,4:39.0,,K. Martin misses 2-pt jump shot from 14 ft,21,15
61,1,4:37.0,,Offensive rebound by N. Peković,21,15
62,1,4:20.0,,R. Rubio makes 2-pt layup at rim (assist by G. Dieng),21,17
63,1,4:02.0,L. Aldridge misses 2-pt jump shot from 19 ft,,21,17
64,1,4:01.0,Offensive rebound by R. Lopez,,21,17
65,1,4:01.0,R. Lopez makes 2-pt tip-in at rim,,23,17
66,1,3:46.0,,A. Wiggins makes 2-pt jump shot from 11 ft (assist by R. Rubio),23,19
67,1,3:21.0,L. Aldridge makes 2-pt jump shot from 17 ft,,25,19
68,1,2:57.0,,N. Peković makes 2-pt layup at rim (assist by R. Rubio),25,21
69,1,2:57.0,,Shooting foul by C. McCollum (drawn by N. Peković),25,21
70,1,2:57.0,Portland full timeout,,25,21
71,1,2:57.0,S. Blake enters the game for D. Lillard,,25,21
72,1,2:57.0,C. Kaman enters the game for R. Lopez,,25,21
73,1,2:57.0,A. Afflalo enters the game for N. Batum,,25,21
74,1,2:57.0,,N. Peković makes free throw 1 of 1,25,22
75,1,2:39.0,C. Kaman makes 2-pt jump shot from 14 ft (assist by S. Blake),,27,22
76,1,2:17.0,,R. Rubio misses 3-pt jump shot from 25 ft,27,22
77,1,2:16.0,Defensive rebound by L. Aldridge,,27,22
78,1,2:05.0,A. Afflalo misses 2-pt jump shot from 13 ft,,27,22
79,1,2:04.0,,Defensive rebound by N. Peković,27,22
80,1,1:52.0,,R. Rubio makes 2-pt jump shot from 14 ft,27,24
81,1,1:30.0,A. Afflalo makes 3-pt jump shot from 24 ft,,30,24
82,1,1:09.0,,K. Martin makes 2-pt jump shot from 7 ft,30,26
83,1,0:56.0,Turnover by C. Kaman (lost ball; steal by A. Wiggins),,30,26
84,1,0:43.0,,K. Martin makes 3-pt jump shot from 22 ft (assist by A. Wiggins),30,29
85,1,0:31.0,L. Aldridge misses 2-pt jump shot from 19 ft,,30,29
86,1,0:30.0,,Defensive rebound by R. Rubio,30,29
87,1,0:06.0,,K. Martin misses 2-pt jump shot from 15 ft,30,29
88,1,0:06.0,,Offensive rebound by Team,30,29
89,1,0:06.0,,Turnover by Team (shot clock),30,29
90,1,0:06.0,,L. Brown enters the game for R. Rubio,30,29
91,1,0:03.0,Personal take foul by L. Brown (drawn by S. Blake),,30,29
92,1,0:03.0,,A. Payne enters the game for N. Peković,30,29
93,1,0:01.0,A. Afflalo misses 2-pt jump shot from 20 ft,,30,29
94,1,0:00.0,,Defensive rebound by G. Dieng,30,29
95,2,11:46.0,,Turnover by Z. LaVine (traveling),30,29
96,2,11:36.0,N. Batum misses 2-pt layup from 2 ft (block by G. Dieng),,30,29
97,2,11:35.0,,Defensive rebound by G. Neal,30,29
98,2,11:23.0,,G. Neal makes 2-pt jump shot from 19 ft,30,31
99,2,11:07.0,A. Afflalo misses 2-pt jump shot from 10 ft,,30,31
100,2,11:06.0,,Defensive rebound by A. Payne,30,31
101,2,10:52.0,,K. Martin makes 2-pt layup at rim (assist by G. Dieng),30,33
102,2,10:34.0,N. Batum makes 2-pt jump shot from 21 ft (assist by C. Kaman),,32,33
103,2,10:12.0,,Z. LaVine misses 2-pt layup from 1 ft,32,33
104,2,10:11.0,Defensive rebound by C. Kaman,,32,33
105,2,10:10.0,Turnover by C. Kaman (lost ball; steal by Z. LaVine),,32,33
106,2,10:07.0,,Turnover by G. Dieng (bad pass; steal by C. Kaman),32,33
107,2,9:57.0,D. Wright misses 3-pt jump shot from 24 ft,,32,33
108,2,9:56.0,Offensive rebound by C. Kaman,,32,33
109,2,9:53.0,C. Kaman misses 2-pt jump shot from 13 ft,,32,33
110,2,9:52.0,,Defensive rebound by G. Dieng,32,33
111,2,9:44.0,,A. Payne makes 2-pt hook shot from 7 ft (assist by K. Martin),32,35
112,2,9:44.0,,Shooting foul by D. Wright (drawn by A. Payne),32,35
113,2,9:44.0,,A. Payne makes free throw 1 of 1,32,36
114,2,9:22.0,A. Afflalo makes 2-pt jump shot from 5 ft,,34,36
115,2,9:06.0,,K. Martin misses 2-pt jump shot from 9 ft,34,36
116,2,9:05.0,Defensive rebound by C. Kaman,,34,36
117,2,8:53.0,C. Kaman makes 2-pt layup from 1 ft (assist by S. Blake),,36,36
118,2,8:40.0,,Def 3 sec tech foul by C. Kaman,36,36
119,2,8:40.0,,Minnesota full timeout,36,36
120,2,8:40.0,,G. Neal misses technical free throw,36,36
121,2,8:40.0,,Offensive rebound by Team,36,36
122,2,8:36.0,,G. Neal makes 2-pt layup at rim (assist by K. Martin),36,38
123,2,8:22.0,N. Batum makes 2-pt dunk at rim (assist by S. Blake),,38,38
124,2,8:11.0,,Offensive foul by G. Dieng (drawn by S. Blake),38,38
125,2,8:11.0,,Turnover by G. Dieng (offensive foul),38,38
126,2,8:11.0,D. Lillard enters the game for S. Blake,,38,38
127,2,8:11.0,,A. Wiggins enters the game for K. Martin,38,38
128,2,8:00.0,D. Wright misses 2-pt jump shot from 9 ft,,38,38
129,2,7:59.0,Offensive rebound by C. Kaman,,38,38
130,2,7:54.0,C. Kaman misses 2-pt layup at rim,,38,38
131,2,7:51.0,,Defensive rebound by A. Payne,38,38
132,2,7:43.0,,Turnover by Z. LaVine (bad pass; steal by D. Lillard),38,38
133,2,7:38.0,D. Wright makes 2-pt dunk at rim (assist by D. Lillard),,40,38
134,2,7:17.0,,G. Neal makes 2-pt jump shot from 11 ft,40,40
135,2,6:59.0,D. Lillard makes 3-pt jump shot from 24 ft,,43,40
136,2,6:44.0,,Personal foul by A. Afflalo (drawn by G. Neal),43,40
137,2,6:44.0,R. Lopez enters the game for C. Kaman,,43,40
138,2,6:44.0,,R. Rubio enters the game for Z. LaVine,43,40
139,2,6:29.0,,Turnover by Team (shot clock),43,40
140,2,6:14.0,D. Wright makes 3-pt jump shot from 23 ft (assist by D. Lillard),,46,40
141,2,5:59.0,,G. Neal misses 2-pt jump shot from 20 ft,46,40
142,2,5:58.0,,Offensive rebound by A. Wiggins,46,40
143,2,5:46.0,,G. Dieng misses 2-pt jump shot from 16 ft,46,40
144,2,5:45.0,Defensive rebound by D. Lillard,,46,40
145,2,5:32.0,N. Batum makes 3-pt jump shot from 24 ft,,49,40
146,2,5:31.0,,Minnesota full timeout,49,40
147,2,5:31.0,,N. Peković enters the game for G. Dieng,49,40
148,2,5:31.0,,K. Garnett enters the game for A. Payne,49,40
149,2,5:31.0,L. Aldridge enters the game for D. Wright,,49,40
150,2,5:31.0,C. McCollum enters the game for A. Afflalo,,49,40
151,2,5:17.0,,A. Wiggins misses 2-pt layup from 1 ft,49,40
152,2,5:15.0,Defensive rebound by N. Batum,,49,40
153,2,5:15.0,Turnover by N. Batum (lost ball; steal by A. Wiggins),,49,40
154,2,5:15.0,,Shooting foul by N. Batum (drawn by A. Wiggins),49,40
155,2,5:15.0,,A. Wiggins makes free throw 1 of 2,49,41
156,2,5:15.0,A. Gee enters the game for N. Batum,,49,41
157,2,5:15.0,,A. Wiggins misses free throw 2 of 2,49,41
158,2,5:14.0,,Offensive rebound by K. Garnett,49,41
159,2,5:00.0,,K. Garnett misses 2-pt jump shot from 17 ft,49,41
160,2,4:58.0,Defensive rebound by A. Gee,,49,41
161,2,4:47.0,C. McCollum misses 2-pt jump shot from 20 ft,,49,41
162,2,4:46.0,,Defensive rebound by N. Peković,49,41
163,2,4:36.0,,G. Neal misses 2-pt jump shot from 16 ft,49,41
164,2,4:35.0,Defensive rebound by A. Gee,,49,41
165,2,4:24.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by D. Lillard),,51,41
166,2,4:12.0,,Personal foul by A. Gee (drawn by A. Wiggins),51,41
167,2,4:06.0,,G. Neal makes 2-pt jump shot from 16 ft (assist by A. Wiggins),51,43
168,2,3:44.0,C. McCollum misses 2-pt layup at rim,,51,43
169,2,3:42.0,Offensive rebound by R. Lopez,,51,43
170,2,3:22.0,C. McCollum misses 2-pt jump shot from 8 ft (block by A. Wiggins),,51,43
171,2,3:20.0,,Offensive rebound by Team,51,43
172,2,3:08.0,,K. Garnett misses 2-pt jump shot from 17 ft,51,43
173,2,3:06.0,Defensive rebound by D. Lillard,,51,43
174,2,3:02.0,D. Lillard misses 2-pt layup from 1 ft,,51,43
175,2,3:00.0,,Defensive rebound by K. Garnett,51,43
176,2,2:54.0,,R. Rubio makes 2-pt jump shot from 10 ft,51,45
177,2,2:54.0,Portland full timeout,,51,45
178,2,2:54.0,A. Afflalo enters the game for C. McCollum,,51,45
179,2,2:34.0,A. Afflalo misses 2-pt jump shot from 14 ft,,51,45
180,2,2:33.0,,Defensive rebound by A. Wiggins,51,45
181,2,2:14.0,,Turnover by K. Garnett (bad pass; steal by A. Gee),51,45
182,2,2:05.0,D. Lillard makes 2-pt jump shot from 12 ft,,53,45
183,2,1:52.0,,Shooting foul by A. Afflalo (drawn by G. Neal),53,45
184,2,1:52.0,,G. Neal makes free throw 1 of 2,53,46
185,2,1:52.0,N. Batum enters the game for A. Afflalo,,53,46
186,2,1:52.0,,G. Neal makes free throw 2 of 2,53,47
187,2,1:34.0,Shooting foul by K. Garnett (drawn by R. Lopez),,53,47
188,2,1:34.0,R. Lopez makes free throw 1 of 2,,54,47
189,2,1:34.0,R. Lopez makes free throw 2 of 2,,55,47
190,2,1:19.0,,A. Wiggins misses 2-pt jump shot from 8 ft,55,47
191,2,1:18.0,Defensive rebound by D. Lillard,,55,47
192,2,1:04.0,D. Lillard misses 2-pt layup from 1 ft,,55,47
193,2,1:03.0,,Defensive rebound by G. Neal,55,47
194,2,0:55.0,,N. Peković misses 2-pt jump shot from 6 ft,55,47
195,2,0:55.0,,Offensive rebound by A. Wiggins,55,47
196,2,0:55.0,,A. Wiggins makes 2-pt tip-in at rim,55,49
197,2,0:36.0,Shooting foul by G. Neal (drawn by A. Gee),,55,49
198,2,0:36.0,A. Gee misses free throw 1 of 2,,55,49
199,2,0:36.0,Offensive rebound by Team,,55,49
200,2,0:36.0,,Minnesota full timeout,55,49
201,2,0:36.0,A. Gee misses free throw 2 of 2,,55,49
202,2,0:36.0,,Defensive rebound by R. Rubio,55,49
203,2,0:27.0,,K. Garnett makes 2-pt jump shot from 21 ft (assist by R. Rubio),55,51
204,2,0:20.0,Portland full timeout,,55,51
205,2,0:20.0,,G. Dieng enters the game for N. Peković,55,51
206,2,0:20.0,D. Wright enters the game for R. Lopez,,55,51
207,2,0:20.0,C. McCollum enters the game for A. Gee,,55,51
208,2,0:08.0,,Offensive charge foul by D. Lillard (drawn by R. Rubio),55,51
209,2,0:08.0,Turnover by D. Lillard (offensive foul),,55,51
210,2,0:08.0,,K. Martin enters the game for G. Dieng,55,51
211,2,0:08.0,A. Gee enters the game for C. McCollum,,55,51
212,2,0:00.0,,R. Rubio misses 2-pt jump shot from 14 ft,55,51
213,2,0:00.0,,Offensive rebound by Team,55,51
214,3,11:39.0,,K. Martin makes 2-pt jump shot from 19 ft,55,53
215,3,11:23.0,N. Batum misses 2-pt jump shot from 17 ft,,55,53
216,3,11:22.0,,Defensive rebound by K. Garnett,55,53
217,3,11:18.0,,K. Martin makes 2-pt dunk at rim (assist by R. Rubio),55,55
218,3,10:58.0,Turnover by N. Batum (bad pass; steal by K. Martin),,55,55
219,3,10:50.0,,K. Martin misses 2-pt jump shot from 16 ft,55,55
220,3,10:49.0,Defensive rebound by D. Lillard,,55,55
221,3,10:37.0,Turnover by L. Aldridge (lost ball; steal by A. Wiggins),,55,55
222,3,10:31.0,,A. Wiggins makes 2-pt layup at rim,55,57
223,3,10:07.0,D. Lillard misses 2-pt jump shot from 19 ft,,55,57
224,3,10:06.0,Offensive rebound by R. Lopez,,55,57
225,3,9:56.0,L. Aldridge misses 2-pt jump shot from 16 ft,,55,57
226,3,9:55.0,,Defensive rebound by K. Martin,55,57
227,3,9:38.0,,A. Wiggins makes 2-pt jump shot from 13 ft,55,59
228,3,9:37.0,Portland full timeout,,55,59
229,3,9:20.0,A. Afflalo misses 3-pt jump shot from 23 ft,,55,59
230,3,9:19.0,,Defensive rebound by R. Rubio,55,59
231,3,9:07.0,,N. Peković misses 2-pt layup from 2 ft,55,59
232,3,9:06.0,Defensive rebound by L. Aldridge,,55,59
233,3,8:54.0,N. Batum makes 2-pt jump shot from 15 ft,,57,59
234,3,8:38.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by K. Garnett),57,61
235,3,8:15.0,D. Lillard misses 2-pt jump shot from 17 ft,,57,61
236,3,8:14.0,,Defensive rebound by K. Garnett,57,61
237,3,8:05.0,,K. Martin makes 2-pt jump shot from 18 ft,57,63
238,3,7:51.0,Personal foul by R. Rubio (drawn by R. Lopez),,57,63
239,3,7:35.0,D. Lillard makes 3-pt jump shot from 24 ft,,60,63
240,3,7:17.0,,N. Peković misses 2-pt layup from 2 ft,60,63
241,3,7:16.0,Defensive rebound by L. Aldridge,,60,63
242,3,7:11.0,D. Lillard makes 2-pt layup at rim,,62,63
243,3,6:58.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),62,65
244,3,6:41.0,D. Lillard misses 2-pt jump shot from 3 ft,,62,65
245,3,6:40.0,,Defensive rebound by R. Rubio,62,65
246,3,6:35.0,,A. Wiggins makes 2-pt layup at rim (assist by R. Rubio),62,67
247,3,6:18.0,N. Batum misses 3-pt jump shot from 24 ft,,62,67
248,3,6:17.0,,Defensive rebound by R. Rubio,62,67
249,3,6:07.0,,N. Peković misses 2-pt layup from 2 ft,62,67
250,3,6:06.0,Defensive rebound by N. Batum,,62,67
251,3,5:59.0,Shooting foul by N. Peković (drawn by A. Afflalo),,62,67
252,3,5:59.0,A. Afflalo misses free throw 1 of 2,,62,67
253,3,5:59.0,Offensive rebound by Team,,62,67
254,3,5:59.0,,G. Dieng enters the game for N. Peković,62,67
255,3,5:59.0,,A. Payne enters the game for K. Garnett,62,67
256,3,5:59.0,A. Afflalo makes free throw 2 of 2,,63,67
257,3,5:47.0,,K. Martin misses 2-pt jump shot from 16 ft,63,67
258,3,5:45.0,,Offensive rebound by G. Dieng,63,67
259,3,5:40.0,,K. Martin makes 2-pt jump shot from 16 ft,63,69
260,3,5:20.0,Shooting foul by R. Rubio (drawn by R. Lopez),,63,69
261,3,5:20.0,R. Lopez misses free throw 1 of 2,,63,69
262,3,5:20.0,Offensive rebound by Team,,63,69
263,3,5:20.0,C. McCollum enters the game for A. Afflalo,,63,69
264,3,5:20.0,R. Lopez makes free throw 2 of 2,,64,69
265,3,5:03.0,,K. Martin misses 2-pt jump shot from 15 ft,64,69
266,3,5:02.0,Defensive rebound by R. Lopez,,64,69
267,3,4:54.0,N. Batum misses 2-pt layup at rim,,64,69
268,3,4:53.0,Offensive rebound by N. Batum,,64,69
269,3,4:53.0,N. Batum makes 2-pt tip-in at rim,,66,69
270,3,4:38.0,,R. Rubio makes 2-pt layup from 1 ft,66,71
271,3,4:18.0,L. Aldridge misses 2-pt jump shot from 15 ft,,66,71
272,3,4:16.0,,Defensive rebound by R. Rubio,66,71
273,3,4:06.0,,Shooting foul by D. Lillard (drawn by G. Dieng),66,71
274,3,4:06.0,,G. Dieng makes free throw 1 of 2,66,72
275,3,4:06.0,C. Kaman enters the game for R. Lopez,,66,72
276,3,4:06.0,,G. Dieng makes free throw 2 of 2,66,73
277,3,3:49.0,Personal foul by A. Payne (drawn by L. Aldridge),,66,73
278,3,3:49.0,,Z. LaVine enters the game for R. Rubio,66,73
279,3,3:43.0,L. Aldridge makes 2-pt jump shot from 9 ft,,68,73
280,3,3:26.0,,K. Martin makes 2-pt jump shot from 14 ft,68,75
281,3,3:09.0,L. Aldridge makes 2-pt layup from 2 ft (assist by D. Lillard),,70,75
282,3,2:49.0,,Z. LaVine makes 2-pt jump shot from 20 ft (assist by G. Dieng),70,77
283,3,2:23.0,L. Aldridge misses 3-pt jump shot from 24 ft,,70,77
284,3,2:22.0,,Defensive rebound by K. Martin,70,77
285,3,2:01.0,,K. Martin misses 2-pt jump shot from 20 ft,70,77
286,3,2:00.0,Defensive rebound by N. Batum,,70,77
287,3,1:43.0,L. Aldridge misses 2-pt jump shot from 16 ft,,70,77
288,3,1:41.0,,Defensive rebound by K. Martin,70,77
289,3,1:21.0,,Z. LaVine misses 3-pt jump shot from 24 ft,70,77
290,3,1:19.0,Defensive rebound by D. Lillard,,70,77
291,3,1:13.0,C. McCollum misses 3-pt jump shot from 24 ft,,70,77
292,3,1:11.0,Offensive rebound by L. Aldridge,,70,77
293,3,1:09.0,L. Aldridge makes 2-pt layup at rim,,72,77
294,3,0:49.0,,A. Payne makes 2-pt jump shot from 4 ft,72,79
295,3,0:33.0,D. Lillard makes 3-pt jump shot from 25 ft,,75,79
296,3,0:16.0,,Shooting foul by C. Kaman (drawn by Z. LaVine),75,79
297,3,0:16.0,,Minnesota full timeout,75,79
298,3,0:16.0,,Z. LaVine makes free throw 1 of 2,75,80
299,3,0:16.0,,Z. LaVine makes free throw 2 of 2,75,81
300,3,0:02.0,D. Lillard makes 2-pt layup at rim,,77,81
301,4,11:40.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by S. Blake),,80,81
302,4,11:26.0,,Z. LaVine misses 2-pt jump shot from 16 ft,80,81
303,4,11:25.0,Defensive rebound by Team,,80,81
304,4,11:25.0,,Loose ball foul by G. Dieng (drawn by C. McCollum),80,81
305,4,11:12.0,Turnover by C. Kaman (dbl dribble),,80,81
306,4,10:54.0,,Z. LaVine makes 2-pt jump shot from 19 ft (assist by G. Neal),80,83
307,4,10:35.0,Def 3 sec tech foul by G. Dieng,,80,83
308,4,10:35.0,L. Aldridge makes technical free throw,,81,83
309,4,10:24.0,Shooting foul by G. Dieng (drawn by C. Kaman),,81,83
310,4,10:24.0,C. Kaman makes free throw 1 of 2,,82,83
311,4,10:24.0,C. Kaman makes free throw 2 of 2,,83,83
312,4,10:17.0,,Personal foul by S. Blake (drawn by R. Rubio),83,83
313,4,10:14.0,,Personal foul by A. Afflalo (drawn by G. Neal),83,83
314,4,10:04.0,,G. Dieng makes 2-pt jump shot from 11 ft (assist by R. Rubio),83,85
315,4,9:50.0,L. Aldridge makes 2-pt layup from 1 ft (assist by S. Blake),,85,85
316,4,9:25.0,,Z. LaVine makes 2-pt jump shot from 14 ft,85,87
317,4,9:09.0,L. Aldridge misses 2-pt jump shot from 18 ft,,85,87
318,4,9:07.0,Offensive rebound by C. Kaman,,85,87
319,4,9:04.0,Turnover by C. Kaman (bad pass; steal by G. Dieng),,85,87
320,4,8:46.0,,R. Rubio misses 2-pt jump shot from 19 ft,85,87
321,4,8:44.0,Defensive rebound by L. Aldridge,,85,87
322,4,8:37.0,,Violation by G. Neal (kicked ball),85,87
323,4,8:37.0,Portland full timeout,,85,87
324,4,8:37.0,D. Lillard enters the game for L. Aldridge,,85,87
325,4,8:37.0,D. Wright enters the game for A. Afflalo,,85,87
326,4,8:37.0,N. Batum enters the game for C. McCollum,,85,87
327,4,8:37.0,,A. Wiggins enters the game for Z. LaVine,85,87
328,4,8:30.0,Turnover by D. Lillard (bad pass; steal by A. Payne),,85,87
329,4,8:10.0,,G. Neal makes 3-pt jump shot from 25 ft,85,90
330,4,7:54.0,S. Blake makes 3-pt jump shot from 24 ft,,88,90
331,4,7:35.0,,A. Wiggins misses 2-pt layup from 2 ft,88,90
332,4,7:35.0,,Offensive rebound by Team,88,90
333,4,7:34.0,,Shooting foul by S. Blake (drawn by G. Neal),88,90
334,4,7:34.0,,G. Neal makes free throw 1 of 2,88,91
335,4,7:34.0,,G. Neal makes free throw 2 of 2,88,92
336,4,7:22.0,D. Lillard misses 2-pt jump shot from 20 ft,,88,92
337,4,7:21.0,,Defensive rebound by G. Neal,88,92
338,4,7:08.0,,R. Rubio misses 2-pt jump shot from 18 ft,88,92
339,4,7:07.0,Defensive rebound by C. Kaman,,88,92
340,4,6:56.0,C. Kaman makes 2-pt layup from 1 ft,,90,92
341,4,6:43.0,,G. Neal makes 2-pt jump shot from 18 ft (assist by R. Rubio),90,94
342,4,6:30.0,D. Wright makes 3-pt jump shot from 25 ft (assist by D. Lillard),,93,94
343,4,6:11.0,,G. Neal makes 2-pt jump shot from 16 ft,93,96
344,4,6:03.0,D. Wright misses 3-pt jump shot from 24 ft,,93,96
345,4,6:01.0,,Defensive rebound by A. Payne,93,96
346,4,5:45.0,,G. Neal makes 2-pt jump shot from 19 ft (assist by G. Dieng),93,98
347,4,5:44.0,Portland full timeout,,93,98
348,4,5:44.0,A. Afflalo enters the game for S. Blake,,93,98
349,4,5:44.0,R. Lopez enters the game for C. Kaman,,93,98
350,4,5:44.0,L. Aldridge enters the game for D. Wright,,93,98
351,4,5:28.0,D. Lillard misses 2-pt jump shot from 11 ft,,93,98
352,4,5:25.0,Offensive rebound by D. Lillard,,93,98
353,4,5:23.0,D. Lillard misses 2-pt layup at rim,,93,98
354,4,5:22.0,,Defensive rebound by G. Dieng,93,98
355,4,5:04.0,,G. Dieng makes 2-pt jump shot from 13 ft,93,100
356,4,4:45.0,L. Aldridge misses 2-pt jump shot from 15 ft,,93,100
357,4,4:43.0,,Defensive rebound by G. Dieng,93,100
358,4,4:41.0,,Shooting foul by A. Afflalo (drawn by A. Payne),93,100
359,4,4:41.0,,A. Payne misses free throw 1 of 2,93,100
360,4,4:41.0,,Offensive rebound by Team,93,100
361,4,4:41.0,,A. Payne misses free throw 2 of 2,93,100
362,4,4:40.0,Defensive rebound by N. Batum,,93,100
363,4,4:30.0,L. Aldridge misses 2-pt jump shot from 16 ft,,93,100
364,4,4:29.0,,Defensive rebound by A. Payne,93,100
365,4,4:15.0,,Offensive foul by R. Rubio (drawn by D. Lillard),93,100
366,4,4:15.0,,Turnover by R. Rubio (offensive foul),93,100
367,4,4:05.0,Shooting foul by G. Dieng (drawn by D. Lillard),,93,100
368,4,4:05.0,D. Lillard makes free throw 1 of 2,,94,100
369,4,4:05.0,D. Lillard makes free throw 2 of 2,,95,100
370,4,3:50.0,,G. Neal misses 2-pt jump shot from 18 ft,95,100
371,4,3:49.0,Defensive rebound by L. Aldridge,,95,100
372,4,3:38.0,L. Aldridge makes 2-pt layup from 2 ft (assist by D. Lillard),,97,100
373,4,3:38.0,,Minnesota full timeout,97,100
374,4,3:38.0,,N. Peković enters the game for G. Dieng,97,100
375,4,3:38.0,,K. Garnett enters the game for A. Payne,97,100
376,4,3:38.0,,K. Martin enters the game for G. Neal,97,100
377,4,3:22.0,,A. Wiggins misses 2-pt jump shot from 4 ft (block by R. Lopez),97,100
378,4,3:21.0,Defensive rebound by Team,,97,100
379,4,3:21.0,,Loose ball foul by A. Wiggins (drawn by D. Lillard),97,100
380,4,3:06.0,D. Lillard misses 3-pt jump shot from 25 ft,,97,100
381,4,3:04.0,,Defensive rebound by K. Martin,97,100
382,4,2:40.0,,N. Peković makes 2-pt jump shot from 10 ft (assist by R. Rubio),97,102
383,4,2:13.0,N. Batum misses 3-pt jump shot from 30 ft,,97,102
384,4,2:12.0,,Defensive rebound by K. Garnett,97,102
385,4,2:00.0,,K. Martin makes 2-pt jump shot from 19 ft (assist by R. Rubio),97,104
386,4,1:43.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by N. Batum),,100,104
