,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA LAKERS_ACTION,OKLAHOMA CITY_SCORE,LA LAKERS_SCORE
121,2,8:25.0,,C. Boozer misses free throw 2 of 2,26,35
122,2,8:25.0,Defensive rebound by Team,,26,35
123,2,8:25.0,,Loose ball foul by R. Sacre (drawn by S. Ibaka),26,35
124,2,8:12.0,N. Collison makes 2-pt hook shot from 5 ft (assist by R. Jackson),,28,35
125,2,8:00.0,,Shooting foul by J. Lamb (drawn by C. Boozer),28,35
126,2,8:00.0,,C. Boozer misses free throw 1 of 2,28,35
127,2,8:00.0,,Offensive rebound by Team,28,35
128,2,8:00.0,R. Westbrook enters the game for A. Morrow,,28,35
129,2,8:00.0,,J. Hill enters the game for R. Sacre,28,35
130,2,8:00.0,,C. Boozer makes free throw 2 of 2,28,36
131,2,7:48.0,R. Jackson misses 2-pt jump shot from 11 ft,,28,36
132,2,7:46.0,Offensive rebound by N. Collison,,28,36
133,2,7:42.0,Turnover by N. Collison (bad pass; steal by N. Young),,28,36
134,2,7:34.0,,C. Boozer misses 2-pt jump shot from 16 ft,28,36
135,2,7:33.0,,Offensive rebound by Team,28,36
136,2,7:30.0,,N. Young makes 2-pt layup from 1 ft (assist by W. Ellington),28,38
137,2,7:20.0,Shooting foul by W. Ellington (drawn by R. Westbrook),,28,38
138,2,7:20.0,R. Westbrook makes free throw 1 of 2,,29,38
139,2,7:20.0,,R. Price enters the game for J. Lin,29,38
140,2,7:20.0,R. Westbrook makes free throw 2 of 2,,30,38
141,2,7:01.0,,R. Price misses 3-pt jump shot from 28 ft,30,38
142,2,6:59.0,Defensive rebound by J. Lamb,,30,38
143,2,6:52.0,J. Lamb misses 2-pt jump shot from 12 ft,,30,38
144,2,6:50.0,,Defensive rebound by C. Boozer,30,38
145,2,6:37.0,,N. Young misses 2-pt jump shot from 11 ft,30,38
146,2,6:36.0,Defensive rebound by N. Collison,,30,38
147,2,6:24.0,Shooting foul by C. Boozer (drawn by R. Westbrook),,30,38
148,2,6:24.0,R. Westbrook makes free throw 1 of 2,,31,38
149,2,6:24.0,,K. Bryant enters the game for N. Young,31,38
150,2,6:24.0,,E. Davis enters the game for C. Boozer,31,38
151,2,6:24.0,,W. Johnson enters the game for W. Ellington,31,38
152,2,6:24.0,S. Adams enters the game for N. Collison,,31,38
153,2,6:24.0,A. Roberson enters the game for J. Lamb,,31,38
154,2,6:24.0,R. Westbrook makes free throw 2 of 2,,32,38
155,2,6:10.0,,K. Bryant misses 3-pt jump shot from 25 ft,32,38
156,2,6:02.0,Defensive rebound by Team,,32,38
157,2,5:57.0,S. Ibaka misses 2-pt jump shot from 16 ft,,32,38
158,2,5:55.0,,Defensive rebound by K. Bryant,32,38
159,2,5:46.0,,Turnover by K. Bryant (lost ball; steal by R. Westbrook),32,38
160,2,5:41.0,R. Jackson makes 2-pt dunk at rim (assist by R. Westbrook),,34,38
161,2,5:20.0,,J. Hill misses 2-pt jump shot from 19 ft,34,38
162,2,5:19.0,,Offensive rebound by Team,34,38
163,2,5:19.0,,LA Lakers full timeout,34,38
164,2,5:05.0,,Shooting foul by A. Roberson (drawn by K. Bryant),34,38
165,2,5:05.0,,K. Bryant makes free throw 1 of 2,34,39
166,2,5:05.0,,K. Bryant makes free throw 2 of 2,34,40
167,2,4:52.0,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),,36,40
168,2,4:27.0,,E. Davis misses 2-pt layup from 1 ft (block by R. Jackson),36,40
169,2,4:27.0,,Offensive rebound by Team,36,40
170,2,4:24.0,,J. Hill makes 2-pt jump shot from 17 ft (assist by K. Bryant),36,42
171,2,4:12.0,Shooting foul by J. Hill (drawn by S. Adams),,36,42
172,2,4:12.0,S. Adams makes free throw 1 of 2,,37,42
173,2,4:12.0,S. Adams misses free throw 2 of 2,,37,42
174,2,4:11.0,Offensive rebound by S. Ibaka,,37,42
175,2,3:58.0,Personal foul by R. Price (drawn by R. Westbrook),,37,42
176,2,3:58.0,R. Westbrook makes free throw 1 of 2,,38,42
177,2,3:58.0,R. Westbrook makes free throw 2 of 2,,39,42
178,2,3:40.0,,J. Hill misses 2-pt jump shot from 3 ft (block by S. Ibaka),39,42
179,2,3:38.0,Defensive rebound by S. Adams,,39,42
180,2,3:25.0,R. Jackson makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,42,42
181,2,3:01.0,,Shooting foul by S. Ibaka (drawn by J. Hill),42,42
182,2,3:01.0,,J. Hill makes free throw 1 of 2,42,43
183,2,3:01.0,,J. Hill makes free throw 2 of 2,42,44
184,2,2:43.0,Shooting foul by W. Johnson (drawn by R. Westbrook),,42,44
185,2,2:43.0,Oklahoma City full timeout,,42,44
186,2,2:43.0,R. Westbrook makes free throw 1 of 2,,43,44
187,2,2:43.0,R. Westbrook makes free throw 2 of 2,,44,44
188,2,2:28.0,,E. Davis makes 2-pt dunk at rim (assist by K. Bryant),44,46
189,2,2:12.0,Turnover by R. Jackson (bad pass),,44,46
190,2,1:54.0,,K. Bryant makes 2-pt jump shot from 12 ft,44,48
191,2,1:40.0,R. Westbrook makes 2-pt layup from 1 ft,,46,48
192,2,1:17.0,,K. Bryant misses 2-pt jump shot from 13 ft,46,48
193,2,1:16.0,Defensive rebound by R. Westbrook,,46,48
194,2,1:10.0,R. Westbrook misses 2-pt jump shot from 12 ft,,46,48
195,2,1:06.0,Offensive rebound by A. Roberson,,46,48
196,2,1:06.0,A. Roberson makes 2-pt layup at rim,,48,48
197,2,0:50.0,,K. Bryant misses 2-pt jump shot from 21 ft,48,48
198,2,0:47.0,Defensive rebound by A. Roberson,,48,48
199,2,0:41.0,S. Ibaka makes 2-pt dunk at rim (assist by R. Westbrook),,50,48
200,2,0:28.0,,E. Davis makes 2-pt jump shot from 3 ft (assist by K. Bryant),50,50
201,2,0:08.0,R. Westbrook makes 2-pt layup at rim,,52,50
202,2,0:01.0,,Turnover by K. Bryant (traveling),52,50
203,2,0:00.0,A. Roberson misses 3-pt jump shot from 24 ft,,52,50
204,2,0:00.0,Offensive rebound by Team,,52,50
205,3,11:48.0,,Shooting foul by A. Roberson (drawn by K. Bryant),52,50
206,3,11:48.0,,K. Bryant makes free throw 1 of 2,52,51
207,3,11:48.0,,K. Bryant misses free throw 2 of 2,52,51
208,3,11:47.0,Defensive rebound by S. Adams,,52,51
209,3,11:29.0,S. Adams misses 2-pt hook shot from 4 ft,,52,51
210,3,11:27.0,,Defensive rebound by K. Bryant,52,51
211,3,11:14.0,,W. Johnson misses 3-pt jump shot from 24 ft,52,51
212,3,11:12.0,Defensive rebound by S. Ibaka,,52,51
213,3,10:52.0,A. Roberson misses 3-pt jump shot from 25 ft,,52,51
214,3,10:49.0,,Defensive rebound by E. Davis,52,51
215,3,10:32.0,,W. Johnson misses 3-pt jump shot from 23 ft,52,51
216,3,10:30.0,Defensive rebound by S. Ibaka,,52,51
217,3,10:20.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,55,51
218,3,9:56.0,,Turnover by J. Hill (lost ball),55,51
219,3,9:42.0,R. Westbrook misses 2-pt layup from 1 ft,,55,51
220,3,9:40.0,,Offensive rebound by Team,55,51
221,3,9:23.0,,J. Hill makes 2-pt jump shot from 14 ft (assist by R. Price),55,53
222,3,9:04.0,P. Jones misses 2-pt layup from 1 ft,,55,53
223,3,9:03.0,,Defensive rebound by W. Johnson,55,53
224,3,8:39.0,,W. Johnson makes 2-pt jump shot from 17 ft,55,55
225,3,8:15.0,R. Westbrook makes 2-pt jump shot from 16 ft,,57,55
226,3,8:00.0,,K. Bryant misses 2-pt jump shot from 13 ft,57,55
227,3,7:59.0,Defensive rebound by S. Ibaka,,57,55
228,3,7:52.0,S. Adams makes 2-pt hook shot from 4 ft (assist by R. Westbrook),,59,55
229,3,7:27.0,,J. Hill makes 2-pt hook shot from 9 ft (assist by R. Price),59,57
230,3,7:10.0,Shooting foul by E. Davis (drawn by S. Ibaka),,59,57
231,3,7:10.0,S. Ibaka makes free throw 1 of 2,,60,57
232,3,7:10.0,S. Ibaka makes free throw 2 of 2,,61,57
233,3,6:58.0,,E. Davis makes 2-pt jump shot from 3 ft (assist by W. Johnson),61,59
234,3,6:45.0,S. Ibaka makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,64,59
235,3,6:19.0,,K. Bryant makes 2-pt jump shot from 3 ft,64,61
236,3,6:09.0,R. Westbrook misses 2-pt layup from 1 ft,,64,61
237,3,6:08.0,,Defensive rebound by Team,64,61
238,3,6:08.0,Loose ball foul by S. Adams (drawn by J. Hill),,64,61
239,3,5:47.0,,K. Bryant misses 2-pt jump shot from 17 ft,64,61
240,3,5:44.0,Defensive rebound by S. Adams,,64,61
241,3,5:37.0,S. Adams misses 2-pt jump shot from 5 ft,,64,61
242,3,5:36.0,,Defensive rebound by E. Davis,64,61
243,3,5:30.0,,K. Bryant misses 3-pt jump shot from 25 ft,64,61
244,3,5:28.0,Defensive rebound by S. Adams,,64,61
245,3,5:20.0,P. Jones misses 2-pt layup from 2 ft (block by E. Davis),,64,61
246,3,5:17.0,Offensive rebound by A. Roberson,,64,61
247,3,5:13.0,S. Ibaka misses 2-pt jump shot from 18 ft,,64,61
248,3,5:10.0,,Defensive rebound by W. Johnson,64,61
249,3,5:06.0,,E. Davis makes 2-pt dunk at rim (assist by W. Johnson),64,63
250,3,5:06.0,Oklahoma City full timeout,,64,63
251,3,5:06.0,,C. Boozer enters the game for J. Hill,64,63
252,3,5:06.0,R. Jackson enters the game for P. Jones,,64,63
253,3,5:06.0,N. Collison enters the game for S. Adams,,64,63
254,3,4:47.0,R. Westbrook makes 2-pt layup from 1 ft,,66,63
255,3,4:28.0,,Shooting foul by N. Collison (drawn by E. Davis),66,63
256,3,4:28.0,,E. Davis makes free throw 1 of 2,66,64
257,3,4:28.0,,E. Davis makes free throw 2 of 2,66,65
258,3,4:11.0,R. Jackson makes 2-pt jump shot from 19 ft,,68,65
259,3,3:47.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by K. Bryant),68,68
260,3,3:29.0,S. Ibaka makes 2-pt layup from 2 ft (assist by R. Westbrook),,70,68
261,3,3:29.0,Shooting foul by C. Boozer (drawn by S. Ibaka),,70,68
262,3,3:29.0,S. Ibaka misses free throw 1 of 1,,70,68
263,3,3:27.0,,Defensive rebound by C. Boozer,70,68
264,3,3:13.0,,Turnover by E. Davis (lost ball; steal by S. Ibaka),70,68
265,3,3:08.0,S. Ibaka misses 2-pt layup from 2 ft (block by R. Price),,70,68
266,3,3:05.0,Offensive rebound by R. Jackson,,70,68
267,3,2:59.0,R. Jackson misses 3-pt jump shot from 24 ft,,70,68
268,3,2:57.0,,Defensive rebound by W. Johnson,70,68
269,3,2:43.0,,W. Johnson misses 3-pt jump shot from 24 ft,70,68
270,3,2:42.0,Defensive rebound by N. Collison,,70,68
271,3,2:37.0,Shooting foul by W. Johnson (drawn by A. Roberson),,70,68
272,3,2:37.0,,LA Lakers full timeout,70,68
273,3,2:37.0,,N. Young enters the game for W. Johnson,70,68
274,3,2:37.0,,W. Ellington enters the game for K. Bryant,70,68
275,3,2:37.0,,J. Lin enters the game for R. Price,70,68
276,3,2:37.0,A. Morrow enters the game for R. Westbrook,,70,68
277,3,2:37.0,A. Roberson misses free throw 1 of 2,,70,68
278,3,2:37.0,Offensive rebound by Team,,70,68
279,3,2:37.0,A. Roberson misses free throw 2 of 2,,70,68
280,3,2:35.0,,Defensive rebound by N. Young,70,68
281,3,2:15.0,,C. Boozer makes 2-pt layup from 2 ft (assist by J. Lin),70,70
282,3,2:15.0,,Shooting foul by N. Collison (drawn by C. Boozer),70,70
283,3,2:15.0,,R. Sacre enters the game for E. Davis,70,70
284,3,2:15.0,,C. Boozer misses free throw 1 of 1,70,70
285,3,2:14.0,Defensive rebound by A. Roberson,,70,70
286,3,1:48.0,A. Roberson makes 3-pt jump shot from 25 ft (assist by S. Ibaka),,73,70
287,3,1:33.0,,W. Ellington misses 2-pt jump shot from 20 ft (block by A. Morrow),73,70
288,3,1:31.0,Defensive rebound by S. Ibaka,,73,70
289,3,1:21.0,R. Jackson makes 2-pt jump shot from 15 ft,,75,70
290,3,0:55.0,,R. Sacre misses 2-pt jump shot from 14 ft,75,70
291,3,0:54.0,Defensive rebound by A. Roberson,,75,70
292,3,0:42.0,Personal foul by R. Sacre (drawn by S. Ibaka),,75,70
293,3,0:42.0,S. Adams enters the game for S. Ibaka,,75,70
294,3,0:38.0,R. Jackson makes 3-pt jump shot from 25 ft (assist by N. Collison),,78,70
295,3,0:38.0,Away from play foul by W. Ellington (drawn by A. Morrow),,78,70
296,3,0:38.0,A. Morrow makes free throw 1 of 1,,79,70
297,3,0:25.0,,N. Young makes 3-pt jump shot from 24 ft,79,73
298,3,0:04.0,R. Jackson misses 2-pt layup from 2 ft (block by R. Sacre),,79,73
299,3,0:04.0,,Defensive rebound by C. Boozer,79,73
300,3,0:02.0,,Turnover by C. Boozer (bad pass; steal by A. Roberson),79,73
301,3,0:00.0,A. Morrow makes 3-pt jump shot from 25 ft (assist by A. Roberson),,82,73
302,4,11:46.0,A. Morrow misses 3-pt jump shot from 24 ft,,82,73
303,4,11:45.0,,Defensive rebound by J. Lin,82,73
304,4,11:33.0,,N. Young makes 2-pt jump shot from 23 ft,82,75
305,4,11:24.0,Offensive foul by S. Adams (drawn by N. Young),,82,75
306,4,11:24.0,Turnover by S. Adams (offensive foul),,82,75
307,4,11:24.0,,Turnover by N. Young (offensive foul),82,75
308,4,11:24.0,S. Adams misses flagrant free throw 1 of 2,,82,75
309,4,11:24.0,Offensive rebound by Team,,82,75
310,4,11:24.0,S. Adams misses flagrant free throw 2 of 2,,82,75
311,4,11:24.0,Offensive rebound by Team,,82,75
312,4,11:24.0,,N. Young ejected from game,82,75
313,4,11:24.0,,W. Johnson enters the game for N. Young,82,75
314,4,11:10.0,S. Adams makes 2-pt dunk at rim (assist by N. Collison),,84,75
315,4,10:53.0,,Personal foul by N. Collison (drawn by J. Lin),84,75
316,4,10:49.0,,Offensive foul by J. Lin (drawn by N. Collison),84,75
317,4,10:49.0,,Turnover by J. Lin (offensive foul),84,75
318,4,10:30.0,J. Lamb misses 2-pt jump shot from 18 ft,,84,75
319,4,10:29.0,Offensive rebound by N. Collison,,84,75
320,4,10:16.0,Turnover by N. Collison (lost ball; steal by R. Sacre),,84,75
321,4,10:07.0,,J. Lin makes 2-pt jump shot from 17 ft,84,77
322,4,9:55.0,S. Adams makes 2-pt dunk at rim (assist by R. Jackson),,86,77
323,4,9:49.0,,Shooting foul by S. Adams (drawn by J. Lin),86,77
324,4,9:49.0,,J. Lin makes free throw 1 of 2,86,78
325,4,9:49.0,R. Westbrook enters the game for J. Lamb,,86,78
326,4,9:49.0,,J. Lin makes free throw 2 of 2,86,79
327,4,9:34.0,A. Morrow misses 3-pt jump shot from 24 ft,,86,79
328,4,9:33.0,,Defensive rebound by Team,86,79
329,4,9:33.0,,Personal foul by R. Westbrook (drawn by J. Lin),86,79
330,4,9:23.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Lin),86,82
331,4,9:21.0,Oklahoma City full timeout,,86,82
332,4,9:03.0,N. Collison makes 2-pt layup at rim (assist by R. Jackson),,88,82
333,4,8:45.0,,C. Boozer makes 2-pt jump shot from 16 ft (assist by W. Ellington),88,84
334,4,8:23.0,R. Westbrook misses 2-pt jump shot from 6 ft,,88,84
335,4,8:22.0,Offensive rebound by S. Adams,,88,84
336,4,8:20.0,S. Adams misses 2-pt jump shot from 3 ft,,88,84
337,4,8:19.0,,Defensive rebound by R. Sacre,88,84
338,4,8:07.0,,C. Boozer makes 2-pt jump shot from 4 ft (assist by J. Lin),88,86
339,4,7:59.0,Offensive foul by R. Jackson (drawn by J. Lin),,88,86
340,4,7:59.0,Turnover by R. Jackson (offensive foul),,88,86
341,4,7:59.0,S. Ibaka enters the game for N. Collison,,88,86
342,4,7:48.0,,J. Lin makes 2-pt jump shot from 14 ft,88,88
343,4,7:35.0,Personal foul by C. Boozer (drawn by R. Westbrook),,88,88
344,4,7:26.0,R. Westbrook misses 2-pt layup from 2 ft,,88,88
345,4,7:24.0,,Defensive rebound by C. Boozer,88,88
346,4,7:13.0,,W. Ellington makes 3-pt jump shot from 22 ft (assist by J. Lin),88,91
347,4,6:57.0,S. Ibaka misses 2-pt jump shot from 16 ft,,88,91
348,4,6:56.0,,Defensive rebound by J. Lin,88,91
349,4,6:49.0,,J. Lin misses 3-pt jump shot from 24 ft,88,91
350,4,6:48.0,Defensive rebound by Team,,88,91
351,4,6:48.0,,K. Bryant enters the game for W. Johnson,88,91
352,4,6:48.0,,E. Davis enters the game for R. Sacre,88,91
353,4,6:34.0,R. Westbrook makes 2-pt jump shot from 15 ft,,90,91
354,4,6:18.0,,C. Boozer misses 2-pt layup from 2 ft,90,91
355,4,6:15.0,,Offensive rebound by E. Davis,90,91
356,4,6:12.0,,E. Davis makes 2-pt layup from 1 ft,90,93
357,4,5:56.0,Shooting foul by J. Lin (drawn by R. Jackson),,90,93
358,4,5:56.0,Official timeout,,90,93
359,4,5:56.0,A. Roberson enters the game for A. Morrow,,90,93
360,4,5:56.0,R. Jackson makes free throw 1 of 2,,91,93
361,4,5:56.0,R. Jackson makes free throw 2 of 2,,92,93
362,4,5:35.0,,K. Bryant misses 2-pt jump shot from 18 ft,92,93
363,4,5:25.0,,Offensive rebound by E. Davis,92,93
364,4,5:25.0,,E. Davis makes 2-pt layup from 1 ft,92,95
365,4,5:19.0,R. Westbrook misses 2-pt jump shot from 12 ft,,92,95
366,4,5:17.0,,Defensive rebound by J. Lin,92,95
367,4,5:12.0,,J. Lin misses 2-pt jump shot from 3 ft,92,95
368,4,5:06.0,,Offensive rebound by C. Boozer,92,95
369,4,5:06.0,,C. Boozer misses 2-pt tip-in at rim,92,95
370,4,5:05.0,Defensive rebound by A. Roberson,,92,95
371,4,4:58.0,S. Adams makes 2-pt layup from 1 ft (assist by R. Jackson),,94,95
372,4,4:58.0,Shooting foul by J. Lin (drawn by S. Adams),,94,95
373,4,4:58.0,S. Adams misses free throw 1 of 1,,94,95
374,4,4:54.0,Offensive rebound by S. Ibaka,,94,95
375,4,4:54.0,S. Ibaka misses 2-pt tip-in from 1 ft,,94,95
376,4,4:51.0,,Defensive rebound by K. Bryant,94,95
377,4,4:42.0,,C. Boozer misses 2-pt layup from 2 ft (block by S. Ibaka),94,95
378,4,4:40.0,Defensive rebound by R. Westbrook,,94,95
379,4,4:35.0,R. Westbrook makes 2-pt layup from 1 ft,,96,95
380,4,4:14.0,,W. Ellington misses 2-pt jump shot from 21 ft,96,95
381,4,4:13.0,Defensive rebound by S. Adams,,96,95
382,4,4:06.0,R. Westbrook misses 2-pt layup at rim,,96,95
383,4,4:03.0,,Defensive rebound by W. Ellington,96,95
384,4,3:56.0,,C. Boozer makes 2-pt layup at rim (assist by W. Ellington),96,97
