,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
153,2,4:23.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),31,50
154,2,4:09.0,M. Barnes misses 2-pt jump shot from 7 ft,,31,50
155,2,4:08.0,,Defensive rebound by H. Barnes,31,50
156,2,4:03.0,,Shooting foul by B. Griffin (drawn by D. Green),31,50
157,2,4:03.0,,D. Green makes free throw 1 of 2,31,51
158,2,4:03.0,,D. Green makes free throw 2 of 2,31,52
159,2,3:42.0,M. Barnes makes 2-pt layup from 1 ft (assist by B. Griffin),,33,52
160,2,3:30.0,,S. Curry makes 3-pt jump shot from 26 ft,33,55
161,2,3:23.0,C. Paul misses 2-pt jump shot from 18 ft,,33,55
162,2,3:21.0,,Defensive rebound by H. Barnes,33,55
163,2,3:11.0,,S. Curry misses 3-pt jump shot from 25 ft,33,55
164,2,3:09.0,Defensive rebound by M. Barnes,,33,55
165,2,3:01.0,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),,35,55
166,2,3:01.0,Shooting foul by D. Green (drawn by B. Griffin),,35,55
167,2,3:01.0,B. Griffin misses free throw 1 of 1,,35,55
168,2,2:59.0,,Defensive rebound by D. Green,35,55
169,2,2:51.0,,K. Thompson makes 3-pt jump shot from 28 ft (assist by S. Curry),35,58
170,2,2:35.0,J. Redick misses 2-pt jump shot from 14 ft,,35,58
171,2,2:34.0,,Defensive rebound by D. Green,35,58
172,2,2:30.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),35,60
173,2,2:14.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,37,60
174,2,1:56.0,,Turnover by S. Curry (bad pass; steal by D. Jordan),37,60
175,2,1:55.0,Personal foul by A. Bogut (drawn by C. Paul),,37,60
176,2,1:55.0,LA Clippers full timeout,,37,60
177,2,1:31.0,B. Griffin misses 2-pt jump shot from 13 ft,,37,60
178,2,1:30.0,,Defensive rebound by H. Barnes,37,60
179,2,1:13.0,,D. Green makes 2-pt jump shot from 17 ft (assist by K. Thompson),37,62
180,2,0:47.0,C. Paul makes 3-pt jump shot from 30 ft,,40,62
181,2,0:22.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),40,65
182,2,0:03.0,C. Paul makes 2-pt jump shot from 13 ft,,42,65
183,3,11:39.0,,A. Bogut misses 2-pt layup at rim,42,65
184,3,11:39.0,,Offensive rebound by A. Bogut,42,65
185,3,11:39.0,,Turnover by A. Bogut (traveling),42,65
186,3,11:27.0,Turnover by D. Jordan (lost ball),,42,65
187,3,11:13.0,,S. Curry misses 3-pt jump shot from 22 ft,42,65
188,3,11:12.0,Defensive rebound by D. Jordan,,42,65
189,3,11:00.0,C. Paul makes 2-pt jump shot from 19 ft,,44,65
190,3,10:42.0,,K. Thompson makes 2-pt jump shot from 9 ft,44,67
191,3,10:37.0,Offensive foul by M. Barnes (drawn by S. Curry),,44,67
192,3,10:37.0,Turnover by M. Barnes (offensive foul),,44,67
193,3,10:28.0,,D. Green makes 2-pt jump shot from 8 ft (assist by S. Curry),44,69
194,3,10:06.0,B. Griffin makes 2-pt jump shot from 21 ft (assist by C. Paul),,46,69
195,3,9:48.0,,D. Green makes 3-pt jump shot from 22 ft (assist by A. Bogut),46,72
196,3,9:34.0,Personal foul by S. Curry (drawn by C. Paul),,46,72
197,3,9:26.0,B. Griffin misses 2-pt jump shot from 16 ft,,46,72
198,3,9:25.0,,Defensive rebound by S. Curry,46,72
199,3,9:16.0,,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),46,75
200,3,9:15.0,LA Clippers full timeout,,46,75
201,3,9:02.0,C. Paul makes 2-pt jump shot from 18 ft (assist by D. Jordan),,48,75
202,3,8:50.0,,D. Green misses 3-pt jump shot from 25 ft,48,75
203,3,8:49.0,Defensive rebound by D. Jordan,,48,75
204,3,8:43.0,Shooting foul by A. Bogut (drawn by C. Paul),,48,75
205,3,8:43.0,C. Paul makes free throw 1 of 2,,49,75
206,3,8:43.0,C. Paul makes free throw 2 of 2,,50,75
207,3,8:29.0,,Personal foul by M. Barnes (drawn by A. Bogut),50,75
208,3,8:23.0,,Personal take foul by D. Jordan (drawn by S. Curry),50,75
209,3,8:23.0,,S. Curry makes free throw 1 of 2,50,76
210,3,8:23.0,,S. Curry makes free throw 2 of 2,50,77
211,3,8:00.0,C. Paul makes 2-pt jump shot from 8 ft,,52,77
212,3,7:43.0,,Shooting foul by J. Redick (drawn by H. Barnes),52,77
213,3,7:43.0,,H. Barnes makes free throw 1 of 2,52,78
214,3,7:43.0,,H. Barnes makes free throw 2 of 2,52,79
215,3,7:25.0,Personal foul by S. Curry (drawn by J. Redick),,52,79
216,3,7:20.0,Personal foul by K. Thompson (drawn by C. Paul),,52,79
217,3,7:11.0,Shooting foul by S. Curry (drawn by J. Redick),,52,79
218,3,7:11.0,J. Redick makes free throw 1 of 3,,53,79
219,3,7:11.0,,S. Livingston enters the game for S. Curry,53,79
220,3,7:11.0,,A. Iguodala enters the game for H. Barnes,53,79
221,3,7:11.0,J. Redick makes free throw 2 of 3,,54,79
222,3,7:11.0,J. Redick makes free throw 3 of 3,,55,79
223,3,6:56.0,,K. Thompson makes 3-pt jump shot from 25 ft,55,82
224,3,6:36.0,Turnover by B. Griffin (lost ball),,55,82
225,3,6:27.0,,Turnover by D. Green (bad pass; steal by C. Paul),55,82
226,3,6:21.0,M. Barnes misses 3-pt jump shot from 23 ft,,55,82
227,3,6:19.0,,Defensive rebound by D. Green,55,82
228,3,6:04.0,,Turnover by A. Bogut (lost ball),55,82
229,3,6:04.0,J. Crawford enters the game for M. Barnes,,55,82
230,3,5:50.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,57,82
231,3,5:33.0,,K. Thompson makes 2-pt jump shot from 17 ft,57,84
232,3,5:20.0,C. Paul makes 2-pt jump shot from 15 ft,,59,84
233,3,5:18.0,,Technical foul by Team,59,84
234,3,5:18.0,J. Redick makes technical free throw,,60,84
235,3,5:18.0,S. Hawes enters the game for D. Jordan,,60,84
236,3,5:18.0,,H. Barnes enters the game for D. Green,60,84
237,3,5:08.0,,K. Thompson misses 2-pt jump shot from 17 ft,60,84
238,3,5:07.0,Defensive rebound by B. Griffin,,60,84
239,3,4:56.0,C. Paul misses 2-pt jump shot from 16 ft (block by K. Thompson),,60,84
240,3,4:55.0,,Defensive rebound by A. Bogut,60,84
241,3,4:40.0,,H. Barnes misses 2-pt jump shot from 5 ft,60,84
242,3,4:39.0,Defensive rebound by S. Hawes,,60,84
243,3,4:28.0,B. Griffin makes 2-pt jump shot from 16 ft (assist by J. Crawford),,62,84
244,3,4:28.0,,Golden State full timeout,62,84
245,3,4:17.0,,S. Livingston makes 2-pt dunk at rim (assist by A. Bogut),62,86
246,3,3:48.0,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),,65,86
247,3,3:21.0,,Shooting foul by C. Paul (drawn by K. Thompson),65,86
248,3,3:21.0,,K. Thompson makes free throw 1 of 2,65,87
249,3,3:21.0,,F. Ezeli enters the game for A. Bogut,65,87
250,3,3:21.0,,K. Thompson makes free throw 2 of 2,65,88
251,3,3:11.0,Personal take foul by A. Iguodala (drawn by J. Crawford),,65,88
252,3,3:11.0,J. Crawford misses free throw 1 of 2,,65,88
253,3,3:11.0,Offensive rebound by Team,,65,88
254,3,3:11.0,J. Crawford makes free throw 2 of 2,,66,88
255,3,2:59.0,,S. Livingston misses 2-pt jump shot from 5 ft,66,88
256,3,2:57.0,,Offensive rebound by H. Barnes,66,88
257,3,2:57.0,,Personal take foul by B. Griffin (drawn by H. Barnes),66,88
258,3,2:57.0,,H. Barnes makes free throw 1 of 2,66,89
259,3,2:57.0,J. Farmar enters the game for J. Redick,,66,89
260,3,2:57.0,,H. Barnes makes free throw 2 of 2,66,90
261,3,2:37.0,B. Griffin makes 2-pt jump shot from 20 ft (assist by J. Crawford),,68,90
262,3,2:23.0,,Turnover by F. Ezeli (lost ball),68,90
263,3,2:12.0,J. Crawford makes 3-pt jump shot from 22 ft (assist by C. Paul),,71,90
264,3,2:02.0,,Personal foul by J. Crawford (drawn by A. Iguodala),71,90
265,3,2:02.0,,A. Iguodala makes free throw 1 of 2,71,91
266,3,2:02.0,,A. Iguodala makes free throw 2 of 2,71,92
267,3,1:51.0,S. Hawes misses 3-pt jump shot from 25 ft,,71,92
268,3,1:50.0,,Defensive rebound by F. Ezeli,71,92
269,3,1:44.0,,A. Iguodala makes 2-pt layup from 1 ft,71,94
270,3,1:28.0,,S. Curry enters the game for S. Livingston,71,94
271,3,1:28.0,,L. Barbosa enters the game for K. Thompson,71,94
272,3,1:28.0,Turnover by C. Paul (bad pass; steal by F. Ezeli),,71,94
273,3,1:13.0,,Personal foul by C. Paul (drawn by S. Curry),71,94
274,3,1:13.0,Technical foul by C. Paul,,71,94
275,3,1:13.0,,S. Curry makes technical free throw,71,95
276,3,1:13.0,,S. Curry makes free throw 1 of 2,71,96
277,3,1:13.0,,S. Curry makes free throw 2 of 2,71,97
278,3,1:06.0,Shooting foul by L. Barbosa (drawn by J. Crawford),,71,97
279,3,1:06.0,J. Crawford misses free throw 1 of 3,,71,97
280,3,1:06.0,Offensive rebound by Team,,71,97
281,3,1:06.0,J. Crawford makes free throw 2 of 3,,72,97
282,3,1:06.0,D. Jordan enters the game for B. Griffin,,72,97
283,3,1:06.0,J. Crawford makes free throw 3 of 3,,73,97
284,3,0:51.0,,Turnover by A. Iguodala (lost ball; steal by J. Crawford),73,97
285,3,0:46.0,C. Paul misses 2-pt layup from 1 ft,,73,97
286,3,0:44.0,,Defensive rebound by H. Barnes,73,97
287,3,0:38.0,,L. Barbosa makes 2-pt jump shot from 6 ft (assist by H. Barnes),73,99
288,3,0:34.0,J. Crawford makes 2-pt layup from 2 ft (assist by J. Farmar),,75,99
289,3,0:17.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by H. Barnes),75,102
290,3,0:02.0,C. Paul misses 3-pt jump shot from 28 ft,,75,102
291,3,0:00.0,,Defensive rebound by S. Curry,75,102
292,4,11:45.0,S. Hawes misses 2-pt jump shot from 8 ft,,75,102
293,4,11:43.0,,Defensive rebound by Team,75,102
294,4,11:43.0,,D. Green enters the game for H. Barnes,75,102
295,4,11:23.0,,D. Green misses 3-pt jump shot from 26 ft,75,102
296,4,11:22.0,Defensive rebound by D. Jordan,,75,102
297,4,11:09.0,J. Crawford makes 3-pt jump shot from 26 ft,,78,102
298,4,10:54.0,,S. Curry misses 2-pt jump shot from 17 ft,78,102
299,4,10:53.0,Defensive rebound by D. Jordan,,78,102
300,4,10:45.0,J. Farmar misses 2-pt jump shot from 17 ft,,78,102
301,4,10:44.0,,Defensive rebound by D. Green,78,102
302,4,10:38.0,,S. Curry misses 2-pt jump shot from 4 ft,78,102
303,4,10:37.0,,Offensive rebound by Team,78,102
304,4,10:28.0,,Shooting foul by R. Bullock (drawn by L. Barbosa),78,102
305,4,10:28.0,,L. Barbosa makes free throw 1 of 2,78,103
306,4,10:28.0,,L. Barbosa makes free throw 2 of 2,78,104
307,4,10:09.0,J. Crawford makes 2-pt jump shot from 19 ft,,80,104
308,4,9:59.0,,S. Curry misses 2-pt jump shot from 3 ft,80,104
309,4,9:57.0,Defensive rebound by R. Bullock,,80,104
310,4,9:48.0,D. Jordan misses 2-pt layup from 1 ft,,80,104
311,4,9:47.0,Offensive rebound by S. Hawes,,80,104
312,4,9:47.0,S. Hawes misses 2-pt tip-in from 1 ft,,80,104
313,4,9:47.0,,Defensive rebound by S. Curry,80,104
314,4,9:47.0,,Personal foul by D. Jordan (drawn by S. Curry),80,104
315,4,9:35.0,,Personal foul by J. Farmar (drawn by D. Green),80,104
316,4,9:35.0,,S. Livingston enters the game for A. Iguodala,80,104
317,4,9:35.0,J. Cunningham enters the game for R. Bullock,,80,104
318,4,9:24.0,,D. Green makes 2-pt dunk at rim (assist by S. Curry),80,106
319,4,9:14.0,Shooting foul by A. Bogut (drawn by S. Hawes),,80,106
320,4,9:14.0,S. Hawes makes free throw 1 of 2,,81,106
321,4,9:14.0,S. Hawes makes free throw 2 of 2,,82,106
322,4,9:06.0,,Turnover by S. Curry (bad pass),82,106
323,4,8:59.0,Shooting foul by S. Livingston (drawn by J. Crawford),,82,106
324,4,8:59.0,Official timeout,,82,106
325,4,8:59.0,J. Crawford makes free throw 1 of 2,,83,106
326,4,8:59.0,J. Crawford makes free throw 2 of 2,,84,106
327,4,8:46.0,,Turnover by L. Barbosa (traveling),84,106
328,4,8:32.0,D. Jordan makes 2-pt dunk at rim (assist by S. Hawes),,86,106
329,4,8:16.0,,S. Curry makes 2-pt jump shot from 17 ft (assist by S. Livingston),86,108
330,4,7:56.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by S. Hawes),,89,108
331,4,7:38.0,,S. Curry misses 3-pt jump shot from 27 ft,89,108
332,4,7:37.0,Defensive rebound by D. Jordan,,89,108
333,4,7:27.0,Turnover by J. Farmar (bad pass; steal by S. Livingston),,89,108
334,4,7:23.0,,Turnover by S. Curry (traveling),89,108
335,4,7:23.0,,B. Rush enters the game for L. Barbosa,89,108
336,4,7:23.0,,K. Thompson enters the game for S. Livingston,89,108
337,4,7:13.0,Turnover by J. Farmar (bad pass),,89,108
338,4,6:59.0,,Turnover by K. Thompson (lost ball),89,108
339,4,6:51.0,J. Crawford misses 2-pt jump shot from 17 ft,,89,108
340,4,6:50.0,,Defensive rebound by S. Curry,89,108
341,4,6:37.0,,K. Thompson misses 3-pt jump shot from 25 ft,89,108
342,4,6:36.0,Defensive rebound by S. Hawes,,89,108
343,4,6:22.0,J. Cunningham makes 2-pt layup from 1 ft (assist by S. Hawes),,91,108
344,4,5:58.0,,K. Thompson misses 2-pt jump shot from 13 ft,91,108
345,4,5:57.0,Defensive rebound by S. Hawes,,91,108
346,4,5:50.0,Personal foul by B. Rush (drawn by S. Hawes),,91,108
347,4,5:50.0,,Golden State full timeout,91,108
348,4,5:36.0,J. Crawford misses 3-pt jump shot from 28 ft,,91,108
349,4,5:35.0,,Defensive rebound by A. Bogut,91,108
350,4,5:10.0,,B. Rush misses 2-pt jump shot from 20 ft,91,108
351,4,5:09.0,Defensive rebound by D. Jordan,,91,108
352,4,5:01.0,D. Jordan makes 2-pt dunk at rim (assist by J. Cunningham),,93,108
353,4,4:40.0,,D. Green misses 3-pt jump shot from 26 ft,93,108
354,4,4:39.0,,Offensive rebound by A. Bogut,93,108
355,4,4:35.0,,K. Thompson misses 2-pt jump shot from 17 ft,93,108
356,4,4:34.0,Defensive rebound by D. Jordan,,93,108
357,4,4:23.0,Shooting foul by D. Green (drawn by D. Jordan),,93,108
358,4,4:23.0,D. Jordan makes free throw 1 of 2,,94,108
359,4,4:23.0,,S. Livingston enters the game for B. Rush,94,108
360,4,4:23.0,C. Douglas-Roberts enters the game for J. Crawford,,94,108
361,4,4:23.0,D. Jordan misses free throw 2 of 2,,94,108
362,4,4:21.0,,Defensive rebound by D. Green,94,108
363,4,4:11.0,,D. Green misses 2-pt jump shot from 8 ft,94,108
364,4,4:10.0,Defensive rebound by S. Hawes,,94,108
365,4,3:58.0,S. Hawes misses 2-pt jump shot from 9 ft,,94,108
366,4,3:57.0,Offensive rebound by S. Hawes,,94,108
367,4,3:57.0,Personal foul by K. Thompson (drawn by S. Hawes),,94,108
368,4,3:57.0,S. Hawes misses free throw 1 of 2,,94,108
369,4,3:57.0,Offensive rebound by Team,,94,108
370,4,3:57.0,H. Türkoğlu enters the game for D. Jordan,,94,108
371,4,3:57.0,,H. Barnes enters the game for A. Bogut,94,108
372,4,3:57.0,S. Hawes makes free throw 2 of 2,,95,108
373,4,3:41.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Green),95,111
374,4,3:31.0,Shooting foul by D. Green (drawn by J. Cunningham),,95,111
375,4,3:31.0,J. Cunningham misses free throw 1 of 2,,95,111
376,4,3:31.0,Offensive rebound by Team,,95,111
377,4,3:31.0,J. Cunningham makes free throw 2 of 2,,96,111
378,4,3:20.0,,S. Curry makes 2-pt jump shot from 16 ft,96,113
379,4,3:20.0,,Shooting foul by J. Cunningham (drawn by S. Curry),96,113
380,4,3:20.0,,S. Curry makes free throw 1 of 1,96,114
381,4,3:05.0,S. Hawes makes 2-pt jump shot from 8 ft,,98,114
382,4,2:53.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by S. Livingston),98,117
383,4,2:32.0,S. Hawes misses 2-pt jump shot from 14 ft,,98,117
