,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
30,1,9:23.0,,Defensive rebound by M. Carter-Williams,0,4
31,1,9:14.0,,L. Mbah a Moute misses 3-pt jump shot from 22 ft,0,4
32,1,9:12.0,Defensive rebound by R. Rondo,,0,4
33,1,9:06.0,K. Olynyk misses 2-pt jump shot from 6 ft,,0,4
34,1,9:04.0,,Defensive rebound by R. Covington,0,4
35,1,8:50.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),0,7
36,1,8:44.0,Turnover by J. Sullinger (bad pass; steal by R. Covington),,0,7
37,1,8:37.0,,Turnover by M. Carter-Williams (lost ball; steal by R. Rondo),0,7
38,1,8:33.0,J. Green makes 2-pt layup from 1 ft (assist by R. Rondo),,2,7
39,1,8:12.0,,N. Noel misses 2-pt layup from 2 ft,2,7
40,1,8:11.0,,Offensive rebound by N. Noel,2,7
41,1,8:11.0,,N. Noel makes 2-pt layup from 2 ft,2,9
42,1,7:51.0,A. Bradley misses 3-pt jump shot from 24 ft,,2,9
43,1,7:50.0,,Defensive rebound by M. Carter-Williams,2,9
44,1,7:43.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by N. Noel),2,11
45,1,7:42.0,Boston full timeout,,2,11
46,1,7:27.0,Shooting foul by H. Thompson (drawn by A. Bradley),,2,11
47,1,7:27.0,A. Bradley makes free throw 1 of 2,,3,11
48,1,7:27.0,A. Bradley makes free throw 2 of 2,,4,11
49,1,7:19.0,Offensive charge foul by R. Covington (drawn by J. Sullinger),,4,11
50,1,7:19.0,,Turnover by R. Covington (offensive foul),4,11
51,1,7:03.0,J. Sullinger misses 2-pt jump shot from 11 ft,,4,11
52,1,7:01.0,Offensive rebound by Team,,4,11
53,1,6:59.0,,Loose ball foul by N. Noel (drawn by K. Olynyk),4,11
54,1,6:46.0,Shooting foul by L. Mbah a Moute (drawn by K. Olynyk),,4,11
55,1,6:46.0,K. Olynyk makes 2-pt layup from 2 ft (assist by A. Bradley),,6,11
56,1,6:46.0,K. Olynyk makes free throw 1 of 1,,7,11
57,1,6:34.0,,N. Noel makes 2-pt jump shot from 13 ft (assist by L. Mbah a Moute),7,13
58,1,6:16.0,J. Green misses 3-pt jump shot from 23 ft,,7,13
59,1,6:14.0,Offensive rebound by J. Sullinger,,7,13
60,1,6:12.0,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Sullinger),,9,13
61,1,5:54.0,,N. Noel makes 2-pt jump shot from 5 ft (assist by H. Thompson),9,15
62,1,5:37.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by J. Sullinger),,12,15
63,1,5:25.0,,Turnover by M. Carter-Williams (lost ball; steal by R. Rondo),12,15
64,1,5:20.0,A. Bradley makes 2-pt layup from 2 ft (assist by R. Rondo),,14,15
65,1,5:19.0,,Philadelphia full timeout,14,15
66,1,5:19.0,,K. McDaniels enters the game for N. Noel,14,15
67,1,5:19.0,,H. Sims enters the game for H. Thompson,14,15
68,1,5:06.0,,R. Covington misses 2-pt jump shot from 17 ft,14,15
69,1,5:04.0,,Offensive rebound by L. Mbah a Moute,14,15
70,1,5:00.0,,H. Sims misses 2-pt jump shot from 12 ft,14,15
71,1,4:58.0,Defensive rebound by J. Sullinger,,14,15
72,1,4:56.0,Shooting foul by M. Carter-Williams (drawn by J. Green),,14,15
73,1,4:56.0,J. Green misses free throw 1 of 2,,14,15
74,1,4:56.0,Offensive rebound by Team,,14,15
75,1,4:56.0,,T. Wroten enters the game for R. Covington,14,15
76,1,4:56.0,J. Green misses free throw 2 of 2,,14,15
77,1,4:54.0,,Defensive rebound by H. Sims,14,15
78,1,4:47.0,,Turnover by M. Carter-Williams (lost ball; steal by R. Rondo),14,15
79,1,4:41.0,A. Bradley misses 3-pt jump shot from 24 ft,,14,15
80,1,4:38.0,,Defensive rebound by L. Mbah a Moute,14,15
81,1,4:27.0,,M. Carter-Williams makes 3-pt jump shot from 25 ft (assist by L. Mbah a Moute),14,18
82,1,4:14.0,Personal foul by T. Wroten (drawn by J. Green),,14,18
83,1,4:14.0,,J. Grant enters the game for L. Mbah a Moute,14,18
84,1,4:14.0,E. Turner enters the game for J. Sullinger,,14,18
85,1,4:14.0,B. Bass enters the game for R. Rondo,,14,18
86,1,4:14.0,J. Green misses free throw 1 of 2,,14,18
87,1,4:14.0,Offensive rebound by Team,,14,18
88,1,4:14.0,J. Green makes free throw 2 of 2,,15,18
89,1,3:54.0,,H. Sims misses 2-pt jump shot from 10 ft,15,18
90,1,3:53.0,Defensive rebound by E. Turner,,15,18
91,1,3:42.0,Turnover by K. Olynyk (step out of bounds),,15,18
92,1,3:30.0,,K. McDaniels misses 3-pt jump shot from 26 ft,15,18
93,1,3:28.0,Defensive rebound by E. Turner,,15,18
94,1,3:17.0,A. Bradley misses 3-pt jump shot from 25 ft,,15,18
95,1,3:15.0,,Defensive rebound by T. Wroten,15,18
96,1,3:07.0,,J. Grant misses 2-pt layup from 2 ft,15,18
97,1,3:04.0,,Offensive rebound by K. McDaniels,15,18
98,1,3:04.0,,K. McDaniels makes 2-pt dunk at rim,15,20
99,1,2:42.0,A. Bradley makes 2-pt layup from 1 ft (assist by E. Turner),,17,20
100,1,2:42.0,Shooting foul by H. Sims (drawn by A. Bradley),,17,20
101,1,2:42.0,,A. Shved enters the game for M. Carter-Williams,17,20
102,1,2:42.0,G. Wallace enters the game for J. Green,,17,20
103,1,2:42.0,A. Bradley misses free throw 1 of 1,,17,20
104,1,2:41.0,,Defensive rebound by H. Sims,17,20
105,1,2:22.0,,K. McDaniels misses 3-pt jump shot from 25 ft,17,20
106,1,2:20.0,,Offensive rebound by T. Wroten,17,20
107,1,2:17.0,,A. Shved misses 3-pt jump shot from 24 ft,17,20
108,1,2:15.0,Defensive rebound by K. Olynyk,,17,20
109,1,2:08.0,K. Olynyk makes 3-pt jump shot from 25 ft,,20,20
110,1,1:45.0,,Turnover by T. Wroten (bad pass; steal by K. Olynyk),20,20
111,1,1:42.0,K. Olynyk misses 3-pt jump shot from 24 ft,,20,20
112,1,1:40.0,Offensive rebound by B. Bass,,20,20
113,1,1:37.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by B. Bass),,23,20
114,1,1:13.0,,A. Shved misses 2-pt layup from 2 ft (block by K. Olynyk),23,20
115,1,1:13.0,,Offensive rebound by Team,23,20
116,1,1:12.0,,Turnover by T. Wroten (bad pass; steal by G. Wallace),23,20
117,1,1:08.0,A. Bradley makes 2-pt dunk at rim (assist by E. Turner),,25,20
118,1,1:08.0,,Philadelphia full timeout,25,20
119,1,0:53.0,,A. Shved makes 2-pt layup from 1 ft,25,22
120,1,0:53.0,,Shooting foul by K. Olynyk (drawn by A. Shved),25,22
121,1,0:53.0,,A. Shved makes free throw 1 of 1,25,23
122,1,0:38.0,B. Bass misses 2-pt jump shot from 16 ft,,25,23
123,1,0:36.0,,Defensive rebound by A. Shved,25,23
124,1,0:36.0,,Personal foul by G. Wallace (drawn by A. Shved),25,23
125,1,0:36.0,,A. Shved makes free throw 1 of 2,25,24
126,1,0:36.0,P. Pressey enters the game for A. Bradley,,25,24
127,1,0:36.0,,A. Shved makes free throw 2 of 2,25,25
128,1,0:31.0,Shooting foul by T. Wroten (drawn by P. Pressey),,25,25
129,1,0:31.0,P. Pressey makes free throw 1 of 2,,26,25
130,1,0:31.0,P. Pressey makes free throw 2 of 2,,27,25
131,1,0:11.0,,J. Grant misses 2-pt layup from 1 ft (block by G. Wallace),27,25
132,1,0:10.0,,Offensive rebound by Team,27,25
133,1,0:07.0,,K. McDaniels misses 2-pt jump shot from 6 ft,27,25
134,1,0:06.0,Defensive rebound by B. Bass,,27,25
135,1,0:00.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by P. Pressey),,30,25
136,2,11:42.0,,R. Covington misses 3-pt jump shot from 25 ft,30,25
137,2,11:41.0,,Offensive rebound by Team,30,25
138,2,11:41.0,Loose ball foul by P. Pressey (drawn by H. Sims),,30,25
139,2,11:25.0,,T. Wroten misses 3-pt jump shot from 25 ft,30,25
140,2,11:24.0,Defensive rebound by E. Turner,,30,25
141,2,11:05.0,E. Turner makes 2-pt jump shot from 12 ft (assist by B. Bass),,32,25
142,2,10:41.0,,R. Covington misses 2-pt jump shot from 10 ft,32,25
143,2,10:39.0,Defensive rebound by G. Wallace,,32,25
144,2,10:30.0,Turnover by J. Sullinger (bad pass; steal by R. Covington),,32,25
145,2,10:25.0,,Turnover by A. Shved (lost ball),32,25
146,2,10:25.0,,L. Mbah a Moute enters the game for H. Sims,32,25
147,2,10:06.0,B. Bass misses 2-pt layup from 1 ft (block by L. Mbah a Moute),,32,25
148,2,10:04.0,,Defensive rebound by L. Mbah a Moute,32,25
149,2,9:59.0,,Turnover by N. Noel (lost ball; steal by G. Wallace),32,25
150,2,9:56.0,E. Turner makes 2-pt dunk at rim (assist by G. Wallace),,34,25
151,2,9:26.0,,L. Mbah a Moute misses 2-pt jump shot from 16 ft,34,25
152,2,9:25.0,Defensive rebound by J. Sullinger,,34,25
153,2,9:22.0,Turnover by J. Sullinger (bad pass; steal by N. Noel),,34,25
154,2,9:17.0,,R. Covington misses 3-pt jump shot from 24 ft,34,25
155,2,9:16.0,Defensive rebound by Team,,34,25
156,2,9:16.0,,H. Thompson enters the game for A. Shved,34,25
157,2,9:01.0,P. Pressey misses 3-pt jump shot from 26 ft,,34,25
158,2,8:59.0,,Defensive rebound by N. Noel,34,25
159,2,8:49.0,Official timeout,,34,25
160,2,8:49.0,,Turnover by L. Mbah a Moute (lost ball),34,25
161,2,8:49.0,,M. Carter-Williams enters the game for T. Wroten,34,25
162,2,8:28.0,Turnover by E. Turner (lost ball; steal by L. Mbah a Moute),,34,25
163,2,8:28.0,,Personal foul by E. Turner (drawn by L. Mbah a Moute),34,25
164,2,8:12.0,,N. Noel makes 2-pt layup from 2 ft (assist by R. Covington),34,27
165,2,8:01.0,J. Sullinger makes 3-pt jump shot from 25 ft (assist by E. Turner),,37,27
166,2,7:46.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,37,27
167,2,7:44.0,Defensive rebound by B. Bass,,37,27
168,2,7:37.0,E. Turner misses 2-pt layup from 2 ft,,37,27
169,2,7:35.0,Offensive rebound by B. Bass,,37,27
170,2,7:35.0,B. Bass makes 2-pt layup from 1 ft,,39,27
171,2,7:15.0,,Turnover by L. Mbah a Moute (lost ball; steal by E. Turner),39,27
172,2,7:12.0,Turnover by E. Turner (lost ball),,39,27
173,2,6:59.0,,R. Covington makes 2-pt layup at rim (assist by N. Noel),39,29
174,2,6:59.0,,Shooting foul by G. Wallace (drawn by R. Covington),39,29
175,2,6:59.0,J. Green enters the game for G. Wallace,,39,29
176,2,6:59.0,,R. Covington makes free throw 1 of 1,39,30
177,2,6:45.0,B. Bass makes 2-pt hook shot from 11 ft (assist by E. Turner),,41,30
178,2,6:32.0,,H. Thompson misses 3-pt jump shot from 23 ft,41,30
179,2,6:30.0,Defensive rebound by E. Turner,,41,30
180,2,6:27.0,Shooting foul by L. Mbah a Moute (drawn by B. Bass),,41,30
181,2,6:27.0,B. Bass makes free throw 1 of 2,,42,30
182,2,6:27.0,R. Rondo enters the game for P. Pressey,,42,30
183,2,6:27.0,B. Bass misses free throw 2 of 2,,42,30
184,2,6:26.0,,Defensive rebound by N. Noel,42,30
185,2,6:17.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,42,30
186,2,6:15.0,Defensive rebound by J. Green,,42,30
187,2,6:13.0,Offensive foul by B. Bass (drawn by L. Mbah a Moute),,42,30
188,2,6:13.0,Turnover by B. Bass (offensive foul),,42,30
189,2,6:03.0,,N. Noel misses 2-pt layup from 2 ft,42,30
190,2,6:01.0,Defensive rebound by R. Rondo,,42,30
191,2,5:56.0,E. Turner makes 2-pt jump shot from 15 ft (assist by R. Rondo),,44,30
192,2,5:41.0,,N. Noel makes 2-pt jump shot from 15 ft,44,32
193,2,5:20.0,Turnover by B. Bass (3 sec),,44,32
194,2,5:20.0,,Philadelphia full timeout,44,32
195,2,5:20.0,A. Bradley enters the game for E. Turner,,44,32
196,2,5:20.0,K. Olynyk enters the game for B. Bass,,44,32
197,2,5:20.0,,F. Aldemir enters the game for L. Mbah a Moute,44,32
198,2,5:08.0,,M. Carter-Williams makes 2-pt jump shot from 6 ft,44,34
199,2,4:51.0,A. Bradley misses 3-pt jump shot from 22 ft,,44,34
200,2,4:48.0,,Defensive rebound by N. Noel,44,34
201,2,4:40.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Green),44,34
202,2,4:36.0,Clear path foul by H. Thompson,,44,34
203,2,4:36.0,J. Green makes clear path free throw 1 of 2,,45,34
204,2,4:36.0,J. Green makes clear path free throw 2 of 2,,46,34
205,2,4:27.0,J. Sullinger misses 2-pt layup from 2 ft,,46,34
206,2,4:26.0,Offensive rebound by K. Olynyk,,46,34
207,2,4:25.0,K. Olynyk makes 2-pt layup from 1 ft,,48,34
208,2,4:14.0,,M. Carter-Williams makes 2-pt layup from 1 ft,48,36
209,2,3:51.0,Turnover by J. Green (traveling),,48,36
210,2,3:51.0,,K. McDaniels enters the game for H. Thompson,48,36
211,2,3:38.0,,Turnover by M. Carter-Williams (lost ball; steal by A. Bradley),48,36
212,2,3:34.0,J. Green misses 2-pt layup from 2 ft (block by K. McDaniels),,48,36
213,2,3:33.0,Offensive rebound by J. Green,,48,36
214,2,3:28.0,J. Sullinger misses 3-pt jump shot from 22 ft,,48,36
215,2,3:26.0,,Defensive rebound by K. McDaniels,48,36
216,2,3:19.0,,M. Carter-Williams misses 2-pt jump shot from 15 ft,48,36
217,2,3:17.0,Defensive rebound by J. Sullinger,,48,36
218,2,3:11.0,K. Olynyk makes 2-pt jump shot from 17 ft (assist by R. Rondo),,50,36
219,2,3:01.0,,Offensive foul by F. Aldemir (drawn by A. Bradley),50,36
220,2,3:01.0,,Turnover by F. Aldemir (offensive foul),50,36
221,2,3:01.0,T. Zeller enters the game for J. Sullinger,,50,36
222,2,2:51.0,J. Green makes 3-pt jump shot from 25 ft (assist by R. Rondo),,53,36
223,2,2:50.0,,Philadelphia full timeout,53,36
224,2,2:50.0,,T. Wroten enters the game for R. Covington,53,36
225,2,2:50.0,,L. Mbah a Moute enters the game for N. Noel,53,36
226,2,2:50.0,,H. Sims enters the game for F. Aldemir,53,36
227,2,2:28.0,,H. Sims misses 2-pt jump shot from 18 ft,53,36
228,2,2:26.0,Defensive rebound by R. Rondo,,53,36
229,2,2:11.0,R. Rondo makes 2-pt layup from 2 ft,,55,36
230,2,1:55.0,,Personal foul by J. Green (drawn by M. Carter-Williams),55,36
231,2,1:55.0,,A. Shved enters the game for M. Carter-Williams,55,36
232,2,1:40.0,,Turnover by Team (shot clock),55,36
233,2,1:29.0,Turnover by R. Rondo (traveling),,55,36
234,2,1:14.0,,H. Sims makes 2-pt hook shot from 7 ft,55,38
235,2,1:06.0,A. Bradley misses 2-pt jump shot from 18 ft,,55,38
236,2,1:04.0,,Defensive rebound by A. Shved,55,38
237,2,0:46.0,,A. Shved misses 2-pt jump shot from 18 ft,55,38
238,2,0:45.0,,Offensive rebound by A. Shved,55,38
239,2,0:43.0,,A. Shved misses 2-pt layup from 1 ft,55,38
240,2,0:40.0,Defensive rebound by J. Green,,55,38
241,2,0:34.0,Turnover by K. Olynyk (bad pass; steal by A. Shved),,55,38
242,2,0:29.0,,Turnover by K. McDaniels (lost ball; steal by R. Rondo),55,38
243,2,0:29.0,R. Rondo makes 2-pt layup from 1 ft,,57,38
244,2,0:14.0,,K. McDaniels misses 2-pt jump shot from 3 ft,57,38
245,2,0:12.0,Defensive rebound by J. Green,,57,38
246,2,0:06.0,A. Bradley misses 3-pt jump shot from 23 ft,,57,38
247,2,0:03.0,,Defensive rebound by H. Sims,57,38
248,3,11:44.0,,L. Mbah a Moute misses 2-pt jump shot from 5 ft (block by T. Zeller),57,38
249,3,11:41.0,,Offensive rebound by L. Mbah a Moute,57,38
250,3,11:40.0,,L. Mbah a Moute makes 2-pt layup from 2 ft,57,40
251,3,11:28.0,J. Green makes 2-pt layup from 1 ft (assist by T. Zeller),,59,40
252,3,11:11.0,,L. Mbah a Moute makes 2-pt jump shot from 15 ft (assist by M. Carter-Williams),59,42
253,3,10:58.0,Shooting foul by R. Covington (drawn by T. Zeller),,59,42
254,3,10:58.0,T. Zeller misses free throw 1 of 2,,59,42
255,3,10:58.0,Offensive rebound by Team,,59,42
256,3,10:58.0,T. Zeller makes free throw 2 of 2,,60,42
257,3,10:48.0,,Personal foul by A. Bradley (drawn by M. Carter-Williams),60,42
258,3,10:37.0,,H. Thompson makes 2-pt layup from 1 ft (assist by M. Carter-Williams),60,44
259,3,10:24.0,Turnover by J. Green (bad pass; steal by N. Noel),,60,44
260,3,10:21.0,Offensive charge foul by N. Noel (drawn by T. Zeller),,60,44
261,3,10:21.0,,Turnover by N. Noel (offensive foul),60,44
262,3,10:21.0,,Violation by Team (delay of game),60,44
263,3,10:18.0,Personal foul by H. Thompson (drawn by J. Green),,60,44
264,3,10:18.0,Turnover by J. Green (bad pass),,60,44
265,3,10:02.0,,N. Noel makes 2-pt hook shot from 7 ft (assist by M. Carter-Williams),60,46
266,3,9:40.0,J. Sullinger misses 2-pt jump shot from 17 ft,,60,46
267,3,9:38.0,,Defensive rebound by M. Carter-Williams,60,46
268,3,9:14.0,,M. Carter-Williams misses 2-pt jump shot from 8 ft,60,46
269,3,9:12.0,,Offensive rebound by N. Noel,60,46
270,3,9:12.0,,N. Noel makes 2-pt dunk at rim,60,48
271,3,9:09.0,Boston full timeout,,60,48
272,3,9:09.0,K. Olynyk enters the game for T. Zeller,,60,48
273,3,8:53.0,Shooting foul by N. Noel (drawn by J. Green),,60,48
274,3,8:53.0,J. Green makes free throw 1 of 2,,61,48
275,3,8:53.0,J. Green makes free throw 2 of 2,,62,48
276,3,8:50.0,,Personal foul by A. Bradley (drawn by M. Carter-Williams),62,48
277,3,8:34.0,,R. Covington makes 2-pt jump shot from 20 ft,62,50
278,3,8:15.0,K. Olynyk misses 2-pt jump shot from 14 ft,,62,50
279,3,8:13.0,Offensive rebound by J. Sullinger,,62,50
280,3,8:13.0,J. Sullinger makes 2-pt layup from 2 ft,,64,50
281,3,7:59.0,,Turnover by L. Mbah a Moute (step out of bounds),64,50
282,3,7:45.0,Turnover by R. Rondo (bad pass; steal by L. Mbah a Moute),,64,50
283,3,7:41.0,,Personal foul by R. Rondo (drawn by M. Carter-Williams),64,50
284,3,7:32.0,,R. Covington misses 2-pt jump shot from 17 ft,64,50
285,3,7:30.0,Defensive rebound by R. Rondo,,64,50
286,3,7:18.0,A. Bradley makes 2-pt layup from 2 ft,,66,50
287,3,7:01.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,66,50
288,3,6:59.0,Defensive rebound by J. Sullinger,,66,50
289,3,6:52.0,Turnover by A. Bradley (lost ball),,66,50
290,3,6:52.0,,T. Wroten enters the game for H. Thompson,66,50
291,3,6:38.0,,N. Noel makes 2-pt jump shot from 8 ft (assist by M. Carter-Williams),66,52
292,3,6:38.0,,Shooting foul by K. Olynyk (drawn by N. Noel),66,52
293,3,6:38.0,,N. Noel makes free throw 1 of 1,66,53
294,3,6:30.0,Shooting foul by N. Noel (drawn by J. Sullinger),,66,53
295,3,6:30.0,J. Sullinger misses free throw 1 of 2,,66,53
296,3,6:30.0,Offensive rebound by Team,,66,53
297,3,6:30.0,,H. Sims enters the game for N. Noel,66,53
298,3,6:30.0,J. Sullinger misses free throw 2 of 2,,66,53
299,3,6:29.0,,Defensive rebound by R. Covington,66,53
300,3,6:18.0,,R. Covington misses 3-pt jump shot from 23 ft,66,53
301,3,6:17.0,Defensive rebound by J. Sullinger,,66,53
302,3,6:17.0,Personal foul by R. Covington (drawn by K. Olynyk),,66,53
303,3,6:17.0,K. Olynyk makes free throw 1 of 2,,67,53
304,3,6:17.0,K. Olynyk makes free throw 2 of 2,,68,53
305,3,6:02.0,,L. Mbah a Moute misses 3-pt jump shot from 26 ft,68,53
306,3,5:59.0,,Offensive rebound by M. Carter-Williams,68,53
307,3,5:59.0,,M. Carter-Williams makes 2-pt layup from 1 ft,68,55
308,3,5:51.0,Personal foul by R. Covington (drawn by R. Rondo),,68,55
309,3,5:51.0,R. Rondo misses free throw 1 of 2,,68,55
310,3,5:51.0,Offensive rebound by Team,,68,55
311,3,5:51.0,,K. McDaniels enters the game for R. Covington,68,55
312,3,5:51.0,R. Rondo makes free throw 2 of 2,,69,55
313,3,5:39.0,,Personal foul by R. Rondo (drawn by M. Carter-Williams),69,55
314,3,5:39.0,,M. Carter-Williams misses free throw 1 of 2,69,55
315,3,5:39.0,,Offensive rebound by Team,69,55
316,3,5:39.0,,M. Carter-Williams makes free throw 2 of 2,69,56
317,3,5:29.0,A. Bradley misses 3-pt jump shot from 25 ft,,69,56
318,3,5:27.0,,Defensive rebound by T. Wroten,69,56
319,3,5:13.0,,K. McDaniels misses 2-pt jump shot from 3 ft (block by K. Olynyk),69,56
320,3,5:11.0,Defensive rebound by K. Olynyk,,69,56
321,3,5:04.0,A. Bradley misses 3-pt jump shot from 24 ft,,69,56
322,3,5:02.0,,Defensive rebound by K. McDaniels,69,56
323,3,4:48.0,,T. Wroten misses 3-pt jump shot from 23 ft,69,56
324,3,4:46.0,Defensive rebound by J. Sullinger,,69,56
325,3,4:35.0,K. Olynyk makes 2-pt layup from 2 ft (assist by R. Rondo),,71,56
326,3,4:24.0,,H. Sims misses 3-pt jump shot from 25 ft,71,56
327,3,4:22.0,Defensive rebound by K. Olynyk,,71,56
328,3,4:11.0,K. Olynyk makes 2-pt dunk at rim (assist by R. Rondo),,73,56
329,3,4:11.0,,Philadelphia full timeout,73,56
330,3,4:11.0,E. Turner enters the game for J. Sullinger,,73,56
331,3,4:11.0,B. Bass enters the game for A. Bradley,,73,56
332,3,4:11.0,,A. Shved enters the game for M. Carter-Williams,73,56
333,3,4:11.0,,H. Thompson enters the game for L. Mbah a Moute,73,56
334,3,4:00.0,,K. McDaniels misses 3-pt jump shot from 25 ft,73,56
335,3,3:58.0,,Offensive rebound by A. Shved,73,56
336,3,3:48.0,,T. Wroten misses 2-pt layup from 1 ft,73,56
337,3,3:47.0,,Offensive rebound by H. Sims,73,56
338,3,3:47.0,,H. Sims misses 2-pt tip-in from 1 ft,73,56
339,3,3:41.0,,Offensive rebound by H. Thompson,73,56
340,3,3:41.0,,H. Sims misses 2-pt tip-in from 1 ft,73,56
341,3,3:40.0,Defensive rebound by R. Rondo,,73,56
342,3,3:35.0,B. Bass makes 2-pt dunk at rim (assist by K. Olynyk),,75,56
343,3,3:12.0,,A. Shved misses 2-pt jump shot from 17 ft,75,56
344,3,3:10.0,Defensive rebound by K. Olynyk,,75,56
345,3,2:59.0,K. Olynyk misses 3-pt jump shot from 25 ft,,75,56
346,3,2:57.0,,Defensive rebound by Team,75,56
347,3,2:49.0,,Turnover by T. Wroten (bad pass; steal by E. Turner),75,56
348,3,2:47.0,Clear path foul by H. Sims,,75,56
349,3,2:47.0,E. Turner makes clear path free throw 1 of 2,,76,56
350,3,2:47.0,E. Turner makes clear path free throw 2 of 2,,77,56
351,3,2:41.0,Turnover by K. Olynyk (bad pass; steal by K. McDaniels),,77,56
352,3,2:38.0,,Turnover by A. Shved (bad pass; steal by E. Turner),77,56
353,3,2:32.0,B. Bass misses 2-pt jump shot from 15 ft,,77,56
354,3,2:28.0,Offensive rebound by J. Green,,77,56
355,3,2:27.0,J. Green makes 2-pt jump shot from 5 ft,,79,56
356,3,2:08.0,,Shooting foul by E. Turner (drawn by H. Sims),79,56
357,3,2:08.0,,H. Sims makes free throw 1 of 2,79,57
358,3,2:08.0,P. Pressey enters the game for R. Rondo,,79,57
359,3,2:08.0,,H. Sims makes free throw 2 of 2,79,58
360,3,1:49.0,B. Bass makes 2-pt layup from 2 ft (assist by E. Turner),,81,58
361,3,1:49.0,Shooting foul by A. Shved (drawn by B. Bass),,81,58
362,3,1:49.0,B. Bass misses free throw 1 of 1,,81,58
363,3,1:48.0,,Defensive rebound by H. Thompson,81,58
364,3,1:35.0,,A. Shved makes 3-pt jump shot from 24 ft (assist by H. Sims),81,61
365,3,1:21.0,B. Bass makes 2-pt jump shot from 15 ft,,83,61
366,3,1:08.0,,K. McDaniels misses 3-pt jump shot from 24 ft,83,61
367,3,1:06.0,Defensive rebound by P. Pressey,,83,61
368,3,1:02.0,Shooting foul by K. McDaniels (drawn by B. Bass),,83,61
369,3,1:02.0,B. Bass misses free throw 1 of 2,,83,61
370,3,1:02.0,Offensive rebound by Team,,83,61
371,3,1:02.0,G. Wallace enters the game for J. Green,,83,61
372,3,1:02.0,B. Bass makes free throw 2 of 2,,84,61
373,3,0:51.0,,A. Shved makes 2-pt jump shot from 18 ft,84,63
374,3,0:46.0,P. Pressey misses 2-pt jump shot from 5 ft (block by A. Shved),,84,63
375,3,0:46.0,Offensive rebound by Team,,84,63
376,3,0:46.0,Boston full timeout,,84,63
377,3,0:42.0,K. Olynyk makes 2-pt layup from 1 ft (assist by P. Pressey),,86,63
378,3,0:32.0,,H. Sims misses 2-pt jump shot from 17 ft,86,63
379,3,0:30.0,Defensive rebound by B. Bass,,86,63
380,3,0:09.0,E. Turner makes 2-pt jump shot from 16 ft,,88,63
381,3,0:05.0,,Personal foul by K. Olynyk (drawn by H. Sims),88,63
382,3,0:05.0,,H. Sims misses free throw 1 of 2,88,63
