,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
80,1,2:17.0,Shooting foul by B. Bogdanović (drawn by N. Mirotić),,18,14
81,1,2:17.0,Chicago full timeout,,18,14
82,1,2:17.0,,J. Jack enters the game for D. Williams,18,14
83,1,2:17.0,N. Mirotić makes free throw 1 of 1,,19,14
84,1,2:00.0,,J. Johnson makes 2-pt jump shot from 7 ft (assist by J. Jack),19,16
85,1,1:47.0,P. Gasol makes 2-pt dunk at rim (assist by A. Brooks),,21,16
86,1,1:23.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by J. Johnson),21,19
87,1,1:05.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Butler),,24,19
88,1,0:40.0,,J. Jack misses 2-pt jump shot from 10 ft,24,19
89,1,0:39.0,,Offensive rebound by B. Lopez,24,19
90,1,0:38.0,,B. Lopez makes 2-pt tip-in at rim,24,21
91,1,0:28.0,A. Brooks makes 2-pt jump shot from 9 ft,,26,21
92,1,0:07.0,,J. Jack misses 2-pt jump shot from 11 ft,26,21
93,1,0:06.0,Defensive rebound by P. Gasol,,26,21
94,1,0:01.0,A. Brooks misses 3-pt jump shot from 28 ft,,26,21
95,1,0:00.0,Offensive rebound by Team,,26,21
96,2,11:45.0,,Def 3 sec tech foul by N. Mirotić,26,21
97,2,11:45.0,,J. Jack makes technical free throw,26,22
98,2,11:38.0,,M. Plumlee misses 2-pt hook shot from 5 ft,26,22
99,2,11:37.0,Defensive rebound by T. Snell,,26,22
100,2,11:19.0,,C. Jefferson enters the game for T. Young,26,22
101,2,11:19.0,Turnover by Team (back court),,26,22
102,2,10:57.0,,Turnover by J. Johnson (bad pass; steal by N. Mirotić),26,22
103,2,10:53.0,Shooting foul by C. Jefferson (drawn by J. Butler),,26,22
104,2,10:53.0,J. Butler makes free throw 1 of 2,,27,22
105,2,10:53.0,J. Butler misses free throw 2 of 2,,27,22
106,2,10:52.0,,Defensive rebound by M. Plumlee,27,22
107,2,10:40.0,,Personal foul by A. Brooks (drawn by M. Plumlee),27,22
108,2,10:40.0,,M. Brown enters the game for J. Johnson,27,22
109,2,10:33.0,,J. Jack makes 2-pt jump shot from 15 ft,27,24
110,2,10:06.0,T. Snell misses 3-pt jump shot from 23 ft,,27,24
111,2,10:05.0,,Defensive rebound by C. Jefferson,27,24
112,2,9:54.0,,Turnover by J. Jack (bad pass; steal by J. Butler),27,24
113,2,9:51.0,J. Butler makes 2-pt dunk at rim,,29,24
114,2,9:32.0,,B. Bogdanović misses 2-pt jump shot from 12 ft,29,24
115,2,9:31.0,Defensive rebound by Team,,29,24
116,2,9:31.0,M. Dunleavy enters the game for J. Butler,,29,24
117,2,9:17.0,N. Mirotić misses 2-pt jump shot from 7 ft,,29,24
118,2,9:16.0,Offensive rebound by T. Gibson,,29,24
119,2,9:14.0,T. Gibson makes 2-pt layup from 2 ft,,31,24
120,2,9:04.0,,J. Jack makes 2-pt jump shot from 17 ft,31,26
121,2,8:56.0,Personal foul by B. Bogdanović (drawn by T. Gibson),,31,26
122,2,8:56.0,Official timeout,,31,26
123,2,8:50.0,A. Brooks makes 2-pt jump shot from 6 ft,,33,26
124,2,8:38.0,,Shooting foul by T. Gibson (drawn by B. Bogdanović),33,26
125,2,8:38.0,,B. Bogdanović makes free throw 1 of 2,33,27
126,2,8:38.0,,B. Lopez enters the game for C. Jefferson,33,27
127,2,8:38.0,P. Gasol enters the game for T. Gibson,,33,27
128,2,8:38.0,,B. Bogdanović makes free throw 2 of 2,33,28
129,2,8:25.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by A. Brooks),,36,28
130,2,8:09.0,,J. Jack makes 2-pt jump shot from 6 ft,36,30
131,2,7:53.0,A. Brooks misses 3-pt jump shot from 25 ft,,36,30
132,2,7:52.0,,Defensive rebound by M. Plumlee,36,30
133,2,7:42.0,,J. Jack misses 2-pt jump shot from 15 ft,36,30
134,2,7:41.0,Defensive rebound by N. Mirotić,,36,30
135,2,7:32.0,N. Mirotić misses 3-pt jump shot from 26 ft,,36,30
136,2,7:31.0,,Defensive rebound by M. Brown,36,30
137,2,7:23.0,,M. Brown misses 2-pt jump shot from 10 ft,36,30
138,2,7:22.0,,Offensive rebound by M. Plumlee,36,30
139,2,7:11.0,,B. Lopez misses 2-pt jump shot from 11 ft,36,30
140,2,7:10.0,Defensive rebound by P. Gasol,,36,30
141,2,7:02.0,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by A. Brooks),,39,30
142,2,7:01.0,,Brooklyn full timeout,39,30
143,2,7:01.0,,D. Williams enters the game for M. Brown,39,30
144,2,6:43.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by D. Williams),39,33
145,2,6:26.0,N. Mirotić misses 2-pt jump shot from 15 ft,,39,33
146,2,6:25.0,,Defensive rebound by M. Plumlee,39,33
147,2,6:24.0,,Personal foul by N. Mirotić (drawn by M. Plumlee),39,33
148,2,6:24.0,D. Rose enters the game for A. Brooks,,39,33
149,2,6:07.0,,Turnover by M. Plumlee (traveling),39,33
150,2,6:07.0,T. Gibson enters the game for N. Mirotić,,39,33
151,2,5:58.0,Turnover by D. Rose (bad pass),,39,33
152,2,5:49.0,,Personal foul by D. Rose (drawn by J. Jack),39,33
153,2,5:49.0,,T. Young enters the game for M. Plumlee,39,33
154,2,5:49.0,,J. Johnson enters the game for B. Bogdanović,39,33
155,2,5:49.0,J. Butler enters the game for M. Dunleavy,,39,33
156,2,5:42.0,,B. Lopez misses 2-pt jump shot from 18 ft,39,33
157,2,5:41.0,Defensive rebound by D. Rose,,39,33
158,2,5:38.0,P. Gasol makes 2-pt dunk at rim (assist by D. Rose),,41,33
159,2,5:29.0,,T. Young misses 3-pt jump shot from 24 ft,41,33
160,2,5:28.0,Defensive rebound by D. Rose,,41,33
161,2,5:16.0,D. Rose makes 2-pt jump shot from 19 ft,,43,33
162,2,5:01.0,,D. Williams makes 2-pt jump shot from 14 ft,43,35
163,2,4:46.0,D. Rose makes 3-pt jump shot from 25 ft (assist by T. Gibson),,46,35
164,2,4:34.0,,J. Jack makes 2-pt jump shot from 12 ft,46,37
165,2,4:21.0,T. Snell misses 3-pt jump shot from 23 ft,,46,37
166,2,4:20.0,,Defensive rebound by B. Lopez,46,37
167,2,4:09.0,,B. Lopez misses 2-pt hook shot from 9 ft,46,37
168,2,4:08.0,Defensive rebound by T. Gibson,,46,37
169,2,4:02.0,D. Rose makes 3-pt jump shot from 24 ft,,49,37
170,2,3:45.0,,D. Williams misses 2-pt jump shot from 6 ft,49,37
171,2,3:44.0,Defensive rebound by P. Gasol,,49,37
172,2,3:30.0,Shooting foul by B. Lopez (drawn by T. Gibson),,49,37
173,2,3:30.0,T. Gibson makes free throw 1 of 2,,50,37
174,2,3:30.0,,B. Bogdanović enters the game for J. Jack,50,37
175,2,3:30.0,T. Gibson makes free throw 2 of 2,,51,37
176,2,3:19.0,,B. Lopez makes 2-pt layup at rim (assist by B. Bogdanović),51,39
177,2,3:03.0,J. Butler misses 2-pt jump shot from 16 ft,,51,39
178,2,3:01.0,Offensive rebound by P. Gasol,,51,39
179,2,2:59.0,D. Rose misses 3-pt jump shot from 25 ft,,51,39
180,2,2:58.0,,Defensive rebound by T. Young,51,39
181,2,2:51.0,,D. Williams makes 2-pt layup from 1 ft,51,41
182,2,2:51.0,,Shooting foul by T. Gibson (drawn by D. Williams),51,41
183,2,2:51.0,Chicago full timeout,,51,41
184,2,2:51.0,,D. Williams makes free throw 1 of 1,51,42
185,2,2:26.0,Turnover by Team (shot clock),,51,42
186,2,2:09.0,,B. Lopez misses 2-pt jump shot from 7 ft,51,42
187,2,2:08.0,Defensive rebound by J. Butler,,51,42
188,2,1:55.0,D. Rose makes 2-pt layup from 2 ft,,53,42
189,2,1:41.0,,J. Johnson makes 2-pt jump shot from 9 ft,53,44
190,2,1:32.0,Turnover by P. Gasol (bad pass),,53,44
191,2,1:21.0,,T. Young makes 2-pt layup from 1 ft (assist by J. Johnson),53,46
192,2,1:07.0,D. Rose misses 2-pt jump shot from 15 ft,,53,46
193,2,1:06.0,Offensive rebound by Team,,53,46
194,2,1:06.0,,Loose ball foul by D. Williams (drawn by P. Gasol),53,46
195,2,1:00.0,Shooting foul by B. Lopez (drawn by P. Gasol),,53,46
196,2,1:00.0,P. Gasol makes free throw 1 of 2,,54,46
197,2,1:00.0,P. Gasol makes free throw 2 of 2,,55,46
198,2,0:53.0,,D. Williams misses 2-pt jump shot from 4 ft,55,46
199,2,0:52.0,,Offensive rebound by B. Lopez,55,46
200,2,0:51.0,,B. Lopez makes 2-pt tip-in from 1 ft,55,48
201,2,0:38.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by D. Rose),,57,48
202,2,0:29.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,57,48
203,2,0:28.0,,Offensive rebound by T. Young,57,48
204,2,0:26.0,,T. Young misses 2-pt layup from 2 ft (block by T. Gibson),57,48
205,2,0:23.0,,Offensive rebound by T. Young,57,48
206,2,0:22.0,,Personal foul by T. Snell (drawn by B. Bogdanović),57,48
207,2,0:22.0,,B. Bogdanović makes free throw 1 of 2,57,49
208,2,0:22.0,,M. Plumlee enters the game for B. Lopez,57,49
209,2,0:22.0,,B. Bogdanović makes free throw 2 of 2,57,50
210,2,0:04.0,D. Rose misses 2-pt jump shot from 5 ft (block by D. Williams),,57,50
211,2,0:03.0,Offensive rebound by Team,,57,50
212,2,0:01.0,P. Gasol misses 2-pt jump shot from 16 ft,,57,50
213,2,0:00.0,Offensive rebound by Team,,57,50
214,3,11:40.0,,J. Johnson makes 2-pt jump shot from 7 ft,57,52
215,3,11:18.0,M. Dunleavy makes 2-pt jump shot from 17 ft (assist by D. Rose),,59,52
216,3,10:55.0,,J. Johnson misses 2-pt layup from 1 ft,59,52
217,3,10:53.0,Defensive rebound by T. Gibson,,59,52
218,3,10:40.0,T. Gibson makes 2-pt dunk at rim (assist by D. Rose),,61,52
219,3,10:26.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Williams),61,54
220,3,10:03.0,J. Butler makes 2-pt jump shot from 19 ft (assist by P. Gasol),,63,54
221,3,9:48.0,,Turnover by J. Johnson (lost ball),63,54
222,3,9:24.0,J. Butler makes 3-pt jump shot from 22 ft (assist by P. Gasol),,66,54
223,3,9:02.0,,Shooting foul by J. Butler (drawn by T. Young),66,54
224,3,9:02.0,,T. Young makes free throw 1 of 2,66,55
225,3,9:02.0,,T. Young makes free throw 2 of 2,66,56
226,3,8:42.0,D. Rose misses 3-pt jump shot from 24 ft,,66,56
227,3,8:41.0,,Defensive rebound by T. Young,66,56
228,3,8:28.0,,D. Williams misses 3-pt jump shot from 23 ft,66,56
229,3,8:27.0,Defensive rebound by Team,,66,56
230,3,8:18.0,T. Gibson makes 2-pt layup from 2 ft (assist by P. Gasol),,68,56
231,3,8:05.0,,T. Young misses 2-pt jump shot from 5 ft,68,56
232,3,8:04.0,Defensive rebound by P. Gasol,,68,56
233,3,7:57.0,Shooting foul by B. Lopez (drawn by T. Gibson),,68,56
234,3,7:57.0,T. Gibson misses free throw 1 of 2,,68,56
235,3,7:57.0,Offensive rebound by Team,,68,56
236,3,7:57.0,T. Gibson makes free throw 2 of 2,,69,56
237,3,7:49.0,,D. Williams misses 2-pt layup from 2 ft (block by T. Gibson),69,56
238,3,7:48.0,,Offensive rebound by Team,69,56
239,3,7:40.0,,B. Bogdanović misses 2-pt layup from 3 ft (block by T. Gibson),69,56
240,3,7:39.0,,Offensive rebound by B. Lopez,69,56
241,3,7:38.0,,Shooting foul by T. Gibson (drawn by B. Lopez),69,56
242,3,7:38.0,,B. Lopez misses free throw 1 of 2,69,56
243,3,7:38.0,,Offensive rebound by Team,69,56
244,3,7:38.0,,B. Lopez makes free throw 2 of 2,69,57
245,3,7:24.0,J. Butler makes 2-pt layup from 1 ft (assist by P. Gasol),,71,57
246,3,7:04.0,,D. Williams makes 2-pt layup from 2 ft,71,59
247,3,6:43.0,P. Gasol makes 2-pt jump shot from 15 ft,,73,59
248,3,6:28.0,,T. Young misses 2-pt layup from 2 ft (block by T. Gibson),73,59
249,3,6:27.0,,Offensive rebound by T. Young,73,59
250,3,6:26.0,,T. Young misses 2-pt jump shot from 6 ft,73,59
251,3,6:25.0,Defensive rebound by P. Gasol,,73,59
252,3,6:17.0,Turnover by J. Butler (bad pass),,73,59
253,3,6:05.0,,T. Young misses 2-pt layup from 2 ft,73,59
254,3,6:04.0,Defensive rebound by P. Gasol,,73,59
255,3,6:01.0,J. Butler misses 2-pt layup from 1 ft (block by D. Williams),,73,59
256,3,6:00.0,,Defensive rebound by Team,73,59
257,3,6:00.0,,Brooklyn full timeout,73,59
258,3,5:49.0,,J. Johnson makes 2-pt jump shot from 5 ft (assist by D. Williams),73,61
259,3,5:25.0,D. Rose misses 2-pt jump shot from 18 ft,,73,61
260,3,5:24.0,Offensive rebound by Team,,73,61
261,3,5:24.0,,Loose ball foul by J. Johnson (drawn by T. Gibson),73,61
262,3,5:21.0,Shooting foul by B. Lopez (drawn by D. Rose),,73,61
263,3,5:21.0,D. Rose makes free throw 1 of 2,,74,61
264,3,5:21.0,,M. Plumlee enters the game for B. Lopez,74,61
265,3,5:21.0,,J. Jack enters the game for B. Bogdanović,74,61
266,3,5:21.0,D. Rose misses free throw 2 of 2,,74,61
267,3,5:20.0,,Defensive rebound by T. Young,74,61
268,3,5:05.0,,J. Jack makes 2-pt jump shot from 20 ft (assist by M. Plumlee),74,63
269,3,4:37.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,74,63
270,3,4:36.0,,Defensive rebound by J. Jack,74,63
271,3,4:25.0,,Turnover by J. Jack (bad pass),74,63
272,3,4:25.0,N. Mirotić enters the game for P. Gasol,,74,63
273,3,4:13.0,T. Gibson makes 2-pt dunk at rim (assist by D. Rose),,76,63
274,3,3:56.0,,Turnover by T. Young (bad pass; steal by D. Rose),76,63
275,3,3:45.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,76,63
276,3,3:44.0,,Defensive rebound by T. Young,76,63
277,3,3:35.0,,J. Johnson misses 2-pt jump shot from 8 ft (block by J. Butler),76,63
278,3,3:34.0,Defensive rebound by T. Gibson,,76,63
279,3,3:30.0,Personal foul by D. Williams (drawn by D. Rose),,76,63
280,3,3:30.0,,E. Clark enters the game for T. Young,76,63
281,3,3:30.0,T. Snell enters the game for M. Dunleavy,,76,63
282,3,3:30.0,A. Brooks enters the game for D. Rose,,76,63
283,3,3:21.0,T. Snell misses 3-pt jump shot from 25 ft,,76,63
284,3,3:20.0,Offensive rebound by T. Gibson,,76,63
285,3,3:13.0,N. Mirotić misses 3-pt jump shot from 26 ft,,76,63
286,3,3:12.0,,Defensive rebound by M. Plumlee,76,63
287,3,2:50.0,,D. Williams misses 2-pt layup from 2 ft,76,63
288,3,2:49.0,Defensive rebound by T. Gibson,,76,63
289,3,2:28.0,Shooting foul by M. Plumlee (drawn by T. Gibson),,76,63
290,3,2:28.0,Chicago full timeout,,76,63
291,3,2:28.0,,B. Bogdanović enters the game for D. Williams,76,63
292,3,2:28.0,T. Gibson makes free throw 1 of 2,,77,63
293,3,2:28.0,T. Gibson makes free throw 2 of 2,,78,63
294,3,2:21.0,,M. Plumlee misses 2-pt layup from 2 ft,78,63
295,3,2:20.0,,Offensive rebound by M. Plumlee,78,63
296,3,2:19.0,,M. Plumlee misses 2-pt layup from 1 ft,78,63
297,3,2:18.0,,Offensive rebound by M. Plumlee,78,63
298,3,2:17.0,,Shooting foul by T. Snell (drawn by M. Plumlee),78,63
299,3,2:17.0,,M. Plumlee misses free throw 1 of 2,78,63
300,3,2:17.0,,Offensive rebound by Team,78,63
301,3,2:17.0,,M. Plumlee misses free throw 2 of 2,78,63
302,3,2:16.0,Defensive rebound by T. Gibson,,78,63
303,3,1:53.0,A. Brooks misses 2-pt layup from 1 ft,,78,63
304,3,1:52.0,,Defensive rebound by E. Clark,78,63
305,3,1:51.0,,Personal foul by A. Brooks (drawn by E. Clark),78,63
306,3,1:32.0,,J. Jack misses 2-pt jump shot from 10 ft,78,63
307,3,1:31.0,Defensive rebound by J. Butler,,78,63
308,3,1:21.0,N. Mirotić makes 3-pt jump shot from 22 ft (assist by A. Brooks),,81,63
309,3,1:07.0,,Personal block foul by J. Butler (drawn by J. Johnson),81,63
310,3,1:07.0,,J. Johnson makes free throw 1 of 2,81,64
311,3,1:07.0,,J. Johnson makes free throw 2 of 2,81,65
312,3,0:53.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by T. Snell),,84,65
313,3,0:43.0,,Turnover by J. Jack (lost ball; steal by A. Brooks),84,65
314,3,0:37.0,T. Snell misses 2-pt layup from 2 ft,,84,65
315,3,0:37.0,Offensive rebound by T. Snell,,84,65
316,3,0:34.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by T. Snell),,87,65
317,3,0:18.0,,J. Johnson misses 2-pt jump shot from 19 ft,87,65
318,3,0:17.0,Defensive rebound by N. Mirotić,,87,65
319,3,0:01.0,N. Mirotić misses 3-pt jump shot from 22 ft,,87,65
320,3,0:00.0,Offensive rebound by Team,,87,65
321,4,11:45.0,T. Snell misses 2-pt dunk at rim,,87,65
322,4,11:44.0,,Defensive rebound by D. Williams,87,65
323,4,11:33.0,,D. Williams misses 2-pt jump shot from 14 ft,87,65
324,4,11:32.0,Defensive rebound by T. Snell,,87,65
325,4,11:21.0,J. Butler makes 2-pt layup from 1 ft,,89,65
326,4,11:09.0,,Personal foul by T. Snell (drawn by D. Williams),89,65
327,4,11:09.0,M. Dunleavy enters the game for J. Butler,,89,65
328,4,11:03.0,,J. Jack misses 2-pt jump shot from 5 ft,89,65
329,4,11:02.0,Defensive rebound by A. Brooks,,89,65
330,4,10:50.0,T. Snell misses 3-pt jump shot from 23 ft,,89,65
331,4,10:49.0,,Defensive rebound by D. Williams,89,65
332,4,10:41.0,,E. Clark misses 2-pt jump shot from 17 ft,89,65
333,4,10:40.0,,Offensive rebound by Team,89,65
334,4,10:32.0,,B. Bogdanović misses 2-pt jump shot from 18 ft (block by P. Gasol),89,65
335,4,10:31.0,Defensive rebound by T. Snell,,89,65
336,4,10:28.0,P. Gasol makes 2-pt dunk at rim (assist by T. Snell),,91,65
337,4,10:27.0,,Brooklyn full timeout,91,65
338,4,10:27.0,,J. Johnson enters the game for E. Clark,91,65
339,4,10:14.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Williams),91,67
340,4,9:46.0,P. Gasol misses 2-pt jump shot from 16 ft,,91,67
341,4,9:45.0,Offensive rebound by A. Brooks,,91,67
342,4,9:35.0,P. Gasol makes 2-pt dunk at rim (assist by A. Brooks),,93,67
343,4,9:07.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by J. Jack),93,70
344,4,8:49.0,N. Mirotić misses 3-pt jump shot from 25 ft,,93,70
345,4,8:48.0,,Defensive rebound by D. Williams,93,70
346,4,8:41.0,,B. Lopez makes 2-pt layup from 2 ft (assist by D. Williams),93,72
347,4,8:25.0,P. Gasol makes 2-pt dunk at rim (assist by A. Brooks),,95,72
348,4,8:10.0,,J. Jack misses 2-pt jump shot from 9 ft,95,72
349,4,8:09.0,Defensive rebound by M. Dunleavy,,95,72
350,4,7:58.0,N. Mirotić makes 2-pt layup from 1 ft,,97,72
351,4,7:32.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,97,72
352,4,7:31.0,Defensive rebound by T. Snell,,97,72
353,4,7:17.0,T. Snell makes 2-pt jump shot from 20 ft,,99,72
354,4,6:57.0,,B. Bogdanović makes 2-pt jump shot from 8 ft,99,74
355,4,6:40.0,Shooting foul by J. Johnson (drawn by N. Mirotić),,99,74
356,4,6:40.0,N. Mirotić makes free throw 1 of 3,,100,74
357,4,6:40.0,N. Mirotić makes free throw 2 of 3,,101,74
358,4,6:40.0,N. Mirotić makes free throw 3 of 3,,102,74
359,4,6:24.0,,D. Williams misses 2-pt layup from 2 ft (block by T. Snell),102,74
360,4,6:23.0,,Offensive rebound by Team,102,74
361,4,6:21.0,,Shooting foul by T. Snell (drawn by D. Williams),102,74
362,4,6:21.0,,D. Williams makes free throw 1 of 2,102,75
363,4,6:21.0,,D. Williams makes free throw 2 of 2,102,76
364,4,6:06.0,M. Dunleavy misses 2-pt jump shot from 12 ft,,102,76
365,4,6:05.0,Offensive rebound by A. Brooks,,102,76
366,4,5:49.0,P. Gasol makes 2-pt jump shot from 18 ft (assist by A. Brooks),,104,76
367,4,5:39.0,,Turnover by J. Jack (bad pass; steal by N. Mirotić),104,76
368,4,5:33.0,N. Mirotić misses 3-pt jump shot from 23 ft,,104,76
369,4,5:32.0,,Defensive rebound by D. Williams,104,76
370,4,5:16.0,,J. Jack misses 3-pt jump shot from 24 ft,104,76
371,4,5:15.0,,Offensive rebound by D. Williams,104,76
372,4,5:10.0,,Personal foul by M. Dunleavy (drawn by J. Jack),104,76
373,4,5:10.0,Official timeout,,104,76
374,4,5:10.0,T. Gibson enters the game for P. Gasol,,104,76
375,4,5:10.0,,J. Jordan enters the game for B. Lopez,104,76
376,4,5:10.0,,M. Brown enters the game for D. Williams,104,76
377,4,5:10.0,,C. Jefferson enters the game for J. Johnson,104,76
378,4,4:57.0,,J. Jordan makes 2-pt jump shot from 18 ft (assist by B. Bogdanović),104,78
379,4,4:35.0,A. Brooks misses 3-pt jump shot from 24 ft,,104,78
380,4,4:34.0,,Defensive rebound by B. Bogdanović,104,78
381,4,4:23.0,,J. Jack makes 2-pt jump shot from 17 ft,104,80
382,4,4:00.0,M. Dunleavy misses 2-pt layup from 2 ft,,104,80
383,4,3:58.0,,Defensive rebound by J. Jordan,104,80
384,4,3:49.0,,J. Jordan misses 2-pt layup from 2 ft,104,80
385,4,3:48.0,Defensive rebound by T. Gibson,,104,80
386,4,3:45.0,Turnover by A. Brooks (bad pass),,104,80
387,4,3:45.0,N. Mohammed enters the game for T. Gibson,,104,80
