,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,UTAH_ACTION,SAN ANTONIO_SCORE,UTAH_SCORE
29,1,7:16.0,T. Duncan makes 2-pt hook shot from 7 ft,,9,6
30,1,6:57.0,,A. Burks makes 2-pt layup from 2 ft,9,8
31,1,6:40.0,T. Duncan misses 2-pt jump shot from 3 ft (block by D. Favors),,9,8
32,1,6:38.0,,Defensive rebound by E. Freedom,9,8
33,1,6:31.0,,G. Hayward misses 3-pt jump shot from 24 ft,9,8
34,1,6:30.0,,Offensive rebound by E. Freedom,9,8
35,1,6:25.0,,Personal foul by C. Joseph (drawn by T. Burke),9,8
36,1,6:25.0,M. Ginóbili enters the game for D. Green,,9,8
37,1,6:25.0,,Utah full timeout,9,8
38,1,6:25.0,B. Diaw enters the game for M. Bonner,,9,8
39,1,6:13.0,,T. Burke misses 3-pt jump shot from 24 ft,9,8
40,1,6:12.0,Defensive rebound by T. Duncan,,9,8
41,1,6:00.0,,Violation by D. Favors (kicked ball),9,8
42,1,5:56.0,T. Duncan makes 2-pt layup from 1 ft (assist by M. Ginóbili),,11,8
43,1,5:37.0,,D. Favors misses 2-pt jump shot from 10 ft,11,8
44,1,5:35.0,,Offensive rebound by Team,11,8
45,1,5:35.0,,T. Booker enters the game for E. Freedom,11,8
46,1,5:35.0,,R. Hood enters the game for A. Burks,11,8
47,1,5:26.0,,D. Favors makes 2-pt layup from 1 ft (assist by T. Burke),11,10
48,1,5:11.0,M. Ginóbili misses 2-pt jump shot from 4 ft,,11,10
49,1,5:09.0,,Defensive rebound by T. Booker,11,10
50,1,4:57.0,,R. Hood makes 2-pt layup from 2 ft,11,12
51,1,4:46.0,C. Joseph makes 2-pt layup from 2 ft (assist by M. Ginóbili),,13,12
52,1,4:23.0,,G. Hayward makes 2-pt jump shot from 20 ft,13,14
53,1,4:08.0,,Violation by D. Favors (def goaltending),13,14
54,1,4:08.0,T. Duncan makes 2-pt layup from 2 ft (assist by B. Diaw),,15,14
55,1,3:54.0,,Turnover by G. Hayward (lost ball; steal by M. Ginóbili),15,14
56,1,3:51.0,Shooting foul by R. Hood (drawn by K. Leonard),,15,14
57,1,3:51.0,K. Leonard misses free throw 1 of 2,,15,14
58,1,3:51.0,Offensive rebound by Team,,15,14
59,1,3:51.0,M. Belinelli enters the game for C. Joseph,,15,14
60,1,3:51.0,A. Baynes enters the game for T. Duncan,,15,14
61,1,3:51.0,K. Leonard misses free throw 2 of 2,,15,14
62,1,3:50.0,Offensive rebound by A. Baynes,,15,14
63,1,3:38.0,M. Ginóbili misses 2-pt jump shot from 5 ft (block by T. Booker),,15,14
64,1,3:38.0,,Defensive rebound by Team,15,14
65,1,3:38.0,,D. Exum enters the game for T. Burke,15,14
66,1,3:17.0,,G. Hayward misses 2-pt jump shot from 21 ft,15,14
67,1,3:14.0,Defensive rebound by A. Baynes,,15,14
68,1,3:11.0,,Offensive charge foul by K. Leonard (drawn by R. Hood),15,14
69,1,3:11.0,Turnover by K. Leonard (offensive foul),,15,14
70,1,2:54.0,,G. Hayward misses 2-pt jump shot from 14 ft,15,14
71,1,2:53.0,Defensive rebound by A. Baynes,,15,14
72,1,2:45.0,Personal foul by D. Favors (drawn by B. Diaw),,15,14
73,1,2:45.0,San Antonio full timeout,,15,14
74,1,2:45.0,,R. Gobert enters the game for D. Favors,15,14
75,1,2:39.0,B. Diaw misses 3-pt jump shot from 23 ft,,15,14
76,1,2:37.0,,Defensive rebound by G. Hayward,15,14
77,1,2:21.0,,R. Hood misses 3-pt jump shot from 25 ft,15,14
78,1,2:19.0,Defensive rebound by M. Belinelli,,15,14
79,1,2:10.0,M. Belinelli misses 3-pt jump shot from 25 ft,,15,14
80,1,2:10.0,Offensive rebound by Team,,15,14
81,1,2:10.0,Personal foul by R. Gobert (drawn by A. Baynes),,15,14
82,1,2:03.0,K. Leonard makes 2-pt layup from 1 ft (assist by B. Diaw),,17,14
83,1,2:03.0,Shooting foul by T. Booker (drawn by K. Leonard),,17,14
84,1,2:03.0,K. Leonard makes free throw 1 of 1,,18,14
85,1,1:40.0,,R. Hood makes 2-pt layup at rim,18,16
86,1,1:28.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,18,16
87,1,1:26.0,Offensive rebound by A. Baynes,,18,16
88,1,1:21.0,Shooting foul by D. Exum (drawn by M. Belinelli),,18,16
89,1,1:21.0,M. Belinelli makes 2-pt jump shot from 3 ft (assist by B. Diaw),,20,16
90,1,1:21.0,M. Belinelli misses free throw 1 of 1,,20,16
91,1,1:20.0,,Defensive rebound by R. Gobert,20,16
92,1,1:04.0,,G. Hayward makes 2-pt jump shot from 4 ft,20,18
93,1,1:04.0,,Shooting foul by A. Baynes (drawn by G. Hayward),20,18
94,1,1:04.0,,G. Hayward makes free throw 1 of 1,20,19
95,1,0:49.0,A. Baynes makes 2-pt jump shot from 12 ft (assist by M. Ginóbili),,22,19
96,1,0:33.0,,T. Booker makes 2-pt layup from 1 ft (assist by R. Gobert),22,21
97,1,0:11.0,M. Ginóbili misses 2-pt layup from 2 ft,,22,21
98,1,0:09.0,,Defensive rebound by T. Booker,22,21
99,1,0:07.0,,Turnover by T. Booker (bad pass; steal by K. Leonard),22,21
100,1,0:00.0,K. Leonard misses 2-pt jump shot from 13 ft,,22,21
101,1,0:00.0,Offensive rebound by Team,,22,21
102,2,11:54.0,,Personal foul by B. Diaw (drawn by D. Exum),22,21
103,2,11:40.0,,A. Burks makes 2-pt jump shot from 12 ft,22,23
104,2,11:31.0,Turnover by M. Belinelli (lost ball),,22,23
105,2,11:15.0,,Turnover by A. Burks (bad pass; steal by M. Ginóbili),22,23
106,2,11:12.0,Shooting foul by J. Ingles (drawn by M. Ginóbili),,22,23
107,2,11:12.0,M. Ginóbili misses free throw 1 of 2,,22,23
108,2,11:12.0,Offensive rebound by Team,,22,23
109,2,11:12.0,M. Ginóbili makes free throw 2 of 2,,23,23
110,2,10:52.0,,D. Exum misses 3-pt jump shot from 24 ft,23,23
111,2,10:50.0,Defensive rebound by A. Baynes,,23,23
112,2,10:49.0,Personal foul by R. Gobert (drawn by A. Baynes),,23,23
113,2,10:32.0,B. Diaw makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),,26,23
114,2,10:22.0,,Personal foul by D. Green (drawn by R. Gobert),26,23
115,2,10:21.0,,Personal foul by M. Belinelli (drawn by D. Exum),26,23
116,2,10:08.0,,A. Burks makes 2-pt jump shot from 5 ft,26,25
117,2,9:56.0,M. Ginóbili misses 2-pt jump shot from 4 ft (block by R. Gobert),,26,25
118,2,9:55.0,Offensive rebound by M. Ginóbili,,26,25
119,2,9:55.0,Turnover by M. Ginóbili (bad pass),,26,25
120,2,9:38.0,,J. Ingles misses 3-pt jump shot from 22 ft,26,25
121,2,9:36.0,,Offensive rebound by R. Gobert,26,25
122,2,9:36.0,,R. Gobert makes 2-pt tip-in from 3 ft,26,27
123,2,9:19.0,Turnover by M. Ginóbili (bad pass),,26,27
124,2,9:19.0,C. Joseph enters the game for M. Ginóbili,,26,27
125,2,8:54.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),26,29
126,2,8:54.0,San Antonio full timeout,,26,29
127,2,8:44.0,Turnover by M. Belinelli (bad pass; steal by J. Ingles),,26,29
128,2,8:39.0,,D. Exum misses 2-pt layup from 2 ft,26,29
129,2,8:37.0,,Offensive rebound by E. Freedom,26,29
130,2,8:37.0,,E. Freedom makes 2-pt tip-in from 1 ft,26,31
131,2,8:20.0,M. Belinelli makes 2-pt layup from 2 ft (assist by B. Diaw),,28,31
132,2,8:02.0,,A. Burks misses 2-pt layup from 1 ft,28,31
133,2,8:01.0,Defensive rebound by B. Diaw,,28,31
134,2,7:55.0,M. Belinelli misses 3-pt jump shot from 24 ft,,28,31
135,2,7:53.0,,Defensive rebound by E. Freedom,28,31
136,2,7:42.0,,D. Exum misses 2-pt jump shot from 21 ft,28,31
137,2,7:40.0,Defensive rebound by M. Belinelli,,28,31
138,2,7:33.0,Shooting foul by A. Burks (drawn by M. Belinelli),,28,31
139,2,7:33.0,M. Belinelli makes free throw 1 of 2,,29,31
140,2,7:33.0,M. Bonner enters the game for B. Diaw,,29,31
141,2,7:33.0,T. Duncan enters the game for A. Baynes,,29,31
142,2,7:33.0,M. Belinelli misses free throw 2 of 2,,29,31
143,2,7:30.0,Offensive rebound by T. Duncan,,29,31
144,2,7:30.0,T. Duncan makes 2-pt tip-in from 1 ft,,31,31
145,2,7:13.0,,E. Freedom makes 2-pt layup at rim (assist by D. Exum),31,33
146,2,6:58.0,M. Belinelli misses 2-pt jump shot from 17 ft,,31,33
147,2,6:56.0,,Defensive rebound by J. Ingles,31,33
148,2,6:42.0,,A. Burks makes 2-pt jump shot from 4 ft,31,35
149,2,6:25.0,C. Joseph makes 2-pt jump shot from 8 ft,,33,35
150,2,6:15.0,,Turnover by R. Gobert (lost ball; steal by T. Duncan),33,35
151,2,6:10.0,Turnover by D. Green (lost ball; steal by J. Ingles),,33,35
152,2,6:04.0,,D. Exum makes 3-pt jump shot from 23 ft (assist by J. Ingles),33,38
153,2,5:47.0,Offensive foul by T. Duncan (drawn by A. Burks),,33,38
154,2,5:47.0,Turnover by T. Duncan (offensive foul),,33,38
155,2,5:47.0,Official timeout,,33,38
156,2,5:47.0,K. Leonard enters the game for M. Belinelli,,33,38
157,2,5:47.0,,D. Favors enters the game for R. Gobert,33,38
158,2,5:47.0,,T. Booker enters the game for E. Freedom,33,38
159,2,5:47.0,,G. Hayward enters the game for J. Ingles,33,38
160,2,5:47.0,,T. Burke enters the game for D. Exum,33,38
161,2,5:23.0,,D. Favors misses 2-pt layup from 1 ft (block by T. Duncan),33,38
162,2,5:22.0,,Offensive rebound by Team,33,38
163,2,5:22.0,,R. Hood enters the game for A. Burks,33,38
164,2,5:20.0,,T. Burke misses 3-pt jump shot from 28 ft,33,38
165,2,5:20.0,,Offensive rebound by Team,33,38
166,2,5:20.0,,Turnover by Team (shot clock),33,38
167,2,5:02.0,M. Bonner misses 2-pt layup from 3 ft (block by T. Booker),,33,38
168,2,4:59.0,,Defensive rebound by D. Favors,33,38
169,2,4:52.0,,T. Booker misses 2-pt jump shot from 20 ft,33,38
170,2,4:51.0,Defensive rebound by T. Duncan,,33,38
171,2,4:42.0,M. Bonner makes 3-pt jump shot from 24 ft (assist by K. Leonard),,36,38
172,2,4:29.0,M. Ginóbili enters the game for D. Green,,36,38
173,2,4:19.0,,D. Favors misses 2-pt jump shot from 16 ft,36,38
174,2,4:17.0,Defensive rebound by K. Leonard,,36,38
175,2,4:05.0,T. Duncan makes 2-pt layup at rim (assist by M. Ginóbili),,38,38
176,2,3:41.0,,D. Favors misses 2-pt jump shot from 4 ft (block by T. Duncan),38,38
177,2,3:40.0,Defensive rebound by T. Duncan,,38,38
178,2,3:30.0,K. Leonard makes 2-pt jump shot from 4 ft,,40,38
179,2,3:30.0,,Utah full timeout,40,38
180,2,3:30.0,,E. Freedom enters the game for T. Booker,40,38
181,2,3:30.0,,A. Burks enters the game for R. Hood,40,38
182,2,3:12.0,,G. Hayward misses 2-pt jump shot from 17 ft,40,38
183,2,3:09.0,,Offensive rebound by D. Favors,40,38
184,2,3:07.0,,D. Favors makes 2-pt layup from 2 ft,40,40
185,2,2:48.0,M. Ginóbili misses 2-pt jump shot from 12 ft,,40,40
186,2,2:46.0,,Defensive rebound by G. Hayward,40,40
187,2,2:30.0,,T. Burke misses 2-pt jump shot from 19 ft,40,40
188,2,2:28.0,Defensive rebound by M. Bonner,,40,40
189,2,2:17.0,M. Bonner misses 3-pt jump shot from 24 ft,,40,40
190,2,2:15.0,Offensive rebound by T. Duncan,,40,40
191,2,2:10.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,40,40
192,2,2:09.0,,Defensive rebound by D. Favors,40,40
193,2,1:56.0,,Turnover by T. Burke (bad pass; steal by K. Leonard),40,40
194,2,1:53.0,Shooting foul by A. Burks (drawn by C. Joseph),,40,40
195,2,1:53.0,C. Joseph misses free throw 1 of 2,,40,40
196,2,1:53.0,Offensive rebound by Team,,40,40
197,2,1:53.0,,R. Hood enters the game for A. Burks,40,40
198,2,1:53.0,C. Joseph makes free throw 2 of 2,,41,40
199,2,1:36.0,,D. Favors makes 2-pt jump shot from 12 ft (assist by G. Hayward),41,42
200,2,1:23.0,T. Duncan misses 2-pt layup from 2 ft,,41,42
201,2,1:22.0,Offensive rebound by K. Leonard,,41,42
202,2,1:22.0,K. Leonard makes 2-pt layup at rim,,43,42
203,2,1:10.0,,Turnover by G. Hayward (lost ball; steal by K. Leonard),43,42
204,2,1:00.0,T. Duncan misses 2-pt dunk at rim (block by D. Favors),,43,42
205,2,0:59.0,,Defensive rebound by G. Hayward,43,42
206,2,0:49.0,,R. Hood misses 2-pt layup from 1 ft,43,42
207,2,0:49.0,,Offensive rebound by Team,43,42
208,2,0:49.0,Loose ball foul by M. Bonner (drawn by E. Freedom),,43,42
209,2,0:35.0,,G. Hayward makes 2-pt layup from 2 ft,43,44
210,2,0:28.0,M. Bonner misses 3-pt jump shot from 24 ft,,43,44
211,2,0:27.0,,Defensive rebound by G. Hayward,43,44
212,2,0:07.0,,Turnover by G. Hayward (bad pass; steal by K. Leonard),43,44
213,2,0:02.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,43,44
214,2,0:01.0,,Defensive rebound by G. Hayward,43,44
215,3,11:43.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by A. Burks),43,46
216,3,11:27.0,T. Duncan makes 2-pt jump shot from 7 ft,,45,46
217,3,11:06.0,,E. Freedom misses 2-pt layup from 3 ft (block by T. Duncan),45,46
218,3,11:04.0,Defensive rebound by T. Duncan,,45,46
219,3,10:49.0,D. Green makes 2-pt layup at rim (assist by T. Duncan),,47,46
220,3,10:30.0,,E. Freedom misses 2-pt layup from 2 ft (block by T. Duncan),47,46
221,3,10:28.0,Defensive rebound by T. Duncan,,47,46
222,3,10:08.0,C. Joseph misses 2-pt jump shot from 14 ft,,47,46
223,3,10:06.0,,Defensive rebound by D. Favors,47,46
224,3,9:50.0,,D. Favors misses 2-pt jump shot from 15 ft,47,46
225,3,9:49.0,Defensive rebound by K. Leonard,,47,46
226,3,9:43.0,K. Leonard misses 2-pt jump shot from 17 ft,,47,46
227,3,9:39.0,,Defensive rebound by G. Hayward,47,46
228,3,9:33.0,,A. Burks makes 3-pt jump shot from 24 ft (assist by G. Hayward),47,49
229,3,9:16.0,T. Duncan misses 2-pt layup from 1 ft,,47,49
230,3,9:14.0,,Defensive rebound by G. Hayward,47,49
231,3,9:07.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by A. Burks),47,52
232,3,9:00.0,San Antonio full timeout,,47,52
233,3,9:00.0,M. Belinelli enters the game for D. Green,,47,52
234,3,8:45.0,B. Diaw misses 2-pt layup from 2 ft,,47,52
235,3,8:42.0,Offensive rebound by B. Diaw,,47,52
236,3,8:42.0,B. Diaw makes 2-pt layup from 2 ft,,49,52
237,3,8:28.0,,D. Favors misses 2-pt layup from 2 ft,49,52
238,3,8:27.0,,Offensive rebound by E. Freedom,49,52
239,3,8:26.0,,Turnover by E. Freedom (lost ball; steal by T. Duncan),49,52
240,3,8:06.0,T. Duncan makes 2-pt dunk at rim (assist by B. Diaw),,51,52
241,3,7:45.0,,T. Burke misses 2-pt layup from 1 ft,51,52
242,3,7:43.0,,Offensive rebound by D. Favors,51,52
243,3,7:43.0,,D. Favors makes 2-pt layup from 1 ft,51,54
244,3,7:29.0,T. Duncan misses 2-pt hook shot from 4 ft,,51,54
245,3,7:28.0,,Defensive rebound by E. Freedom,51,54
246,3,7:14.0,,D. Favors makes 2-pt jump shot from 7 ft (assist by T. Burke),51,56
247,3,6:54.0,M. Belinelli makes 2-pt jump shot from 8 ft,,53,56
248,3,6:36.0,,A. Burks misses 2-pt jump shot from 20 ft,53,56
249,3,6:33.0,,Offensive rebound by E. Freedom,53,56
250,3,6:33.0,,E. Freedom makes 2-pt tip-in from 1 ft,53,58
251,3,6:24.0,Shooting foul by E. Freedom (drawn by B. Diaw),,53,58
252,3,6:24.0,B. Diaw makes free throw 1 of 2,,54,58
253,3,6:24.0,,T. Booker enters the game for E. Freedom,54,58
254,3,6:24.0,B. Diaw makes free throw 2 of 2,,55,58
255,3,6:11.0,,D. Favors misses 2-pt jump shot from 14 ft,55,58
256,3,6:11.0,Defensive rebound by Team,,55,58
257,3,6:11.0,Personal foul by T. Booker (drawn by B. Diaw),,55,58
258,3,6:11.0,,R. Hood enters the game for A. Burks,55,58
259,3,6:02.0,Turnover by M. Belinelli (3 sec),,55,58
260,3,5:48.0,,T. Burke misses 2-pt jump shot from 17 ft,55,58
261,3,5:46.0,,Offensive rebound by D. Favors,55,58
262,3,5:46.0,,D. Favors makes 2-pt tip-in from 1 ft,55,60
263,3,5:28.0,T. Duncan misses 2-pt jump shot from 3 ft,,55,60
264,3,5:27.0,,Defensive rebound by D. Favors,55,60
265,3,5:19.0,,T. Booker makes 2-pt layup from 2 ft (assist by D. Favors),55,62
266,3,4:59.0,K. Leonard makes 2-pt jump shot from 5 ft,,57,62
267,3,4:40.0,,Shooting foul by B. Diaw (drawn by G. Hayward),57,62
268,3,4:40.0,,G. Hayward makes free throw 1 of 2,57,63
269,3,4:40.0,M. Ginóbili enters the game for C. Joseph,,57,63
270,3,4:40.0,M. Bonner enters the game for B. Diaw,,57,63
271,3,4:40.0,,G. Hayward makes free throw 2 of 2,57,64
272,3,4:22.0,Shooting foul by D. Favors (drawn by T. Duncan),,57,64
273,3,4:22.0,T. Duncan makes free throw 1 of 2,,58,64
274,3,4:22.0,T. Duncan makes free throw 2 of 2,,59,64
275,3,4:01.0,,D. Favors makes 2-pt layup from 2 ft (assist by G. Hayward),59,66
276,3,4:01.0,,Shooting foul by M. Bonner (drawn by D. Favors),59,66
277,3,4:01.0,,D. Favors makes free throw 1 of 1,59,67
278,3,3:48.0,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by K. Leonard),,62,67
279,3,3:35.0,,Turnover by T. Booker (bad pass),62,67
280,3,3:27.0,K. Leonard makes 2-pt jump shot from 16 ft (assist by M. Bonner),,64,67
281,3,3:20.0,,Utah full timeout,64,67
282,3,3:20.0,,D. Exum enters the game for T. Burke,64,67
283,3,3:20.0,,R. Gobert enters the game for D. Favors,64,67
284,3,3:13.0,,Offensive foul by G. Hayward (drawn by M. Belinelli),64,67
285,3,3:13.0,,Turnover by G. Hayward (offensive foul),64,67
286,3,3:13.0,D. Green enters the game for M. Belinelli,,64,67
287,3,3:13.0,A. Baynes enters the game for T. Duncan,,64,67
288,3,2:50.0,M. Ginóbili misses 2-pt hook shot from 8 ft,,64,67
289,3,2:47.0,,Defensive rebound by D. Exum,64,67
290,3,2:36.0,,T. Booker makes 2-pt jump shot from 18 ft (assist by R. Hood),64,69
291,3,2:12.0,M. Ginóbili makes 2-pt jump shot from 5 ft (assist by M. Bonner),,66,69
292,3,2:12.0,Shooting foul by R. Hood (drawn by M. Ginóbili),,66,69
293,3,2:12.0,M. Ginóbili makes free throw 1 of 1,,67,69
294,3,1:56.0,,R. Hood misses 3-pt jump shot from 24 ft,67,69
295,3,1:55.0,Defensive rebound by M. Bonner,,67,69
296,3,1:44.0,D. Green makes 2-pt layup from 3 ft,,69,69
297,3,1:23.0,,G. Hayward makes 2-pt jump shot from 22 ft (assist by T. Booker),69,71
298,3,1:13.0,M. Ginóbili misses 2-pt layup from 1 ft,,69,71
299,3,1:11.0,,Defensive rebound by T. Booker,69,71
300,3,1:04.0,,Shooting foul by A. Baynes (drawn by R. Hood),69,71
301,3,1:04.0,,R. Hood makes free throw 1 of 2,69,72
302,3,1:04.0,,R. Hood misses free throw 2 of 2,69,72
303,3,1:03.0,Defensive rebound by A. Baynes,,69,72
304,3,0:52.0,K. Leonard makes 2-pt jump shot from 17 ft (assist by M. Ginóbili),,71,72
305,3,0:33.0,,G. Hayward misses 2-pt layup from 3 ft (block by A. Baynes),71,72
306,3,0:33.0,,Offensive rebound by Team,71,72
307,3,0:32.0,,Personal foul by A. Baynes (drawn by R. Gobert),71,72
308,3,0:32.0,,R. Gobert makes free throw 1 of 2,71,73
309,3,0:32.0,,R. Gobert makes free throw 2 of 2,71,74
310,3,0:11.0,M. Ginóbili misses 2-pt jump shot from 7 ft (block by R. Gobert),,71,74
311,3,0:10.0,,Defensive rebound by Team,71,74
312,3,0:10.0,Loose ball foul by A. Baynes (drawn by R. Hood),,71,74
313,3,0:10.0,Technical foul by Team,,71,74
314,3,0:10.0,Technical foul by Team,,71,74
315,3,0:10.0,,G. Hayward makes technical free throw,71,75
316,3,0:10.0,,G. Hayward makes technical free throw,71,76
317,3,0:10.0,,R. Hood makes free throw 1 of 2,71,77
318,3,0:10.0,,R. Hood makes free throw 2 of 2,71,78
319,3,0:03.0,Personal foul by T. Booker (drawn by M. Ginóbili),,71,78
320,3,0:03.0,M. Ginóbili makes free throw 1 of 2,,72,78
321,3,0:03.0,M. Ginóbili misses free throw 2 of 2,,72,78
322,3,0:01.0,,Defensive rebound by T. Booker,72,78
323,3,0:00.0,,T. Booker misses 3-pt jump shot from 72 ft,72,78
324,3,0:00.0,,Offensive rebound by Team,72,78
325,4,11:47.0,D. Green makes 2-pt hook shot from 6 ft,,74,78
326,4,11:36.0,,Turnover by R. Gobert (lost ball; steal by D. Green),74,78
327,4,11:31.0,D. Green makes 2-pt layup from 1 ft (assist by M. Ginóbili),,76,78
328,4,11:08.0,,Personal foul by A. Baynes (drawn by R. Gobert),76,78
329,4,11:08.0,T. Duncan enters the game for A. Baynes,,76,78
330,4,10:57.0,,A. Burks misses 2-pt layup from 3 ft (block by M. Bonner),76,78
331,4,10:57.0,,Offensive rebound by Team,76,78
332,4,10:54.0,,D. Exum makes 3-pt jump shot from 27 ft (assist by A. Burks),76,81
333,4,10:35.0,M. Belinelli makes 2-pt layup at rim (assist by M. Ginóbili),,78,81
334,4,10:19.0,,E. Freedom enters the game for T. Booker,78,81
335,4,10:12.0,,A. Burks misses 2-pt jump shot from 22 ft,78,81
336,4,10:10.0,Defensive rebound by M. Belinelli,,78,81
337,4,10:02.0,M. Bonner misses 2-pt hook shot from 5 ft,,78,81
338,4,10:00.0,,Defensive rebound by E. Freedom,78,81
339,4,9:41.0,,E. Freedom misses 2-pt jump shot from 18 ft,78,81
340,4,9:40.0,,Offensive rebound by Team,78,81
341,4,9:40.0,Loose ball foul by T. Duncan (drawn by R. Gobert),,78,81
342,4,9:27.0,,Turnover by D. Exum (palming),78,81
343,4,9:13.0,T. Duncan makes 2-pt hook shot from 2 ft,,80,81
344,4,8:57.0,,Shooting foul by D. Green (drawn by A. Burks),80,81
345,4,8:57.0,Official timeout,,80,81
346,4,8:57.0,B. Diaw enters the game for M. Bonner,,80,81
347,4,8:57.0,C. Joseph enters the game for M. Ginóbili,,80,81
348,4,8:57.0,,T. Burke enters the game for D. Exum,80,81
349,4,8:57.0,,D. Favors enters the game for R. Gobert,80,81
350,4,8:57.0,,A. Burks makes free throw 1 of 2,80,82
351,4,8:57.0,,A. Burks makes free throw 2 of 2,80,83
352,4,8:50.0,Personal foul by J. Ingles (drawn by M. Belinelli),,80,83
353,4,8:43.0,D. Green misses 3-pt jump shot from 24 ft,,80,83
354,4,8:42.0,,Defensive rebound by T. Burke,80,83
355,4,8:22.0,,E. Freedom makes 2-pt jump shot from 17 ft (assist by D. Favors),80,85
356,4,8:07.0,Turnover by B. Diaw (lost ball; steal by T. Burke),,80,85
357,4,7:51.0,,T. Burke makes 2-pt layup from 1 ft,80,87
358,4,7:27.0,M. Belinelli misses 2-pt jump shot from 22 ft,,80,87
359,4,7:25.0,Offensive rebound by T. Duncan,,80,87
360,4,7:13.0,D. Green misses 3-pt jump shot from 25 ft,,80,87
361,4,7:12.0,,Defensive rebound by E. Freedom,80,87
362,4,6:48.0,,D. Favors misses 2-pt jump shot from 8 ft (block by C. Joseph),80,87
363,4,6:46.0,Defensive rebound by T. Duncan,,80,87
364,4,6:29.0,K. Leonard enters the game for D. Green,,80,87
365,4,6:29.0,,G. Hayward enters the game for A. Burks,80,87
366,4,6:29.0,M. Ginóbili enters the game for M. Belinelli,,80,87
367,4,6:24.0,K. Leonard misses 3-pt jump shot from 25 ft,,80,87
368,4,6:23.0,,Defensive rebound by E. Freedom,80,87
369,4,6:17.0,,Offensive foul by E. Freedom (drawn by M. Ginóbili),80,87
370,4,6:17.0,,Turnover by E. Freedom (offensive foul),80,87
371,4,6:05.0,Turnover by M. Ginóbili (bad pass; steal by D. Favors),,80,87
372,4,5:52.0,,Turnover by T. Burke (lost ball),80,87
373,4,5:52.0,,Loose ball foul by T. Burke (drawn by C. Joseph),80,87
374,4,5:52.0,,Utah full timeout,80,87
375,4,5:40.0,K. Leonard misses 2-pt jump shot from 14 ft,,80,87
376,4,5:38.0,,Defensive rebound by E. Freedom,80,87
377,4,5:27.0,,Turnover by D. Favors (lost ball; steal by T. Duncan),80,87
378,4,5:22.0,C. Joseph makes 2-pt layup from 2 ft (assist by K. Leonard),,82,87
379,4,5:05.0,,Turnover by D. Favors (bad pass; steal by B. Diaw),82,87
380,4,4:54.0,Turnover by M. Ginóbili (bad pass; steal by G. Hayward),,82,87
381,4,4:50.0,,G. Hayward makes 2-pt dunk at rim,82,89
382,4,4:28.0,B. Diaw misses 3-pt jump shot from 23 ft,,82,89
383,4,4:26.0,,Defensive rebound by E. Freedom,82,89
384,4,4:05.0,,G. Hayward makes 2-pt jump shot from 22 ft,82,91
