,QUARTER,TIME_REMAINING,MIAMI_ACTION,ATLANTA_ACTION,MIAMI_SCORE,ATLANTA_SCORE
384,4,3:12.0,Offensive rebound by Team,,84,99
385,4,2:53.0,Turnover by Team (shot clock),,84,99
386,4,2:40.0,,Turnover by K. Korver (bad pass; steal by M. Chalmers),84,99
387,4,2:35.0,Turnover by G. Dragić (traveling),,84,99
388,4,2:28.0,,D. Schröder misses 2-pt layup from 2 ft,84,99
389,4,2:27.0,Defensive rebound by G. Dragić,,84,99
390,4,2:20.0,M. Chalmers misses 3-pt jump shot from 24 ft,,84,99
391,4,2:18.0,,Defensive rebound by P. Millsap,84,99
392,4,2:07.0,,Turnover by D. Schröder (bad pass; steal by G. Dragić),84,99
393,4,2:02.0,G. Dragić misses 2-pt layup from 1 ft (block by K. Korver),,84,99
394,4,2:02.0,Offensive rebound by Team,,84,99
395,4,2:02.0,J. Ennis enters the game for L. Deng,,84,99
396,4,2:02.0,Z. Dragić enters the game for G. Dragić,,84,99
397,4,2:02.0,T. Johnson enters the game for M. Chalmers,,84,99
398,4,2:02.0,,K. Bazemore enters the game for P. Millsap,84,99
399,4,1:53.0,J. Ennis misses 3-pt jump shot from 24 ft,,84,99
400,4,1:51.0,Offensive rebound by T. Johnson,,84,99
401,4,1:47.0,J. Ennis misses 2-pt layup from 1 ft,,84,99
402,4,1:47.0,Offensive rebound by U. Haslem,,84,99
403,4,1:47.0,U. Haslem makes 2-pt layup at rim,,86,99
404,4,1:22.0,,Turnover by D. Carroll (lost ball; steal by T. Johnson),86,99
405,4,1:17.0,Z. Dragić misses 2-pt layup at rim,,86,99
406,4,1:17.0,Offensive rebound by Team,,86,99
407,4,1:17.0,,S. Mack enters the game for D. Schröder,86,99
408,4,1:17.0,,T. Sefolosha enters the game for K. Korver,86,99
409,4,1:12.0,H. Walker misses 3-pt jump shot from 25 ft,,86,99
410,4,1:12.0,,Defensive rebound by Team,86,99
411,4,0:48.0,,D. Carroll misses 3-pt jump shot from 24 ft,86,99
412,4,0:44.0,Defensive rebound by Team,,86,99
413,4,0:44.0,,A. Daye enters the game for D. Carroll,86,99
414,4,0:36.0,T. Johnson misses 2-pt jump shot from 20 ft,,86,99
415,4,0:35.0,,Defensive rebound by A. Daye,86,99
416,4,0:13.0,,M. Muscala misses 2-pt jump shot from 20 ft,86,99
417,4,0:11.0,Defensive rebound by H. Walker,,86,99
418,4,0:00.0,Z. Dragić misses 2-pt jump shot from 20 ft,,86,99
419,4,0:00.0,Offensive rebound by Team,,86,99
