,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,HOUSTON_ACTION,SACRAMENTO_SCORE,HOUSTON_SCORE
37,1,7:06.0,,D. Motiejūnas makes 2-pt layup from 1 ft (assist by J. Harden),9,13
38,1,6:48.0,Turnover by R. Sessions (lost ball; steal by I. Canaan),,9,13
39,1,6:43.0,,I. Canaan misses 2-pt layup from 1 ft (block by B. McLemore),9,13
40,1,6:42.0,,Offensive rebound by I. Canaan,9,13
41,1,6:42.0,,J. Harden makes 2-pt layup from 1 ft (assist by I. Canaan),9,15
42,1,6:41.0,Sacramento full timeout,,9,15
43,1,6:20.0,B. McLemore misses 3-pt jump shot from 24 ft,,9,15
44,1,6:19.0,,Defensive rebound by T. Ariza,9,15
45,1,6:08.0,,D. Motiejūnas makes 3-pt jump shot from 23 ft (assist by T. Ariza),9,18
46,1,5:49.0,O. Casspi makes 2-pt layup from 2 ft (assist by D. Cousins),,11,18
47,1,5:39.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by J. Harden),11,21
48,1,5:16.0,O. Casspi makes 2-pt layup from 2 ft,,13,21
49,1,5:00.0,,D. Motiejūnas misses 2-pt hook shot from 5 ft,13,21
50,1,4:57.0,,Offensive rebound by J. Harden,13,21
51,1,4:47.0,,J. Harden misses 2-pt layup from 1 ft,13,21
52,1,4:45.0,,Offensive rebound by I. Canaan,13,21
53,1,4:40.0,,Shooting foul by O. Casspi (drawn by T. Ariza),13,21
54,1,4:40.0,,T. Ariza makes free throw 1 of 2,13,22
55,1,4:40.0,D. Williams enters the game for O. Casspi,,13,22
56,1,4:40.0,,J. Dorsey enters the game for T. Black,13,22
57,1,4:40.0,,T. Ariza misses free throw 2 of 2,13,22
58,1,4:38.0,Defensive rebound by B. McLemore,,13,22
59,1,4:32.0,Shooting foul by J. Dorsey (drawn by D. Williams),,13,22
60,1,4:32.0,D. Williams makes free throw 1 of 2,,14,22
61,1,4:32.0,D. Williams misses free throw 2 of 2,,14,22
62,1,4:31.0,Offensive rebound by D. Cousins,,14,22
63,1,4:21.0,B. McLemore misses 3-pt jump shot from 23 ft,,14,22
64,1,4:19.0,,Defensive rebound by J. Dorsey,14,22
65,1,4:16.0,,Personal foul by D. Cousins (drawn by J. Harden),14,22
66,1,4:08.0,,T. Ariza misses 2-pt jump shot from 12 ft,14,22
67,1,4:06.0,Defensive rebound by D. Cousins,,14,22
68,1,4:03.0,Turnover by R. Sessions (lost ball; steal by I. Canaan),,14,22
69,1,3:57.0,,I. Canaan makes 2-pt layup from 2 ft,14,24
70,1,3:44.0,D. Cousins misses 2-pt jump shot from 20 ft,,14,24
71,1,3:42.0,Offensive rebound by J. Thompson,,14,24
72,1,3:38.0,B. McLemore misses 2-pt layup from 1 ft,,14,24
73,1,3:37.0,Offensive rebound by J. Thompson,,14,24
74,1,3:37.0,J. Thompson misses 2-pt tip-in at rim,,14,24
75,1,3:36.0,Offensive rebound by J. Thompson,,14,24
76,1,3:36.0,J. Thompson makes 2-pt dunk at rim,,16,24
77,1,3:22.0,,D. Motiejūnas makes 2-pt hook shot from 5 ft (assist by J. Harden),16,26
78,1,3:10.0,Turnover by D. Cousins (bad pass; steal by J. Dorsey),,16,26
79,1,3:05.0,,J. Harden makes 2-pt layup from 1 ft (assist by D. Motiejūnas),16,28
80,1,3:04.0,Sacramento full timeout,,16,28
81,1,3:04.0,,J. Terry enters the game for T. Ariza,16,28
82,1,3:04.0,,K. Papanikolaou enters the game for D. Motiejūnas,16,28
83,1,3:04.0,,F. García enters the game for I. Canaan,16,28
84,1,3:04.0,R. McCallum enters the game for J. Thompson,,16,28
85,1,3:04.0,C. Landry enters the game for R. Sessions,,16,28
86,1,2:54.0,Personal foul by J. Terry (drawn by D. Cousins),,16,28
87,1,2:54.0,D. Cousins makes free throw 1 of 2,,17,28
88,1,2:54.0,D. Cousins makes free throw 2 of 2,,18,28
89,1,2:35.0,,J. Terry makes 2-pt jump shot from 19 ft (assist by K. Papanikolaou),18,30
90,1,2:15.0,Turnover by D. Cousins (lost ball; steal by F. García),,18,30
91,1,1:59.0,,J. Harden makes 2-pt jump shot from 15 ft,18,32
92,1,1:34.0,Shooting foul by J. Dorsey (drawn by D. Williams),,18,32
93,1,1:34.0,D. Williams misses free throw 1 of 2,,18,32
94,1,1:34.0,Offensive rebound by Team,,18,32
95,1,1:34.0,D. Williams makes free throw 2 of 2,,19,32
96,1,1:19.0,,J. Harden makes 2-pt layup from 2 ft (assist by K. Papanikolaou),19,34
97,1,1:00.0,D. Cousins misses 2-pt jump shot from 20 ft,,19,34
98,1,0:59.0,,Defensive rebound by Team,19,34
99,1,0:59.0,,T. Ariza enters the game for J. Harden,19,34
100,1,0:59.0,N. Stauskas enters the game for B. McLemore,,19,34
101,1,0:49.0,,F. García misses 3-pt jump shot from 25 ft,19,34
102,1,0:47.0,Defensive rebound by D. Cousins,,19,34
103,1,0:41.0,Offensive foul by C. Landry (drawn by K. Papanikolaou),,19,34
104,1,0:41.0,Turnover by C. Landry (offensive foul),,19,34
105,1,0:34.0,,J. Terry misses 3-pt jump shot from 25 ft,19,34
106,1,0:32.0,Defensive rebound by R. McCallum,,19,34
107,1,0:14.0,N. Stauskas misses 2-pt jump shot from 19 ft,,19,34
108,1,0:12.0,,Defensive rebound by J. Dorsey,19,34
109,1,0:02.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by K. Papanikolaou),19,37
110,2,11:39.0,,T. Ariza makes 2-pt dunk at rim (assist by K. Papanikolaou),19,39
111,2,11:23.0,Turnover by D. Williams (lost ball; steal by J. Terry),,19,39
112,2,11:19.0,,F. García makes 2-pt dunk at rim (assist by J. Terry),19,41
113,2,10:58.0,Shooting foul by J. Dorsey (drawn by N. Stauskas),,19,41
114,2,10:58.0,N. Stauskas makes free throw 1 of 2,,20,41
115,2,10:58.0,,D. Motiejūnas enters the game for J. Dorsey,20,41
116,2,10:58.0,N. Stauskas makes free throw 2 of 2,,21,41
117,2,10:46.0,,F. García misses 2-pt jump shot from 7 ft,21,41
118,2,10:44.0,Defensive rebound by N. Stauskas,,21,41
119,2,10:36.0,N. Stauskas misses 3-pt jump shot from 24 ft,,21,41
120,2,10:35.0,,Defensive rebound by D. Motiejūnas,21,41
121,2,10:17.0,,T. Ariza makes 2-pt layup at rim (assist by D. Motiejūnas),21,43
122,2,10:06.0,D. Williams makes 2-pt layup from 1 ft,,23,43
123,2,10:06.0,Shooting foul by K. Papanikolaou (drawn by D. Williams),,23,43
124,2,10:06.0,D. Williams misses free throw 1 of 1,,23,43
125,2,10:06.0,,Defensive rebound by K. Papanikolaou,23,43
126,2,9:54.0,,F. García misses 2-pt layup from 2 ft (block by N. Stauskas),23,43
127,2,9:52.0,Defensive rebound by O. Casspi,,23,43
128,2,9:39.0,O. Casspi misses 2-pt layup from 2 ft,,23,43
129,2,9:38.0,,Defensive rebound by D. Motiejūnas,23,43
130,2,9:32.0,,J. Terry misses 3-pt jump shot from 24 ft,23,43
131,2,9:31.0,Defensive rebound by C. Landry,,23,43
132,2,9:19.0,N. Stauskas makes 3-pt jump shot from 23 ft (assist by R. McCallum),,26,43
133,2,9:06.0,,T. Ariza misses 3-pt jump shot from 25 ft,26,43
134,2,9:04.0,Defensive rebound by C. Landry,,26,43
135,2,8:56.0,D. Williams makes 3-pt jump shot from 24 ft (assist by O. Casspi),,29,43
136,2,8:49.0,,Houston full timeout,29,43
137,2,8:49.0,,I. Canaan enters the game for J. Terry,29,43
138,2,8:39.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by F. García),29,46
139,2,8:19.0,Shooting foul by F. García (drawn by O. Casspi),,29,46
140,2,8:19.0,O. Casspi makes free throw 1 of 2,,30,46
141,2,8:19.0,O. Casspi makes free throw 2 of 2,,31,46
142,2,8:01.0,,D. Motiejūnas makes 2-pt hook shot from 6 ft,31,48
143,2,7:46.0,Turnover by R. McCallum (bad pass; steal by D. Motiejūnas),,31,48
144,2,7:41.0,,K. Papanikolaou misses 2-pt layup from 1 ft,31,48
145,2,7:40.0,,Offensive rebound by T. Ariza,31,48
146,2,7:40.0,,T. Ariza makes 2-pt layup from 2 ft,31,50
147,2,7:22.0,O. Casspi makes 2-pt hook shot from 4 ft,,33,50
148,2,7:07.0,,K. Papanikolaou makes 2-pt layup from 1 ft (assist by T. Ariza),33,52
149,2,6:50.0,Turnover by D. Williams (traveling),,33,52
150,2,6:50.0,R. Sessions enters the game for R. McCallum,,33,52
151,2,6:50.0,B. McLemore enters the game for D. Williams,,33,52
152,2,6:50.0,D. Cousins enters the game for C. Landry,,33,52
153,2,6:50.0,,J. Harden enters the game for K. Papanikolaou,33,52
154,2,6:50.0,,T. Black enters the game for F. García,33,52
155,2,6:39.0,,J. Harden misses 3-pt jump shot from 25 ft,33,52
156,2,6:37.0,,Offensive rebound by T. Black,33,52
157,2,6:30.0,,T. Ariza misses 2-pt jump shot from 17 ft,33,52
158,2,6:28.0,Defensive rebound by B. McLemore,,33,52
159,2,6:18.0,O. Casspi makes 2-pt layup from 2 ft,,35,52
160,2,5:54.0,,I. Canaan misses 2-pt layup from 2 ft (block by D. Cousins),35,52
161,2,5:53.0,Defensive rebound by R. Sessions,,35,52
162,2,5:52.0,Personal foul by J. Harden (drawn by R. Sessions),,35,52
163,2,5:52.0,Sacramento full timeout,,35,52
164,2,5:40.0,D. Cousins misses 2-pt hook shot from 5 ft,,35,52
165,2,5:38.0,Offensive rebound by O. Casspi,,35,52
166,2,5:33.0,Personal foul by T. Black (drawn by D. Cousins),,35,52
167,2,5:33.0,D. Cousins makes free throw 1 of 2,,36,52
168,2,5:33.0,D. Cousins makes free throw 2 of 2,,37,52
169,2,5:17.0,,D. Motiejūnas makes 2-pt hook shot from 6 ft,37,54
170,2,4:51.0,D. Cousins makes 2-pt layup from 1 ft (assist by O. Casspi),,39,54
171,2,4:51.0,Shooting foul by T. Black (drawn by D. Cousins),,39,54
172,2,4:51.0,J. Thompson enters the game for N. Stauskas,,39,54
173,2,4:51.0,,J. Dorsey enters the game for T. Black,39,54
174,2,4:51.0,D. Cousins misses free throw 1 of 1,,39,54
175,2,4:51.0,,Defensive rebound by T. Ariza,39,54
176,2,4:31.0,,J. Dorsey misses 2-pt jump shot from 3 ft,39,54
177,2,4:29.0,Defensive rebound by J. Thompson,,39,54
178,2,4:23.0,Turnover by D. Cousins (traveling),,39,54
179,2,4:03.0,,Personal foul by D. Cousins (drawn by J. Dorsey),39,54
180,2,3:56.0,,D. Motiejūnas misses 3-pt jump shot from 24 ft,39,54
181,2,3:55.0,Defensive rebound by B. McLemore,,39,54
182,2,3:49.0,B. McLemore makes 2-pt jump shot from 7 ft,,41,54
183,2,3:35.0,,J. Harden misses 2-pt layup from 2 ft,41,54
184,2,3:33.0,Defensive rebound by D. Cousins,,41,54
185,2,3:26.0,R. Sessions makes 2-pt layup from 1 ft (assist by D. Cousins),,43,54
186,2,3:19.0,,Houston full timeout,43,54
187,2,3:19.0,,J. Terry enters the game for I. Canaan,43,54
188,2,3:09.0,,Turnover by D. Motiejūnas (step out of bounds),43,54
189,2,2:51.0,D. Cousins misses 2-pt layup from 2 ft,,43,54
190,2,2:50.0,,Defensive rebound by J. Harden,43,54
191,2,2:37.0,,J. Harden makes 3-pt jump shot from 23 ft,43,57
192,2,2:24.0,D. Cousins makes 2-pt layup from 2 ft (assist by R. Sessions),,45,57
193,2,2:12.0,,J. Harden misses 3-pt jump shot from 24 ft,45,57
194,2,2:10.0,Defensive rebound by O. Casspi,,45,57
195,2,2:05.0,,K. Papanikolaou enters the game for D. Motiejūnas,45,57
196,2,2:01.0,J. Thompson misses 2-pt jump shot from 7 ft,,45,57
197,2,2:00.0,Offensive rebound by J. Thompson,,45,57
198,2,1:55.0,D. Cousins makes 2-pt jump shot from 8 ft,,47,57
199,2,1:50.0,,Technical foul by T. Ariza,47,57
200,2,1:50.0,Technical foul by O. Casspi,,47,57
201,2,1:38.0,,J. Harden misses 2-pt jump shot from 17 ft,47,57
202,2,1:36.0,Defensive rebound by D. Cousins,,47,57
203,2,1:24.0,R. Sessions makes 2-pt jump shot from 12 ft,,49,57
204,2,1:06.0,,Turnover by J. Terry (bad pass),49,57
205,2,1:06.0,C. Landry enters the game for D. Cousins,,49,57
206,2,0:59.0,Personal foul by J. Terry (drawn by R. Sessions),,49,57
207,2,0:59.0,R. Sessions misses free throw 1 of 2,,49,57
208,2,0:59.0,Offensive rebound by Team,,49,57
209,2,0:59.0,,D. Motiejūnas enters the game for J. Dorsey,49,57
210,2,0:59.0,R. Sessions makes free throw 2 of 2,,50,57
211,2,0:36.0,,D. Motiejūnas misses 2-pt dunk at rim,50,57
212,2,0:34.0,Defensive rebound by C. Landry,,50,57
213,2,0:12.0,B. McLemore misses 3-pt jump shot from 25 ft,,50,57
214,2,0:11.0,,Defensive rebound by T. Ariza,50,57
215,2,0:02.0,,J. Harden misses 2-pt layup from 2 ft (block by J. Thompson),50,57
216,2,0:02.0,,Offensive rebound by J. Harden,50,57
217,2,0:01.0,,J. Harden misses 2-pt layup from 2 ft (block by J. Thompson),50,57
218,2,0:00.0,,Offensive rebound by D. Motiejūnas,50,57
219,3,11:42.0,,Personal foul by J. Thompson (drawn by D. Motiejūnas),50,57
220,3,11:28.0,,T. Ariza misses 3-pt jump shot from 23 ft,50,57
221,3,11:26.0,,Offensive rebound by T. Black,50,57
222,3,11:23.0,,J. Harden misses 3-pt jump shot from 26 ft,50,57
223,3,11:21.0,Defensive rebound by D. Cousins,,50,57
224,3,11:03.0,D. Cousins misses 2-pt layup from 3 ft (block by J. Harden),,50,57
225,3,11:01.0,,Defensive rebound by D. Motiejūnas,50,57
226,3,10:56.0,Violation by J. Thompson (kicked ball),,50,57
227,3,10:47.0,,I. Canaan misses 2-pt jump shot from 19 ft,50,57
228,3,10:46.0,,Offensive rebound by T. Black,50,57
229,3,10:35.0,,J. Harden misses 2-pt jump shot from 12 ft,50,57
230,3,10:33.0,Defensive rebound by J. Thompson,,50,57
231,3,10:28.0,Personal foul by T. Ariza (drawn by O. Casspi),,50,57
232,3,10:22.0,R. Sessions makes 3-pt jump shot from 25 ft (assist by D. Cousins),,53,57
233,3,10:07.0,Violation by J. Thompson (kicked ball),,53,57
234,3,9:52.0,,J. Harden misses 2-pt jump shot from 19 ft,53,57
235,3,9:50.0,Defensive rebound by J. Thompson,,53,57
236,3,9:25.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Sessions),,56,57
237,3,9:12.0,,Turnover by J. Harden (lost ball; steal by J. Thompson),56,57
238,3,9:06.0,B. McLemore misses 2-pt dunk at rim,,56,57
239,3,9:03.0,,Defensive rebound by T. Black,56,57
240,3,8:58.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by J. Harden),56,60
241,3,8:43.0,J. Thompson misses 2-pt layup from 2 ft (block by J. Harden),,56,60
242,3,8:41.0,,Defensive rebound by I. Canaan,56,60
243,3,8:17.0,,J. Harden misses 2-pt jump shot from 3 ft,56,60
244,3,8:16.0,,Offensive rebound by J. Harden,56,60
245,3,8:14.0,,J. Harden misses 2-pt jump shot from 3 ft (block by J. Thompson),56,60
246,3,8:12.0,,Offensive rebound by I. Canaan,56,60
247,3,8:09.0,,J. Harden misses 3-pt jump shot from 23 ft,56,60
248,3,8:07.0,Defensive rebound by D. Cousins,,56,60
249,3,7:55.0,D. Cousins makes 2-pt layup from 1 ft,,58,60
250,3,7:55.0,,Houston full timeout,58,60
251,3,7:40.0,,I. Canaan makes 3-pt jump shot from 26 ft,58,63
252,3,7:25.0,O. Casspi misses 3-pt jump shot from 23 ft,,58,63
253,3,7:23.0,,Defensive rebound by T. Black,58,63
254,3,7:12.0,,J. Harden misses 2-pt layup from 1 ft,58,63
255,3,7:10.0,Defensive rebound by D. Cousins,,58,63
256,3,7:04.0,B. McLemore misses 3-pt jump shot from 25 ft,,58,63
257,3,7:02.0,,Defensive rebound by I. Canaan,58,63
258,3,6:59.0,,Turnover by I. Canaan (bad pass; steal by J. Thompson),58,63
259,3,6:54.0,B. McLemore makes 2-pt layup from 1 ft (assist by R. Sessions),,60,63
260,3,6:36.0,,T. Black makes 2-pt layup at rim (assist by D. Motiejūnas),60,65
261,3,6:25.0,R. Sessions misses 2-pt jump shot from 6 ft,,60,65
262,3,6:23.0,,Defensive rebound by T. Black,60,65
263,3,6:16.0,,T. Ariza misses 3-pt jump shot from 26 ft,60,65
264,3,6:16.0,Defensive rebound by Team,,60,65
265,3,6:16.0,,Loose ball foul by J. Harden (drawn by D. Cousins),60,65
266,3,6:16.0,,J. Dorsey enters the game for T. Black,60,65
267,3,6:16.0,,K. Papanikolaou enters the game for D. Motiejūnas,60,65
268,3,5:57.0,J. Thompson misses 2-pt jump shot from 7 ft,,60,65
269,3,5:56.0,Offensive rebound by D. Cousins,,60,65
270,3,5:54.0,Turnover by D. Cousins (lost ball; steal by I. Canaan),,60,65
271,3,5:45.0,,I. Canaan makes 3-pt jump shot from 24 ft,60,68
272,3,5:27.0,Personal foul by T. Ariza (drawn by O. Casspi),,60,68
273,3,5:21.0,D. Cousins makes 2-pt layup from 3 ft,,62,68
274,3,5:05.0,,I. Canaan misses 3-pt jump shot from 25 ft,62,68
275,3,5:03.0,Defensive rebound by J. Thompson,,62,68
276,3,4:54.0,Personal foul by I. Canaan (drawn by J. Thompson),,62,68
277,3,4:54.0,,F. García enters the game for T. Ariza,62,68
278,3,4:48.0,B. McLemore makes 2-pt jump shot from 7 ft,,64,68
279,3,4:32.0,,K. Papanikolaou misses 3-pt jump shot from 22 ft,64,68
280,3,4:31.0,Defensive rebound by D. Cousins,,64,68
281,3,4:27.0,O. Casspi makes 2-pt layup from 1 ft (assist by B. McLemore),,66,68
282,3,4:12.0,,J. Harden misses 2-pt jump shot from 14 ft,66,68
283,3,4:11.0,Defensive rebound by R. Sessions,,66,68
284,3,4:03.0,R. Sessions misses 2-pt jump shot from 20 ft,,66,68
285,3,4:02.0,,Defensive rebound by Team,66,68
286,3,3:53.0,,Personal foul by B. McLemore (drawn by J. Harden),66,68
287,3,3:38.0,,Personal block foul by O. Casspi (drawn by I. Canaan),66,68
288,3,3:38.0,R. McCallum enters the game for R. Sessions,,66,68
289,3,3:29.0,,I. Canaan makes 3-pt jump shot from 25 ft,66,71
290,3,3:13.0,D. Cousins misses 2-pt layup from 2 ft (block by J. Dorsey),,66,71
291,3,3:13.0,Offensive rebound by Team,,66,71
292,3,3:08.0,Turnover by O. Casspi (bad pass),,66,71
293,3,3:08.0,C. Landry enters the game for J. Thompson,,66,71
294,3,2:49.0,,J. Harden makes 2-pt layup from 1 ft (assist by I. Canaan),66,73
295,3,2:30.0,B. McLemore misses 2-pt jump shot from 20 ft,,66,73
296,3,2:28.0,,Defensive rebound by F. García,66,73
297,3,2:24.0,,I. Canaan misses 3-pt jump shot from 26 ft,66,73
298,3,2:21.0,,Offensive rebound by F. García,66,73
299,3,2:13.0,,I. Canaan misses 3-pt jump shot from 25 ft,66,73
300,3,2:12.0,Defensive rebound by Team,,66,73
301,3,2:12.0,,Loose ball foul by K. Papanikolaou (drawn by D. Cousins),66,73
302,3,2:12.0,Sacramento full timeout,,66,73
303,3,2:12.0,D. Cousins makes free throw 1 of 2,,67,73
304,3,2:12.0,N. Stauskas enters the game for O. Casspi,,67,73
305,3,2:12.0,D. Cousins makes free throw 2 of 2,,68,73
306,3,2:01.0,,I. Canaan makes 2-pt jump shot from 18 ft,68,75
307,3,1:44.0,Shooting foul by J. Dorsey (drawn by D. Cousins),,68,75
308,3,1:44.0,D. Cousins makes free throw 1 of 2,,69,75
309,3,1:44.0,D. Cousins misses free throw 2 of 2,,69,75
310,3,1:44.0,,Defensive rebound by J. Dorsey,69,75
311,3,1:26.0,,Shooting foul by R. McCallum (drawn by J. Harden),69,75
312,3,1:26.0,,J. Harden misses free throw 1 of 2,69,75
313,3,1:26.0,,Offensive rebound by Team,69,75
314,3,1:26.0,,J. Harden misses free throw 2 of 2,69,75
315,3,1:24.0,Defensive rebound by Team,,69,75
316,3,1:06.0,D. Cousins makes 2-pt jump shot from 18 ft,,71,75
317,3,1:00.0,,Personal take foul by N. Stauskas (drawn by J. Dorsey),71,75
318,3,1:00.0,,J. Dorsey misses free throw 1 of 2,71,75
319,3,1:00.0,,Offensive rebound by Team,71,75
320,3,1:00.0,,J. Dorsey misses free throw 2 of 2,71,75
321,3,1:00.0,Defensive rebound by D. Cousins,,71,75
322,3,0:47.0,C. Landry makes 2-pt layup from 2 ft (assist by R. McCallum),,73,75
323,3,0:45.0,,Personal take foul by N. Stauskas (drawn by J. Dorsey),73,75
324,3,0:45.0,Sacramento full timeout,,73,75
325,3,0:45.0,,T. Ariza enters the game for J. Harden,73,75
326,3,0:45.0,,J. Dorsey misses free throw 1 of 2,73,75
327,3,0:45.0,,Offensive rebound by Team,73,75
328,3,0:45.0,,J. Dorsey misses free throw 2 of 2,73,75
329,3,0:45.0,Defensive rebound by D. Cousins,,73,75
330,3,0:31.0,D. Cousins misses 2-pt jump shot from 19 ft,,73,75
331,3,0:30.0,,Defensive rebound by F. García,73,75
332,3,0:28.0,,Houston full timeout,73,75
333,3,0:28.0,,D. Motiejūnas enters the game for J. Dorsey,73,75
334,3,0:28.0,J. Thompson enters the game for D. Cousins,,73,75
335,3,0:14.0,,D. Motiejūnas makes 2-pt hook shot from 4 ft (assist by I. Canaan),73,77
336,3,0:01.0,R. McCallum misses 2-pt jump shot from 21 ft,,73,77
337,3,0:01.0,,Defensive rebound by D. Motiejūnas,73,77
338,4,11:48.0,C. Landry makes 2-pt jump shot from 14 ft (assist by N. Stauskas),,75,77
339,4,11:37.0,,F. García makes 2-pt layup from 2 ft,75,79
340,4,11:37.0,,Shooting foul by N. Stauskas (drawn by F. García),75,79
341,4,11:37.0,,F. García misses free throw 1 of 1,75,79
342,4,11:37.0,Defensive rebound by O. Casspi,,75,79
343,4,11:13.0,C. Landry misses 2-pt layup from 1 ft,,75,79
344,4,11:12.0,,Defensive rebound by K. Papanikolaou,75,79
345,4,10:53.0,,D. Motiejūnas makes 2-pt hook shot from 7 ft (assist by F. García),75,81
346,4,10:37.0,N. Stauskas misses 3-pt jump shot from 23 ft,,75,81
347,4,10:36.0,,Defensive rebound by J. Terry,75,81
348,4,10:25.0,,Personal foul by J. Thompson (drawn by F. García),75,81
349,4,10:25.0,R. Sessions enters the game for R. McCallum,,75,81
350,4,10:16.0,,F. García misses 2-pt jump shot from 21 ft,75,81
351,4,10:15.0,Defensive rebound by J. Thompson,,75,81
352,4,10:04.0,J. Thompson misses 2-pt jump shot from 4 ft (block by T. Ariza),,75,81
353,4,10:02.0,,Defensive rebound by T. Ariza,75,81
354,4,9:54.0,,T. Ariza misses 3-pt jump shot from 24 ft,75,81
355,4,9:52.0,Defensive rebound by C. Landry,,75,81
356,4,9:32.0,Shooting foul by K. Papanikolaou (drawn by N. Stauskas),,75,81
357,4,9:32.0,N. Stauskas makes free throw 1 of 2,,76,81
358,4,9:32.0,N. Stauskas makes free throw 2 of 2,,77,81
359,4,9:19.0,,T. Ariza misses 3-pt jump shot from 23 ft,77,81
360,4,9:18.0,,Offensive rebound by Team,77,81
361,4,9:18.0,Loose ball foul by J. Thompson (drawn by D. Motiejūnas),,77,81
362,4,9:04.0,,F. García misses 2-pt layup from 2 ft,77,81
363,4,9:03.0,Defensive rebound by C. Landry,,77,81
364,4,8:55.0,Official timeout,,77,81
365,4,8:55.0,,J. Harden enters the game for F. García,77,81
366,4,8:42.0,R. Sessions misses 2-pt layup from 1 ft,,77,81
367,4,8:40.0,,Defensive rebound by J. Harden,77,81
368,4,8:33.0,,K. Papanikolaou makes 2-pt layup from 1 ft (assist by J. Harden),77,83
369,4,8:08.0,B. McLemore enters the game for N. Stauskas,,77,83
370,4,8:08.0,D. Cousins enters the game for C. Landry,,77,83
371,4,8:06.0,O. Casspi misses 2-pt jump shot from 16 ft,,77,83
372,4,8:06.0,Offensive rebound by Team,,77,83
373,4,8:06.0,Turnover by Team (shot clock),,77,83
374,4,7:49.0,,J. Harden misses 2-pt jump shot from 21 ft,77,83
375,4,7:47.0,Defensive rebound by O. Casspi,,77,83
376,4,7:34.0,Turnover by D. Cousins (bad pass),,77,83
377,4,7:17.0,,J. Harden misses 3-pt jump shot from 25 ft,77,83
378,4,7:16.0,Defensive rebound by D. Cousins,,77,83
379,4,7:06.0,Personal foul by D. Motiejūnas (drawn by D. Cousins),,77,83
380,4,6:55.0,D. Cousins misses 2-pt layup from 2 ft,,77,83
381,4,6:55.0,,Defensive rebound by K. Papanikolaou,77,83
382,4,6:55.0,,Personal foul by D. Cousins (drawn by K. Papanikolaou),77,83
383,4,6:44.0,,J. Terry misses 3-pt jump shot from 24 ft,77,83
384,4,6:43.0,Defensive rebound by O. Casspi,,77,83
385,4,6:32.0,D. Cousins makes 2-pt layup from 1 ft (assist by J. Thompson),,79,83
