,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
112,2,10:02.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by M. Belinelli),30,37
113,2,9:56.0,Oklahoma City full timeout,,30,37
114,2,9:56.0,S. Adams enters the game for M. McGary,,30,37
115,2,9:56.0,,T. Duncan enters the game for B. Diaw,30,37
116,2,9:40.0,P. Jones misses 2-pt jump shot from 6 ft,,30,37
117,2,9:38.0,,Defensive rebound by Team,30,37
118,2,9:38.0,Loose ball foul by P. Jones (drawn by M. Belinelli),,30,37
119,2,9:26.0,,Shooting foul by P. Jones (drawn by T. Duncan),30,37
120,2,9:26.0,,T. Duncan makes free throw 1 of 2,30,38
121,2,9:26.0,,T. Duncan makes free throw 2 of 2,30,39
122,2,9:09.0,P. Jones misses 2-pt jump shot from 3 ft,,30,39
123,2,9:08.0,,Defensive rebound by M. Ginóbili,30,39
124,2,9:05.0,,Turnover by M. Belinelli (lost ball; steal by P. Jones),30,39
125,2,9:03.0,P. Jones makes 2-pt dunk at rim,,32,39
126,2,8:43.0,,Shooting foul by P. Jones (drawn by T. Duncan),32,39
127,2,8:43.0,,T. Duncan makes free throw 1 of 2,32,40
128,2,8:43.0,K. Singler enters the game for P. Jones,,32,40
129,2,8:43.0,,T. Duncan makes free throw 2 of 2,32,41
130,2,8:21.0,A. Morrow makes 2-pt jump shot from 8 ft,,34,41
131,2,8:12.0,,M. Bonner misses 2-pt jump shot from 7 ft,34,41
132,2,8:10.0,Defensive rebound by K. Singler,,34,41
133,2,7:51.0,S. Novak makes 3-pt jump shot from 23 ft (assist by D. Augustin),,37,41
134,2,7:50.0,,San Antonio full timeout,37,41
135,2,7:50.0,,D. Green enters the game for M. Ginóbili,37,41
136,2,7:50.0,,K. Leonard enters the game for M. Bonner,37,41
137,2,7:31.0,,Turnover by D. Green (bad pass; steal by S. Adams),37,41
138,2,7:21.0,Personal foul by M. Belinelli (drawn by S. Novak),,37,41
139,2,7:21.0,,T. Parker enters the game for P. Mills,37,41
140,2,7:21.0,R. Westbrook enters the game for K. Singler,,37,41
141,2,7:12.0,D. Augustin misses 2-pt jump shot from 15 ft,,37,41
142,2,7:10.0,,Defensive rebound by K. Leonard,37,41
143,2,7:02.0,,M. Belinelli makes 3-pt jump shot from 22 ft (assist by D. Green),37,44
144,2,6:48.0,S. Adams misses 2-pt jump shot from 4 ft,,37,44
145,2,6:46.0,,Defensive rebound by T. Duncan,37,44
146,2,6:41.0,,T. Parker misses 2-pt layup from 1 ft,37,44
147,2,6:40.0,,Offensive rebound by D. Green,37,44
148,2,6:40.0,,D. Green makes 2-pt dunk at rim,37,46
149,2,6:22.0,R. Westbrook misses 2-pt jump shot from 6 ft,,37,46
150,2,6:21.0,,Defensive rebound by K. Leonard,37,46
151,2,6:09.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by T. Parker),37,49
152,2,6:08.0,Oklahoma City full timeout,,37,49
153,2,6:08.0,,B. Diaw enters the game for D. Green,37,49
154,2,6:08.0,D. Waiters enters the game for S. Novak,,37,49
155,2,6:08.0,E. Freedom enters the game for A. Morrow,,37,49
156,2,6:01.0,R. Westbrook misses 2-pt jump shot from 5 ft (block by T. Duncan),,37,49
157,2,6:00.0,,Defensive rebound by K. Leonard,37,49
158,2,5:55.0,,K. Leonard makes 2-pt layup from 1 ft,37,51
159,2,5:44.0,Shooting foul by K. Leonard (drawn by R. Westbrook),,37,51
160,2,5:44.0,R. Westbrook makes free throw 1 of 2,,38,51
161,2,5:44.0,R. Westbrook makes free throw 2 of 2,,39,51
162,2,5:27.0,,T. Duncan makes 2-pt jump shot from 10 ft (assist by T. Parker),39,53
163,2,5:03.0,E. Freedom makes 2-pt layup from 1 ft (assist by D. Augustin),,41,53
164,2,4:51.0,,B. Diaw misses 2-pt jump shot from 12 ft,41,53
165,2,4:50.0,,Offensive rebound by K. Leonard,41,53
166,2,4:44.0,,K. Leonard misses 2-pt layup from 3 ft,41,53
167,2,4:43.0,Defensive rebound by E. Freedom,,41,53
168,2,4:32.0,R. Westbrook misses 3-pt jump shot from 23 ft,,41,53
169,2,4:30.0,,Defensive rebound by B. Diaw,41,53
170,2,4:18.0,,T. Duncan makes 2-pt jump shot from 17 ft (assist by T. Parker),41,55
171,2,4:05.0,D. Waiters misses 2-pt jump shot from 16 ft,,41,55
172,2,4:04.0,,Defensive rebound by T. Parker,41,55
173,2,3:58.0,,T. Parker misses 2-pt layup from 1 ft,41,55
174,2,3:57.0,Defensive rebound by S. Adams,,41,55
175,2,3:50.0,R. Westbrook misses 3-pt jump shot from 24 ft,,41,55
176,2,3:50.0,,Defensive rebound by M. Belinelli,41,55
177,2,3:34.0,,K. Leonard makes 2-pt layup from 2 ft (assist by T. Duncan),41,57
178,2,3:31.0,Oklahoma City full timeout,,41,57
179,2,3:31.0,,D. Green enters the game for M. Belinelli,41,57
180,2,3:31.0,K. Singler enters the game for D. Augustin,,41,57
181,2,3:14.0,E. Freedom misses 2-pt hook shot from 8 ft,,41,57
182,2,3:12.0,Offensive rebound by S. Adams,,41,57
183,2,3:12.0,S. Adams makes 2-pt tip-in from 1 ft,,43,57
184,2,2:59.0,,Personal block foul by K. Singler (drawn by K. Leonard),43,57
185,2,2:59.0,,K. Leonard misses free throw 1 of 2,43,57
186,2,2:59.0,,Offensive rebound by Team,43,57
187,2,2:59.0,,K. Leonard makes free throw 2 of 2,43,58
188,2,2:46.0,Shooting foul by D. Green (drawn by D. Waiters),,43,58
189,2,2:46.0,D. Waiters makes free throw 1 of 2,,44,58
190,2,2:46.0,D. Waiters makes free throw 2 of 2,,45,58
191,2,2:29.0,,K. Leonard misses 2-pt jump shot from 5 ft,45,58
192,2,2:28.0,,Offensive rebound by B. Diaw,45,58
193,2,2:28.0,,B. Diaw makes 2-pt layup from 2 ft,45,60
194,2,2:07.0,E. Freedom misses 2-pt jump shot from 10 ft,,45,60
195,2,2:06.0,,Defensive rebound by K. Leonard,45,60
196,2,1:51.0,,D. Green makes 3-pt jump shot from 26 ft (assist by T. Parker),45,63
197,2,1:28.0,S. Adams misses 2-pt jump shot from 7 ft,,45,63
198,2,1:27.0,,Defensive rebound by T. Duncan,45,63
199,2,1:18.0,,B. Diaw makes 2-pt layup from 1 ft (assist by K. Leonard),45,65
200,2,1:08.0,R. Westbrook misses 2-pt jump shot from 8 ft,,45,65
201,2,1:07.0,,Defensive rebound by T. Parker,45,65
202,2,0:57.0,,Personal foul by K. Singler (drawn by T. Duncan),45,65
203,2,0:57.0,,T. Duncan misses free throw 1 of 2,45,65
204,2,0:57.0,,Offensive rebound by Team,45,65
205,2,0:57.0,A. Morrow enters the game for K. Singler,,45,65
206,2,0:57.0,,T. Duncan makes free throw 2 of 2,45,66
207,2,0:47.0,A. Morrow makes 2-pt jump shot from 15 ft (assist by R. Westbrook),,47,66
208,2,0:34.0,,T. Parker makes 2-pt jump shot from 3 ft,47,68
209,2,0:29.0,Personal foul by D. Green (drawn by R. Westbrook),,47,68
210,2,0:13.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,50,68
211,2,0:00.0,,K. Leonard makes 3-pt jump shot from 23 ft (assist by B. Diaw),50,71
212,3,11:37.0,E. Freedom makes 2-pt jump shot from 16 ft (assist by R. Westbrook),,52,71
213,3,11:15.0,,T. Duncan misses 2-pt jump shot from 20 ft,52,71
214,3,11:14.0,Defensive rebound by E. Freedom,,52,71
215,3,11:03.0,R. Westbrook misses 3-pt jump shot from 25 ft,,52,71
216,3,11:02.0,Offensive rebound by R. Westbrook,,52,71
217,3,10:58.0,K. Singler misses 3-pt jump shot from 26 ft,,52,71
218,3,10:58.0,,Defensive rebound by Team,52,71
219,3,10:58.0,Loose ball foul by S. Adams (drawn by T. Duncan),,52,71
220,3,10:35.0,,T. Duncan misses 2-pt layup from 2 ft,52,71
221,3,10:34.0,,Offensive rebound by D. Green,52,71
222,3,10:34.0,,D. Green misses 2-pt tip-in at rim,52,71
223,3,10:32.0,Defensive rebound by R. Westbrook,,52,71
224,3,10:17.0,D. Waiters misses 2-pt layup from 1 ft (block by D. Green),,52,71
225,3,10:16.0,,Defensive rebound by T. Splitter,52,71
226,3,10:13.0,,Personal foul by R. Westbrook (drawn by T. Parker),52,71
227,3,10:03.0,,T. Duncan makes 2-pt jump shot from 9 ft (assist by T. Splitter),52,73
228,3,9:51.0,S. Adams misses 2-pt jump shot from 3 ft,,52,73
229,3,9:50.0,,Defensive rebound by Team,52,73
230,3,9:38.0,,T. Duncan makes 2-pt jump shot from 9 ft (assist by T. Parker),52,75
231,3,9:24.0,E. Freedom misses 2-pt jump shot from 18 ft,,52,75
232,3,9:23.0,,Defensive rebound by T. Parker,52,75
233,3,9:07.0,,T. Splitter makes 2-pt layup from 1 ft,52,77
234,3,9:06.0,Oklahoma City full timeout,,52,77
235,3,9:06.0,P. Jones enters the game for S. Adams,,52,77
236,3,8:49.0,D. Waiters makes 2-pt layup from 1 ft (assist by P. Jones),,54,77
237,3,8:35.0,,T. Splitter misses 2-pt layup at rim,54,77
238,3,8:34.0,Defensive rebound by E. Freedom,,54,77
239,3,8:28.0,R. Westbrook misses 2-pt jump shot from 16 ft,,54,77
240,3,8:27.0,Offensive rebound by P. Jones,,54,77
241,3,8:22.0,Turnover by R. Westbrook (bad pass; steal by K. Leonard),,54,77
242,3,8:15.0,,D. Green misses 3-pt jump shot from 26 ft,54,77
243,3,8:12.0,Defensive rebound by E. Freedom,,54,77
244,3,8:00.0,D. Waiters makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,57,77
245,3,7:46.0,,T. Parker makes 2-pt jump shot from 14 ft,57,79
246,3,7:29.0,P. Jones misses 2-pt jump shot from 6 ft,,57,79
247,3,7:27.0,Offensive rebound by E. Freedom,,57,79
248,3,7:27.0,E. Freedom misses 2-pt tip-in from 1 ft,,57,79
249,3,7:25.0,Offensive rebound by D. Waiters,,57,79
250,3,7:23.0,D. Waiters misses 2-pt jump shot from 19 ft,,57,79
251,3,7:23.0,,Defensive rebound by T. Parker,57,79
252,3,7:16.0,,Personal foul by K. Singler (drawn by T. Splitter),57,79
253,3,7:16.0,,T. Splitter makes free throw 1 of 2,57,80
254,3,7:16.0,,M. Belinelli enters the game for D. Green,57,80
255,3,7:16.0,,T. Splitter makes free throw 2 of 2,57,81
256,3,7:02.0,P. Jones misses 3-pt jump shot from 25 ft,,57,81
257,3,7:01.0,Offensive rebound by E. Freedom,,57,81
258,3,6:59.0,E. Freedom makes 2-pt layup at rim,,59,81
259,3,6:33.0,,T. Duncan makes 3-pt jump shot from 24 ft (assist by T. Parker),59,84
260,3,6:22.0,P. Jones misses 3-pt jump shot from 22 ft,,59,84
261,3,6:21.0,,Defensive rebound by T. Parker,59,84
262,3,6:14.0,,Shooting block foul by K. Singler (drawn by K. Leonard),59,84
263,3,6:14.0,,K. Leonard makes free throw 1 of 2,59,85
264,3,6:14.0,,B. Diaw enters the game for T. Splitter,59,85
265,3,6:14.0,,K. Leonard makes free throw 2 of 2,59,86
266,3,6:02.0,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),,61,86
267,3,5:50.0,,T. Parker makes 2-pt jump shot from 19 ft,61,88
268,3,5:40.0,Turnover by R. Westbrook (bad pass; steal by T. Parker),,61,88
269,3,5:30.0,,B. Diaw makes 3-pt jump shot from 24 ft (assist by K. Leonard),61,91
270,3,5:29.0,Oklahoma City full timeout,,61,91
271,3,5:29.0,M. McGary enters the game for E. Freedom,,61,91
272,3,5:29.0,D. Augustin enters the game for R. Westbrook,,61,91
273,3,5:29.0,A. Morrow enters the game for D. Waiters,,61,91
274,3,5:29.0,,M. Ginóbili enters the game for K. Leonard,61,91
275,3,5:12.0,P. Jones makes 2-pt layup at rim,,63,91
276,3,4:47.0,,B. Diaw misses 2-pt layup from 1 ft,63,91
277,3,4:46.0,,Offensive rebound by M. Belinelli,63,91
278,3,4:45.0,,Turnover by M. Belinelli (bad pass),63,91
279,3,4:27.0,Shooting foul by M. Ginóbili (drawn by K. Singler),,63,91
280,3,4:27.0,K. Singler misses free throw 1 of 2,,63,91
281,3,4:27.0,Offensive rebound by Team,,63,91
282,3,4:27.0,K. Singler makes free throw 2 of 2,,64,91
283,3,4:11.0,,T. Parker makes 2-pt jump shot from 5 ft,64,93
284,3,3:51.0,A. Morrow misses 2-pt jump shot from 8 ft,,64,93
285,3,3:50.0,,Defensive rebound by B. Diaw,64,93
286,3,3:41.0,,B. Diaw makes 2-pt layup from 2 ft (assist by M. Belinelli),64,95
287,3,3:24.0,D. Augustin makes 3-pt jump shot from 25 ft,,67,95
288,3,3:06.0,,T. Duncan misses 2-pt jump shot from 11 ft,67,95
289,3,3:05.0,Defensive rebound by P. Jones,,67,95
290,3,2:58.0,P. Jones misses 3-pt jump shot from 24 ft,,67,95
291,3,2:56.0,,Defensive rebound by M. Belinelli,67,95
292,3,2:36.0,,M. Belinelli misses 3-pt jump shot from 25 ft,67,95
293,3,2:35.0,Defensive rebound by P. Jones,,67,95
294,3,2:29.0,K. Singler makes 2-pt jump shot from 17 ft (assist by D. Augustin),,69,95
295,3,2:28.0,,San Antonio full timeout,69,95
296,3,2:28.0,,T. Splitter enters the game for T. Duncan,69,95
297,3,2:28.0,,P. Mills enters the game for T. Parker,69,95
298,3,2:11.0,,Offensive foul by B. Diaw (drawn by P. Jones),69,95
299,3,2:11.0,,Turnover by B. Diaw (offensive foul),69,95
300,3,1:49.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by P. Jones),,72,95
301,3,1:33.0,,B. Diaw misses 2-pt layup from 2 ft,72,95
302,3,1:32.0,,Offensive rebound by B. Diaw,72,95
303,3,1:32.0,,B. Diaw makes 2-pt layup from 2 ft,72,97
304,3,1:07.0,M. McGary misses 2-pt layup from 2 ft,,72,97
305,3,1:06.0,,Defensive rebound by T. Splitter,72,97
306,3,0:57.0,,T. Splitter misses 2-pt layup from 1 ft,72,97
307,3,0:55.0,Defensive rebound by M. McGary,,72,97
308,3,0:52.0,Turnover by P. Jones (offensive foul),,72,97
309,3,0:52.0,,Offensive charge foul by P. Jones (drawn by M. Ginóbili),72,97
310,3,0:52.0,,D. Green enters the game for M. Belinelli,72,97
311,3,0:40.0,,Shooting foul by K. Singler (drawn by T. Splitter),72,97
312,3,0:40.0,,T. Splitter misses free throw 1 of 2,72,97
313,3,0:40.0,,Offensive rebound by Team,72,97
314,3,0:40.0,,T. Splitter makes free throw 2 of 2,72,98
315,3,0:26.0,A. Morrow makes 2-pt jump shot from 16 ft,,74,98
316,3,0:04.0,,T. Splitter makes 2-pt layup from 1 ft (assist by P. Mills),74,100
317,3,0:00.0,D. Augustin misses 3-pt jump shot from 41 ft,,74,100
318,3,0:00.0,Offensive rebound by Team,,74,100
319,4,11:39.0,,B. Diaw misses 2-pt layup from 1 ft,74,100
320,4,11:38.0,,Offensive rebound by B. Diaw,74,100
321,4,11:31.0,,T. Splitter misses 2-pt dunk at rim (block by M. McGary),74,100
322,4,11:29.0,,Offensive rebound by T. Splitter,74,100
323,4,11:29.0,,T. Splitter makes 2-pt tip-in at rim,74,102
324,4,11:10.0,J. Lamb misses 2-pt layup from 2 ft,,74,102
325,4,11:09.0,,Defensive rebound by M. Ginóbili,74,102
326,4,10:55.0,,Turnover by D. Green (bad pass; steal by M. McGary),74,102
327,4,10:53.0,Personal foul by D. Green (drawn by M. McGary),,74,102
328,4,10:53.0,,J. Ayres enters the game for T. Splitter,74,102
329,4,10:30.0,M. McGary makes 2-pt jump shot from 3 ft (assist by D. Augustin),,76,102
330,4,10:16.0,,D. Green misses 2-pt jump shot from 17 ft,76,102
331,4,10:15.0,,Offensive rebound by J. Ayres,76,102
332,4,10:10.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by D. Green),76,105
333,4,9:51.0,D. Augustin misses 3-pt jump shot from 24 ft,,76,105
334,4,9:50.0,,Defensive rebound by J. Ayres,76,105
335,4,9:48.0,,Turnover by J. Ayres (bad pass; steal by M. McGary),76,105
336,4,9:47.0,Shooting foul by B. Diaw (drawn by M. McGary),,76,105
337,4,9:47.0,M. McGary makes free throw 1 of 2,,77,105
338,4,9:47.0,,C. Joseph enters the game for M. Ginóbili,77,105
339,4,9:47.0,,R. Williams enters the game for D. Green,77,105
340,4,9:47.0,M. McGary makes free throw 2 of 2,,78,105
341,4,9:28.0,,J. Ayres makes 2-pt layup from 1 ft (assist by R. Williams),78,107
342,4,9:10.0,J. Lamb misses 2-pt jump shot from 9 ft,,78,107
343,4,9:09.0,,Defensive rebound by J. Ayres,78,107
344,4,8:59.0,,P. Mills makes 2-pt jump shot from 18 ft,78,109
345,4,8:59.0,Oklahoma City full timeout,,78,109
346,4,8:59.0,,M. Bonner enters the game for B. Diaw,78,109
347,4,8:42.0,D. Augustin misses 2-pt jump shot from 20 ft,,78,109
348,4,8:41.0,,Defensive rebound by R. Williams,78,109
349,4,8:29.0,,C. Joseph misses 2-pt layup from 1 ft,78,109
350,4,8:28.0,,Offensive rebound by J. Ayres,78,109
351,4,8:28.0,,J. Ayres makes 2-pt dunk at rim,78,111
352,4,8:03.0,S. Novak misses 2-pt jump shot from 20 ft,,78,111
353,4,8:02.0,,Defensive rebound by R. Williams,78,111
354,4,7:45.0,,C. Joseph misses 2-pt jump shot from 19 ft,78,111
355,4,7:44.0,Defensive rebound by J. Lamb,,78,111
356,4,7:32.0,S. Novak misses 3-pt jump shot from 24 ft,,78,111
357,4,7:31.0,,Defensive rebound by J. Ayres,78,111
358,4,7:06.0,,M. Bonner makes 2-pt jump shot from 9 ft (assist by R. Williams),78,113
359,4,6:47.0,P. Jones misses 2-pt jump shot from 8 ft,,78,113
360,4,6:46.0,Offensive rebound by M. McGary,,78,113
361,4,6:36.0,J. Lamb makes 2-pt jump shot from 7 ft,,80,113
362,4,6:12.0,,P. Mills misses 2-pt layup from 1 ft,80,113
363,4,6:11.0,Defensive rebound by P. Jones,,80,113
364,4,6:06.0,P. Jones makes 2-pt layup from 1 ft,,82,113
365,4,5:52.0,,R. Williams misses 3-pt jump shot from 24 ft,82,113
366,4,5:51.0,Defensive rebound by M. McGary,,82,113
367,4,5:43.0,M. McGary misses 2-pt jump shot from 7 ft,,82,113
368,4,5:42.0,,Defensive rebound by M. Bonner,82,113
369,4,5:23.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by J. Ayres),82,116
370,4,5:04.0,P. Jones misses 2-pt jump shot from 21 ft,,82,116
371,4,5:03.0,,Defensive rebound by P. Mills,82,116
372,4,4:49.0,,J. Ayres makes 2-pt layup at rim (assist by P. Mills),82,118
373,4,4:26.0,J. Lamb misses 3-pt jump shot from 26 ft,,82,118
374,4,4:25.0,,Defensive rebound by J. Ayres,82,118
375,4,4:03.0,,C. Joseph makes 2-pt jump shot from 16 ft,82,120
376,4,4:02.0,Oklahoma City full timeout,,82,120
377,4,4:02.0,Official timeout,,82,120
378,4,3:47.0,M. McGary makes 2-pt jump shot from 14 ft (assist by J. Lamb),,84,120
379,4,3:31.0,,M. Bonner makes 3-pt jump shot from 24 ft (assist by C. Joseph),84,123
380,4,3:12.0,S. Novak misses 3-pt jump shot from 26 ft,,84,123
381,4,3:11.0,,Defensive rebound by C. Joseph,84,123
382,4,3:01.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by C. Joseph),84,126
