,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA LAKERS_ACTION,PHOENIX_SCORE,LA LAKERS_SCORE
393,4,10:22.0,G. Green makes 2-pt jump shot from 14 ft (assist by I. Thomas),,86,79
394,4,10:01.0,,E. Davis makes 2-pt layup from 1 ft (assist by R. Price),86,81
395,4,9:47.0,Personal foul by R. Price (drawn by I. Thomas),,86,81
396,4,9:37.0,P. Tucker misses 3-pt jump shot from 22 ft,,86,81
397,4,9:36.0,,Defensive rebound by W. Ellington,86,81
398,4,9:31.0,,Personal foul by M. Morris (drawn by K. Bryant),86,81
399,4,9:22.0,,K. Bryant misses 2-pt jump shot from 3 ft,86,81
400,4,9:20.0,Defensive rebound by I. Thomas,,86,81
401,4,9:08.0,G. Green misses 2-pt jump shot from 15 ft,,86,81
402,4,9:06.0,Offensive rebound by Team,,86,81
403,4,8:59.0,Turnover by P. Tucker (bad pass; steal by W. Ellington),,86,81
404,4,8:36.0,,R. Price misses 3-pt jump shot from 26 ft,86,81
405,4,8:35.0,Defensive rebound by A. Len,,86,81
406,4,8:19.0,G. Green makes 3-pt jump shot from 23 ft (assist by I. Thomas),,89,81
407,4,8:19.0,,LA Lakers full timeout,89,81
408,4,8:19.0,G. Dragić enters the game for M. Morris,,89,81
409,4,8:12.0,,K. Bryant makes 2-pt jump shot from 19 ft,89,83
410,4,7:55.0,G. Green makes 2-pt jump shot from 11 ft (assist by I. Thomas),,91,83
411,4,7:39.0,,K. Bryant makes 2-pt jump shot from 19 ft (assist by R. Price),91,85
412,4,7:15.0,I. Thomas misses 2-pt jump shot from 9 ft,,91,85
413,4,7:13.0,,Defensive rebound by R. Price,91,85
414,4,7:02.0,,J. Hill makes 2-pt layup from 1 ft,91,87
415,4,7:02.0,,Shooting foul by A. Len (drawn by J. Hill),91,87
416,4,7:02.0,M. Morris enters the game for A. Len,,91,87
417,4,7:02.0,,W. Johnson enters the game for E. Davis,91,87
418,4,7:02.0,,J. Hill makes free throw 1 of 1,91,88
419,4,6:45.0,M. Morris makes 2-pt layup from 1 ft (assist by G. Dragić),,93,88
420,4,6:32.0,,K. Bryant misses 2-pt jump shot from 16 ft,93,88
421,4,6:29.0,Defensive rebound by G. Dragić,,93,88
422,4,6:24.0,G. Green makes 2-pt dunk at rim (assist by I. Thomas),,95,88
423,4,6:10.0,,K. Bryant makes 2-pt layup from 2 ft,95,90
424,4,6:10.0,,Shooting foul by P. Tucker (drawn by K. Bryant),95,90
425,4,6:10.0,,K. Bryant makes free throw 1 of 1,95,91
426,4,5:46.0,G. Dragić misses 2-pt jump shot from 11 ft,,95,91
427,4,5:43.0,,Defensive rebound by K. Bryant,95,91
428,4,5:40.0,,Turnover by K. Bryant (traveling),95,91
429,4,5:40.0,Official timeout,,95,91
430,4,5:40.0,,J. Lin enters the game for R. Price,95,91
431,4,5:40.0,M. Morris enters the game for I. Thomas,,95,91
432,4,5:40.0,E. Bledsoe enters the game for P. Tucker,,95,91
433,4,5:32.0,Offensive foul by G. Dragić (drawn by J. Lin),,95,91
434,4,5:32.0,Turnover by G. Dragić (offensive foul),,95,91
435,4,5:17.0,,K. Bryant misses 2-pt jump shot from 15 ft,95,91
436,4,5:13.0,Defensive rebound by G. Green,,95,91
437,4,5:03.0,M. Morris makes 2-pt layup from 1 ft (assist by M. Morris),,97,91
438,4,4:57.0,,Shooting block foul by M. Morris (drawn by J. Lin),97,91
439,4,4:57.0,,J. Lin makes free throw 1 of 2,97,92
440,4,4:57.0,,J. Lin makes free throw 2 of 2,97,93
441,4,4:39.0,G. Green misses 2-pt jump shot from 12 ft,,97,93
442,4,4:34.0,,Defensive rebound by W. Johnson,97,93
443,4,4:31.0,,K. Bryant misses 2-pt layup from 1 ft,97,93
444,4,4:28.0,Defensive rebound by M. Morris,,97,93
445,4,4:27.0,Shooting foul by J. Lin (drawn by G. Dragić),,97,93
446,4,4:27.0,G. Dragić misses free throw 1 of 2,,97,93
447,4,4:27.0,Offensive rebound by Team,,97,93
448,4,4:27.0,G. Dragić makes free throw 2 of 2,,98,93
449,4,4:13.0,,Personal foul by G. Green (drawn by J. Lin),98,93
450,4,4:13.0,,J. Lin makes free throw 1 of 2,98,94
451,4,4:13.0,,J. Lin makes free throw 2 of 2,98,95
452,4,4:00.0,G. Green misses 3-pt jump shot from 25 ft,,98,95
453,4,3:59.0,,Defensive rebound by J. Lin,98,95
454,4,3:59.0,Loose ball foul by M. Morris (drawn by J. Lin),,98,95
455,4,3:59.0,,J. Lin makes free throw 1 of 2,98,96
456,4,3:59.0,,J. Lin makes free throw 2 of 2,98,97
457,4,3:43.0,Shooting foul by W. Johnson (drawn by G. Dragić),,98,97
458,4,3:43.0,G. Dragić makes free throw 1 of 2,,99,97
459,4,3:43.0,G. Dragić makes free throw 2 of 2,,100,97
460,4,3:30.0,,Turnover by K. Bryant (bad pass),100,97
461,4,3:15.0,Offensive foul by G. Green (drawn by W. Ellington),,100,97
462,4,3:15.0,Turnover by G. Green (offensive foul),,100,97
463,4,2:56.0,,J. Lin misses 2-pt jump shot from 15 ft,100,97
464,4,2:51.0,Defensive rebound by M. Morris,,100,97
465,4,2:43.0,Shooting foul by J. Hill (drawn by E. Bledsoe),,100,97
466,4,2:43.0,E. Bledsoe makes 2-pt layup at rim,,102,97
467,4,2:43.0,Phoenix full timeout,,102,97
468,4,2:43.0,I. Thomas enters the game for G. Green,,102,97
469,4,2:43.0,E. Bledsoe misses free throw 1 of 1,,102,97
470,4,2:39.0,,Defensive rebound by J. Hill,102,97
471,4,2:22.0,,K. Bryant makes 2-pt jump shot from 17 ft,102,99
472,4,2:05.0,M. Morris makes 2-pt layup at rim (assist by M. Morris),,104,99
473,4,1:42.0,,J. Lin misses 2-pt jump shot from 14 ft,104,99
474,4,1:41.0,,Offensive rebound by J. Hill,104,99
475,4,1:39.0,,J. Hill makes 2-pt dunk at rim,104,101
476,4,1:21.0,M. Morris makes 2-pt jump shot from 16 ft,,106,101
477,4,1:07.0,,K. Bryant makes 3-pt jump shot from 25 ft,106,104
478,4,0:52.0,Shooting foul by J. Hill (drawn by E. Bledsoe),,106,104
479,4,0:52.0,E. Bledsoe makes free throw 1 of 2,,107,104
480,4,0:52.0,E. Bledsoe makes free throw 2 of 2,,108,104
481,4,0:52.0,,LA Lakers full timeout,108,104
482,4,0:52.0,P. Tucker enters the game for I. Thomas,,108,104
483,4,0:42.0,,K. Bryant misses 2-pt jump shot from 6 ft,108,104
484,4,0:40.0,Defensive rebound by P. Tucker,,108,104
485,4,0:20.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by M. Morris),,111,104
486,4,0:20.0,,LA Lakers full timeout,111,104
487,4,0:17.0,,K. Bryant misses 3-pt jump shot from 24 ft,111,104
488,4,0:16.0,,Offensive rebound by J. Hill,111,104
489,4,0:16.0,,Shooting foul by E. Bledsoe (drawn by J. Hill),111,104
490,4,0:16.0,,J. Hill makes free throw 1 of 2,111,105
491,4,0:16.0,I. Thomas enters the game for P. Tucker,,111,105
492,4,0:16.0,,J. Hill makes free throw 2 of 2,111,106
493,4,0:14.0,Personal take foul by J. Lin (drawn by M. Morris),,111,106
494,4,0:14.0,M. Morris misses free throw 1 of 2,,111,106
495,4,0:14.0,Offensive rebound by Team,,111,106
496,4,0:14.0,P. Tucker enters the game for I. Thomas,,111,106
497,4,0:14.0,M. Morris makes free throw 2 of 2,,112,106
498,4,0:03.0,,J. Hill misses 2-pt jump shot from 18 ft,112,106
499,4,0:02.0,Defensive rebound by G. Dragić,,112,106
