,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,TORONTO_ACTION,NEW ORLEANS_SCORE,TORONTO_SCORE
57,1,5:05.0,A. Ajinça makes 2-pt hook shot from 4 ft (assist by T. Evans),,9,5
58,1,4:42.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft,9,7
59,1,4:21.0,Turnover by E. Gordon (lost ball; steal by K. Lowry),,9,7
60,1,4:08.0,,D. DeRozan misses 2-pt jump shot from 5 ft,9,7
61,1,4:06.0,Defensive rebound by Q. Pondexter,,9,7
62,1,3:52.0,A. Ajinça makes 2-pt hook shot from 5 ft,,11,7
63,1,3:32.0,,Toronto full timeout,11,7
64,1,3:32.0,,L. Williams enters the game for T. Ross,11,7
65,1,3:32.0,,T. Hansbrough enters the game for J. Valančiūnas,11,7
66,1,3:32.0,N. Wolters enters the game for T. Evans,,11,7
67,1,3:27.0,,D. DeRozan misses 2-pt jump shot from 21 ft,11,7
68,1,3:26.0,Defensive rebound by E. Gordon,,11,7
69,1,3:04.0,N. Wolters makes 2-pt jump shot from 7 ft (assist by E. Gordon),,13,7
70,1,2:48.0,,Shooting foul by Q. Pondexter (drawn by D. DeRozan),13,7
71,1,2:48.0,New Orleans full timeout,,13,7
72,1,2:48.0,,P. Patterson enters the game for A. Johnson,13,7
73,1,2:48.0,,D. DeRozan makes free throw 1 of 2,13,8
74,1,2:48.0,,D. DeRozan makes free throw 2 of 2,13,9
75,1,2:33.0,A. Ajinça makes 2-pt jump shot from 10 ft,,15,9
76,1,2:19.0,,G. Vásquez enters the game for D. DeRozan,15,9
77,1,2:19.0,J. Fredette enters the game for E. Gordon,,15,9
78,1,2:12.0,,K. Lowry misses 3-pt jump shot from 24 ft,15,9
79,1,2:10.0,Defensive rebound by Q. Pondexter,,15,9
80,1,1:56.0,Ö. Aşık makes 2-pt dunk at rim (assist by A. Ajinça),,17,9
81,1,1:45.0,,L. Williams misses 2-pt jump shot from 9 ft,17,9
82,1,1:44.0,Defensive rebound by A. Ajinça,,17,9
83,1,1:34.0,N. Wolters misses 2-pt jump shot from 6 ft,,17,9
84,1,1:33.0,,Defensive rebound by G. Vásquez,17,9
85,1,1:27.0,,G. Vásquez misses 3-pt jump shot from 24 ft,17,9
86,1,1:25.0,,Offensive rebound by K. Lowry,17,9
87,1,1:21.0,,P. Patterson misses 3-pt jump shot from 24 ft,17,9
88,1,1:20.0,Defensive rebound by Ö. Aşık,,17,9
89,1,1:13.0,New Orleans full timeout,,17,9
90,1,1:13.0,,J. Johnson enters the game for K. Lowry,17,9
91,1,1:07.0,Offensive foul by A. Ajinça (drawn by T. Hansbrough),,17,9
92,1,1:07.0,Turnover by A. Ajinça (offensive foul),,17,9
93,1,0:45.0,,P. Patterson misses 3-pt jump shot from 23 ft,17,9
94,1,0:44.0,,Offensive rebound by P. Patterson,17,9
95,1,0:40.0,,G. Vásquez makes 3-pt jump shot from 24 ft (assist by P. Patterson),17,12
96,1,0:26.0,A. Ajinça misses 2-pt jump shot from 2 ft,,17,12
97,1,0:25.0,Offensive rebound by Q. Pondexter,,17,12
98,1,0:25.0,Q. Pondexter makes 2-pt jump shot from 1 ft,,19,12
99,1,0:25.0,Shooting foul by T. Hansbrough (drawn by Q. Pondexter),,19,12
100,1,0:25.0,Q. Pondexter misses free throw 1 of 1,,19,12
101,1,0:25.0,,Defensive rebound by T. Hansbrough,19,12
102,1,0:05.0,,L. Williams makes 2-pt jump shot from 7 ft (assist by G. Vásquez),19,14
103,1,0:00.0,J. Fredette makes 2-pt jump shot from 19 ft (assist by N. Wolters),,21,14
104,2,11:44.0,R. Anderson misses 2-pt jump shot from 21 ft,,21,14
105,2,11:43.0,,Defensive rebound by T. Hansbrough,21,14
106,2,11:38.0,,Shooting block foul by N. Wolters (drawn by L. Williams),21,14
107,2,11:38.0,,L. Williams makes free throw 1 of 2,21,15
108,2,11:38.0,T. Evans enters the game for N. Wolters,,21,15
109,2,11:38.0,,L. Williams makes free throw 2 of 2,21,16
110,2,11:21.0,,Offensive charge foul by T. Evans (drawn by T. Hansbrough),21,16
111,2,11:21.0,Turnover by T. Evans (offensive foul),,21,16
112,2,11:10.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by G. Vásquez),21,19
113,2,10:52.0,R. Anderson makes 3-pt jump shot from 24 ft,,24,19
114,2,10:44.0,,L. Williams misses 3-pt jump shot from 24 ft,24,19
115,2,10:43.0,Defensive rebound by A. Ajinça,,24,19
116,2,10:32.0,R. Anderson misses 3-pt jump shot from 25 ft,,24,19
117,2,10:32.0,,Defensive rebound by Team,24,19
118,2,10:14.0,,G. Vásquez misses 2-pt jump shot from 2 ft,24,19
119,2,10:13.0,Defensive rebound by T. Evans,,24,19
120,2,10:06.0,J. Fredette misses 2-pt layup from 1 ft,,24,19
121,2,10:05.0,,Defensive rebound by J. Johnson,24,19
122,2,9:58.0,,G. Vásquez makes 2-pt layup from 1 ft (assist by J. Johnson),24,21
123,2,9:43.0,A. Ajinça misses 2-pt jump shot from 17 ft,,24,21
124,2,9:42.0,Offensive rebound by R. Anderson,,24,21
125,2,9:39.0,R. Anderson makes 2-pt layup at rim,,26,21
126,2,9:23.0,,P. Patterson makes 2-pt jump shot from 8 ft,26,23
127,2,9:05.0,R. Anderson misses 3-pt jump shot from 23 ft,,26,23
128,2,9:03.0,Offensive rebound by R. Anderson,,26,23
129,2,9:01.0,R. Anderson misses 2-pt layup from 2 ft,,26,23
130,2,9:00.0,,Defensive rebound by J. Johnson,26,23
131,2,8:57.0,Offensive charge foul by J. Johnson (drawn by Q. Pondexter),,26,23
132,2,8:57.0,,Turnover by J. Johnson (offensive foul),26,23
133,2,8:57.0,Official timeout,,26,23
134,2,8:57.0,,A. Johnson enters the game for T. Hansbrough,26,23
135,2,8:57.0,D. Cunningham enters the game for Q. Pondexter,,26,23
136,2,8:33.0,T. Evans makes 2-pt layup from 1 ft,,28,23
137,2,8:15.0,,A. Johnson makes 2-pt dunk at rim (assist by G. Vásquez),28,25
138,2,7:57.0,R. Anderson misses 3-pt jump shot from 27 ft,,28,25
139,2,7:55.0,,Defensive rebound by J. Johnson,28,25
140,2,7:47.0,,G. Vásquez misses 3-pt jump shot from 24 ft,28,25
141,2,7:46.0,Defensive rebound by D. Cunningham,,28,25
142,2,7:39.0,T. Evans makes 2-pt layup from 1 ft,,30,25
143,2,7:14.0,,J. Johnson misses 2-pt jump shot from 4 ft,30,25
144,2,7:13.0,Defensive rebound by A. Ajinça,,30,25
145,2,7:02.0,A. Ajinça makes 2-pt jump shot from 3 ft (assist by J. Fredette),,32,25
146,2,6:47.0,,G. Vásquez makes 3-pt jump shot from 23 ft (assist by L. Williams),32,28
147,2,6:29.0,A. Ajinça makes 2-pt dunk at rim,,34,28
148,2,6:21.0,,Toronto full timeout,34,28
149,2,6:21.0,,D. DeRozan enters the game for L. Williams,34,28
150,2,6:21.0,,K. Lowry enters the game for P. Patterson,34,28
151,2,6:21.0,,J. Valančiūnas enters the game for J. Johnson,34,28
152,2,6:21.0,E. Gordon enters the game for J. Fredette,,34,28
153,2,6:12.0,,A. Johnson makes 2-pt layup from 1 ft (assist by G. Vásquez),34,30
154,2,5:50.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by T. Evans),,37,30
155,2,5:26.0,,Turnover by G. Vásquez (bad pass; steal by D. Cunningham),37,30
156,2,5:21.0,D. Cunningham misses 2-pt layup from 1 ft (block by A. Johnson),,37,30
157,2,5:19.0,Offensive rebound by T. Evans,,37,30
158,2,5:16.0,T. Evans makes 2-pt layup from 1 ft,,39,30
159,2,4:52.0,,K. Lowry makes 2-pt jump shot from 19 ft (assist by G. Vásquez),39,32
160,2,4:23.0,T. Evans misses 3-pt jump shot from 25 ft,,39,32
161,2,4:23.0,Offensive rebound by Team,,39,32
162,2,4:23.0,Turnover by Team (shot clock),,39,32
163,2,4:10.0,,Turnover by K. Lowry (bad pass; steal by E. Gordon),39,32
164,2,4:05.0,Personal foul by D. DeRozan (drawn by T. Evans),,39,32
165,2,4:05.0,Ö. Aşık enters the game for R. Anderson,,39,32
166,2,3:54.0,E. Gordon misses 3-pt jump shot from 22 ft,,39,32
167,2,3:53.0,,Defensive rebound by J. Valančiūnas,39,32
168,2,3:40.0,,D. DeRozan misses 2-pt jump shot from 19 ft,39,32
169,2,3:38.0,,Offensive rebound by A. Johnson,39,32
170,2,3:20.0,,G. Vásquez misses 3-pt jump shot from 24 ft,39,32
171,2,3:19.0,Defensive rebound by Team,,39,32
172,2,3:10.0,Shooting foul by G. Vásquez (drawn by T. Evans),,39,32
173,2,3:10.0,T. Evans makes free throw 1 of 2,,40,32
174,2,3:10.0,T. Evans makes free throw 2 of 2,,41,32
175,2,2:52.0,,Shooting foul by Ö. Aşık (drawn by J. Valančiūnas),41,32
176,2,2:52.0,New Orleans full timeout,,41,32
177,2,2:52.0,,J. Valančiūnas makes free throw 1 of 2,41,33
178,2,2:52.0,,J. Valančiūnas makes free throw 2 of 2,41,34
179,2,2:38.0,D. Cunningham misses 2-pt jump shot from 21 ft,,41,34
180,2,2:37.0,,Defensive rebound by K. Lowry,41,34
181,2,2:23.0,,J. Valančiūnas misses 2-pt hook shot from 6 ft,41,34
182,2,2:21.0,Defensive rebound by Ö. Aşık,,41,34
183,2,2:16.0,A. Ajinça misses 2-pt layup from 2 ft (block by A. Johnson),,41,34
184,2,2:16.0,Offensive rebound by Team,,41,34
185,2,2:16.0,,T. Ross enters the game for G. Vásquez,41,34
186,2,2:09.0,Ö. Aşık misses 2-pt layup from 2 ft,,41,34
187,2,2:08.0,Offensive rebound by A. Ajinça,,41,34
188,2,2:05.0,A. Ajinça makes 2-pt layup from 1 ft,,43,34
189,2,1:46.0,,A. Johnson makes 2-pt layup from 1 ft (assist by D. DeRozan),43,36
190,2,1:30.0,T. Evans makes 2-pt layup from 2 ft,,45,36
191,2,1:09.0,,K. Lowry misses 2-pt hook shot from 1 ft,45,36
192,2,1:08.0,Defensive rebound by Ö. Aşık,,45,36
193,2,0:50.0,E. Gordon makes 2-pt jump shot from 6 ft,,47,36
194,2,0:36.0,,T. Ross misses 3-pt jump shot from 24 ft,47,36
195,2,0:34.0,Defensive rebound by Team,,47,36
196,2,0:34.0,Q. Pondexter enters the game for D. Cunningham,,47,36
197,2,0:18.0,T. Evans makes 3-pt jump shot from 24 ft,,50,36
198,2,0:01.0,,Turnover by K. Lowry (lost ball),50,36
199,3,11:44.0,Ö. Aşık makes 2-pt layup from 2 ft (assist by R. Anderson),,52,36
200,3,11:23.0,,D. DeRozan misses 2-pt jump shot from 18 ft,52,36
201,3,11:22.0,Defensive rebound by T. Evans,,52,36
202,3,11:07.0,T. Evans misses 3-pt jump shot from 24 ft,,52,36
203,3,11:06.0,,Defensive rebound by J. Valančiūnas,52,36
204,3,10:54.0,,Turnover by D. DeRozan (lost ball),52,36
205,3,10:54.0,Personal foul by D. DeRozan (drawn by E. Gordon),,52,36
206,3,10:42.0,Turnover by E. Gordon (bad pass; steal by G. Vásquez),,52,36
207,3,10:38.0,,G. Vásquez misses 2-pt layup from 2 ft,52,36
208,3,10:35.0,,Offensive rebound by A. Johnson,52,36
209,3,10:33.0,,A. Johnson makes 2-pt tip-in from 1 ft,52,38
210,3,10:13.0,E. Gordon misses 3-pt jump shot from 24 ft,,52,38
211,3,10:12.0,,Defensive rebound by J. Valančiūnas,52,38
212,3,10:03.0,,A. Johnson makes 2-pt layup from 2 ft (assist by K. Lowry),52,40
213,3,9:41.0,R. Anderson misses 3-pt jump shot from 23 ft,,52,40
214,3,9:40.0,,Defensive rebound by J. Valančiūnas,52,40
215,3,9:29.0,,K. Lowry misses 3-pt jump shot from 24 ft,52,40
216,3,9:28.0,Defensive rebound by T. Evans,,52,40
217,3,9:20.0,D. Cunningham misses 2-pt jump shot from 18 ft,,52,40
218,3,9:19.0,,Defensive rebound by A. Johnson,52,40
219,3,9:10.0,,Turnover by K. Lowry (bad pass; steal by D. Cunningham),52,40
220,3,9:05.0,Shooting foul by G. Vásquez (drawn by D. Cunningham),,52,40
221,3,9:05.0,D. Cunningham misses free throw 1 of 2,,52,40
222,3,9:05.0,Offensive rebound by Team,,52,40
223,3,9:05.0,D. Cunningham misses free throw 2 of 2,,52,40
224,3,9:02.0,Offensive rebound by Team,,52,40
225,3,8:51.0,E. Gordon makes 2-pt hook shot from 7 ft,,54,40
226,3,8:37.0,,D. DeRozan makes 2-pt jump shot from 16 ft (assist by G. Vásquez),54,42
227,3,8:23.0,E. Gordon misses 3-pt jump shot from 24 ft,,54,42
228,3,8:22.0,,Defensive rebound by Team,54,42
229,3,8:21.0,Loose ball foul by R. Anderson (drawn by J. Valančiūnas),,54,42
230,3,8:08.0,,K. Lowry makes 2-pt layup from 2 ft (assist by G. Vásquez),54,44
231,3,7:50.0,R. Anderson misses 2-pt jump shot from 16 ft,,54,44
232,3,7:47.0,,Defensive rebound by D. DeRozan,54,44
233,3,7:37.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by G. Vásquez),54,46
234,3,7:34.0,New Orleans full timeout,,54,46
235,3,7:28.0,Personal foul by K. Lowry (drawn by E. Gordon),,54,46
236,3,7:19.0,Turnover by T. Evans (traveling),,54,46
237,3,7:10.0,,Turnover by G. Vásquez (bad pass; steal by D. Cunningham),54,46
238,3,7:05.0,T. Evans makes 2-pt jump shot from 2 ft (assist by D. Cunningham),,56,46
239,3,6:43.0,,Shooting foul by E. Gordon (drawn by G. Vásquez),56,46
240,3,6:43.0,,G. Vásquez makes free throw 1 of 2,56,47
241,3,6:43.0,,P. Patterson enters the game for A. Johnson,56,47
242,3,6:43.0,,G. Vásquez makes free throw 2 of 2,56,48
243,3,6:28.0,T. Evans misses 2-pt hook shot from 4 ft (block by J. Valančiūnas),,56,48
244,3,6:26.0,,Defensive rebound by G. Vásquez,56,48
245,3,6:16.0,,K. Lowry makes 2-pt layup from 2 ft,56,50
246,3,5:56.0,Ö. Aşık misses 2-pt dunk at rim (block by P. Patterson),,56,50
247,3,5:54.0,,Defensive rebound by K. Lowry,56,50
248,3,5:48.0,,D. DeRozan makes 3-pt jump shot from 23 ft (assist by K. Lowry),56,53
249,3,5:29.0,Shooting foul by G. Vásquez (drawn by T. Evans),,56,53
250,3,5:29.0,T. Evans misses free throw 1 of 2,,56,53
251,3,5:29.0,Offensive rebound by Team,,56,53
252,3,5:29.0,Q. Pondexter enters the game for D. Cunningham,,56,53
253,3,5:29.0,T. Evans makes free throw 2 of 2,,57,53
254,3,5:11.0,,D. DeRozan misses 3-pt jump shot from 22 ft,57,53
255,3,5:11.0,Defensive rebound by Team,,57,53
256,3,5:11.0,,Loose ball foul by J. Valančiūnas (drawn by Ö. Aşık),57,53
257,3,5:11.0,Ö. Aşık makes free throw 1 of 2,,58,53
258,3,5:11.0,Ö. Aşık misses free throw 2 of 2,,58,53
259,3,5:10.0,,Defensive rebound by J. Valančiūnas,58,53
260,3,4:57.0,,D. DeRozan makes 2-pt jump shot from 18 ft,58,55
261,3,4:50.0,Turnover by Ö. Aşık (bad pass; steal by P. Patterson),,58,55
262,3,4:44.0,,G. Vásquez makes 3-pt jump shot from 25 ft (assist by K. Lowry),58,58
263,3,4:31.0,Turnover by R. Anderson (lost ball; steal by K. Lowry),,58,58
264,3,4:25.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by K. Lowry),58,60
265,3,4:25.0,New Orleans full timeout,,58,60
266,3,4:05.0,Turnover by E. Gordon (lost ball; steal by G. Vásquez),,58,60
267,3,4:00.0,,D. DeRozan makes 2-pt jump shot from 2 ft (assist by G. Vásquez),58,62
268,3,3:41.0,Shooting foul by J. Valančiūnas (drawn by T. Evans),,58,62
269,3,3:41.0,T. Evans makes free throw 1 of 2,,59,62
270,3,3:41.0,A. Ajinça enters the game for R. Anderson,,59,62
271,3,3:41.0,T. Evans makes free throw 2 of 2,,60,62
272,3,3:18.0,,G. Vásquez makes 3-pt jump shot from 23 ft,60,65
273,3,3:05.0,Turnover by T. Evans (traveling),,60,65
274,3,3:05.0,N. Wolters enters the game for T. Evans,,60,65
275,3,3:05.0,,L. Williams enters the game for K. Lowry,60,65
276,3,2:53.0,,D. DeRozan misses 2-pt jump shot from 15 ft (block by A. Ajinça),60,65
277,3,2:51.0,,Offensive rebound by J. Valančiūnas,60,65
278,3,2:49.0,,J. Valančiūnas misses 2-pt layup from 2 ft,60,65
279,3,2:48.0,Defensive rebound by E. Gordon,,60,65
280,3,2:43.0,Turnover by N. Wolters (bad pass; steal by J. Valančiūnas),,60,65
281,3,2:38.0,,Turnover by G. Vásquez (bad pass; steal by N. Wolters),60,65
282,3,2:31.0,Ö. Aşık makes 2-pt layup from 1 ft (assist by E. Gordon),,62,65
283,3,2:22.0,,Toronto full timeout,62,65
284,3,2:22.0,J. Fredette enters the game for E. Gordon,,62,65
285,3,2:13.0,,G. Vásquez misses 3-pt jump shot from 24 ft,62,65
286,3,2:11.0,Defensive rebound by Ö. Aşık,,62,65
287,3,1:57.0,N. Wolters misses 2-pt hook shot from 5 ft,,62,65
288,3,1:56.0,Offensive rebound by N. Wolters,,62,65
289,3,1:51.0,J. Fredette makes 2-pt jump shot from 7 ft (assist by A. Ajinça),,64,65
290,3,1:35.0,,Shooting foul by Q. Pondexter (drawn by D. DeRozan),64,65
291,3,1:35.0,,D. DeRozan makes free throw 1 of 3,64,66
292,3,1:35.0,,D. DeRozan misses free throw 2 of 3,64,66
293,3,1:35.0,,Offensive rebound by Team,64,66
294,3,1:35.0,,K. Lowry enters the game for G. Vásquez,64,66
295,3,1:35.0,,T. Hansbrough enters the game for J. Valančiūnas,64,66
296,3,1:35.0,R. Anderson enters the game for Ö. Aşık,,64,66
297,3,1:35.0,,D. DeRozan makes free throw 3 of 3,64,67
298,3,1:16.0,Turnover by J. Fredette (lost ball; steal by L. Williams),,64,67
299,3,1:11.0,,L. Williams makes 2-pt jump shot from 7 ft,64,69
300,3,0:48.0,Q. Pondexter misses 2-pt jump shot from 9 ft,,64,69
301,3,0:45.0,,Defensive rebound by P. Patterson,64,69
302,3,0:39.0,,L. Williams makes 2-pt jump shot from 8 ft,64,71
303,3,0:29.0,Turnover by N. Wolters (traveling),,64,71
304,3,0:29.0,,J. Johnson enters the game for D. DeRozan,64,71
305,3,0:05.0,,L. Williams misses 3-pt jump shot from 24 ft,64,71
306,3,0:05.0,Defensive rebound by Team,,64,71
307,3,0:00.0,Q. Pondexter misses 2-pt jump shot from 18 ft,,64,71
308,3,0:00.0,Offensive rebound by Team,,64,71
309,4,11:47.0,,L. Williams makes 2-pt jump shot from 11 ft,64,73
310,4,11:33.0,Offensive foul by R. Anderson (drawn by T. Hansbrough),,64,73
311,4,11:33.0,Turnover by R. Anderson (offensive foul),,64,73
312,4,11:21.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by K. Lowry),64,76
313,4,11:08.0,Personal foul by P. Patterson (drawn by R. Anderson),,64,76
314,4,10:56.0,J. Fredette makes 3-pt jump shot from 25 ft (assist by R. Anderson),,67,76
315,4,10:34.0,,Turnover by J. Johnson (lost ball),67,76
316,4,10:33.0,,Technical foul by J. Johnson,67,76
317,4,10:33.0,J. Fredette misses technical free throw,,67,76
318,4,10:33.0,Offensive rebound by Team,,67,76
319,4,10:33.0,E. Gordon enters the game for Q. Pondexter,,67,76
320,4,10:16.0,J. Fredette misses 2-pt layup from 1 ft,,67,76
321,4,10:15.0,,Defensive rebound by J. Johnson,67,76
322,4,10:03.0,,K. Lowry misses 2-pt jump shot from 18 ft,67,76
323,4,10:02.0,Defensive rebound by R. Anderson,,67,76
324,4,9:51.0,A. Ajinça makes 2-pt jump shot from 11 ft,,69,76
325,4,9:26.0,,Shooting foul by E. Gordon (drawn by L. Williams),69,76
326,4,9:26.0,,L. Williams misses free throw 1 of 3,69,76
327,4,9:26.0,,Offensive rebound by Team,69,76
328,4,9:26.0,,L. Williams makes free throw 2 of 3,69,77
329,4,9:26.0,,L. Williams makes free throw 3 of 3,69,78
330,4,9:15.0,R. Anderson misses 3-pt jump shot from 24 ft,,69,78
331,4,9:13.0,Offensive rebound by D. Cunningham,,69,78
332,4,9:10.0,D. Cunningham makes 2-pt hook shot from 4 ft,,71,78
333,4,8:51.0,,Turnover by J. Johnson (bad pass; steal by A. Ajinça),71,78
334,4,8:35.0,A. Ajinça makes 2-pt dunk at rim (assist by E. Gordon),,73,78
335,4,8:21.0,,Toronto full timeout,73,78
336,4,8:21.0,,A. Johnson enters the game for T. Hansbrough,73,78
337,4,8:21.0,,D. DeRozan enters the game for J. Johnson,73,78
338,4,8:11.0,,Shooting foul by A. Ajinça (drawn by A. Johnson),73,78
339,4,8:11.0,,A. Johnson misses free throw 1 of 2,73,78
340,4,8:11.0,,Offensive rebound by Team,73,78
341,4,8:11.0,,A. Johnson misses free throw 2 of 2,73,78
342,4,8:10.0,Defensive rebound by A. Ajinça,,73,78
343,4,7:54.0,E. Gordon misses 3-pt jump shot from 24 ft,,73,78
344,4,7:53.0,,Defensive rebound by A. Johnson,73,78
345,4,7:46.0,,L. Williams misses 2-pt layup from 1 ft,73,78
346,4,7:45.0,,Offensive rebound by A. Johnson,73,78
347,4,7:43.0,,A. Johnson makes 2-pt dunk at rim,73,80
348,4,7:28.0,D. Cunningham misses 2-pt hook shot at rim,,73,80
349,4,7:26.0,,Defensive rebound by A. Johnson,73,80
350,4,7:17.0,,Shooting foul by A. Ajinça (drawn by A. Johnson),73,80
351,4,7:17.0,,A. Johnson makes free throw 1 of 2,73,81
352,4,7:17.0,,G. Vásquez enters the game for K. Lowry,73,81
353,4,7:17.0,T. Evans enters the game for J. Fredette,,73,81
354,4,7:17.0,,A. Johnson makes free throw 2 of 2,73,82
355,4,6:52.0,E. Gordon misses 2-pt jump shot from 21 ft,,73,82
356,4,6:51.0,,Defensive rebound by A. Johnson,73,82
357,4,6:39.0,,Shooting block foul by E. Gordon (drawn by L. Williams),73,82
358,4,6:39.0,,L. Williams makes free throw 1 of 3,73,83
359,4,6:39.0,,L. Williams makes free throw 2 of 3,73,84
360,4,6:39.0,,L. Williams makes free throw 3 of 3,73,85
361,4,6:21.0,Shooting foul by P. Patterson (drawn by R. Anderson),,73,85
362,4,6:21.0,R. Anderson makes free throw 1 of 2,,74,85
363,4,6:21.0,R. Anderson misses free throw 2 of 2,,74,85
364,4,6:20.0,,Defensive rebound by P. Patterson,74,85
365,4,6:05.0,,A. Johnson misses 2-pt hook shot from 2 ft,74,85
366,4,6:03.0,Defensive rebound by E. Gordon,,74,85
367,4,5:57.0,E. Gordon makes 2-pt jump shot from 2 ft,,76,85
368,4,5:41.0,,L. Williams misses 3-pt jump shot from 24 ft,76,85
369,4,5:40.0,Defensive rebound by R. Anderson,,76,85
370,4,5:35.0,Turnover by E. Gordon (lost ball; steal by L. Williams),,76,85
371,4,5:34.0,,Personal foul by A. Ajinça (drawn by L. Williams),76,85
372,4,5:34.0,Official timeout,,76,85
373,4,5:34.0,,L. Williams makes free throw 1 of 2,76,86
374,4,5:34.0,,L. Williams makes free throw 2 of 2,76,87
375,4,5:16.0,Shooting foul by P. Patterson (drawn by T. Evans),,76,87
376,4,5:16.0,T. Evans makes free throw 1 of 2,,77,87
377,4,5:16.0,,K. Lowry enters the game for L. Williams,77,87
378,4,5:16.0,,J. Valančiūnas enters the game for P. Patterson,77,87
379,4,5:16.0,Ö. Aşık enters the game for R. Anderson,,77,87
380,4,5:16.0,T. Evans makes free throw 2 of 2,,78,87
