,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
390,4,4:33.0,P. Gasol enters the game for T. Gibson,,81,92
391,4,4:33.0,,B. Beal enters the game for R. Butler,81,92
392,4,4:29.0,D. Rose misses 2-pt layup from 2 ft,,81,92
393,4,4:28.0,,Defensive rebound by J. Wall,81,92
394,4,4:23.0,,B. Beal makes 2-pt layup at rim (assist by J. Wall),81,94
395,4,3:59.0,P. Gasol makes 2-pt jump shot from 15 ft (assist by J. Noah),,83,94
396,4,3:45.0,,N. Hilário misses 2-pt jump shot from 16 ft,83,94
397,4,3:44.0,Defensive rebound by P. Gasol,,83,94
398,4,3:34.0,T. Snell makes 3-pt jump shot from 26 ft (assist by A. Brooks),,86,94
399,4,3:17.0,,Personal foul by A. Brooks (drawn by N. Hilário),86,94
400,4,3:11.0,,B. Beal makes 2-pt jump shot from 20 ft (assist by N. Hilário),86,96
401,4,2:58.0,Turnover by D. Rose (lost ball; steal by J. Wall),,86,96
402,4,2:56.0,,Personal foul by A. Brooks (drawn by J. Wall),86,96
403,4,2:56.0,Official timeout,,86,96
404,4,2:56.0,J. Butler enters the game for T. Snell,,86,96
405,4,2:39.0,,J. Wall misses 3-pt jump shot from 22 ft,86,96
406,4,2:37.0,Defensive rebound by J. Noah,,86,96
407,4,2:26.0,Personal foul by N. Hilário (drawn by D. Rose),,86,96
408,4,2:13.0,J. Noah misses 2-pt jump shot from 5 ft (block by N. Hilário),,86,96
409,4,2:12.0,,Defensive rebound by P. Pierce,86,96
410,4,1:49.0,,N. Hilário makes 2-pt jump shot from 3 ft,86,98
411,4,1:32.0,Turnover by J. Butler (lost ball; steal by N. Hilário),,86,98
412,4,1:26.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),86,101
413,4,1:26.0,Chicago full timeout,,86,101
414,4,1:17.0,Turnover by J. Butler (bad pass; steal by N. Hilário),,86,101
415,4,0:59.0,,M. Gortat misses 2-pt layup from 1 ft (block by P. Gasol),86,101
416,4,0:57.0,Defensive rebound by P. Gasol,,86,101
417,4,0:54.0,A. Brooks misses 2-pt jump shot from 3 ft,,86,101
418,4,0:52.0,,Defensive rebound by N. Hilário,86,101
419,4,0:33.0,,P. Pierce misses 2-pt jump shot from 21 ft,86,101
420,4,0:32.0,Defensive rebound by J. Noah,,86,101
421,4,0:25.0,Turnover by J. Noah (lost ball),,86,101
422,4,0:25.0,Technical foul by J. Noah,,86,101
423,4,0:25.0,,J. Wall makes technical free throw,86,102
424,4,0:25.0,,K. Humphries enters the game for N. Hilário,86,102
425,4,0:25.0,C. Bairstow enters the game for J. Butler,,86,102
426,4,0:25.0,E. Moore enters the game for J. Noah,,86,102
427,4,0:25.0,T. Snell enters the game for D. Rose,,86,102
428,4,0:25.0,,O. Porter enters the game for P. Pierce,86,102
429,4,0:25.0,,K. Séraphin enters the game for M. Gortat,86,102
430,4,0:25.0,,G. Temple enters the game for J. Wall,86,102
431,4,0:25.0,,R. Butler enters the game for B. Beal,86,102
432,4,0:12.0,,Turnover by G. Temple (bad pass),86,102
