,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,OKLAHOMA CITY_ACTION,SAN ANTONIO_SCORE,OKLAHOMA CITY_SCORE
51,1,6:19.0,,Defensive rebound by D. Waiters,9,5
52,1,6:18.0,,Turnover by D. Waiters (step out of bounds),9,5
53,1,6:03.0,T. Duncan makes 2-pt jump shot from 6 ft,,11,5
54,1,6:02.0,,Technical foul by Team,11,5
55,1,6:02.0,,Oklahoma City full timeout,11,5
56,1,6:02.0,B. Diaw enters the game for A. Baynes,,11,5
57,1,6:02.0,M. Ginóbili enters the game for D. Green,,11,5
58,1,6:02.0,T. Parker misses technical free throw,,11,5
59,1,6:02.0,,Offensive rebound by Team,11,5
60,1,5:47.0,,R. Westbrook misses 2-pt layup from 2 ft,11,5
61,1,5:46.0,Defensive rebound by Team,,11,5
62,1,5:46.0,,A. Morrow enters the game for K. Singler,11,5
63,1,5:31.0,K. Leonard makes 2-pt hook shot from 4 ft,,13,5
64,1,5:20.0,,D. Waiters makes 2-pt layup at rim,13,7
65,1,4:58.0,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by K. Leonard),,16,7
66,1,4:43.0,,A. Morrow misses 2-pt jump shot from 16 ft,16,7
67,1,4:42.0,Defensive rebound by T. Duncan,,16,7
68,1,4:26.0,K. Leonard misses 2-pt jump shot from 13 ft,,16,7
69,1,4:25.0,,Defensive rebound by E. Freedom,16,7
70,1,4:19.0,,R. Westbrook misses 2-pt jump shot from 16 ft,16,7
71,1,4:17.0,Defensive rebound by T. Duncan,,16,7
72,1,4:15.0,Turnover by T. Duncan (bad pass; steal by R. Westbrook),,16,7
73,1,4:14.0,,R. Westbrook misses 2-pt layup from 1 ft (block by B. Diaw),16,7
74,1,4:14.0,,Offensive rebound by Team,16,7
75,1,4:06.0,,Shooting foul by M. Ginóbili (drawn by S. Adams),16,7
76,1,4:06.0,,S. Adams makes free throw 1 of 2,16,8
77,1,4:06.0,,M. McGary enters the game for E. Freedom,16,8
78,1,4:06.0,,S. Adams misses free throw 2 of 2,16,8
79,1,4:06.0,Defensive rebound by B. Diaw,,16,8
80,1,3:48.0,B. Diaw makes 2-pt jump shot from 9 ft,,18,8
81,1,3:34.0,,S. Adams misses 2-pt layup from 2 ft,18,8
82,1,3:33.0,Defensive rebound by B. Diaw,,18,8
83,1,3:25.0,T. Parker misses 2-pt jump shot from 16 ft,,18,8
84,1,3:24.0,,Defensive rebound by D. Waiters,18,8
85,1,3:18.0,,D. Waiters misses 2-pt layup from 1 ft (block by T. Duncan),18,8
86,1,3:18.0,Defensive rebound by Team,,18,8
87,1,3:18.0,San Antonio full timeout,,18,8
88,1,3:18.0,A. Baynes enters the game for T. Duncan,,18,8
89,1,3:18.0,C. Joseph enters the game for T. Parker,,18,8
90,1,3:18.0,,A. Roberson enters the game for D. Waiters,18,8
91,1,3:02.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by B. Diaw),,21,8
92,1,2:45.0,,R. Westbrook misses 2-pt layup from 2 ft,21,8
93,1,2:43.0,Defensive rebound by A. Baynes,,21,8
94,1,2:33.0,K. Leonard misses 2-pt jump shot from 17 ft,,21,8
95,1,2:32.0,,Defensive rebound by A. Roberson,21,8
96,1,2:15.0,,Turnover by M. McGary (lost ball; steal by K. Leonard),21,8
97,1,2:02.0,A. Baynes makes 2-pt dunk at rim (assist by B. Diaw),,23,8
98,1,1:49.0,Offensive charge foul by R. Westbrook (drawn by A. Baynes),,23,8
99,1,1:49.0,,Turnover by R. Westbrook (offensive foul),23,8
100,1,1:49.0,,D. Augustin enters the game for R. Westbrook,23,8
101,1,1:49.0,M. Belinelli enters the game for K. Leonard,,23,8
102,1,1:28.0,M. Belinelli makes 2-pt jump shot from 19 ft,,25,8
103,1,1:11.0,,Turnover by M. McGary (bad pass; steal by C. Joseph),25,8
104,1,1:10.0,Clear path foul by D. Augustin,,25,8
105,1,1:10.0,C. Joseph misses clear path free throw 1 of 2,,25,8
106,1,1:10.0,Offensive rebound by Team,,25,8
107,1,1:10.0,C. Joseph makes clear path free throw 2 of 2,,26,8
108,1,0:55.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,26,8
109,1,0:54.0,,Defensive rebound by D. Augustin,26,8
110,1,0:46.0,,S. Adams makes 2-pt jump shot from 7 ft (assist by D. Augustin),26,10
111,1,0:22.0,M. Ginóbili makes 3-pt jump shot from 27 ft (assist by C. Joseph),,29,10
112,1,0:05.0,,Personal take foul by C. Joseph (drawn by D. Augustin),29,10
113,1,0:02.0,,A. Morrow misses 3-pt jump shot from 29 ft,29,10
114,1,0:01.0,Defensive rebound by A. Baynes,,29,10
115,2,11:44.0,M. Ginóbili misses 2-pt jump shot from 5 ft,,29,10
116,2,11:43.0,,Defensive rebound by A. Roberson,29,10
117,2,11:24.0,,D. Augustin misses 3-pt jump shot from 24 ft,29,10
118,2,11:24.0,Defensive rebound by Team,,29,10
119,2,11:23.0,P. Mills enters the game for C. Joseph,,29,10
120,2,11:09.0,B. Diaw makes 2-pt jump shot from 8 ft,,31,10
121,2,10:47.0,,M. McGary misses 2-pt jump shot from 7 ft,31,10
122,2,10:46.0,,Offensive rebound by M. McGary,31,10
123,2,10:42.0,,A. Morrow misses 3-pt jump shot from 24 ft,31,10
124,2,10:41.0,Defensive rebound by Team,,31,10
125,2,10:26.0,M. Belinelli makes 2-pt jump shot from 19 ft (assist by P. Mills),,33,10
126,2,10:25.0,,Oklahoma City full timeout,33,10
127,2,10:25.0,,S. Adams enters the game for M. McGary,33,10
128,2,10:04.0,,Turnover by S. Adams (bad pass; steal by A. Baynes),33,10
129,2,9:58.0,A. Baynes makes 2-pt dunk at rim (assist by M. Belinelli),,35,10
130,2,9:38.0,,Shooting foul by M. Belinelli (drawn by A. Morrow),35,10
131,2,9:38.0,,A. Morrow makes free throw 1 of 2,35,11
132,2,9:38.0,D. Green enters the game for M. Ginóbili,,35,11
133,2,9:38.0,,R. Westbrook enters the game for S. Adams,35,11
134,2,9:38.0,,D. Waiters enters the game for D. Augustin,35,11
135,2,9:38.0,K. Leonard enters the game for B. Diaw,,35,11
136,2,9:38.0,,A. Morrow makes free throw 2 of 2,35,12
137,2,9:24.0,M. Belinelli misses 3-pt jump shot from 24 ft,,35,12
138,2,9:23.0,,Defensive rebound by A. Roberson,35,12
139,2,9:14.0,,E. Freedom misses 2-pt jump shot from 19 ft,35,12
140,2,9:13.0,,Offensive rebound by A. Roberson,35,12
141,2,9:13.0,,A. Roberson makes 2-pt tip-in at rim,35,14
142,2,8:54.0,Turnover by P. Mills (lost ball; steal by R. Westbrook),,35,14
143,2,8:43.0,,A. Morrow makes 2-pt jump shot from 9 ft (assist by A. Roberson),35,16
144,2,8:43.0,,Shooting foul by M. Belinelli (drawn by A. Morrow),35,16
145,2,8:43.0,T. Parker enters the game for P. Mills,,35,16
146,2,8:43.0,,A. Morrow makes free throw 1 of 1,35,17
147,2,8:19.0,Turnover by M. Belinelli (lost ball; steal by A. Morrow),,35,17
148,2,8:17.0,,R. Westbrook makes 2-pt dunk at rim (assist by A. Morrow),35,19
149,2,8:16.0,San Antonio full timeout,,35,19
150,2,8:16.0,T. Duncan enters the game for A. Baynes,,35,19
151,2,8:16.0,B. Diaw enters the game for M. Belinelli,,35,19
152,2,8:07.0,Turnover by B. Diaw (lost ball; steal by R. Westbrook),,35,19
153,2,8:05.0,,D. Waiters makes 2-pt dunk at rim (assist by R. Westbrook),35,21
154,2,7:52.0,Personal foul by A. Roberson (drawn by B. Diaw),,35,21
155,2,7:45.0,K. Leonard makes 3-pt jump shot from 23 ft (assist by B. Diaw),,38,21
156,2,7:26.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),38,24
157,2,7:09.0,D. Green makes 3-pt jump shot from 22 ft (assist by T. Parker),,41,24
158,2,6:52.0,,Shooting foul by B. Diaw (drawn by E. Freedom),41,24
159,2,6:52.0,,E. Freedom makes free throw 1 of 2,41,25
160,2,6:52.0,,E. Freedom makes free throw 2 of 2,41,26
161,2,6:35.0,K. Leonard makes 2-pt jump shot from 16 ft,,43,26
162,2,6:18.0,,R. Westbrook makes 3-pt jump shot from 25 ft,43,29
163,2,6:03.0,T. Parker makes 2-pt jump shot from 3 ft,,45,29
164,2,5:49.0,,Shooting foul by D. Green (drawn by R. Westbrook),45,29
165,2,5:49.0,,R. Westbrook makes free throw 1 of 2,45,30
166,2,5:49.0,,K. Singler enters the game for A. Roberson,45,30
167,2,5:49.0,,S. Adams enters the game for E. Freedom,45,30
168,2,5:49.0,,R. Westbrook makes free throw 2 of 2,45,31
169,2,5:36.0,Turnover by K. Leonard (bad pass; steal by R. Westbrook),,45,31
170,2,5:35.0,,Personal foul by K. Leonard (drawn by R. Westbrook),45,31
171,2,5:35.0,,R. Westbrook misses free throw 1 of 2,45,31
172,2,5:35.0,,Offensive rebound by Team,45,31
173,2,5:35.0,,R. Westbrook misses free throw 2 of 2,45,31
174,2,5:34.0,Defensive rebound by T. Duncan,,45,31
175,2,5:15.0,D. Green makes 3-pt jump shot from 27 ft (assist by B. Diaw),,48,31
176,2,5:02.0,,R. Westbrook misses 3-pt jump shot from 24 ft,48,31
177,2,5:01.0,Defensive rebound by Team,,48,31
178,2,4:41.0,B. Diaw makes 2-pt jump shot from 8 ft,,50,31
179,2,4:24.0,,A. Morrow misses 2-pt jump shot from 4 ft,50,31
180,2,4:23.0,Defensive rebound by K. Leonard,,50,31
181,2,4:15.0,K. Leonard makes 2-pt jump shot from 15 ft,,52,31
182,2,4:15.0,,Oklahoma City full timeout,52,31
183,2,4:15.0,,E. Freedom enters the game for A. Morrow,52,31
184,2,4:04.0,,R. Westbrook misses 2-pt jump shot from 16 ft,52,31
185,2,4:03.0,Defensive rebound by T. Duncan,,52,31
186,2,3:49.0,T. Duncan misses 2-pt jump shot from 3 ft (block by S. Adams),,52,31
187,2,3:47.0,,Defensive rebound by D. Waiters,52,31
188,2,3:45.0,,R. Westbrook makes 2-pt dunk at rim (assist by D. Waiters),52,33
189,2,3:21.0,K. Leonard makes 2-pt jump shot from 11 ft,,54,33
190,2,3:15.0,,Turnover by R. Westbrook (bad pass; steal by K. Leonard),54,33
191,2,2:58.0,K. Leonard misses 2-pt jump shot from 12 ft,,54,33
192,2,2:57.0,Offensive rebound by T. Duncan,,54,33
193,2,2:46.0,Turnover by T. Parker (bad pass; steal by D. Waiters),,54,33
194,2,2:43.0,,R. Westbrook makes 2-pt dunk at rim (assist by D. Waiters),54,35
195,2,2:24.0,T. Duncan makes 2-pt layup from 1 ft (assist by K. Leonard),,56,35
196,2,2:11.0,,D. Waiters misses 2-pt layup from 1 ft,56,35
197,2,2:10.0,,Offensive rebound by E. Freedom,56,35
198,2,2:10.0,,E. Freedom makes 2-pt layup from 1 ft,56,37
199,2,1:49.0,D. Green makes 2-pt jump shot from 9 ft (assist by T. Duncan),,58,37
200,2,1:36.0,,E. Freedom makes 2-pt layup from 2 ft (assist by D. Waiters),58,39
201,2,1:17.0,Shooting foul by E. Freedom (drawn by K. Leonard),,58,39
202,2,1:17.0,C. Joseph enters the game for D. Green,,58,39
203,2,1:17.0,M. Ginóbili enters the game for T. Parker,,58,39
204,2,1:17.0,K. Leonard makes free throw 1 of 2,,59,39
205,2,1:17.0,K. Leonard makes free throw 2 of 2,,60,39
206,2,1:02.0,,E. Freedom misses 2-pt hook shot from 6 ft,60,39
207,2,1:00.0,Defensive rebound by C. Joseph,,60,39
208,2,0:40.0,C. Joseph misses 2-pt jump shot from 23 ft,,60,39
209,2,0:39.0,,Defensive rebound by E. Freedom,60,39
210,2,0:33.0,,R. Westbrook makes 2-pt layup from 1 ft,60,41
211,2,0:11.0,B. Diaw misses 2-pt jump shot from 5 ft,,60,41
212,2,0:09.0,Offensive rebound by T. Duncan,,60,41
213,2,0:00.0,C. Joseph makes 3-pt jump shot from 24 ft (assist by T. Duncan),,63,41
214,3,11:44.0,T. Duncan makes 2-pt jump shot from 12 ft (assist by C. Joseph),,65,41
215,3,11:32.0,,D. Waiters makes 3-pt jump shot from 24 ft,65,44
216,3,11:20.0,Offensive foul by K. Leonard (drawn by K. Singler),,65,44
217,3,11:20.0,Turnover by K. Leonard (offensive foul),,65,44
218,3,11:04.0,,E. Freedom misses 2-pt layup from 1 ft (block by K. Leonard),65,44
219,3,11:04.0,,Offensive rebound by Team,65,44
220,3,10:57.0,,D. Waiters misses 2-pt jump shot from 4 ft,65,44
221,3,10:56.0,Defensive rebound by C. Joseph,,65,44
222,3,10:45.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by C. Joseph),,68,44
223,3,10:35.0,,Turnover by R. Westbrook (bad pass; steal by T. Duncan),68,44
224,3,10:20.0,Turnover by K. Leonard (bad pass; steal by R. Westbrook),,68,44
225,3,10:16.0,Offensive charge foul by R. Westbrook (drawn by D. Green),,68,44
226,3,10:16.0,,Turnover by R. Westbrook (offensive foul),68,44
227,3,9:57.0,T. Duncan makes 2-pt jump shot from 6 ft (assist by C. Joseph),,70,44
228,3,9:45.0,,Shooting foul by D. Green (drawn by D. Waiters),70,44
229,3,9:45.0,,D. Waiters misses free throw 1 of 2,70,44
230,3,9:45.0,,Offensive rebound by Team,70,44
231,3,9:45.0,,A. Roberson enters the game for K. Singler,70,44
232,3,9:45.0,,D. Waiters misses free throw 2 of 2,70,44
233,3,9:44.0,Defensive rebound by D. Green,,70,44
234,3,9:31.0,D. Green misses 3-pt jump shot from 25 ft,,70,44
235,3,9:30.0,,Defensive rebound by Team,70,44
236,3,9:15.0,,Shooting foul by D. Green (drawn by E. Freedom),70,44
237,3,9:15.0,,E. Freedom misses free throw 1 of 2,70,44
238,3,9:15.0,,Offensive rebound by Team,70,44
239,3,9:15.0,M. Ginóbili enters the game for D. Green,,70,44
240,3,9:15.0,,E. Freedom makes free throw 2 of 2,70,45
241,3,9:01.0,K. Leonard misses 2-pt jump shot from 16 ft,,70,45
242,3,9:00.0,Offensive rebound by A. Baynes,,70,45
243,3,8:59.0,Personal foul by S. Adams (drawn by A. Baynes),,70,45
244,3,8:50.0,M. Ginóbili makes 2-pt jump shot from 3 ft,,72,45
245,3,8:42.0,,Oklahoma City full timeout,72,45
246,3,8:42.0,,A. Morrow enters the game for S. Adams,72,45
247,3,8:42.0,B. Diaw enters the game for A. Baynes,,72,45
248,3,8:35.0,,R. Westbrook makes 2-pt jump shot from 14 ft,72,47
249,3,8:24.0,C. Joseph makes 2-pt layup at rim (assist by M. Ginóbili),,74,47
250,3,8:12.0,,R. Westbrook misses 2-pt layup from 1 ft (block by T. Duncan),74,47
251,3,8:10.0,,Offensive rebound by D. Waiters,74,47
252,3,8:05.0,,D. Waiters makes 2-pt layup at rim,74,49
253,3,7:46.0,T. Duncan misses 2-pt jump shot from 10 ft,,74,49
254,3,7:45.0,,Defensive rebound by A. Roberson,74,49
255,3,7:40.0,,Offensive foul by E. Freedom (drawn by C. Joseph),74,49
256,3,7:40.0,,Turnover by E. Freedom (offensive foul),74,49
257,3,7:40.0,M. Belinelli enters the game for K. Leonard,,74,49
258,3,7:21.0,T. Duncan misses 2-pt jump shot from 6 ft,,74,49
259,3,7:18.0,Offensive rebound by B. Diaw,,74,49
260,3,7:18.0,B. Diaw misses 2-pt tip-in at rim,,74,49
261,3,7:16.0,Offensive rebound by M. Belinelli,,74,49
262,3,7:09.0,Shooting foul by E. Freedom (drawn by T. Duncan),,74,49
263,3,7:09.0,T. Duncan makes free throw 1 of 2,,75,49
264,3,7:09.0,T. Duncan makes free throw 2 of 2,,76,49
265,3,6:55.0,,R. Westbrook misses 2-pt layup at rim,76,49
266,3,6:54.0,Defensive rebound by T. Duncan,,76,49
267,3,6:42.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,76,49
268,3,6:40.0,,Defensive rebound by A. Roberson,76,49
269,3,6:37.0,,Personal foul by M. Belinelli (drawn by D. Waiters),76,49
270,3,6:37.0,,D. Waiters misses free throw 1 of 2,76,49
271,3,6:37.0,,Offensive rebound by Team,76,49
272,3,6:37.0,,D. Waiters makes free throw 2 of 2,76,50
273,3,6:18.0,Turnover by B. Diaw (traveling),,76,50
274,3,6:12.0,,Offensive foul by A. Roberson (drawn by C. Joseph),76,50
275,3,6:12.0,,Turnover by A. Roberson (offensive foul),76,50
276,3,6:02.0,Turnover by T. Duncan (bad pass; steal by A. Roberson),,76,50
277,3,5:49.0,,Turnover by A. Roberson (lost ball),76,50
278,3,5:31.0,M. Ginóbili makes 2-pt layup at rim,,78,50
279,3,5:29.0,,Oklahoma City full timeout,78,50
280,3,5:29.0,A. Baynes enters the game for T. Duncan,,78,50
281,3,5:29.0,,S. Adams enters the game for E. Freedom,78,50
282,3,5:29.0,,D. Augustin enters the game for R. Westbrook,78,50
283,3,5:29.0,P. Mills enters the game for C. Joseph,,78,50
284,3,5:17.0,,D. Waiters misses 2-pt jump shot from 19 ft,78,50
285,3,5:16.0,Defensive rebound by M. Ginóbili,,78,50
286,3,5:04.0,B. Diaw misses 2-pt jump shot from 4 ft (block by S. Adams),,78,50
287,3,5:03.0,,Defensive rebound by A. Roberson,78,50
288,3,4:53.0,,Turnover by D. Waiters (traveling),78,50
289,3,4:41.0,Turnover by P. Mills (lost ball; steal by D. Augustin),,78,50
290,3,4:28.0,,A. Morrow misses 2-pt jump shot from 11 ft,78,50
291,3,4:27.0,,Offensive rebound by S. Adams,78,50
292,3,4:24.0,,S. Adams misses 2-pt hook shot from 3 ft,78,50
293,3,4:23.0,Defensive rebound by M. Ginóbili,,78,50
294,3,4:14.0,M. Belinelli makes 2-pt jump shot from 20 ft (assist by P. Mills),,80,50
295,3,3:47.0,,A. Roberson misses 2-pt jump shot from 13 ft,80,50
296,3,3:46.0,Defensive rebound by B. Diaw,,80,50
297,3,3:33.0,Turnover by M. Ginóbili (bad pass; steal by D. Waiters),,80,50
298,3,3:31.0,,Turnover by D. Waiters (bad pass; steal by P. Mills),80,50
299,3,3:27.0,Turnover by B. Diaw (bad pass; steal by A. Roberson),,80,50
300,3,3:19.0,,A. Morrow misses 3-pt jump shot from 24 ft,80,50
301,3,3:18.0,,Offensive rebound by S. Adams,80,50
302,3,3:13.0,,D. Waiters misses 3-pt jump shot from 25 ft,80,50
303,3,3:11.0,Defensive rebound by M. Ginóbili,,80,50
304,3,3:05.0,San Antonio full timeout,,80,50
305,3,3:05.0,,P. Jones enters the game for D. Waiters,80,50
306,3,2:55.0,P. Mills makes 2-pt jump shot from 22 ft,,82,50
307,3,2:34.0,,A. Roberson misses 3-pt jump shot from 22 ft,82,50
308,3,2:33.0,Defensive rebound by A. Baynes,,82,50
309,3,2:26.0,M. Ginóbili misses 2-pt jump shot from 19 ft,,82,50
310,3,2:25.0,,Defensive rebound by S. Adams,82,50
311,3,2:14.0,,S. Adams makes 2-pt jump shot from 8 ft (assist by D. Augustin),82,52
312,3,1:58.0,A. Baynes makes 2-pt layup at rim (assist by M. Ginóbili),,84,52
313,3,1:31.0,,D. Augustin misses 3-pt jump shot from 25 ft,84,52
314,3,1:30.0,Defensive rebound by M. Ginóbili,,84,52
315,3,1:20.0,A. Baynes makes 2-pt layup at rim (assist by B. Diaw),,86,52
316,3,1:02.0,,P. Jones makes 2-pt jump shot from 7 ft,86,54
317,3,1:02.0,,Shooting foul by B. Diaw (drawn by P. Jones),86,54
318,3,1:02.0,,J. Lamb enters the game for A. Roberson,86,54
319,3,1:02.0,,M. McGary enters the game for S. Adams,86,54
320,3,1:02.0,C. Joseph enters the game for M. Ginóbili,,86,54
321,3,1:02.0,,P. Jones misses free throw 1 of 1,86,54
322,3,1:00.0,,Offensive rebound by Team,86,54
323,3,0:59.0,,P. Jones misses 2-pt jump shot from 18 ft,86,54
324,3,0:58.0,Defensive rebound by C. Joseph,,86,54
325,3,0:49.0,C. Joseph misses 2-pt jump shot from 8 ft,,86,54
326,3,0:48.0,Offensive rebound by A. Baynes,,86,54
327,3,0:46.0,A. Baynes misses 2-pt layup at rim (block by P. Jones),,86,54
328,3,0:44.0,,Defensive rebound by M. McGary,86,54
329,3,0:37.0,,M. McGary misses 2-pt jump shot from 10 ft,86,54
330,3,0:36.0,Defensive rebound by C. Joseph,,86,54
331,3,0:28.0,A. Baynes makes 2-pt layup at rim (assist by C. Joseph),,88,54
332,3,0:14.0,,D. Augustin makes 3-pt jump shot from 24 ft (assist by M. McGary),88,57
333,3,0:00.0,C. Joseph misses 2-pt jump shot from 15 ft,,88,57
334,3,0:00.0,Offensive rebound by Team,,88,57
335,4,11:36.0,,J. Lamb misses 2-pt jump shot from 10 ft,88,57
336,4,11:35.0,Defensive rebound by C. Joseph,,88,57
337,4,11:16.0,M. Belinelli makes 2-pt jump shot from 19 ft (assist by B. Diaw),,90,57
338,4,11:01.0,,J. Lamb makes 2-pt jump shot from 5 ft,90,59
339,4,11:01.0,,Shooting foul by J. Ayres (drawn by J. Lamb),90,59
340,4,11:01.0,R. Williams enters the game for B. Diaw,,90,59
341,4,11:01.0,,J. Lamb makes free throw 1 of 1,90,60
342,4,10:49.0,Shooting foul by P. Jones (drawn by P. Mills),,90,60
343,4,10:49.0,P. Mills misses free throw 1 of 2,,90,60
344,4,10:49.0,Offensive rebound by Team,,90,60
345,4,10:49.0,P. Mills makes free throw 2 of 2,,91,60
346,4,10:37.0,,A. Morrow makes 2-pt jump shot from 7 ft (assist by M. McGary),91,62
347,4,10:18.0,M. Belinelli makes 2-pt jump shot from 19 ft (assist by C. Joseph),,93,62
348,4,10:10.0,,Personal foul by R. Williams (drawn by P. Jones),93,62
349,4,10:10.0,M. Bonner enters the game for C. Joseph,,93,62
350,4,10:04.0,,D. Augustin misses 2-pt jump shot from 18 ft,93,62
351,4,10:03.0,,Offensive rebound by M. McGary,93,62
352,4,9:59.0,,M. McGary misses 2-pt hook shot from 6 ft,93,62
353,4,9:59.0,Defensive rebound by M. Bonner,,93,62
354,4,9:51.0,P. Mills makes 2-pt layup from 1 ft,,95,62
355,4,9:40.0,,Personal foul by R. Williams (drawn by A. Morrow),95,62
356,4,9:40.0,,S. Novak enters the game for A. Morrow,95,62
357,4,9:35.0,,Shooting foul by M. Bonner (drawn by P. Jones),95,62
358,4,9:35.0,,P. Jones misses free throw 1 of 2,95,62
359,4,9:35.0,,Offensive rebound by Team,95,62
360,4,9:35.0,,P. Jones makes free throw 2 of 2,95,63
361,4,9:22.0,P. Mills misses 3-pt jump shot from 24 ft,,95,63
362,4,9:21.0,,Defensive rebound by J. Lamb,95,63
363,4,9:11.0,,P. Jones makes 2-pt layup from 2 ft (assist by S. Novak),95,65
364,4,8:58.0,P. Mills misses 3-pt jump shot from 24 ft,,95,65
365,4,8:57.0,,Defensive rebound by D. Augustin,95,65
366,4,8:40.0,,M. McGary makes 2-pt layup from 1 ft,95,67
367,4,8:24.0,M. Belinelli makes 2-pt layup at rim (assist by P. Mills),,97,67
368,4,8:15.0,,Oklahoma City full timeout,97,67
369,4,7:57.0,,D. Augustin makes 2-pt jump shot from 10 ft,97,69
370,4,7:38.0,M. Belinelli misses 3-pt jump shot from 24 ft,,97,69
371,4,7:37.0,,Defensive rebound by M. McGary,97,69
372,4,7:31.0,,M. McGary makes 2-pt layup at rim (assist by D. Augustin),97,71
373,4,7:19.0,R. Williams makes 2-pt layup from 1 ft,,99,71
374,4,7:19.0,Shooting foul by J. Lamb (drawn by R. Williams),,99,71
375,4,7:19.0,R. Williams makes free throw 1 of 1,,100,71
376,4,7:06.0,,S. Novak misses 3-pt jump shot from 24 ft,100,71
377,4,7:05.0,Defensive rebound by P. Mills,,100,71
378,4,6:55.0,P. Mills misses 2-pt jump shot from 8 ft,,100,71
379,4,6:53.0,Offensive rebound by R. Williams,,100,71
380,4,6:53.0,R. Williams makes 2-pt layup at rim,,102,71
381,4,6:32.0,,M. McGary misses 2-pt layup from 2 ft,102,71
382,4,6:30.0,,Offensive rebound by M. McGary,102,71
383,4,6:30.0,,M. McGary makes 2-pt layup from 1 ft,102,73
384,4,6:07.0,P. Mills misses 3-pt jump shot from 24 ft,,102,73
