,QUARTER,TIME_REMAINING,DENVER_ACTION,SACRAMENTO_ACTION,DENVER_SCORE,SACRAMENTO_SCORE
373,4,5:56.0,,N. Stauskas makes free throw 1 of 2,107,88
374,4,5:56.0,,N. Stauskas makes free throw 2 of 2,107,89
375,4,5:34.0,Offensive foul by A. Afflalo (drawn by D. Cousins),,107,89
376,4,5:34.0,Turnover by A. Afflalo (offensive foul),,107,89
377,4,5:20.0,,Shooting foul by K. Faried (drawn by D. Cousins),107,89
378,4,5:20.0,,D. Cousins makes free throw 1 of 2,107,90
379,4,5:20.0,J. Nurkić enters the game for K. Faried,,107,90
380,4,5:20.0,,D. Cousins makes free throw 2 of 2,107,91
381,4,5:03.0,A. Afflalo misses 2-pt jump shot from 4 ft (block by R. Gay),,107,91
382,4,4:58.0,,Defensive rebound by R. Gay,107,91
383,4,4:50.0,,R. Gay makes 2-pt jump shot from 6 ft,107,93
384,4,4:49.0,Denver full timeout,,107,93
385,4,4:34.0,A. Gee misses 2-pt jump shot from 5 ft,,107,93
386,4,4:33.0,Offensive rebound by J. Nurkić,,107,93
387,4,4:33.0,J. Nurkić makes 2-pt tip-in at rim,,109,93
388,4,4:16.0,,R. Gay misses 3-pt jump shot from 24 ft,109,93
389,4,4:15.0,Defensive rebound by A. Afflalo,,109,93
390,4,4:08.0,T. Lawson makes 2-pt layup from 4 ft,,111,93
391,4,4:08.0,Shooting foul by D. Collison (drawn by T. Lawson),,111,93
392,4,4:08.0,T. Lawson misses free throw 1 of 1,,111,93
393,4,4:07.0,,Defensive rebound by D. Cousins,111,93
394,4,3:54.0,,Shooting foul by J. Nurkić (drawn by D. Cousins),111,93
395,4,3:54.0,,D. Cousins makes free throw 1 of 2,111,94
396,4,3:54.0,,D. Cousins makes free throw 2 of 2,111,95
397,4,3:40.0,Shooting foul by N. Stauskas (drawn by A. Gee),,111,95
398,4,3:40.0,A. Gee makes free throw 1 of 2,,112,95
399,4,3:40.0,,R. McCallum enters the game for N. Stauskas,112,95
400,4,3:40.0,A. Gee makes free throw 2 of 2,,113,95
401,4,3:27.0,,Turnover by D. Cousins (lost ball; steal by A. Gee),113,95
402,4,3:06.0,A. Afflalo makes 2-pt jump shot from 8 ft,,115,95
403,4,3:06.0,Shooting foul by B. McLemore (drawn by A. Afflalo),,115,95
404,4,3:06.0,A. Afflalo makes free throw 1 of 1,,116,95
405,4,2:51.0,,D. Cousins makes 2-pt layup from 3 ft,116,97
406,4,2:32.0,Shooting foul by B. McLemore (drawn by A. Afflalo),,116,97
407,4,2:32.0,A. Afflalo makes free throw 1 of 2,,117,97
408,4,2:32.0,,N. Stauskas enters the game for R. Gay,117,97
409,4,2:32.0,,R. Hollins enters the game for D. Cousins,117,97
410,4,2:32.0,,D. Williams enters the game for D. Collison,117,97
411,4,2:32.0,A. Afflalo makes free throw 2 of 2,,118,97
412,4,2:10.0,,B. McLemore makes 2-pt jump shot from 4 ft (assist by R. McCallum),118,99
413,4,1:46.0,A. Gee misses 3-pt jump shot from 24 ft,,118,99
414,4,1:46.0,,Defensive rebound by B. McLemore,118,99
415,4,1:41.0,,N. Stauskas makes 2-pt layup from 2 ft (assist by B. McLemore),118,101
416,4,1:41.0,,Shooting foul by J. Nurkić (drawn by N. Stauskas),118,101
417,4,1:41.0,E. Green enters the game for T. Lawson,,118,101
418,4,1:41.0,G. Harris enters the game for A. Gee,,118,101
419,4,1:41.0,,N. Stauskas makes free throw 1 of 1,118,102
420,4,1:23.0,J. Nurkić misses 2-pt hook shot from 5 ft,,118,102
421,4,1:23.0,,Defensive rebound by R. Hollins,118,102
422,4,1:16.0,,R. McCallum misses 2-pt layup from 2 ft (block by J. Nurkić),118,102
423,4,1:15.0,,Offensive rebound by R. Hollins,118,102
424,4,1:15.0,,Shooting foul by J. Nurkić (drawn by R. Hollins),118,102
425,4,1:15.0,A. Gee enters the game for J. Nurkić,,118,102
426,4,1:15.0,,R. Hollins makes free throw 1 of 2,118,103
427,4,1:15.0,,R. Hollins makes free throw 2 of 2,118,104
428,4,0:51.0,E. Green misses 2-pt jump shot from 16 ft,,118,104
429,4,0:50.0,,Defensive rebound by D. Williams,118,104
430,4,0:40.0,,R. McCallum misses 2-pt jump shot from 9 ft,118,104
431,4,0:39.0,,Offensive rebound by R. Hollins,118,104
432,4,0:38.0,,R. Hollins makes 2-pt layup from 2 ft,118,106
433,4,0:13.0,A. Afflalo misses 3-pt jump shot from 23 ft,,118,106
434,4,0:13.0,,Defensive rebound by N. Stauskas,118,106
435,4,0:06.0,,B. McLemore misses 3-pt jump shot from 23 ft,118,106
436,4,0:05.0,,Offensive rebound by R. Hollins,118,106
437,4,0:03.0,,R. Hollins misses 2-pt layup from 2 ft,118,106
438,4,0:03.0,,Offensive rebound by R. Hollins,118,106
439,4,0:03.0,,R. Hollins makes 2-pt tip-in from 2 ft,118,108
