,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
31,1,7:14.0,T. Ross makes 2-pt jump shot from 19 ft (assist by D. DeRozan),,11,13
32,1,7:03.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by R. Jackson),11,16
33,1,6:48.0,A. Johnson makes 2-pt jump shot from 19 ft (assist by K. Lowry),,13,16
34,1,6:32.0,,A. Drummond misses 2-pt hook shot from 7 ft,13,16
35,1,6:30.0,Defensive rebound by A. Johnson,,13,16
36,1,6:27.0,J. Valančiūnas makes 2-pt layup at rim (assist by K. Lowry),,15,16
37,1,6:03.0,,A. Drummond misses 2-pt layup at rim,15,16
38,1,6:02.0,Defensive rebound by T. Ross,,15,16
39,1,5:54.0,K. Lowry misses 3-pt jump shot from 26 ft,,15,16
40,1,5:52.0,,Defensive rebound by K. Caldwell-Pope,15,16
41,1,5:45.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,15,16
42,1,5:44.0,Defensive rebound by A. Johnson,,15,16
43,1,5:33.0,J. Valančiūnas misses 2-pt jump shot from 19 ft,,15,16
44,1,5:32.0,Offensive rebound by A. Johnson,,15,16
45,1,5:28.0,Toronto full timeout,,15,16
46,1,5:26.0,Personal foul by A. Drummond (drawn by J. Valančiūnas),,15,16
47,1,5:17.0,T. Ross makes 2-pt layup at rim (assist by K. Lowry),,17,16
48,1,5:09.0,,Personal foul by T. Ross (drawn by K. Caldwell-Pope),17,16
49,1,5:00.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by R. Jackson),17,19
50,1,4:45.0,K. Lowry misses 3-pt jump shot from 26 ft,,17,19
51,1,4:44.0,,Defensive rebound by C. Butler,17,19
52,1,4:29.0,,C. Butler makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),17,22
53,1,4:13.0,T. Ross misses 2-pt layup at rim,,17,22
54,1,4:12.0,Offensive rebound by A. Johnson,,17,22
55,1,4:04.0,A. Johnson makes 2-pt layup at rim,,19,22
56,1,3:45.0,,K. Caldwell-Pope misses 2-pt layup at rim,19,22
57,1,3:44.0,,Offensive rebound by A. Drummond,19,22
58,1,3:44.0,,A. Drummond makes 2-pt layup at rim,19,24
59,1,3:44.0,,Shooting foul by K. Lowry (drawn by A. Drummond),19,24
60,1,3:44.0,L. Williams enters the game for K. Lowry,,19,24
61,1,3:44.0,G. Vásquez enters the game for T. Ross,,19,24
62,1,3:44.0,,A. Drummond makes free throw 1 of 1,19,25
63,1,3:24.0,A. Johnson makes 2-pt hook shot from 4 ft (assist by G. Vásquez),,21,25
64,1,3:06.0,,C. Butler misses 2-pt jump shot from 21 ft,21,25
65,1,3:03.0,Defensive rebound by G. Vásquez,,21,25
66,1,2:51.0,J. Valančiūnas misses 2-pt hook shot from 6 ft,,21,25
67,1,2:49.0,,Defensive rebound by A. Drummond,21,25
68,1,2:45.0,,R. Jackson makes 2-pt layup from 1 ft,21,27
69,1,2:15.0,G. Vásquez makes 2-pt layup from 1 ft,,23,27
70,1,2:08.0,,Detroit full timeout,23,27
71,1,2:08.0,P. Patterson enters the game for J. Valančiūnas,,23,27
72,1,2:08.0,,J. Meeks enters the game for C. Butler,23,27
73,1,2:08.0,,S. Dinwiddie enters the game for R. Jackson,23,27
74,1,1:52.0,,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,23,27
75,1,1:50.0,,Offensive rebound by A. Drummond,23,27
76,1,1:49.0,,A. Drummond makes 2-pt tip-in at rim,23,29
77,1,1:39.0,Shooting foul by A. Drummond (drawn by D. DeRozan),,23,29
78,1,1:39.0,D. DeRozan makes free throw 1 of 2,,24,29
79,1,1:39.0,,J. Anthony enters the game for A. Drummond,24,29
80,1,1:39.0,D. DeRozan makes free throw 2 of 2,,25,29
81,1,1:24.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by A. Tolliver),25,32
82,1,1:13.0,Turnover by L. Williams (bad pass; steal by S. Dinwiddie),,25,32
83,1,1:09.0,,S. Dinwiddie makes 2-pt layup at rim,25,34
84,1,0:53.0,Shooting foul by J. Anthony (drawn by A. Johnson),,25,34
85,1,0:53.0,A. Johnson makes free throw 1 of 2,,26,34
86,1,0:53.0,K. Lowry enters the game for D. DeRozan,,26,34
87,1,0:53.0,A. Johnson makes free throw 2 of 2,,27,34
88,1,0:41.0,,J. Meeks misses 2-pt jump shot from 6 ft,27,34
89,1,0:39.0,Defensive rebound by L. Williams,,27,34
90,1,0:32.0,L. Williams misses 3-pt jump shot from 28 ft,,27,34
91,1,0:31.0,Offensive rebound by K. Lowry,,27,34
92,1,0:25.0,G. Vásquez misses 3-pt jump shot from 27 ft,,27,34
93,1,0:24.0,,Defensive rebound by K. Caldwell-Pope,27,34
94,1,0:01.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),27,37
95,2,11:51.0,Turnover by G. Vásquez (lost ball; steal by S. Dinwiddie),,27,37
96,2,11:42.0,,Shooting foul by K. Lowry (drawn by K. Caldwell-Pope),27,37
97,2,11:42.0,,K. Caldwell-Pope misses free throw 1 of 2,27,37
98,2,11:42.0,,Offensive rebound by Team,27,37
99,2,11:42.0,,K. Caldwell-Pope makes free throw 2 of 2,27,38
100,2,11:26.0,P. Patterson misses 3-pt jump shot from 25 ft,,27,38
101,2,11:25.0,,Defensive rebound by Team,27,38
102,2,11:10.0,,J. Anthony makes 2-pt dunk at rim (assist by J. Meeks),27,40
103,2,11:04.0,K. Lowry makes 2-pt layup from 1 ft (assist by G. Vásquez),,29,40
104,2,11:04.0,Shooting foul by K. Caldwell-Pope (drawn by K. Lowry),,29,40
105,2,11:04.0,K. Lowry makes free throw 1 of 1,,30,40
106,2,10:46.0,,T. Prince makes 2-pt jump shot from 18 ft (assist by S. Dinwiddie),30,42
107,2,10:37.0,Toronto full timeout,,30,42
108,2,10:37.0,T. Ross enters the game for K. Lowry,,30,42
109,2,10:28.0,L. Williams makes 2-pt jump shot from 6 ft,,32,42
110,2,10:05.0,,T. Prince misses 2-pt jump shot from 19 ft,32,42
111,2,10:04.0,,Offensive rebound by K. Caldwell-Pope,32,42
112,2,10:02.0,,K. Caldwell-Pope makes 2-pt dunk at rim,32,44
113,2,9:43.0,T. Ross misses 3-pt jump shot from 23 ft,,32,44
114,2,9:42.0,Offensive rebound by T. Hansbrough,,32,44
115,2,9:28.0,T. Ross makes 2-pt layup from 1 ft,,34,44
116,2,9:14.0,,Turnover by T. Prince (bad pass),34,44
117,2,9:14.0,,S. Williams enters the game for K. Caldwell-Pope,34,44
118,2,8:56.0,L. Williams makes 2-pt layup at rim,,36,44
119,2,8:41.0,,S. Williams misses 3-pt jump shot from 26 ft,36,44
120,2,8:40.0,,Offensive rebound by Team,36,44
121,2,8:27.0,,Turnover by S. Dinwiddie (bad pass; steal by G. Vásquez),36,44
122,2,8:18.0,T. Ross misses 2-pt jump shot from 18 ft,,36,44
123,2,8:17.0,,Defensive rebound by T. Prince,36,44
124,2,8:03.0,,J. Meeks misses 2-pt jump shot from 7 ft,36,44
125,2,8:02.0,Defensive rebound by P. Patterson,,36,44
126,2,7:51.0,Shooting foul by T. Prince (drawn by T. Hansbrough),,36,44
127,2,7:51.0,T. Hansbrough makes free throw 1 of 2,,37,44
128,2,7:51.0,T. Hansbrough makes free throw 2 of 2,,38,44
129,2,7:37.0,,J. Meeks misses 3-pt jump shot from 26 ft,38,44
130,2,7:36.0,,Offensive rebound by S. Williams,38,44
131,2,7:23.0,,S. Dinwiddie misses 2-pt jump shot from 10 ft,38,44
132,2,7:21.0,Defensive rebound by T. Ross,,38,44
133,2,7:00.0,T. Hansbrough makes 2-pt jump shot from 3 ft (assist by P. Patterson),,40,44
134,2,6:56.0,,Detroit full timeout,40,44
135,2,6:56.0,D. DeRozan enters the game for G. Vásquez,,40,44
136,2,6:35.0,,T. Prince misses 2-pt jump shot from 19 ft,40,44
137,2,6:33.0,,Offensive rebound by S. Williams,40,44
138,2,6:32.0,,S. Williams misses 2-pt tip-in at rim,40,44
139,2,6:30.0,,Offensive rebound by J. Anthony,40,44
140,2,6:19.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,40,44
141,2,6:18.0,,Offensive rebound by J. Anthony,40,44
142,2,6:15.0,,Turnover by J. Anthony (bad pass),40,44
143,2,6:15.0,,R. Jackson enters the game for S. Dinwiddie,40,44
144,2,5:54.0,T. Ross misses 2-pt jump shot from 16 ft,,40,44
145,2,5:53.0,Offensive rebound by T. Hansbrough,,40,44
146,2,5:47.0,L. Williams misses 3-pt jump shot from 27 ft,,40,44
147,2,5:46.0,,Defensive rebound by S. Williams,40,44
148,2,5:32.0,,S. Williams makes 2-pt jump shot from 20 ft (assist by R. Jackson),40,46
149,2,5:13.0,P. Patterson makes 2-pt jump shot from 6 ft,,42,46
150,2,4:57.0,,R. Jackson misses 2-pt layup at rim,42,46
151,2,4:55.0,,Offensive rebound by J. Anthony,42,46
152,2,4:54.0,,J. Anthony makes 2-pt layup at rim,42,48
153,2,4:33.0,D. DeRozan misses 2-pt layup at rim,,42,48
154,2,4:32.0,,Defensive rebound by S. Williams,42,48
155,2,4:11.0,,S. Williams misses 3-pt jump shot from 25 ft,42,48
156,2,4:10.0,Defensive rebound by D. DeRozan,,42,48
157,2,4:05.0,L. Williams misses 2-pt jump shot from 3 ft (block by J. Anthony),,42,48
158,2,4:05.0,Offensive rebound by Team,,42,48
159,2,4:05.0,J. Valančiūnas enters the game for T. Hansbrough,,42,48
160,2,4:05.0,,A. Drummond enters the game for J. Anthony,42,48
161,2,3:54.0,J. Valančiūnas makes 2-pt layup at rim (assist by P. Patterson),,44,48
162,2,3:43.0,,Personal foul by T. Ross (drawn by J. Meeks),44,48
163,2,3:43.0,G. Vásquez enters the game for L. Williams,,44,48
164,2,3:43.0,,K. Caldwell-Pope enters the game for J. Meeks,44,48
165,2,3:34.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by S. Williams),44,51
166,2,3:20.0,D. DeRozan misses 2-pt jump shot from 15 ft,,44,51
167,2,3:19.0,,Defensive rebound by T. Prince,44,51
168,2,3:15.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,44,51
169,2,3:14.0,,Offensive rebound by A. Drummond,44,51
170,2,3:13.0,,A. Drummond misses 2-pt tip-in from 1 ft,44,51
171,2,3:12.0,Defensive rebound by D. DeRozan,,44,51
172,2,2:56.0,J. Valančiūnas misses 2-pt layup at rim,,44,51
173,2,2:55.0,Offensive rebound by J. Valančiūnas,,44,51
174,2,2:55.0,J. Valančiūnas makes 2-pt tip-in at rim,,46,51
175,2,2:36.0,,K. Caldwell-Pope makes 2-pt jump shot from 9 ft (assist by R. Jackson),46,53
176,2,2:10.0,J. Valančiūnas misses 2-pt jump shot from 4 ft,,46,53
177,2,2:08.0,,Defensive rebound by R. Jackson,46,53
178,2,1:55.0,,R. Jackson makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),46,56
179,2,1:53.0,Toronto full timeout,,46,56
180,2,1:53.0,Official timeout,,46,56
181,2,1:53.0,,J. Anthony enters the game for A. Drummond,46,56
182,2,1:53.0,,A. Tolliver enters the game for S. Williams,46,56
183,2,1:53.0,A. Johnson enters the game for P. Patterson,,46,56
184,2,1:33.0,Turnover by J. Valančiūnas (kicked ball),,46,56
185,2,1:13.0,,K. Caldwell-Pope makes 2-pt jump shot from 17 ft (assist by T. Prince),46,58
186,2,0:56.0,T. Ross misses 3-pt jump shot from 26 ft,,46,58
187,2,0:54.0,,Defensive rebound by R. Jackson,46,58
188,2,0:51.0,,Personal foul by G. Vásquez (drawn by R. Jackson),46,58
189,2,0:43.0,,Shooting foul by T. Ross (drawn by R. Jackson),46,58
190,2,0:43.0,,R. Jackson makes free throw 1 of 2,46,59
191,2,0:43.0,L. Williams enters the game for T. Ross,,46,59
192,2,0:43.0,,R. Jackson makes free throw 2 of 2,46,60
193,2,0:32.0,D. DeRozan makes 2-pt jump shot from 18 ft,,48,60
194,2,0:16.0,,T. Prince misses 3-pt jump shot from 25 ft,48,60
195,2,0:14.0,Defensive rebound by A. Johnson,,48,60
196,2,0:02.0,Personal take foul by T. Prince (drawn by D. DeRozan),,48,60
197,2,0:00.0,D. DeRozan misses 2-pt jump shot from 18 ft,,48,60
198,2,0:00.0,Offensive rebound by Team,,48,60
199,3,11:46.0,Shooting foul by K. Caldwell-Pope (drawn by D. DeRozan),,48,60
200,3,11:46.0,D. DeRozan makes free throw 1 of 2,,49,60
201,3,11:46.0,D. DeRozan makes free throw 2 of 2,,50,60
202,3,11:35.0,,Shooting foul by J. Valančiūnas (drawn by R. Jackson),50,60
203,3,11:35.0,,R. Jackson makes free throw 1 of 2,50,61
204,3,11:35.0,,R. Jackson makes free throw 2 of 2,50,62
205,3,11:21.0,Shooting foul by K. Caldwell-Pope (drawn by D. DeRozan),,50,62
206,3,11:21.0,D. DeRozan makes free throw 1 of 2,,51,62
207,3,11:21.0,D. DeRozan makes free throw 2 of 2,,52,62
208,3,11:01.0,,A. Drummond makes 2-pt hook shot from 5 ft (assist by K. Caldwell-Pope),52,64
209,3,10:47.0,D. DeRozan misses 2-pt jump shot from 17 ft,,52,64
210,3,10:46.0,,Defensive rebound by A. Drummond,52,64
211,3,10:44.0,,Detroit full timeout,52,64
212,3,10:44.0,,J. Meeks enters the game for K. Caldwell-Pope,52,64
213,3,10:27.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),52,66
214,3,10:01.0,Turnover by Team (shot clock),,52,66
215,3,9:50.0,,A. Tolliver misses 3-pt jump shot from 26 ft,52,66
216,3,9:49.0,Defensive rebound by G. Vásquez,,52,66
217,3,9:42.0,Turnover by G. Vásquez (bad pass; steal by A. Drummond),,52,66
218,3,9:25.0,,R. Jackson makes 2-pt layup at rim (assist by A. Drummond),52,68
219,3,9:03.0,D. DeRozan misses 2-pt jump shot from 6 ft,,52,68
220,3,9:02.0,Offensive rebound by J. Valančiūnas,,52,68
221,3,8:59.0,J. Valančiūnas misses 2-pt jump shot from 4 ft,,52,68
222,3,8:58.0,Offensive rebound by Team,,52,68
223,3,8:49.0,Offensive foul by A. Johnson (drawn by R. Jackson),,52,68
224,3,8:49.0,Turnover by A. Johnson (offensive foul),,52,68
225,3,8:37.0,,R. Jackson misses 2-pt jump shot from 18 ft,52,68
226,3,8:36.0,Defensive rebound by J. Valančiūnas,,52,68
227,3,8:29.0,Shooting foul by A. Drummond (drawn by D. DeRozan),,52,68
228,3,8:29.0,D. DeRozan makes free throw 1 of 2,,53,68
229,3,8:29.0,L. Williams enters the game for G. Vásquez,,53,68
230,3,8:29.0,D. DeRozan makes free throw 2 of 2,,54,68
231,3,8:19.0,,J. Meeks misses 3-pt jump shot from 26 ft,54,68
232,3,8:18.0,Defensive rebound by A. Johnson,,54,68
233,3,8:10.0,Shooting foul by A. Tolliver (drawn by A. Johnson),,54,68
234,3,8:10.0,A. Johnson misses free throw 1 of 2,,54,68
235,3,8:10.0,Offensive rebound by Team,,54,68
236,3,8:10.0,A. Johnson makes free throw 2 of 2,,55,68
237,3,7:50.0,,A. Drummond makes 2-pt hook shot from 4 ft (assist by J. Meeks),55,70
238,3,7:40.0,D. DeRozan makes 2-pt layup at rim (assist by J. Valančiūnas),,57,70
239,3,7:35.0,,Clear path foul by J. Valančiūnas,57,70
240,3,7:35.0,,T. Prince enters the game for C. Butler,57,70
241,3,7:35.0,,A. Drummond makes clear path free throw 1 of 2,57,71
242,3,7:35.0,,A. Drummond makes clear path free throw 2 of 2,57,72
243,3,7:28.0,,R. Jackson misses 2-pt jump shot from 12 ft,57,72
244,3,7:27.0,,Offensive rebound by R. Jackson,57,72
245,3,7:22.0,,A. Drummond misses 2-pt layup from 1 ft,57,72
246,3,7:21.0,Defensive rebound by D. DeRozan,,57,72
247,3,7:12.0,D. DeRozan misses 2-pt jump shot from 13 ft,,57,72
248,3,7:10.0,Offensive rebound by J. Valančiūnas,,57,72
249,3,6:57.0,Turnover by L. Williams (bad pass),,57,72
250,3,6:35.0,,R. Jackson makes 3-pt jump shot from 26 ft (assist by A. Drummond),57,75
251,3,6:12.0,A. Johnson makes 2-pt hook shot from 5 ft (assist by T. Ross),,59,75
252,3,5:58.0,,A. Drummond misses 2-pt hook shot from 5 ft,59,75
253,3,5:56.0,Defensive rebound by J. Valančiūnas,,59,75
254,3,5:49.0,Shooting foul by A. Tolliver (drawn by J. Valančiūnas),,59,75
255,3,5:49.0,J. Valančiūnas makes free throw 1 of 2,,60,75
256,3,5:49.0,P. Patterson enters the game for A. Johnson,,60,75
257,3,5:49.0,J. Valančiūnas makes free throw 2 of 2,,61,75
258,3,5:29.0,,R. Jackson makes 2-pt jump shot from 5 ft,61,77
259,3,5:10.0,Shooting foul by R. Jackson (drawn by L. Williams),,61,77
260,3,5:10.0,L. Williams makes free throw 1 of 2,,62,77
261,3,5:10.0,G. Vásquez enters the game for T. Ross,,62,77
262,3,5:10.0,L. Williams misses free throw 2 of 2,,62,77
263,3,5:09.0,,Defensive rebound by A. Drummond,62,77
264,3,4:52.0,,A. Drummond misses 2-pt hook shot from 5 ft (block by J. Valančiūnas),62,77
265,3,4:52.0,,Offensive rebound by Team,62,77
266,3,4:44.0,,R. Jackson misses 2-pt jump shot from 11 ft,62,77
267,3,4:44.0,,Offensive rebound by A. Drummond,62,77
268,3,4:44.0,,A. Drummond misses 2-pt tip-in from 2 ft,62,77
269,3,4:44.0,,Offensive rebound by A. Drummond,62,77
270,3,4:43.0,,A. Drummond misses 2-pt layup from 2 ft,62,77
271,3,4:43.0,,Offensive rebound by A. Drummond,62,77
272,3,4:43.0,,A. Drummond misses 2-pt tip-in from 2 ft,62,77
273,3,4:43.0,Defensive rebound by Team,,62,77
274,3,4:43.0,,Loose ball foul by A. Tolliver (drawn by P. Patterson),62,77
275,3,4:43.0,P. Patterson makes free throw 1 of 2,,63,77
276,3,4:43.0,,S. Williams enters the game for A. Tolliver,63,77
277,3,4:43.0,P. Patterson makes free throw 2 of 2,,64,77
278,3,4:12.0,,S. Williams misses 2-pt jump shot from 3 ft (block by J. Valančiūnas),64,77
279,3,4:11.0,Defensive rebound by G. Vásquez,,64,77
280,3,3:59.0,D. DeRozan misses 2-pt jump shot from 4 ft (block by S. Williams),,64,77
281,3,3:58.0,,Defensive rebound by T. Prince,64,77
282,3,3:54.0,,R. Jackson makes 2-pt layup at rim (assist by T. Prince),64,79
283,3,3:47.0,Toronto full timeout,,64,79
284,3,3:47.0,,K. Caldwell-Pope enters the game for J. Meeks,64,79
285,3,3:38.0,P. Patterson misses 2-pt jump shot from 6 ft (block by A. Drummond),,64,79
286,3,3:38.0,Offensive rebound by Team,,64,79
287,3,3:28.0,D. DeRozan makes 2-pt jump shot from 17 ft,,66,79
288,3,3:05.0,,T. Prince misses 3-pt jump shot from 26 ft,66,79
289,3,3:04.0,Defensive rebound by Team,,66,79
290,3,2:47.0,L. Williams makes 3-pt jump shot from 26 ft,,69,79
291,3,2:10.0,,A. Drummond misses 2-pt hook shot from 4 ft (block by J. Valančiūnas),69,79
292,3,2:09.0,,Offensive rebound by K. Caldwell-Pope,69,79
293,3,2:08.0,,K. Caldwell-Pope makes 2-pt layup at rim,69,81
294,3,2:02.0,P. Patterson misses 3-pt jump shot from 26 ft,,69,81
295,3,2:01.0,,Defensive rebound by K. Caldwell-Pope,69,81
296,3,1:53.0,,R. Jackson makes 2-pt layup from 1 ft,69,83
297,3,1:38.0,P. Patterson makes 3-pt jump shot from 27 ft (assist by G. Vásquez),,72,83
298,3,1:18.0,,T. Prince misses 2-pt jump shot from 18 ft,72,83
299,3,1:18.0,Defensive rebound by J. Valančiūnas,,72,83
300,3,1:10.0,Turnover by L. Williams (lost ball; steal by R. Jackson),,72,83
301,3,1:09.0,,Personal foul by J. Valančiūnas (drawn by R. Jackson),72,83
302,3,1:09.0,,S. Dinwiddie enters the game for R. Jackson,72,83
303,3,1:06.0,A. Johnson enters the game for J. Valančiūnas,,72,83
304,3,0:57.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,72,83
305,3,0:56.0,Defensive rebound by D. DeRozan,,72,83
306,3,0:45.0,Turnover by D. DeRozan (bad pass),,72,83
307,3,0:31.0,,Offensive foul by S. Dinwiddie (drawn by G. Vásquez),72,83
308,3,0:31.0,,Turnover by S. Dinwiddie (offensive foul),72,83
309,3,0:11.0,L. Williams makes 3-pt jump shot from 27 ft,,75,83
310,3,0:00.0,,S. Dinwiddie makes 2-pt jump shot from 18 ft,75,85
311,4,11:49.0,,S. Dinwiddie misses 2-pt jump shot from 12 ft,75,85
312,4,11:48.0,Defensive rebound by D. DeRozan,,75,85
313,4,11:38.0,A. Johnson makes 2-pt layup at rim (assist by P. Patterson),,77,85
314,4,11:16.0,,A. Drummond misses 2-pt hook shot from 4 ft,77,85
315,4,11:14.0,Defensive rebound by D. DeRozan,,77,85
316,4,11:07.0,G. Vásquez makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,80,85
317,4,11:06.0,,Detroit full timeout,80,85
318,4,10:42.0,,T. Prince misses 2-pt jump shot from 7 ft,80,85
319,4,10:40.0,,Offensive rebound by A. Drummond,80,85
320,4,10:37.0,,A. Drummond misses 2-pt jump shot from 5 ft,80,85
321,4,10:37.0,,Offensive rebound by A. Drummond,80,85
322,4,10:37.0,,A. Drummond makes 2-pt jump shot from 5 ft,80,87
323,4,10:37.0,,Shooting foul by A. Johnson (drawn by A. Drummond),80,87
324,4,10:37.0,,J. Meeks enters the game for S. Williams,80,87
325,4,10:37.0,,A. Drummond misses free throw 1 of 1,80,87
326,4,10:35.0,Defensive rebound by P. Patterson,,80,87
327,4,10:19.0,L. Williams misses 2-pt jump shot from 18 ft,,80,87
328,4,10:18.0,,Defensive rebound by A. Drummond,80,87
329,4,10:12.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),80,90
330,4,9:58.0,G. Vásquez makes 2-pt jump shot from 9 ft,,82,90
331,4,9:46.0,,J. Meeks misses 3-pt jump shot from 22 ft,82,90
332,4,9:45.0,,Offensive rebound by A. Drummond,82,90
333,4,9:37.0,,J. Meeks misses 2-pt jump shot from 5 ft,82,90
334,4,9:36.0,,Offensive rebound by A. Drummond,82,90
335,4,9:36.0,,A. Drummond misses 2-pt layup at rim,82,90
336,4,9:36.0,,Offensive rebound by Team,82,90
337,4,9:36.0,,J. Anthony enters the game for A. Drummond,82,90
338,4,9:25.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft (block by A. Johnson),82,90
339,4,9:23.0,Defensive rebound by G. Vásquez,,82,90
340,4,9:14.0,D. DeRozan misses 3-pt jump shot from 23 ft,,82,90
341,4,9:13.0,,Defensive rebound by K. Caldwell-Pope,82,90
342,4,9:06.0,,Personal foul by G. Vásquez (drawn by S. Dinwiddie),82,90
343,4,8:47.0,,Turnover by S. Dinwiddie (lost ball),82,90
344,4,8:35.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,85,90
345,4,8:22.0,,Personal foul by D. DeRozan (drawn by J. Meeks),85,90
346,4,8:08.0,,J. Meeks misses 3-pt jump shot from 25 ft,85,90
347,4,8:07.0,Defensive rebound by A. Johnson,,85,90
348,4,8:02.0,Turnover by G. Vásquez (lost ball),,85,90
349,4,7:40.0,,Turnover by J. Meeks (bad pass; steal by P. Patterson),85,90
350,4,7:34.0,G. Vásquez misses 3-pt jump shot from 25 ft,,85,90
351,4,7:33.0,Offensive rebound by D. DeRozan,,85,90
352,4,7:11.0,L. Williams makes 2-pt jump shot from 7 ft,,87,90
353,4,7:02.0,,Detroit full timeout,87,90
354,4,7:02.0,T. Ross enters the game for G. Vásquez,,87,90
355,4,7:02.0,,R. Jackson enters the game for S. Dinwiddie,87,90
356,4,6:52.0,,R. Jackson misses 2-pt layup at rim,87,90
357,4,6:50.0,Defensive rebound by D. DeRozan,,87,90
358,4,6:43.0,Shooting foul by J. Meeks (drawn by D. DeRozan),,87,90
359,4,6:43.0,D. DeRozan makes free throw 1 of 2,,88,90
360,4,6:43.0,,A. Tolliver enters the game for J. Meeks,88,90
361,4,6:43.0,D. DeRozan makes free throw 2 of 2,,89,90
362,4,6:19.0,,T. Prince misses 2-pt hook shot from 4 ft,89,90
363,4,6:19.0,,Offensive rebound by Team,89,90
364,4,6:19.0,,A. Drummond enters the game for J. Anthony,89,90
365,4,6:19.0,J. Valančiūnas enters the game for P. Patterson,,89,90
366,4,5:58.0,,R. Jackson misses 2-pt jump shot from 13 ft,89,90
367,4,5:57.0,,Offensive rebound by A. Tolliver,89,90
368,4,5:52.0,,A. Tolliver misses 3-pt jump shot from 27 ft,89,90
369,4,5:51.0,Defensive rebound by D. DeRozan,,89,90
370,4,5:49.0,Personal foul by T. Prince (drawn by D. DeRozan),,89,90
371,4,5:49.0,Official timeout,,89,90
372,4,5:41.0,D. DeRozan makes 2-pt jump shot from 14 ft (assist by A. Johnson),,91,90
373,4,5:12.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),91,92
374,4,4:56.0,T. Ross misses 3-pt jump shot from 26 ft,,91,92
375,4,4:55.0,,Defensive rebound by R. Jackson,91,92
