,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
150,2,6:05.0,E. Freedom makes 2-pt hook shot from 4 ft (assist by G. Hayward),,39,38
151,2,5:47.0,,Ö. Aşık misses 2-pt layup from 1 ft,39,38
152,2,5:46.0,Defensive rebound by E. Freedom,,39,38
153,2,5:29.0,E. Millsap misses 2-pt layup from 3 ft,,39,38
154,2,5:28.0,Offensive rebound by E. Millsap,,39,38
155,2,5:27.0,E. Millsap misses 2-pt tip-in from 2 ft,,39,38
156,2,5:26.0,Offensive rebound by E. Millsap,,39,38
157,2,5:26.0,E. Millsap misses 2-pt tip-in from 2 ft,,39,38
158,2,5:25.0,,Defensive rebound by T. Evans,39,38
159,2,5:09.0,,L. Babbitt makes 2-pt layup from 2 ft (assist by T. Evans),39,40
160,2,5:09.0,Utah full timeout,,39,40
161,2,5:09.0,Official timeout,,39,40
162,2,5:09.0,T. Burke enters the game for D. Exum,,39,40
163,2,4:52.0,G. Hayward misses 2-pt layup from 3 ft,,39,40
164,2,4:51.0,Offensive rebound by Team,,39,40
165,2,4:35.0,D. Favors misses 2-pt jump shot from 5 ft (block by T. Douglas),,39,40
166,2,4:34.0,,Defensive rebound by Ö. Aşık,39,40
167,2,4:24.0,,L. Babbitt makes 3-pt jump shot from 24 ft (assist by T. Evans),39,43
168,2,3:58.0,T. Burke misses 3-pt jump shot from 25 ft,,39,43
169,2,3:57.0,,Defensive rebound by E. Gordon,39,43
170,2,3:49.0,,L. Babbitt misses 3-pt jump shot from 23 ft,39,43
171,2,3:47.0,,Offensive rebound by T. Douglas,39,43
172,2,3:41.0,,Ö. Aşık misses 2-pt layup at rim,39,43
173,2,3:39.0,Defensive rebound by T. Burke,,39,43
174,2,3:30.0,E. Freedom misses 2-pt jump shot from 16 ft,,39,43
175,2,3:28.0,,Defensive rebound by T. Douglas,39,43
176,2,3:11.0,,T. Evans makes 2-pt layup from 2 ft,39,45
177,2,2:55.0,Turnover by G. Hayward (lost ball; steal by T. Evans),,39,45
178,2,2:52.0,,Shooting foul by E. Millsap (drawn by E. Gordon),39,45
179,2,2:52.0,,New Orleans full timeout,39,45
180,2,2:52.0,D. Exum enters the game for E. Freedom,,39,45
181,2,2:52.0,R. Gobert enters the game for T. Burke,,39,45
182,2,2:52.0,,E. Gordon makes free throw 1 of 2,39,46
183,2,2:52.0,,E. Gordon makes free throw 2 of 2,39,47
184,2,2:37.0,D. Favors misses 2-pt jump shot from 3 ft,,39,47
185,2,2:35.0,,Defensive rebound by T. Evans,39,47
186,2,2:23.0,,T. Evans misses 2-pt layup from 1 ft (block by G. Hayward),39,47
187,2,2:23.0,,Offensive rebound by Team,39,47
188,2,2:15.0,,T. Evans misses 3-pt jump shot from 24 ft,39,47
189,2,2:13.0,,Offensive rebound by Team,39,47
190,2,2:01.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by T. Evans),39,50
191,2,1:41.0,G. Hayward misses 2-pt jump shot from 7 ft,,39,50
192,2,1:40.0,,Defensive rebound by T. Evans,39,50
193,2,1:35.0,,T. Evans makes 2-pt layup from 1 ft,39,52
194,2,1:09.0,R. Gobert misses 2-pt dunk at rim (block by Ö. Aşık),,39,52
195,2,1:09.0,Offensive rebound by D. Favors,,39,52
196,2,1:09.0,Shooting foul by T. Douglas (drawn by D. Favors),,39,52
197,2,1:09.0,D. Favors misses free throw 1 of 2,,39,52
198,2,1:09.0,Offensive rebound by Team,,39,52
199,2,1:09.0,,Violation by Ö. Aşık (lane),39,52
200,2,1:09.0,D. Favors misses free throw 2 of 2,,39,52
201,2,1:08.0,,Defensive rebound by L. Babbitt,39,52
202,2,0:54.0,,L. Babbitt misses 3-pt jump shot from 22 ft (block by D. Favors),39,52
203,2,0:52.0,Defensive rebound by G. Hayward,,39,52
204,2,0:48.0,Turnover by G. Hayward (bad pass),,39,52
205,2,0:34.0,,Turnover by T. Evans (traveling),39,52
206,2,0:17.0,D. Exum makes 3-pt jump shot from 23 ft (assist by G. Hayward),,42,52
207,2,0:06.0,,Personal foul by E. Millsap (drawn by E. Gordon),42,52
208,2,0:01.0,,E. Gordon misses 2-pt jump shot from 7 ft,42,52
209,2,0:00.0,Defensive rebound by G. Hayward,,42,52
210,3,11:42.0,,E. Gordon misses 2-pt layup from 2 ft,42,52
211,3,11:41.0,,Offensive rebound by A. Ajinça,42,52
212,3,11:40.0,,A. Ajinça misses 2-pt jump shot from 7 ft,42,52
213,3,11:37.0,,Offensive rebound by Ö. Aşık,42,52
214,3,11:15.0,,D. Cunningham misses 2-pt jump shot from 20 ft,42,52
215,3,11:14.0,,Offensive rebound by A. Ajinça,42,52
216,3,11:05.0,,D. Cunningham misses 2-pt jump shot from 3 ft,42,52
217,3,11:04.0,,Offensive rebound by E. Gordon,42,52
218,3,10:50.0,,T. Evans misses 2-pt jump shot from 11 ft,42,52
219,3,10:49.0,,Offensive rebound by Ö. Aşık,42,52
220,3,10:48.0,,Ö. Aşık makes 2-pt layup from 2 ft,42,54
221,3,10:48.0,,Shooting foul by E. Freedom (drawn by Ö. Aşık),42,54
222,3,10:48.0,,Ö. Aşık misses free throw 1 of 1,42,54
223,3,10:46.0,Defensive rebound by D. Favors,,42,54
224,3,10:33.0,E. Freedom misses 2-pt hook shot from 5 ft,,42,54
225,3,10:33.0,,Defensive rebound by Team,42,54
226,3,10:33.0,Loose ball foul by D. Favors (drawn by A. Ajinça),,42,54
227,3,10:23.0,,Personal foul by E. Millsap (drawn by T. Evans),42,54
228,3,10:16.0,,Turnover by E. Gordon (bad pass),42,54
229,3,10:01.0,Personal foul by D. Cunningham (drawn by G. Hayward),,42,54
230,3,9:49.0,G. Hayward misses 2-pt jump shot from 3 ft (block by D. Cunningham),,42,54
231,3,9:47.0,Offensive rebound by D. Favors,,42,54
232,3,9:46.0,D. Favors misses 2-pt jump shot from 3 ft (block by Ö. Aşık),,42,54
233,3,9:46.0,Offensive rebound by Team,,42,54
234,3,9:46.0,Turnover by Team (shot clock),,42,54
235,3,9:32.0,,Turnover by A. Ajinça (lost ball),42,54
236,3,9:20.0,D. Favors makes 2-pt layup from 2 ft,,44,54
237,3,9:02.0,,Ö. Aşık makes 2-pt jump shot from 3 ft (assist by A. Ajinça),44,56
238,3,8:37.0,D. Favors makes 2-pt jump shot from 3 ft,,46,56
239,3,8:19.0,,Shooting block foul by D. Exum (drawn by E. Gordon),46,56
240,3,8:19.0,,E. Gordon makes free throw 1 of 2,46,57
241,3,8:19.0,,E. Gordon makes free throw 2 of 2,46,58
242,3,8:04.0,G. Hayward misses 2-pt jump shot from 3 ft (block by A. Ajinça),,46,58
243,3,8:03.0,Offensive rebound by E. Freedom,,46,58
244,3,8:03.0,E. Freedom makes 2-pt tip-in from 2 ft,,48,58
245,3,7:42.0,,A. Ajinça makes 2-pt jump shot from 12 ft (assist by E. Gordon),48,60
246,3,7:30.0,G. Hayward makes 2-pt jump shot from 8 ft (assist by D. Exum),,50,60
247,3,7:30.0,Shooting foul by D. Cunningham (drawn by G. Hayward),,50,60
248,3,7:30.0,G. Hayward misses free throw 1 of 1,,50,60
249,3,7:29.0,,Defensive rebound by A. Ajinça,50,60
250,3,7:14.0,,A. Ajinça makes 2-pt jump shot from 13 ft (assist by E. Gordon),50,62
251,3,6:53.0,D. Exum misses 3-pt jump shot from 24 ft,,50,62
252,3,6:52.0,Offensive rebound by D. Favors,,50,62
253,3,6:50.0,D. Favors misses 2-pt layup from 1 ft (block by Ö. Aşık),,50,62
254,3,6:48.0,,Defensive rebound by D. Cunningham,50,62
255,3,6:42.0,,T. Evans makes 2-pt layup from 1 ft,50,64
256,3,6:34.0,Utah full timeout,,50,64
257,3,6:34.0,R. Gobert enters the game for E. Freedom,,50,64
258,3,6:25.0,G. Hayward misses 2-pt layup from 1 ft (block by A. Ajinça),,50,64
259,3,6:23.0,Offensive rebound by D. Favors,,50,64
260,3,6:22.0,D. Favors misses 2-pt layup from 2 ft (block by Ö. Aşık),,50,64
261,3,6:21.0,,Defensive rebound by Ö. Aşık,50,64
262,3,6:16.0,,Ö. Aşık misses 2-pt layup at rim (block by E. Millsap),50,64
263,3,6:15.0,Defensive rebound by D. Favors,,50,64
264,3,6:05.0,D. Favors makes 2-pt layup from 2 ft (assist by R. Gobert),,52,64
265,3,5:44.0,,Turnover by E. Gordon (lost ball; steal by E. Millsap),52,64
266,3,5:41.0,Shooting foul by T. Evans (drawn by E. Millsap),,52,64
267,3,5:41.0,E. Millsap misses free throw 1 of 2,,52,64
268,3,5:41.0,Offensive rebound by Team,,52,64
269,3,5:41.0,T. Burke enters the game for D. Exum,,52,64
270,3,5:41.0,,Q. Pondexter enters the game for D. Cunningham,52,64
271,3,5:41.0,E. Millsap misses free throw 2 of 2,,52,64
272,3,5:39.0,Offensive rebound by E. Millsap,,52,64
273,3,5:32.0,G. Hayward makes 2-pt layup from 1 ft (assist by E. Millsap),,54,64
274,3,5:13.0,,Turnover by Ö. Aşık (offensive foul),54,64
275,3,5:13.0,,Offensive foul by Ö. Aşık (drawn by T. Burke),54,64
276,3,4:55.0,Turnover by R. Gobert (lost ball),,54,64
277,3,4:32.0,,Turnover by A. Ajinça (lost ball; steal by E. Millsap),54,64
278,3,4:27.0,T. Burke misses 2-pt layup from 2 ft,,54,64
279,3,4:26.0,Offensive rebound by R. Gobert,,54,64
280,3,4:26.0,R. Gobert makes 2-pt dunk at rim,,56,64
281,3,4:26.0,,New Orleans full timeout,56,64
282,3,4:26.0,,J. Withey enters the game for A. Ajinça,56,64
283,3,4:13.0,,Turnover by T. Evans (bad pass; steal by G. Hayward),56,64
284,3,4:08.0,G. Hayward makes 2-pt layup from 2 ft,,58,64
285,3,3:50.0,,Turnover by E. Gordon (lost ball; steal by R. Gobert),58,64
286,3,3:32.0,G. Hayward makes 2-pt jump shot from 18 ft,,60,64
287,3,3:09.0,,J. Withey misses 2-pt jump shot from 4 ft (block by R. Gobert),60,64
288,3,3:08.0,Defensive rebound by R. Gobert,,60,64
289,3,3:04.0,Personal foul by T. Evans (drawn by D. Favors),,60,64
290,3,3:04.0,D. Favors makes free throw 1 of 2,,61,64
291,3,3:04.0,,T. Douglas enters the game for T. Evans,61,64
292,3,3:04.0,D. Favors makes free throw 2 of 2,,62,64
293,3,2:56.0,,Personal foul by T. Burke (drawn by T. Douglas),62,64
294,3,2:56.0,T. Booker enters the game for D. Favors,,62,64
295,3,2:56.0,D. Exum enters the game for E. Millsap,,62,64
296,3,2:56.0,,T. Douglas makes free throw 1 of 2,62,65
297,3,2:56.0,,L. Babbitt enters the game for Ö. Aşık,62,65
298,3,2:56.0,,T. Douglas makes free throw 2 of 2,62,66
299,3,2:33.0,D. Exum misses 2-pt jump shot from 20 ft,,62,66
300,3,2:31.0,,Defensive rebound by T. Douglas,62,66
301,3,2:22.0,,Shooting foul by T. Burke (drawn by J. Withey),62,66
302,3,2:22.0,,J. Withey misses free throw 1 of 2,62,66
303,3,2:22.0,,Offensive rebound by Team,62,66
304,3,2:22.0,S. Novak enters the game for D. Exum,,62,66
305,3,2:22.0,,J. Withey makes free throw 2 of 2,62,67
306,3,2:08.0,S. Novak misses 3-pt jump shot from 24 ft,,62,67
307,3,2:06.0,Offensive rebound by T. Booker,,62,67
308,3,2:00.0,S. Novak makes 3-pt jump shot from 25 ft (assist by T. Booker),,65,67
309,3,1:34.0,,T. Douglas misses 3-pt jump shot from 25 ft,65,67
310,3,1:33.0,Defensive rebound by T. Booker,,65,67
311,3,1:18.0,G. Hayward misses 2-pt layup from 2 ft (block by Q. Pondexter),,65,67
312,3,1:18.0,Offensive rebound by Team,,65,67
313,3,1:13.0,T. Burke misses 2-pt jump shot from 12 ft,,65,67
314,3,1:12.0,,Defensive rebound by Q. Pondexter,65,67
315,3,0:56.0,,Q. Pondexter misses 2-pt jump shot from 3 ft (block by R. Gobert),65,67
316,3,0:56.0,Defensive rebound by S. Novak,,65,67
317,3,0:53.0,,D. Cunningham enters the game for E. Gordon,65,67
318,3,0:35.0,G. Hayward makes 3-pt jump shot from 25 ft,,68,67
319,3,0:15.0,,D. Cunningham misses 2-pt jump shot from 15 ft,68,67
320,3,0:13.0,Defensive rebound by G. Hayward,,68,67
321,3,0:01.0,G. Hayward makes 3-pt jump shot from 25 ft,,71,67
322,4,11:43.0,S. Novak makes 3-pt jump shot from 25 ft (assist by G. Hayward),,74,67
323,4,11:23.0,,A. Ajinça makes 2-pt jump shot from 15 ft,74,69
324,4,11:17.0,Shooting block foul by Q. Pondexter (drawn by G. Hayward),,74,69
325,4,11:17.0,G. Hayward misses free throw 1 of 2,,74,69
326,4,11:17.0,Offensive rebound by Team,,74,69
327,4,11:17.0,,T. Evans enters the game for Q. Pondexter,74,69
328,4,11:17.0,G. Hayward makes free throw 2 of 2,,75,69
329,4,11:05.0,,Personal foul by R. Gobert (drawn by A. Ajinça),75,69
330,4,11:05.0,E. Millsap enters the game for G. Hayward,,75,69
331,4,11:05.0,E. Freedom enters the game for T. Booker,,75,69
332,4,10:55.0,,Turnover by T. Evans (lost ball; steal by E. Millsap),75,69
333,4,10:32.0,D. Exum misses 2-pt jump shot from 3 ft,,75,69
334,4,10:31.0,Offensive rebound by D. Exum,,75,69
335,4,10:18.0,S. Novak makes 3-pt jump shot from 25 ft (assist by E. Millsap),,78,69
336,4,10:00.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by T. Douglas),78,72
337,4,9:45.0,E. Freedom misses 2-pt layup at rim (block by D. Cunningham),,78,72
338,4,9:44.0,,Defensive rebound by D. Cunningham,78,72
339,4,9:33.0,,D. Cunningham makes 2-pt layup from 1 ft (assist by T. Evans),78,74
340,4,9:12.0,E. Freedom makes 2-pt jump shot from 16 ft (assist by D. Exum),,80,74
341,4,8:51.0,,T. Evans misses 3-pt jump shot from 23 ft,80,74
342,4,8:50.0,Defensive rebound by R. Gobert,,80,74
343,4,8:46.0,E. Millsap misses 2-pt layup at rim (block by T. Douglas),,80,74
344,4,8:45.0,,Defensive rebound by T. Evans,80,74
345,4,8:37.0,,L. Babbitt makes 2-pt jump shot from 3 ft (assist by T. Evans),80,76
346,4,8:37.0,,Shooting foul by E. Millsap (drawn by L. Babbitt),80,76
347,4,8:37.0,Official timeout,,80,76
348,4,8:37.0,,E. Gordon enters the game for D. Cunningham,80,76
349,4,8:37.0,D. Favors enters the game for D. Exum,,80,76
350,4,8:37.0,T. Burke enters the game for R. Gobert,,80,76
351,4,8:37.0,,L. Babbitt makes free throw 1 of 1,80,77
352,4,8:19.0,T. Burke misses 2-pt layup from 2 ft,,80,77
353,4,8:18.0,,Defensive rebound by Team,80,77
354,4,8:18.0,G. Hayward enters the game for S. Novak,,80,77
355,4,8:04.0,,L. Babbitt misses 3-pt jump shot from 23 ft,80,77
356,4,8:03.0,Defensive rebound by E. Millsap,,80,77
357,4,7:47.0,E. Millsap makes 2-pt jump shot from 9 ft (assist by D. Favors),,82,77
358,4,7:28.0,,E. Gordon makes 2-pt layup from 1 ft (assist by T. Douglas),82,79
359,4,7:16.0,D. Favors misses 2-pt jump shot from 15 ft,,82,79
360,4,7:15.0,Offensive rebound by E. Freedom,,82,79
361,4,7:15.0,E. Freedom misses 2-pt tip-in from 2 ft,,82,79
362,4,7:14.0,,Defensive rebound by T. Douglas,82,79
363,4,7:09.0,,T. Evans misses 2-pt layup at rim (block by D. Favors),82,79
364,4,7:08.0,Defensive rebound by E. Millsap,,82,79
365,4,6:59.0,Personal foul by L. Babbitt (drawn by E. Freedom),,82,79
366,4,6:59.0,I. Clark enters the game for T. Burke,,82,79
367,4,6:48.0,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),,84,79
368,4,6:25.0,,T. Douglas misses 2-pt jump shot from 9 ft (block by I. Clark),84,79
369,4,6:22.0,Defensive rebound by E. Freedom,,84,79
370,4,6:16.0,,Ö. Aşık enters the game for T. Douglas,84,79
371,4,6:02.0,G. Hayward misses 3-pt jump shot from 25 ft,,84,79
372,4,5:59.0,,Defensive rebound by T. Evans,84,79
373,4,5:48.0,,L. Babbitt misses 2-pt layup from 1 ft,84,79
374,4,5:46.0,,Offensive rebound by L. Babbitt,84,79
375,4,5:44.0,,L. Babbitt makes 2-pt layup from 1 ft,84,81
376,4,5:44.0,Utah full timeout,,84,81
377,4,5:44.0,D. Exum enters the game for I. Clark,,84,81
378,4,5:28.0,D. Favors makes 2-pt layup from 2 ft (assist by G. Hayward),,86,81
379,4,5:09.0,,E. Gordon makes 3-pt jump shot from 25 ft,86,84
380,4,4:53.0,Offensive foul by G. Hayward (drawn by E. Gordon),,86,84
381,4,4:53.0,Turnover by G. Hayward (offensive foul),,86,84
382,4,4:43.0,,Turnover by T. Evans (lost ball; steal by E. Millsap),86,84
383,4,4:33.0,Turnover by D. Favors (bad pass),,86,84
